id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,conversation_id,characters/1/hide_char_id,characters/2/hide_char_id,characters/0/hide_char_id,set_filter_01,set_filter_02,fade,set_camera_shake
d_main_39_af_05_147,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_147,True,,,,,1300,1300,1.0,,,,13,idle,,,,,,,anis,Vignetting,Grey,black,
d_main_39_af_05_148,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_148,True,,,,,1300,1300,1.0,,,,13,idle,,,,,,,,Vignetting,Grey,,
d_main_39_af_05_149,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_149,False,anis,1,worry,,100,100,1.0,,,,13,idle,,,,,noise,,,,,black,
d_main_39_af_05_150,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_150,True,,1,sad,,100,10,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_151,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_151,False,,1,sad,,black,black,1.0,none,,,,,,,,,,,,,,,
d_main_39_af_05_152,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_152,False,,1,void,,10,10,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_153,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_153,False,,1,void,,10,100,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_154,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_154,True,,1,worry,,100,100,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_155,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_155,False,,1,worry,,100,100,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_156,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_156,False,,1,worry,,100,100,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_157,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_157,False,,1,worry,,100,100,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_158,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_158,False,,1,worry,,100,100,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_159,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_159,False,,1,worry,,100,100,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_160,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_160,False,,1,worry,,black,black,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_161,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_161,False,,1,worry,,black,black,1.0,bgm_story_empathize,,,,,,,,,,,,,,,
d_main_39_af_05_162,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_162,False,,1,worry,,black,black,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_163,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_163,False,,1,worry,,black,black,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_164,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_164,False,,1,worry,,black,black,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_165,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_165,False,,1,worry,,black,black,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_166,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_166,False,,1,worry,,black,black,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_167,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_167,False,,1,worry,,black,black,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_168,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_168,False,,1,worry,,black,black,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_169,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_169,False,,1,worry,,black,black,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_170,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_170,False,,1,worry,,black,black,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_171,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_171,False,,1,worry,,black,black,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_172,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_172,False,,1,worry,,black,black,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_173,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_173,False,,1,worry,,black,black,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_174,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_174,False,,1,worry,EventScene_Chap_39_03,black,black,1.0,,,,,,,,,,,,anis,,,,
d_main_39_af_05_175,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_175,False,,,,,anisshock_01,anisshock_01,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_176,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_176,False,,,,,anisshock_01,anisshock_01,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_177,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_177,False,,,,,anisshock_01,anisshock_01,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_178,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_178,False,,,,,anisshock_01,anisshock_01,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_179,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_179,False,,,,,anisshock_01,anisshock_01,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_180,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_180,False,,,,,anisshock_01,anisshock_01,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_181,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_181,False,,,,,anisshock_01,anisshock_01,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_182,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_182,False,,,,,anisshock_01,anisshock_02,1.5,,,,,,,,,,,,,,,,
d_main_39_af_05_183,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_183,False,,,,,anisshock_02,anisshock_02,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_184,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_184,False,,,,,anisshock_02,anisshock_02,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_185,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_185,False,,,,,anisshock_02,anisshock_02,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_186,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_186,False,,,,,anisshock_02,anisshock_02,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_187,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_187,False,,,,,anisshock_02,anisshock_02,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_188,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_188,False,,,,,anisshock_02,anisshock_02,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_189,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_189,False,,,,,anisshock_02,anisshock_02,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_190,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_190,False,,,,,anisshock_02,anisshock_02,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_191,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_191,False,,,,,anisshock_02,anisshock_02,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_192,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_192,False,,,,,anisshock_02,anisshock_02,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_193,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_193,False,,,,,anisshock_02,anisshock_02,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_194,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_194,False,,,,,anisshock_02,anisshock_02,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_195,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_195,False,,,,,anisshock_02,anisshock_03,1.5,,,,,,,,,,,,,,,,
d_main_39_af_05_196,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_196,False,,,,,anisshock_03,anisshock_03,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_197,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_197,False,,,,,anisshock_03,anisshock_03,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_198,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_198,False,,,,,anisshock_03,anisshock_03,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_199,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_199,False,,,,,anisshock_03,anisshock_03,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_200,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_200,False,,,,,anisshock_03,anisshock_03,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_201,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_201,False,,,,,anisshock_03,anisshock_03,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_202,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_202,False,,,,,anisshock_03,anisshock_03,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_203,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_203,False,,,,,anisshock_03,anisshock_03,1.0,,,,,,,,,,,,,Red,,,Low_2
d_main_39_af_05_204,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_204,False,,,,,anisshock_03,anisshock_03,1.0,,,,,,,,,,,,,Red,,,
d_main_39_af_05_205,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_205,False,,,,,anisshock_03,anisshock_03,1.0,,,,,,,,,,,,,Red,,,
d_main_39_af_05_206,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_206,True,,,,,anisshock_03,1,1.0,,,,,,,,,,,,,Red,,,
d_main_39_af_05_207,d_main_39_af_05,Narration,,,Locale_MainScenario:d_main_39_af_05_207,False,anis,1,sad,ShowerRoom,black,black,1.0,,,,,,,,,,,,,Red,,,
d_main_39_af_05_208,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_208,True,,1,sad,,black,black,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_209,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_209,False,,1,sad,,100,10,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_210,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_210,False,,1,sad,,10,10,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_211,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_211,False,,1,sad,,black,black,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_212,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_212,False,,1,sad,,black,black,1.0,,,,,,,,,,,,,,,,
