id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,set_camera_shake,play_sound,set_filter_01,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/hide_char_id,characters/3/hide_char_id,set_filter_02,fade,jump_target,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/5/hide_char_id,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/4/hide_char_id
d_main_13_08_e_119,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_119,False,,,,,1,idle,,,,,,,,rapi_redhood_02,rapi_redhood_02,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_120,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_120,True,,,,,1,idle,,,,,,,,rapi_redhood_02,rapi_redhood_02,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_121,d_main_13_08_e,Narration,anis,,Locale_MainScenario:d_main_13_08_e_121,True,,,,,1,idle,,,,,,,,rapi_redhood_02,rapi_redhood_02,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_122,d_main_13_08_e,Narration,anis,,Locale_MainScenario:d_main_13_08_e_122,True,,,,,1,idle,,,,,,,,rapi_redhood_02,rapi_redhood_03,1.0,,Low_2,sfx_scn_breaks,,,,,,,,,,,,,,,,
d_main_13_08_e_123,d_main_13_08_e,Narration,anis,,Locale_MainScenario:d_main_13_08_e_123,True,,,,,1,idle,,,,,,,,rapi_redhood_03,rapi_redhood_03,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_124,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_124,True,,,,,1,idle,,,,,,,,rapi_redhood_03,rapi_redhood_03,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_125,d_main_13_08_e,Narration,modenia,,Locale_MainScenario:d_main_13_08_e_125,True,,,,,1,idle,,,,,,,,rapi_redhood_03,rapi_redhood_02,0.5,,Low_2,,,,,,,,,,,,,,,,,
d_main_13_08_e_126,d_main_13_08_e,Narration,modenia,,Locale_MainScenario:d_main_13_08_e_126,True,modenia,3,surprise,,1,idle,anis,13,angry,neon,15,surprise,Desert_02,black,black,1.0,,,,,,rapi_redhood,,,,,,,,,,,,,
d_main_13_08_e_127,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_127,True,,3,surprise,,,,,13,angry,,15,surprise,,30,300,0.5,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_128,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_128,True,,3,surprise,,,,,13,angry,,15,surprise,,300,300,0.5,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_129,d_main_13_08_e,Narration,modenia,,Locale_MainScenario:d_main_13_08_e_129,True,,3,surprise,,,,,13,angry,,15,surprise,,black,black,1.0,,,sfx_scn_sonicexplode,,,,,,,,,,,,,,,,
d_main_13_08_e_130,d_main_13_08_e,Narration,modenia,,Locale_MainScenario:d_main_13_08_e_130,True,,3,surprise,rapi,1,angry,,13,angry,,15,surprise,,black,black,1.0,,,sfx_scn_sonic,,,,,,,,,,,,,,,,
d_main_13_08_e_131,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_131,True,,3,angry,,1,angry,,13,angry,,15,surprise,,300,30,0.5,,Low_2,,,,,,,,,,,,,,,,,
d_main_13_08_e_132,d_main_13_08_e,Narration,modenia,,Locale_MainScenario:d_main_13_08_e_132,True,,3,angry,,1,angry,,13,angry,,15,surprise,,black,black,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_133,d_main_13_08_e,Narration,modenia,,Locale_MainScenario:d_main_13_08_e_133,True,,3,angry,,1,angry,,13,angry,,15,surprise,,black,black,1.0,,,,,modenia_v,,,,,,,,,,,,,,
d_main_13_08_e_134,d_main_13_08_e,Narration,modenia,,Locale_MainScenario:d_main_13_08_e_134,True,modenia,3,angry,,1,angry,,13,angry,,15,surprise,,black,black,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_135,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_135,True,,3,pain,,1,angry,,13,angry,,15,idle,,30,30,1.0,,Low_2,,Vignetting,,,,,,,,,,,,,,,
d_main_13_08_e_136,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_136,True,,3,pain,,1,angry,,13,angry,,15,idle,,14,14,1.0,,,,Vignetting,,,,,,,,,,,,,,,
d_main_13_08_e_137,d_main_13_08_e,Speech,neon,neon,Locale_MainScenario:d_main_13_08_e_137,True,,3,pain,,1,angry,,13,angry,,15,idle,,14,14,1.0,,,,Vignetting,,,,,,,,,,,,,,,
d_main_13_08_e_138,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_138,True,,3,pain,,1,angry,,13,angry,,15,idle,,14,10,0.5,,,,Vignetting,,,,,,,,,,,,,,,
d_main_13_08_e_139,d_main_13_08_e,Narration,rapi,,Locale_MainScenario:d_main_13_08_e_139,True,,3,pain,,1,angry,,13,angry,,15,idle,,black,black,1.0,,,sfx_scn_fireblindly,,,,,,,,,,,,,,,,
d_main_13_08_e_140,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_140,True,,3,pain,,1,angry,,13,angry,,15,idle,,130,130,1.0,,Low_2,,Vignetting,,,,,,,,,,,,,,,
d_main_13_08_e_141,d_main_13_08_e,Speech,neon,neon,Locale_MainScenario:d_main_13_08_e_141,True,,3,pain,,1,angry,,13,angry,,15,idle,,S_150,S_150,1.0,,Low_2,,Vignetting,,,,,,,,,,,,,,,
d_main_13_08_e_142,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_142,True,,3,pain,,1,angry,,13,angry,,15,idle,,black,black,1.0,,Low_2,,,,,,,,,,,,,,,,,
d_main_13_08_e_143,d_main_13_08_e,Narration,modenia,,Locale_MainScenario:d_main_13_08_e_143,True,,3,pain,girl,1,idle,,13,angry,,15,idle,,black,black,1.0,none,,,,modenia,rapi,anis,neon,,,,,,,,,,,
d_main_13_08_e_144,d_main_13_08_e,Speech,girl,girl,Locale_MainScenario:d_main_13_08_e_144,True,,,,,1,surprise,,,,,,,SimulationRoom,S_10,S_10,1.0,bgm_story_marrybad,,,Grey,,,,,Vignetting,white,,,,,,,,,
d_main_13_08_e_145,d_main_13_08_e,Speech,girl,girl,Locale_MainScenario:d_main_13_08_e_145,True,,,,,1,surprise,,,,,,,,S_10,S_10,1.0,,,,Grey,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_146,d_main_13_08_e,Speech,girl,girl,Locale_MainScenario:d_main_13_08_e_146,True,,,,,1,think,,,,,,,,S_10,S_10,1.0,,,,Grey,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_147,d_main_13_08_e,Speech,girl,girl,Locale_MainScenario:d_main_13_08_e_147,True,,,,,1,think,,,,,,,,S_10,S_10,1.0,,,,Grey,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_148,d_main_13_08_e,Speech,girl,girl,Locale_MainScenario:d_main_13_08_e_148,True,,,,,1,think,,,,,,,,S_10,S_10,1.0,,,,Grey,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_149,d_main_13_08_e,Speech,girl,girl,Locale_MainScenario:d_main_13_08_e_149,True,,,,,1,surprise,,,,,,,,S_10,S_10,1.0,,,,Grey,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_150,d_main_13_08_e,Choice,girl,,Locale_MainScenario:d_main_13_08_e_150,True,,,,,1,surprise,,,,,,,,S_10,S_10,1.0,,,,Grey,,,,,Vignetting,,d_main_13_08_e_152,,,,,,,,
d_main_13_08_e_151,d_main_13_08_e,Choice,girl,,Locale_MainScenario:d_main_13_08_e_151,True,,,,,1,surprise,,,,,,,,S_10,S_10,1.0,,,,Grey,,,,,Vignetting,,d_main_13_08_e_152,,,,,,,,
d_main_13_08_e_152,d_main_13_08_e,Speech,girl,girl,Locale_MainScenario:d_main_13_08_e_152,True,,,,,1,delight,,,,,,,,S_10,S_100,0.5,,,,Grey,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_153,d_main_13_08_e,Speech,girl,girl,Locale_MainScenario:d_main_13_08_e_153,True,,,,,1,delight,,,,,,,,S_100,S_100,1.0,,,,Grey,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_154,d_main_13_08_e,Speech,girl,girl,Locale_MainScenario:d_main_13_08_e_154,False,,,,,1,think,,,,,,,,S_100,S_100,1.0,,,,Grey,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_155,d_main_13_08_e,Speech,girl,girl,Locale_MainScenario:d_main_13_08_e_155,True,,,,,1,idle,,,,,,,,S_100,S_10,2.0,,,,Grey,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_156,d_main_13_08_e,Speech,girl,girl,Locale_MainScenario:d_main_13_08_e_156,True,,,,,1,idle,,,,,,,,S_10,S_10,1.0,,,,Grey,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_157,d_main_13_08_e,Speech,girl,girl,Locale_MainScenario:d_main_13_08_e_157,True,,,,,1,idle,,,,,,,,S_10,S_10,1.0,,,,Grey,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_158,d_main_13_08_e,Speech,girl,girl,Locale_MainScenario:d_main_13_08_e_158,True,,,,,1,idle,,,,,,,,S_10,S_10,1.0,,,,Grey,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_159,d_main_13_08_e,Speech,girl,girl,Locale_MainScenario:d_main_13_08_e_159,True,marian_p,3,pain,rapi,1,idle,anis,13,angry,neon,15,idle,Desert_02,black,black,1.0,,,,Grey,,girl,,,Vignetting,,,,,,,,,,
d_main_13_08_e_160,d_main_13_08_e,Narration,,,Locale_MainScenario:d_main_13_08_e_160,True,,3,pain,,1,idle,,13,angry,,15,idle,,3,30,1.0,,,,,,,,,,white,,,,,,,,,
d_main_13_08_e_161,d_main_13_08_e,Narration,,,Locale_MainScenario:d_main_13_08_e_161,True,,3,pain,,1,idle,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_162,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_162,True,,3,pain,,1,idle,,13,angry,,15,idle,,12,12,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_163,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_163,True,,3,pain,,1,idle,,13,angry,,15,idle,,12,12,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_164,d_main_13_08_e,Speech,neon,neon,Locale_MainScenario:d_main_13_08_e_164,True,,3,pain,,1,idle,,13,angry,,15,idle,,12,14,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_165,d_main_13_08_e,Speech,marian_p,modenia,Locale_MainScenario:d_main_13_08_e_165,False,,3,pain,,1,idle,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_166,d_main_13_08_e,Speech,marian_p,modenia,Locale_MainScenario:d_main_13_08_e_166,False,,3,pain,,1,idle,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_167,d_main_13_08_e,Speech,marian_p,marian_p,Locale_MainScenario:d_main_13_08_e_167,False,,3,pain,,1,idle,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_168,d_main_13_08_e,Speech,marian_p,marian_p,Locale_MainScenario:d_main_13_08_e_168,True,,3,pain,,1,idle,,13,angry,,15,idle,,30,300,2.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_169,d_main_13_08_e,Speech,marian_p,marian_p,Locale_MainScenario:d_main_13_08_e_169,True,,3,surprise,,1,idle,,13,angry,,15,idle,,300,30,0.5,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_170,d_main_13_08_e,Speech,marian_p,marian_p,Locale_MainScenario:d_main_13_08_e_170,True,,3,sad,,1,idle,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_171,d_main_13_08_e,Speech,marian_p,marian_p,Locale_MainScenario:d_main_13_08_e_171,True,,3,sad,,1,idle,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_172,d_main_13_08_e,Self,marian_p,,Locale_MainScenario:d_main_13_08_e_172,True,,3,sad,,1,idle,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_173,d_main_13_08_e,Speech,marian_p,marian_p,Locale_MainScenario:d_main_13_08_e_173,True,,3,sad,,1,idle,,13,angry,,15,idle,,30,300,0.5,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_174,d_main_13_08_e,Speech,marian_p,marian_p,Locale_MainScenario:d_main_13_08_e_174,True,,3,sad,,1,idle,,13,angry,,15,idle,,300,300,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_175,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_175,False,,3,sad,,1,worry,,13,angry,,15,idle,,10,10,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_176,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_176,True,,3,sad,,1,worry,,13,angry,,15,idle,,130,130,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_177,d_main_13_08_e,Speech,neon,neon,Locale_MainScenario:d_main_13_08_e_177,False,,3,sad,,1,worry,,13,angry,,15,worry,,S_150,S_150,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_178,d_main_13_08_e,Self,neon,,Locale_MainScenario:d_main_13_08_e_178,True,,3,sad,,1,idle,,13,sad,,15,worry,,300,300,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_179,d_main_13_08_e,Speech,marian_p,marian_p,Locale_MainScenario:d_main_13_08_e_179,True,,3,cry,,1,idle,,13,sad,,15,worry,,300,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_180,d_main_13_08_e,Speech,marian_p,marian_p,Locale_MainScenario:d_main_13_08_e_180,True,,3,angry,,1,idle,,13,sad,,15,worry,,30,2,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_181,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_181,True,,3,angry,,1,idle,,13,sad,,15,idle,,2,2,2.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_182,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_182,True,,3,angry,,1,idle,,13,angry,,15,idle,,2,12,2.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_183,d_main_13_08_e,Speech,marian_p,marian_p,Locale_MainScenario:d_main_13_08_e_183,True,,3,angry,,1,idle,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_184,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_184,True,,3,angry,,1,idle,,13,angry,,15,idle,,10,10,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_185,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_185,True,,3,angry,,1,idle,,13,angry,,15,idle,,130,130,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_186,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_186,False,,3,sad,,1,idle,,13,angry,,15,idle,,130,1300,2.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_187,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_187,True,,3,sad,,1,idle,,13,sad,,15,idle,,1300,1300,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_188,d_main_13_08_e,Speech,snowwhite,snowwhite,Locale_MainScenario:d_main_13_08_e_188,True,,3,sad,,1,idle,,13,sad,,15,idle,,1300,13,0.5,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_189,d_main_13_08_e,Speech,talkative,talkative,Locale_MainScenario:d_main_13_08_e_189,True,,3,sad,,1,idle,,13,angry,,15,idle,,black,black,1.0,none,,,,,,,,,,,,,,,,,,
d_main_13_08_e_190,d_main_13_08_e,Speech,neon,neon,Locale_MainScenario:d_main_13_08_e_190,True,,3,surprise,,1,idle,,13,angry,,15,surprise,EventScene_Chap_13_03,black,black,1.0,bgm_disaster,,,,marian_p,rapi,anis,neon,,,,,,,,,,,
d_main_13_08_e_191,d_main_13_08_e,Narration,,,Locale_MainScenario:d_main_13_08_e_191,True,,,,,,,,,,,,,,talkative_trolling_01,talkative_trolling_02,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_192,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_192,True,,,,,,,,,,,,,,talkative_trolling_02,talkative_trolling_02,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_193,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_193,True,,,,,,,,,,,,,,talkative_trolling_02,talkative_trolling_02,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_194,d_main_13_08_e,Narration,,,Locale_MainScenario:d_main_13_08_e_194,True,,,,,,,,,,,,,,talkative_trolling_02,talkative_trolling_03,1.0,,Low_2,sfx_scn_fireblindly,,,,,,,,,,,,,,,,
d_main_13_08_e_195,d_main_13_08_e,Narration,,,Locale_MainScenario:d_main_13_08_e_195,True,,,,,,,,,,,,,,talkative_trolling_03,talkative_trolling_03,1.0,,Low_2,,,,,,,,,,,,,,,,,
d_main_13_08_e_196,d_main_13_08_e,Narration,,,Locale_MainScenario:d_main_13_08_e_196,True,,,,,,,,,,,,,,talkative_trolling_03,talkative_trolling_03,1.0,,Low_2,,,,,,,,,,,,,,,,,
d_main_13_08_e_197,d_main_13_08_e,Narration,,,Locale_MainScenario:d_main_13_08_e_197,True,,,,,,,,,,,,,,talkative_trolling_03,talkative_trolling_03,1.0,,Low_2,,,,,,,,,,,,,,,,,
d_main_13_08_e_198,d_main_13_08_e,Narration,,,Locale_MainScenario:d_main_13_08_e_198,True,,,,,,,,,,,,,,talkative_trolling_03,talkative_trolling_03,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_199,d_main_13_08_e,Narration,,,Locale_MainScenario:d_main_13_08_e_199,True,,,,,,,,,,,,,,talkative_trolling_03,talkative_trolling_02,0.5,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_200,d_main_13_08_e,Speech,marian_p,marian_p,Locale_MainScenario:d_main_13_08_e_200,True,,,,,,,,,,,,,black,talkative_trolling_02,talkative_trolling_02,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_201,d_main_13_08_e,Speech,talkative,talkative,Locale_MainScenario:d_main_13_08_e_201,True,,,,,,,,,,,,,,talkative_trolling_02,talkative_trolling_02,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_202,d_main_13_08_e,Speech,talkative,talkative,Locale_MainScenario:d_main_13_08_e_202,True,,,,,,,,,,,,,,talkative_trolling_02,talkative_trolling_02,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_203,d_main_13_08_e,Narration,,,Locale_MainScenario:d_main_13_08_e_203,True,,,,,,,,,,,,,White,talkative_trolling_02,talkative_trolling_02,2.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_204,d_main_13_08_e,Narration,,,Locale_MainScenario:d_main_13_08_e_204,True,marian_p,3,pain,rapi,1,angry,anis,13,angry,neon,15,surprise,Desert_02,black,black,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_205,d_main_13_08_e,Speech,marian_p,marian_p,Locale_MainScenario:d_main_13_08_e_205,True,,3,pain,,1,angry,,13,angry,,15,surprise,,black,black,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_206,d_main_13_08_e,Speech,marian_p,marian_p,Locale_MainScenario:d_main_13_08_e_206,True,,3,pain,,1,angry,,13,angry,,15,surprise,,3,30,0.5,,Low_2,,,,,,,,,,,,,,,,,
d_main_13_08_e_207,d_main_13_08_e,Self,,,Locale_MainScenario:d_main_13_08_e_207,True,,3,pain,,1,angry,,13,angry,,15,surprise,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_208,d_main_13_08_e,Speech,marian_p,marian_p,Locale_MainScenario:d_main_13_08_e_208,True,,3,pain,,1,angry,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_209,d_main_13_08_e,Speech,marian_p,marian_p,Locale_MainScenario:d_main_13_08_e_209,True,,3,pain,,1,angry,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_210,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_210,True,,3,pain,,1,angry,,13,angry,,15,idle,,30,10,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_211,d_main_13_08_e,Speech,shifty,shifty,Locale_MainScenario:d_main_13_08_e_211,True,,3,pain,,1,angry,,13,angry,,15,idle,,10,10,1.0,,,,,,,,,,,,shifty,OP_leftup,surprise,,,,,
d_main_13_08_e_212,d_main_13_08_e,Speech,shifty,shifty,Locale_MainScenario:d_main_13_08_e_212,False,,3,pain,,1,angry,,13,angry,,15,idle,,10,10,1.0,,,,,,,,,,,,,OP_leftup,surprise,,,,,
d_main_13_08_e_213,d_main_13_08_e,Speech,marian_p,marian_p,Locale_MainScenario:d_main_13_08_e_213,True,,3,pain,,1,angry,,13,angry,,15,idle,,10,30,2.0,,,,,,,,,,,,,OP_leftup,think,,,,,
d_main_13_08_e_214,d_main_13_08_e,Speech,shifty,shifty,Locale_MainScenario:d_main_13_08_e_214,True,,3,pain,,1,worry,,13,angry,,15,worry,,30,30,1.0,,,,,,,,,,,,,OP_leftup,think,,,,,
d_main_13_08_e_215,d_main_13_08_e,Speech,marian_p,marian_p,Locale_MainScenario:d_main_13_08_e_215,True,,3,pain,,1,worry,,13,angry,,15,worry,,30,30,1.0,,,,,,,,,,,,,OP_leftup,think,shifty,,,,
d_main_13_08_e_216,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_216,True,,3,pain,,1,worry,,13,sad,,15,worry,,14,14,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_217,d_main_13_08_e,Speech,neon,neon,Locale_MainScenario:d_main_13_08_e_217,True,,3,pain,,1,worry,,13,sad,,15,worry,,14,14,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_218,d_main_13_08_e,Speech,talkative,talkative,Locale_MainScenario:d_main_13_08_e_218,True,,3,pain,,1,idle,,13,angry,,15,worry,,14,14,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_219,d_main_13_08_e,Speech,talkative,talkative,Locale_MainScenario:d_main_13_08_e_219,True,,3,pain,,1,idle,,13,angry,,15,worry,,14,14,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_220,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_220,True,,3,pain,,1,idle,,13,angry,,15,worry,,14,130,0.5,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_221,d_main_13_08_e,Narration,,,Locale_MainScenario:d_main_13_08_e_221,True,,3,pain,,1,idle,,13,angry,,15,worry,EventScene_Chap_13_05,1,1,1.0,,Low_2,,,marian_p,rapi,anis,neon,,,,,,,,,,,
d_main_13_08_e_222,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_222,True,,,,,,,,,,,,,,1,1,1.0,,Low_2,sfx_scn_stomp,,,,,,,,,,,,,,,,
d_main_13_08_e_223,d_main_13_08_e,Speech,neon,neon,Locale_MainScenario:d_main_13_08_e_223,True,,,,,,,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_224,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_224,True,,,,,,,,,,,,,,1,1,1.0,,Low_2,sfx_scn_stomp,,,,,,,,,,,,,,,,
d_main_13_08_e_225,d_main_13_08_e,Speech,neon,neon,Locale_MainScenario:d_main_13_08_e_225,True,,,,,,,,,,,,,,1,1,1.0,none,,,,,,,,,,,,,,,,,,
d_main_13_08_e_226,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_226,True,,,,,,,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_227,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_227,True,,,,,,,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_228,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_228,True,,,,,,,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_229,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_229,True,,,,,,,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_230,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_230,True,,,,,,,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_231,d_main_13_08_e,Speech,neon,neon,Locale_MainScenario:d_main_13_08_e_231,False,,,,,,,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_232,d_main_13_08_e,Speech,marian_p,marian_p,Locale_MainScenario:d_main_13_08_e_232,True,marian_p,3,pain,rapi,1,idle,anis,13,sad,neon,15,worry,Desert_02,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_233,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_233,False,,3,pain,,1,idle,,13,sad,,15,worry,,30,10,2.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_234,d_main_13_08_e,Narration,,,Locale_MainScenario:d_main_13_08_e_234,True,,3,pain,,1,think,,13,sad,,15,worry,,black,black,1.0,,,sfx_scn_fireblindly,,marian_p,,,,,,,,,,,,,,
d_main_13_08_e_235,d_main_13_08_e,Narration,,,Locale_MainScenario:d_main_13_08_e_235,True,,,,,1,think,,13,angry,,15,idle,,10,2,2.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_236,d_main_13_08_e,Speech,neon,neon,Locale_MainScenario:d_main_13_08_e_236,True,,,,,1,think,,13,angry,,15,idle,,2,14,2.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_237,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_237,True,,,,,1,think,,13,sad,,15,idle,,10,10,2.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_238,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_238,True,,,,,1,think,,13,sad,,15,idle,,10,10,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_239,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_239,True,,,,,1,think,,13,sad,,15,idle,,10,10,1.0,,,,,,,,,,,,,,,,,,,
