id,event_id,group_id,speech_window,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,play_sound,fade,set_filter_01,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/3/hide_char_id,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/4/hide_char_id
event_overzone2_intermission_01_116,80304,event_overzone2_intermission_01,Speech,pinne,Locale_MainScenario:event_overzone2_intermission_01_116,True,,2,2,1.0,,pinne,,,Grey,,,,,,3,idle,,1,delight,,,13,surprise,,,,,
event_overzone2_intermission_01_117,80304,event_overzone2_intermission_01,Speech,rapunzel,Locale_MainScenario:event_overzone2_intermission_01_117,True,,130,130,1.0,,rapunzel,,,Grey,,,,,,3,idle,,1,delight,,,13,no,,,,,
event_overzone2_intermission_01_118,80304,event_overzone2_intermission_01,Speech,pinne,Locale_MainScenario:event_overzone2_intermission_01_118,True,,10,10,1.0,,pinne,,,Grey,,,,,,3,idle,,1,idle,,,13,no,,,,,
event_overzone2_intermission_01_119,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_119,True,,30,30,1.0,,dorothy,,,Grey,,,,,,3,idle,,1,idle,,,13,no,,,,,
event_overzone2_intermission_01_120,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_120,True,RuinIndoor,2,2,1.0,,dorothy,,black,Grey,,,,,,3,worry,,1,idle,,,15,no,rapunzel,hongryeon,13,idle,
event_overzone2_intermission_01_121,80304,event_overzone2_intermission_01,Speech,hongryeon,Locale_MainScenario:event_overzone2_intermission_01_121,True,,130,130,1.0,,hongryeon,,,Grey,,,,,,3,worry,,1,idle,,,,,,,13,surprise,
event_overzone2_intermission_01_122,80304,event_overzone2_intermission_01,Speech,hongryeon,Locale_MainScenario:event_overzone2_intermission_01_122,True,,130,130,1.0,,hongryeon,,,Grey,,,,,,3,worry,,1,idle,,,,,,,13,idle,
event_overzone2_intermission_01_123,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_123,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,idle,,1,idle,,,,,,,13,idle,
event_overzone2_intermission_01_124,80304,event_overzone2_intermission_01,Speech,hongryeon,Locale_MainScenario:event_overzone2_intermission_01_124,True,,130,130,1.0,,hongryeon,,,Grey,,,,,,3,idle,,1,idle,,,,,,,13,idle,
event_overzone2_intermission_01_125,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_125,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,idle,,1,idle,,,,,,,13,idle,
event_overzone2_intermission_01_126,80304,event_overzone2_intermission_01,Speech,pinne,Locale_MainScenario:event_overzone2_intermission_01_126,True,,2,2,1.0,,pinne,,,Grey,,,,,,3,idle,,1,idle,,,,,,,13,idle,
event_overzone2_intermission_01_127,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_127,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,think,,1,idle,,,,,,,13,idle,
event_overzone2_intermission_01_128,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_128,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,think,,1,idle,,,,,,,13,idle,
event_overzone2_intermission_01_129,80304,event_overzone2_intermission_01,Speech,hongryeon,Locale_MainScenario:event_overzone2_intermission_01_129,True,,130,130,1.0,,hongryeon,,,Grey,,,,,,3,think,,1,idle,,,,,,,13,delight,
event_overzone2_intermission_01_130,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_130,True,Desert_02,2,2,1.0,,dorothy,,black,Grey,,,,,,3,worry,,1,idle,,,,,,,13,idle,
event_overzone2_intermission_01_131,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_131,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,worry,,1,idle,,,,,,,13,idle,
event_overzone2_intermission_01_132,80304,event_overzone2_intermission_01,Speech,hongryeon,Locale_MainScenario:event_overzone2_intermission_01_132,True,,130,130,1.0,,hongryeon,,,Grey,,,,,,3,worry,,1,idle,,,,,,,13,delight,
event_overzone2_intermission_01_133,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_133,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,worry,,1,idle,,,,,,,13,delight,
event_overzone2_intermission_01_134,80304,event_overzone2_intermission_01,Speech,pinne,Locale_MainScenario:event_overzone2_intermission_01_134,True,,2,2,1.0,,pinne,,,Grey,,,,,,3,worry,,1,delight,,,,,,,13,delight,
event_overzone2_intermission_01_135,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_135,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,idle,,1,delight,,,,,,,13,delight,
event_overzone2_intermission_01_136,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_136,True,RuinIndoor,4,4,1.0,,snowwhite,,black,Grey,snowwhite,5,idle,,,3,idle,,1,idle,,rapunzel,15,sad,,,13,sad,
event_overzone2_intermission_01_137,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_137,True,,4,4,1.0,,dorothy,,,Grey,,5,idle,,,3,idle,,1,idle,,,15,sad,,,13,sad,
event_overzone2_intermission_01_138,80304,event_overzone2_intermission_01,Speech,hongryeon,Locale_MainScenario:event_overzone2_intermission_01_138,False,,130,130,1.0,,hongryeon,,,Grey,,5,idle,,,3,idle,,1,idle,,,15,surprise,,,13,surprise,
event_overzone2_intermission_01_139,80304,event_overzone2_intermission_01,Speech,rapunzel,Locale_MainScenario:event_overzone2_intermission_01_139,True,,150,150,1.0,,rapunzel,,,Grey,,5,idle,,,3,idle,,1,idle,,,15,surprise,,,13,surprise,
event_overzone2_intermission_01_140,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_140,True,,30,3,1.0,,dorothy,,,Grey,,5,idle,,,3,worry,,1,idle,,,15,surprise,,,13,surprise,
event_overzone2_intermission_01_141,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_141,True,,3,2,1.0,,dorothy,,,Grey,,5,idle,,,3,worry,,1,idle,,,15,surprise,,,13,surprise,
event_overzone2_intermission_01_142,80304,event_overzone2_intermission_01,Speech,pinne,Locale_MainScenario:event_overzone2_intermission_01_142,True,,2,2,1.0,,pinne,,,Grey,,5,idle,,,3,worry,,1,delight,,,15,surprise,,,13,surprise,
event_overzone2_intermission_01_143,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_143,True,,L_50,L_50,1.0,,snowwhite,,,Grey,,5,idle,,,3,worry,,1,delight,,,15,surprise,,,13,surprise,
event_overzone2_intermission_01_144,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_144,True,,2,2,1.0,,dorothy,,,Grey,,5,idle,,,3,idle,,1,idle,,,15,shy,,,13,idle,
event_overzone2_intermission_01_145,80304,event_overzone2_intermission_01,Speech,pinne,Locale_MainScenario:event_overzone2_intermission_01_145,True,,2,2,1.0,,pinne,,,Grey,,5,idle,,,3,idle,,1,delight,,,15,shy,,,13,idle,
event_overzone2_intermission_01_146,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_146,True,,2,2,1.0,,dorothy,,,Grey,,5,idle,,,3,idle,,1,delight,,,15,shy,,,13,idle,
event_overzone2_intermission_01_147,80304,event_overzone2_intermission_01,Speech,hongryeon,Locale_MainScenario:event_overzone2_intermission_01_147,True,,130,130,1.0,,hongryeon,,,Grey,,5,idle,,,3,idle,,1,delight,,,15,shy,,,13,delight,
event_overzone2_intermission_01_148,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_148,False,Desert_05,4,4,1.0,,snowwhite,,black,,,5,pain,,,3,worry,,1,idle,,,15,shy,rapunzel,,13,delight,hongryeon
event_overzone2_intermission_01_149,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_149,True,,4,4,1.0,,dorothy,,,,,5,pain,,,3,worry,,1,idle,,,,,,,,,
event_overzone2_intermission_01_150,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_150,True,,4,L_50,1.0,,snowwhite,,,,,5,idle,,,3,worry,,1,idle,,,,,,,,,
event_overzone2_intermission_01_151,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_151,True,,L_50,L_50,1.0,,snowwhite,,,,,5,idle,,,3,worry,,1,idle,,,,,,,,,
event_overzone2_intermission_01_152,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_152,True,,L_50,L_50,1.0,,snowwhite,,,,,5,idle,,,3,worry,,1,idle,,,,,,,,,
event_overzone2_intermission_01_153,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_153,False,,L_50,L_50,1.0,,dorothy,,,,,5,idle,,,3,worry,,1,idle,,,,,,,,,
event_overzone2_intermission_01_154,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_154,True,,L_50,L_50,1.0,,snowwhite,,,,,5,idle,,,3,worry,,1,idle,,,,,,,,,
event_overzone2_intermission_01_155,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_155,True,,L_50,30,1.0,,dorothy,,,,,5,idle,,,3,idle,,1,idle,,,,,,,,,
event_overzone2_intermission_01_156,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_156,True,,30,30,1.0,,dorothy,,,,,5,idle,,,3,idle,,1,idle,,,,,,,,,
event_overzone2_intermission_01_157,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_157,False,,L_50,L_50,1.0,,snowwhite,,,,,5,idle,,,3,idle,,1,idle,,,,,,,,,
event_overzone2_intermission_01_158,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_158,True,,30,3,1.0,,dorothy,,,,,5,idle,,,3,idle,,1,idle,,,,,,,,,
event_overzone2_intermission_01_159,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_159,True,,3,3,1.0,,dorothy,,,,,5,idle,,,3,idle,,1,idle,,,,,,,,,
event_overzone2_intermission_01_160,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_160,True,,3,3,1.0,,dorothy,,,,,5,idle,,,3,idle,,1,idle,,,,,,,,,
event_overzone2_intermission_01_161,80304,event_overzone2_intermission_01,Speech,pinne,Locale_MainScenario:event_overzone2_intermission_01_161,True,,3,2,1.0,,pinne,,,,,5,idle,,,3,idle,,1,idle,,,,,,,,,
event_overzone2_intermission_01_162,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_162,True,,2,2,1.0,,dorothy,,,,,5,idle,,,3,idle,,1,idle,,,,,,,,,
event_overzone2_intermission_01_163,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_163,True,,2,2,1.0,,dorothy,,,,,5,idle,,,3,idle,,1,idle,,,,,,,,,
event_overzone2_intermission_01_164,80304,event_overzone2_intermission_01,Speech,pinne,Locale_MainScenario:event_overzone2_intermission_01_164,True,,2,2,1.0,,pinne,,,,,5,idle,,,3,idle,,1,idle,,,,,,,,,
event_overzone2_intermission_01_165,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_165,True,,2,2,1.0,,dorothy,,,,,5,idle,,,3,idle,,1,idle,,,,,,,,,
event_overzone2_intermission_01_166,80304,event_overzone2_intermission_01,Speech,pinne,Locale_MainScenario:event_overzone2_intermission_01_166,True,,2,2,1.0,,pinne,,,,,5,idle,,,3,idle,,1,idle,,,,,,,,,
event_overzone2_intermission_01_167,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_167,True,,2,2,1.0,,dorothy,,,,,5,idle,,,3,idle,,1,idle,,,,,,,,,
event_overzone2_intermission_01_168,80304,event_overzone2_intermission_01,Speech,pinne,Locale_MainScenario:event_overzone2_intermission_01_168,True,,2,2,1.0,,pinne,,,,,5,idle,,,3,idle,,1,delight,,,,,,,,,
event_overzone2_intermission_01_169,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_169,True,,2,30,1.0,,dorothy,,,,,5,idle,,,3,idle,,1,delight,,,,,,,,,
event_overzone2_intermission_01_170,80304,event_overzone2_intermission_01,Narration,,Locale_MainScenario:event_overzone2_intermission_01_170,False,,30,30,1.0,,,,,,,5,idle,,,3,idle,,1,delight,,,,,,,,,
event_overzone2_intermission_01_171,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_171,True,,30,30,1.0,,dorothy,,,,,5,idle,,,3,idle,,1,delight,,,,,,,,,
event_overzone2_intermission_01_172,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_172,True,,L_50,L_500,1.4,,snowwhite,,,,,5,pain,,,3,idle,,1,delight,,,,,,,,,
