id,event_id,group_id,speech_window,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,highlight,fade,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/3/hide_char_id,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/4/hide_char_id,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/5/hide_char_id,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/7/hide_char_id
event_bluewaterisland1_01_e_95,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_95,True,,12,2,1.0,,,mary_s,,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_96,40020,event_bluewaterisland1_01_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_01_e_96,True,,2,2,1.0,,,pepper_s,,,,7,idle,,,5,idle,,,3,angry,,,1,idle,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_97,40020,event_bluewaterisland1_01_e,Monologue,Monologue,Locale_SubScenario:event_bluewaterisland1_01_e_97,False,,2,2,1.0,,,,,event_bluewaterisland1_01_e_100,,7,idle,,,5,idle,,,3,angry,pepper_s,,1,idle,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_98,40020,event_bluewaterisland1_01_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_01_e_98,True,,2,2,1.0,,,pepper_s,,,,7,idle,,,5,idle,,,3,angry,,,1,idle,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_99,40020,event_bluewaterisland1_01_e,Monologue,Monologue,Locale_SubScenario:event_bluewaterisland1_01_e_99,False,,2,2,1.0,,,,,,,7,idle,,,5,idle,,,3,angry,pepper_s,,1,idle,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_100,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_100,True,,2,1,1.0,,,mary_s,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_101,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_101,True,,1,1,1.0,,,mary_s,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_102,40020,event_bluewaterisland1_01_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_01_e_102,False,,1,1,1.0,,,,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_103,40020,event_bluewaterisland1_01_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_01_e_103,True,,1,12,1.0,,,neon_s,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,no,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_104,40020,event_bluewaterisland1_01_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_01_e_104,True,,12,12,1.0,,,neon_s,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,no,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_105,40020,event_bluewaterisland1_01_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_01_e_105,True,,12,12,1.0,,,neon_s,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,no,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_106,40020,event_bluewaterisland1_01_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_01_e_106,True,,12,13,1.0,,,neon_s,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,no,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_107,40020,event_bluewaterisland1_01_e,Choice,,Locale_SubScenario:event_bluewaterisland1_01_e_107,False,,13,13,1.0,,,,,event_bluewaterisland1_01_e_109,,7,idle,,,5,idle,,,,,,,1,idle,,,13,no,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_108,40020,event_bluewaterisland1_01_e,Choice,,Locale_SubScenario:event_bluewaterisland1_01_e_108,False,,13,13,1.0,,,,,event_bluewaterisland1_01_e_110,,7,idle,,,5,idle,,,,,,,1,idle,,,13,no,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_109,40020,event_bluewaterisland1_01_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_01_e_109,True,,13,13,1.0,,,neon_s,,event_bluewaterisland1_01_e_111,,7,idle,,,5,idle,,,,,,,1,idle,,,13,surprise,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_110,40020,event_bluewaterisland1_01_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_01_e_110,True,,13,13,1.0,,,neon_s,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,surprise,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_111,40020,event_bluewaterisland1_01_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_01_e_111,False,,13,13,1.0,,,,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,surprise,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_112,40020,event_bluewaterisland1_01_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_01_e_112,True,,13,XS_130,0.3,,,neon_s,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,delight,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_113,40020,event_bluewaterisland1_01_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_01_e_113,True,,XS_130,XS_130,1.0,,,neon_s,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,delight,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_114,40020,event_bluewaterisland1_01_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_01_e_114,True,,XS_130,XS_130,1.0,,,neon_s,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,worry,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_115,40020,event_bluewaterisland1_01_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_01_e_115,True,,XS_130,XS_130,1.0,,,neon_s,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,worry,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_116,40020,event_bluewaterisland1_01_e,Monologue,Monologue,Locale_SubScenario:event_bluewaterisland1_01_e_116,False,,XS_130,10,1.0,,,,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,worry,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_117,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_117,False,,10,10,1.0,,,mary_s,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_118,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_118,True,,10,10,1.0,,,mary_s,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_119,40020,event_bluewaterisland1_01_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_01_e_119,False,,10,10,1.0,,,,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_120,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_120,True,,10,10,1.0,,,mary_s,,,,7,idle,,,5,idle,,,,,,,1,think,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_121,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_121,True,,10,10,1.0,,,mary_s,,,,7,idle,,,5,idle,,,,,,,1,think,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_122,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_122,True,,10,10,1.0,,,mary_s,,,,7,idle,,,5,idle,,,,,,,1,think,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_123,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_123,True,,10,10,1.0,,,mary_s,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_124,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_124,True,,10,10,1.0,,,mary_s,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_125,40020,event_bluewaterisland1_01_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_01_e_125,False,,10,10,1.0,,,,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_126,40020,event_bluewaterisland1_01_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_01_e_126,False,,10,10,1.0,,,,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_127,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_127,True,,10,10,1.0,,,mary_s,,,,7,idle,,,5,idle,,,,,,,1,think,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_128,40020,event_bluewaterisland1_01_e,Speech,anis,Locale_SubScenario:event_bluewaterisland1_01_e_128,True,,170,170,1.0,,,anis,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,delight,,,,
event_bluewaterisland1_01_e_129,40020,event_bluewaterisland1_01_e,Speech,anis,Locale_SubScenario:event_bluewaterisland1_01_e_129,True,,170,170,1.0,,,anis,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,delight,,,,
event_bluewaterisland1_01_e_130,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_130,True,,10,10,1.0,,,mary_s,,,,7,idle,,,5,idle,,,,,,,1,shy,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_131,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_131,True,,10,10,1.0,,,mary_s,,,,7,idle,,,5,idle,,,,,,,1,shy,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_132,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_132,False,,10,10,1.0,,,mary_s,,,,7,idle,,,5,idle,,,,,,,1,"expression_0,shy",,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_133,40020,event_bluewaterisland1_01_e,Speech,anis,Locale_SubScenario:event_bluewaterisland1_01_e_133,False,,17,17,1.0,,,anis,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,void,,,,
event_bluewaterisland1_01_e_134,40020,event_bluewaterisland1_01_e,Speech,anis,Locale_SubScenario:event_bluewaterisland1_01_e_134,True,,17,17,1.0,,,anis,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,void,,,,
event_bluewaterisland1_01_e_135,40020,event_bluewaterisland1_01_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_01_e_135,False,,17,17,1.0,,,,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,void,,,,
event_bluewaterisland1_01_e_136,40020,event_bluewaterisland1_01_e,Speech,anis,Locale_SubScenario:event_bluewaterisland1_01_e_136,True,,17,17,1.0,,,anis,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,no,,,,
event_bluewaterisland1_01_e_137,40020,event_bluewaterisland1_01_e,Speech,anis,Locale_SubScenario:event_bluewaterisland1_01_e_137,True,,17,170,1.0,,,anis,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,worry,,,,
event_bluewaterisland1_01_e_138,40020,event_bluewaterisland1_01_e,Speech,anis,Locale_SubScenario:event_bluewaterisland1_01_e_138,True,,170,170,1.0,,,anis,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,worry,,,,
event_bluewaterisland1_01_e_139,40020,event_bluewaterisland1_01_e,Speech,anis,Locale_SubScenario:event_bluewaterisland1_01_e_139,True,,170,170,1.0,,,anis,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,worry,,,,
event_bluewaterisland1_01_e_140,40020,event_bluewaterisland1_01_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_01_e_140,False,,170,170,1.0,,,,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,worry,,,,
event_bluewaterisland1_01_e_141,40020,event_bluewaterisland1_01_e,Speech,anis,Locale_SubScenario:event_bluewaterisland1_01_e_141,True,,170,17,1.0,,,anis,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,sad,,,,
event_bluewaterisland1_01_e_142,40020,event_bluewaterisland1_01_e,Narration,Narration,Locale_SubScenario:event_bluewaterisland1_01_e_142,False,,17,18,1.0,sfx_scn_bikeengine,,,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_143,40020,event_bluewaterisland1_01_e,Speech,sugar,Locale_SubScenario:event_bluewaterisland1_01_e_143,True,,18,18,1.0,,,sugar,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,sugar,19,idle,
event_bluewaterisland1_01_e_144,40020,event_bluewaterisland1_01_e,Speech,sugar,Locale_SubScenario:event_bluewaterisland1_01_e_144,True,,18,18,1.0,,,sugar,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,19,idle,
event_bluewaterisland1_01_e_145,40020,event_bluewaterisland1_01_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_01_e_145,True,,13,13,1.0,,,neon_s,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,19,idle,
event_bluewaterisland1_01_e_146,40020,event_bluewaterisland1_01_e,Speech,sugar,Locale_SubScenario:event_bluewaterisland1_01_e_146,True,,13,13,1.0,,,sugar,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,19,idle,
event_bluewaterisland1_01_e_147,40020,event_bluewaterisland1_01_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_01_e_147,True,,13,13,1.0,,,neon_s,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,19,idle,
event_bluewaterisland1_01_e_148,40020,event_bluewaterisland1_01_e,Speech,sugar,Locale_SubScenario:event_bluewaterisland1_01_e_148,True,,S_190,S_190,1.0,,,sugar,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,19,delight,
event_bluewaterisland1_01_e_149,40020,event_bluewaterisland1_01_e,Speech,sugar,Locale_SubScenario:event_bluewaterisland1_01_e_149,True,,S_190,S_190,1.0,sfx_scn_bikeengine,,sugar,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,1,delight,sugar
event_bluewaterisland1_01_e_150,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_150,True,,10,10,1.0,,,mary_s,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,,,
event_bluewaterisland1_01_e_151,40020,event_bluewaterisland1_01_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_01_e_151,False,,10,10,1.0,,,,,,,7,idle,,,5,idle,,,,,,,1,idle,,,13,idle,,,,,,,17,idle,,,,
