id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,speaker,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/4/hide_char_id,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/hide_char_id,characters/3/hide_char_id,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/5/hide_char_id,characters/6/hide_char_id,characters/7/hide_char_id,set_filter_01,fade
event_ce004_3_intermission_01_99,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_99,True,,7,idle,,5,idle,,1,cry,,3,think,,2,4,1.0,,,zwei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_100,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_100,True,,7,idle,,5,idle,,1,cry,,3,think,,4,4,1.0,,,zwei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_101,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_101,True,,7,idle,,5,idle,,1,cry,,3,think,,4,4,1.0,,,zwei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_102,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_102,True,,7,idle,,5,pain,,1,cry,,3,think,,4,4,1.0,,,zwei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_103,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_103,True,,7,idle,,5,pain,,1,cry,,3,think,,4,4,1.0,,,zwei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_104,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_104,True,,7,idle,,5,pain,,1,cry,,3,think,,4,4,1.0,,,zwei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_105,40057,event_ce004_3_intermission_01,Speech,marciana,Locale_SubScenario:event_ce004_3_intermission_01_105,True,,7,idle,,5,pain,,1,cry,,3,idle,,4,4,1.0,,,marciana,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_106,40057,event_ce004_3_intermission_01,Speech,marciana,Locale_SubScenario:event_ce004_3_intermission_01_106,True,,7,idle,,5,pain,,1,cry,,3,idle,,4,4,1.0,,,marciana,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_107,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_107,True,,7,idle,,5,surprise,,1,cry,,3,idle,,4,4,1.0,,,zwei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_108,40057,event_ce004_3_intermission_01,Speech,marciana,Locale_SubScenario:event_ce004_3_intermission_01_108,True,,7,idle,,5,surprise,,1,cry,,3,idle,,4,4,1.0,,,marciana,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_109,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_109,True,,7,idle,,5,surprise,,1,cry,,3,idle,,4,4,1.0,,,zwei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_110,40057,event_ce004_3_intermission_01,Speech,marciana,Locale_SubScenario:event_ce004_3_intermission_01_110,True,,7,idle,,5,surprise,,1,cry,,3,delight,,4,30,1.0,,,marciana,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_111,40057,event_ce004_3_intermission_01,Speech,marciana,Locale_SubScenario:event_ce004_3_intermission_01_111,True,,7,idle,,5,surprise,,1,cry,,3,delight,,30,300,1.0,,,marciana,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_112,40057,event_ce004_3_intermission_01,Speech,marciana,Locale_SubScenario:event_ce004_3_intermission_01_112,True,,7,idle,,5,surprise,,1,cry,,3,delight,,300,300,1.0,,,marciana,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_113,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_113,False,,7,idle,,5,surprise,,1,cry,,3,delight,,300,50,1.0,,,zwei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_114,40057,event_ce004_3_intermission_01,Self,zwei,Locale_SubScenario:event_ce004_3_intermission_01_114,False,,7,idle,,5,surprise,,1,cry,,3,delight,,50,50,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_115,40057,event_ce004_3_intermission_01,Self,zwei,Locale_SubScenario:event_ce004_3_intermission_01_115,False,,7,idle,,5,surprise,,1,cry,,3,delight,,50,50,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_116,40057,event_ce004_3_intermission_01,Self,zwei,Locale_SubScenario:event_ce004_3_intermission_01_116,False,,7,idle,,5,surprise,,1,cry,,3,delight,,50,50,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_117,40057,event_ce004_3_intermission_01,Speech,rei,Locale_SubScenario:event_ce004_3_intermission_01_117,True,,7,idle,,5,surprise,,1,surprise,,3,delight,,XS_10,XS_10,1.0,,,rei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_118,40057,event_ce004_3_intermission_01,Speech,ein,Locale_SubScenario:event_ce004_3_intermission_01_118,True,,7,idle,,5,idle,,1,surprise,,3,delight,,70,70,1.0,,,ein,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_119,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_119,True,,7,idle,,5,idle,,1,surprise,,3,delight,,50,50,1.0,,,zwei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_120,40057,event_ce004_3_intermission_01,Self,zwei,Locale_SubScenario:event_ce004_3_intermission_01_120,False,,7,idle,,5,idle,,1,surprise,,3,delight,,50,50,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_121,40057,event_ce004_3_intermission_01,Monologue,zwei,Locale_SubScenario:event_ce004_3_intermission_01_121,False,,7,idle,,5,idle,,1,surprise,,3,delight,,50,160,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_122,40057,event_ce004_3_intermission_01,Monologue,ein,Locale_SubScenario:event_ce004_3_intermission_01_122,False,,7,idle,,5,idle,,1,surprise,,3,delight,ClothingStore,160,160,1.0,,,,,,,,,,,,,,,,,,,,,,,,Grey,
event_ce004_3_intermission_01_123,40057,event_ce004_3_intermission_01,Monologue,ein,Locale_SubScenario:event_ce004_3_intermission_01_123,False,,7,idle,,5,idle,,1,surprise,,3,delight,,160,160,1.0,,,,,,,,,,,,,,,,,,,,,,,,Grey,
event_ce004_3_intermission_01_124,40057,event_ce004_3_intermission_01,Speech,ein,Locale_SubScenario:event_ce004_3_intermission_01_124,False,,7,idle,,5,idle,,1,surprise,,3,delight,Library,black,black,1.0,,,ein,,,,,,,,,,,,,,,,,,,,,Grey,
event_ce004_3_intermission_01_125,40057,event_ce004_3_intermission_01,Monologue,zwei,Locale_SubScenario:event_ce004_3_intermission_01_125,False,,7,idle,,5,idle,,1,surprise,,3,delight,,160,160,1.0,,,,,,,,,,,,,,,,,,,,,,,,Grey,
event_ce004_3_intermission_01_126,40057,event_ce004_3_intermission_01,Monologue,zwei,Locale_SubScenario:event_ce004_3_intermission_01_126,False,,7,idle,,5,idle,,1,surprise,,3,delight,,160,160,1.0,,,,,,,,,,,,,,,,,,,,,,,,Grey,
event_ce004_3_intermission_01_127,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_127,False,,7,idle,,5,idle,,1,surprise,,3,delight,MaidCafe,black,black,1.0,,,zwei,,,,,,,,,,,,,,,,,,,,,Grey,
event_ce004_3_intermission_01_128,40057,event_ce004_3_intermission_01,Monologue,rei,Locale_SubScenario:event_ce004_3_intermission_01_128,False,,7,idle,,5,idle,,1,surprise,,3,delight,,160,160,1.0,,,,,,,,,,,,,,,,,,,,,,,,Grey,
event_ce004_3_intermission_01_129,40057,event_ce004_3_intermission_01,Monologue,rei,Locale_SubScenario:event_ce004_3_intermission_01_129,False,,7,idle,,5,idle,,1,surprise,,3,delight,,160,160,1.0,,,,,,,,,,,,,,,,,,,,,,,,Grey,
event_ce004_3_intermission_01_130,40057,event_ce004_3_intermission_01,Speech,rei,Locale_SubScenario:event_ce004_3_intermission_01_130,False,,7,idle,,5,idle,,1,angry,,3,delight,City_d,black,black,1.0,,,rei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_131,40057,event_ce004_3_intermission_01,Speech,rei,Locale_SubScenario:event_ce004_3_intermission_01_131,True,,7,idle,,5,idle,,1,angry,,3,delight,,2,2,1.0,,,rei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_132,40057,event_ce004_3_intermission_01,Speech,rei,Locale_SubScenario:event_ce004_3_intermission_01_132,True,,7,idle,,5,idle,,1,angry,,3,delight,,2,2,1.0,,,rei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_133,40057,event_ce004_3_intermission_01,Speech,rei,Locale_SubScenario:event_ce004_3_intermission_01_133,True,,7,idle,,5,idle,,1,angry,,3,delight,,2,2,1.0,,,rei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_134,40057,event_ce004_3_intermission_01,Speech,marciana,Locale_SubScenario:event_ce004_3_intermission_01_134,True,,7,idle,,5,idle,,1,angry,,3,delight,,2,2,1.0,,,marciana,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_135,40057,event_ce004_3_intermission_01,Speech,ein,Locale_SubScenario:event_ce004_3_intermission_01_135,True,,7,delight,,5,idle,,1,angry,,3,delight,,2,6,1.0,,,ein,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_136,40057,event_ce004_3_intermission_01,Speech,ein,Locale_SubScenario:event_ce004_3_intermission_01_136,True,,7,delight,,5,idle,,1,angry,,3,delight,,6,6,1.0,,,ein,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_137,40057,event_ce004_3_intermission_01,Speech,ein,Locale_SubScenario:event_ce004_3_intermission_01_137,True,,7,delight,,5,idle,,1,angry,,3,delight,,6,6,1.0,,,ein,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_138,40057,event_ce004_3_intermission_01,Speech,ein,Locale_SubScenario:event_ce004_3_intermission_01_138,True,,7,delight,,5,idle,,1,angry,,3,delight,,6,6,1.0,,,ein,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_139,40057,event_ce004_3_intermission_01,Self,ein,Locale_SubScenario:event_ce004_3_intermission_01_139,False,,7,delight,,5,idle,,1,angry,,3,delight,,6,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_140,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_140,True,,7,delight,,5,good,,1,angry,,3,delight,,6,6,1.0,,,zwei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_141,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_141,True,,7,delight,,5,good,,1,angry,,3,delight,,6,6,1.0,,,zwei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_142,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_142,True,,7,delight,,5,good,,1,angry,,3,delight,,6,6,1.0,,,zwei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_143,40057,event_ce004_3_intermission_01,Self,zwei,Locale_SubScenario:event_ce004_3_intermission_01_143,False,,7,delight,,5,good,,1,angry,,3,delight,,6,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_144,40057,event_ce004_3_intermission_01,Speech,marciana,Locale_SubScenario:event_ce004_3_intermission_01_144,True,,7,delight,,5,good,,1,angry,,3,delight,,6,4,1.0,,,marciana,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_145,40057,event_ce004_3_intermission_01,Speech,marciana,Locale_SubScenario:event_ce004_3_intermission_01_145,True,,7,delight,,5,good,,1,angry,,3,delight,,4,4,1.0,,,marciana,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_146,40057,event_ce004_3_intermission_01,Speech,marciana,Locale_SubScenario:event_ce004_3_intermission_01_146,True,,7,delight,,5,good,,1,angry,,3,delight,,4,4,1.0,,,marciana,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_147,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_147,True,,7,delight,,5,good,,1,angry,,3,delight,,4,4,1.0,,,zwei,,,,,,,,,,,,,,,,,,,,,,
event_ce004_3_intermission_01_148,40057,event_ce004_3_intermission_01,Narration,ce004_04,Locale_SubScenario:event_ce004_3_intermission_01_148,False,,7,delight,,3,good,,13,angry,,3,delight,Office,black,black,1.0,sfx_scn_autodooropen,none,,ce004_04,17,idle,,,,,marciana,ce004_01,1,angry,ce004_02,5,idle,ce004_03,15,idle,,,,,black
event_ce004_3_intermission_01_149,40057,event_ce004_3_intermission_01,Speech,ce004_04,Locale_SubScenario:event_ce004_3_intermission_01_149,True,,7,idle,,3,shy,,13,angry,,,,,170,170,1.0,,,ce004_04,,17,idle,,,,,,,1,angry,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_150,40057,event_ce004_3_intermission_01,Speech,rei,Locale_SubScenario:event_ce004_3_intermission_01_150,True,,7,idle,,3,shy,,13,cry,,,,,XS_130,XS_130,1.0,,,rei,,17,idle,,,,,,,1,angry,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_151,40057,event_ce004_3_intermission_01,Speech,ein,Locale_SubScenario:event_ce004_3_intermission_01_151,True,,7,idle,,3,shy,,13,cry,,,,,70,70,1.0,,,ein,,17,idle,,,,,,,1,angry,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_152,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_152,True,,7,idle,,3,shy,,13,cry,,,,,30,30,1.0,,,zwei,,17,idle,,,,,,,1,angry,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_153,40057,event_ce004_3_intermission_01,Speech,ce004_04,Locale_SubScenario:event_ce004_3_intermission_01_153,True,,7,idle,,3,shy,,13,cry,,,,,170,170,1.0,,bgm_story_impression,ce004_04,,17,delight,,,,,,,1,angry,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_154,40057,event_ce004_3_intermission_01,Speech,ce004_04,Locale_SubScenario:event_ce004_3_intermission_01_154,True,,7,idle,,3,shy,,13,cry,,,,,170,170,1.0,,,ce004_04,,17,delight,,,,,,,1,angry,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_155,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_155,True,,7,idle,,3,shy,,13,cry,,,,,30,30,1.0,,,zwei,,17,idle,,,,,,,1,angry,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_156,40057,event_ce004_3_intermission_01,Speech,ce004_01,Locale_SubScenario:event_ce004_3_intermission_01_156,True,,7,idle,,3,shy,,13,cry,,,,,30,2,1.0,,,ce004_01,,17,idle,,,,,,,1,angry,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_157,40057,event_ce004_3_intermission_01,Speech,ce004_01,Locale_SubScenario:event_ce004_3_intermission_01_157,True,,7,idle,,3,shy,,13,cry,,,,,2,2,1.0,,,ce004_01,,17,idle,,,,,,,1,angry,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_158,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_158,False,,7,idle,,3,surprise,,13,cry,,,,,2,2,1.0,,,zwei,,17,idle,,,,,,,1,angry,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_159,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_159,True,,7,idle,,3,shy,,13,cry,,,,,2,2,1.0,,,zwei,,17,idle,,,,,,,1,angry,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_160,40057,event_ce004_3_intermission_01,Speech,ce004_01,Locale_SubScenario:event_ce004_3_intermission_01_160,True,,7,idle,,3,shy,,13,cry,,,,,2,2,1.0,,,ce004_01,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_161,40057,event_ce004_3_intermission_01,Speech,ce004_01,Locale_SubScenario:event_ce004_3_intermission_01_161,True,,7,idle,,3,shy,,13,cry,,,,,2,2,1.0,,,ce004_01,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_162,40057,event_ce004_3_intermission_01,Speech,ce004_01,Locale_SubScenario:event_ce004_3_intermission_01_162,True,,7,idle,,3,shy,,13,cry,,,,,2,2,1.0,,,ce004_01,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_163,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_163,False,,7,idle,,3,surprise,,13,cry,,,,,2,2,1.0,,,zwei,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_164,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_164,True,,7,idle,,3,good,,13,cry,,,,,2,2,1.0,,,zwei,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_165,40057,event_ce004_3_intermission_01,Speech,ce004_01,Locale_SubScenario:event_ce004_3_intermission_01_165,True,,7,idle,,3,good,,13,cry,,,,,2,2,1.0,,,ce004_01,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_166,40057,event_ce004_3_intermission_01,Speech,ce004_01,Locale_SubScenario:event_ce004_3_intermission_01_166,True,,7,idle,,3,good,,13,cry,,,,,2,2,1.0,,,ce004_01,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_167,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_167,True,,7,idle,,3,good,,13,cry,,,,,2,2,1.0,,,zwei,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_168,40057,event_ce004_3_intermission_01,Speech,ein,Locale_SubScenario:event_ce004_3_intermission_01_168,True,,7,idle,,3,good,,13,cry,,,,,6,6,1.0,,,ein,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_169,40057,event_ce004_3_intermission_01,Speech,ce004_02,Locale_SubScenario:event_ce004_3_intermission_01_169,True,,7,idle,,3,good,,13,cry,,,,,6,6,1.0,,,ce004_02,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_170,40057,event_ce004_3_intermission_01,Speech,ein,Locale_SubScenario:event_ce004_3_intermission_01_170,True,,7,idle,,3,good,,13,cry,,,,,6,6,1.0,,,ein,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_171,40057,event_ce004_3_intermission_01,Speech,ce004_02,Locale_SubScenario:event_ce004_3_intermission_01_171,True,,7,idle,,3,good,,13,cry,,,,,6,6,1.0,,,ce004_02,,17,idle,,,,,,,1,idle,,5,surprise,,15,idle,,,,,
event_ce004_3_intermission_01_172,40057,event_ce004_3_intermission_01,Speech,ein,Locale_SubScenario:event_ce004_3_intermission_01_172,True,,7,idle,,3,good,,13,cry,,,,,6,6,1.0,,,ein,,17,idle,,,,,,,1,idle,,5,surprise,,15,idle,,,,,
event_ce004_3_intermission_01_173,40057,event_ce004_3_intermission_01,Speech,ce004_02,Locale_SubScenario:event_ce004_3_intermission_01_173,True,,7,idle,,3,good,,13,cry,,,,,6,6,1.0,,,ce004_02,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_174,40057,event_ce004_3_intermission_01,Speech,ce004_02,Locale_SubScenario:event_ce004_3_intermission_01_174,True,,7,idle,,3,good,,13,cry,,,,,6,6,1.0,,,ce004_02,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_175,40057,event_ce004_3_intermission_01,Speech,ein,Locale_SubScenario:event_ce004_3_intermission_01_175,False,,7,idle,,3,good,,13,cry,,,,,6,6,1.0,,,ein,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_176,40057,event_ce004_3_intermission_01,Speech,ce004_02,Locale_SubScenario:event_ce004_3_intermission_01_176,False,,7,idle,,3,good,,13,cry,,,,,6,6,1.0,,,ce004_02,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_177,40057,event_ce004_3_intermission_01,Speech,ein,Locale_SubScenario:event_ce004_3_intermission_01_177,True,,7,delight,,3,good,,13,cry,,,,,6,6,1.0,,,ein,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_178,40057,event_ce004_3_intermission_01,Speech,ce004_02,Locale_SubScenario:event_ce004_3_intermission_01_178,False,,7,delight,,3,good,,13,cry,,,,,6,6,1.0,,,ce004_02,,17,idle,,,,,,,1,idle,,5,surprise,,15,idle,,,,,
event_ce004_3_intermission_01_179,40057,event_ce004_3_intermission_01,Speech,ein,Locale_SubScenario:event_ce004_3_intermission_01_179,True,,7,delight,,3,good,,13,cry,,,,,6,6,1.0,,,ein,,17,idle,,,,,,,1,idle,,5,surprise,,15,idle,,,,,
event_ce004_3_intermission_01_180,40057,event_ce004_3_intermission_01,Speech,ce004_02,Locale_SubScenario:event_ce004_3_intermission_01_180,True,,7,delight,,3,good,,13,cry,,,,,6,6,1.0,,,ce004_02,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_181,40057,event_ce004_3_intermission_01,Speech,rei,Locale_SubScenario:event_ce004_3_intermission_01_181,True,,7,delight,,3,good,,13,no,,,,,14,14,1.0,,,rei,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_182,40057,event_ce004_3_intermission_01,Speech,ce004_03,Locale_SubScenario:event_ce004_3_intermission_01_182,True,,7,delight,,3,good,,13,no,,,,,14,14,1.0,,,ce004_03,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_183,40057,event_ce004_3_intermission_01,Speech,rei,Locale_SubScenario:event_ce004_3_intermission_01_183,True,,7,delight,,3,good,,13,no,,,,,14,14,1.0,,,rei,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_184,40057,event_ce004_3_intermission_01,Speech,ce004_03,Locale_SubScenario:event_ce004_3_intermission_01_184,True,,7,delight,,3,good,,13,no,,,,,14,14,1.0,,,ce004_03,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_185,40057,event_ce004_3_intermission_01,Speech,rei,Locale_SubScenario:event_ce004_3_intermission_01_185,True,,7,delight,,3,good,,13,no,,,,,14,14,1.0,,,rei,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_186,40057,event_ce004_3_intermission_01,Speech,ce004_03,Locale_SubScenario:event_ce004_3_intermission_01_186,True,,7,delight,,3,good,,13,no,,,,,14,14,1.0,,,ce004_03,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_187,40057,event_ce004_3_intermission_01,Speech,ce004_03,Locale_SubScenario:event_ce004_3_intermission_01_187,True,,7,delight,,3,good,,13,no,,,,,14,14,1.0,,,ce004_03,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_188,40057,event_ce004_3_intermission_01,Speech,rei,Locale_SubScenario:event_ce004_3_intermission_01_188,False,,7,delight,,3,good,,13,surprise,,,,,14,14,1.0,,,rei,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_189,40057,event_ce004_3_intermission_01,Speech,rei,Locale_SubScenario:event_ce004_3_intermission_01_189,True,,7,delight,,3,good,,13,cry,,,,,14,14,1.0,,,rei,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_190,40057,event_ce004_3_intermission_01,Speech,rei,Locale_SubScenario:event_ce004_3_intermission_01_190,True,,7,delight,,3,good,,13,cry,,,,,14,14,1.0,,,rei,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_191,40057,event_ce004_3_intermission_01,Speech,ce004_03,Locale_SubScenario:event_ce004_3_intermission_01_191,True,,7,delight,,3,good,,13,cry,,,,,14,14,1.0,,,ce004_03,,17,idle,,,,,,,1,idle,,5,idle,,15,delight,,,,,
event_ce004_3_intermission_01_192,40057,event_ce004_3_intermission_01,Speech,rei,Locale_SubScenario:event_ce004_3_intermission_01_192,True,,7,delight,,3,good,,13,angry,,,,,14,14,1.0,,,rei,,17,idle,,,,,,,1,idle,,5,idle,,15,delight,,,,,
event_ce004_3_intermission_01_193,40057,event_ce004_3_intermission_01,Speech,ce004_03,Locale_SubScenario:event_ce004_3_intermission_01_193,True,,7,delight,,3,good,,13,angry,,,,,14,14,1.0,,,ce004_03,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_194,40057,event_ce004_3_intermission_01,Speech,rei,Locale_SubScenario:event_ce004_3_intermission_01_194,True,,7,delight,,3,good,,13,idle,,,,,14,14,1.0,,,rei,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_195,40057,event_ce004_3_intermission_01,Speech,ce004_04,Locale_SubScenario:event_ce004_3_intermission_01_195,True,,7,delight,,3,good,,13,idle,,,,,170,170,1.0,,,ce004_04,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_196,40057,event_ce004_3_intermission_01,Speech,ce004_01,Locale_SubScenario:event_ce004_3_intermission_01_196,True,,7,delight,,3,good,,13,idle,,,,,2,2,1.0,,,ce004_01,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_197,40057,event_ce004_3_intermission_01,Speech,zwei,Locale_SubScenario:event_ce004_3_intermission_01_197,True,,7,delight,,3,good,,13,idle,,,,,2,2,1.0,,,zwei,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
event_ce004_3_intermission_01_198,40057,event_ce004_3_intermission_01,Speech,ce004_02,Locale_SubScenario:event_ce004_3_intermission_01_198,True,,7,delight,,3,good,,13,idle,,,,,6,6,1.0,,,ce004_02,,17,idle,,,,,,,1,idle,,5,idle,,15,idle,,,,,
