id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/hide_char_id,characters/1/hide_char_id,play_sound
event_oldtales2_04_e_143,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_143,False,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_144,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_144,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_145,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_145,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_146,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_146,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_147,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_147,True,,,,,,,,glassslipperreflection_02,1,1.0,,,,
event_oldtales2_04_e_148,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_148,True,,,,,,,,1,1,1.0,,,,
event_oldtales2_04_e_149,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_149,True,,,,,,,EventScene_oldtales_08_5,1,1,1.0,,,,
event_oldtales2_04_e_150,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_150,True,,,,,,,,1,1,1.0,,,,
event_oldtales2_04_e_151,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_151,True,,,,,,,,1,1,1.0,,,,
event_oldtales2_04_e_152,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_152,True,,,,,,,,1,1,1.0,,,,
event_oldtales2_04_e_153,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_153,False,,,,,,,,1,1,1.0,,,,
event_oldtales2_04_e_154,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_154,True,,,,,,,,1,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_155,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_155,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_156,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_156,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_157,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_157,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_03,1.0,,,,
event_oldtales2_04_e_158,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_158,True,,,,,,,,glassslipperreflection_03,glassslipperreflection_03,1.0,,,,
event_oldtales2_04_e_159,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_159,True,,,,,,,,glassslipperreflection_03,glassslipperreflection_03,1.0,,,,
event_oldtales2_04_e_160,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_160,True,,,,,,,,glassslipperreflection_03,glassslipperreflection_03,1.0,,,,
event_oldtales2_04_e_161,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_161,True,,,,,,,EventScene_oldtales_08_6,glassslipperreflection_03,glassslipperreflection_03,1.0,,,,
event_oldtales2_04_e_162,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_162,True,,,,,,,,glassslipperreflection_03,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_163,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_163,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_164,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_164,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_165,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_165,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_166,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_166,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_167,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_167,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_168,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_168,False,,,,,,,,glassslipperreflection_02,1,1.0,,,,
event_oldtales2_04_e_169,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_169,True,,,,,,,,1,1,1.0,,,,
event_oldtales2_04_e_170,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_170,True,,,,,,,,1,1,1.0,,,,
event_oldtales2_04_e_171,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_171,True,,,,,,,,1,1,1.0,,,,
event_oldtales2_04_e_172,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_172,True,,,,,,,,1,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_173,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_173,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_174,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_174,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_175,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_175,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_176,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_176,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_177,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_177,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
