id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,characters/1/hide_char_id,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/0/hide_char_id,play_sound,set_filter_01,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,set_camera_shake
event_goldencoinrush1_03_e_98,40048,event_goldencoinrush1_03_e,Speech,alice_b,Locale_MainScenario:event_goldencoinrush1_03_e_98,True,,,,,,,,15,surprise,,17,shy,,2,16,1.0,,alice_b,,,7,delight,,,Vignetting,,5,delight,,3,delight,,1,idle,
event_goldencoinrush1_03_e_99,40048,event_goldencoinrush1_03_e,Speech,alice_b,Locale_MainScenario:event_goldencoinrush1_03_e_99,True,,,,,,,,15,surprise,,17,shy,,16,16,1.0,,alice_b,,,7,delight,,,Vignetting,,5,delight,,3,delight,,1,idle,
event_goldencoinrush1_03_e_100,40048,event_goldencoinrush1_03_e,Speech,soda_b,Locale_MainScenario:event_goldencoinrush1_03_e_100,True,,,,,,,,15,surprise,,17,shy,,16,16,1.0,,soda_b,,,7,delight,,,Vignetting,,5,delight,,3,delight,,1,idle,
event_goldencoinrush1_03_e_101,40048,event_goldencoinrush1_03_e,Speech,soda_b,Locale_MainScenario:event_goldencoinrush1_03_e_101,True,,,,,,,,15,surprise,,17,shy,,16,16,1.0,,soda_b,,,7,delight,,,Vignetting,,5,delight,,3,delight,,1,idle,
event_goldencoinrush1_03_e_102,40048,event_goldencoinrush1_03_e,Speech,alice_b,Locale_MainScenario:event_goldencoinrush1_03_e_102,True,,,,,,,,15,surprise,,17,delight,,16,XS_170,0.6,,alice_b,,,7,delight,,,Vignetting,,5,delight,,3,delight,,1,idle,
event_goldencoinrush1_03_e_103,40048,event_goldencoinrush1_03_e,Speech,alice_b,Locale_MainScenario:event_goldencoinrush1_03_e_103,True,,,,,,,,15,surprise,,17,delight,,XS_170,XS_170,1.0,,alice_b,,,7,delight,,,Vignetting,,5,delight,,3,delight,,1,idle,
event_goldencoinrush1_03_e_104,40048,event_goldencoinrush1_03_e,Speech,soda_b,Locale_MainScenario:event_goldencoinrush1_03_e_104,True,,,,,,,,15,serious,,17,delight,,XS_170,S_150,1.0,,soda_b,,,7,delight,,,Vignetting,,5,delight,,3,delight,,1,idle,
event_goldencoinrush1_03_e_105,40048,event_goldencoinrush1_03_e,Speech,soda_b,Locale_MainScenario:event_goldencoinrush1_03_e_105,True,,,,,,,,15,serious,,17,delight,,S_150,S_150,1.0,,soda_b,,,7,delight,,,Vignetting,,5,delight,,3,delight,,1,idle,
event_goldencoinrush1_03_e_106,40048,event_goldencoinrush1_03_e,Self,soda_b,Locale_MainScenario:event_goldencoinrush1_03_e_106,False,,,,,,,,15,serious,,17,delight,,S_150,16,1.0,,,,,7,delight,,,Vignetting,,5,delight,,3,delight,,1,idle,
event_goldencoinrush1_03_e_107,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_107,True,,,,,,,,15,serious,,17,delight,,L_70,L_70,1.0,,mustang,,,7,delight,,,Vignetting,,5,delight,,3,delight,,1,idle,
event_goldencoinrush1_03_e_108,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_108,True,,,,,,,,15,serious,,17,delight,,L_70,L_70,1.0,,mustang,,,7,delight,,,Vignetting,,5,delight,,3,delight,,1,idle,
event_goldencoinrush1_03_e_109,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_109,True,,,,,,,,15,serious,,17,delight,,L_70,L_700,1.0,,mustang,,,7,delight,,,Vignetting,,5,delight,,3,delight,,1,idle,Low_2
