id,event_id,group_id,speech_window,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,jump_target,highlight,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id,fade,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,set_filter_01,set_filter_02
event_dazzlingcupid_06_e_126,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_126,True,,black,black,1.0,,,,tia,,,,,,,,,,,5,delight,,,
event_dazzlingcupid_06_e_127,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_127,True,,black,black,1.0,,,,tia,,,,,,,,,,,5,delight,,,
event_dazzlingcupid_06_e_128,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_128,False,,tia_01,tia_01,1.0,,,,,dazzlingcupid_tia,1,idle,,,,,,,,5,delight,tia,,
event_dazzlingcupid_06_e_129,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_129,True,,tia_01,tia_01,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_130,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_130,True,,tia_01,tia_01,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_131,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_131,True,,tia_01,tia_02,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_132,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_132,True,,tia_02,tia_03,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_133,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_133,False,,tia_03,tia_01,1.0,,,,,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_134,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_134,True,,tia_01,tia_01,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_135,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_135,True,,tia_01,tia_01,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_136,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_136,True,,tia_01,tia_04,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_137,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_137,False,,tia_04,tia_04,1.0,,,,,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_138,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_138,True,,tia_04,tia_01,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_139,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_139,True,,tia_01,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_140,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_140,True,,1,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_141,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_141,True,,1,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_142,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_142,True,,1,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_143,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_143,True,,1,tia_04,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_144,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_144,False,,tia_04,tia_01,1.0,,,,,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_145,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_145,False,,tia_01,tia_01,1.0,,,,,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_146,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_146,True,,tia_01,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_147,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_147,True,,1,tia_01,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_148,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_148,True,,tia_01,tia_01,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_149,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_149,True,,tia_01,tia_01,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_150,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_150,True,,1,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_151,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_151,True,,1,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_152,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_152,True,,1,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_153,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_153,True,,1,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_154,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_154,True,,1,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_155,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_155,True,,1,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_156,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_156,True,,1,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_157,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_157,True,,1,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_158,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_158,True,,1,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_159,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_159,True,,1,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_160,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_160,True,,1,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_161,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_161,True,,1,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_162,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_162,True,,1,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_163,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_163,True,,1,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_164,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_164,True,,1,1,1.0,,,,tia,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_165,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_165,True,,black,black,1.0,,,,tia,,1,idle,dazzlingcupid_tia,,,,,,tia,5,delight,,,
event_dazzlingcupid_06_e_166,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_166,True,,5,5,1.0,,,,tia,,,,,,,,,,,5,delight,,,
event_dazzlingcupid_06_e_167,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_167,False,,5,5,1.0,,,,,,,,,,,,,,,5,delight,,,
event_dazzlingcupid_06_e_168,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_168,False,,5,5,1.0,,,,,,,,,,,,,,,5,delight,,,
event_dazzlingcupid_06_e_169,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_169,True,,5,50,0.7,,,,tia,,,,,,,,,,,5,shy,,,
event_dazzlingcupid_06_e_170,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_170,True,,50,50,1.0,,,,tia,,,,,,,,,,,5,shy,,,
event_dazzlingcupid_06_e_171,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_171,False,,50,50,1.0,,,,,,,,,,,,,,,5,shy,tia,,
event_dazzlingcupid_06_e_172,40029,event_dazzlingcupid_06_e,Narration,Narration,Locale_SubScenario:event_dazzlingcupid_06_e_172,False,Classroom_e,black,black,1.0,,,,,,,,,,,,,black,,,,,,
event_dazzlingcupid_06_e_173,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_173,False,,3,3,1.0,,,,naga,naga,3,void,,,,,,,,,,,,
event_dazzlingcupid_06_e_174,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_174,False,,3,3,1.0,,,,naga,,3,void,,,,,,,,,,,,
event_dazzlingcupid_06_e_175,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_175,True,,3,3,1.0,,,,naga,,3,void,,,,,,,,,,,,
event_dazzlingcupid_06_e_176,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_176,True,,3,3,1.0,,,,naga,,3,void,,,,,,,,,,,,
event_dazzlingcupid_06_e_177,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_177,True,,3,3,1.0,,,,naga,,3,void,,,,,,,,,,,,
event_dazzlingcupid_06_e_178,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_178,True,,3,30,0.7,,,,naga,,3,worry,,,,,,,,,,,,
event_dazzlingcupid_06_e_179,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_179,True,,30,30,1.0,,,,naga,,3,delight,,,,,,,,,,,,
event_dazzlingcupid_06_e_180,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_180,False,,30,30,1.0,,,,naga,,3,void,,,,,,,,,,,,
event_dazzlingcupid_06_e_181,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_181,True,,30,30,1.0,,,,naga,,3,worry,,,,,,,,,,,,
event_dazzlingcupid_06_e_182,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_182,False,,30,30,1.0,,,,naga,,3,worry,,,,,,,,,,,,
event_dazzlingcupid_06_e_183,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_183,False,,30,30,1.0,,,,naga,,3,worry,,,,,,,,,,,,
event_dazzlingcupid_06_e_184,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_184,True,,30,3,0.7,,,event_dazzlingcupid_06_e_185,naga,,3,worry,,,,,,,,,,,,
event_dazzlingcupid_06_e_185,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_185,False,Sky_n,19,19,1.0,,,,,,3,worry,naga,,,,,white,,,,,,
event_dazzlingcupid_06_e_186,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_186,False,,19,19,1.0,,,,,,,,,,,,,,,,,,,
