id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/hide_char_id,play_sound,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/1/hide_char_id,fade,characters/2/hide_char_id,characters/3/hide_char_id
event_beautyfullshot1_03_e_120,40051,event_beautyfullshot1_03_e,Speech,guilty_s,guilty_s,Locale_MainScenario:event_beautyfullshot1_03_e_120,True,,,,,S_130,1315,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_121,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_121,True,,,,,1315,1315,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_122,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_122,True,,,,,1315,1315,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_123,40051,event_beautyfullshot1_03_e,Speech,guilty_s,guilty_s,Locale_MainScenario:event_beautyfullshot1_03_e_123,True,,,,,1315,1315,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_124,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_124,True,,,,,1315,1315,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_125,40051,event_beautyfullshot1_03_e,Speech,guilty_s,guilty_s,Locale_MainScenario:event_beautyfullshot1_03_e_125,True,,,,,1315,1315,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_126,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_126,True,,,,,1315,1315,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_127,40051,event_beautyfullshot1_03_e,Self,maiden_s,,Locale_MainScenario:event_beautyfullshot1_03_e_127,False,,,,,1315,1315,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_128,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_128,True,,,,,1315,1315,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_129,40051,event_beautyfullshot1_03_e,Speech,guilty_s,guilty_s,Locale_MainScenario:event_beautyfullshot1_03_e_129,True,,,,,1315,1315,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_130,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_130,True,,,,,1315,1315,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_131,40051,event_beautyfullshot1_03_e,Speech,guilty_s,guilty_s,Locale_MainScenario:event_beautyfullshot1_03_e_131,True,,,,,1315,150,1.0,,,,,,,,13,idle,,15,angry,,,,
event_beautyfullshot1_03_e_132,40051,event_beautyfullshot1_03_e,Speech,guilty_s,guilty_s,Locale_MainScenario:event_beautyfullshot1_03_e_132,True,,,,,150,150,1.0,,,,,,,,13,idle,,15,angry,,,,
event_beautyfullshot1_03_e_133,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_133,True,,,,,150,S_130,1.0,,,,,,,,13,no,,15,angry,,,,
event_beautyfullshot1_03_e_134,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_134,True,,,,,S_130,S_130,1.0,,,,,,,,13,no,,15,angry,,,,
event_beautyfullshot1_03_e_135,40051,event_beautyfullshot1_03_e,Speech,guilty_s,guilty_s,Locale_MainScenario:event_beautyfullshot1_03_e_135,True,,,,,S_130,150,1.0,,,,,,,,13,no,,15,angry,,,,
event_beautyfullshot1_03_e_136,40051,event_beautyfullshot1_03_e,Self,guilty_s,,Locale_MainScenario:event_beautyfullshot1_03_e_136,False,,,,,150,150,1.0,,,,,,,,13,no,,15,angry,,,,
event_beautyfullshot1_03_e_137,40051,event_beautyfullshot1_03_e,Narration,guilty_s,,Locale_MainScenario:event_beautyfullshot1_03_e_137,False,,,,,150,1315,1.0,,,sfx_scn_fishingready,,,,,13,no,,15,angry,,,,
event_beautyfullshot1_03_e_138,40051,event_beautyfullshot1_03_e,Narration,guilty_s,,Locale_MainScenario:event_beautyfullshot1_03_e_138,False,,,,,1315,1315,1.0,,,sfx_scn_handwaterhits,,,,,13,no,,15,angry,,,,
event_beautyfullshot1_03_e_139,40051,event_beautyfullshot1_03_e,Monologue,guilty_s,,Locale_MainScenario:event_beautyfullshot1_03_e_139,False,,,,,1315,1315,1.0,,,,,,,,13,no,,15,angry,,,,
event_beautyfullshot1_03_e_140,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_140,True,,,,,1315,1315,1.0,,,,,,,,13,no,,15,angry,,,,
event_beautyfullshot1_03_e_141,40051,event_beautyfullshot1_03_e,Speech,guilty_s,guilty_s,Locale_MainScenario:event_beautyfullshot1_03_e_141,True,,,,,1315,1315,1.0,,,,,,,,13,no,,15,angry,,,,
event_beautyfullshot1_03_e_142,40051,event_beautyfullshot1_03_e,Self,guilty_s,,Locale_MainScenario:event_beautyfullshot1_03_e_142,False,,,,,1315,1315,1.0,,,,,,,,13,no,,15,angry,,,,
event_beautyfullshot1_03_e_143,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_143,True,,,,,1315,1315,1.0,,,,,,,,13,no,,15,angry,,,,
event_beautyfullshot1_03_e_144,40051,event_beautyfullshot1_03_e,Speech,guilty_s,guilty_s,Locale_MainScenario:event_beautyfullshot1_03_e_144,True,,,,,1315,1315,1.0,,,,,,,,13,no,,15,angry,,,,
event_beautyfullshot1_03_e_145,40051,event_beautyfullshot1_03_e,Monologue,guilty_s,,Locale_MainScenario:event_beautyfullshot1_03_e_145,False,,,,,1315,1315,1.0,,,,,,,,13,no,,15,angry,,,,
event_beautyfullshot1_03_e_146,40051,event_beautyfullshot1_03_e,Monologue,guilty_s,,Locale_MainScenario:event_beautyfullshot1_03_e_146,False,,,,,black,black,1.0,,,,,,,,13,no,,15,angry,,,maiden_s,guilty_s
event_beautyfullshot1_03_e_147,40051,event_beautyfullshot1_03_e,Monologue,guilty_s,,Locale_MainScenario:event_beautyfullshot1_03_e_147,False,,,,NewPinkBeach,black,black,1.0,,,,,,,,,,,,,,,,
event_beautyfullshot1_03_e_148,40051,event_beautyfullshot1_03_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_03_e_148,True,sakura_s,1,idle,,1,1,1.0,,,,,,,,,,,,,,,,
event_beautyfullshot1_03_e_149,40051,event_beautyfullshot1_03_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_03_e_149,True,,1,idle,,1,10,1.0,,,,,,,,,,,,,,,,
event_beautyfullshot1_03_e_150,40051,event_beautyfullshot1_03_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_03_e_150,True,,1,idle,,10,10,1.0,,,,,,,,,,,,,,,,
event_beautyfullshot1_03_e_151,40051,event_beautyfullshot1_03_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_03_e_151,True,,1,idle,,10,10,1.0,,,,,,,,,,,,,,,,
event_beautyfullshot1_03_e_152,40051,event_beautyfullshot1_03_e,Monologue,sakura_s,,Locale_MainScenario:event_beautyfullshot1_03_e_152,False,,1,idle,,10,100,1.0,,,,,,,,,,,,,,,,
