id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,set_camera_shake,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id,play_sound
event_queensorder_04_s_139,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_139,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_140,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_140,False,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_141,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_141,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_142,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_142,True,,3,idle,,1,idle,,black,black,1.0,,,,,,,,,,
event_queensorder_04_s_143,40015,event_queensorder_04_s,Monologue,rosanna,,Locale_SubScenario:event_queensorder_04_s_143,False,,3,idle,,1,idle,,10,10,1.0,,event_queensorder_04_s_172,Low_2,,,,,,,
event_queensorder_04_s_144,40015,event_queensorder_04_s,Self,rosanna,,Locale_SubScenario:event_queensorder_04_s_144,False,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_145,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_145,True,,3,idle,,1,idle,,10,2,2.0,,,,,,,,,,
event_queensorder_04_s_146,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_146,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_147,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_147,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_148,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_148,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_149,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_149,True,,3,idle,,1,idle,,black,black,1.0,none,,,,,rosanna,13,idle,,
event_queensorder_04_s_150,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_150,True,,3,idle,,1,idle,,130,130,1.0,,,,,,,13,idle,,
event_queensorder_04_s_151,40015,event_queensorder_04_s,Narration,rosanna,,Locale_SubScenario:event_queensorder_04_s_151,False,,3,idle,,1,idle,,black,black,1.0,,,,,,,13,idle,,sfx_scn_finishshot
event_queensorder_04_s_152,40015,event_queensorder_04_s,Monologue,rosanna,,Locale_SubScenario:event_queensorder_04_s_152,False,,3,idle,,1,idle,,black,black,1.0,bgm_emergency,,,,,,13,idle,,
event_queensorder_04_s_153,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_153,True,,3,idle,,1,idle,,2,L_30,0.5,,,Low_2,fatman,,,13,idle,,
event_queensorder_04_s_154,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_154,True,,,,,1,idle,,L_30,130,2.0,,,,,,,13,good,,
event_queensorder_04_s_155,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_155,True,,,,,1,idle,,130,130,1.0,,,,,,,13,good,,
event_queensorder_04_s_156,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_156,True,,,,,1,idle,,130,10,0.5,,,,,,,13,idle,,
event_queensorder_04_s_157,40015,event_queensorder_04_s,Monologue,swiftgang,,Locale_SubScenario:event_queensorder_04_s_157,False,,,,,1,idle,,10,1,0.5,,,,,,,13,idle,,
event_queensorder_04_s_158,40015,event_queensorder_04_s,Narration,swiftgang,,Locale_SubScenario:event_queensorder_04_s_158,False,,,,,1,idle,,black,black,1.0,,,,,,,13,idle,,sfx_scn_finishshot
event_queensorder_04_s_159,40015,event_queensorder_04_s,Monologue,swiftgang,,Locale_SubScenario:event_queensorder_04_s_159,False,,,,,1,idle,,black,black,1.0,,,,,,,13,idle,,
event_queensorder_04_s_160,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_160,True,,,,,1,idle,,1,10,0.5,,,Low_2,,swiftgang,,13,idle,,
event_queensorder_04_s_161,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_161,True,,,,,,,,10,130,2.0,,,,,,,13,angry,,
event_queensorder_04_s_162,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_162,True,,,,,,,,130,130,1.0,,,,,,,13,angry,,
event_queensorder_04_s_163,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_163,True,,,,,,,,130,130,1.0,,,,,,,13,idle,,
event_queensorder_04_s_164,40015,event_queensorder_04_s,Narration,fatman,,Locale_SubScenario:event_queensorder_04_s_164,False,,,,,,,,130,13,1.0,,,,,,,13,idle,,sfx_scn_aims
event_queensorder_04_s_165,40015,event_queensorder_04_s,Monologue,fatman,,Locale_SubScenario:event_queensorder_04_s_165,False,,,,,,,,13,13,1.0,,,Low_2,,,,13,idle,,
event_queensorder_04_s_166,40015,event_queensorder_04_s,Self,fatman,,Locale_SubScenario:event_queensorder_04_s_166,False,,,,,,,,13,13,1.0,,,,,,,13,idle,,
event_queensorder_04_s_167,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_167,True,,,,,,,,13,130,2.0,,,,,,,13,idle,,
event_queensorder_04_s_168,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_168,True,,,,,,,,130,130,1.0,,,,,,,13,idle,,
event_queensorder_04_s_169,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_169,True,,,,,,,,130,130,1.0,,,,,,,13,idle,,
event_queensorder_04_s_170,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_170,True,,,,,,,,130,130,1.0,,,,,,,13,idle,,
event_queensorder_04_s_171,40015,event_queensorder_04_s,Self,rosanna,,Locale_SubScenario:event_queensorder_04_s_171,False,,,,,,,,130,130,1.0,,event_queensorder_04_s_199,,,,,13,idle,,
event_queensorder_04_s_172,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_172,True,fatman,3,idle,swiftgang,1,idle,,10,10,1.0,none,,,,,,13,idle,rosanna,
event_queensorder_04_s_173,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_173,True,,3,idle,,1,idle,,10,10,1.0,bgm_story_crawlinganxiety,,,,,,,,,
event_queensorder_04_s_174,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_174,False,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_175,40015,event_queensorder_04_s,Monologue,swiftgang,,Locale_SubScenario:event_queensorder_04_s_175,False,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_176,40015,event_queensorder_04_s,Monologue,swiftgang,,Locale_SubScenario:event_queensorder_04_s_176,False,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_177,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_177,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_178,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_178,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_179,40015,event_queensorder_04_s,Monologue,swiftgang,,Locale_SubScenario:event_queensorder_04_s_179,False,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_180,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_180,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_181,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_181,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_182,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_182,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_183,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_183,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_184,40015,event_queensorder_04_s,Narration,swiftgang,,Locale_SubScenario:event_queensorder_04_s_184,False,,3,idle,,1,idle,,black,black,1.0,none,,,,,rosanna,13,angry,,sfx_scn_finishshot
event_queensorder_04_s_185,40015,event_queensorder_04_s,Monologue,swiftgang,,Locale_SubScenario:event_queensorder_04_s_185,False,,3,idle,,1,idle,,black,black,1.0,bgm_emergency,,,,,,13,angry,,
event_queensorder_04_s_186,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_186,True,,3,idle,,1,idle,,10,1,0.5,,,Low_2,,swiftgang,,13,angry,,
event_queensorder_04_s_187,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_187,True,,3,idle,,,,,1,13,2.0,,,,,,,13,angry,,
event_queensorder_04_s_188,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_188,True,,3,idle,,,,,13,130,1.0,,,,,,,13,angry,,
event_queensorder_04_s_189,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_189,True,,3,idle,,,,,L_30,L_30,1.0,,,,,,,13,angry,,
event_queensorder_04_s_190,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_190,True,,3,idle,,,,,L_30,L_30,1.0,,,,,,,13,idle,,
event_queensorder_04_s_191,40015,event_queensorder_04_s,Narration,fatman,,Locale_SubScenario:event_queensorder_04_s_191,False,,3,idle,,,,,black,black,1.0,,,,fatman,,,13,idle,,sfx_scn_aims
event_queensorder_04_s_192,40015,event_queensorder_04_s,Monologue,fatman,,Locale_SubScenario:event_queensorder_04_s_192,False,,,,,,,,130,13,1.0,,,Low_2,,,,13,idle,,
event_queensorder_04_s_193,40015,event_queensorder_04_s,Self,fatman,,Locale_SubScenario:event_queensorder_04_s_193,False,,,,,,,,13,13,1.0,,,,,,,13,idle,,
event_queensorder_04_s_194,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_194,True,,,,,,,,13,130,0.5,,,,,,,13,good,,
event_queensorder_04_s_195,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_195,True,,,,,,,,130,130,1.0,,,,,,,13,idle,,
event_queensorder_04_s_196,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_196,True,,,,,,,,130,130,1.0,,,,,,,13,idle,,
event_queensorder_04_s_197,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_197,True,,,,,,,,130,130,1.0,,,,,,,13,good,,
event_queensorder_04_s_198,40015,event_queensorder_04_s,Self,rosanna,,Locale_SubScenario:event_queensorder_04_s_198,False,,,,,,,,130,130,1.0,,event_queensorder_04_s_199,,,,,13,good,,
event_queensorder_04_s_199,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_199,True,,,,,,,,130,130,1.0,,,,,,rosanna,13,idle,,
event_queensorder_04_s_200,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_200,True,,,,,,,,130,130,1.0,,,,,,,13,idle,,
event_queensorder_04_s_201,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_201,True,,,,,,,,130,130,1.0,,,,,,,13,idle,,
event_queensorder_04_s_202,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_202,True,,,,,,,,130,130,1.0,,,,,,,13,idle,,
event_queensorder_04_s_203,40015,event_queensorder_04_s,Self,rosanna,,Locale_SubScenario:event_queensorder_04_s_203,False,,,,,,,,130,130,1.0,,,,,,,13,idle,,
event_queensorder_04_s_204,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_204,True,,,,,,,,130,1300,2.0,,,,,,,13,good,,
event_queensorder_04_s_205,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_205,True,,,,,,,,1300,1300,1.0,,,,,,,13,good,,
event_queensorder_04_s_206,40015,event_queensorder_04_s,Self,rosanna,,Locale_SubScenario:event_queensorder_04_s_206,False,,,,,,,,1300,1300,1.0,,,,,,,13,good,,
event_queensorder_04_s_207,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_207,True,,,,,,,,1300,1300,1.0,,,,,,,13,idle,,
event_queensorder_04_s_208,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_208,True,,,,,,,,1300,1300,1.0,,,,,,,13,idle,,
event_queensorder_04_s_209,40015,event_queensorder_04_s,Self,rosanna,,Locale_SubScenario:event_queensorder_04_s_209,False,,,,,,,,1300,1300,1.0,,,,,,,13,idle,,
event_queensorder_04_s_210,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_210,True,,,,,,,,1300,130,1.0,,,,,,,13,idle,,
event_queensorder_04_s_211,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_211,True,,,,,,,,130,130,1.0,,,,,,,13,idle,,
