id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/hide_char_id,play_movie,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/6/hide_char_id,characters/5/hide_char_id,characters/8/show_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/3/hide_char_id,characters/4/hide_char_id,characters/7/hide_char_id,characters/8/hide_char_id
event_absolute2_06_e_100,40086,event_absolute2_06_e,Speech,scarecommander,scarecommander,Locale_MainScenario:event_absolute2_06_e_100,True,,1,idle,,3,idle,,5,idle,,130,1300,0.5,,,,,,,15,idle,,17,idle,,7,sad,,9,idle,,13,idle,,,,,,,,,
event_absolute2_06_e_101,40086,event_absolute2_06_e,Speech,eunhwa_t,eunhwa_t,Locale_MainScenario:event_absolute2_06_e_101,True,,1,angry,,3,idle,,5,idle,,1300,100,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,,,,,,
event_absolute2_06_e_102,40086,event_absolute2_06_e,Speech,scarecommander,scarecommander,Locale_MainScenario:event_absolute2_06_e_102,True,,1,angry,,3,idle,,5,idle,,100,113,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,,,,,,
event_absolute2_06_e_103,40086,event_absolute2_06_e,Speech,scarecommander,scarecommander,Locale_MainScenario:event_absolute2_06_e_103,True,,1,angry,,3,idle,,5,idle,,113,113,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,,,,,,
event_absolute2_06_e_104,40086,event_absolute2_06_e,Speech,scarecommander,scarecommander,Locale_MainScenario:event_absolute2_06_e_104,True,,1,angry,,3,idle,,5,idle,,113,113,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,,,,,,
event_absolute2_06_e_105,40086,event_absolute2_06_e,Speech,eunhwa_t,eunhwa_t,Locale_MainScenario:event_absolute2_06_e_105,True,,1,angry,,3,idle,,5,idle,,113,113,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,,,,,,
event_absolute2_06_e_106,40086,event_absolute2_06_e,Speech,eunhwa_t,eunhwa_t,Locale_MainScenario:event_absolute2_06_e_106,True,,1,angry,,3,idle,,5,idle,,113,113,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,,,,,,
event_absolute2_06_e_107,40086,event_absolute2_06_e,Speech,eunhwa_t,eunhwa_t,Locale_MainScenario:event_absolute2_06_e_107,True,,1,angry,,3,idle,,5,idle,,113,113,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,,,,,,
event_absolute2_06_e_108,40086,event_absolute2_06_e,Speech,eunhwa_t,eunhwa_t,Locale_MainScenario:event_absolute2_06_e_108,True,,1,angry,,3,idle,,5,idle,,113,113,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,,,,,,
event_absolute2_06_e_109,40086,event_absolute2_06_e,Speech,eunhwa_t,eunhwa_t,Locale_MainScenario:event_absolute2_06_e_109,True,,1,angry,,3,idle,,5,idle,,113,113,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,,,,,,
event_absolute2_06_e_110,40086,event_absolute2_06_e,Speech,scarecommander,scarecommander,Locale_MainScenario:event_absolute2_06_e_110,False,,1,angry,,3,idle,,5,idle,,113,113,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,,,,,,
event_absolute2_06_e_111,40086,event_absolute2_06_e,Speech,eunhwa_t,eunhwa_t,Locale_MainScenario:event_absolute2_06_e_111,True,,1,angry,,3,idle,,5,idle,,113,113,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,,,,,,
event_absolute2_06_e_112,40086,event_absolute2_06_e,Speech,eunhwa_t,eunhwa_t,Locale_MainScenario:event_absolute2_06_e_112,True,,1,angry,,3,idle,,5,idle,,113,113,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,soldiereg,19,idle,,,,
event_absolute2_06_e_113,40086,event_absolute2_06_e,Speech,scarecommander,scarecommander,Locale_MainScenario:event_absolute2_06_e_113,False,,1,angry,,3,idle,,5,idle,,113,13,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_114,40086,event_absolute2_06_e,Speech,soldiereg,soldiereg,Locale_MainScenario:event_absolute2_06_e_114,True,,1,angry,,3,idle,,5,idle,,19,S_190,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_115,40086,event_absolute2_06_e,Speech,soldiereg,soldiereg,Locale_MainScenario:event_absolute2_06_e_115,False,,1,idle,,3,idle,,5,idle,,S_190,S_190,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_116,40086,event_absolute2_06_e,Speech,soldiereg,soldiereg,Locale_MainScenario:event_absolute2_06_e_116,True,,1,idle,,3,idle,,5,idle,,S_190,S_190,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_117,40086,event_absolute2_06_e,Speech,soldiereg,soldiereg,Locale_MainScenario:event_absolute2_06_e_117,True,,1,idle,,3,idle,,5,idle,,S_190,S_1900,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_118,40086,event_absolute2_06_e,Speech,tove,tove,Locale_MainScenario:event_absolute2_06_e_118,True,,1,idle,,3,idle,,5,idle,,S_700,S_700,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_119,40086,event_absolute2_06_e,Speech,ludmilla,ludmilla,Locale_MainScenario:event_absolute2_06_e_119,True,,1,idle,,3,idle,,5,idle,,1500,1500,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_120,40086,event_absolute2_06_e,Speech,soldiereg,soldiereg,Locale_MainScenario:event_absolute2_06_e_120,True,,1,idle,,3,idle,,5,idle,,S_1900,S_1900,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_121,40086,event_absolute2_06_e,Speech,soldiereg,soldiereg,Locale_MainScenario:event_absolute2_06_e_121,True,,1,idle,,3,idle,,5,idle,,S_1900,S_190,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_122,40086,event_absolute2_06_e,Speech,ludmilla,ludmilla,Locale_MainScenario:event_absolute2_06_e_122,True,,1,idle,,3,idle,,5,idle,,150,150,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_123,40086,event_absolute2_06_e,Speech,soldiereg,soldiereg,Locale_MainScenario:event_absolute2_06_e_123,True,,1,idle,,3,idle,,5,idle,,S_190,S_190,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_124,40086,event_absolute2_06_e,Speech,soldiereg,soldiereg,Locale_MainScenario:event_absolute2_06_e_124,True,,1,idle,,3,idle,,5,idle,,S_190,S_190,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_125,40086,event_absolute2_06_e,Speech,soldiereg,soldiereg,Locale_MainScenario:event_absolute2_06_e_125,True,,1,idle,,3,idle,,5,idle,,S_190,S_190,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_126,40086,event_absolute2_06_e,Speech,soldiereg,soldiereg,Locale_MainScenario:event_absolute2_06_e_126,True,,1,idle,,3,idle,,5,idle,,S_190,S_190,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_127,40086,event_absolute2_06_e,Speech,soldiereg,soldiereg,Locale_MainScenario:event_absolute2_06_e_127,True,,1,idle,,3,idle,,5,idle,,S_190,S_190,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_128,40086,event_absolute2_06_e,Speech,alice,alice,Locale_MainScenario:event_absolute2_06_e_128,True,,1,idle,,3,idle,,5,idle,,S_190,1719,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_129,40086,event_absolute2_06_e,Speech,soldiereg,soldiereg,Locale_MainScenario:event_absolute2_06_e_129,True,,1,idle,,3,idle,,5,idle,,1719,1719,1.0,,,,,,,15,idle,,17,idle,,7,idle,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_130,40086,event_absolute2_06_e,Speech,tove,tove,Locale_MainScenario:event_absolute2_06_e_130,True,,1,idle,,3,idle,,5,idle,,S_70,S_70,1.0,,,,,,,15,idle,,17,idle,,7,surprise,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_131,40086,event_absolute2_06_e,Speech,tove,tove,Locale_MainScenario:event_absolute2_06_e_131,True,,1,idle,,3,idle,,5,idle,,S_70,S_70,1.0,,,,,,,15,idle,,17,idle,,7,surprise,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_132,40086,event_absolute2_06_e,Speech,soldiereg,soldiereg,Locale_MainScenario:event_absolute2_06_e_132,True,,1,idle,,3,idle,,5,idle,,S_190,S_190,1.0,,,,,,,15,idle,,17,idle,,7,surprise,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_133,40086,event_absolute2_06_e,Speech,soldiereg,soldiereg,Locale_MainScenario:event_absolute2_06_e_133,True,,1,idle,,3,idle,,5,idle,,S_190,S_190,1.0,,,,,,,15,idle,,17,idle,,7,surprise,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_134,40086,event_absolute2_06_e,Narration,tove,,Locale_MainScenario:event_absolute2_06_e_134,False,,1,idle,,3,idle,,5,idle,,black,black,1.0,none,,,,,,15,idle,,17,idle,,7,surprise,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_135,40086,event_absolute2_06_e,Speech,tove,tove,Locale_MainScenario:event_absolute2_06_e_135,True,,1,idle,,3,idle,,5,idle,,S_70,S_700,1.0,,,,,,,15,idle,,17,idle,,7,delight,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_136,40086,event_absolute2_06_e,Speech,soldiereg,soldiereg,Locale_MainScenario:event_absolute2_06_e_136,True,,1,idle,,3,idle,,5,idle,,S_1900,S_1900,1.0,bgm_blackgunsmoke,,,,,,15,idle,,17,idle,,7,delight,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_137,40086,event_absolute2_06_e,Narration,soldiereg,,Locale_MainScenario:event_absolute2_06_e_137,False,,1,idle,,3,idle,,5,idle,,S_1900,S_190,1.0,,,,,,,15,idle,,17,idle,,7,delight,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_138,40086,event_absolute2_06_e,Speech,soldiereg,soldiereg,Locale_MainScenario:event_absolute2_06_e_138,True,,1,idle,,3,idle,,5,idle,,S_190,S_190,1.0,,,,,,,15,idle,,17,idle,,7,delight,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_139,40086,event_absolute2_06_e,Speech,scarecommander,scarecommander,Locale_MainScenario:event_absolute2_06_e_139,True,,1,idle,,3,idle,,5,idle,,130,130,1.0,,,,,,,15,idle,,17,idle,,7,delight,,9,idle,,13,idle,,,,19,idle,,,,
event_absolute2_06_e_140,40086,event_absolute2_06_e,Narration,scarecommander,,Locale_MainScenario:event_absolute2_06_e_140,False,,1,idle,,3,idle,,5,idle,,black,black,1.0,,,,,,,15,idle,,17,idle,,7,delight,,9,idle,,13,idle,neve,tove,,15,idle,ludmilla,alice,,
event_absolute2_06_e_141,40086,event_absolute2_06_e,Narration,scarecommander,,Locale_MainScenario:event_absolute2_06_e_141,False,,1,idle,,3,idle,,5,idle,,black,black,1.0,,,,,,,,,,,,,,,,,,,13,idle,,,,15,idle,,,,
event_absolute2_06_e_142,40086,event_absolute2_06_e,Speech,soldiereg,soldiereg,Locale_MainScenario:event_absolute2_06_e_142,True,,1,idle,,3,idle,,5,idle,,S_1500,S_150,1.0,,,,,,,,,,,,,,,,,,,13,idle,,,,15,idle,,,,
event_absolute2_06_e_143,40086,event_absolute2_06_e,Speech,scarecommander,scarecommander,Locale_MainScenario:event_absolute2_06_e_143,True,,1,idle,,3,idle,,5,idle,,S_150,1315,1.0,,,,,,,,,,,,,,,,,,,13,idle,,,,15,idle,,,,
event_absolute2_06_e_144,40086,event_absolute2_06_e,Speech,soldiereg,soldiereg,Locale_MainScenario:event_absolute2_06_e_144,True,,1,idle,,3,idle,,5,idle,,1315,1315,1.0,,,,,,,,,,,,,,,,,,,13,idle,,,,15,idle,,,,
event_absolute2_06_e_145,40086,event_absolute2_06_e,Speech,emma_t,emma_t,Locale_MainScenario:event_absolute2_06_e_145,True,,1,idle,,3,idle,,5,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,13,idle,,,,15,idle,,,,
event_absolute2_06_e_146,40086,event_absolute2_06_e,Speech,vesti_t,vesti_t,Locale_MainScenario:event_absolute2_06_e_146,True,,1,idle,,3,idle,,5,idle,,XS_50,XS_50,1.0,,,,,,,,,,,,,,,,,,,13,idle,,,,15,idle,,,scarecommander,soldiereg
event_absolute2_06_e_147,40086,event_absolute2_06_e,Speech,eunhwa_t,eunhwa_t,Locale_MainScenario:event_absolute2_06_e_147,True,,1,idle,,3,idle,,5,idle,,10,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_absolute2_06_e_148,40086,event_absolute2_06_e,Speech,emma_t,emma_t,Locale_MainScenario:event_absolute2_06_e_148,True,,1,idle,,3,idle,,5,idle,,10,31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_absolute2_06_e_149,40086,event_absolute2_06_e,Speech,emma_t,emma_t,Locale_MainScenario:event_absolute2_06_e_149,True,,1,idle,,3,idle,,5,idle,,31,31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_absolute2_06_e_150,40086,event_absolute2_06_e,Speech,emma_t,emma_t,Locale_MainScenario:event_absolute2_06_e_150,True,,1,idle,,3,idle,,5,idle,,31,31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_absolute2_06_e_151,40086,event_absolute2_06_e,Speech,eunhwa_t,eunhwa_t,Locale_MainScenario:event_absolute2_06_e_151,True,,1,idle,,3,idle,,5,idle,,31,31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_absolute2_06_e_152,40086,event_absolute2_06_e,Speech,emma_t,emma_t,Locale_MainScenario:event_absolute2_06_e_152,True,,1,idle,,3,delight,,5,idle,,31,31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_absolute2_06_e_153,40086,event_absolute2_06_e,Speech,eunhwa_t,eunhwa_t,Locale_MainScenario:event_absolute2_06_e_153,True,,1,idle,,3,delight,,5,idle,,31,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_absolute2_06_e_154,40086,event_absolute2_06_e,Speech,eunhwa_t,eunhwa_t,Locale_MainScenario:event_absolute2_06_e_154,True,,1,smile,,3,delight,,5,idle,,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_absolute2_06_e_155,40086,event_absolute2_06_e,Speech,eunhwa_t,eunhwa_t,Locale_MainScenario:event_absolute2_06_e_155,True,,1,smile,,3,delight,,5,idle,,1,10,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_absolute2_06_e_156,40086,event_absolute2_06_e,Speech,vesti_t,vesti_t,Locale_MainScenario:event_absolute2_06_e_156,True,,1,smile,,3,delight,,5,delight,,XS_50,XS_500,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_absolute2_06_e_157,40086,event_absolute2_06_e,Narration,,,Locale_MainScenario:event_absolute2_06_e_157,False,,1,smile,,3,delight,,5,delight,,black,black,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
