id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,highlight,speaker,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,fade,jump_target,play_sound,set_filter_01,set_camera_shake
snowfall_episode_noirblanc_04_117,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_120,False,,3,surprise,,1,think,,2,2,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_118,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_121,True,,3,surprise,,1,think,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_119,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_122,True,,3,surprise,,1,think,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_120,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_123,True,,3,surprise,,1,no,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_121,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_124,True,,3,surprise,,1,no,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_122,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_125,True,,3,surprise,,1,no,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_123,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_126,True,,3,surprise,,1,no,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_124,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_127,False,,3,surprise,,1,no,BigHotSpring_d,black,black,1.0,amb_so_hotspring_1,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_125,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_128,True,,3,idle,,1,think,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,Grey,
snowfall_episode_noirblanc_04_126,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_129,True,,3,idle,,1,think,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,Grey,
snowfall_episode_noirblanc_04_127,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_130,True,,3,idle,,1,idle,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,Grey,
snowfall_episode_noirblanc_04_128,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_131,True,,3,idle,,1,idle,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,Grey,
snowfall_episode_noirblanc_04_129,80903,snowfall_episode_noirblanc_04,Narration,Locale_SubScenario:snowfall_episode_noirblanc_04_132,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,13,idle,,,sfx_scn_waterdive,Grey,
snowfall_episode_noirblanc_04_130,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_133,True,,3,idle,,1,idle,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,Grey,
snowfall_episode_noirblanc_04_131,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_134,True,,3,idle,,1,idle,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,Grey,
snowfall_episode_noirblanc_04_132,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_135,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,13,idle,,,,Grey,
snowfall_episode_noirblanc_04_133,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_136,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,13,idle,,,,Grey,
snowfall_episode_noirblanc_04_134,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_137,False,,3,surprise,,1,no,BigHotSpring_d,black,black,1.0,amb_so_hotspring_2,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_135,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_138,False,,3,surprise,,1,no,,black,black,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_136,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_139,False,,3,surprise,,1,no,,2,2,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_137,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_140,False,,3,surprise,,1,no,,2,2,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_138,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_141,False,,3,surprise,,1,no,,2,2,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_139,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_142,True,,3,surprise,,1,think,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_140,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_143,True,,3,surprise,,1,think,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_141,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_144,True,,3,idle,,1,think,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_142,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_145,True,,3,idle,,1,think,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_143,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_146,True,,3,idle,,1,idle,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_144,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_147,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_145,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_148,True,,3,surprise,,1,no,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_146,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_149,True,,3,surprise,,1,no,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_147,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_150,True,,3,surprise,,1,no,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_148,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_151,False,,3,surprise,,1,no,,2,2,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_149,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_152,True,,3,surprise,,1,no,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_150,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_153,True,,3,surprise,,1,no,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_151,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_154,False,,3,surprise,,1,no,,2,2,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_152,80903,snowfall_episode_noirblanc_04,Narration,Locale_SubScenario:snowfall_episode_noirblanc_04_155,False,,3,surprise,,1,no,,black,black,1.0,,,,,,,,13,idle,,,sfx_scn_feetwater,,
snowfall_episode_noirblanc_04_153,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_156,False,,3,surprise,,1,no,,black,black,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_154,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_157,False,,3,surprise,,1,no,,black,black,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_155,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_158,True,,3,surprise,,1,shy,,1,L_10,0.6,,,blanc_c,blanc_c,,,,13,idle,,,,,Low_2
snowfall_episode_noirblanc_04_156,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_159,True,,3,surprise,,1,shy,,3,L_30,0.6,,,noir_c,noir_c,,,,13,idle,,,,,Low_2
snowfall_episode_noirblanc_04_157,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_160,True,,3,surprise,,1,shy,,L_30,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_158,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_161,True,,3,surprise,,1,shy,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_159,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_162,True,,3,no,,1,shy,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_160,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_163,True,,3,no,,1,shy,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_161,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_164,False,,3,no,,1,shy,,2,2,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_162,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_165,False,,3,no,,1,shy,,2,6,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_163,80903,snowfall_episode_noirblanc_04,Narration,Locale_SubScenario:snowfall_episode_noirblanc_04_166,False,,3,no,,1,shy,,black,black,1.0,,,,,,,,13,idle,black,,,,
snowfall_episode_noirblanc_04_164,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_167,True,,3,idle,,1,idle,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_165,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_168,True,,3,idle,,1,idle,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_166,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_169,True,,3,idle,,1,idle,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_167,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_170,True,,3,idle,,1,idle,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_168,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_171,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_169,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_172,True,,3,idle,,1,idle,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_170,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_173,True,,3,idle,,1,idle,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_171,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_174,True,,3,delight,,1,idle,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_172,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_175,True,,3,delight,,1,idle,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_173,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_176,True,,3,delight,,1,delight,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_174,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_177,True,,3,delight,,1,delight,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_175,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_178,True,,3,idle,,1,delight,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_176,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_179,True,,3,idle,,1,idle,,2,L_10,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_177,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_180,True,,3,idle,,1,idle,,L_10,L_10,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_178,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_181,True,,3,idle,,1,idle,,L_10,L_10,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_179,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_182,True,,3,idle,,1,delight,,L_10,L_10,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_180,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_183,True,,3,idle,,1,delight,,L_10,L_10,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_181,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_184,True,,3,idle,,1,delight,,L_10,12,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_182,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_185,True,,3,idle,,1,delight,,12,12,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_183,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_186,True,,3,idle,,1,delight,,12,12,1.0,,,lumi_01,lumi_01,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_184,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_187,True,,3,idle,,1,delight,,L_30,L_30,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_185,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_188,True,,3,idle,,1,delight,,L_30,L_30,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_186,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_189,True,,3,idle,,1,delight,,L_30,L_30,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_187,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_190,True,,3,idle,,1,delight,,L_30,L_30,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_188,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_191,False,,3,idle,,1,delight,,L_30,12,1.0,,,lumi_01,lumi_01,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_189,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_192,True,,3,idle,,1,delight,,12,12,1.0,,,lumi_01,lumi_01,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_190,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_193,True,,3,idle,,1,delight,,12,12,1.0,,,lumi_01,lumi_01,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_191,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_194,True,,3,idle,,1,delight,,12,12,1.0,,,lumi_01,lumi_01,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_192,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_195,True,,3,idle,,1,delight,,12,12,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_193,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_196,True,,3,idle,,1,idle,,12,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_194,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_197,True,,3,idle,,1,idle,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_195,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_198,False,,3,idle,,1,idle,,2,2,1.0,,,lumi_01,lumi_01,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_196,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_199,True,,3,idle,,1,idle,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_197,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_200,True,,3,idle,,1,idle,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_198,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_201,True,,3,idle,,1,idle,,130,130,1.0,,,lumi_01,lumi_01,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_199,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_202,True,,3,idle,,1,idle,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_200,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_203,True,,3,idle,,1,idle,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_201,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_204,True,,3,idle,,1,idle,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_202,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_205,True,,3,idle,,1,idle,,2,13,1.0,,,lumi_01,lumi_01,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_203,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_206,False,,3,idle,,1,idle,,13,130,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_204,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_207,True,,3,delight,,1,delight,,130,130,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_205,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_208,True,,3,delight,,1,delight,,130,130,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_206,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_209,False,,3,delight,,1,delight,,130,130,1.0,,,lumi_01,lumi_01,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_207,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_210,True,,3,delight,,1,delight,,130,130,1.0,,,lumi_01,lumi_01,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_208,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_211,True,,3,delight,,1,delight,,130,130,1.0,,,lumi_01,lumi_01,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_209,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_212,False,,3,delight,,1,delight,,130,13,1.0,,,lumi_01,lumi_01,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_210,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_213,True,,3,delight,,1,delight,,13,13,1.0,,,lumi_01,lumi_01,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_211,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_214,False,,3,delight,,1,delight,,13,2,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_212,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_215,False,,3,delight,,1,delight,,2,2,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_213,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_216,False,,3,delight,,1,delight,,2,2,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_214,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_217,False,,3,delight,,1,delight,,2,6,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_215,80903,snowfall_episode_noirblanc_04,Narration,Locale_SubScenario:snowfall_episode_noirblanc_04_218,False,,3,delight,,1,delight,,black,black,1.0,,,,,,,,13,idle,,,,,
