id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim
event_oldtales2_05_e_115,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_115,False,,S_500,S_500,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_116,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_116,True,,S_500,S_50,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_117,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_117,True,,S_130,S_130,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_118,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_118,False,,S_130,S_130,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_119,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_119,True,,S_130,S_130,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_120,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_120,True,,S_130,S_130,1.0,none,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_121,40062,event_oldtales2_05_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_05_e_121,False,,300,30,0.7,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,surprise
event_oldtales2_05_e_122,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_122,True,,30,L_10,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,surprise
event_oldtales2_05_e_123,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_123,True,,L_10,L_10,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,surprise
event_oldtales2_05_e_124,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_124,True,,L_10,L_10,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,surprise
event_oldtales2_05_e_125,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_125,False,,L_10,L_10,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,surprise
event_oldtales2_05_e_126,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_126,True,,L_10,L_10,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,surprise
event_oldtales2_05_e_127,40062,event_oldtales2_05_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_05_e_127,True,,L_10,31,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,surprise
event_oldtales2_05_e_128,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_128,True,,31,31,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,surprise
event_oldtales2_05_e_129,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_129,True,,31,31,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,surprise
event_oldtales2_05_e_130,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_130,False,,S_50,S_500,0.5,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,sad
event_oldtales2_05_e_131,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_131,True,,L_100,L_100,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,sad
event_oldtales2_05_e_132,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_132,True,,L_100,L_100,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,sad
event_oldtales2_05_e_133,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_133,True,,L_100,L_100,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_134,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_134,True,,L_100,L_100,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_135,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_135,True,,L_100,L_10,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_136,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_136,False,,L_10,L_10,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_137,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_137,True,,L_10,L_10,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_138,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_138,True,,S_50,S_50,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_139,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_139,False,,S_130,S_130,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_140,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_140,True,,S_130,1315,1.0,,,,1,idle,,13,angry,,15,no,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_141,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_141,True,,1315,1315,1.0,,,,1,idle,,13,angry,,15,no,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_142,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_142,True,,1315,1315,1.0,,,,1,idle,,13,angry,,15,no,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_143,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_143,True,,1315,1315,1.0,,,,1,idle,,13,angry,,15,no,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_144,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_144,True,,S_50,S_50,1.0,,,,1,idle,,13,angry,,15,no,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_145,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_145,True,,S_130,S_130,1.0,,,,1,idle,,13,angry,,15,no,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_146,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_146,True,,S_130,S_150,1.0,,,,1,idle,,13,angry,,15,no,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_147,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_147,False,,S_150,S_150,1.0,,,,1,idle,,13,angry,,15,no,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_148,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_148,True,,S_150,1315,1.0,,,,1,idle,,13,angry,,15,no,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_149,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_149,True,,1315,1315,1.0,,,,1,idle,,13,angry,,15,no,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_150,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_150,True,,1315,1315,1.0,,,,1,idle,,13,angry,,15,no,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_151,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_151,False,,1315,1315,1.0,,,,1,idle,,13,angry,,15,no,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_152,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_152,True,,1315,1315,1.0,,,,1,idle,,13,angry,,15,no,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_153,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_153,True,,S_50,S_50,1.0,,,,1,idle,,13,angry,,15,no,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_154,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_154,True,,1315,1315,1.0,,,,1,idle,,13,angry,,15,no,,17,idle,,3,idle,,5,idle
event_oldtales2_05_e_155,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_155,True,,1315,1315,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,surprise
event_oldtales2_05_e_156,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_156,True,,1315,1315,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,surprise
event_oldtales2_05_e_157,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_157,True,,1315,1315,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,surprise
event_oldtales2_05_e_158,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_158,True,,S_50,S_50,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,pain
event_oldtales2_05_e_159,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_159,True,,1315,1315,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,pain
event_oldtales2_05_e_160,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_160,True,,S_50,S_50,1.0,,,,1,idle,,13,void,,15,void,,17,idle,,3,idle,,5,pain
event_oldtales2_05_e_161,40062,event_oldtales2_05_e,Narration,cinderella,,Locale_MainScenario:event_oldtales2_05_e_161,False,,black,black,1.0,,sfx_scn_2peoplewalk,,3,idle,,13,void,,15,void,,17,idle,,3,idle,,1,pain
event_oldtales2_05_e_162,40062,event_oldtales2_05_e,Narration,cinderella,,Locale_MainScenario:event_oldtales2_05_e_162,False,,black,black,1.0,event_bgm_oldtales_beautifulthing,sfx_scn_rustle,,3,idle,,13,void,,15,void,,17,idle,,5,idle,,1,pain
event_oldtales2_05_e_163,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_163,True,,1315,1315,1.0,,,,3,idle,,13,void,,15,void,,17,idle,,5,idle,,1,pain
event_oldtales2_05_e_164,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_164,True,,1315,1315,1.0,,,,3,idle,,13,void,,15,void,,17,idle,,5,idle,,1,pain
event_oldtales2_05_e_165,40062,event_oldtales2_05_e,Speech,gretel,gretel,Locale_MainScenario:event_oldtales2_05_e_165,True,,1315,1315,1.0,,,,3,idle,,13,void,,15,void,,17,idle,,5,idle,,1,pain
event_oldtales2_05_e_166,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_166,True,,1315,1315,1.0,,,,3,idle,,13,void,,15,void,,17,idle,,5,idle,,1,pain
event_oldtales2_05_e_167,40062,event_oldtales2_05_e,Speech,gretel,gretel,Locale_MainScenario:event_oldtales2_05_e_167,True,,1315,1315,1.0,,,,3,idle,,13,void,,15,void,,17,idle,,5,idle,,1,pain
event_oldtales2_05_e_168,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_168,True,,1315,1,1.5,,,,3,idle,,13,void,,15,void,,17,idle,,5,idle,,1,pain
event_oldtales2_05_e_169,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_169,True,,1,S_10,1.0,,,,3,idle,,13,void,,15,void,,17,idle,,5,idle,,1,pain
event_oldtales2_05_e_170,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_170,True,,S_10,S_10,1.0,,,,3,idle,,13,void,,15,void,,17,idle,,5,idle,,1,pain
event_oldtales2_05_e_171,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_171,True,,S_10,S_130,1.0,,,,3,idle,,13,void,,15,void,,17,idle,,5,idle,,1,pain
event_oldtales2_05_e_172,40062,event_oldtales2_05_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_oldtales2_05_e_172,False,,L_170,L_170,1.0,,,,3,idle,,13,void,,15,void,,17,think,,5,idle,,1,pain
event_oldtales2_05_e_173,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_173,False,,S_10,S_10,1.0,,,,3,idle,,13,void,,15,void,,17,think,,5,idle,,1,pain
event_oldtales2_05_e_174,40062,event_oldtales2_05_e,Narration,cinderella,,Locale_MainScenario:event_oldtales2_05_e_174,False,,black,black,1.0,,sfx_scn_heelfootstep,,3,idle,,1,void,,13,void,,17,think,,5,idle,,15,idle
event_oldtales2_05_e_175,40062,event_oldtales2_05_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_oldtales2_05_e_175,True,,17,17,1.0,,,,3,idle,,1,void,,13,void,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_176,40062,event_oldtales2_05_e,Narration,cinderella,,Locale_MainScenario:event_oldtales2_05_e_176,False,,17,1517,1.0,,,,3,idle,,1,void,,13,void,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_177,40062,event_oldtales2_05_e,Narration,littlemermaid,,Locale_MainScenario:event_oldtales2_05_e_177,False,,1517,1517,1.0,,,,3,idle,,1,void,,13,void,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_178,40062,event_oldtales2_05_e,Narration,littlemermaid,,Locale_MainScenario:event_oldtales2_05_e_178,False,,1517,1517,1.0,,,,3,idle,,1,void,,13,void,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_179,40062,event_oldtales2_05_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_oldtales2_05_e_179,True,,1517,1517,1.0,,,,3,idle,,1,void,,13,void,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_180,40062,event_oldtales2_05_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_oldtales2_05_e_180,False,,1517,1517,1.0,,,,3,idle,,1,void,,13,void,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_181,40062,event_oldtales2_05_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_oldtales2_05_e_181,True,,1517,L_170,1.0,,,,3,idle,,1,void,,13,void,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_182,40062,event_oldtales2_05_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_oldtales2_05_e_182,True,,L_170,L_170,1.0,,,,3,idle,,1,void,,13,void,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_183,40062,event_oldtales2_05_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_oldtales2_05_e_183,True,,L_170,L_1700,1.0,,,,3,idle,,1,void,,13,void,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_184,40062,event_oldtales2_05_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_05_e_184,True,,500,500,1.0,,,,3,idle,,1,void,,13,void,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_185,40062,event_oldtales2_05_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_oldtales2_05_e_185,True,,L_1700,L_1700,1.0,,,,3,idle,,1,void,,13,void,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_186,40062,event_oldtales2_05_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_oldtales2_05_e_186,True,,L_1700,L_1700,1.0,,,,3,idle,,1,void,,13,void,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_187,40062,event_oldtales2_05_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_oldtales2_05_e_187,True,,L_1700,L_1700,1.0,,,,3,idle,,1,void,,13,void,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_188,40062,event_oldtales2_05_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_oldtales2_05_e_188,True,,L_1700,L_1700,1.0,,,,3,idle,,1,void,,13,void,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_189,40062,event_oldtales2_05_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_oldtales2_05_e_189,True,,L_1700,L_170,1.0,,,,3,idle,,1,void,,13,void,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_190,40062,event_oldtales2_05_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_oldtales2_05_e_190,True,,L_170,L_170,1.0,,,,3,idle,,1,void,,13,void,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_191,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_191,True,,L_170,1517,1.0,,,,3,idle,,1,void,,13,void,,17,idle,,5,idle,,15,smile
event_oldtales2_05_e_192,40062,event_oldtales2_05_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_oldtales2_05_e_192,True,,1517,1517,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,smile
event_oldtales2_05_e_193,40062,event_oldtales2_05_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_05_e_193,True,,50,50,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_194,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_194,False,,50,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_195,40062,event_oldtales2_05_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_05_e_195,True,,53,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_196,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_196,True,,53,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_197,40062,event_oldtales2_05_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_05_e_197,True,,53,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_198,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_198,True,,53,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_199,40062,event_oldtales2_05_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_05_e_199,True,,53,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_200,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_200,True,,53,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_201,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_201,True,,53,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_202,40062,event_oldtales2_05_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_05_e_202,True,,53,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_203,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_203,True,,53,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_204,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_204,True,,53,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_205,40062,event_oldtales2_05_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_05_e_205,True,,53,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_206,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_206,True,,53,L_30,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_207,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_207,True,,L_30,L_30,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_208,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_208,True,,S_150,S_150,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_209,40062,event_oldtales2_05_e,Speech,hansel,hansel,Locale_MainScenario:event_oldtales2_05_e_209,True,,113,113,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_210,40062,event_oldtales2_05_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_oldtales2_05_e_210,True,,L_170,L_170,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_211,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_211,False,,L_30,L_30,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_212,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_212,True,,L_30,L_30,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_213,40062,event_oldtales2_05_e,Narration,oswald_o,,Locale_MainScenario:event_oldtales2_05_e_213,False,,L_30,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_214,40062,event_oldtales2_05_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_05_e_214,True,,53,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_215,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_215,True,,53,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_216,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_216,True,,53,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_217,40062,event_oldtales2_05_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_05_e_217,True,,53,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_218,40062,event_oldtales2_05_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_05_e_218,True,,53,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_219,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_219,True,,53,53,1.0,,,,3,idle,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_220,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_220,True,,53,53,1.0,,,,3,delight,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_221,40062,event_oldtales2_05_e,Narration,oswald_o,,Locale_MainScenario:event_oldtales2_05_e_221,False,,black,black,1.0,,,,3,delight,,1,idle,,13,idle,,17,idle,,5,idle,,15,idle
event_oldtales2_05_e_222,40062,event_oldtales2_05_e,Narration,oswald_o,,Locale_MainScenario:event_oldtales2_05_e_222,False,,black,black,1.0,,,,3,delight,,13,idle,,13,idle,,17,idle,,5,idle,,1,idle
event_oldtales2_05_e_223,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_223,True,,L_30,L_30,1.0,,,,3,delight,,13,idle,,15,idle,,17,idle,,5,idle,,1,idle
event_oldtales2_05_e_224,40062,event_oldtales2_05_e,Speech,oswald_o,oswald_o,Locale_MainScenario:event_oldtales2_05_e_224,True,,L_30,L_300,1.0,,,,3,delight,,13,idle,,15,idle,,17,idle,,5,idle,,1,idle
event_oldtales2_05_e_225,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_225,False,,L_300,S_100,1.0,,,,3,delight,,13,idle,,15,idle,,17,idle,,5,idle,,1,idle
event_oldtales2_05_e_226,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_226,True,,S_100,S_100,1.0,,,,3,delight,,13,idle,,15,idle,,17,idle,,5,idle,,1,smile
event_oldtales2_05_e_227,40062,event_oldtales2_05_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_05_e_227,True,,S_100,S_10,1.0,,,,3,delight,,13,idle,,15,idle,,17,idle,,5,idle,,1,smile
