id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,fade,characters/0/hide_char_id,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/3/hide_char_id,play_sound
event_unbreakablesphere1_03_e_116,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_116,True,,1,delight,,,,,113,113,1.0,,,,13,idle,,,,,,,
event_unbreakablesphere1_03_e_117,40075,event_unbreakablesphere1_03_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_03_e_117,True,,1,delight,,,,,113,113,1.0,,,,13,idle,,,,,,,
event_unbreakablesphere1_03_e_118,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_118,True,,1,delight,,,,,113,113,1.0,,,,13,shy_01,,,,,,,
event_unbreakablesphere1_03_e_119,40075,event_unbreakablesphere1_03_e,Narration,littlemermaid,,Locale_MainScenario:event_unbreakablesphere1_03_e_119,False,,1,delight,,,,,black,black,1.0,,,,13,idle,,,,,,,
event_unbreakablesphere1_03_e_120,40075,event_unbreakablesphere1_03_e,Narration,littlemermaid,,Locale_MainScenario:event_unbreakablesphere1_03_e_120,False,,1,delight,,,,,black,black,1.0,,,,13,idle,,,,,,,
event_unbreakablesphere1_03_e_121,40075,event_unbreakablesphere1_03_e,Narration,littlemermaid,,Locale_MainScenario:event_unbreakablesphere1_03_e_121,False,,1,delight,,,,,black,black,1.0,,,,13,idle,,,,,,,
event_unbreakablesphere1_03_e_122,40075,event_unbreakablesphere1_03_e,Narration,littlemermaid,,Locale_MainScenario:event_unbreakablesphere1_03_e_122,False,,1,delight,,,,,black,black,1.0,,,,13,idle,,littlemermaid,,,,,
event_unbreakablesphere1_03_e_123,40075,event_unbreakablesphere1_03_e,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_03_e_123,False,,,,,,,,S_1300,S_1300,1.0,,,,13,idle,,,,,,,
event_unbreakablesphere1_03_e_124,40075,event_unbreakablesphere1_03_e,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_03_e_124,False,,,,,,,,S_1300,S_1300,1.0,,,,13,idle,,,,,,,
event_unbreakablesphere1_03_e_125,40075,event_unbreakablesphere1_03_e,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_03_e_125,False,,,,,,,,black,black,1.0,,,,13,idle,,,,,,,
event_unbreakablesphere1_03_e_126,40075,event_unbreakablesphere1_03_e,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_03_e_126,False,littlemermaid,1,delight,,,,,black,black,1.0,,,,13,idle,,,,,,,
event_unbreakablesphere1_03_e_127,40075,event_unbreakablesphere1_03_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_03_e_127,True,,1,delight,,,,,L_100,L_10,1.0,,,,13,idle,,,,,,,
event_unbreakablesphere1_03_e_128,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_128,True,,1,delight,,,,,L_10,113,1.0,,,,13,shy_01,,,,,,,
event_unbreakablesphere1_03_e_129,40075,event_unbreakablesphere1_03_e,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_03_e_129,False,,1,delight,mihara_b,3,idle,,black,black,1.0,,,,1,shy_01,,littlemermaid,yuni_n,5,idle,,
event_unbreakablesphere1_03_e_130,40075,event_unbreakablesphere1_03_e,Speech,yuni_n,yuni_n,Locale_MainScenario:event_unbreakablesphere1_03_e_130,True,,,,,3,idle,,L_50,L_50,1.0,,,,1,idle,,,,5,idle,,
event_unbreakablesphere1_03_e_131,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_131,True,,,,,3,idle,,S_10,S_10,1.0,,,,1,idle,,,,5,idle,,
event_unbreakablesphere1_03_e_132,40075,event_unbreakablesphere1_03_e,Speech,yuni_n,yuni_n,Locale_MainScenario:event_unbreakablesphere1_03_e_132,True,,,,,3,idle,,L_50,L_500,1.0,,,,1,idle,,,,5,delight,,
event_unbreakablesphere1_03_e_133,40075,event_unbreakablesphere1_03_e,Narration,yuni_n,,Locale_MainScenario:event_unbreakablesphere1_03_e_133,False,,,,,3,idle,,L_500,L_500,1.0,,,,1,idle,,,,5,delight,,
event_unbreakablesphere1_03_e_134,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_134,False,,,,,3,idle,,S_100,S_100,1.0,,,,1,idle,,,,5,delight,,
event_unbreakablesphere1_03_e_135,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_135,True,,,,,3,idle,,S_100,S_100,1.0,,,,1,special,,,,5,delight,,
event_unbreakablesphere1_03_e_136,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_136,True,,,,,3,idle,,S_100,S_10,1.0,,,,1,special,,,,5,delight,,
event_unbreakablesphere1_03_e_137,40075,event_unbreakablesphere1_03_e,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_03_e_137,True,,,,,3,idle,,S_10,31,1.0,,,,1,special,,,,5,delight,,
event_unbreakablesphere1_03_e_138,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_138,True,,,,,3,idle,,31,31,1.0,,,,1,special,,,,5,delight,,
event_unbreakablesphere1_03_e_139,40075,event_unbreakablesphere1_03_e,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_03_e_139,True,,,,,3,idle,,31,31,1.0,,,,1,special,,,,5,delight,,
event_unbreakablesphere1_03_e_140,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_140,True,,,,,3,idle,,31,31,1.0,,,,1,shy_01,,,,5,delight,,
event_unbreakablesphere1_03_e_141,40075,event_unbreakablesphere1_03_e,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_03_e_141,False,littlemermaid,1,delight,,3,idle,,black,black,1.0,,mihara_b,,13,shy_01,,,,5,delight,,
event_unbreakablesphere1_03_e_142,40075,event_unbreakablesphere1_03_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_03_e_142,True,,1,delight,,,,,113,113,1.0,,,,13,shy_01,,,,5,delight,,
event_unbreakablesphere1_03_e_143,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_143,False,,1,delight,,,,,113,113,1.0,,,,13,shy_01,,,,5,delight,,
event_unbreakablesphere1_03_e_144,40075,event_unbreakablesphere1_03_e,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_03_e_144,False,,1,delight,,,,,black,black,1.0,,,,13,shy_01,,,,5,delight,,
event_unbreakablesphere1_03_e_145,40075,event_unbreakablesphere1_03_e,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_03_e_145,False,,1,delight,,,,,black,black,1.0,,,,5,shy_01,,littlemermaid,,5,delight,,
event_unbreakablesphere1_03_e_146,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_146,True,,,,,,,,S_50,S_50,1.0,,,,5,idle,black,,,5,delight,yuni_n,
event_unbreakablesphere1_03_e_147,40075,event_unbreakablesphere1_03_e,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_03_e_147,False,,,,,,,,S_50,S_50,1.0,,,,5,idle,,,,,,,
event_unbreakablesphere1_03_e_148,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_148,True,,,,,,,,S_50,5,1.0,,,,5,idle,,,,,,,
event_unbreakablesphere1_03_e_149,40075,event_unbreakablesphere1_03_e,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_03_e_149,False,,,,,,,,5,5,1.0,,,,5,idle,,,,,,,
event_unbreakablesphere1_03_e_150,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_150,True,,,,,,,,5,5,1.0,,,,5,idle,,,,,,,
event_unbreakablesphere1_03_e_151,40075,event_unbreakablesphere1_03_e,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_03_e_151,False,,,,,,,,5,5,1.0,,,,5,idle,,,,,,,sfx_scn_silverflow
event_unbreakablesphere1_03_e_152,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_152,True,,,,,,,,5,5,1.0,,,,5,surprise,,,,,,,
event_unbreakablesphere1_03_e_153,40075,event_unbreakablesphere1_03_e,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_03_e_153,True,,,,mihara_b,3,idle,,5,53,1.0,,,,5,surprise,,,,,,,
event_unbreakablesphere1_03_e_154,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_154,False,,,,,3,idle,,53,53,1.0,,,,5,surprise,,,,,,,
event_unbreakablesphere1_03_e_155,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_155,True,,,,,3,idle,,53,53,1.0,,,,5,shy_02,,,,,,,
event_unbreakablesphere1_03_e_156,40075,event_unbreakablesphere1_03_e,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_03_e_156,True,,,,,3,idle,,53,53,1.0,,,,5,shy_02,,,,,,,
event_unbreakablesphere1_03_e_157,40075,event_unbreakablesphere1_03_e,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_03_e_157,True,,,,,3,idle,,53,53,1.0,,,,5,shy_02,,,,,,,
event_unbreakablesphere1_03_e_158,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_158,True,,,,,3,idle,,53,53,1.0,,,,5,shy_02,,,,,,,
event_unbreakablesphere1_03_e_159,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_159,True,,,,,3,idle,,53,53,1.0,,,,5,shy_02,,,,,,,
event_unbreakablesphere1_03_e_160,40075,event_unbreakablesphere1_03_e,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_03_e_160,True,,,,,3,idle,,53,53,1.0,,,,5,shy_02,,,,,,,
event_unbreakablesphere1_03_e_161,40075,event_unbreakablesphere1_03_e,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_03_e_161,True,,,,,3,idle,,53,53,1.0,,,,5,shy_02,,,,,,,
event_unbreakablesphere1_03_e_162,40075,event_unbreakablesphere1_03_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_03_e_162,True,littlemermaid,1,delight,,3,idle,,L_10,L_10,1.0,,,,5,shy_02,,,,,,,
event_unbreakablesphere1_03_e_163,40075,event_unbreakablesphere1_03_e,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_03_e_163,True,,1,delight,,3,idle,,L_10,30,1.0,,,,5,think,,,,,,,
event_unbreakablesphere1_03_e_164,40075,event_unbreakablesphere1_03_e,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_03_e_164,True,,1,delight,,3,idle,,30,30,1.0,,,,5,think,,,,,,,
event_unbreakablesphere1_03_e_165,40075,event_unbreakablesphere1_03_e,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_03_e_165,True,,1,delight,,3,idle,,30,30,1.0,,,,5,think,,,,,,,
event_unbreakablesphere1_03_e_166,40075,event_unbreakablesphere1_03_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_03_e_166,False,,1,surprise,,3,idle,,L_10,L_100,0.5,none,,,5,think,,,,,,,
event_unbreakablesphere1_03_e_167,40075,event_unbreakablesphere1_03_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_03_e_167,True,,1,surprise,,3,idle,,L_100,L_100,1.0,bgm_story_empathize,,,5,think,,,,,,,
event_unbreakablesphere1_03_e_168,40075,event_unbreakablesphere1_03_e,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_03_e_168,True,,1,surprise,,3,think,,300,300,1.0,,,,5,think,,,,,,,
event_unbreakablesphere1_03_e_169,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_169,True,,1,surprise,,3,think,,S_500,S_500,1.0,,,,5,think,,,,,,,
event_unbreakablesphere1_03_e_170,40075,event_unbreakablesphere1_03_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_03_e_170,True,,1,surprise,,3,think,,L_100,L_100,1.0,,,,5,think,,,,,,,
event_unbreakablesphere1_03_e_171,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_171,True,,1,surprise,,3,think,,S_500,S_500,1.0,,,,5,think,,,,,,,
event_unbreakablesphere1_03_e_172,40075,event_unbreakablesphere1_03_e,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_03_e_172,False,,1,surprise,,3,think,,black,black,1.0,,,,5,think,,,,,,,
event_unbreakablesphere1_03_e_173,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_173,True,,1,surprise,,3,think,,S_500,S_50,1.0,,,,5,think,,,,,,,
event_unbreakablesphere1_03_e_174,40075,event_unbreakablesphere1_03_e,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_03_e_174,False,,1,surprise,,3,think,,S_50,S_50,1.0,,,,5,think,,,,,,,
event_unbreakablesphere1_03_e_175,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_175,True,,1,surprise,,3,think,,S_50,S_50,1.0,,,,5,think,,,,,,,
event_unbreakablesphere1_03_e_176,40075,event_unbreakablesphere1_03_e,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_03_e_176,False,,1,surprise,,3,think,,black,black,1.0,,,,5,think,,,,,,,
event_unbreakablesphere1_03_e_177,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_177,True,,1,surprise,,3,think,,S_50,S_500,1.0,,,,5,think,,,,,,,
event_unbreakablesphere1_03_e_178,40075,event_unbreakablesphere1_03_e,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_03_e_178,False,,1,surprise,,3,angry,,30,300,0.5,,,,5,think,,,,,,,
event_unbreakablesphere1_03_e_179,40075,event_unbreakablesphere1_03_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_03_e_179,False,,1,surprise,,3,angry,,L_10,L_100,0.5,,,,5,think,,,,,,,
event_unbreakablesphere1_03_e_180,40075,event_unbreakablesphere1_03_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_03_e_180,True,,1,surprise,,3,angry,,S_500,S_500,1.0,,,,5,angry,,,,,,,
event_unbreakablesphere1_03_e_181,40075,event_unbreakablesphere1_03_e,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_03_e_181,False,,1,surprise,,3,angry,,black,black,1.0,,,,5,angry,,,,,,,
event_unbreakablesphere1_03_e_182,40075,event_unbreakablesphere1_03_e,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_03_e_182,True,,1,surprise,,3,angry,,300,300,1.0,,,,5,angry,,,,,,,
event_unbreakablesphere1_03_e_183,40075,event_unbreakablesphere1_03_e,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_03_e_183,True,,1,surprise,,3,angry,,300,300,1.0,,,,5,angry,,,,,,,
event_unbreakablesphere1_03_e_184,40075,event_unbreakablesphere1_03_e,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_03_e_184,True,,1,surprise,,3,angry,,300,30,1.0,,,,5,angry,,,,,,,
event_unbreakablesphere1_03_e_185,40075,event_unbreakablesphere1_03_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_03_e_185,False,,1,think,,3,angry,,30,31,1.0,,,,5,angry,,,,,,,
event_unbreakablesphere1_03_e_186,40075,event_unbreakablesphere1_03_e,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_03_e_186,True,,1,think,,3,think,,31,31,1.0,,,,5,angry,,,,,,,
event_unbreakablesphere1_03_e_187,40075,event_unbreakablesphere1_03_e,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_03_e_187,True,,1,think,,3,think,,31,31,1.0,,,,5,angry,,,,,,,
event_unbreakablesphere1_03_e_188,40075,event_unbreakablesphere1_03_e,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_03_e_188,True,,1,think,,3,think,,31,31,1.0,,,,5,angry,,,,,,,
event_unbreakablesphere1_03_e_189,40075,event_unbreakablesphere1_03_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_03_e_189,False,,1,think,,3,think,,31,31,1.0,,,,5,angry,,,,,,,
