id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,highlight,speaker,set_camera_shake,set_filter_01,set_filter_02,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id
event_unbreakablesphere2_04_e_117,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_117,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,idle,
event_unbreakablesphere2_04_e_118,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_118,True,,S_1300,S_130,0.5,,,mori,mori,,,,,,,,,,,,,13,angry,
event_unbreakablesphere2_04_e_119,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_119,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,angry,
event_unbreakablesphere2_04_e_120,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_120,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,angry,
event_unbreakablesphere2_04_e_121,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_121,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,angry,
event_unbreakablesphere2_04_e_122,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_122,False,,S_130,S_130,1.0,sfx_scn_sodafalling2,,mori,,Low_2,Vignetting,,,,,,,,,,,13,angry,
event_unbreakablesphere2_04_e_123,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_123,True,,S_130,S_1300,1.0,,,mori,mori,,Vignetting,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_124,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_124,False,,S_1300,S_1300,1.0,,,mori,,,Vignetting,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_125,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_125,False,,S_1300,S_1300,1.0,,,mori,,,Vignetting,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_126,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_126,False,,S_1300,S_1300,1.0,,,mori,,,Vignetting,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_127,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_127,False,,S_1300,S_1300,1.0,,,mori,,,Vignetting,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_128,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_128,False,,S_1300,S_1300,1.0,,,mori,,,Vignetting,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_129,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_129,False,,S_1300,S_1300,1.0,,,mori,mori,,,Vignetting,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_130,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_130,False,,S_1300,S_1300,1.0,,,mori,,,,Vignetting,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_131,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_131,False,,black,black,1.0,,,mori,,,,Vignetting,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_132,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_132,False,,black,black,1.0,,,mori,,,Red,Vignetting,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_133,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_133,True,,S_1300,S_130,1.0,,,mori,mori,,Red,Vignetting,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_134,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_134,False,,S_130,S_130,1.0,,,mori,,,Red,Vignetting,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_135,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_135,False,,S_130,S_130,1.0,,,mori,,,Red,Vignetting,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_136,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_136,False,,S_130,S_130,1.0,,,mori,,,Red,Vignetting,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_137,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_137,False,,S_130,S_130,1.0,,,mori,,,Red,Vignetting,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_138,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_138,False,,S_130,S_130,1.0,,,mori,,,Red,Vignetting,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_139,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_139,False,,S_130,S_130,1.0,,,mori,,,Red,Vignetting,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_140,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_140,False,,S_130,S_130,1.0,,,mori,,,Red,Vignetting,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_141,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_141,False,,S_130,S_130,1.0,,,mori,,,Red,Vignetting,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_142,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_142,False,,S_130,S_130,1.0,,,mori,,,Red,Vignetting,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_143,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_143,True,,S_130,S_1300,1.0,,,mori,mori,,Red,Vignetting,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_144,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_144,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_145,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_145,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_146,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_146,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_147,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_147,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_148,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_148,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_149,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_149,True,,S_1300,S_130,0.5,,,mori,mori,,,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_150,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_150,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_151,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_151,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_152,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_152,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_153,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_153,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_154,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_154,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_155,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_155,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_156,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_156,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_157,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_157,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,think,
event_unbreakablesphere2_04_e_158,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_158,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,angry,
event_unbreakablesphere2_04_e_159,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_159,True,,S_130,S_1300,0.5,,,mori,mori,,,,,,,,,,,,,13,angry,
event_unbreakablesphere2_04_e_160,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_160,False,,S_1300,S_1300,1.0,,,mori,,,,,,,,,,,,,,13,angry,
event_unbreakablesphere2_04_e_161,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_161,False,,S_1300,S_1300,1.0,sfx_scn_morijump,,mori,,,,,,,,,,,,,,13,angry,
event_unbreakablesphere2_04_e_162,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_162,False,,S_1300,S_130,0.7,,,mori,,,,,,,,,,,,,,13,angry,
event_unbreakablesphere2_04_e_163,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_163,False,,S_130,S_130,1.0,,,mori,,,,,,,,,,,,,,13,angry,
event_unbreakablesphere2_04_e_164,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_164,True,,black,black,1.0,,,mori,mori,,,,,,,,,,,,,13,angry,
event_unbreakablesphere2_04_e_165,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_165,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,angry,
