id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,highlight,speaker,characters/0/hide_char_id,characters/1/hide_char_id,fade,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,play_sound,characters/2/hide_char_id,jump_target,set_filter_01
snowfall_episode_noirblanc_02_119,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_122,True,,1,no,,13,think,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_120,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_123,True,,1,no,,13,think,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_121,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_124,False,,1,no,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_122,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_125,False,,1,no,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_123,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_126,False,,1,no,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_124,80903,snowfall_episode_noirblanc_02,Narration,Locale_SubScenario:snowfall_episode_noirblanc_02_127,False,,1,no,,13,think,,12,15,1.0,,,,,,,,ludmilla_w,15,idle,sfx_scn_walkonsnow,,,
snowfall_episode_noirblanc_02_125,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_128,True,,1,surprise,,13,think,,15,150,1.0,,,ludmilla_w,ludmilla_w,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_126,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_129,True,,1,surprise,,13,think,,150,150,1.0,,,ludmilla_w,ludmilla_w,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_127,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_130,True,,1,surprise,,13,think,,150,150,1.0,,,ludmilla_w,ludmilla_w,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_128,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_131,True,,1,surprise,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_129,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_132,True,,1,idle,,13,think,,12,12,1.0,,,noir_c,noir_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_130,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_133,True,,1,idle,,13,think,,150,150,1.0,,,ludmilla_w,ludmilla_w,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_131,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_134,True,,1,idle,,13,think,,150,150,1.0,,,ludmilla_w,ludmilla_w,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_132,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_135,False,,1,idle,,13,think,,150,150,1.0,,,,,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_133,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_136,False,,1,idle,,13,think,,150,150,1.0,,,,,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_134,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_137,True,,1,idle,,13,think,,150,15,1.0,,,ludmilla_w,ludmilla_w,,,,,15,think,,,,
snowfall_episode_noirblanc_02_135,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_138,True,,1,idle,,13,idle,,15,12,1.0,,,blanc_c,blanc_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_136,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_139,True,,1,idle,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_137,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_140,True,,1,idle,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_138,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_141,True,,1,surprise,,13,idle,,12,12,1.0,,,noir_c,noir_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_139,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_142,True,,1,surprise,,13,idle,,12,12,1.0,,,noir_c,noir_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_140,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_143,True,,1,surprise,,13,idle,,12,15,1.0,,,ludmilla_w,ludmilla_w,,,,,15,think,,,,
snowfall_episode_noirblanc_02_141,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_144,True,,1,surprise,,13,idle,,15,15,1.0,,,ludmilla_w,ludmilla_w,,,,,15,think,,,,
snowfall_episode_noirblanc_02_142,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_145,True,,1,surprise,,13,idle,,15,15,1.0,,,ludmilla_w,ludmilla_w,,,,,15,think,,,,
snowfall_episode_noirblanc_02_143,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_146,True,,1,surprise,,13,idle,,15,15,1.0,,,ludmilla_w,ludmilla_w,,,,,15,think,,,,
snowfall_episode_noirblanc_02_144,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_147,True,,1,surprise,,13,idle,,15,15,1.0,,,ludmilla_w,ludmilla_w,,,,,15,think,,,,
snowfall_episode_noirblanc_02_145,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_148,True,,1,surprise,,13,idle,,15,15,1.0,,,ludmilla_w,ludmilla_w,,,,,15,think,,,,
snowfall_episode_noirblanc_02_146,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_149,True,,1,surprise,,13,idle,,15,15,1.0,,,ludmilla_w,ludmilla_w,,,,,15,think,,,,
snowfall_episode_noirblanc_02_147,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_150,True,,1,surprise,,13,no,,12,12,1.0,,,blanc_c,blanc_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_148,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_151,True,,1,surprise,,13,no,,12,12,1.0,,,blanc_c,blanc_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_149,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_152,True,,1,surprise,,13,no,,12,12,1.0,,,noir_c,noir_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_150,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_153,True,,1,surprise,,13,no,,15,15,1.0,,,ludmilla_w,ludmilla_w,,,,,15,sad,,,,
snowfall_episode_noirblanc_02_151,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_154,True,,1,surprise,,13,no,,15,15,1.0,,,ludmilla_w,ludmilla_w,,,,,15,sad,,,,
snowfall_episode_noirblanc_02_152,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_155,True,,1,surprise,,13,think,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,15,sad,,,,
snowfall_episode_noirblanc_02_153,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_156,True,,1,surprise,,13,think,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,15,sad,,,,
snowfall_episode_noirblanc_02_154,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_157,True,,1,surprise,,13,think,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,15,sad,,,,
snowfall_episode_noirblanc_02_155,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_158,True,,1,idle,,13,think,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,15,sad,,,,
snowfall_episode_noirblanc_02_156,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_159,False,,1,idle,,13,think,,L_10,1,1.0,,,noir_c,noir_c,,,,,15,sad,,,,
snowfall_episode_noirblanc_02_157,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_160,True,,1,idle,,13,think,,1,1,1.0,,,noir_c,noir_c,,,,,15,sad,,,,
snowfall_episode_noirblanc_02_158,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_161,True,,1,idle,,13,think,,150,150,1.0,,,ludmilla_w,ludmilla_w,,,,,15,think,,,,
snowfall_episode_noirblanc_02_159,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_162,True,,1,idle,,13,think,,150,150,1.0,,,ludmilla_w,ludmilla_w,,,,,15,think,,,,
snowfall_episode_noirblanc_02_160,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_163,True,,1,idle,,13,think,,150,150,1.0,,,ludmilla_w,ludmilla_w,,,,,15,think,,,,
snowfall_episode_noirblanc_02_161,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_164,True,,1,idle,,13,think,,150,150,1.0,,,ludmilla_w,ludmilla_w,,,,,15,think,,,,
snowfall_episode_noirblanc_02_162,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_165,True,,1,idle,,13,idle,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_163,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_166,True,,1,idle,,13,idle,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_164,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_167,True,,1,idle,,13,idle,,150,150,1.0,,,ludmilla_w,ludmilla_w,,,,,15,think,,,,
snowfall_episode_noirblanc_02_165,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_168,True,,1,idle,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_166,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_169,True,,1,idle,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_167,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_170,True,,1,idle,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_168,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_171,True,,1,idle,,13,idle,,12,12,1.0,,,noir_c,noir_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_169,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_172,True,,1,idle,,13,idle,,12,12,1.0,,,noir_c,noir_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_170,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_173,True,,1,idle,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_171,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_174,False,,1,idle,,13,idle,,12,12,1.0,,,,,,,,,15,think,,,,
snowfall_episode_noirblanc_02_172,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_175,True,,1,idle,,13,no,,12,12,1.0,,,blanc_c,blanc_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_173,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_176,True,,1,idle,,13,no,,12,12,1.0,,,blanc_c,blanc_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_174,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_177,False,,1,idle,,13,no,,12,12,1.0,,,,,,,,,15,think,,,,
snowfall_episode_noirblanc_02_175,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_178,True,,1,surprise,,13,no,,12,12,1.0,,,noir_c,noir_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_176,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_179,True,,1,surprise,,13,no,,12,15,1.0,,,ludmilla_w,ludmilla_w,,,,,15,think,,,,
snowfall_episode_noirblanc_02_177,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_180,True,,1,surprise,,13,no,,15,15,1.0,,,ludmilla_w,ludmilla_w,,,,,15,think,,,,
snowfall_episode_noirblanc_02_178,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_181,False,,1,surprise,,13,no,,12,12,1.0,,,blanc_c,blanc_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_179,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_182,False,,1,surprise,,13,no,,12,12,1.0,,,noir_c,noir_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_180,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_183,False,,1,surprise,,13,no,,12,12,1.0,,,,,,,,,15,think,,,,
snowfall_episode_noirblanc_02_181,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_184,False,,1,surprise,,13,no,,12,12,1.0,,,,,,,,,15,think,,,,
snowfall_episode_noirblanc_02_182,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_185,True,,1,shy,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_183,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_186,True,,1,shy,,13,think,,12,12,1.0,,,noir_c,noir_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_184,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_187,False,,1,shy,,13,think,,12,12,1.0,,,,,,,,,15,think,,,,
snowfall_episode_noirblanc_02_185,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_188,True,,1,idle,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,15,think,,,,
snowfall_episode_noirblanc_02_186,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_189,True,,1,idle,,13,idle,,150,150,1.0,,,ludmilla_w,ludmilla_w,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_187,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_190,True,,1,idle,,13,idle,,150,150,1.0,,,ludmilla_w,ludmilla_w,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_188,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_191,True,,1,idle,,13,delight,,12,12,1.0,,,blanc_c,blanc_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_189,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_192,True,,1,idle,,13,delight,,12,12,1.0,,,noir_c,noir_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_190,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_193,True,,1,idle,,13,idle,,12,L_130,1.0,,,blanc_c,blanc_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_191,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_194,True,,1,idle,,13,idle,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_192,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_195,False,,1,idle,,13,idle,,L_130,L_130,1.0,,,,,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_193,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_196,False,,1,idle,,13,idle,,L_130,L_130,1.0,,,,,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_194,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_197,True,,1,idle,,13,idle,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_195,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_198,True,,1,idle,,13,idle,,L_130,L_10,1.0,,,noir_c,noir_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_196,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_199,False,,1,idle,,13,idle,,L_10,L_10,1.0,,,,,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_197,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_200,False,,1,idle,,13,idle,,black,black,1.0,,,,,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_198,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_201,False,,1,idle,,13,idle,,black,black,1.0,,,,,,,,,15,idle,,ludmilla_w,,
snowfall_episode_noirblanc_02_199,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_202,False,,1,idle,,13,idle,BigHotSpring_d,12,12,1.0,amb_so_hotspring_1,event_bgm_neverland_intermissionjam_day,,,,,black,,,,,,,
snowfall_episode_noirblanc_02_200,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_203,True,,1,idle,,13,idle,,12,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_201,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_204,True,,1,idle,,13,idle,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_202,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_205,True,,1,idle,,13,idle,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_203,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_206,True,,1,idle,,13,idle,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_204,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_207,False,,1,idle,,13,idle,,L_130,L_130,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_205,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_208,True,,1,idle,,13,idle,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_206,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_209,True,,1,idle,,13,idle,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_207,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_210,True,,1,idle,,13,idle,,L_130,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_208,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_211,True,,1,idle,,13,idle,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_209,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_212,False,,1,idle,,13,idle,,L_10,L_10,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_210,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_213,True,,1,idle,,13,idle,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_211,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_214,True,,1,idle,,13,idle,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_212,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_215,False,,1,idle,,13,idle,,L_10,L_10,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_213,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_216,True,,1,idle,,13,idle,,L_10,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_214,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_217,True,,1,idle,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_215,80903,snowfall_episode_noirblanc_02,Narration,Locale_SubScenario:snowfall_episode_noirblanc_02_218,False,,1,idle,,13,idle,,12,12,1.0,,,,,,,,,,,sfx_scn_walkinwater,,,
snowfall_episode_noirblanc_02_216,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_219,True,,1,idle,,13,shy,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_217,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_220,True,,1,idle,,13,shy,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_218,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_221,True,,1,surprise,,13,shy,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_219,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_222,True,,1,surprise,,13,shy,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_220,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_223,False,,1,surprise,,13,shy,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_221,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_224,False,,1,surprise,,13,shy,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_222,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_225,False,,1,surprise,,13,shy,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_223,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_226,True,,1,surprise,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_224,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_227,True,,1,surprise,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_225,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_228,True,,1,surprise,,13,shy,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_226,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_229,False,,1,surprise,,13,shy,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_227,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_230,True,,1,surprise,,13,idle,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_228,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_231,True,,1,surprise,,13,idle,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_229,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_232,False,,1,surprise,,13,idle,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_230,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_233,False,,1,surprise,,13,idle,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_231,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_234,True,,1,surprise,,13,no,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_232,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_235,True,,1,surprise,,13,no,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_233,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_236,True,,1,idle,,13,no,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_234,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_237,True,,1,idle,,13,no,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_235,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_238,True,,1,idle,,13,no,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
