id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,fade,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/2/hide_char_id,characters/3/hide_char_id,characters/4/hide_char_id,characters/5/hide_char_id,characters/6/hide_char_id,characters/7/hide_char_id,characters/8/hide_char_id,characters/0/hide_char_id,set_filter_01,set_camera_shake
event_goldencoinrush2_06_e_92,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_92,True,,S_30,S_30,1.0,,,,3,shy,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_93,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_93,True,,S_30,S_30,1.0,,,,3,shy,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_94,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_94,True,,S_30,S_30,1.0,,,,3,shy,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_95,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_95,True,,S_30,XS_10,1.0,,,,3,shy,,1,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_96,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_96,True,,XS_10,XS_10,1.0,,,,3,shy,,1,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_97,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_97,True,,XS_10,2,1.0,,,,3,delight,,1,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_98,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_98,True,,2,2,1.0,,,,3,delight,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_99,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_99,True,,2,2,1.0,,,,3,delight,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_100,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_100,True,,2,2,1.0,,,,3,delight,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_101,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_101,True,,2,2,1.0,,,,3,delight,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_102,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_102,True,,2,2,1.0,,,,3,idle,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_103,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_103,True,,2,2,1.0,,,,3,idle,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_104,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_104,True,,2,2,1.0,,,,3,idle,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_105,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_105,True,,2,2,1.0,,,,3,surprise,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_106,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_106,True,,2,S_30,1.0,,,,3,idle,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_107,40049,event_goldencoinrush2_06_e,Self,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_107,False,,S_30,S_30,1.0,,,,3,void,,1,idle,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grey,
event_goldencoinrush2_06_e_108,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_108,True,,S_30,S_30,1.0,,,,3,surprise,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grey,
event_goldencoinrush2_06_e_109,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_109,True,,S_30,S_30,1.0,,,,3,surprise,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grey,
event_goldencoinrush2_06_e_110,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_110,True,,S_30,S_30,1.0,,,,3,surprise,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grey,
event_goldencoinrush2_06_e_111,40049,event_goldencoinrush2_06_e,Self,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_111,False,,S_30,S_30,1.0,,,,3,surprise,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grey,
event_goldencoinrush2_06_e_112,40049,event_goldencoinrush2_06_e,Self,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_112,False,,S_30,S_30,1.0,,,,3,surprise,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grey,
event_goldencoinrush2_06_e_113,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_113,True,,S_30,3,1.0,,,,3,worry,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grey,
event_goldencoinrush2_06_e_114,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_114,True,,3,3,1.0,,,,3,worry,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grey,
event_goldencoinrush2_06_e_115,40049,event_goldencoinrush2_06_e,Self,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_115,False,,S_30,S_30,1.0,,,,3,idle,,1,idle,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_116,40049,event_goldencoinrush2_06_e,Monologue,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_116,False,,S_30,S_30,1.0,,,,3,idle,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_117,40049,event_goldencoinrush2_06_e,Monologue,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_117,False,,S_30,S_30,1.0,,,,3,idle,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_118,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_118,True,,S_30,2,1.0,,,,3,idle,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_119,40049,event_goldencoinrush2_06_e,Self,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_119,False,,2,2,1.0,,,,3,idle,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_120,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_120,True,,2,2,1.0,,,,3,idle,,1,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_121,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_121,True,,2,2,1.0,,,,3,idle,,1,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_122,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_122,True,,2,2,1.0,,,,3,delight,,1,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_123,40049,event_goldencoinrush2_06_e,Self,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_123,False,,2,2,1.0,,,,3,delight,,1,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_124,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_124,True,,2,S_30,1.0,,,,3,idle,,1,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_125,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_125,True,,S_30,S_30,1.0,,,,3,idle,,1,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_126,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_126,True,,S_30,S_30,1.0,,,,3,idle,,1,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_127,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_127,True,,S_30,S_30,1.0,,,,3,idle,,1,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_128,40049,event_goldencoinrush2_06_e,Self,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_128,False,,S_30,S_30,1.0,,,,3,idle,,1,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_129,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_129,True,,S_30,3,1.0,,,,3,surprise,,1,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_130,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_130,True,,3,3,1.0,,,,3,shy,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_131,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_131,True,,3,3,1.0,,,,3,shy,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_132,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_132,True,,3,3,1.0,,,,3,shy,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_133,40049,event_goldencoinrush2_06_e,Self,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_133,False,,3,3,1.0,,,,3,shy,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_134,40049,event_goldencoinrush2_06_e,Self,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_134,False,,3,3,1.0,,,,3,shy,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_135,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_135,True,,3,2,1.0,,,,3,shy,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_136,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_136,True,,2,2,1.0,,,,3,shy,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_137,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_137,True,,2,2,1.0,,,,3,shy,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_138,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_138,True,,2,2,1.0,,,,3,delight,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_139,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_139,True,,2,2,1.0,,,,3,surprise,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_140,40049,event_goldencoinrush2_06_e,Narration,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_140,False,,2,S_300,0.6,,sfx_scn_trip,,3,surprise,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low_2
event_goldencoinrush2_06_e_141,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_141,True,,S_300,S_30,1.5,,,,3,worry,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_142,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_142,True,,S_30,XS_10,1.0,,,,3,worry,,1,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_143,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_143,True,,XS_10,2,1.0,,,,3,delight,,1,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_144,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_144,True,,2,2,1.0,,,,3,delight,,1,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_145,40049,event_goldencoinrush2_06_e,Monologue,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_145,False,,black,black,1.0,,,,3,delight,,1,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_146,40049,event_goldencoinrush2_06_e,Narration,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_146,False,,black,black,1.0,,,,3,delight,,1,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
