id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,set_filter_01,fade,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/1/hide_char_id,characters/2/hide_char_id,play_sound,characters/0/hide_char_id
event_icedragonsaga2_04_e_96,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_96,True,,2,no,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,12,no,,,,
event_icedragonsaga2_04_e_97,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_97,True,,2,no,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,12,no,,,,
event_icedragonsaga2_04_e_98,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_98,True,,2,no,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,12,no,,,,
event_icedragonsaga2_04_e_99,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_99,True,,2,no,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,12,no,,,,
event_icedragonsaga2_04_e_100,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_100,True,,2,no,,4,idle,,event_icedragonsaga2_02_s_guilo,XS_40,1.0,,Vignetting,,,12,no,,,,
event_icedragonsaga2_04_e_101,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_101,True,,2,no,,4,idle,,XS_40,XS_40,1.0,,Vignetting,,,12,no,,,,
event_icedragonsaga2_04_e_102,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_102,True,,2,no,,4,idle,,XS_40,XS_40,1.0,,Vignetting,,,12,no,,,,
event_icedragonsaga2_04_e_103,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_103,True,,2,no,,4,idle,,XS_40,XS_40,1.0,,Vignetting,,,12,no,chloe,,,
event_icedragonsaga2_04_e_104,40065,event_icedragonsaga2_04_e,Narration,,,Locale_MainScenario:event_icedragonsaga2_04_e_104,False,,2,no,,,,,black,black,1.0,,Vignetting,,,12,no,,,,
event_icedragonsaga2_04_e_105,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_105,True,,2,idle,,,,,XS_20,XS_20,1.0,,Vignetting,,,12,angry,,,,
event_icedragonsaga2_04_e_106,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_106,True,,2,idle,,,,,XS_20,XS_20,1.0,,Vignetting,,,12,angry,,,,
event_icedragonsaga2_04_e_107,40065,event_icedragonsaga2_04_e,Speech,ingrid,ingrid,Locale_MainScenario:event_icedragonsaga2_04_e_107,True,,2,idle,,,,,XS_20,1,1.0,,Vignetting,,,12,angry,,,,
event_icedragonsaga2_04_e_108,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_108,True,,2,idle,,,,,1,1,1.0,,Vignetting,,,12,angry,,,,
event_icedragonsaga2_04_e_109,40065,event_icedragonsaga2_04_e,Speech,ingrid,ingrid,Locale_MainScenario:event_icedragonsaga2_04_e_109,True,,2,idle,,,,,1,1,1.0,,Vignetting,,,12,angry,,,,
event_icedragonsaga2_04_e_110,40065,event_icedragonsaga2_04_e,Speech,ingrid,ingrid,Locale_MainScenario:event_icedragonsaga2_04_e_110,True,,2,idle,,,,,1,1,1.0,,Vignetting,,,12,angry,,,,
event_icedragonsaga2_04_e_111,40065,event_icedragonsaga2_04_e,Speech,ingrid,ingrid,Locale_MainScenario:event_icedragonsaga2_04_e_111,True,,2,idle,,,,,1,1,1.0,,Vignetting,,,12,angry,,,,
event_icedragonsaga2_04_e_112,40065,event_icedragonsaga2_04_e,Speech,ingrid,ingrid,Locale_MainScenario:event_icedragonsaga2_04_e_112,True,,2,idle,,,,,1,L_1200,0.5,,Vignetting,,,12,no,,,,
event_icedragonsaga2_04_e_113,40065,event_icedragonsaga2_04_e,Speech,ingrid,ingrid,Locale_MainScenario:event_icedragonsaga2_04_e_113,True,,2,idle,,,,,L_1200,L_1200,1.0,,Vignetting,,,12,no,,,,
event_icedragonsaga2_04_e_114,40065,event_icedragonsaga2_04_e,Speech,ingrid,ingrid,Locale_MainScenario:event_icedragonsaga2_04_e_114,True,,2,idle,,,,,L_1200,L_1200,1.0,,Vignetting,,,12,no,,,,
event_icedragonsaga2_04_e_115,40065,event_icedragonsaga2_04_e,Narration,,,Locale_MainScenario:event_icedragonsaga2_04_e_115,False,,2,delight,chloe,4,idle,ArkCleanIndoor,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,bgm_story_boogienight,Vignetting,black,,12,no,,ingrid,,
event_icedragonsaga2_04_e_116,40065,event_icedragonsaga2_04_e,Narration,,,Locale_MainScenario:event_icedragonsaga2_04_e_116,False,,2,delight,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_117,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_117,True,,2,delight,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_118,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_118,True,,2,delight,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_119,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_119,True,,2,delight,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_120,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_120,True,,2,delight,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_121,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_121,True,,2,delight,,4,idle,,event_icedragonsaga2_02_s_guilo,XS_20,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_122,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_122,True,,2,delight,,4,idle,,XS_20,XS_20,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_123,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_123,True,,2,delight,,4,idle,,XS_20,XS_20,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_124,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_124,True,,2,delight,,4,idle,,XS_20,XS_20,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_125,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_125,True,,2,delight,,4,idle,,XS_20,XS_20,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_126,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_126,True,,2,delight,,4,idle,,XS_20,XS_20,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_127,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_127,True,,2,delight,,4,idle,,XS_20,XS_20,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_128,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_128,True,,2,delight,,4,idle,,XS_20,XS_20,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_129,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_129,True,,2,delight,,4,idle,,XS_20,XS_200,0.5,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_130,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_130,True,,2,no,,4,idle,,XS_200,XS_200,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_131,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_131,True,,2,no,,4,idle,,XS_200,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_132,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_132,True,,2,no,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_133,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_133,True,,2,no,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_134,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_134,True,,2,no,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_135,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_135,True,,2,no,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_136,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_136,True,,2,no,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_137,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_137,True,,2,no,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_138,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_138,True,,2,delight,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_139,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_139,True,,2,delight,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,none,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_140,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_140,True,,2,delight,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_141,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_141,True,,2,delight,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_142,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_142,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,black,,,,,,,
event_icedragonsaga2_04_e_143,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_143,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_144,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_144,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_145,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_145,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,event_bgm_icedragonsaga_darkness,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_146,40065,event_icedragonsaga2_04_e,Narration,,,Locale_MainScenario:event_icedragonsaga2_04_e_146,False,,2,idle,,4,idle,,black,black,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_147,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_147,True,,2,idle,,4,idle,,XS_40,XS_40,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_148,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_148,True,,2,idle,,4,idle,,XS_40,XS_40,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_149,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_149,True,,2,idle,,4,idle,,XS_40,XS_40,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_150,40065,event_icedragonsaga2_04_e,Speech,guillotine,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_150,False,,2,idle,,4,idle,,XS_40,XS_200,0.5,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_151,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_151,True,,2,angry,,4,idle,,XS_200,XS_200,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_152,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_152,True,,2,angry,,4,idle,,XS_200,XS_200,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_153,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_153,True,,2,angry,,4,idle,,XS_200,XS_200,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_154,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_154,True,,2,angry,,4,idle,,XS_200,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_155,40065,event_icedragonsaga2_04_e,Narration,,,Locale_MainScenario:event_icedragonsaga2_04_e_155,False,,2,angry,,4,idle,,black,black,1.0,none,Vignetting,,,,,,,sfx_scn_bookpage,
event_icedragonsaga2_04_e_156,40065,event_icedragonsaga2_04_e,Narration,,,Locale_MainScenario:event_icedragonsaga2_04_e_156,False,,2,angry,,4,idle,,black,black,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_157,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_157,False,,2,angry,,4,idle,FlowerGarden,black,black,1.0,,Vignetting,,,,,chloe,,,guillotine
event_icedragonsaga2_04_e_158,40065,event_icedragonsaga2_04_e,Speech,,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_158,False,,,,,,,,1,1,1.0,event_bgm_icedragonsaga_adventure,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_159,40065,event_icedragonsaga2_04_e,Speech,,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_159,False,,,,,,,,1,1,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_160,40065,event_icedragonsaga2_04_e,Speech,,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_160,False,,,,,,,,1,1,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_161,40065,event_icedragonsaga2_04_e,Speech,,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_161,False,,,,,,,,1,1,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_162,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_162,True,guillotine,2,idle,chloe,4,idle,ArkCleanIndoor,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,none,Vignetting,black,,,,,,,
event_icedragonsaga2_04_e_163,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_163,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,XS_20,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_164,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_164,True,,2,delight,,4,idle,,XS_20,XS_20,1.0,event_bgm_icedragonsaga_title,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_165,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_165,True,,2,delight,,4,idle,,XS_20,XS_20,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_166,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_166,True,,2,delight,,4,idle,,XS_20,XS_20,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_167,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_167,True,,2,delight,,4,idle,,XS_20,XS_20,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_168,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_168,True,,2,delight,,4,idle,,XS_20,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_169,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_169,True,,2,delight,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_170,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_170,True,,2,delight,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_171,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_171,True,,2,delight,,4,idle,,event_icedragonsaga2_02_s_guilo,XS_40,0.5,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_172,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_172,True,,2,idle,,4,idle,GoddessOfVictory,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,none,Vignetting,black,,,,,,,
event_icedragonsaga2_04_e_173,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_173,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_174,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_174,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_175,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_175,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,bgm_story_darklord,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_176,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_176,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_177,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_177,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_178,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_178,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_179,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_179,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_180,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_180,True,,2,delight,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_181,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_181,True,,2,delight,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_182,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_182,True,,2,delight,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_183,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_183,True,,2,delight,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_184,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_184,True,,2,delight,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_185,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_185,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_186,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_186,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_187,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_187,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_188,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_188,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_189,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_189,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_190,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_190,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_191,40065,event_icedragonsaga2_04_e,Speech,chloe,chloe,Locale_MainScenario:event_icedragonsaga2_04_e_191,True,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_192,40065,event_icedragonsaga2_04_e,Narration,,,Locale_MainScenario:event_icedragonsaga2_04_e_192,False,,2,idle,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,none,Vignetting,,,,,,,sfx_scn_phonebell,
event_icedragonsaga2_04_e_193,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_193,True,,2,no,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_194,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_194,True,,2,no,,4,idle,,event_icedragonsaga2_02_s_guilo,event_icedragonsaga2_02_s_guilo,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_195,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_195,True,,2,no,,4,idle,,event_icedragonsaga2_02_s_guilo,XS_20,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_196,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_196,True,,2,no,,4,idle,,XS_20,XS_20,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_197,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_197,True,,2,idle,,4,idle,,XS_20,XS_20,1.0,,Vignetting,,,,,,,,
event_icedragonsaga2_04_e_198,40065,event_icedragonsaga2_04_e,Speech,guillotine,guillotine,Locale_MainScenario:event_icedragonsaga2_04_e_198,True,,2,idle,,4,idle,,XS_20,XS_20,1.0,,Vignetting,,,,,,,,
