id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,play_sound,fade,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,set_camera_shake,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/7/hide_char_id,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/hide_char_id,characters/3/hide_char_id,characters/4/hide_char_id,characters/6/hide_char_id,play_movie
event_boomtheghost2_06_e_95,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_95,True,,7,no,,5,delight,,S_10,31,1.0,,dorothy_s,dorothy_s,,,,1,etc,,13,idle,,15,surprise,,17,idle,,19,delight,,,3,smile,,,,,,,,
event_boomtheghost2_06_e_96,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_96,True,,7,no,,5,delight,,31,31,1.0,,yan_s,yan_s,,,,1,etc,,13,idle,,15,surprise,,17,idle,,19,delight,,,3,smile,,,,,,,,
event_boomtheghost2_06_e_97,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_97,True,,7,no,,5,delight,,31,31,1.0,,yan_s,yan_s,,,,1,etc,,13,idle,,15,surprise,,17,idle,,19,delight,,,3,smile,,,,,,,,
event_boomtheghost2_06_e_98,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_98,True,,7,no,,5,delight,,31,31,1.0,,dorothy_s,dorothy_s,,,,1,etc,,13,idle,,15,surprise,,17,idle,,19,delight,,,3,smile,,,,,,,,
event_boomtheghost2_06_e_99,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_99,True,,7,no,,5,delight,,31,31,1.0,,yan_s,yan_s,,,,1,etc,,13,idle,,15,surprise,,17,idle,,19,delight,,,3,smile,,,,,,,,
event_boomtheghost2_06_e_100,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_100,True,,7,idle,,5,delight,,31,31,1.0,,dorothy_s,dorothy_s,,,,1,etc,,13,idle,,15,surprise,,17,idle,,19,delight,,,3,smile,,,,,,,,
event_boomtheghost2_06_e_101,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_101,True,,7,idle,,5,delight,,31,31,1.0,,yan_s,yan_s,,,,1,etc,,13,idle,,15,surprise,,17,idle,,19,delight,,,3,smile,,,,,,,,
event_boomtheghost2_06_e_102,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_102,True,,7,idle,,5,delight,,31,31,1.0,,yan_s,yan_s,,,,1,idle,,13,idle,,15,surprise,,17,idle,,19,delight,,,3,smile,,,,,,,,
event_boomtheghost2_06_e_103,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_103,True,,7,idle,,5,good,,31,5,2.0,,rapi_ss,rapi_ss,,,,1,idle,,13,idle,,15,surprise,,17,idle,,19,delight,,,3,smile,,,,,,,,
event_boomtheghost2_06_e_104,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_104,True,,7,idle,,5,good,,5,5,1.0,,rapi_ss,rapi_ss,,,,1,idle,,13,idle,,15,surprise,,17,idle,,19,delight,,,3,smile,,,,,,,,
event_boomtheghost2_06_e_105,40085,event_boomtheghost2_06_e,Self,Locale_MainScenario:event_boomtheghost2_06_e_105,False,,7,idle,,5,good,,5,5,1.0,,rapi_ss,,,,,1,idle,,13,idle,,15,surprise,,17,idle,,19,delight,,,3,smile,,,,,,,,
event_boomtheghost2_06_e_106,40085,event_boomtheghost2_06_e,Monologue,Locale_MainScenario:event_boomtheghost2_06_e_106,False,,7,idle,,5,delight,Pilothouse_n,black,black,1.0,,rapi_ss,,,black,,1,idle,,13,idle,,15,surprise,,17,idle,,19,delight,,,3,smile,dorothy_s,,,,,,,
event_boomtheghost2_06_e_107,40085,event_boomtheghost2_06_e,Monologue,Locale_MainScenario:event_boomtheghost2_06_e_107,False,,7,think,,5,think,,black,black,1.0,none,alfred,,,,,1,idle,,13,idle,,15,surprise,,17,idle,,19,idle,,alfred,3,idle,,,,,,,,
event_boomtheghost2_06_e_108,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_108,True,,7,think,,5,think,,S_30,S_30,1.0,,alfred,alfred,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_109,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_109,True,,7,think,,5,think,,S_30,S_30,1.0,bgm_story_inwonderland,alfred,alfred,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_110,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_110,False,,7,think,,5,think,,S_70,S_70,1.0,,elegg_s,elegg_s,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_111,40085,event_boomtheghost2_06_e,Self,Locale_MainScenario:event_boomtheghost2_06_e_111,False,,7,think,,5,think,,S_70,S_70,1.0,,elegg_s,,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_112,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_112,True,,7,think,,5,think,,S_30,S_30,1.0,,alfred,alfred,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_113,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_113,True,,7,think,,5,think,,S_30,S_30,1.0,,alfred,alfred,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_114,40085,event_boomtheghost2_06_e,Self,Locale_MainScenario:event_boomtheghost2_06_e_114,False,,7,think,,5,think,,S_30,S_30,1.0,,alfred,,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_115,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_115,True,,7,think,,5,think,,S_30,S_30,1.0,,alfred,alfred,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_116,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_116,True,,7,think,,5,think,,S_30,S_30,1.0,,alfred,alfred,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_117,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_117,True,,7,think,,5,think,,S_30,S_30,1.0,,alfred,alfred,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_118,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_118,True,,7,think,,5,think,,L_170,L_170,1.0,,centi_s,centi_s,,,,1,idle,,13,idle,,15,idle,,17,surprise,,19,idle,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_119,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_119,True,,7,think,,5,think,,S_30,S_30,1.0,,alfred,alfred,,,,1,idle,,13,idle,,15,idle,,17,surprise,,19,idle,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_120,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_120,True,,7,think,,5,think,,S_30,S_30,1.0,,alfred,alfred,,,,1,idle,,13,idle,,15,idle,,17,surprise,,19,idle,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_121,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_121,True,,7,think,,5,think,,S_30,S_30,1.0,,alfred,alfred,,,,1,idle,,13,idle,,15,idle,,17,surprise,,19,idle,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_122,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_122,False,,7,think,,5,think,,S_30,S_30,1.0,,centi_s,centi_s,,,,1,idle,,13,idle,,15,idle,,17,surprise,,19,idle,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_123,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_123,True,,7,think,,5,think,,S_30,S_30,1.0,,alfred,alfred,,,,1,idle,,13,idle,,15,idle,,17,surprise,,19,idle,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_124,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_124,True,,7,think,,5,think,,S_30,S_300,1.0,,alfred,alfred,,,,1,idle,,13,idle,,15,idle,,17,surprise,,19,idle,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_125,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_125,True,,7,think,,5,think,,S_300,S_300,1.0,,alfred,alfred,,,,1,idle,,13,idle,,15,idle,,17,surprise,,19,idle,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_126,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_126,False,,7,think,,5,think,,500,500,1.0,,rapi_ss,rapi_ss,,,,1,etc,,13,sad,,15,surprise,,17,surprise,,19,surprise,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_127,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_127,False,,7,think,,5,think,,L_1700,L_1700,1.0,,centi_s,centi_s,,,,1,etc,,13,sad,,15,surprise,,17,surprise,,19,surprise,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_128,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_128,False,,7,think,,5,think,,S_100,S_100,1.0,,yan_s,yan_s,,,,1,etc,,13,sad,,15,surprise,,17,surprise,,19,surprise,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_129,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_129,False,,7,think,,5,think,,S_1300,S_1300,1.0,,tove_s,tove_s,,,,1,etc,,13,sad,,15,surprise,,17,surprise,,19,surprise,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_130,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_130,False,,7,think,,5,think,,XS_1500,XS_1500,1.0,,pepper_s,pepper_s,,,,1,etc,,13,sad,,15,surprise,,17,surprise,,19,surprise,,,3,idle,,,,,,,,
event_boomtheghost2_06_e_131,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_131,True,,7,idle,,5,think,,S_300,S_300,1.0,,alfred,alfred,,,,1,etc,,13,sad,,15,idle,,17,idle,,19,surprise,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_132,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_132,True,,7,idle,,5,delight,,S_300,S_300,1.0,,alfred,alfred,,,,1,etc,,13,idle,,15,idle,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_133,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_133,True,,7,idle,,5,delight,,S_300,S_30,1.0,,alfred,alfred,,,,1,etc,,13,idle,,15,idle,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_134,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_134,True,,7,idle,,5,delight,,S_30,S_30,1.0,,alfred,alfred,,,,1,etc,,13,idle,,15,idle,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_135,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_135,True,,7,idle,,5,delight,,S_30,S_30,1.0,,alfred,alfred,,,,1,etc,,13,idle,,15,idle,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_136,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_136,True,,7,idle,,5,delight,,S_30,S_30,1.0,,alfred,alfred,,,,1,etc,,13,idle,,15,idle,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_137,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_137,True,,7,idle,,5,delight,,S_30,S_30,1.0,,alfred,alfred,,,,1,etc,,13,idle,,15,idle,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_138,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_138,True,,7,idle,,5,delight,,S_30,S_30,1.0,,alfred,alfred,,,,1,etc,,13,idle,,15,idle,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_139,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_139,True,,7,idle,,5,delight,,S_70,S_700,0.5,,elegg_s,elegg_s,,,,1,etc,,13,idle,,15,idle,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_140,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_140,True,,7,idle,,5,delight,,S_700,S_700,1.0,,elegg_s,elegg_s,,,,1,etc,,13,idle,,15,idle,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_141,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_141,False,,7,idle,,5,delight,,S_100,S_100,1.0,,yan_s,yan_s,,,,1,etc,,13,idle,,15,idle,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_142,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_142,True,,7,idle,,5,delight,,S_100,S_100,1.0,,yan_s,yan_s,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_143,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_143,True,,7,idle,,5,delight,,S_100,S_10,1.0,,yan_s,yan_s,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_144,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_144,True,,7,idle,,5,delight,,S_10,S_130,1.0,,tove_s,tove_s,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_145,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_145,True,,7,idle,,5,delight,,S_130,1315,1.0,,pepper_s,pepper_s,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_146,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_146,True,,7,idle,,5,delight,,1315,1315,1.0,,tove_s,tove_s,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_147,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_147,True,,7,idle,,5,delight,,1315,1315,1.0,,pepper_s,pepper_s,,,,1,idle,,13,idle,,15,angry,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_148,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_148,True,,7,idle,,5,delight,,1315,17,1.5,,centi_s,centi_s,,,,1,idle,,13,idle,,15,angry,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_149,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_149,True,,7,idle,,5,delight,,17,17,1.0,,centi_s,centi_s,,,,1,idle,,13,idle,,15,angry,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_150,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_150,True,,7,idle,,5,delight,,17,19,1.0,,frima_s,frima_s,,,,1,idle,,13,idle,,15,angry,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_151,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_151,True,,7,idle,,5,delight,,19,19,1.0,,frima_s,frima_s,,,,1,idle,,13,idle,,15,angry,,17,idle,,19,idle,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_152,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_152,True,,7,idle,,5,delight,,19,190,0.5,,frima_s,frima_s,,,,1,idle,,13,idle,,15,angry,,17,idle,,19,delight,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_153,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_153,True,,7,idle,,5,idle,,500,500,1.0,,rapi_ss,rapi_ss,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,delight,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_154,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_154,True,,7,idle,,5,idle,,500,500,1.0,,rapi_ss,rapi_ss,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,delight,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_155,40085,event_boomtheghost2_06_e,Self,Locale_MainScenario:event_boomtheghost2_06_e_155,False,,7,idle,,5,idle,,500,500,1.0,,rapi_ss,,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,delight,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_156,40085,event_boomtheghost2_06_e,Self,Locale_MainScenario:event_boomtheghost2_06_e_156,False,,7,idle,,5,idle,,500,500,1.0,,rapi_ss,,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,delight,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_157,40085,event_boomtheghost2_06_e,Self,Locale_MainScenario:event_boomtheghost2_06_e_157,False,,7,idle,,5,idle,,500,500,1.0,,rapi_ss,,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,delight,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_158,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_158,True,,7,idle,,5,idle,,black,black,1.0,,alfred,alfred,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,delight,,,3,delight,,,,,,,,
event_boomtheghost2_06_e_159,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_159,True,,7,idle,,5,idle,none,black,black,1.0,none,alfred,alfred,,,,1,idle,,13,idle,,15,idle,,17,idle,,19,delight,,,3,delight,alfred,elegg_s,yan_s,tove_s,pepper_s,centi_s,rapi_ss,
boomtheghost,40085,event_boomtheghost2_06_e,,Locale_SubScenario:none,False,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,boomtheghost
