id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/hide_char_id,characters/3/hide_char_id,set_filter_01,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/5/hide_char_id,characters/4/hide_char_id,characters/6/hide_char_id,play_sound,set_camera_shake,fade
event_redash1_06_e_108,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_108,True,,,,,1,sad,,13,think,,3,think,,13,13,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_109,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_109,True,,,,,1,surprise,,13,think,,3,think,,13,113,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_110,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_110,True,,,,,1,surprise,,13,think,,3,think,,113,113,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_111,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_111,True,,,,,1,surprise,,13,think,,3,think,,113,113,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_112,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_112,True,,,,,1,surprise,,13,think,,3,think,,113,113,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_113,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_113,True,,,,,1,sad,,13,think,,3,think,,113,113,1.0,event_bgm_redash_dearsnowwhite,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_114,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_114,True,,,,,1,sad,,13,think,,3,think,,113,113,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_115,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_115,False,,,,,1,sad,,13,think,,3,think,,113,113,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_116,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_116,True,,,,,1,sad,,13,think,,3,think,,113,130,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_117,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_117,True,,,,,1,sad,,13,think,,3,think,,130,130,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_118,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_118,True,,,,,1,sad,,13,think,,3,think,,130,130,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_119,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_119,True,,,,,1,sad,,13,think,,3,think,,130,130,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_120,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_120,True,,,,,1,sad,,13,think,,3,think,,130,S_10,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_121,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_121,True,,,,,1,sad_03,,13,think,,3,think,,S_10,S_10,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_122,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_122,True,,,,,1,sad_03,,13,think,,3,think,,S_10,130,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_123,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_123,False,,,,,1,sad_03,,13,think,,3,think,,130,130,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_124,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_124,True,,,,,1,sad_03,,13,think,,3,think,,130,130,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_125,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_125,True,,,,,1,sad_03,,13,think,,3,think,,130,1300,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_126,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_126,True,,,,,1,sad_03,,13,think,,3,think,,1300,1300,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_127,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_127,True,,,,,1,sad_03,,13,think,,3,think,,1300,1300,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_128,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_128,True,,,,,1,sad_02,,13,think,,3,think,,1300,S_100,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_129,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_129,True,,,,,1,sad_02,,13,think,,3,think,,S_100,S_100,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_130,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_130,True,,,,,1,sad_02,,13,think,,3,think,,S_100,S_100,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_131,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_131,True,,,,,1,sad_02,,13,think,,3,think,,S_100,S_100,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_132,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_132,False,,,,,1,sad_02,,13,think,,3,think,,S_100,1300,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_133,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_133,True,,,,,1,sad_02,,13,think,,3,think,,1300,1300,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_134,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_134,True,,,,,1,sad_02,,13,think,,3,think,,1300,1300,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_135,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_135,True,,,,,1,sad_02,,13,think,,3,think,,1300,130,1.0,,,,,,,,5,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_136,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_136,True,,,,,1,sad_02,,13,think,,3,think,,130,130,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_137,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_137,True,,,,,1,sad_02,,13,think,,3,think,,130,130,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_138,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_138,True,,,,,1,sad_02,,13,think,,3,think,,130,130,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_139,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_139,True,,,,,1,sad_02,,13,think,,3,think,,130,130,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_140,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_140,True,,,,,1,sad_02,,13,think,,3,think,,130,130,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_141,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_141,True,,,,,1,sad_02,,13,think,,3,think,,130,130,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_142,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_142,True,,,,,1,sad_02,,13,think,,3,think,,130,1300,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_143,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_143,False,,,,,1,sad_02,,13,think,,3,think,,1300,1300,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_144,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_144,True,,,,,1,sad_02,,13,think,,3,think,,1300,1300,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_145,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_145,True,,,,,1,sad_02,,13,think,,3,think,,S_100,S_100,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_146,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_146,True,,,,,1,sad_02,,13,think,,3,think,,1300,1300,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_147,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_147,True,,,,,1,sad_02,,13,sad_02,,3,think,,1300,130,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_148,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_148,True,,,,,1,sad_02,,13,sad_02,,5,think,,130,130,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_149,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_149,True,,,,,1,sad_02,,13,sad_02,,5,think,,130,130,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_150,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_150,True,,,,,1,sad_02,,13,sad_02,,5,think,,130,130,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_151,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_151,True,,,,,1,sad_02,,13,sad_02,,5,think,,130,130,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_152,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_152,True,,,,,1,sad_02,,13,sad_02,,5,think,,130,130,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_153,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_153,True,,,,,1,sad_02,,13,sad_02,,5,think,,130,130,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_154,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_154,True,,,,,1,sad_02,,13,sad_02,,5,think,,130,130,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_155,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_155,True,,,,,1,sad_02,,13,sad_02,,5,think,,130,1300,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_156,40031,event_redash1_06_e,Speech,commander,commander,Locale_MainScenario:event_redash1_06_e_156,False,,,,,1,sad_03,,13,sad_02,,5,think,,L_700,L_700,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_157,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_157,True,,,,,1,sad_03,,13,think,,5,think,,S_100,S_100,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_158,40031,event_redash1_06_e,Speech,commander,commander,Locale_MainScenario:event_redash1_06_e_158,True,,,,,1,sad_03,,13,think,,5,think,,L_700,L_700,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_159,40031,event_redash1_06_e,Speech,commander,commander,Locale_MainScenario:event_redash1_06_e_159,True,,,,,1,sad_03,,13,think,,5,think,,L_700,L_700,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_160,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_160,True,,,,,1,sad_03,,13,idle,,5,think,,1300,1300,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_161,40031,event_redash1_06_e,Speech,commander,commander,Locale_MainScenario:event_redash1_06_e_161,True,,,,,1,sad_03,,13,think,,5,think,,L_700,L_700,1.0,,,,,,,,3,think,,15,idle,,7,no,,,,,,
event_redash1_06_e_162,40031,event_redash1_06_e,Speech,dorothy,dorothy,Locale_MainScenario:event_redash1_06_e_162,False,,,,,1,sad_03,,13,think,,5,think,,300,300,1.0,,,,,,,,3,no,,15,idle,,7,no,,,,,,
event_redash1_06_e_163,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_163,True,,,,,1,sad_03,,13,think,,5,think,,S_100,S_100,1.0,,,,,,,,3,no,,15,idle,,7,no,,,,,,
event_redash1_06_e_164,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_164,True,,,,,1,sad_03,,13,think,,5,think,EventScene_redash_02_1,black,black,1.0,,,snowwhite_o,redhood,rapunzel_o,,,3,no,,15,idle,,7,no,hongryeon_o,dorothy,commander,,,
event_redash1_06_e_165,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_165,True,,,,,,,,,,,,,,redbye_01,redbye_01,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_166,40031,event_redash1_06_e,Speech,redhood,redhood,Locale_MainScenario:event_redash1_06_e_166,True,,,,,,,,,,,,,,redbye_01,redbye_02,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_167,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_167,True,,,,,,,,,,,,,EventScene_redash_01_01_f,black,black,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_168,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_168,True,,,,,,,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_169,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_169,True,,,,,,,,,,,,,,1,1,2.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_170,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_170,True,,,,,,,,,,,,,,1,snowsad_01,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_171,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_171,True,,,,,,,,,,,,,,snowsad_01,snowsad_01,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_172,40031,event_redash1_06_e,Narration,,,Locale_MainScenario:event_redash1_06_e_172,False,,,,,,,,,,,,,,snowsad_01,snowsad_01,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_173,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_173,False,,,,,,,,,,,,,,snowsad_01,1,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_174,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_174,True,,,,,,,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_175,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_175,True,,,,,,,,,,,,,,1,snowsad_01,2.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_176,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_176,True,,,,,,,,,,,,,,snowsad_01,snowsad_01,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_177,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_177,True,,,,,,,,,,,,,,snowsad_01,snowsad_01,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_178,40031,event_redash1_06_e,Narration,,,Locale_MainScenario:event_redash1_06_e_178,False,,,,,,,,,,,,,EventScene_redash_01_02_f,black,black,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_179,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_179,False,,,,,,,,,,,,,,black,black,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_180,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_180,False,,,,,,,,,,,,,,black,black,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_181,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_181,False,,,,,,,,,,,,,,1,1,0.5,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_182,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_182,True,,,,,,,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_183,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_183,True,,,,,,,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_184,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_184,True,,,,,,,,,,,,,,1,snowsad_02,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_185,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_185,True,,,,,,,,,,,,,,snowsad_02,snowsad_02,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_186,40031,event_redash1_06_e,Narration,,,Locale_MainScenario:event_redash1_06_e_186,False,,,,,,,,,,,,,EventScene_redash_01_03_f,black,black,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_187,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_187,False,,,,,,,,,,,,,,black,black,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_188,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_188,True,,,,,,,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_189,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_189,True,,,,,,,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_190,40031,event_redash1_06_e,Speech,snowwhite_o,snowwhite_o,Locale_MainScenario:event_redash1_06_e_190,True,,,,,,,,,,,,,,1,10,1.0,,,,,,,,,,,,,,,,,,,,,
event_redash1_06_e_191,40031,event_redash1_06_e,Narration,,,Locale_MainScenario:event_redash1_06_e_191,False,,,,,,,,,,,,,,black,black,1.0,,,,,,,,,,,,,,,,,,,,,
