id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,fade,highlight,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/4/hide_char_id,characters/2/hide_char_id,characters/3/hide_char_id,set_camera_shake
snowfall_global_06_126,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_126,True,,S_130,S_130,1.0,,,,,,mica_w,mica_w,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_127,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_127,True,,S_130,S_130,1.0,,,,,,mica_w,mica_w,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_128,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_128,False,,S_130,S_130,1.0,,,,,,mica_w,mica_w,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_129,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_129,True,,S_130,S_130,1.0,,,,,,mica_w,mica_w,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_130,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_130,False,,S_130,S_130,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_131,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_131,False,,S_130,S_130,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_132,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_132,False,,S_130,S_130,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_133,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_133,False,,S_130,S_130,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_134,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_134,True,,S_130,S_130,1.0,,,,,,mica_w,mica_w,,5,idle,,,3,idle,,,1,idle,,13,surprise,,15,idle,,,,
snowfall_global_06_135,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_135,False,,S_130,S_130,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,surprise,,15,idle,,,,
snowfall_global_06_136,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_136,False,,S_130,S_130,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,surprise,,15,idle,,,,
snowfall_global_06_137,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_137,False,,S_130,S_130,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,surprise,,15,idle,,,,
snowfall_global_06_138,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_138,True,,S_130,13,1.0,,,,,,mica_w,mica_w,,5,idle,,,3,idle,,,1,idle,,13,delight,,15,idle,,,,
snowfall_global_06_139,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_139,False,,black,black,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,delight,,15,idle,,,,
snowfall_global_06_140,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_140,False,,black,black,1.0,,,snowfall_global_06_166,,,,,,5,idle,,,3,idle,,,1,idle,,13,delight,,15,idle,,,,
snowfall_global_06_141,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_141,False,,12,10,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_142,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_142,True,,10,10,1.0,,,,,,ludmilla_w,ludmilla_w,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_143,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_143,True,,10,10,1.0,,,,,,ludmilla_w,ludmilla_w,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_144,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_144,False,,10,10,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_145,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_145,False,,10,10,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_146,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_146,False,,10,10,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_147,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_147,True,,10,10,1.0,,,,,,ludmilla_w,ludmilla_w,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_148,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_148,True,,10,10,1.0,,,,,,ludmilla_w,ludmilla_w,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_149,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_149,True,,10,10,1.0,,,,,,ludmilla_w,ludmilla_w,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_150,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_150,False,,10,10,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_151,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_151,False,,10,10,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_152,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_152,False,,10,10,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_153,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_153,False,,10,10,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_154,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_154,False,,10,10,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_155,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_155,False,,10,10,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_156,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_156,False,,10,10,1.0,,,,,,ludmilla_w,ludmilla_w,,5,idle,,,3,idle,,,1,think,,13,idle,,15,idle,,,,
snowfall_global_06_157,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_157,True,,10,10,1.0,,,,,,ludmilla_w,ludmilla_w,,5,idle,,,3,idle,,,1,think,,13,idle,,15,idle,,,,
snowfall_global_06_158,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_158,True,,10,10,1.0,,,,,,ludmilla_w,ludmilla_w,,5,idle,,,3,idle,,,1,smile,,13,idle,,15,idle,,,,
snowfall_global_06_159,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_159,True,,10,10,1.0,,,,,,ludmilla_w,ludmilla_w,,5,idle,,,3,idle,,,1,smile,,13,idle,,15,idle,,,,
snowfall_global_06_160,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_160,False,,10,10,1.0,,,,,,,,,5,idle,,,3,idle,,,1,smile,,13,idle,,15,idle,,,,
snowfall_global_06_161,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_161,True,,10,10,1.0,,,,,,ludmilla_w,ludmilla_w,,5,idle,,,3,idle,,,1,delight,,13,idle,,15,idle,,,,
snowfall_global_06_162,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_162,True,,10,1,1.0,,,,,,ludmilla_w,ludmilla_w,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_163,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_163,True,,1,1,1.0,,,,,,ludmilla_w,ludmilla_w,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_164,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_164,False,,black,black,1.0,,,,,,,,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_165,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_165,False,,black,black,1.0,,,snowfall_global_06_166,,,,,,5,idle,,,3,idle,,,1,idle,,13,idle,,15,idle,,,,
snowfall_global_06_166,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_166,False,,6,12,1.0,,,,,black,mica_w,,,5,idle,noir_c,,3,idle,blanc_c,,1,idle,,13,idle,,15,idle,emma,,,
snowfall_global_06_167,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_167,True,,12,12,1.0,,,,,,mica_w,mica_w,,,,,,,,,,1,idle,,13,idle,,,,,,,
snowfall_global_06_168,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_168,False,,12,12,1.0,,,,,,,,,,,,,,,,,1,idle,,13,idle,,,,,,,
snowfall_global_06_169,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_169,True,,12,12,1.0,,,,,,ludmilla_w,ludmilla_w,,,,,,,,,,1,idle,,13,idle,,,,,,,
snowfall_global_06_170,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_170,False,,black,black,1.0,,,,,,,,,,,,,,,,,1,idle,,13,idle,,,,,,,
snowfall_global_06_171,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_171,True,,12,12,1.0,,,,,,ludmilla_w,ludmilla_w,,,,,,,,,,1,idle,,13,idle,,,,,,,
snowfall_global_06_172,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_172,True,,12,12,1.0,,,,,,mica_w,mica_w,,,,,,,,,,1,idle,,13,delight,,,,,,,
snowfall_global_06_173,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_173,False,Sky_n,12,L_120,1.0,,,,,,,,,,,,,,,,,1,idle,,13,delight,,,,,ludmilla_w,mica_w,
snowfall_global_06_174,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_174,False,,L_120,L_120,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_175,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_175,False,,L_120,L_120,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_176,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_176,True,Trail_n,L_120,S_130,1.0,,event_bgm_neverland_hugme_night,,,,mica_w,mica_w,,,,,,,,,ludmilla_w,1,idle,mica_w,13,surprise,,,,,,,
snowfall_global_06_177,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_177,False,,S_130,S_130,1.0,,,,,,mica_w,,,,,,,,,,,1,idle,,13,surprise,,,,,,,
snowfall_global_06_178,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_178,False,EventScene_snowfalloasis_11,black,black,1.0,,,,,,mica_w,,,,,,,,,,,1,idle,,13,surprise,,,,,ludmilla_w,mica_w,
snowfall_global_06_179,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_179,False,,snowfalloasis_11_1,snowfalloasis_11_1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_180,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_180,True,,snowfalloasis_11_1,snowfalloasis_11_1,1.0,,,,,,ludmilla_w,ludmilla_w,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_181,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_181,True,,snowfalloasis_11_1,snowfalloasis_11_1,1.0,,,,,,ludmilla_w,ludmilla_w,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_182,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_182,True,,snowfalloasis_11_1,snowfalloasis_11_1,1.0,,,,,,mica_w,mica_w,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_183,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_183,True,,snowfalloasis_11_1,snowfalloasis_11_1,1.0,,,,,,mica_w,mica_w,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_184,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_184,True,,snowfalloasis_11_1,snowfalloasis_11_1,1.0,,,,,,mica_w,mica_w,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_185,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_185,False,,snowfalloasis_11_1,snowfalloasis_11_1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_186,80903,snowfall_global_06,Self,Locale_SubScenario:snowfall_global_06_186,False,,snowfalloasis_11_1,snowfalloasis_11_1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_187,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_187,True,,snowfalloasis_11_1,snowfalloasis_11_2,1.0,,,,,,ludmilla_w,ludmilla_w,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_188,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_188,True,,snowfalloasis_11_2,snowfalloasis_11_2,1.0,,,,,,mica_w,mica_w,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_189,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_189,False,,snowfalloasis_11_2,snowfalloasis_11_3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_190,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_190,False,,snowfalloasis_11_3,snowfalloasis_11_3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_191,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_191,False,,snowfalloasis_11_3,snowfalloasis_11_4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_192,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_192,False,,snowfalloasis_11_4,snowfalloasis_11_4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_193,80903,snowfall_global_06,Monologue,Locale_SubScenario:snowfall_global_06_193,False,,snowfalloasis_11_4,snowfalloasis_11_4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_194,80903,snowfall_global_06,Narration,Locale_SubScenario:snowfall_global_06_194,False,none,1,1,1.0,,none,,,,,,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_195,80903,snowfall_global_06,Narration,Locale_SubScenario:snowfall_global_06_195,False,Trail_n,1,1,1.0,,event_bgm_neverland_snowflakes_night,,,black,,,,,,,,,,,,,,,,,,,,,,,
snowfall_global_06_196,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_196,True,,1,10,1.0,,,,,,ludmilla_w,ludmilla_w,ludmilla_w,1,think,,,,,,,,,,,,,,,,,,
snowfall_global_06_197,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_197,True,,10,10,1.0,,,,,,ludmilla_w,ludmilla_w,,1,think,,,,,,,,,,,,,,,,,,
snowfall_global_06_198,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_198,True,,10,10,1.0,,,,,,ludmilla_w,ludmilla_w,,1,idle,,,,,,,,,,,,,,,,,,
snowfall_global_06_199,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_199,True,,10,10,1.0,,,,,,ludmilla_w,ludmilla_w,,1,idle,,,,,,,,,,,,,,,,,,
snowfall_global_06_200,80903,snowfall_global_06,Narration,Locale_SubScenario:snowfall_global_06_200,False,,10,10,1.0,,,,,,,,,1,idle,,,,,,,,,,,,,,,,,,
snowfall_global_06_201,80903,snowfall_global_06,Narration,Locale_SubScenario:snowfall_global_06_201,False,,10,10,1.0,,,,,,,,,1,idle,,,,,,,,,,,,,,,,,,
snowfall_global_06_202,80903,snowfall_global_06,Narration,Locale_SubScenario:snowfall_global_06_202,False,,10,10,1.0,,,,,,,,,1,idle,,,,,,,,,,,,,,,,,,
snowfall_global_06_203,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_203,True,,10,1,1.0,,,,,,ludmilla_w,ludmilla_w,,1,surprise,,,,,,,,,,,,,,,,,,
snowfall_global_06_204,80903,snowfall_global_06,Narration,Locale_SubScenario:snowfall_global_06_204,False,,1,1,1.0,,,,,,,,,1,surprise,,,,,,,,,,,,,,,,,,
snowfall_global_06_205,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_205,True,,1,12,1.0,,,,,,ludmilla_w,ludmilla_w,,1,think,,lumi_01,13,idle,,,,,,,,,,,,,,
snowfall_global_06_206,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_206,True,,12,12,1.0,,,,,,lumi_01,lumi_01,,1,think,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_207,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_207,True,,12,12,1.0,,,,,,ludmilla_w,ludmilla_w,,1,think,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_208,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_208,True,,12,12,1.0,,,,,,lumi_01,lumi_01,,1,think,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_209,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_209,True,,12,12,1.0,,,,,,ludmilla_w,ludmilla_w,,1,think,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_210,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_210,True,,12,12,1.0,,,,,,lumi_01,lumi_01,,1,think,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_211,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_211,True,,12,12,1.0,,,,,,ludmilla_w,ludmilla_w,,1,sad,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_212,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_212,True,,12,12,1.0,,,,,,ludmilla_w,ludmilla_w,,1,sad,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_213,80903,snowfall_global_06,Narration,Locale_SubScenario:snowfall_global_06_213,False,,12,12,1.0,,,,,,,,,1,sad,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_214,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_214,True,,12,130,1.0,,none,,,,lumi_01,lumi_01,,1,sad,,,13,idle,,,,,,,,,,,,,,Low_2
snowfall_global_06_215,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_215,True,,130,1300,1.0,,,,,,lumi_01,lumi_01,,1,sad,,,13,idle,,,,,,,,,,,,,,Low_2
snowfall_global_06_216,80903,snowfall_global_06,Narration,Locale_SubScenario:snowfall_global_06_216,False,,1300,1300,1.0,,bgm_story_trauma,,,,,,,1,sad,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_217,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_217,True,,10,10,1.0,,,,,,ludmilla_w,ludmilla_w,,1,angry,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_218,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_218,True,,1300,1300,1.0,,,,,,lumi_01,lumi_01,,1,angry,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_219,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_219,True,,1300,1300,1.0,,,,,,lumi_01,lumi_01,,1,angry,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_220,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_220,True,,1300,1300,1.0,,,,,,lumi_01,lumi_01,,1,angry,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_221,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_221,True,,10,10,1.0,,,,,,ludmilla_w,ludmilla_w,,1,angry,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_222,80903,snowfall_global_06,Narration,Locale_SubScenario:snowfall_global_06_222,False,,10,12,1.0,,,,,,,,,1,angry,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_223,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_223,True,,12,12,1.0,,,,,,lumi_01,lumi_01,,1,angry,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_224,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_224,True,,12,12,1.0,,,,,,lumi_01,lumi_01,,1,angry,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_225,80903,snowfall_global_06,Speech,Locale_SubScenario:snowfall_global_06_225,True,,12,12,1.0,,,,,,lumi_01,lumi_01,,1,angry,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_226,80903,snowfall_global_06,Narration,Locale_SubScenario:snowfall_global_06_226,False,,black,black,1.0,,,,,,,,,1,angry,,,13,idle,,,,,,,,,,,,,,
snowfall_global_06_227,80903,snowfall_global_06,Narration,Locale_SubScenario:snowfall_global_06_227,False,,black,black,1.0,,,,,,,,,1,angry,,,13,idle,,,,,,,,,,,,,,
