id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/3/hide_char_id,characters/0/hide_char_id,characters/1/hide_char_id,fade,jump_target,play_sound
event_coinsinrush2_03_e_115,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_115,True,ade_b_op,OP_leftup,idle,,,,,10,10,1.0,,ade_b_op,ade_b_op,,,,,,,,,,,,,
event_coinsinrush2_03_e_116,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_116,False,,OP_leftup,idle,,,,,10,10,1.0,,ade_b_op,,,,,,,,,,,,,,
event_coinsinrush2_03_e_117,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_117,True,,OP_leftup,idle,milk_b_op_r,OP_rightup,good,,10,10,1.0,,milk_b_op_r,milk_b_op_r,,,,,,,,,,,,,
event_coinsinrush2_03_e_118,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_118,True,,OP_leftup,idle,,OP_rightup,good,,10,10,1.0,,milk_b_op_r,milk_b_op_r,,,,,,,,,,,,,
event_coinsinrush2_03_e_119,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_119,False,,OP_leftup,idle,,OP_rightup,good,,10,10,1.0,,,,,,,,,,,,,,,,
event_coinsinrush2_03_e_120,40089,event_coinsinrush2_03_e,Narration,Locale_MainScenario:event_coinsinrush2_03_e_120,False,,OP_leftup,idle,,OP_rightup,good,,10,10,1.0,,,,,,,,,,,,,,,,sfx_scn_schoolbell
event_coinsinrush2_03_e_121,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_121,False,,OP_leftup,idle,,OP_rightup,good,,10,10,1.0,,,,,,,,,,,,,,,,
event_coinsinrush2_03_e_122,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_122,True,,OP_leftup,idle,rouge_b_op_r,OP_rightup,surprise,,10,10,1.0,,rouge_b_op_r,rouge_b_op_r,,,,,,,,,,milk_b_op_r,,,
event_coinsinrush2_03_e_123,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_123,True,,OP_leftup,surprise,,OP_rightup,surprise,,10,10,1.0,event_bgm_coinsinrush,,announcement,,,,,,,,,,,,,
event_coinsinrush2_03_e_124,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_124,True,,OP_leftup,surprise,,OP_rightup,surprise,,10,10,1.0,,,announcement,,,,,,,,,,,,,
event_coinsinrush2_03_e_125,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_125,True,,OP_leftup,surprise,,OP_rightup,surprise,,10,10,1.0,,,announcement,,,,,,,,,,,,,
event_coinsinrush2_03_e_126,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_126,True,,OP_leftup,surprise,,OP_rightup,surprise,,10,10,1.0,,,announcement,,,,,,,,,,,,,
event_coinsinrush2_03_e_127,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_127,False,,OP_leftup,surprise,,OP_rightup,surprise,,10,10,1.0,,,,,,,,,,,,,,,,
event_coinsinrush2_03_e_128,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_128,True,,OP_leftup,surprise,exia_b_op_r,OP_rightup,surprise,,10,10,1.0,,exia_b_op_r,exia_b_op_r,,,,,,,,,,rouge_b_op_r,,,
event_coinsinrush2_03_e_129,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_129,True,,OP_leftup,surprise,,OP_rightup,surprise,,10,10,1.0,,ade_b_op,ade_b_op,,,,,,,,,,,,,
event_coinsinrush2_03_e_130,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_130,False,,OP_leftup,surprise,,OP_rightup,surprise,,10,10,1.0,,,,,,,,,,,,,,,,
event_coinsinrush2_03_e_131,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_131,False,,OP_leftup,surprise,,OP_rightup,surprise,,10,170,1.0,,,,,,,,,,,,,,,,
event_coinsinrush2_03_e_132,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_132,True,,OP_leftup,surprise,,OP_rightup,surprise,,170,170,1.0,,,coinrushguests,,,,,,,,,,,,,
event_coinsinrush2_03_e_133,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_133,False,,OP_leftup,surprise,,OP_rightup,surprise,,170,170,1.0,,,,,,,,,,,,ade_b_op,exia_b_op_r,,,
event_coinsinrush2_03_e_134,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_134,False,,,,,,,,black,black,1.0,,,,,,,,,,,,,,,,
event_coinsinrush2_03_e_135,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_135,False,,,,,,,,black,black,1.0,,,,,,,,,,,,,,,,
