id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_camera_shake,highlight,speaker,fade,play_movie,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/3/hide_char_id,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/4/hide_char_id,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/5/hide_char_id,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/6/hide_char_id,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/7/hide_char_id
event_neverland2_06_e_109,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_109,True,,ludmillalight_02,ludmillalight_02,1.0,,,,ludmilla_w,ludmilla_w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_110,40035,event_neverland2_06_e,Narration,Locale_MainScenario:event_neverland2_06_e_110,False,HotSpringInnIn_s,black,black,1.0,sfx_scn_windowsopen,none,,,,black,,mica_w,9,surprise,,belorta,7,idle,,ludmilla_w,5,idle,,blanc_c,3,idle,,noir_c,1,idle,,emma,13,idle,,vesti,15,idle,,eunhwa,17,idle,
event_neverland2_06_e_111,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_111,True,,XS_700,XS_700,1.0,,,,belorta,belorta,,,,9,surprise,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_112,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_112,True,,XS_700,XS_700,1.0,,,,belorta,belorta,,,,9,surprise,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_113,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_113,True,,XS_700,S_900,1.0,,,,mica_w,mica_w,,,,9,surprise,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_114,40035,event_neverland2_06_e,Monologue,Locale_MainScenario:event_neverland2_06_e_114,False,,S_900,97,1.0,,,,,,,,,9,surprise,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_115,40035,event_neverland2_06_e,Self,Locale_MainScenario:event_neverland2_06_e_115,False,,97,97,1.0,,event_bgm_neverland_hugme_day,,,,,,,9,surprise,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_116,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_116,True,,97,97,1.0,,,,belorta,belorta,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_117,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_117,True,,97,97,1.0,,,,belorta,belorta,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_118,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_118,True,,97,97,1.0,,,,mica_w,mica_w,,,,9,cry,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_119,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_119,False,,50,50,1.0,,,,ludmilla_w,ludmilla_w,,,,9,cry,,,7,idle,,,5,delight,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_120,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_120,True,,50,50,1.0,,,,ludmilla_w,ludmilla_w,,,,9,cry,,,7,idle,,,5,delight,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_121,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_121,True,,L_30,L_30,1.0,,,,blanc_c,blanc_c,,,,9,idle,,,7,idle,,,5,delight,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_122,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_122,True,,XS_70,XS_70,1.0,,,,belorta,belorta,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_123,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_123,True,,XS_70,XS_70,1.0,,,,belorta,belorta,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_124,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_124,True,,130,130,1.0,,,,emma,emma,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_125,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_125,True,,XS_70,XS_70,1.0,,,,belorta,belorta,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_126,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_126,False,,XS_70,XS_700,1.0,,,,belorta,belorta,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_127,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_127,True,,XS_700,XS_700,1.0,,,,belorta,belorta,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_128,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_128,True,,XS_700,75,2.0,,,,ludmilla_w,ludmilla_w,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_129,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_129,True,,75,75,1.0,,,,belorta,belorta,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_130,40035,event_neverland2_06_e,Self,Locale_MainScenario:event_neverland2_06_e_130,False,,75,75,1.0,,,,,,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_131,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_131,False,,75,97,1.0,,,,belorta,belorta,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_132,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_132,False,,97,97,1.0,,,,mica_w,mica_w,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_133,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_133,True,,130,130,1.0,,,,emma,emma,,,,9,idle,,,7,idle,,,5,idle,,,3,delight,blanc_c,,1,idle,,,13,delight,,,15,idle,,,17,idle,
event_neverland2_06_e_134,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_134,True,,L_10,L_10,1.0,,,,noir_c,noir_c,,,,9,idle,,,7,idle,,,5,idle,,delta,3,delight,,,1,idle,,,13,delight,,,15,idle,,,17,idle,
event_neverland2_06_e_135,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_135,True,,XS_150,XS_150,1.0,,,,vesti,vesti,,,,9,idle,,,7,idle,,,5,idle,,,3,delight,,,1,delight,noir_c,,13,delight,,,15,idle,,,17,idle,
event_neverland2_06_e_136,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_136,True,,S_30,S_30,1.0,,,,delta,delta,,,,9,idle,,,7,idle,,,5,idle,,,3,delight,,signal,1,delight,,,13,delight,,,15,idle,,,17,idle,
event_neverland2_06_e_137,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_137,True,,XS_10,XS_10,1.0,,,,signal,signal,,,,9,idle,,,7,idle,,,5,idle,,,3,delight,,,1,delight,,,13,delight,,,15,idle,,,17,idle,
event_neverland2_06_e_138,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_138,False,,170,170,1.0,,,,eunhwa,eunhwa,,,,9,idle,,,7,idle,,,5,idle,,,3,delight,delta,,1,delight,,,13,delight,,,15,idle,,,17,idle,
event_neverland2_06_e_139,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_139,True,,L_30,L_30,1.0,,,,blanc_c,blanc_c,,,,9,idle,,,7,idle,,,5,idle,,blanc_c,3,delight,,,1,delight,signal,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_140,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_140,True,,XS_70,XS_70,1.0,,,,belorta,belorta,,,,9,idle,,,7,worry,,,5,idle,,,3,delight,,noir_c,1,delight,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_141,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_141,True,,XS_70,XS_70,1.0,,,,belorta,belorta,,,,9,idle,,,7,worry,,,5,idle,,,3,idle,,,1,delight,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_142,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_142,True,,XS_70,XS_700,1.0,,,,belorta,belorta,,,,9,idle,,,7,delight,,,5,idle,,,3,idle,,,1,delight,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_143,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_143,True,,XS_700,XS_700,1.0,,,,belorta,belorta,,,,9,idle,,,7,delight,,,5,idle,,,3,idle,,,1,delight,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_144,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_144,True,,XS_700,97,1.0,,,,belorta,belorta,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,delight,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_145,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_145,True,,97,97,1.0,,,,mica_w,mica_w,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,delight,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_146,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_146,True,,50,50,1.0,,,,ludmilla_w,ludmilla_w,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,delight,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_147,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_147,True,,50,L_30,1.0,,,,blanc_c,blanc_c,,,,9,idle,,,7,idle,,,5,idle,,,3,delight,,,1,delight,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_148,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_148,True,,L_30,L_10,1.0,,,,noir_c,noir_c,,,,9,idle,,,7,idle,,,5,idle,,,3,delight,,,1,delight,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_149,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_149,True,,L_10,130,1.0,,,,emma,emma,,,,9,idle,,,7,idle,,,5,idle,,,3,delight,,,1,delight,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_150,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_150,True,,130,XS_150,1.0,,,,vesti,vesti,,,,9,idle,,,7,idle,,,5,idle,,,3,delight,,,1,delight,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_151,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_151,True,,XS_150,1517,1.0,,,,vesti,vesti,,,,9,idle,,,7,idle,,,5,idle,,,3,delight,blanc_c,,1,delight,noir_c,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_152,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_152,True,,1517,1517,1.0,,,,eunhwa,eunhwa,,,,9,idle,,,7,idle,,,5,idle,,delta,3,delight,,signal,1,delight,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_153,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_153,True,,1517,1517,1.0,,,,vesti,vesti,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,delight,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_154,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_154,True,,1517,1517,1.0,,,,vesti,vesti,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_155,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_155,True,,1517,1517,1.0,,,,eunhwa,eunhwa,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_156,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_156,True,,1517,1517,1.0,,,,eunhwa,eunhwa,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_157,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_157,True,,31,31,1.0,,,,signal,signal,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_158,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_158,True,,31,31,1.0,,,,delta,delta,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_159,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_159,True,,31,31,1.0,,,,signal,signal,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_160,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_160,True,,31,31,1.0,,,,signal,signal,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_161,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_161,True,,31,31,1.0,,,,delta,delta,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_162,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_162,True,,31,31,1.0,,,,signal,signal,,,,9,idle,,,7,idle,,,5,idle,,,3,idle,,,1,idle,,,13,idle,,,15,idle,,,17,idle,
event_neverland2_06_e_163,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_163,True,,black,black,1.0,,none,,ludmilla_w,ludmilla_w,,,,1,idle,mica_w,,7,idle,belorta,,5,delight,ludmilla_w,,3,idle,delta,,1,idle,signal,,13,idle,emma,,15,idle,vesti,,17,idle,eunhwa
neverland,40035,event_neverland2_06_e,,Locale_SubScenario:none,,,1,1,1.0,,,,,,,neverland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
