id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,set_filter_01,fade,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
d_nikke_alice_wonderlandbunny_04_117,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_117,True,,XS_10,XS_10,1.0,,alice_b,alice_b,,,,1,worry,,3,sad
d_nikke_alice_wonderlandbunny_04_118,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_118,True,,XS_10,XS_10,1.0,,alice_b,alice_b,,,,1,worry,,3,sad
d_nikke_alice_wonderlandbunny_04_119,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_119,False,,XS_10,XS_10,1.0,,alice_b,,,,,1,worry,,3,sad
d_nikke_alice_wonderlandbunny_04_120,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_120,True,,XS_10,XS_10,1.0,,alice_b,alice_b,,,,1,angry,,3,worry
d_nikke_alice_wonderlandbunny_04_121,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_121,False,,XS_10,XS_10,1.0,none,alice_b,,,,,1,angry,,3,worry
d_nikke_alice_wonderlandbunny_04_122,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_122,False,,XS_10,XS_10,1.0,,alice_b,,,,,1,angry,,3,worry
d_nikke_alice_wonderlandbunny_04_123,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_123,False,,XS_10,XS_10,1.0,,alice_b,,,,,1,angry,,3,worry
d_nikke_alice_wonderlandbunny_04_124,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_124,False,,black,black,1.0,bgm_story_inwonderland,,,,,,1,angry,,3,worry
d_nikke_alice_wonderlandbunny_04_125,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_125,True,,S_30,S_30,1.0,,soda_b,soda_b,,,,1,worry,,3,worry
d_nikke_alice_wonderlandbunny_04_126,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_126,True,,S_30,S_300,1.0,,soda_b,soda_b,,,,1,worry,,3,serious
d_nikke_alice_wonderlandbunny_04_127,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_127,True,,S_300,S_300,1.0,,soda_b,soda_b,,,,1,worry,,3,serious
d_nikke_alice_wonderlandbunny_04_128,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_128,True,,S_300,S_300,1.0,,soda_b,soda_b,,,,1,worry,,3,serious
d_nikke_alice_wonderlandbunny_04_129,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_129,True,,S_300,S_300,1.0,,soda_b,soda_b,,,,1,worry,,3,serious
d_nikke_alice_wonderlandbunny_04_130,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_130,True,,S_300,S_300,1.0,,soda_b,soda_b,,,,1,worry,,3,serious
d_nikke_alice_wonderlandbunny_04_131,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_131,True,,S_300,S_300,1.0,,soda_b,soda_b,,,,1,worry,,3,serious
d_nikke_alice_wonderlandbunny_04_132,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_132,True,,S_300,S_300,1.0,,soda_b,soda_b,,,,1,worry,,3,serious
d_nikke_alice_wonderlandbunny_04_133,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_133,False,,S_300,S_300,1.0,,soda_b,,,,,1,worry,,3,cry
d_nikke_alice_wonderlandbunny_04_134,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_134,False,,S_300,S_300,1.0,,soda_b,,,,,1,worry,,3,cry
d_nikke_alice_wonderlandbunny_04_135,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_135,False,,black,black,1.0,,,,,,,4,delight,,6,delight
d_nikke_alice_wonderlandbunny_04_136,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_136,True,,S_600,S_600,1.0,,soda_b,soda_b,,,,4,delight,,6,delight
d_nikke_alice_wonderlandbunny_04_137,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_137,True,,S_600,S_600,1.0,,soda_b,soda_b,,,,4,delight,,6,delight
d_nikke_alice_wonderlandbunny_04_138,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_138,True,,S_600,S_600,1.0,,soda_b,soda_b,,,,4,delight,,6,delight
d_nikke_alice_wonderlandbunny_04_139,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_139,False,,S_600,S_600,1.0,,soda_b,,,,,4,delight,,6,delight
d_nikke_alice_wonderlandbunny_04_140,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_140,True,,S_600,XS_400,1.0,,alice_b,alice_b,,,,4,delight,,6,delight
