stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/1/private_monster_count,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type
7003008,wave_campaign_hard_001,Campaign,90,7,true,false,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForest,Night,ibg_cityforestunder_001,1320030151,path_grd_mid_small_002,3220050151,Dash,3220050151,Dash,3220050151,Drop,3220050151,Drop,path_grd_close_special_064,1220020151,Dash,1220020151,Dash,1220020151,Dash,3320040251,Dash,path_grd_far_small_059,6,3220070151,Jump,3220070151,Jump,3220070151,Jump,2220040151,Jump,15,27,12,path_grd_mid_small_055,6,3220050151,Jump,3220050151,Jump,3220070151,Drop,3220020151,Drop,path_grd_mid_elite2_808,1220020151,Drop,1220020151,Drop,2320020251,Drop,1320030151,Dash,,0,path_grd_far_small_056,6,3220070151,Dash,3220070151,Dash,3220070151,Dash,2220040151,Dash,path_grd_mid_small_052,6,3220050151,Jump,3220050151,Jump,3220050151,Jump,3220050151,Jump,,,,,,,,,,,
7003009,wave_campaign_hard_001,Campaign,90,5,true,false,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForest,Night,ibg_cityforestunder_001,1320020151,path_grd_close_small_001,1120010151,Jump,1120010151,Jump,1220010151,Normal,1220010151,Normal,path_fly_far_small_009,1110010151,Dash,1110010151,Dash,1110010151,Drop,1310010251,Drop,path_grd_close_small_013,,1220030151,Normal,1220030151,Normal,1220030151,Normal,1220030151,Normal,18,12,6,path_fly_mid_small_002,,1210030151,Jump,1210030151,Jump,1210030151,Jump,1210030151,Jump,path_grd_close_small_048,1220020151,Jump,1220020151,Jump,1220020151,Jump,1320020151,Drop,,0,path_fly_mid_small_002,,1210030151,Jump,1210030151,Jump,1210030151,Jump,1210030151,Jump,,,,,,,,,,,,,,,,,,,,,
7003010,wave_campaign_hard_001,Campaign,90,5,true,false,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForest,Night,ibg_cityforestunder_001,1320010151,path_grd_close_small_013,1220010151,Drop,1220010151,Drop,1220010151,Drop,1220010151,Drop,path_fly_mid_small_021,1110010151,Jump,1110010151,Jump,1110010151,Jump,1310020251,Jump,path_grd_mid_small_011,,1220040151,Jump,1220040151,Jump,1220040151,Jump,1220040151,Jump,6,48,0,path_fly_mid_special_047,,1110010151,Drop,1110010151,Drop,1110010151,Drop,1110010151,Drop,path_grd_mid_small_005,1220010151,Jump,1220010151,Jump,1220010151,Jump,1320010151,Drop,,0,path_fly_mid_special_047,,1110010151,Drop,1110010151,Drop,1110010151,Drop,1110010151,Drop,,,,,,,,,,,,,,,,,,,,,
7003011,wave_campaign_hard_001,Campaign,90,7,true,false,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForest,Night,ibg_cityforestunder_001,1310010151,path_fly_mid_small_018,1210020151,Drop,1210020151,Drop,1210010151,Dash,1210010151,Dash,path_fly_close_small_032,1210020151,Drop,1210020151,Drop,3210030151,Drop,1310020251,Drop,path_fly_far_special_045,12,1210010151,Dash,1210010151,Dash,1210010151,Dash,1210010151,Dash,12,30,21,path_fly_far_small_034,6,1210030151,Dash,1210030151,Dash,1210030151,Dash,1210030151,Dash,path_fly_mid_elite2_805,1210010151,Jump,1210010151,Jump,1310040251,Drop,1310010151,Dash,,0,path_fly_mid_special_047,12,1210030151,Dash,1210030151,Dash,1210010151,Drop,3210030151,Drop,path_fly_close_small_038,6,1210020151,Drop,1210020151,Drop,1210020151,Drop,1210020151,Drop,,,,,,,,,,,
7003012,wave_campaign_hard_001,BaseDefense,60,6,true,true,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForest,Night,ibg_cityforestunder_basedefense_001,,path_grd_close_small_036,2220020151,Dash,2220020151,Dash,2220020151,Dash,2220050151,Dash,path_grd_mid_small_040,1220040151,Dash,1220040151,Dash,1220040151,Dash,3220020151,Dash,path_grd_mid_small_052,,2220020151,Dash,1220040151,Jump,2220020151,Dash,1220040151,Jump,6,57,0,path_grd_mid_elite1_802,3,1220040151,Jump,1220040151,Jump,3220020151,Drop,2320060251,Drop,path_grd_mid_small_070,1220040151,Dash,1220040151,Dash,1220040151,Dash,3220020151,Jump,,,path_grd_mid_special_065,8,2120010151,Dash,2120010151,Dash,2220020151,Drop,3220020151,Drop,path_grd_mid_small_075,5,2220020151,Jump,3220020151,Jump,2220020151,Jump,3220020151,Jump,normal,path_fly_mid_elite2_805,7,2210020151,Dash,2210020151,Dash,2210020151,Drop,1310010151,Drop
7003013,wave_campaign_hard_001,Campaign,90,5,true,false,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForest,Night,ibg_cityforestunder_001,1320040151,path_fly_mid_small_039,1110010151,Normal,1110010151,Normal,1210030151,Jump,1210030151,Jump,path_grd_mid_small_046,1120010151,Jump,1120010151,Jump,1120010151,Jump,1320040251,Jump,path_fly_close_small_004,,1210020151,Jump,1210020151,Jump,1210020151,Jump,1210020151,Jump,6,30,0,path_fly_mid_small_024,,1210030151,Drop,1210030151,Drop,1210030151,Drop,1210030151,Drop,path_grd_mid_small_005,1220030151,Dash,1220030151,Dash,1220030151,Dash,1320040151,Drop,,0,path_fly_mid_small_024,,1210030151,Drop,1210030151,Drop,1210030151,Drop,1210030151,Drop,,,,,,,,,,,,,,,,,,,,,
7003014,wave_campaign_hard_001,Campaign,90,7,true,false,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForest,Night,ibg_cityforestunder_001,3320070151,path_fly_mid_small_021,1210010151,Drop,1210010151,Drop,1210010151,Drop,1210010151,Drop,path_grd_mid_elite1_802,2220030151,Dash,2220030151,Dash,2220040151,Drop,2320050251,Drop,path_grd_far_elite1_803,,3220060151,Jump,3220060151,Jump,3220020151,Drop,3320030251,Drop,0,36,24,path_fly_mid_small_039,12,1210010151,Dash,1210010151,Dash,1210010151,Dash,1210010151,Dash,path_grd_mid_special_065,2220030151,Dash,2220030151,Dash,2220030151,Drop,3320070151,Dash,,0,path_grd_far_elite1_803,12,3220060151,Dash,3220060151,Dash,2220040151,Drop,3320030251,Drop,path_grd_far_small_044,7,3220060151,Dash,3220060151,Dash,3220060151,Dash,3220060151,Dash,,,,,,,,,,,
7003015,wave_campaign_hard_001,Campaign,90,5,true,false,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForest,Night,ibg_cityforestunder_001,1320030151,path_grd_close_small_004,1120010151,Jump,1120010151,Jump,1220010151,Jump,1220010151,Jump,path_fly_close_small_023,1210010151,Jump,1210010151,Jump,1210010151,Jump,1310020251,Jump,path_grd_far_small_032,,1220020151,Jump,1220020151,Jump,1220020151,Jump,1220020151,Jump,18,12,6,path_fly_mid_small_027,,1210020151,Dash,1210020151,Dash,1210020151,Dash,1210020151,Dash,path_grd_close_small_060,1220020151,Drop,1220020151,Drop,1220020151,Drop,1320030151,Drop,,0,path_fly_mid_small_027,,1210020151,Dash,1210020151,Dash,1210020151,Dash,1210020151,Dash,,,,,,,,,,,,,,,,,,,,,
7003016,wave_campaign_hard_001,Campaign,180,6,false,false,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForest,Day,ibg_cityforestunder_basedefense_001,3420010251,path_grd_mid_centurion_902,3420010251,Normal,,,,,,,path_grd_close_small_010,3220040151,Drop,3220040151,Drop,1220040151,Dash,1220040151,Dash,path_grd_mid_small_005,,2220010151,Dash,2220010151,Dash,3220050151,Jump,3220050151,Jump,16,21,6,path_grd_mid_elite1_802,,1120010151,Jump,1120010151,Drop,2220040151,Drop,3320010251,Drop,path_fly_close_elite1_801,1210010151,Normal,1210010151,Normal,2210020151,Dash,2210020151,Drop,,,path_grd_far_small_035,4,3220030151,Drop,2120010151,Drop,2120010151,Drop,3220030151,Drop,path_grd_mid_small_052,,1220030151,Drop,1220030151,Jump,3220010151,Jump,1320030251,Dash,,,,,,,,,,,
7003017,wave_campaign_hard_001,Campaign,180,6,false,false,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForest,Day,ibg_cityforestunder_basedefense_001,3420030251,path_grd_mid_centurion_902,3420030251,Normal,,,,,,,path_grd_mid_small_005,1220040151,Normal,1220040151,Normal,3220060151,Normal,2220050151,Normal,path_grd_mid_elite2_805,,1120010151,Jump,3220010151,Jump,1120010151,Jump,3220010151,Drop,7,42,0,path_grd_mid_special_065,3,2220010151,Dash,2120010151,Dash,2120010151,Dash,3320050251,Drop,path_fly_mid_small_039,1210030151,Dash,2210020151,Dash,2210020151,Dash,2210020151,Dash,,4,path_grd_close_small_004,8,2220010151,Dash,3120010151,Dash,3120010151,Dash,2220010151,Dash,path_fly_mid_small_036,,1210030151,Dash,1210030151,Dash,3110010151,Dash,1310010251,Dash,,,,,,,,,,,
7004001,wave_campaign_hard_001,Campaign,90,5,true,false,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForest,Night,ibg_cityforestunder_001,1320060151,path_grd_mid_small_002,1220010151,Jump,1220010151,Random,1120010151,Random,1320020251,Drop,path_fly_close_small_020,1210010151,Drop,1210010151,Drop,1210010151,Drop,1210010151,Drop,path_grd_mid_small_011,,1220020151,Drop,1220020151,Normal,1220020151,Drop,1220020151,Random,12,24,0,path_fly_mid_small_021,,1110010151,Normal,1110010151,Jump,1210020151,Jump,1210020151,Jump,path_grd_close_small_013,1120010151,Jump,1120010151,Jump,1220030151,Dash,1320060151,Drop,,0,path_fly_mid_small_021,,1110010151,Normal,1110010151,Jump,1210020151,Jump,1210020151,Jump,,,,,,,,,,,,,,,,,,,,,
7004002,wave_campaign_hard_001,Campaign,90,5,true,false,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForest,Night,ibg_cityforestunder_001,1320040151,path_grd_far_small_003,1120010151,Jump,1120010151,Random,1220030151,Normal,1220030151,Normal,path_fly_mid_special_016,1110010151,Normal,1110010151,Normal,1110010151,Normal,1310010251,Normal,path_grd_close_small_013,,1220040151,Dash,1220040151,Dash,1120010151,Random,1120010151,Random,18,21,6,path_grd_close_small_042,,1220010151,Jump,1220010151,Jump,1220010151,Drop,1220010151,Drop,path_grd_mid_small_012,1220010151,Dash,1220010151,Dash,1120010151,Dash,1320040151,Drop,,0,path_grd_close_small_042,,1220010151,Jump,1220010151,Jump,1220010151,Drop,1220010151,Drop,,,,,,,,,,,,,,,,,,,,,
7004003,wave_campaign_hard_001,Campaign,90,7,true,false,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForest,Night,ibg_cityforestunder_001,2310020151,path_fly_mid_elite1_802,3210020151,Dash,3210020151,Dash,3210010151,Drop,2310020251,Drop,path_grd_mid_elite1_802,3220060151,Dash,3220060151,Dash,2220040151,Drop,3320060251,Drop,path_fly_far_small_025,,3210010151,Drop,3210010151,Drop,3210010151,Drop,3210010151,Drop,0,48,12,path_fly_mid_small_036,10,3210020151,Dash,3210020151,Dash,3210020151,Dash,3210020151,Dash,path_fly_mid_elite2_805,3210010151,Jump,3210010151,Jump,2310020251,Drop,2310020151,Drop,10,0,path_grd_far_small_074,,3220060151,Dash,3220060151,Dash,3220060151,Dash,2220040151,Dash,path_fly_mid_special_047,,3110010151,Dash,3110010151,Dash,3210020151,Drop,3210020151,Drop,,,,,,,,,,,
7004004,wave_campaign_hard_001,Campaign,90,5,true,false,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForest,Night,ibg_cityforestunder_001,1310020151,path_fly_close_small_007,1210030151,Normal,1210030151,Normal,1210030151,Normal,1210030151,Normal,path_grd_mid_special_025,1120010151,Drop,1120010151,Drop,1120010151,Drop,1320020251,Drop,path_fly_mid_small_008,,1210020151,Dash,1210020151,Dash,1210020151,Dash,1210020151,Dash,12,33,0,path_grd_mid_small_055,,1220010151,Jump,1220010151,Jump,1220010151,Jump,1220010151,Jump,path_fly_close_small_020,1210010151,Jump,1210010151,Jump,1210010151,Jump,1310020151,Jump,,0,path_grd_mid_small_055,,1220010151,Jump,1220010151,Jump,1220010151,Jump,1220010151,Jump,,,,,,,,,,,,,,,,,,,,,
7004005,wave_campaign_hard_001,Campaign,90,5,true,false,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForest,Night,ibg_cityforestunder_001,1310010151,path_grd_far_small_003,1120010151,Jump,1120010151,Jump,1220010151,Dash,1220010151,Dash,path_fly_mid_small_033,1210010151,Jump,1210010151,Jump,1210010151,Jump,1310030251,Jump,path_grd_mid_small_052,,1220020151,Random,1220020151,Random,1220020151,Random,1220020151,Random,12,18,6,path_grd_close_small_048,,1220050151,Drop,1220050151,Drop,1220050151,Drop,1220050151,Drop,path_fly_mid_small_002,1210020151,Dash,1210020151,Dash,1210020151,Dash,1310010151,Dash,,0,path_grd_close_small_048,,1220050151,Drop,1220050151,Drop,1220050151,Drop,1220050151,Drop,,,,,,,,,,,,,,,,,,,,,
7004006,wave_campaign_hard_001,Campaign,180,6,false,false,point_grd_talkertive_01,point_fly_talkertive_01,sbg_cityforestunderbbg003_001,CityForestUnder,Night,ibg_cityforestunder_001,1520020131,b_grd_talkertive_01,1520020131,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7004007,wave_campaign_hard_001,Campaign,90,5,true,false,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForest,Night,ibg_cityforestunder_001,1310020151,path_fly_close_small_007,1210010151,Normal,1210010151,Normal,1110010151,Normal,1110010151,Normal,path_grd_close_small_013,1220010151,Random,1220010151,Random,1220010151,Random,1320010251,Drop,path_fly_far_small_006,,1210010151,Normal,1210010151,Normal,1210010151,Normal,1210010151,Normal,18,12,6,path_grd_mid_small_061,,1220020151,Random,1220020151,Random,1220020151,Random,1220020151,Random,path_fly_close_small_001,1110010151,Jump,1110010151,Jump,1210010151,Jump,1310020151,Jump,,0,path_grd_mid_small_061,,1220020151,Random,1220020151,Random,1220020151,Random,1220020151,Random,,,,,,,,,,,,,,,,,,,,,
7004008,wave_campaign_hard_001,Campaign,90,5,true,false,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForest,Night,ibg_cityforestunder_001,1320060151,path_fly_close_small_007,1210020151,Dash,1210020151,Dash,1210020151,Dash,1210020151,Dash,path_grd_mid_special_025,1120010151,Drop,1120010151,Drop,1120010151,Drop,1320010251,Drop,path_fly_mid_small_008,,1210010151,Drop,1210010151,Drop,1210010151,Drop,1210010151,Drop,6,39,0,path_grd_mid_small_052,,1220010151,Drop,1220010151,Drop,1220010151,Drop,1220010151,Drop,path_grd_mid_small_005,1120010151,Dash,1220030151,Jump,1220030151,Jump,1320060151,Drop,,0,path_grd_mid_small_052,,1220010151,Drop,1220010151,Drop,1220010151,Drop,1220010151,Drop,,,,,,,,,,,,,,,,,,,,,
7004009,wave_campaign_hard_001,Campaign,90,7,true,false,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForest,Night,ibg_cityforestunder_001,2320060151,path_grd_mid_small_043,3220030151,Dash,3220030151,Dash,3220030151,Dash,2220050151,Dash,path_grd_close_elite2_807,3220030151,Dash,3220030151,Dash,2320020251,Drop,3320040251,Drop,path_grd_mid_small_070,,3220030151,Dash,3220030151,Dash,3220030151,Dash,3220020151,Dash,15,39,0,path_grd_close_small_039,10,3220030151,Dash,3220030151,Dash,3220030151,Dash,3220020151,Dash,path_grd_mid_elite2_805,3220020151,Dash,2220050151,Dash,3320040251,Drop,2320060151,Drop,,0,path_fly_mid_small_005,10,3210020151,Dash,3210020151,Dash,3210020151,Dash,2210030151,Normal,path_grd_mid_small_043,6,3220030151,Dash,3220030151,Dash,3220020151,Dash,3220020151,Dash,,path_grd_mid_small_043,4,3220020151,Dash,3220020151,Dash,3220030151,Dash,3220030151,Dash
7004010,wave_campaign_hard_001,Campaign,90,5,true,false,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForest,Night,ibg_cityforestunder_001,1310030151,path_grd_far_small_003,1120010151,Drop,1120010151,Drop,1220020151,Random,1220020151,Random,path_fly_far_small_022,1110010151,Normal,1110010151,Normal,1210010151,Normal,1310020251,Normal,path_grd_mid_small_012,,1220030151,Random,1220030151,Random,1220030151,Random,1220030151,Random,6,18,12,path_fly_mid_small_024,,1110010151,Normal,1110010151,Normal,1210010151,Normal,1210010151,Normal,path_fly_close_small_023,1210010151,Drop,1210010151,Drop,1210010151,Drop,1310030151,Drop,,0,path_fly_mid_small_024,,1110010151,Normal,1110010151,Normal,1210010151,Normal,1210010151,Normal,,,,,,,,,,,,,,,,,,,,,
7004011,wave_campaign_hard_001,Campaign,90,5,true,false,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForest,Night,ibg_cityforestunder_001,1310030151,path_fly_close_small_029,1210020151,Normal,1210020151,Normal,1210030151,Normal,1210030151,Normal,path_grd_far_small_050,1120010151,Random,1120010151,Random,1120010151,Random,1320060251,Random,path_fly_mid_small_008,,1210010151,Drop,1210010151,Drop,1210010151,Drop,1210010151,Drop,12,6,18,path_grd_far_small_032,,1120010151,Drop,1120010151,Drop,1220010151,Drop,1220010151,Drop,path_fly_close_small_029,1210030151,Jump,1210030151,Jump,1210030151,Jump,1310030151,Jump,,0,path_grd_far_small_032,,1120010151,Drop,1120010151,Drop,1220010151,Drop,1220010151,Drop,,,,,,,,,,,,,,,,,,,,,
7004012,wave_campaign_hard_001,Campaign,90,7,true,false,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForest,Night,ibg_cityforestunder_001,1320010151,path_grd_mid_small_073,3220070151,Drop,3220070151,Drop,3220070151,Drop,2220040151,Dash,path_grd_far_elite1_803,3220010151,Jump,3220010151,Jump,3220070151,Drop,3320020251,Drop,path_grd_mid_small_070,6,3220010151,Dash,3220010151,Dash,3220010151,Dash,1320010251,Drop,0,27,30,path_grd_far_small_044,5,3220070151,Jump,2220040151,Jump,3220070151,Jump,2220040151,Jump,path_grd_far_elite1_803,3220070151,Dash,3220070151,Dash,2220040151,Drop,3320020251,Drop,3,0,path_fly_mid_small_030,10,3210010151,Drop,3210010151,Drop,3210010151,Drop,2310010251,Drop,path_grd_mid_elite1_802,3,3220010151,Dash,3220010151,Dash,3220070151,Drop,1320010151,Drop,,path_grd_far_small_044,9,3220070151,Dash,2220040151,Dash,3220070151,Dash,2220040151,Dash
7004013,wave_campaign_hard_001,Campaign,90,5,true,false,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForest,Night,ibg_cityforestunder_001,1320010151,path_grd_far_small_003,1220030151,Drop,1220030151,Drop,1120010151,Jump,1120010151,Jump,path_fly_close_small_007,1210010151,Normal,1210010151,Normal,1210010151,Normal,1310020251,Normal,path_grd_mid_small_055,,1220010151,Drop,1220010151,Drop,1220010151,Drop,1220010151,Drop,18,12,6,path_fly_close_small_007,,1210020151,Jump,1210020151,Jump,1210020151,Jump,1210020151,Jump,path_grd_mid_small_005,1220010151,Jump,1220010151,Jump,1220010151,Jump,1320010151,Drop,,0,path_fly_close_small_007,,1210020151,Jump,1210020151,Jump,1210020151,Jump,1210020151,Jump,,,,,,,,,,,,,,,,,,,,,
7004014,wave_campaign_hard_001,Campaign,90,5,true,false,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForest,Night,ibg_cityforestunder_001,1310010151,path_fly_close_small_029,1210030151,Jump,1210030151,Jump,1210030151,Jump,1210030151,Jump,path_grd_far_small_050,1120010151,Drop,1120010151,Drop,1220010151,Drop,1320040251,Drop,path_fly_mid_small_008,,1210020151,Jump,1210020151,Jump,1210010151,Normal,1210010151,Normal,6,24,6,path_grd_mid_small_011,,1220010151,Drop,1220010151,Drop,1220010151,Drop,1220010151,Drop,path_fly_mid_small_033,1210020151,Dash,1210020151,Dash,1210020151,Dash,1310010151,Drop,,0,path_grd_mid_small_011,,1220010151,Drop,1220010151,Drop,1220010151,Drop,1220010151,Drop,,,,,,,,,,,,,,,,,,,,,
7004015,wave_campaign_hard_001,Campaign,90,7,true,false,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForest,Night,ibg_cityforestunder_001,2320020151,path_grd_close_small_054,1220040151,Drop,1220040151,Drop,1220040151,Drop,3320040251,Drop,path_grd_mid_elite1_802,1220040151,Dash,1220040151,Dash,2220050151,Drop,2320060251,Drop,path_fly_close_small_049,5,3210010151,Dash,3210010151,Dash,3210010151,Dash,1210040151,Dash,12,36,0,path_grd_mid_small_043,12,1220040151,Dash,1220040151,Dash,3220020151,Dash,3220020151,Dash,path_grd_mid_elite3_811,1220040151,Dash,3320040251,Drop,3320040251,Drop,2320020151,Drop,,0,path_grd_mid_small_043,10,1220040151,Dash,1220040151,Dash,3220020151,Dash,3220020151,Dash,path_fly_mid_small_050,,3210010151,Dash,3210010151,Dash,3210010151,Dash,1210040151,Dash,,,,,,,,,,,
7004016,wave_campaign_hard_001,Campaign,90,5,true,false,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForest,Night,ibg_cityforestunder_001,1320010151,path_fly_close_small_029,1210010151,Normal,1210010151,Normal,1210010151,Normal,1310020251,Normal,path_grd_far_small_050,1220010151,Drop,1220010151,Drop,1220020151,Drop,1220020151,Drop,path_fly_far_small_006,,1210010151,Drop,1210010151,Drop,1210010151,Normal,1210010151,Normal,6,18,12,path_fly_mid_small_021,,1210030151,Drop,1210030151,Drop,1210030151,Drop,1210030151,Drop,path_grd_mid_small_049,1220010151,Jump,1220010151,Jump,1220010151,Jump,1320010151,Drop,,0,path_fly_mid_small_021,,1210030151,Drop,1210030151,Drop,1210030151,Drop,1210030151,Drop,,,,,,,,,,,,,,,,,,,,,
7004017,wave_campaign_hard_001,Campaign,90,5,true,false,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForest,Night,ibg_cityforestunder_001,1320020151,path_fly_close_small_029,1210020151,Normal,1210020151,Normal,1210020151,Normal,1310030251,Normal,path_grd_far_small_032,1220020151,Drop,1220020151,Drop,1220020151,Drop,1220020151,Drop,path_grd_mid_special_025,,1120010151,Dash,1120010151,Dash,1120010151,Dash,1120010151,Dash,24,15,6,path_fly_close_small_007,,1110010151,Normal,1110010151,Normal,1210010151,Normal,1210010151,Normal,path_grd_close_small_004,1220050151,Drop,1220050151,Drop,1220050151,Drop,1320020151,Drop,,0,path_fly_close_small_007,,1110010151,Normal,1110010151,Normal,1210010151,Normal,1210010151,Normal,,,,,,,,,,,,,,,,,,,,,
7004018,wave_campaign_hard_001,Campaign,180,6,false,false,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForest,Night,ibg_cityforestunder_001,1420040231,path_grd_mid_centurion_902,1420040231,Normal,,,,,,,path_fly_mid_small_002,3210010131,Jump,3210010131,Jump,3210010131,Jump,3210030131,Dash,path_fly_mid_special_016,4,2110010131,Drop,2110010131,Drop,3110010131,Drop,2210010131,Drop,7,39,0,path_grd_mid_small_049,4,2220020131,Dash,3220020131,Dash,2220020131,Dash,3320030231,Drop,path_grd_mid_small_076,1220010131,Jump,1220010131,Jump,1220010131,Jump,2220040131,Jump,,,path_grd_close_small_001,8,2120010131,Normal,2120010131,Normal,1220010131,Normal,1220010131,Normal,path_fly_mid_small_024,,1210030131,Dash,1210030131,Dash,3110010131,Dash,1310030231,Dash,,,,,,,,,,,
7004019,wave_campaign_hard_001,Campaign,180,6,false,false,point_grd_blacksmith_01,point_fly_blacksmith_01,sbg_cityforestunderbbg003_001,CityForest,Night,ibg_cityforestunder_001,1520030111,b_grd_blacksmith_01,1520030111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
