stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/private_monster_count,wave_data/7/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type
6501222,wave_eventdungeon_005,Campaign,90,7,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,33,24,0,2310050151,path_grd_close_small_042,path_grd_mid_elite2_805,,path_grd_close_small_048,7.0,path_fly_close_small_038,10.0,path_fly_close_elite2_807,0.0,path_fly_mid_elite1_802,10.0,path_grd_close_small_048,6.0,12.0,path_grd_mid_small_043,3220030151,Dash,1220050151.0,Dash,3220030151.0,Dash,1220050151.0,Dash,3220030151.0,Drop,2220040151.0,Drop,1320040251.0,Dash,1320040251.0,Dash,1220040151.0,Drop,1220040151.0,Drop,1220040151.0,Drop,1220050151.0,Drop,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,3210030151.0,Dash,2110010151.0,Dash,2110010151.0,Dash,3310010251.0,Dash,3310010251.0,Dash,2110010151.0,Jump,2110010151.0,Jump,3210030151.0,Dash,2310050151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,1220050151.0,Drop,1220040151.0,Dash,1220050151.0,Dash,1220040151.0,Dash,1220050151.0,Dash
6501223,wave_eventdungeon_005,Campaign,90,7,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,0,45,18,3320070151,path_fly_far_elite1_803,path_grd_mid_elite1_802,5.0,path_fly_mid_small_039,11.0,path_fly_mid_special_016,,path_fly_mid_elite1_802,0.0,path_grd_far_elite1_803,10.0,path_fly_mid_small_039,8.0,,,1210010151,Dash,1210010151.0,Dash,3210030151.0,Drop,3310030251.0,Drop,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Drop,3320070251.0,Drop,1210010151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,2110010151.0,Drop,2110010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,1210010151.0,Jump,1210010151.0,Jump,3310030251.0,Drop,3210030151.0,Drop,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,3320070151.0,Drop,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,,,,,,,,
6501224,wave_eventdungeon_005,Campaign,180,6,False,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_001,6,33,1,1410020121,path_fly_mid_centurion_902,path_grd_mid_small_012,,path_grd_mid_small_012,,path_fly_mid_elite2_808,4.0,path_grd_close_small_048,4.0,path_fly_mid_small_036,,path_grd_mid_small_011,,,,1410020121,Normal,,,,,,,3220050151.0,Normal,3220050151.0,Normal,3220050151.0,Normal,3220050151.0,Normal,1120010151.0,Drop,1120010151.0,Drop,1220040151.0,Drop,1220040151.0,Drop,1110010151.0,Dash,1110010151.0,Dash,1110010151.0,Dash,1310030251.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Drop,1210010151.0,Normal,1210010151.0,Normal,3110010151.0,Normal,3110010151.0,Normal,2120010151.0,Jump,2120010151.0,Jump,2120010151.0,Jump,2320030251.0,Jump,,,,,,,,
6501225,wave_eventdungeon_005,Campaign,180,5,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,0,0,1,3520020146,b_grd_gravedigger_01,,,,,,,,,,,,,,,3520020146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501226,wave_eventdungeon_005,Campaign,180,5,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,0,0,1,3520020146,b_grd_gravedigger_01,,,,,,,,,,,,,,,3520020146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501227,wave_eventdungeon_005,Campaign,180,5,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,0,0,1,3520020146,b_grd_gravedigger_01,,,,,,,,,,,,,,,3520020146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501228,wave_eventdungeon_005,Campaign,180,5,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,0,0,1,3520020146,b_grd_gravedigger_01,,,,,,,,,,,,,,,3520020146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501229,wave_eventdungeon_005,Campaign,180,5,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,0,0,1,3520020146,b_grd_gravedigger_01,,,,,,,,,,,,,,,3520020146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501230,wave_eventdungeon_005,Campaign,180,5,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,0,0,1,3520020146,b_grd_gravedigger_01,,,,,,,,,,,,,,,3520020146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501231,wave_eventdungeon_005,Campaign,180,5,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,0,0,1,3520020146,b_grd_gravedigger_01,,,,,,,,,,,,,,,3520020146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501232,wave_eventdungeon_005,Campaign,180,5,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,0,0,1,3520020146,b_grd_gravedigger_01,,,,,,,,,,,,,,,3520020146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501233,wave_eventdungeon_005,Campaign,180,5,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,0,0,1,3520020146,b_grd_gravedigger_01,,,,,,,,,,,,,,,3520020146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501234,wave_eventdungeon_005,Campaign,180,5,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,0,0,1,3520020146,b_grd_gravedigger_01,,,,,,,,,,,,,,,3520020146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501235,wave_eventdungeon_005,Campaign,180,5,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,0,0,1,3520020146,b_grd_gravedigger_01,,,,,,,,,,,,,,,3520020146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501236,wave_eventdungeon_005,Campaign,180,5,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,0,0,1,3520020146,b_grd_gravedigger_01,,,,,,,,,,,,,,,3520020146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501237,wave_eventdungeon_005,Campaign,180,5,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,0,0,1,3520020146,b_grd_gravedigger_01,,,,,,,,,,,,,,,3520020146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501238,wave_eventdungeon_005,Campaign,180,5,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,0,0,1,3520020146,b_grd_gravedigger_01,,,,,,,,,,,,,,,3520020146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501301,wave_eventdungeon_005,Campaign,90,5,True,False,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Day,ibg_arkcityday_001,21,8,4,3320010121,path_grd_close_small_001,path_grd_close_small_013,4.0,path_fly_mid_small_050,8.0,path_grd_close_elite1_801,0.0,path_grd_mid_small_043,,,,,,,,3220050121,Drop,3220050121.0,Drop,3120010121.0,Dash,3120010121.0,Dash,3220040121.0,Jump,3220040121.0,Jump,3220040121.0,Jump,2320010221.0,Jump,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210040121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220040121.0,Drop,3320010121.0,Drop,3220040121.0,Dash,3220030121.0,Dash,3220040121.0,Dash,3220030121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6501302,wave_eventdungeon_005,Campaign,90,5,True,False,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Day,ibg_arkcityday_001,6,27,0,1310030121,path_fly_mid_small_018,path_fly_mid_small_005,6.0,path_grd_close_small_039,,path_fly_mid_elite1_802,0.0,path_fly_mid_small_024,7.0,,,,,,,2210020121,Dash,2210020121.0,Dash,1110010121.0,Drop,1110010121.0,Drop,1110010121.0,Dash,1110010121.0,Dash,2210020121.0,Dash,1310020221.0,Dash,3220030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,2220040121.0,Dash,2210020121.0,Drop,2210020121.0,Drop,1110010121.0,Drop,1310030121.0,Drop,2210020121.0,Jump,2210020121.0,Jump,2210020121.0,Jump,1210040121.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,
6501303,wave_eventdungeon_005,Campaign,90,5,True,False,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Day,ibg_arkcityday_001,9,24,0,1320040121,path_grd_mid_small_049,path_grd_close_small_054,7.0,path_fly_mid_small_039,4.0,path_grd_close_elite1_801,0.0,path_grd_mid_small_070,7.0,,,,,,,3120010121,Drop,3120010121.0,Drop,3120010121.0,Drop,2220040121.0,Dash,1220040121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,2320050221.0,Drop,3210020121.0,Dash,3210020121.0,Dash,3210020121.0,Dash,3210020121.0,Dash,1220040121.0,Jump,1220040121.0,Jump,2220040121.0,Dash,1320040121.0,Drop,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,3220020121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6501304,wave_eventdungeon_005,Campaign,90,5,True,False,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Day,ibg_arkcityday_001,0,30,12,2310020121,path_fly_mid_small_039,path_grd_mid_special_025,7.0,path_grd_far_small_044,7.0,path_fly_mid_elite1_802,0.0,path_grd_far_small_071,7.0,,,,,,,1210020121,Dash,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,3120010121.0,Jump,3120010121.0,Jump,1220030121.0,Drop,1320010221.0,Drop,1220030121.0,Dash,1220030121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,3210030121.0,Drop,2310020121.0,Drop,1220030121.0,Jump,1220030121.0,Jump,1220030121.0,Jump,2220040121.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,
6501305,wave_eventdungeon_005,Campaign,90,5,True,False,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Day,ibg_arkcityday_001,0,24,12,3320070121,path_grd_mid_small_002,path_grd_mid_elite1_802,7.0,path_grd_far_small_053,,path_grd_mid_elite1_802,0.0,path_grd_far_small_044,,,,,,,,2220030121,Jump,2220030121.0,Jump,2220030121.0,Dash,2220040121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,3320070221.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220040121.0,Drop,3320070121.0,Drop,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6501306,wave_eventdungeon_005,Campaign,90,5,True,False,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Day,ibg_arkcityday_001,0,36,0,2310050121,path_grd_mid_small_070,path_fly_mid_elite2_808,7.0,path_grd_mid_small_058,7.0,path_fly_mid_elite1_802,0.0,path_grd_mid_small_040,6.0,,,,,,,1220010121,Dash,1220010121.0,Dash,1220010121.0,Jump,2220050121.0,Jump,1210010121.0,Dash,1210010121.0,Dash,1210010121.0,Dash,3210030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,2220040121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,1210010121.0,Drop,2310050121.0,Drop,2220020121.0,Dash,3220060121.0,Jump,2220020121.0,Dash,3220060121.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,
6501307,wave_eventdungeon_005,Campaign,90,5,True,False,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Day,ibg_arkcityday_001,0,24,12,1320060121,path_grd_far_small_059,path_grd_mid_elite1_802,7.0,path_fly_mid_small_005,,path_grd_mid_elite1_802,0.0,path_grd_far_small_074,10.0,,,,,,,3220040121,Dash,3220040121.0,Dash,3220040121.0,Dash,2220040121.0,Dash,3220040121.0,Drop,3220040121.0,Drop,1220050121.0,Dash,1320060221.0,Dash,3210020121.0,Dash,3210020121.0,Dash,3210020121.0,Dash,3210030121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,2220040121.0,Drop,2320030221.0,Drop,3220040121.0,Dash,2220040121.0,Dash,3220040121.0,Dash,1320060121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6501308,wave_eventdungeon_005,Campaign,90,5,True,False,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Day,ibg_arkcityday_001,30,12,0,2320050121,path_grd_close_small_048,path_fly_mid_small_036,,path_fly_mid_small_039,4.0,path_grd_close_elite1_801,0.0,path_grd_close_special_064,6.0,,,,,,,1220040121,Drop,1220040121.0,Drop,1220040121.0,Drop,2320050221.0,Drop,1210030121.0,Dash,1210030121.0,Dash,3110010121.0,Dash,1310010221.0,Dash,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,3120010121.0,Dash,3120010121.0,Dash,1220050121.0,Drop,2320010221.0,Drop,2120010121.0,Dash,2120010121.0,Dash,1220050121.0,Drop,2320050121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6501309,wave_eventdungeon_005,Campaign,90,5,True,False,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Day,ibg_arkcityday_001,12,21,0,3320050121,path_grd_mid_small_070,path_fly_mid_small_008,7.0,path_grd_close_small_036,7.0,path_grd_mid_elite1_802,0.0,path_grd_close_small_067,7.0,,,,,,,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Jump,3210010121.0,Dash,3210030121.0,Dash,3210010121.0,Dash,2310010221.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,2220010121.0,Jump,2220010121.0,Jump,2220040121.0,Drop,1320020221.0,Drop,3220040121.0,Drop,3220040121.0,Drop,3220040121.0,Drop,3320050121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6501310,wave_eventdungeon_005,Campaign,90,5,True,False,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Day,ibg_arkcityday_001,0,33,0,3320030121,path_grd_mid_small_040,path_fly_mid_small_005,7.0,path_fly_mid_small_050,7.0,path_fly_mid_elite1_802,0.0,path_grd_mid_small_043,7.0,,,,,,,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210040121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,1210010121.0,Drop,1310010221.0,Drop,2220030121.0,Jump,3220020121.0,Jump,2220030121.0,Jump,3320030121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6501311,wave_eventdungeon_005,Campaign,90,5,True,False,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Day,ibg_arkcityday_001,15,15,6,2310040121,path_grd_close_small_051,path_grd_mid_small_068,7.0,path_fly_far_small_003,7.0,path_fly_close_elite1_801,0.0,path_fly_mid_elite1_802,0.0,,,,,,,3220050121,Dash,3220050121.0,Dash,3220050121.0,Jump,2220040121.0,Jump,2220010121.0,Dash,2220020121.0,Dash,3220020121.0,Dash,2320020221.0,Drop,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210040121.0,Dash,2210020121.0,Jump,2210020121.0,Jump,2210020121.0,Drop,2210020121.0,Drop,1210020121.0,Jump,1210020121.0,Jump,1210040121.0,Jump,2310040121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6501312,wave_eventdungeon_005,Campaign,180,6,False,False,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Day,ibg_arkcityday_basedefense_001,7,33,6,1420050121,path_grd_mid_centurion_901,path_grd_close_small_036,,path_grd_mid_small_076,8.0,path_grd_mid_elite1_802,4.0,path_grd_mid_elite1_802,,path_grd_far_small_006,,path_fly_mid_elite2_805,4.0,,,1420050121,Normal,,,,,,,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3120010121.0,Dash,3120010121.0,Dash,2120010121.0,Dash,2120010121.0,Dash,2120010121.0,Dash,3320070221.0,Dash,1120010121.0,Normal,1120010121.0,Normal,1120010121.0,Normal,2220040121.0,Normal,3120010121.0,Drop,2220010121.0,Drop,3120010121.0,Drop,3220050121.0,Drop,3110010121.0,Dash,3110010121.0,Dash,3110010121.0,Dash,2310020221.0,Dash,,,,,,,,
6501313,wave_eventdungeon_005,Campaign,90,7,True,False,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Day,ibg_arkcityday_001,12,21,9,3320010121,path_grd_mid_special_025,path_fly_close_small_029,7.0,path_grd_mid_small_058,7.0,path_grd_mid_elite1_802,0.0,path_grd_close_small_045,6.0,,,,,,,1120010121,Jump,1120010121.0,Jump,3220050121.0,Drop,2320050221.0,Drop,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Drop,2320050221.0,Drop,3220040121.0,Jump,3220040121.0,Jump,3220040121.0,Jump,3320010121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6501314,wave_eventdungeon_005,Campaign,90,7,True,False,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Day,ibg_arkcityday_001,6,27,0,2310010121,path_grd_mid_small_070,path_fly_mid_small_008,7.0,path_grd_close_small_036,7.0,path_grd_mid_elite1_802,0.0,path_fly_mid_small_030,7.0,,,,,,,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Jump,3210010121.0,Dash,3210030121.0,Dash,3210010121.0,Dash,2310010221.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,2220010121.0,Jump,2220010121.0,Jump,2220040121.0,Drop,1320020221.0,Drop,3210010121.0,Drop,3210030121.0,Drop,3210010121.0,Drop,2310010121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6501315,wave_eventdungeon_005,Campaign,90,7,True,False,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Day,ibg_arkcityday_001,0,33,0,3320030121,path_grd_mid_small_040,path_fly_mid_small_005,7.0,path_fly_mid_small_050,7.0,path_fly_mid_elite1_802,0.0,path_grd_mid_small_043,7.0,,,,,,,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210040121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,1210010121.0,Drop,1310010221.0,Drop,2220030121.0,Jump,3220020121.0,Jump,2220030121.0,Jump,3320030121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6501316,wave_eventdungeon_005,Campaign,90,7,True,False,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Day,ibg_arkcityday_001,9,27,0,2310050121,path_grd_close_elite1_801,path_grd_mid_small_012,7.0,path_fly_mid_small_027,7.0,path_grd_mid_small_012,0.0,path_fly_mid_elite1_802,7.0,,,,,,,3220030121,Dash,3220030121.0,Dash,2220040121.0,Jump,2320030221.0,Jump,1220060121.0,Dash,1220060121.0,Dash,3220020121.0,Dash,1220060121.0,Dash,1210020121.0,Dash,2210040121.0,Dash,1210020121.0,Dash,3210030121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,2320030221.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Drop,2310050121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6501317,wave_eventdungeon_005,Campaign,90,7,True,False,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Day,ibg_arkcityday_001,36,24,0,3310040121,path_fly_close_special_044,path_grd_mid_elite2_805,10.0,path_fly_mid_small_053,,path_fly_close_small_029,,path_grd_close_elite1_801,0.0,path_fly_mid_elite1_802,7.0,path_fly_close_small_029,4.0,,,2110010121,Drop,2110010121.0,Drop,2210020121.0,Drop,2210030121.0,Drop,2220030121.0,Dash,2220030121.0,Dash,2320050221.0,Drop,2320050221.0,Drop,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,1210040121.0,Dash,2210020121.0,Jump,2210020121.0,Jump,2210020121.0,Jump,2210020121.0,Jump,2220030121.0,Jump,2220030121.0,Jump,2220040121.0,Drop,3320040221.0,Drop,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Drop,3310040121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,2210020121.0,Dash,2210020121.0,Dash,,,,,,,,
