stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/2/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/7/private_monster_count
6124004,wave_lostsector_006,Campaign,90,5,True,False,point_grd_lostsector_005,point_fly_lostsector_005,sbg_lostsector_005,lostsector,Day,ibg_lostsector_001,1310020141.0,path_fly_mid_small_018,3210010141,Drop,3210010141,Drop,2110010141,Dash,2110010141,Dash,path_fly_close_small_029,6.0,2210010141,Drop,2210010141,Drop,2210010141,Drop,1310030241,Drop,path_grd_close_small_013,2220020141,Dash,2220020141,Dash,2220020141,Dash,2220020141,Dash,path_fly_close_elite1_801,0.0,3210010141,Dash,3210010141,Dash,2210010141,Drop,1310020141,Drop,path_fly_mid_small_039,7.0,2210010141,Dash,2210010141,Dash,2210010141,Dash,2210010141,Dash,21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6124005,wave_lostsector_006,Defense,90,7,True,True,point_grd_lostsector_002_rightclear,point_fly_lostsector_002_rightclear,sbg_lostsector_002_rightclear,lostsector,Day,ibg_lostsector_defense_001,,path_grd_close_small_036,1220060141,Normal,1220060141,Normal,1220060141,Normal,1220060141,Normal,path_grd_mid_small_005,8.0,3220050141,Jump,3220050141,Jump,3220050141,Jump,3220020141,Jump,path_fly_close_special_044,2110010141,Drop,2110010141,Drop,1210030141,Dash,1210030141,Dash,path_fly_close_small_017,4.0,2210020141,Drop,2210020141,Drop,1210040141,Drop,2310060241,Drop,path_grd_mid_special_025,12.0,2120010141,Drop,2120010141,Drop,1220060141,Normal,1220060141,Normal,36,39,0,,path_grd_mid_small_037,10.0,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,3220020141.0,Dash,path_grd_mid_small_076,10.0,1220060141.0,Normal,3220020141.0,Dash,1220060141.0,Normal,2220050141.0,Dash,20,path_fly_close_elite1_801,1210020141.0,Dash,1210020141.0,Dash,3210030141.0,Drop,2310060241.0,Drop,path_grd_mid_small_043,15.0,1220060141.0,Normal,1220060141.0,Normal,1220060141.0,Normal,2320010241.0,Drop,
6124006,wave_lostsector_006,Campaign,90,7,True,False,point_grd_lostsector_005,point_fly_lostsector_005,sbg_lostsector_005,lostsector,Day,ibg_lostsector_001,2310060141.0,path_fly_mid_small_018,1210030141,Drop,1210030141,Drop,1210010141,Dash,1210010141,Dash,path_fly_close_special_044,,3210010141,Drop,3210010141,Drop,3210050141,Drop,3310050241,Drop,path_fly_mid_small_030,1210030141,Drop,1210030141,Drop,1210030141,Drop,3210030141,Drop,path_fly_close_special_046,10.0,2210020141,Dash,2210020141,Dash,3210040141,Drop,3210050141,Drop,path_fly_mid_elite2_808,0.0,1210030141,Dash,1210030141,Dash,3310030241,Dash,3310050241,Dash,51,36,0,,path_fly_close_special_046,6.0,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Drop,2310060141.0,Drop,path_fly_close_small_041,9.0,3210040141.0,Drop,3210050141.0,Drop,3210040141.0,Drop,3210050141.0,Drop,,path_fly_mid_special_016,2210020141.0,Drop,2210020141.0,Drop,3210010141.0,Drop,3210030141.0,Drop,,,,,,,,,,,10.0
6124007,wave_lostsector_006,Campaign,90,7,True,False,point_grd_lostsector_001,point_fly_lostsector_001,sbg_lostsector_001,lostsector,Day,ibg_lostsector_001,3310040141.0,path_grd_close_small_004,2220010141,Jump,1120010141,Jump,2220010141,Jump,1120010141,Jump,path_fly_mid_special_016,,3110010141,Drop,3210020141,Drop,3210030141,Drop,3310040241,Drop,path_grd_mid_special_025,2220010141,Jump,1120010141,Jump,2220030141,Jump,2220040141,Jump,path_fly_far_special_045,0.0,3110010141,Drop,3210020141,Drop,3210030141,Drop,3310040141,Drop,path_grd_close_small_048,9.0,3220020141,Dash,2220010141,Dash,2220010141,Dash,2220010141,Dash,12,45,15,10.0,path_grd_mid_special_065,8.0,2220010141.0,Drop,2220030141.0,Drop,1120010141.0,Drop,3220020141.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6124008,wave_lostsector_006,Campaign,90,7,True,False,point_grd_lostsector_003,point_fly_lostsector_003,sbg_lostsector_003,lostsector,Day,ibg_lostsector_001,2310040141.0,path_grd_mid_small_043,1220010141,Drop,3220020141,Drop,1220010141,Drop,3220020141,Drop,path_fly_mid_elite1_802,,2210020141,Drop,2210020141,Drop,1210040141,Drop,2310040241,Drop,path_grd_mid_small_058,1220010141,Drop,3220020141,Drop,1220010141,Drop,3320040241,Drop,path_fly_mid_elite2_808,0.0,2210020141,Dash,2210020141,Dash,2310040241,Dash,2310040141,Dash,path_fly_mid_small_050,,1210030141,Drop,1210030141,Drop,3210030141,Drop,2310060241,Drop,0,45,0,8.0,path_grd_mid_elite1_802,,1220010141.0,Dash,1220010141.0,Dash,3220020141.0,Dash,3320040241.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6124009,wave_lostsector_006,BaseDefense,60,7,True,True,point_grd_lostsector_004_midclear,point_fly_lostsector_004,sbg_lostsector_004_midclear,lostsector,Day,ibg_lostsector_basedefense_001,,path_grd_mid_small_002,1220020141,Drop,1220020141,Drop,1220020141,Drop,2320020241,Drop,path_grd_close_small_036,,2220010141,Drop,2220010141,Drop,1220020141,Drop,3220080141,Drop,path_grd_mid_small_040,2220010141,Drop,1220020141,Drop,3220080141,Drop,2220010141,Drop,path_grd_mid_small_070,3.0,2220010141,Drop,3220080141,Drop,1220020141,Drop,2220050141,Normal,path_grd_close_small_039,10.0,2220010141,Drop,2220010141,Drop,1220020141,Drop,2320020241,Drop,12,39,0,8.0,path_grd_mid_small_037,8.0,1220020141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,path_grd_mid_small_075,6.0,1220020141.0,Drop,1220020141.0,Drop,3220080141.0,Drop,3220080141.0,Drop,normal,path_grd_mid_elite2_808,1220020141.0,Drop,2220010141.0,Drop,2320020141.0,Drop,3320070241.0,Drop,,,,,,,,,,,
6124010,wave_lostsector_006,Campaign,90,7,True,False,point_grd_lostsector_004,point_fly_lostsector_004,sbg_lostsector_004,lostsector,Day,ibg_lostsector_001,1320020141.0,path_grd_mid_small_070,3220040141,Dash,3220040141,Dash,3220040141,Dash,2220040141,Normal,path_fly_mid_elite1_802,6.0,2210010141,Drop,2210010141,Drop,3310050241,Drop,3310040241,Drop,path_grd_mid_small_034,3220040141,Drop,3220040141,Drop,3220040141,Drop,1320020241,Drop,path_fly_mid_small_050,0.0,2210010141,Drop,2210010141,Drop,2210010141,Drop,3310040241,Drop,path_grd_mid_elite2_808,,3220040141,Drop,3220040141,Drop,3220040141,Drop,1320020141,Drop,0,42,0,10.0,path_fly_mid_small_050,,2210010141.0,Drop,2210010141.0,Drop,3210030141.0,Drop,3310050241.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6124011,wave_lostsector_006,Campaign,90,7,True,False,point_grd_lostsector_001,point_fly_lostsector_001,sbg_lostsector_001,lostsector,Day,ibg_lostsector_001,3320080141.0,path_grd_mid_small_043,2220020141,Dash,3220040141,Dash,2220020141,Dash,3220040141,Dash,path_grd_close_elite2_804,5.0,3220040141,Dash,3220040141,Dash,2320010241,Jump,2320010241,Jump,path_grd_mid_small_049,2220020141,Drop,2220020141,Drop,2220020141,Drop,3320080241,Drop,path_grd_mid_small_070,8.0,3220040141,Dash,3220040141,Dash,3220040141,Dash,3220080141,Drop,path_grd_close_elite2_804,0.0,3220040141,Jump,3220040141,Jump,3320010241,Dash,3320010241,Dash,18,30,0,12.0,path_grd_mid_small_012,10.0,2220020141.0,Drop,2220020141.0,Drop,2220020141.0,Drop,3320080141.0,Drop,path_grd_mid_small_068,8.0,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,2320010241.0,Dash,,,,,,,,,,,,,,,,,,,,,
6124012,wave_lostsector_006,Campaign,90,7,True,False,point_grd_lostsector_002,point_fly_lostsector_002,sbg_lostsector_002,lostsector,Day,ibg_lostsector_001,3310050141.0,path_grd_close_small_042,3220030141,Dash,2220050141,Dash,3220030141,Dash,2220050141,Dash,path_fly_close_elite2_804,,2210040141,Dash,3210010141,Dash,3310050241,Drop,1310030241,Drop,path_fly_mid_special_016,3210010141,Dash,2210040141,Dash,3210010141,Drop,1210040141,Drop,path_fly_mid_small_039,0.0,2210040141,Dash,2210040141,Dash,3310050241,Dash,2310020241,Dash,path_fly_far_elite1_803,7.0,3210010141,Dash,3210010141,Dash,2210040141,Drop,3310050141,Drop,21,27,9,5.0,path_grd_close_small_042,5.0,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,path_fly_mid_small_030,8.0,3210010141.0,Drop,2210040141.0,Drop,3210010141.0,Drop,2210040141.0,Drop,,,,,,,,,,,,,,,,,,,,,
6125001,wave_lostsector_006,Campaign,90,5,True,False,point_grd_lostsector_002,point_fly_lostsector_002,sbg_lostsector_002,lostsector,Day,ibg_lostsector_001,3320010121.0,path_grd_close_small_001,3220050121,Drop,3220050121,Drop,3120010121,Dash,3120010121,Dash,path_grd_close_small_013,4.0,3220040121,Jump,3220040121,Jump,3220040121,Jump,2320010221,Jump,path_fly_mid_small_050,1210030121,Dash,1210030121,Dash,1210030121,Dash,1210040121,Dash,path_grd_close_elite1_801,0.0,3220050121,Dash,3220050121,Dash,3220040121,Drop,3320010121,Drop,path_grd_mid_small_043,,3220040121,Dash,3220040121,Dash,3220040121,Dash,3220040121,Dash,21,12,0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6125002,wave_lostsector_006,Campaign,90,5,True,False,point_grd_lostsector_004,point_fly_lostsector_004,sbg_lostsector_004,lostsector,Day,ibg_lostsector_001,2310060121.0,path_fly_close_small_026,2210020121,Dash,2210020121,Dash,2210020121,Drop,2310060221,Drop,path_fly_mid_small_027,,1210020121,Dash,1210020121,Dash,1210020121,Dash,3210040121,Dash,path_fly_mid_small_021,1210020121,Drop,1210020121,Drop,3210040121,Drop,3210040121,Drop,path_fly_close_elite1_801,0.0,2210020121,Jump,2210020121,Jump,3210040121,Drop,2310060221,Drop,path_fly_close_small_017,6.0,3210040121,Dash,3210040121,Dash,3210040121,Drop,2310060121,Drop,21,27,0,4.0,path_fly_mid_special_016,3.0,2110010121.0,Dash,2110010121.0,Dash,1210020121.0,Drop,3210040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6125003,wave_lostsector_006,Campaign,90,7,True,False,point_grd_lostsector_001,point_fly_lostsector_001,sbg_lostsector_001,lostsector,Day,ibg_lostsector_001,3320030121.0,path_grd_close_small_042,3220030121,Dash,3220030121,Dash,3220040121,Dash,3220040121,Dash,path_grd_close_small_067,4.0,3220060121,Dash,3220060121,Dash,3220060121,Drop,2320020221,Drop,path_grd_mid_elite1_802,3220030121,Dash,3220030121,Dash,3220020121,Drop,3320030221,Drop,path_fly_mid_elite1_802,0.0,3210010121,Jump,3210010121,Jump,1210040121,Drop,3310030221,Drop,path_grd_mid_elite2_808,10.0,3220030121,Dash,3220030121,Dash,2320020221,Drop,3320030121,Drop,18,33,0,12.0,path_grd_mid_small_043,10.0,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,path_grd_close_small_013,5.0,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,,,,,,,,,,,,,,,,,,,,,
6125004,wave_lostsector_006,Campaign,90,7,True,False,point_grd_lostsector_003,point_fly_lostsector_003,sbg_lostsector_003,lostsector,Day,ibg_lostsector_001,2310060121.0,path_grd_close_small_004,3220050121,Jump,3220050121,Jump,3220050121,Jump,3220050121,Jump,path_grd_mid_special_025,,1120010121,Jump,1120010121,Jump,2220030121,Drop,2320020221,Drop,path_fly_mid_special_016,3110010121,Drop,3110010121,Drop,2210020121,Drop,3210030121,Drop,path_fly_far_special_045,0.0,3110010121,Drop,3110010121,Drop,2210020121,Drop,2310060121,Drop,path_grd_close_small_048,9.0,3220050121,Dash,3220050121,Dash,3220050121,Dash,3220050121,Dash,12,45,15,10.0,path_fly_mid_special_047,8.0,3210010121.0,Drop,3210010121.0,Drop,2110010121.0,Drop,2110010121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6125005,wave_lostsector_006,Defense,90,7,True,True,point_grd_lostsector_002_rightclear,point_fly_lostsector_002_rightclear,sbg_lostsector_002_rightclear,lostsector,Day,ibg_lostsector_defense_001,,path_grd_close_small_036,1220060121,Normal,1220060121,Normal,1220060121,Normal,1220060121,Normal,path_grd_mid_small_005,8.0,3220050121,Jump,3220050121,Jump,3220050121,Jump,3220020121,Jump,path_fly_close_special_044,2110010121,Drop,2110010121,Drop,1210030121,Dash,1210030121,Dash,path_fly_close_small_017,4.0,2210020121,Drop,2210020121,Drop,1210040121,Drop,2310060221,Drop,path_grd_mid_special_025,12.0,2120010121,Drop,2120010121,Drop,1220060121,Normal,1220060121,Normal,36,39,0,,path_grd_mid_small_037,10.0,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,path_grd_mid_small_076,10.0,1220060121.0,Normal,3220020121.0,Dash,1220060121.0,Normal,2220050121.0,Dash,20,path_fly_close_elite1_801,1210020121.0,Dash,1210020121.0,Dash,3210030121.0,Drop,2310060221.0,Drop,path_grd_mid_small_043,15.0,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,2320010221.0,Drop,
6125006,wave_lostsector_006,Campaign,90,7,True,False,point_grd_lostsector_005,point_fly_lostsector_005,sbg_lostsector_005,lostsector,Day,ibg_lostsector_001,2320060121.0,path_grd_mid_small_043,3220050121,Dash,2220050121,Dash,3220050121,Dash,2220050121,Dash,path_grd_close_elite2_807,,3220050121,Dash,3220050121,Dash,2320020221,Drop,3320040221,Drop,path_grd_mid_small_070,3220050121,Dash,3220050121,Dash,3220050121,Dash,3220020121,Dash,path_grd_close_small_039,10.0,3220050121,Dash,3220050121,Dash,3220050121,Dash,3220020121,Dash,path_grd_mid_elite2_805,0.0,3220020121,Dash,2220050121,Dash,3320040221,Drop,2320060121,Drop,21,33,0,,path_grd_close_small_048,10.0,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,3320040221.0,Drop,path_grd_mid_small_043,6.0,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,,path_grd_mid_small_043,3220020121.0,Dash,3220020121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,,,,,,,,,,,4.0
6125007,wave_lostsector_006,Campaign,90,5,True,False,point_grd_lostsector_002,point_fly_lostsector_002,sbg_lostsector_002,lostsector,Day,ibg_lostsector_001,2310060121.0,path_grd_mid_small_002,3220050121,Dash,3220050121,Dash,1120010121,Drop,1120010121,Drop,path_fly_mid_small_024,6.0,2210020121,Drop,2210020121,Drop,2210020121,Drop,2310060221,Drop,path_grd_close_small_069,3220050121,Drop,3220050121,Drop,3220050121,Drop,2220040121,Drop,path_fly_mid_elite1_802,0.0,1210030121,Dash,2210020121,Dash,1210030121,Drop,2310060121,Drop,path_fly_close_small_049,8.0,2210020121,Dash,2210020121,Dash,2210020121,Dash,2210020121,Dash,12,21,0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6125008,wave_lostsector_006,Campaign,90,6,True,False,point_grd_lostsector_005,point_fly_lostsector_005,sbg_lostsector_005,lostsector,Day,ibg_lostsector_001,3310050121.0,path_fly_mid_small_018,2210020121,Dash,2210020121,Dash,2210020121,Dash,2210020121,Dash,path_fly_mid_elite1_802,,2210020121,Drop,2210020121,Drop,2210020121,Drop,3310050221,Drop,path_fly_mid_small_050,2210020121,Dash,2210020121,Dash,2210020121,Dash,3210030121,Dash,path_fly_mid_elite1_802,0.0,2210020121,Drop,2210020121,Drop,2210020121,Drop,3310050121,Drop,path_fly_mid_small_050,10.0,2210020121,Drop,2310060221,Drop,2210020121,Drop,3210030121,Drop,6,36,0,8.0,path_fly_close_small_001,5.0,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6125009,wave_lostsector_006,BaseDefense,60,7,True,True,point_grd_lostsector_004_midclear,point_fly_lostsector_004,sbg_lostsector_004_midclear,lostsector,Day,ibg_lostsector_basedefense_001,,path_grd_close_special_024,3120010121,Jump,3120010121,Jump,2220020121,Drop,2320050221,Drop,path_grd_mid_small_061,10.0,1220060121,Dash,2220040121,Dash,1220060121,Dash,2220040121,Dash,path_grd_mid_small_049,1220060121,Dash,1220060121,Dash,1220060121,Dash,2220040121,Drop,path_grd_mid_elite2_808,2.0,2220020121,Jump,2220020121,Jump,1320030221,Drop,1320040221,Drop,path_fly_mid_small_039,10.0,2210010121,Dash,2220040121,Drop,2220040121,Drop,2210030121,Drop,15,48,0,5.0,path_grd_mid_small_012,6.0,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,2220040121.0,Dash,path_grd_mid_small_076,7.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220040121.0,Dash,normal,path_grd_mid_elite1_802,1220060121.0,Dash,1220060121.0,Dash,2220040121.0,Drop,1320040121.0,Drop,,,,,,,,,,,
6125010,wave_lostsector_006,Campaign,90,5,True,False,point_grd_lostsector_003,point_fly_lostsector_003,sbg_lostsector_003,lostsector,Day,ibg_lostsector_001,2320030121.0,path_grd_close_small_067,3220030121,Dash,3220030121,Dash,3220030121,Drop,2320020221,Drop,path_grd_mid_small_012,,3220030121,Dash,3220030121,Dash,1220050121,Dash,1220050121,Dash,path_grd_mid_small_046,1220050121,Drop,1220050121,Drop,1220050121,Drop,1220050121,Drop,path_grd_close_elite1_801,0.0,2120010121,Jump,2120010121,Jump,2220040121,Drop,3320050221,Drop,path_grd_mid_small_043,6.0,1220050121,Dash,1220050121,Dash,1220050121,Dash,2320030121,Dash,30,18,0,4.0,path_grd_close_special_064,3.0,2120010121.0,Dash,2120010121.0,Dash,1220050121.0,Drop,1220050121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6125011,wave_lostsector_006,Defense,90,7,True,True,point_grd_lostsector_002_rightclear,point_fly_lostsector_002_rightclear,sbg_lostsector_002_rightclear,lostsector,Day,ibg_lostsector_defense_001,,path_grd_mid_small_037,3220050121,Dash,3220050121,Dash,3120010121,Dash,3120010121,Dash,path_grd_mid_small_070,8.0,3220050121,Dash,3120010121,Dash,3220050121,Dash,2220050121,Normal,path_fly_mid_small_050,2210020121,Drop,3110010121,Drop,2210020121,Drop,3210030121,Dash,path_fly_mid_elite2_805,4.0,2210020121,Dash,2210020121,Dash,2310060221,Dash,3310050221,Dash,path_grd_mid_small_070,12.0,3220020121,Drop,3220020121,Drop,3220050121,Drop,3220050121,Dash,0,63,0,8.0,path_fly_mid_small_024,8.0,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,3210030121.0,Drop,path_grd_mid_small_075,5.0,3220020121.0,Drop,2220050121.0,Drop,3220020121.0,Drop,2220050121.0,Drop,20,path_fly_mid_elite1_802,2210020121.0,Dash,3110010121.0,Dash,2210020121.0,Dash,3310050221.0,Dash,path_fly_mid_elite2_805,10.0,2210020121.0,Dash,2210020121.0,Dash,2310060221.0,Dash,3310050221.0,Dash,10.0
6125012,wave_lostsector_006,Campaign,90,7,True,False,point_grd_lostsector_001,point_fly_lostsector_001,sbg_lostsector_001,lostsector,Day,ibg_lostsector_001,2320060121.0,path_grd_mid_small_052,1220020121,Dash,1220020121,Dash,1220020121,Dash,1220020121,Dash,path_grd_close_elite2_807,,1220020121,Dash,3220020121,Dash,2320060221,Drop,2320060221,Drop,path_grd_mid_small_049,1220020121,Drop,1220020121,Drop,1220020121,Drop,2220050121,Drop,path_fly_mid_small_030,,2210020121,Drop,2210020121,Drop,2210020121,Drop,1210040121,Drop,path_grd_mid_elite1_802,0.0,1220020121,Dash,3220020121,Dash,3320040221,Drop,2320060121,Drop,9,39,0,8.0,path_fly_mid_small_053,5.0,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,1210040121.0,Drop,path_grd_mid_small_052,10.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,3220020121.0,Dash,,,,,,,,,,,,,,,,,,,,,
6125013,wave_lostsector_006,Campaign,90,5,True,False,point_grd_lostsector_004,point_fly_lostsector_004,sbg_lostsector_004,lostsector,Day,ibg_lostsector_001,3320030121.0,path_grd_mid_small_040,1220060121,Dash,1220060121,Dash,1220060121,Dash,1220060121,Dash,path_fly_mid_small_005,7.0,1210020121,Dash,1210020121,Dash,1210020121,Dash,1210040121,Dash,path_fly_mid_small_050,1210030121,Dash,1210030121,Dash,1210030121,Dash,1210040121,Dash,path_fly_mid_elite1_802,0.0,3210010121,Dash,3210010121,Dash,1210010121,Drop,1310010221,Drop,path_grd_mid_small_043,7.0,2220030121,Jump,3220020121,Jump,2220030121,Jump,3320030121,Dash,0,33,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6125014,wave_lostsector_006,BaseDefense,60,6,True,True,point_grd_lostsector_004_midclear,point_fly_lostsector_004,sbg_lostsector_004_midclear,lostsector,Day,ibg_lostsector_basedefense_001,,path_grd_close_small_051,3220040121,Dash,3220040121,Dash,3220040121,Dash,3220040121,Dash,path_grd_mid_small_070,,2220020121,Jump,2220020121,Jump,2220020121,Jump,2220050121,Drop,path_grd_mid_small_011,2220020121,Jump,2220020121,Jump,2220020121,Jump,2220020121,Jump,path_grd_mid_elite1_802,2.0,2220020121,Dash,2220020121,Dash,3220040121,Drop,2320020221,Drop,path_grd_mid_small_043,10.0,3220040121,Jump,3220040121,Jump,1120010121,Jump,3320010221,Jump,6,57,0,,path_grd_mid_special_065,,1120010121.0,Jump,1120010121.0,Jump,3220040121.0,Drop,3220020121.0,Drop,path_grd_mid_small_075,4.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,normal,path_grd_mid_elite1_802,3220040121.0,Jump,3220040121.0,Jump,3220020121.0,Drop,2320020221.0,Drop,,,,,,,,,,,7.0
6125015,wave_lostsector_006,Campaign,90,7,True,False,point_grd_lostsector_005,point_fly_lostsector_005,sbg_lostsector_005,lostsector,Day,ibg_lostsector_001,2320060121.0,path_grd_close_small_054,1220040121,Drop,1220040121,Drop,1220040121,Drop,3320040221,Drop,path_grd_mid_elite1_802,,1220040121,Dash,1220040121,Dash,2220050121,Drop,2320060221,Drop,path_fly_close_small_049,3210010121,Dash,3210010121,Dash,3210010121,Dash,1210040121,Dash,path_grd_mid_small_043,12.0,1220040121,Dash,1220040121,Dash,3220020121,Dash,3220020121,Dash,path_grd_mid_elite1_802,0.0,1220040121,Dash,1220040121,Dash,3320040221,Drop,2320060121,Drop,18,30,0,5.0,path_grd_close_small_067,10.0,1220040121.0,Dash,1220040121.0,Dash,3220020121.0,Drop,3320050221.0,Drop,path_grd_mid_small_068,5.0,1220040121.0,Jump,1220040121.0,Jump,1220040121.0,Dash,2320020221.0,Dash,,,,,,,,,,,,,,,,,,,,,
