stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,mod_value,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6240535,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,3320020131.0,path_grd_far_small_044,3220070131,Jump,2220040131.0,Jump,3220070131.0,Jump,1320010231.0,Jump,path_grd_far_elite1_803,2.0,2220030131.0,Dash,2220030131.0,Dash,2220040131.0,Drop,3320020231.0,Drop,path_grd_mid_small_055,2.0,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,path_grd_far_small_044,,3220070131.0,Dash,2220040131.0,Dash,3220070131.0,Dash,1320010231.0,Dash,path_grd_mid_small_043,0.0,2220040131.0,Dash,3220070131.0,Dash,2220040131.0,Dash,3220070131.0,Dash,0,27,27,path_fly_mid_elite1_802,,2210020131.0,Jump,2210020131.0,Jump,3320020231.0,Drop,2310030231.0,Drop,,path_grd_far_small_050,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,3320020131.0,Drop,path_grd_mid_small_012,8.0,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220040131.0,Dash,,,,,,,,,,4.0,,,,,,,,,,
6240536,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,1320060131.0,path_grd_far_small_059,3220040131,Dash,3220040131.0,Dash,3220040131.0,Dash,2220040131.0,Dash,path_grd_mid_elite1_802,7.0,3220040131.0,Drop,3220040131.0,Drop,1220050131.0,Dash,1320060231.0,Dash,path_fly_mid_small_005,,3210020131.0,Dash,3210020131.0,Dash,3210030131.0,Dash,3310050231.0,Dash,path_grd_mid_elite1_802,0.0,3220040131.0,Dash,3220040131.0,Dash,2220040131.0,Drop,2320030231.0,Drop,path_grd_far_small_074,10.0,3220040131.0,Dash,2220040131.0,Dash,3220040131.0,Dash,1320060131.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240537,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,2320010131.0,path_grd_mid_small_002,3220040131,Jump,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Jump,path_grd_mid_small_012,5.0,3220040131.0,Dash,2220010131.0,Dash,3220040131.0,Dash,2320010231.0,Dash,path_grd_mid_small_034,10.0,3320080231.0,Drop,2220010131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,path_grd_mid_elite2_805,0.0,3220040131.0,Drop,2220010131.0,Drop,3320080231.0,Drop,2320010131.0,Drop,path_fly_mid_small_008,8.0,3220040131.0,Jump,3220040131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,0,39,0,path_grd_mid_small_037,,3220040131.0,Jump,2220010131.0,Jump,3220040131.0,Jump,2220010131.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240538,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,3310040131.0,path_grd_mid_small_049,1220020131,Dash,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,path_fly_mid_elite1_802,,1210020131.0,Drop,1210020131.0,Drop,3210030131.0,Drop,3310040231.0,Drop,path_grd_mid_small_046,10.0,1220020131.0,Drop,1220020131.0,Drop,1220020131.0,Drop,1220020131.0,Drop,path_grd_mid_small_034,0.0,1220020131.0,Jump,1220020131.0,Jump,1220020131.0,Jump,1320030231.0,Drop,path_fly_far_elite1_803,7.0,1210020131.0,Drop,1210020131.0,Drop,1210010131.0,Drop,3310040131.0,Drop,0,33,9,path_grd_mid_small_008,,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240539,wave_tower_tetra_007,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Tetra,ibg_tower_basedefense_001,,path_grd_mid_small_034,1220040131,Drop,1220040131.0,Drop,1220040131.0,Drop,2320060231.0,Drop,path_grd_mid_small_005,,3220020131.0,Dash,1220040131.0,Dash,3220020131.0,Dash,1220040131.0,Dash,path_grd_mid_small_070,8.0,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,2220050131.0,Normal,path_fly_mid_small_050,4.0,1220040131.0,Drop,2310040231.0,Drop,1220040131.0,Drop,1210040131.0,Normal,path_grd_mid_elite2_808,8.0,1220040131.0,Drop,1220040131.0,Drop,2320060231.0,Drop,3320040231.0,Drop,0,60,0,path_grd_mid_small_070,,3220020131.0,Dash,1220040131.0,Dash,3220020131.0,Dash,2220050131.0,Dash,normal,path_grd_mid_small_075,3220020131.0,Dash,1220040131.0,Dash,3220020131.0,Dash,1220040131.0,Dash,path_fly_mid_small_050,,1220040131.0,Drop,2310040231.0,Drop,1220040131.0,Drop,1210040131.0,Normal,path_grd_mid_elite2_808,1220040131.0,Drop,1220040131.0,Drop,2320060131.0,Drop,3320040231.0,Drop,5.0,10.0,,,,,,,,,
6240540,wave_tower_tetra_007,Campaign,180,6,False,False,point_grd_tower_003,point_fly_mca001,sbg_tower_003_midclear,Tower,Day,ibg_tower_001,3410010132.0,path_fly_mid_centurion_902,3410010132,Normal,,,,,,,path_fly_mid_small_033,,2210020131.0,Normal,2210020131.0,Normal,2210020131.0,Normal,2210020131.0,Normal,path_fly_mid_small_002,,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,path_fly_mid_small_033,4.0,1110010131.0,Drop,1110010131.0,Drop,2210020131.0,Drop,2310010231.0,Drop,path_fly_mid_small_042,,3210040131.0,Normal,3210040131.0,Normal,2110010131.0,Normal,2110010131.0,Normal,9,30,1,path_fly_close_elite2_804,4.0,1210010131.0,Jump,3110010131.0,Jump,3110010131.0,Jump,3210030131.0,Jump,,path_fly_mid_small_005,2210010131.0,Normal,2210010131.0,Normal,2210010131.0,Normal,1310020231.0,Normal,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,
6240541,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,3310010151.0,path_grd_mid_small_037,3220060151,Dash,2220040151.0,Dash,3220060151.0,Dash,1320040251.0,Dash,path_grd_far_small_041,7.0,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,2220050151.0,Dash,path_fly_far_small_031,,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,3210030151.0,Drop,path_fly_mid_elite2_805,0.0,1210010151.0,Jump,1210010151.0,Jump,3210030151.0,Drop,3310010151.0,Drop,path_grd_far_small_044,,3220060151.0,Dash,2220040151.0,Dash,3220060151.0,Dash,2220040151.0,Dash,0,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240542,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,1310030151.0,path_grd_mid_small_052,2220030151,Drop,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,path_fly_mid_elite1_802,,3210020151.0,Dash,3210020151.0,Dash,1210040151.0,Drop,1310030251.0,Drop,path_fly_mid_small_050,8.0,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,1210040151.0,Dash,path_fly_mid_elite2_805,0.0,3210020151.0,Drop,3210020151.0,Drop,1310010251.0,Drop,1310030151.0,Drop,path_grd_mid_small_052,8.0,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,0,42,0,path_fly_mid_small_050,7.0,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,1210040151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240543,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,2310060151.0,path_grd_mid_special_025,1120010151,Jump,1120010151.0,Jump,3220020151.0,Drop,3320050251.0,Drop,path_fly_mid_small_036,7.0,3210030151.0,Dash,2210040151.0,Dash,3210010151.0,Dash,2210040151.0,Dash,path_grd_mid_small_058,7.0,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,2220040151.0,Dash,path_fly_mid_small_042,,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,2310060251.0,Drop,path_fly_mid_small_030,0.0,1210010151.0,Drop,1210010151.0,Drop,2210040151.0,Drop,2310050251.0,Drop,0,54,0,path_fly_mid_elite1_802,,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,2310060151.0,Jump,,path_grd_mid_small_043,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240544,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,3310020151.0,path_grd_mid_small_002,1220010151,Dash,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,path_fly_mid_elite2_808,5.0,2210020151.0,Dash,1210010151.0,Dash,3310020251.0,Drop,3310020251.0,Drop,path_grd_mid_small_043,10.0,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,path_fly_mid_elite3_811,0.0,2210020151.0,Dash,3310020251.0,Drop,3310020251.0,Drop,3310020151.0,Drop,path_grd_mid_small_052,10.0,1220010151.0,Jump,1220010151.0,Jump,1220010151.0,Drop,1220010151.0,Drop,0,42,0,path_fly_mid_small_002,,2210020151.0,Dash,2210020151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240545,wave_tower_tetra_007,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Tetra,ibg_tower_defense_001,,path_grd_mid_elite1_802,1220060151,Normal,1220060151.0,Normal,2220040151.0,Drop,1320060251.0,Drop,path_grd_close_small_067,12.0,3220050151.0,Dash,3220050151.0,Dash,3220020151.0,Normal,3220020151.0,Normal,path_grd_mid_special_025,10.0,2120010151.0,Jump,2120010151.0,Jump,1220060151.0,Dash,2220040151.0,Dash,path_fly_close_small_004,,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,path_grd_mid_elite2_805,3.0,3220050151.0,Drop,3220050151.0,Drop,1320060251.0,Drop,1320060151.0,Normal,12,60,0,path_fly_mid_small_030,12.0,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,2310030251.0,Dash,20,path_fly_mid_small_005,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,path_grd_mid_small_076,10.0,3220050151.0,Jump,3220050151.0,Jump,2220040151.0,Jump,2220040151.0,Jump,path_fly_mid_elite2_808,1210020151.0,Drop,1210020151.0,Drop,3310050251.0,Drop,3310050251.0,Drop,,,,,,,,,,,
6240546,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,2310040151.0,path_fly_mid_small_018,3210020151,Jump,3210020151.0,Jump,3210020151.0,Jump,3210020151.0,Jump,path_grd_mid_elite1_802,,3220050151.0,Drop,3220050151.0,Drop,2220050151.0,Drop,2320030251.0,Drop,path_grd_mid_small_070,,2220010151.0,Drop,2220010151.0,Drop,3220020151.0,Drop,2220010151.0,Drop,path_fly_mid_small_033,7.0,3210020151.0,Drop,3210020151.0,Drop,3210020151.0,Drop,3210040151.0,Drop,path_fly_mid_elite1_802,0.0,2210010151.0,Dash,2210010151.0,Dash,1210040151.0,Drop,2310040151.0,Drop,0,45,0,path_grd_mid_elite1_802,8.0,2120010151.0,Drop,2220010151.0,Drop,3220020151.0,Drop,2220050151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240547,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,2310020151.0,path_grd_mid_small_002,1220060151,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,path_fly_mid_elite1_802,,2210020151.0,Dash,2210020151.0,Dash,2210040151.0,Drop,2310020251.0,Drop,path_fly_mid_small_039,7.0,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,path_fly_mid_small_039,0.0,2210020151.0,Drop,2210020151.0,Drop,2210040151.0,Drop,2210040151.0,Drop,path_fly_mid_elite1_802,8.0,2210020151.0,Dash,2210020151.0,Dash,2210040151.0,Drop,2310020151.0,Drop,0,42,0,path_grd_mid_small_043,8.0,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240548,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,1320030151.0,path_fly_mid_small_018,1210030151,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,path_grd_mid_elite2_805,5.0,2220010151.0,Dash,2120010151.0,Dash,3320010251.0,Dash,1320030251.0,Drop,path_fly_mid_special_016,10.0,1210030151.0,Dash,2110010151.0,Dash,1210030151.0,Dash,3210030151.0,Dash,path_grd_mid_elite2_808,0.0,2220010151.0,Dash,2220010151.0,Dash,3320010251.0,Drop,1320030151.0,Drop,path_fly_close_special_046,10.0,1210030151.0,Dash,2110010151.0,Dash,1210030151.0,Dash,3210030151.0,Dash,15,54,0,path_grd_mid_elite2_805,,2220010151.0,Dash,2120010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,,path_fly_mid_small_002,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,
6240549,wave_tower_tetra_007,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Tetra,ibg_tower_defense_001,,path_fly_close_elite1_801,1210030151,Dash,1210030151.0,Dash,3210030151.0,Drop,2310010251.0,Drop,path_fly_mid_small_005,12.0,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,path_grd_mid_special_025,,3120010151.0,Jump,3120010151.0,Jump,3220050151.0,Dash,2220040151.0,Dash,path_grd_far_small_044,14.0,3220050151.0,Dash,3220070151.0,Dash,3220050151.0,Dash,3220070151.0,Dash,path_grd_mid_elite2_808,3.0,3220050151.0,Dash,3220070151.0,Drop,1320030251.0,Drop,2320070151.0,Normal,9,54,12,path_fly_mid_elite1_802,,2110010151.0,Jump,2110010151.0,Jump,1210030151.0,Drop,2310030251.0,Drop,20,path_grd_far_small_041,3220070151.0,Dash,3220070151.0,Dash,3220070151.0,Dash,2220040151.0,Dash,path_grd_mid_small_076,10.0,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Dash,2320040251.0,Normal,path_fly_mid_elite2_808,1210030151.0,Dash,1210030151.0,Dash,2310010251.0,Dash,2310010251.0,Drop,,12.0,,,,,,,,,
6240550,wave_tower_tetra_007,Campaign,180,6,False,False,point_grd_mordernia_01,point_fly_mordernia_01,sbg_iceland_sky_001,IceLand,Day,ibg_iceland_001,3520040151.0,b_fly_mordernia_01,3520040151,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240551,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,2310040111.0,path_grd_mid_small_052,2220010111,Dash,2220010111.0,Dash,3220060111.0,Dash,3220060111.0,Dash,path_fly_mid_elite1_802,6.0,3210010111.0,Dash,3210010111.0,Dash,3210030111.0,Drop,1310010211.0,Drop,path_fly_mid_small_050,,1210010111.0,Dash,1210010111.0,Dash,1210010111.0,Dash,1210040111.0,Dash,path_fly_mid_elite1_802,0.0,1210020111.0,Dash,1210020111.0,Dash,1210040111.0,Drop,2310040111.0,Drop,path_grd_mid_special_025,6.0,3120010111.0,Dash,3120010111.0,Dash,3220060111.0,Drop,3220020111.0,Drop,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240552,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,1320040111.0,path_grd_mid_small_008,3220050111,Drop,3220050111.0,Drop,3220060111.0,Dash,3220060111.0,Dash,path_grd_mid_special_025,7.0,2120010111.0,Jump,2120010111.0,Jump,2220010111.0,Drop,1320030211.0,Drop,path_fly_mid_elite1_802,4.0,1210030111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,1210040111.0,Drop,path_grd_mid_elite1_802,0.0,2220010111.0,Dash,2220010111.0,Dash,3220060111.0,Drop,1320040111.0,Drop,path_fly_mid_small_021,10.0,1210010111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,3210030111.0,Drop,0,60,0,path_grd_mid_special_025,,3120010111.0,Jump,3120010111.0,Jump,3120010111.0,Drop,3120010111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240553,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,2320010111.0,path_grd_mid_small_002,3220040111,Dash,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,path_fly_mid_small_050,,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,3210030111.0,Dash,path_grd_mid_elite1_802,8.0,3220040111.0,Drop,3220040111.0,Drop,3220060111.0,Drop,2320010211.0,Drop,path_grd_mid_elite2_808,0.0,3220040111.0,Dash,3220060111.0,Dash,1320030211.0,Drop,2320010111.0,Drop,path_fly_mid_small_050,10.0,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,3210030111.0,Dash,0,42,0,path_grd_mid_small_043,7.0,3220040111.0,Drop,3220060111.0,Drop,3220040111.0,Drop,3220060111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240554,wave_tower_tetra_007,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Tetra,ibg_tower_defense_001,,path_fly_mid_small_005,1210020111,Normal,1210020111.0,Normal,1210020111.0,Normal,1210020111.0,Normal,path_grd_mid_small_043,8.0,3220030111.0,Dash,3220030111.0,Dash,3220030111.0,Dash,3220030111.0,Dash,path_fly_mid_small_024,10.0,2210010111.0,Drop,2210010111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,path_grd_mid_elite1_802,2.0,3220030111.0,Dash,3220030111.0,Dash,1220060111.0,Normal,2320030211.0,Drop,path_fly_mid_small_027,12.0,2210010111.0,Drop,2210010111.0,Drop,3210040111.0,Drop,3210050111.0,Drop,0,63,0,path_grd_mid_small_040,10.0,1220060111.0,Normal,1220060111.0,Normal,1220060111.0,Normal,1220060111.0,Normal,20,path_grd_mid_small_076,1220060111.0,Normal,1220060111.0,Normal,1220050111.0,Dash,1220050111.0,Dash,path_fly_mid_elite2_805,,1210020111.0,Normal,1210020111.0,Normal,3210050111.0,Drop,2320030211.0,Drop,path_fly_mid_elite1_802,2210010111.0,Dash,2210010111.0,Dash,3210040111.0,Drop,1310020211.0,Normal,10.0,15.0,,,,,,,,,
6240555,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,1320030111.0,path_grd_mid_small_049,2220020111,Jump,2220020111.0,Jump,2220020111.0,Jump,2220020111.0,Jump,path_grd_mid_elite2_808,,2220020111.0,Drop,1220050111.0,Drop,2320010211.0,Drop,1320030211.0,Drop,path_fly_mid_small_002,,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,3210050111.0,Dash,path_grd_mid_small_043,,1220050111.0,Dash,2220020111.0,Dash,1220050111.0,Dash,2220020111.0,Dash,path_grd_mid_elite2_808,0.0,2220020111.0,Dash,1220050111.0,Dash,2320010211.0,Drop,1320030111.0,Drop,0,54,0,path_fly_mid_small_005,,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,3210050111.0,Dash,,path_fly_mid_small_008,3210040111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,3210040111.0,Dash,path_grd_mid_small_043,,2220020111.0,Jump,2220020111.0,Jump,2220020111.0,Jump,2220020111.0,Jump,,,,,,,,,,,,,,,,,,,,
6240556,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,1320060111.0,path_grd_mid_small_055,2220010111,Drop,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,path_grd_mid_elite3_814,,2220020111.0,Dash,3320010211.0,Dash,2220040111.0,Dash,1320060211.0,Dash,path_grd_mid_small_011,8.0,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,path_grd_mid_elite3_814,0.0,2220020111.0,Dash,3320010211.0,Dash,2220040111.0,Drop,1320060111.0,Drop,path_grd_mid_small_043,8.0,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240557,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,1320040111.0,path_grd_mid_small_070,3220040111,Drop,3220040111.0,Drop,3220040111.0,Drop,2220040111.0,Normal,path_grd_mid_elite2_808,6.0,3220040111.0,Dash,3220060111.0,Dash,3320040211.0,Drop,1320040211.0,Drop,path_fly_mid_small_036,10.0,3210010111.0,Dash,3210010111.0,Dash,1210010111.0,Dash,1210010111.0,Dash,path_grd_close_small_042,,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,path_fly_close_small_041,0.0,1210010111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,2310050211.0,Drop,18,36,0,path_grd_mid_elite1_802,8.0,3220040111.0,Dash,3220040111.0,Dash,3220060111.0,Drop,1320040111.0,Drop,,path_grd_close_small_039,3220040111.0,Dash,3220060111.0,Dash,3220040111.0,Dash,3220060111.0,Dash,path_grd_mid_small_037,,3220040111.0,Dash,3220060111.0,Dash,3220040111.0,Dash,3220060111.0,Dash,,,,,,,,,,9.0,,,,,,,,,,
