stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,mod_value,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6025031,wave_campaign_normal_011,Campaign,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,12,24,18,,3320030141.0,path_grd_close_small_042,path_fly_mid_elite1_802,,path_grd_mid_small_070,8.0,path_grd_far_small_044,,path_grd_mid_elite2_808,0.0,path_grd_far_small_059,,path_grd_close_small_042,,path_grd_far_small_044,,,,,1220030141,Jump,1220030141.0,Jump,1220030141.0,Jump,1220030141.0,Jump,3220060141.0,Drop,3220060141.0,Drop,3220080141.0,Drop,2320030241.0,Drop,1220030141.0,Jump,3220080141.0,Drop,1220030141.0,Jump,3320030241.0,Drop,3220060141.0,Drop,3220060141.0,Drop,3220060141.0,Drop,3220060141.0,Drop,1220030141.0,Dash,3220060141.0,Dash,2320030241.0,Drop,3320030141.0,Drop,3220060141.0,Drop,3220060141.0,Drop,3220080141.0,Drop,3320030241.0,Drop,3220060141.0,Drop,3220080141.0,Drop,3220060141.0,Drop,3220080141.0,Drop,1220030141.0,Jump,3220080141.0,Drop,3220060141.0,Jump,3220060141.0,Jump,,,,,,,,,,,,,,,,
6025032,wave_campaign_normal_011,Defense,90,7,True,True,point_grd_cityforestunder_003_rightclear,point_fly_cityforestunder_003_rightclear,sbg_cityforestunder_003_rightclear,CityForestUnder,Day,ibg_cityforestunder_defense_001,0,54,0,20,,path_grd_mid_small_037,path_grd_mid_small_037,,path_fly_mid_small_024,10.0,path_grd_mid_elite1_802,3.0,path_fly_mid_small_050,10.0,path_grd_mid_small_040,8.0,path_grd_mid_small_075,10.0,path_grd_mid_elite1_802,10.0,,,,3220040141,Dash,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,1220060141.0,Normal,3220080141.0,Dash,1220060141.0,Normal,3220040141.0,Dash,1210020141.0,Normal,1210020141.0,Normal,2210010141.0,Dash,2210010141.0,Dash,1220060141.0,Normal,1220060141.0,Normal,3220080141.0,Drop,2320010241.0,Drop,2210010141.0,Dash,1210020141.0,Normal,1210020141.0,Normal,1210040141.0,Normal,3220040141.0,Drop,1220060141.0,Normal,1220060141.0,Normal,3220080141.0,Drop,1220060141.0,Normal,1220060141.0,Normal,1220060141.0,Normal,3220080141.0,Drop,1220060141.0,Normal,1220060141.0,Normal,3220080141.0,Drop,2320010241.0,Drop,,,,,,,,,,,,,,,,
6025033,wave_campaign_normal_011,Campaign,90,7,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,45,21,0,,3320060141.0,path_grd_close_special_064,path_fly_mid_small_039,8.0,path_grd_close_elite1_801,10.0,path_fly_close_small_029,5.0,path_fly_mid_elite1_802,0.0,path_grd_close_elite2_807,10.0,path_fly_close_small_004,,path_fly_mid_small_008,14.0,,,,1220060141,Dash,1220060141.0,Dash,1120010141.0,Drop,1320060241.0,Drop,1210020141.0,Dash,1210020141.0,Dash,2210040141.0,Dash,2210040141.0,Dash,3220010141.0,Jump,3220010141.0,Jump,1220060141.0,Drop,3320060241.0,Drop,1210020141.0,Drop,1210020141.0,Drop,1210020141.0,Drop,1210020141.0,Drop,1210020141.0,Dash,1210020141.0,Dash,2210040141.0,Drop,3310020241.0,Drop,3220010141.0,Jump,3220010141.0,Jump,1320060241.0,Drop,3320060141.0,Drop,1110010141.0,Dash,1110010141.0,Dash,1210020141.0,Dash,2210040141.0,Dash,1110010141.0,Dash,1110010141.0,Dash,1210020141.0,Dash,2210040141.0,Dash,,,,,,,,,,,,,,,,
6025034,wave_campaign_normal_011,Defense,90,8,True,True,point_grd_cityforestunder_003_rightclear,point_fly_cityforestunder_003_rightclear,sbg_cityforestunder_003_rightclear,CityForestUnder,Day,ibg_cityforestunder_defense_001,12,60,0,20,,path_grd_mid_elite1_802,path_grd_close_small_067,12.0,path_grd_mid_special_025,10.0,path_fly_close_small_004,,path_grd_mid_elite2_805,3.0,path_fly_mid_small_030,12.0,path_fly_mid_small_005,,path_grd_mid_small_076,10.0,path_fly_mid_elite2_808,,,1220060141,Normal,1220060141.0,Normal,2220040141.0,Drop,1320060241.0,Drop,3220050141.0,Dash,3220050141.0,Dash,3220020141.0,Normal,3220020141.0,Normal,2120010141.0,Jump,2120010141.0,Jump,1220060141.0,Dash,2220040141.0,Dash,2210020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,1320060241.0,Drop,1320060141.0,Normal,2210020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,2310030241.0,Dash,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,3220050141.0,Jump,3220050141.0,Jump,2220040141.0,Jump,2220040141.0,Jump,1210020141.0,Drop,1210020141.0,Drop,3310050241.0,Drop,3310050241.0,Drop,,,,,,,,
6025035,wave_campaign_normal_011,Campaign,90,7,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,0,54,0,,2320020141.0,path_grd_mid_special_025,path_fly_mid_small_036,7.0,path_grd_mid_small_058,7.0,path_fly_mid_small_042,,path_fly_mid_small_030,0.0,path_grd_mid_elite1_802,,path_grd_mid_small_043,,,,,,,1120010141,Jump,1120010141.0,Jump,3220020141.0,Drop,3320050241.0,Drop,3210030141.0,Dash,2210040141.0,Dash,3210010141.0,Dash,2210040141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,2220040141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Drop,3210010141.0,Drop,1210010141.0,Drop,1210010141.0,Drop,2210040141.0,Drop,2310050241.0,Drop,3220030141.0,Dash,3220030141.0,Dash,2220040141.0,Drop,2320020141.0,Jump,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220040141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6025036,wave_campaign_normal_011,Campaign,90,7,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,0,45,0,,2310040141.0,path_grd_mid_small_043,path_fly_mid_elite1_802,,path_grd_mid_small_058,8.0,path_fly_mid_elite2_808,0.0,path_grd_mid_small_070,,path_grd_mid_elite1_802,,,,,,,,,1220010141,Drop,3220020141.0,Drop,1220010141.0,Drop,3220020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,1210040141.0,Drop,2310040241.0,Drop,1220010141.0,Drop,3220020141.0,Drop,1220010141.0,Drop,3320040241.0,Drop,2210020141.0,Dash,2210020141.0,Dash,2310040241.0,Dash,2310040141.0,Dash,3220020141.0,Drop,3220020141.0,Drop,3220020141.0,Drop,2220050141.0,Normal,1220010141.0,Dash,1220010141.0,Dash,3220020141.0,Dash,3320040241.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6025037,wave_campaign_normal_011,Campaign,90,7,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,33,39,0,,2320020141.0,path_grd_close_small_067,path_fly_mid_elite1_802,,path_grd_close_special_064,8.0,path_grd_mid_small_043,3.0,path_grd_close_small_048,4.0,path_grd_mid_elite2_808,0.0,path_grd_close_small_067,3.0,path_fly_mid_elite1_802,,path_grd_mid_small_043,3.0,,1220030141,Dash,1220030141.0,Dash,1220050141.0,Drop,2320020241.0,Drop,1210020141.0,Dash,1210020141.0,Dash,3210050141.0,Drop,2310060241.0,Drop,2120010141.0,Dash,2120010141.0,Dash,1220050141.0,Drop,2320020241.0,Drop,1220050141.0,Dash,2220040141.0,Dash,1220050141.0,Dash,2220040141.0,Dash,1220050141.0,Drop,1220050141.0,Drop,1220050141.0,Drop,1220050141.0,Drop,1220030141.0,Dash,1220030141.0,Dash,2320050241.0,Drop,2320050241.0,Drop,1220050141.0,Jump,1220050141.0,Jump,2220040141.0,Drop,2320020141.0,Drop,1210020141.0,Dash,1210020141.0,Dash,3210050141.0,Drop,2310060241.0,Drop,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,,,,,,,,
6025038,wave_campaign_normal_011,Campaign,90,7,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,0,42,0,,1320020141.0,path_grd_mid_small_070,path_fly_mid_elite1_802,6.0,path_grd_mid_small_034,10.0,path_fly_mid_small_050,0.0,path_grd_mid_elite2_808,,path_grd_mid_small_070,,,,,,,,,3220040141,Dash,3220040141.0,Dash,3220040141.0,Dash,2220040141.0,Normal,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,3310040241.0,Drop,3220040141.0,Drop,3220040141.0,Drop,3220040141.0,Drop,1320020241.0,Drop,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,3310040241.0,Drop,3220040141.0,Drop,3220040141.0,Drop,1320030241.0,Drop,1320020141.0,Drop,3220040141.0,Drop,3220040141.0,Drop,3220040141.0,Drop,2220040141.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6025039,wave_campaign_normal_011,Campaign,90,7,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,36,24,0,,1310020141.0,path_fly_close_special_044,path_grd_mid_elite2_805,10.0,path_fly_mid_small_053,,path_fly_close_small_029,,path_grd_close_elite1_801,0.0,path_fly_mid_elite1_802,10.0,path_fly_close_small_029,4.0,,,,,,2110010141,Drop,2110010141.0,Drop,2210020141.0,Drop,2210030141.0,Drop,2220030141.0,Dash,2220030141.0,Dash,2320050241.0,Drop,2320050241.0,Drop,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,1210040141.0,Dash,2210020141.0,Jump,2210020141.0,Jump,2210020141.0,Jump,3310050241.0,Jump,2220030141.0,Jump,2220030141.0,Jump,2220040141.0,Drop,3320040241.0,Drop,2210020141.0,Jump,3210030141.0,Jump,3310050241.0,Drop,1310020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,3310050241.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6025040,wave_campaign_normal_011,Campaign,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,0,48,0,,2310040141.0,path_fly_mid_small_018,path_fly_mid_elite1_802,,path_fly_mid_small_042,8.0,path_fly_mid_small_036,,path_fly_mid_elite2_805,0.0,path_fly_mid_small_050,8.0,path_fly_mid_small_036,,,,,,,2210020141,Dash,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Drop,2210020141.0,Drop,2210040141.0,Drop,2310060241.0,Drop,2210040141.0,Drop,2210040141.0,Drop,2210040141.0,Drop,2310040241.0,Drop,2210020141.0,Dash,2210020141.0,Dash,2210040141.0,Dash,2210040141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,2310060241.0,Drop,2310040141.0,Drop,2210040141.0,Dash,2210040141.0,Dash,2210040141.0,Dash,1210040141.0,Normal,2210020141.0,Drop,2210020141.0,Drop,2210040141.0,Drop,2210040141.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6025041,wave_campaign_normal_011,Campaign,90,7,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,0,45,0,,2310040141.0,path_grd_mid_small_043,path_fly_mid_elite1_802,,path_grd_mid_small_058,8.0,path_fly_mid_elite2_808,0.0,path_fly_mid_small_050,,path_grd_mid_elite1_802,,,,,,,,,1220010141,Drop,3220020141.0,Drop,1220010141.0,Drop,3220020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,1210040141.0,Drop,2310040241.0,Drop,1220010141.0,Drop,3220020141.0,Drop,1220010141.0,Drop,3320040241.0,Drop,2210020141.0,Dash,2210020141.0,Dash,2310040241.0,Dash,2310040141.0,Dash,1210030141.0,Drop,1210030141.0,Drop,3210030141.0,Drop,2310060241.0,Drop,1220010141.0,Dash,1220010141.0,Dash,3220020141.0,Dash,3320040241.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6025042,wave_campaign_normal_011,Campaign,90,7,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,18,33,0,,3320030141.0,path_grd_close_small_042,path_fly_close_small_049,4.0,path_grd_mid_elite1_802,12.0,path_fly_mid_elite1_802,0.0,path_grd_mid_elite2_808,10.0,path_grd_mid_small_043,10.0,path_grd_close_small_013,5.0,,,,,,3220030141,Dash,3220030141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,1210010141.0,Dash,1210010141.0,Dash,1210010141.0,Drop,2310060241.0,Drop,3220030141.0,Dash,3220030141.0,Dash,3220020141.0,Drop,3320030241.0,Drop,1210010141.0,Jump,1210010141.0,Jump,1210040141.0,Drop,2310060241.0,Drop,3220030141.0,Dash,3220030141.0,Dash,2320020241.0,Drop,3320030141.0,Drop,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6025043,wave_campaign_normal_011,Campaign,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,21,27,9,,3310050141.0,path_grd_close_small_042,path_fly_close_elite2_804,,path_fly_mid_special_016,5.0,path_fly_mid_small_039,0.0,path_fly_far_elite1_803,7.0,path_grd_close_small_042,5.0,path_fly_mid_small_030,8.0,,,,,,3220030141,Dash,2220050141.0,Dash,3220030141.0,Dash,2220050141.0,Dash,2210040141.0,Dash,3210010141.0,Dash,3310050241.0,Drop,1310030241.0,Drop,3210010141.0,Dash,2210040141.0,Dash,3210010141.0,Drop,1210040141.0,Drop,2210040141.0,Dash,2210040141.0,Dash,3310050241.0,Dash,2310020241.0,Dash,3210010141.0,Dash,3210010141.0,Dash,2210040141.0,Drop,3310050141.0,Drop,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,3210010141.0,Drop,2210040141.0,Drop,3210010141.0,Drop,2210040141.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6025044,wave_campaign_normal_011,Campaign,90,7,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,0,42,0,,1320020141.0,path_grd_mid_small_070,path_fly_mid_elite1_802,6.0,path_grd_mid_small_034,10.0,path_fly_mid_small_050,0.0,path_grd_mid_elite2_808,,path_fly_mid_small_050,,,,,,,,,3220040141,Dash,3220040141.0,Dash,3220040141.0,Dash,2220040141.0,Normal,2210010141.0,Drop,2210010141.0,Drop,3310050241.0,Drop,3310040241.0,Drop,3220040141.0,Drop,3220040141.0,Drop,3220040141.0,Drop,1320020241.0,Drop,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,3310040241.0,Drop,3220040141.0,Drop,3220040141.0,Drop,3220040141.0,Drop,1320020141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,3210030141.0,Drop,3310050241.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6025045,wave_campaign_normal_011,Campaign,90,7,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,0,45,0,,2310040141.0,path_grd_mid_small_002,path_grd_mid_small_070,,path_fly_mid_small_042,,path_grd_mid_small_043,,path_fly_mid_elite1_802,0.0,path_grd_mid_small_061,,path_grd_mid_small_043,,,,,,,3220050141,Drop,3220050141.0,Drop,3220050141.0,Drop,3220020141.0,Drop,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,3320040241.0,Dash,1210030141.0,Drop,1210030141.0,Drop,1210030141.0,Drop,2310040241.0,Drop,3220050141.0,Dash,3220020141.0,Dash,3220050141.0,Dash,3220020141.0,Dash,1210030141.0,Drop,1210030141.0,Drop,1210040141.0,Drop,2310040141.0,Drop,3220020141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,3320040241.0,Dash,3220020141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,3320040241.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6025046,wave_campaign_normal_011,Campaign,180,5,False,False,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_001,0,0,1,,3410030141.0,path_fly_mid_centurion_901,,,,,,,,,,,,,,,,,,3410030141,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6025047,wave_campaign_normal_011,Defense,90,7,True,True,point_grd_cityforestunder_003_rightclear,point_fly_cityforestunder_003_rightclear,sbg_cityforestunder_003_rightclear,CityForestUnder,Day,ibg_cityforestunder_defense_001,18,51,0,20,,path_grd_mid_special_025,path_grd_close_small_048,12.0,path_grd_mid_small_037,10.0,path_fly_mid_elite1_802,2.0,path_grd_close_small_036,12.0,path_grd_mid_small_043,10.0,path_fly_close_small_032,5.0,path_grd_mid_small_040,,path_fly_mid_elite2_805,15.0,,3120010141,Jump,3120010141.0,Jump,3220050141.0,Dash,2220040141.0,Dash,1220050141.0,Drop,1220050141.0,Drop,1220050141.0,Drop,1220050141.0,Drop,3220050141.0,Jump,3220050141.0,Jump,3220050141.0,Jump,3220050141.0,Jump,2210020141.0,Drop,2210020141.0,Drop,3210030141.0,Drop,1310040241.0,Drop,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,2220040141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,3210050141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,3210050141.0,Drop,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,2220040141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,2310020241.0,Dash,2310020241.0,Normal,,,,,,,,
6025048,wave_campaign_normal_011,BaseDefense,60,7,True,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_basedefense_001,12,39,0,normal,,path_grd_mid_small_002,path_grd_close_small_036,,path_grd_mid_small_040,8.0,path_grd_mid_small_070,3.0,path_grd_close_small_039,10.0,path_grd_mid_small_037,8.0,path_grd_mid_small_075,6.0,path_grd_mid_elite2_808,,,,,1220020141,Drop,1220020141.0,Drop,1220020141.0,Drop,2320020241.0,Drop,2220010141.0,Drop,2220010141.0,Drop,1220020141.0,Drop,3220080141.0,Drop,2220010141.0,Drop,1220020141.0,Drop,3220080141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,3220080141.0,Drop,1220020141.0,Drop,2220050141.0,Normal,2220010141.0,Drop,2220010141.0,Drop,1220020141.0,Drop,2320020241.0,Drop,1220020141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,1220020141.0,Drop,1220020141.0,Drop,3220080141.0,Drop,3220080141.0,Drop,1220020141.0,Drop,2220010141.0,Drop,2320020141.0,Drop,3320070241.0,Drop,,,,,,,,,,,,,,,,
6025049,wave_campaign_normal_011,Campaign,90,7,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,6,45,9,,3320080141.0,path_grd_mid_small_002,path_fly_mid_small_030,,path_grd_far_elite1_803,7.0,path_fly_mid_elite1_802,10.0,path_fly_mid_elite2_808,0.0,path_grd_mid_elite1_802,,path_grd_close_small_042,9.0,path_fly_mid_small_030,8.0,,,,3220030141,Drop,1220050141.0,Drop,1220050141.0,Drop,3220030141.0,Drop,1210020141.0,Drop,3210040141.0,Drop,1210020141.0,Drop,2310040241.0,Drop,3220030141.0,Jump,3220030141.0,Jump,2220040141.0,Drop,3320080241.0,Drop,1210020141.0,Dash,1210020141.0,Dash,3210040141.0,Drop,2310040241.0,Drop,1210020141.0,Dash,1210020141.0,Dash,2310040241.0,Dash,2310040241.0,Dash,3220030141.0,Jump,3220020141.0,Jump,1220050141.0,Drop,3320080141.0,Drop,1220050141.0,Dash,3220020141.0,Dash,1220050141.0,Dash,3220020141.0,Dash,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,2310040241.0,Drop,,,,,,,,,,,,,,,,
6025050,wave_campaign_normal_011,Campaign,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,12,51,0,,1320030141.0,path_grd_mid_elite1_802,path_fly_mid_small_039,10.0,path_grd_close_small_042,4.0,path_fly_mid_small_030,9.0,path_fly_mid_special_047,0.0,path_grd_mid_elite2_808,8.0,path_fly_mid_small_021,4.0,path_grd_close_small_042,6.0,,,,3220030141,Jump,3220030141.0,Jump,1220050141.0,Drop,1320030241.0,Drop,3210040141.0,Dash,2210040141.0,Dash,3210050141.0,Dash,2210040141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,2320070241.0,Dash,2210040141.0,Drop,2210040141.0,Drop,2210040141.0,Drop,3210030141.0,Drop,3210040141.0,Dash,2210040141.0,Dash,3210050141.0,Drop,1310040241.0,Drop,1220050141.0,Dash,3220030141.0,Dash,2320070241.0,Drop,1320030141.0,Drop,2210040141.0,Drop,2210040141.0,Drop,2210040141.0,Drop,2210040141.0,Drop,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,,,,,,,,,,,,,,,,
6025051,wave_campaign_normal_011,Campaign,180,7,False,False,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_001,1,0,0,,3421040151.0,path_grd_mid_centurion_902,,,,,,,,,,,,,,,,,,3421040151,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
