stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/2/private_monster_count,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,mod_value,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count
6250022,wave_tower_pilgrim_001,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_basedefense_001,,path_fly_mid_small_050,3210020131,Dash,3210020131.0,Dash,3210020131.0,Dash,3210030131.0,Dash,path_grd_mid_special_065,8.0,3120010131.0,Jump,3120010131.0,Jump,3220070131.0,Drop,2220040131.0,Drop,path_grd_far_small_044,1220030131.0,Dash,2220040131.0,Dash,1220030131.0,Dash,2220040131.0,Dash,path_grd_close_elite1_801,3.0,1220030131.0,Jump,1220030131.0,Jump,2220040131.0,Drop,1320030231.0,Drop,path_grd_far_small_050,,1220030131.0,Drop,3220070131.0,Drop,1220030131.0,Drop,3220070131.0,Drop,9,51,12,path_grd_mid_special_025,,3120010131.0,Jump,3120010131.0,Jump,3220070131.0,Drop,2220040131.0,Drop,10.0,path_grd_mid_small_075,1220030131.0,Dash,3220070131.0,Dash,1220030131.0,Dash,3220070131.0,Dash,5.0,normal,path_grd_mid_elite1_802,1220030131.0,Dash,1220030131.0,Dash,3220070131.0,Drop,1320060131.0,Drop,7.0,,,,,,,,,,
6250023,wave_tower_pilgrim_001,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Pilgrim,ibg_tower_001,3320040131.0,path_grd_close_small_042,1220010131,Dash,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,path_grd_mid_elite1_802,6.0,1220010131.0,Jump,1220010131.0,Jump,3220020131.0,Drop,3320010231.0,Drop,path_grd_close_special_064,1220010131.0,Dash,1220010131.0,Dash,1220050131.0,Drop,1220050131.0,Drop,path_grd_mid_special_025,0.0,1220010131.0,Jump,1220010131.0,Jump,2220040131.0,Drop,3320040131.0,Drop,path_grd_close_small_042,8.0,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,27,30,0,path_grd_mid_small_012,,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250024,wave_tower_pilgrim_001,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,1310010131.0,path_grd_close_small_010,3220040131,Jump,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Jump,path_grd_mid_small_052,,3220030131.0,Dash,3220030131.0,Dash,2220050131.0,Dash,2320060231.0,Dash,path_fly_close_small_029,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,1210040131.0,Drop,path_fly_close_elite1_801,0.0,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Drop,1310010131.0,Drop,path_grd_mid_small_040,10.0,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,2220050131.0,Normal,21,12,0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250025,wave_tower_pilgrim_001,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Pilgrim,ibg_tower_001,3320020131.0,path_fly_mid_small_030,1210010131,Drop,1210010131.0,Drop,1210010131.0,Drop,3210030131.0,Drop,path_grd_mid_elite2_805,5.0,2220020131.0,Dash,2220020131.0,Dash,3320020231.0,Drop,3320020231.0,Drop,path_grd_far_special_066,2220020131.0,Dash,3220070131.0,Dash,3220060131.0,Drop,3220060131.0,Drop,path_fly_mid_small_039,10.0,1210010131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,path_grd_mid_elite2_808,0.0,3220070131.0,Dash,3220070131.0,Dash,2320020231.0,Drop,3320020131.0,Drop,0,36,21,path_fly_mid_small_050,,1210010131.0,Dash,1210010131.0,Dash,1210010131.0,Dash,3210030131.0,Dash,4.0,path_grd_far_small_044,3220060131.0,Dash,3220060131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,,,,,,,,,,,,,,,,,,,,,,
6250026,wave_tower_pilgrim_001,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Pilgrim,ibg_tower_001,1320040131.0,path_grd_mid_small_049,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,1320040231.0,Drop,path_grd_far_small_071,7.0,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220040131.0,Dash,path_grd_mid_small_012,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220020131.0,Dash,path_grd_mid_small_055,0.0,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,1320040131.0,Drop,path_grd_far_special_066,,2220030131.0,Dash,2220030131.0,Dash,3220060131.0,Drop,3220060131.0,Drop,0,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250027,wave_tower_pilgrim_001,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Pilgrim,ibg_tower_001,2310020131.0,path_fly_mid_small_039,1210020131,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,path_grd_mid_special_025,7.0,3120010131.0,Jump,3120010131.0,Jump,1220030131.0,Drop,1320010231.0,Drop,path_grd_far_small_044,1220030131.0,Dash,1220030131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,path_fly_mid_elite1_802,0.0,1210020131.0,Dash,1210020131.0,Dash,3210030131.0,Drop,2310020131.0,Drop,path_grd_far_small_071,7.0,1220030131.0,Jump,1220030131.0,Jump,1220030131.0,Jump,2220040131.0,Jump,0,30,12,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250028,wave_tower_pilgrim_001,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,3320010131.0,path_fly_far_small_019,3210010131,Drop,3210010131.0,Drop,2210010131.0,Dash,2210010131.0,Dash,path_fly_mid_elite1_802,6.0,3210010131.0,Drop,3210010131.0,Drop,3210030131.0,Dash,1310020231.0,Dash,path_grd_mid_small_058,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,2220040131.0,Dash,path_grd_mid_elite1_802,0.0,3220040131.0,Jump,3220040131.0,Jump,2220040131.0,Drop,3320010131.0,Drop,path_fly_far_small_040,6.0,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250029,wave_tower_pilgrim_001,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Pilgrim,ibg_tower_001,2310020131.0,path_grd_close_small_048,1220040131,Jump,1220040131.0,Jump,1220040131.0,Jump,1220040131.0,Jump,path_fly_mid_elite1_802,,3210040131.0,Dash,3210040131.0,Dash,3210030131.0,Drop,2310020231.0,Drop,path_fly_mid_small_050,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,3210030131.0,Drop,path_grd_close_small_054,7.0,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,path_fly_far_elite1_803,0.0,2210010131.0,Dash,2210010131.0,Dash,3210030131.0,Drop,2310020131.0,Drop,18,15,9,path_fly_close_small_029,6.0,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250030,wave_tower_pilgrim_001,Campaign,180,6,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,3520020151.0,b_grd_gravedigger_01,3520020151,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250031,wave_tower_pilgrim_001,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Pilgrim,ibg_tower_defense_001,,path_grd_far_small_044,3220050151,Dash,3220070151.0,Dash,3220050151.0,Dash,3220070151.0,Dash,path_grd_mid_special_025,12.0,3120010151.0,Drop,3120010151.0,Drop,3220050151.0,Dash,2220040151.0,Dash,path_grd_far_small_038,3220050151.0,Dash,3220070151.0,Drop,3220050151.0,Dash,3220070151.0,Drop,path_grd_mid_elite1_802,2.0,3220050151.0,Dash,3220050151.0,Dash,3220070151.0,Drop,1320030251.0,Drop,path_grd_far_small_053,11.0,3220070151.0,Drop,3220050151.0,Dash,3220070151.0,Drop,3220050151.0,Dash,0,45,27,path_fly_mid_special_047,,2110010151.0,Jump,2110010151.0,Jump,3210020151.0,Normal,3210020151.0,Normal,10.0,path_grd_mid_small_075,3220050151.0,Jump,3220070151.0,Jump,3220050151.0,Jump,3220070151.0,Jump,12.0,20,path_grd_far_elite1_803,3220050151.0,Drop,3220050151.0,Drop,2220040151.0,Jump,1320010151.0,Jump,,,,,,,,,,,
6250032,wave_tower_pilgrim_001,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Pilgrim,ibg_tower_001,3320070151.0,path_grd_mid_small_002,2220030151,Jump,2220030151.0,Jump,2220030151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,7.0,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,3320070251.0,Dash,path_grd_far_small_053,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,path_grd_mid_elite1_802,0.0,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Drop,3320070151.0,Drop,path_grd_far_small_044,,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250033,wave_tower_pilgrim_001,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,2320020151.0,path_grd_close_small_067,3220060151,Dash,3220060151.0,Dash,2220050151.0,Drop,2320020251.0,Drop,path_grd_mid_small_070,7.0,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,3220020151.0,Dash,path_grd_mid_special_065,2120010151.0,Dash,2120010151.0,Dash,3220060151.0,Drop,3220060151.0,Drop,path_grd_close_elite1_801,0.0,3220060151.0,Dash,3220060151.0,Dash,3220020151.0,Drop,2320020151.0,Drop,path_grd_mid_small_073,7.0,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,2220050151.0,Dash,15,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250034,wave_tower_pilgrim_001,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Pilgrim,ibg_tower_001,2320030151.0,path_grd_close_elite1_801,1220040151,Jump,1220040151.0,Jump,1220050151.0,Drop,2320030251.0,Drop,path_grd_close_small_013,7.0,1220040151.0,Dash,1220050151.0,Dash,1220040151.0,Dash,1220050151.0,Dash,path_grd_mid_small_049,1220040151.0,Drop,1220050151.0,Drop,1220040151.0,Drop,2220040151.0,Drop,path_fly_close_small_041,7.0,1110010151.0,Drop,1110010151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,path_grd_mid_small_055,0.0,1220040151.0,Drop,1220040151.0,Drop,3220020151.0,Drop,2320030151.0,Drop,27,18,0,path_grd_close_small_042,4.0,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,6.0,path_fly_mid_small_030,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,,,,,,,,,,,,,,,,,,,,,,
6250035,wave_tower_pilgrim_001,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Pilgrim,ibg_tower_001,1320030151.0,path_fly_mid_small_024,3210010151,Drop,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Drop,path_grd_mid_elite2_805,,3220040151.0,Jump,3220040151.0,Jump,2320050251.0,Jump,2320050251.0,Jump,path_grd_far_small_071,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,3220070151.0,Dash,path_grd_mid_small_043,11.0,3220040151.0,Dash,2220040151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,path_grd_mid_elite3_814,0.0,3220040151.0,Dash,2320010251.0,Dash,2320010251.0,Dash,1320030151.0,Drop,0,42,6,path_fly_mid_small_053,10.0,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Dash,,path_grd_mid_small_049,3220040151.0,Drop,3220040151.0,Drop,3220040151.0,Drop,3220070151.0,Drop,,,,,,,,,,,,,,,,,,,,,,
6250036,wave_tower_pilgrim_001,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,2320030151.0,path_grd_close_small_048,3220010151,Drop,3220010151.0,Drop,3220010151.0,Drop,2320030251.0,Drop,path_grd_mid_small_070,7.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,3220070151.0,Dash,path_fly_close_small_029,3210020151.0,Drop,3210020151.0,Drop,3210020151.0,Drop,3210020151.0,Drop,path_grd_close_elite1_801,0.0,3220010151.0,Jump,3220010151.0,Jump,2220010151.0,Drop,2320030151.0,Drop,path_grd_mid_small_043,8.0,3220010151.0,Dash,3220010151.0,Dash,3220070151.0,Dash,3220070151.0,Dash,21,12,0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250037,wave_tower_pilgrim_001,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,3310010151.0,path_grd_mid_small_037,3220060151,Dash,2220040151.0,Dash,3220060151.0,Dash,1320040251.0,Dash,path_grd_far_small_041,7.0,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,2220050151.0,Dash,path_fly_far_small_031,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,3210030151.0,Drop,path_fly_mid_elite2_805,0.0,1210010151.0,Jump,1210010151.0,Jump,3210030151.0,Drop,3310010151.0,Drop,path_grd_far_small_044,,3220060151.0,Dash,2220040151.0,Dash,3220060151.0,Dash,2220040151.0,Dash,0,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250038,wave_tower_pilgrim_001,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Pilgrim,ibg_tower_001,2320050151.0,path_grd_far_small_003,2220010151,Drop,2220010151.0,Drop,3220060151.0,Dash,3220060151.0,Dash,path_grd_mid_elite1_802,7.0,2220010151.0,Jump,2220010151.0,Jump,3220060151.0,Drop,2320050251.0,Drop,path_fly_mid_special_016,3110010151.0,Drop,3110010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,path_grd_mid_elite1_802,0.0,2220010151.0,Dash,2220010151.0,Dash,3220060151.0,Drop,2320050151.0,Drop,path_grd_far_small_044,10.0,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,0,48,12,path_grd_mid_special_025,,3120010151.0,Jump,3120010151.0,Jump,3120010151.0,Drop,3120010151.0,Drop,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250039,wave_tower_pilgrim_001,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_basedefense_001,,path_grd_close_small_051,1220020151,Dash,1220020151.0,Dash,1220020151.0,Dash,1220020151.0,Dash,path_grd_mid_small_070,,2220030151.0,Jump,2220030151.0,Jump,2220030151.0,Jump,2220050151.0,Drop,path_grd_mid_small_011,2220020151.0,Jump,2220020151.0,Jump,2220020151.0,Jump,2220020151.0,Jump,path_grd_close_small_067,3.0,2220020151.0,Dash,2220020151.0,Dash,3220020151.0,Drop,3320050251.0,Drop,path_grd_mid_small_058,7.0,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220050151.0,Dash,12,48,0,path_grd_mid_special_065,,1120010151.0,Jump,1120010151.0,Jump,1220020151.0,Drop,3220020151.0,Drop,,path_grd_mid_small_075,1220020151.0,Dash,1220020151.0,Dash,1220020151.0,Dash,1220020151.0,Dash,5.0,normal,path_grd_mid_elite1_802,1220020151.0,Jump,1220020151.0,Jump,3220020151.0,Drop,2320020151.0,Drop,7.0,,,,,,,,,,
6250040,wave_tower_pilgrim_001,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_001,2420030111.0,path_grd_mid_centurion_902,2420030111,Normal,,,,,,,path_grd_mid_small_040,,2220020111.0,Dash,2220020111.0,Dash,2220020111.0,Dash,2220020111.0,Dash,path_grd_mid_small_075,2220010111.0,Dash,2220010111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,path_grd_mid_elite2_805,4.0,1120010111.0,Drop,1120010111.0,Drop,3220030111.0,Drop,2320030211.0,Drop,path_grd_close_small_001,,3220010111.0,Jump,3220010111.0,Jump,3220010111.0,Jump,3220020111.0,Jump,12,28,0,path_fly_close_small_049,8.0,2210020111.0,Normal,1210010111.0,Normal,2110010111.0,Normal,2110010111.0,Normal,,path_grd_mid_small_075,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,2320050211.0,Dash,,,,,,,,,,,,,,,,,,,,,,
6250041,wave_tower_pilgrim_001,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Pilgrim,ibg_tower_001,1320060111.0,path_grd_mid_small_055,2220010111,Drop,2220010111.0,Drop,2220010111.0,Drop,2220040111.0,Drop,path_grd_close_elite1_801,7.0,2220010111.0,Dash,2220010111.0,Dash,1220050111.0,Drop,1320060211.0,Drop,path_grd_close_small_010,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220040111.0,Dash,path_grd_close_elite1_801,0.0,2220010111.0,Dash,2220010111.0,Dash,2220040111.0,Drop,1320060111.0,Drop,path_grd_mid_small_073,6.0,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220040111.0,Dash,24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250042,wave_tower_pilgrim_001,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,1310020111.0,path_fly_mid_small_036,3210020111,Dash,3210020111.0,Dash,3210020111.0,Dash,3210020111.0,Dash,path_grd_close_elite1_801,6.0,3220040111.0,Dash,3220040111.0,Dash,2220040111.0,Drop,3320010211.0,Drop,path_grd_mid_small_058,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,2220040111.0,Dash,path_fly_close_elite1_801,0.0,3210020111.0,Dash,3210020111.0,Dash,1210040111.0,Drop,1310020111.0,Drop,path_grd_close_special_064,6.0,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Drop,2220040111.0,Drop,33,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250043,wave_tower_pilgrim_001,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Pilgrim,ibg_tower_001,3310010111.0,path_fly_mid_special_047,2110010111,Dash,2110010111.0,Dash,2110010111.0,Drop,1310020211.0,Drop,path_fly_mid_small_036,12.0,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,path_grd_mid_special_025,3120010111.0,Drop,3120010111.0,Drop,3120010111.0,Drop,3120010111.0,Drop,path_fly_mid_special_016,0.0,2110010111.0,Jump,2110010111.0,Jump,3210010111.0,Drop,3310010111.0,Drop,path_fly_mid_small_042,11.0,3210010111.0,Drop,3210010111.0,Drop,3210010111.0,Drop,3210030111.0,Drop,15,57,0,path_fly_close_special_044,5.0,2110010111.0,Drop,2110010111.0,Drop,2110010111.0,Drop,2110010111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250044,wave_tower_pilgrim_001,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Pilgrim,ibg_tower_001,2310020111.0,path_grd_close_small_048,1220040111,Jump,1220040111.0,Jump,1220040111.0,Jump,1220040111.0,Jump,path_fly_mid_elite1_802,,3210040111.0,Dash,3210040111.0,Dash,3210030111.0,Drop,2310020211.0,Drop,path_fly_mid_small_050,2210010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,3210030111.0,Drop,path_grd_close_small_054,7.0,1220050111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,path_fly_far_elite1_803,0.0,2210010111.0,Dash,2210010111.0,Dash,3210030111.0,Drop,2310020111.0,Drop,18,15,9,path_fly_close_small_029,6.0,3210040111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250045,wave_tower_pilgrim_001,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Pilgrim,ibg_tower_defense_001,,path_grd_mid_elite1_802,3220050111,Jump,3220050111.0,Jump,3220020111.0,Drop,3320030211.0,Drop,path_fly_mid_small_008,12.0,2210020111.0,Dash,2210020111.0,Dash,1210010111.0,Dash,1210010111.0,Dash,path_grd_far_small_038,2220030111.0,Dash,2220030111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,path_fly_close_special_044,,1110010111.0,Drop,1110010111.0,Drop,1210010111.0,Dash,2310030211.0,Drop,path_grd_mid_elite2_808,3.0,3220050111.0,Dash,3220050111.0,Dash,3320060211.0,Normal,3320030111.0,Normal,15,39,18,path_grd_far_small_038,,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,,path_fly_far_small_009,2210020111.0,Dash,2210020111.0,Dash,1210010111.0,Jump,1210010111.0,Jump,,20,path_grd_mid_small_076,3220050111.0,Jump,3220050111.0,Jump,3220050111.0,Jump,2320040211.0,Normal,,path_fly_mid_elite2_808,2210020111.0,Jump,1210010111.0,Dash,2310020211.0,Normal,2310020211.0,Normal,
6250046,wave_tower_pilgrim_001,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Pilgrim,ibg_tower_001,3310020111.0,path_grd_far_small_062,2220030111,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,path_grd_mid_elite1_802,7.0,2220030111.0,Dash,2220030111.0,Dash,2220040111.0,Drop,3320060211.0,Drop,path_fly_mid_small_030,2210010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,path_fly_mid_elite1_802,0.0,2210010111.0,Drop,2210010111.0,Drop,3210030111.0,Drop,3310020111.0,Drop,path_grd_far_special_063,6.0,2220030111.0,Jump,2220030111.0,Jump,2220030111.0,Jump,2220040111.0,Dash,0,24,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
