stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/4/private_monster_count,wave_data/2/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count
6505408,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_001,point_fly_surface_001,sbg_surface_001,Surface,Day,ibg_surface_001,3320070131,path_grd_mid_small_055,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,path_grd_mid_elite2_805,,3220050131.0,Drop,3220050131.0,Drop,3320070231.0,Dash,3320070231.0,Dash,path_fly_mid_small_027,2210030131.0,Drop,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,path_grd_mid_elite3_814,0.0,3220050131.0,Drop,3320070231.0,Jump,3320070231.0,Jump,3320070131.0,Jump,path_fly_mid_small_027,2210030131.0,Drop,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,path_grd_mid_small_061,10.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,0,42,0,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505409,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_003,point_fly_surface_003,sbg_surface_003,Surface,Day,ibg_surface_001,3320010131,path_grd_close_small_001,2220020131,Drop,2220020131.0,Drop,2220020131.0,Dash,2220020131.0,Dash,path_grd_close_special_024,4.0,1220040131.0,Drop,1120010131.0,Drop,1120010131.0,Drop,1320040231.0,Drop,path_fly_mid_small_050,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,3210030131.0,Dash,path_grd_close_elite1_801,0.0,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Drop,3320010131.0,Drop,path_grd_mid_small_043,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,,,,,,,,,,,30,12,0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505410,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_002,point_fly_surface_002,sbg_surface_002,Surface,Day,ibg_surface_001,2310040131,path_fly_mid_small_018,3210020131,Jump,3210020131.0,Jump,3210020131.0,Jump,3210020131.0,Jump,path_grd_mid_elite1_802,,3220050131.0,Drop,3220050131.0,Drop,2220050131.0,Drop,2320030231.0,Drop,path_grd_mid_small_070,2220010131.0,Drop,2220010131.0,Drop,3220020131.0,Drop,2220010131.0,Drop,path_fly_mid_small_033,7.0,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,3210040131.0,Drop,path_fly_mid_elite1_802,2210010131.0,Dash,2210010131.0,Dash,1210040131.0,Drop,2310040131.0,Drop,path_grd_mid_elite1_802,8.0,2120010131.0,Drop,2220010131.0,Drop,3220020131.0,Drop,2220050131.0,Drop,0,45,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505411,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_001,point_fly_surface_001,sbg_surface_001,Surface,Day,ibg_surface_001,2320020131,path_grd_mid_small_002,1220040131,Jump,1220040131.0,Jump,1220040131.0,Jump,1220040131.0,Jump,path_grd_mid_elite1_802,5.0,1220040131.0,Dash,1220040131.0,Dash,3220060131.0,Drop,2320070231.0,Drop,path_grd_mid_small_049,1220040131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,path_grd_mid_elite2_805,0.0,1220040131.0,Drop,3220060131.0,Drop,2320070231.0,Drop,2320020131.0,Drop,path_grd_close_small_004,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,path_grd_mid_small_005,6.0,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,6,36,0,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505412,wave_eventdungeon_020,Campaign,180,7,False,False,point_grd_surface_003_midclear,point_fly_surface_003,sbg_surface_003_midclear,Surface,Day,ibg_surface_001,1420040131,path_grd_mid_centurion_901,1420040131,Normal,,,,,,,path_fly_mid_elite2_808,,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_fly_far_small_054,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_fly_mid_small_036,,1210010131.0,Dash,1210010131.0,Dash,1210020131.0,Drop,1210020131.0,Drop,path_fly_mid_elite1_802,1210030131.0,Dash,1210030131.0,Dash,3210030131.0,Drop,1210030131.0,Drop,path_fly_mid_small_036,10.0,3110010131.0,Jump,3110010131.0,Jump,1210030131.0,Drop,1210030131.0,Drop,7,33,6,0.0,6.0,path_fly_mid_small_024,5.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_fly_mid_small_008,,1110010131.0,Dash,1110010131.0,Dash,1110010131.0,Dash,1110010131.0,Dash,,,,,,,,,,,,,,,,,,,,
6505413,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_001,point_fly_surface_001,sbg_surface_001,Surface,Day,ibg_surface_001,2320060131,path_grd_mid_small_070,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,2220050131.0,Dash,path_fly_mid_small_039,,1210020131.0,Dash,1210020131.0,Dash,1210040131.0,Dash,1310010231.0,Dash,path_grd_mid_small_034,3220060131.0,Drop,3220080131.0,Drop,3220060131.0,Drop,2220050131.0,Dash,path_grd_mid_small_068,0.0,3220060131.0,Dash,3220060131.0,Dash,2220050131.0,Drop,2320060131.0,Drop,path_grd_mid_small_043,3220050131.0,Dash,3220060131.0,Dash,2220050131.0,Dash,3220080131.0,Normal,,,,,,,,,,,0,30,0,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505414,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_003,point_fly_surface_003,sbg_surface_003,Surface,Day,ibg_surface_001,1310030131,path_fly_mid_small_018,2210020131,Dash,2210020131.0,Dash,2210020131.0,Drop,2210020131.0,Drop,path_fly_mid_special_047,6.0,3210010131.0,Dash,2110010131.0,Dash,2110010131.0,Dash,1310020231.0,Dash,path_grd_close_small_004,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,path_fly_mid_elite1_802,0.0,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,1310030131.0,Drop,path_fly_mid_small_024,3210010131.0,Jump,3210010131.0,Jump,3210010131.0,Jump,1210040131.0,Jump,,,,,,,,,,,6,36,0,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505415,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_002,point_fly_surface_002,sbg_surface_002,Surface,Day,ibg_surface_001,3320010131,path_grd_mid_small_002,3220050131,Dash,3220050131.0,Dash,3220050131.0,Drop,3220050131.0,Drop,path_grd_mid_special_025,6.0,3220040131.0,Drop,2120010131.0,Drop,2120010131.0,Drop,3320010231.0,Drop,path_fly_mid_small_024,3210010131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,3210030131.0,Drop,path_grd_mid_elite1_802,0.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Drop,3320010131.0,Drop,path_grd_close_small_072,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2220040131.0,Dash,,,,,,,,,,,6,36,0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505416,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_003,point_fly_surface_003,sbg_surface_003,Surface,Day,ibg_surface_001,2320050131,path_grd_mid_small_002,3220050131,Drop,3220050131.0,Drop,3220050131.0,Dash,2220040131.0,Dash,path_grd_mid_special_065,6.0,3120010131.0,Drop,3120010131.0,Drop,3220050131.0,Drop,2320050231.0,Drop,path_grd_far_small_009,3220070131.0,Jump,3220070131.0,Jump,1220030131.0,Jump,2220040131.0,Jump,path_grd_mid_elite1_802,0.0,3220040131.0,Jump,3220040131.0,Jump,2220040131.0,Drop,2320050131.0,Drop,path_grd_far_small_050,3220070131.0,Drop,1220030131.0,Drop,3220070131.0,Drop,1220030131.0,Drop,,,,,,,,,,,0,30,12,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505417,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_001,point_fly_surface_001,sbg_surface_001,Surface,Day,ibg_surface_001,1320060131,path_grd_mid_small_055,2220010131,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,path_grd_mid_elite3_814,,2220020131.0,Dash,3320010231.0,Dash,2220040131.0,Dash,1320060231.0,Dash,path_grd_mid_small_011,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,path_grd_mid_elite3_814,0.0,2220020131.0,Dash,3320010231.0,Dash,2220040131.0,Drop,1320060131.0,Drop,path_grd_mid_small_043,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,,,,,,,,,,,0,36,0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505418,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_002,point_fly_surface_002,sbg_surface_002,Surface,Day,ibg_surface_001,1320010131,path_grd_mid_small_055,1220060131,Drop,1220060131.0,Drop,1220060131.0,Drop,2220040131.0,Drop,path_grd_far_elite1_803,7.0,1220030131.0,Dash,1220030131.0,Dash,3220070131.0,Drop,3320020231.0,Drop,path_grd_mid_small_011,3220010131.0,Dash,3220010131.0,Dash,3220070131.0,Dash,2220040131.0,Dash,path_grd_close_elite1_801,0.0,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Drop,1320010131.0,Drop,path_grd_far_small_074,3220070131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,2220040131.0,Dash,,,,,,,,,,,9,12,15,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505419,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_003,point_fly_surface_003,sbg_surface_003,Surface,Day,ibg_surface_001,2310060131,path_grd_mid_small_005,1220040131,Dash,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,path_fly_mid_special_016,7.0,1110010131.0,Drop,1110010131.0,Drop,2210010131.0,Drop,2310060231.0,Drop,path_fly_far_small_031,1210010131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,1210040131.0,Drop,path_fly_mid_elite2_805,0.0,1210010131.0,Jump,1210010131.0,Jump,1210010131.0,Drop,2310060131.0,Drop,path_grd_far_small_044,3220060131.0,Dash,2220040131.0,Dash,3220060131.0,Dash,2220040131.0,Dash,path_fly_far_special_048,8.0,3110010131.0,Jump,3110010131.0,Jump,3110010131.0,Jump,1210010131.0,Jump,0,30,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505420,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_002,point_fly_surface_002,sbg_surface_002,Surface,Day,ibg_surface_001,1310010131,path_grd_mid_small_055,3220030131,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,path_fly_mid_elite1_802,,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010231.0,Dash,path_grd_mid_small_043,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,path_fly_mid_elite1_802,0.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010131.0,Dash,path_grd_mid_small_034,3220080131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,path_grd_mid_small_046,8.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,0,42,0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505421,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_001,point_fly_surface_001,sbg_surface_001,Surface,Day,ibg_surface_001,2320020131,path_grd_mid_small_049,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Drop,path_grd_mid_special_065,7.0,1120010131.0,Dash,1120010131.0,Dash,2220030131.0,Dash,2320020231.0,Dash,path_grd_far_small_044,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220040131.0,Dash,path_fly_far_special_045,0.0,1110010131.0,Drop,1110010131.0,Drop,1110010131.0,Drop,1210040131.0,Drop,path_grd_mid_special_065,1120010131.0,Drop,1120010131.0,Drop,2220030131.0,Drop,2320020131.0,Drop,path_grd_far_small_006,8.0,2220030131.0,Jump,2220030131.0,Jump,2220030131.0,Jump,2220040131.0,Jump,0,36,27,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505422,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_003,point_fly_surface_003,sbg_surface_003,Surface,Day,ibg_surface_001,2310040131,path_fly_mid_small_018,3210020131,Jump,3210020131.0,Jump,3210020131.0,Jump,3210020131.0,Jump,path_grd_mid_elite1_802,,3220050131.0,Drop,3220050131.0,Drop,2220050131.0,Drop,2320030231.0,Drop,path_grd_mid_small_070,2220010131.0,Drop,2220010131.0,Drop,3220020131.0,Drop,2220010131.0,Drop,path_fly_mid_small_033,7.0,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,3210040131.0,Drop,path_fly_mid_elite1_802,2210010131.0,Dash,2210010131.0,Dash,1210040131.0,Drop,2310040131.0,Drop,path_grd_mid_elite1_802,8.0,2120010131.0,Drop,2220010131.0,Drop,3220020131.0,Drop,2220050131.0,Drop,0,45,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505423,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_002,point_fly_surface_002,sbg_surface_002,Surface,Day,ibg_surface_001,3320040131,path_grd_far_small_053,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,3220020131.0,Dash,path_grd_mid_elite1_802,6.0,3220050131.0,Jump,3220050131.0,Jump,2220050131.0,Drop,3320040231.0,Drop,path_fly_mid_small_050,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,1210040131.0,Drop,path_grd_mid_elite2_808,0.0,3220050131.0,Jump,3220050131.0,Jump,3320040231.0,Drop,3320040131.0,Drop,path_fly_mid_special_016,2210010131.0,Drop,2110010131.0,Drop,2210010131.0,Drop,1210040131.0,Drop,,,,,,,,,,,0,39,6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505424,wave_eventdungeon_020,Campaign,180,5,False,False,point_grd_gluttony_01,point_fly_gluttony_01,sbg_swamplandjunglebbg009,SwamplandJungle,Day,ibg_swamplandjungle_001,1510090131,b_fly_gluttony_01,1510090131,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505425,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_002,point_fly_surface_002,sbg_surface_002,Surface,Day,ibg_surface_001,3320070131,path_grd_close_small_001,1220020131,Drop,1220020131.0,Drop,1220020131.0,Dash,1220020131.0,Dash,path_grd_mid_elite1_802,7.0,1120010131.0,Jump,1120010131.0,Jump,2220030131.0,Drop,3320070231.0,Drop,path_fly_mid_small_053,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,3210030131.0,Dash,path_grd_mid_special_065,0.0,1120010131.0,Dash,1120010131.0,Dash,2220030131.0,Drop,3320070131.0,Drop,path_fly_mid_special_016,1110010131.0,Drop,1110010131.0,Drop,2210020131.0,Drop,3210030131.0,Drop,,,,,,,,,,,6,45,0,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505426,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_001,point_fly_surface_001,sbg_surface_001,Surface,Day,ibg_surface_001,2320020131,path_grd_mid_small_002,2220020131,Drop,2220020131.0,Drop,2220010131.0,Dash,2220010131.0,Dash,path_grd_mid_elite1_802,7.0,3220050131.0,Dash,3220050131.0,Dash,2220050131.0,Drop,2320020231.0,Drop,path_grd_far_small_071,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,2220050131.0,Drop,path_fly_mid_small_030,,3210020131.0,Jump,3210020131.0,Jump,1210010131.0,Jump,1210010131.0,Jump,path_grd_mid_elite1_802,2220020131.0,Dash,2220020131.0,Dash,2220040131.0,Drop,2320020131.0,Drop,path_grd_far_small_047,6.0,3220060131.0,Jump,3220060131.0,Jump,3220060131.0,Jump,3220060131.0,Jump,0,30,12,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505427,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_003,point_fly_surface_003,sbg_surface_003,Surface,Day,ibg_surface_001,1310030131,path_grd_mid_small_052,2220030131,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,path_fly_mid_elite1_802,,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Drop,1310030231.0,Drop,path_fly_mid_small_050,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,path_fly_mid_elite2_805,0.0,3210020131.0,Drop,3210020131.0,Drop,1310010231.0,Drop,1310030131.0,Drop,path_grd_mid_small_052,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,path_fly_mid_small_050,7.0,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,0,42,0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505428,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_002,point_fly_surface_002,sbg_surface_002,Surface,Day,ibg_surface_001,3320060131,path_grd_mid_small_002,2220030131,Jump,3220060131.0,Jump,2220030131.0,Jump,3220060131.0,Jump,path_grd_mid_elite2_805,,2220030131.0,Drop,3220060131.0,Drop,3320060231.0,Drop,3320060231.0,Drop,path_grd_mid_small_012,2220030131.0,Drop,2220030131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,path_grd_mid_elite2_805,0.0,2220030131.0,Drop,3220060131.0,Drop,3320060231.0,Drop,3320060131.0,Drop,path_grd_mid_special_025,2220030131.0,Drop,3120010131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,,,,,,,,,,,0,45,0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505429,wave_eventdungeon_020,Campaign,90,7,True,False,point_grd_surface_001,point_fly_surface_001,sbg_surface_001,Surface,Day,ibg_surface_001,3310050131,path_grd_mid_small_002,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,path_fly_mid_small_033,,2210010131.0,Dash,1210010131.0,Dash,2210010131.0,Dash,2310060231.0,Drop,path_fly_mid_elite1_802,2210010131.0,Dash,1210010131.0,Dash,2210010131.0,Dash,3310050231.0,Drop,path_fly_mid_elite2_805,0.0,2210010131.0,Drop,2210010131.0,Drop,2310060231.0,Drop,3310050131.0,Drop,path_grd_mid_small_043,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,path_fly_mid_small_033,8.0,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2310060231.0,Drop,0,42,0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505430,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_003,point_fly_surface_003,sbg_surface_003,Surface,Day,ibg_surface_001,2310040131,path_grd_mid_small_052,2220010131,Dash,2220010131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,path_fly_mid_elite1_802,6.0,3210010131.0,Dash,3210010131.0,Dash,3210030131.0,Drop,1310010231.0,Drop,path_fly_mid_small_050,1210010131.0,Dash,1210010131.0,Dash,1210010131.0,Dash,1210040131.0,Dash,path_fly_mid_elite1_802,0.0,1210020131.0,Dash,1210020131.0,Dash,1210040131.0,Drop,2310040131.0,Drop,path_grd_mid_special_025,3120010131.0,Dash,3120010131.0,Dash,3220060131.0,Drop,3220020131.0,Drop,,,,,,,,,,,0,45,0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505431,wave_eventdungeon_020,Campaign,90,5,True,False,point_grd_surface_002,point_fly_surface_002,sbg_surface_002,Surface,Day,ibg_surface_001,1320040131,path_grd_mid_small_008,3220050131,Drop,3220050131.0,Drop,3220060131.0,Dash,3220060131.0,Dash,path_grd_mid_special_025,7.0,2120010131.0,Jump,2120010131.0,Jump,2220010131.0,Drop,1320030231.0,Drop,path_fly_mid_elite1_802,1210030131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,1210040131.0,Drop,path_grd_mid_elite1_802,0.0,2220010131.0,Dash,2220010131.0,Dash,3220060131.0,Drop,1320040131.0,Drop,path_fly_mid_small_021,1210010131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,3210030131.0,Drop,path_grd_mid_special_025,,3120010131.0,Jump,3120010131.0,Jump,3120010131.0,Drop,3120010131.0,Drop,0,60,0,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505432,wave_eventdungeon_020,Campaign,90,7,True,False,point_grd_surface_003,point_fly_surface_003,sbg_surface_003,Surface,Day,ibg_surface_001,3310040131,path_grd_mid_small_049,1220020131,Dash,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,path_fly_mid_elite1_802,,1210020131.0,Drop,1210020131.0,Drop,3210030131.0,Drop,3310040231.0,Drop,path_grd_mid_small_046,1220020131.0,Drop,1220020131.0,Drop,1220020131.0,Drop,1220020131.0,Drop,path_grd_mid_small_034,0.0,1220020131.0,Jump,1220020131.0,Jump,1220020131.0,Jump,1320030231.0,Drop,path_fly_far_elite1_803,1210020131.0,Drop,1210020131.0,Drop,1210010131.0,Drop,3310040131.0,Drop,path_grd_mid_small_008,,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,0,33,9,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505433,wave_eventdungeon_020,Campaign,90,7,True,False,point_grd_surface_001,point_fly_surface_001,sbg_surface_001,Surface,Day,ibg_surface_001,2320060131,path_grd_mid_small_070,1220010131,Jump,1220010131.0,Jump,1220010131.0,Jump,2220050131.0,Dash,path_grd_mid_elite1_802,,1220010131.0,Dash,3220020131.0,Dash,2220050131.0,Drop,2320060231.0,Drop,path_grd_mid_small_012,1220010131.0,Dash,3220020131.0,Dash,1220010131.0,Dash,3220020131.0,Dash,path_grd_mid_elite1_802,0.0,1220010131.0,Dash,3220020131.0,Dash,2220050131.0,Drop,2320060131.0,Drop,path_grd_mid_small_070,1220010131.0,Drop,1220010131.0,Drop,3220020131.0,Drop,2220050131.0,Dash,path_grd_mid_small_070,,1220010131.0,Drop,1220010131.0,Drop,3220020131.0,Drop,2220050131.0,Dash,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
