stage_id,group_id,spot_mod,ui_theme,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6505022,wave_eventdungeon_019,Campaign,CE004,90,5,True,False,point_grd_redocean_001,point_fly_redocean_001,sbg_redoceanfarsea_001,RedOceanFarSea,Day,ibg_redocean_002,6,27,0,1310030151,path_fly_mid_small_018,path_fly_close_small_029,6.0,path_fly_mid_small_050,8.0,path_fly_mid_elite1_802,0.0,path_fly_mid_small_030,,,,,,,,,,,2210020151,Dash,2210020151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,1210040151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210040151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,1310030151.0,Drop,1210020151.0,Dash,1210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505023,wave_eventdungeon_019,Campaign,CE004,90,5,True,False,point_grd_redocean_001,point_fly_redocean_001,sbg_redoceanfarsea_001,RedOceanFarSea,Day,ibg_redocean_002,6,33,0,3310020151,path_fly_close_small_029,path_fly_mid_small_039,,path_fly_mid_small_039,4.0,path_fly_mid_special_016,0.0,path_fly_mid_small_039,4.0,,,,,,,,,,3210020151,Drop,3210020151.0,Drop,3210020151.0,Drop,2310020251.0,Drop,1210020151.0,Dash,1210020151.0,Dash,1210040151.0,Dash,2210010151.0,Drop,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,3110010151.0,Drop,3110010151.0,Drop,3210020151.0,Drop,3310020151.0,Drop,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505024,wave_eventdungeon_019,Campaign,CE004,180,2,False,False,point_grd_massiveobject_01,point_fly_massiveobject_01,sbg_redoceanfarsea_001,RedOceanFarSea,Day,ibg_redocean_002,0,0,1,2510040151,b_fly_massiveobject_01,,,,,,,,,,,,,,,,,,2510040151,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505025,wave_eventdungeon_019,Campaign,CE004,90,5,True,False,point_grd_redocean_001,point_fly_redocean_001,sbg_redocean_001,RedOcean,Day,ibg_redocean_001,24,18,0,1310020151,path_fly_mid_small_018,path_fly_close_special_046,6.0,path_fly_mid_small_024,6.0,path_fly_close_elite1_801,0.0,path_fly_mid_small_050,7.0,,,,,,,,,,3210010151,Drop,3210010151.0,Drop,3210010151.0,Dash,3210010151.0,Dash,2210010151.0,Drop,1110010151.0,Drop,1110010151.0,Drop,1310030251.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Drop,3210010151.0,Dash,3210010151.0,Dash,2210010151.0,Drop,1310020151.0,Drop,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,3210030151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505026,wave_eventdungeon_019,Campaign,CE004,90,5,True,False,point_grd_redocean_001,point_fly_redocean_001,sbg_redocean_001,RedOcean,Day,ibg_redocean_001,0,42,0,1310030151,path_fly_mid_small_018,path_fly_mid_special_047,6.0,path_fly_mid_small_053,6.0,path_fly_mid_elite1_802,0.0,path_fly_mid_small_024,7.0,,,,,,,,,,2210020151,Dash,2210020151.0,Dash,2210020151.0,Drop,2210020151.0,Drop,3210010151.0,Dash,2110010151.0,Dash,2110010151.0,Dash,1310020251.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,3210030151.0,Dash,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,1310030151.0,Drop,3210010151.0,Jump,3210010151.0,Jump,3210010151.0,Jump,1210040151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505027,wave_eventdungeon_019,Campaign,CE004,90,5,True,False,point_grd_redocean_001,point_fly_redocean_001,sbg_redocean_001,RedOcean,Day,ibg_redocean_001,0,45,0,3310040151,path_fly_mid_small_018,path_fly_mid_special_047,7.0,path_fly_mid_elite1_802,4.0,path_fly_mid_elite1_802,0.0,path_fly_mid_small_021,10.0,,,,,,,,,,3210010151,Drop,3210010151.0,Drop,3210010151.0,Dash,3210010151.0,Dash,1110010151.0,Jump,1110010151.0,Jump,2210010151.0,Drop,3310040251.0,Drop,1210030151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,1210040151.0,Drop,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,3310040151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,3210030151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505028,wave_eventdungeon_019,Campaign,CE004,90,5,True,False,point_grd_redocean_001,point_fly_redocean_001,sbg_redocean_001,RedOcean,Day,ibg_redocean_001,0,51,0,3310050151,path_fly_mid_small_018,path_fly_mid_elite1_802,7.0,path_fly_mid_small_050,8.0,path_fly_mid_elite1_802,0.0,path_fly_mid_special_016,4.0,path_fly_mid_small_039,4.0,,,,,,,,2210020151,Dash,2210020151.0,Dash,2210020151.0,Drop,2210020151.0,Drop,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3310050251.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210040151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,3210030151.0,Drop,3310050151.0,Drop,3110010151.0,Drop,3110010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505029,wave_eventdungeon_019,Campaign,CE004,90,7,True,False,point_grd_redocean_001,point_fly_redocean_001,sbg_redocean_001,RedOcean,Day,ibg_redocean_001,6,27,0,2310020151,path_fly_mid_small_039,path_fly_close_small_029,6.0,path_fly_mid_small_050,8.0,path_fly_mid_elite1_802,0.0,path_fly_mid_small_050,,,,,,,,,,,1210020151,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,1310020251.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210040151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,3210030151.0,Drop,2310020151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,3210030151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505030,wave_eventdungeon_019,Campaign,CE004,90,5,True,False,point_grd_redocean_001,point_fly_redocean_001,sbg_redocean_001,RedOcean,Day,ibg_redocean_001,6,30,6,3310010151,path_fly_mid_small_039,path_fly_close_small_029,6.0,path_fly_far_small_031,,path_fly_mid_elite2_805,0.0,path_fly_mid_special_016,4.0,,,,,,,,,,1210020151,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,3210030151.0,Drop,1210010151.0,Jump,1210010151.0,Jump,3210030151.0,Drop,3310010151.0,Drop,3110010151.0,Drop,3110010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505031,wave_eventdungeon_019,Campaign,CE004,90,5,True,False,point_grd_redocean_001,point_fly_redocean_001,sbg_redocean_001,RedOcean,Day,ibg_redocean_001,0,24,9,1310020151,path_fly_mid_small_018,path_fly_mid_small_039,,path_fly_mid_small_050,,path_fly_far_elite1_803,0.0,path_fly_mid_small_030,,,,,,,,,,,3210010151,Drop,3210010151.0,Drop,2110010151.0,Dash,2110010151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210040151.0,Dash,1310030251.0,Drop,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,3210030151.0,Drop,1210030151.0,Jump,1210030151.0,Jump,1210040151.0,Drop,1310020151.0,Drop,1210020151.0,Dash,1210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505032,wave_eventdungeon_019,Campaign,CE004,90,7,True,False,point_grd_redocean_001,point_fly_redocean_001,sbg_redocean_001,RedOcean,Day,ibg_redocean_001,6,27,0,1310030151,path_fly_mid_small_018,path_fly_close_small_029,6.0,path_fly_mid_small_050,8.0,path_fly_mid_elite1_802,0.0,path_fly_mid_small_030,,,,,,,,,,,2210020151,Dash,2210020151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,1210040151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210040151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,1310030151.0,Drop,1210020151.0,Dash,1210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505033,wave_eventdungeon_019,Campaign,CE004,90,7,True,False,point_grd_redocean_001,point_fly_redocean_001,sbg_redocean_001,RedOcean,Day,ibg_redocean_001,6,33,0,3310020151,path_fly_close_small_029,path_fly_mid_small_039,,path_fly_mid_small_039,4.0,path_fly_mid_special_016,0.0,path_fly_mid_small_039,4.0,,,,,,,,,,3210020151,Drop,3210020151.0,Drop,3210020151.0,Drop,2310020251.0,Drop,1210020151.0,Dash,1210020151.0,Dash,1210040151.0,Dash,2210010151.0,Drop,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,3110010151.0,Drop,3110010151.0,Drop,3210020151.0,Drop,3310020151.0,Drop,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505034,wave_eventdungeon_019,Campaign,CE004,90,7,True,False,point_grd_redocean_001,point_fly_redocean_001,sbg_redocean_001,RedOcean,Day,ibg_redocean_001,15,18,0,1310010151,path_fly_mid_small_036,path_fly_mid_small_039,,path_fly_close_small_029,7.0,path_fly_close_elite1_801,0.0,path_fly_mid_small_024,8.0,,,,,,,,,,2210010151,Dash,2210010151.0,Dash,2210010151.0,Jump,3210030151.0,Jump,1210020151.0,Dash,1210020151.0,Dash,1210040151.0,Dash,2310020251.0,Drop,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,1210040151.0,Drop,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Drop,1310010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505035,wave_eventdungeon_019,Campaign,CE004,90,5,True,False,point_grd_redocean_001,point_fly_redocean_001,sbg_redocean_001,RedOcean,Day,ibg_redocean_001,6,27,0,2310020151,path_fly_mid_small_039,path_fly_close_small_029,6.0,path_fly_mid_small_050,8.0,path_fly_mid_elite1_802,0.0,path_fly_mid_small_050,,,,,,,,,,,1210020151,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,1310020251.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210040151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,3210030151.0,Drop,2310020151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,3210030151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505036,wave_eventdungeon_019,Campaign,CE004,180,2,False,False,point_grd_massiveobject_01,point_fly_massiveobject_01,sbg_redoceanfarsea_001,RedOceanFarSea,Day,ibg_redocean_002,0,0,1,2510040151,b_fly_massiveobject_01,,,,,,,,,,,,,,,,,,2510040151,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505037,wave_eventdungeon_019,Campaign,,180,6,False,False,point_grd_alteisen_01,point_fly_alteisen_01,sbg_desertmbg001_001,Desertmbg001,Day,ibg_desert_001,0,0,1,3520010136,b_g_alteisen_01,,,,,,,,,,,,,,,,,,3520010136,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505038,wave_eventdungeon_019,Campaign,,180,6,False,False,point_grd_alteisen_01,point_fly_alteisen_01,sbg_desertmbg001_001,Desertmbg001,Day,ibg_desert_001,0,0,1,3520010136,b_g_alteisen_01,,,,,,,,,,,,,,,,,,3520010136,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505039,wave_eventdungeon_019,Campaign,,180,6,False,False,point_grd_alteisen_01,point_fly_alteisen_01,sbg_desertmbg001_001,Desertmbg001,Day,ibg_desert_001,0,0,1,3520010136,b_g_alteisen_01,,,,,,,,,,,,,,,,,,3520010136,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505040,wave_eventdungeon_019,Campaign,,180,6,False,False,point_grd_alteisen_01,point_fly_alteisen_01,sbg_desertmbg001_001,Desertmbg001,Day,ibg_desert_001,0,0,1,3520010136,b_g_alteisen_01,,,,,,,,,,,,,,,,,,3520010136,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505041,wave_eventdungeon_019,Campaign,,180,6,False,False,point_grd_alteisen_01,point_fly_alteisen_01,sbg_desertmbg001_001,Desertmbg001,Day,ibg_desert_001,0,0,1,3520010136,b_g_alteisen_01,,,,,,,,,,,,,,,,,,3520010136,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505042,wave_eventdungeon_019,Campaign,,180,6,False,False,point_grd_alteisen_01,point_fly_alteisen_01,sbg_desertmbg001_001,Desertmbg001,Day,ibg_desert_001,0,0,1,3520010136,b_g_alteisen_01,,,,,,,,,,,,,,,,,,3520010136,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505043,wave_eventdungeon_019,Campaign,,180,6,False,False,point_grd_alteisen_01,point_fly_alteisen_01,sbg_desertmbg001_001,Desertmbg001,Day,ibg_desert_001,0,0,1,3520010136,b_g_alteisen_01,,,,,,,,,,,,,,,,,,3520010136,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505101,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,30,12,0,3320010121,path_grd_close_small_001,path_grd_close_special_024,4.0,path_fly_mid_small_050,6.0,path_grd_close_elite1_801,0.0,path_grd_mid_small_043,,,,,,,,,,,2220020121,Drop,2220020121.0,Drop,2220020121.0,Dash,2220020121.0,Dash,1220040121.0,Drop,1120010121.0,Drop,1120010121.0,Drop,1320040221.0,Drop,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,3210030121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Drop,3320010121.0,Drop,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505102,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,30,12,0,1310020121,path_fly_mid_small_018,path_fly_close_special_046,6.0,path_grd_close_small_013,6.0,path_fly_close_elite1_801,0.0,path_fly_mid_small_050,7.0,,,,,,,,,,3210010121,Drop,3210010121.0,Drop,3210010121.0,Dash,3210010121.0,Dash,2210010121.0,Drop,1110010121.0,Drop,1110010121.0,Drop,1310030221.0,Drop,1220020121.0,Dash,1220020121.0,Dash,1220020121.0,Dash,1220020121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,2210010121.0,Drop,1310020121.0,Drop,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,3210030121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505103,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,15,18,0,1320040121,path_grd_mid_small_049,path_grd_close_small_054,7.0,path_fly_mid_small_039,4.0,path_grd_close_elite1_801,0.0,path_grd_mid_small_070,7.0,,,,,,,,,,3120010121,Drop,3120010121.0,Drop,3120010121.0,Drop,2220040121.0,Dash,1220040121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,2320050221.0,Drop,3210020121.0,Dash,3210020121.0,Dash,3210020121.0,Dash,3210020121.0,Dash,1220040121.0,Jump,1220040121.0,Jump,2220040121.0,Dash,1320040121.0,Drop,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,3220020121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505104,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,33,12,0,3320010121,path_grd_mid_small_052,path_fly_close_elite1_801,6.0,path_grd_mid_small_058,,path_grd_close_elite1_801,0.0,path_fly_close_special_046,6.0,,,,,,,,,,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Drop,1310020221.0,Drop,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,2220040121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,2220040121.0,Drop,3320010121.0,Drop,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Drop,1210040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505105,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,0,42,0,2320010121,path_grd_mid_small_002,path_fly_mid_small_050,,path_grd_mid_elite1_802,8.0,path_grd_mid_elite2_808,0.0,path_fly_mid_small_050,10.0,path_grd_mid_small_043,7.0,,,,,,,,3220040121,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Dash,3220040121.0,Drop,3220040121.0,Drop,3220060121.0,Drop,2320010221.0,Drop,3220040121.0,Dash,3220060121.0,Dash,1320030221.0,Drop,2320010121.0,Drop,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Dash,3220040121.0,Drop,3220060121.0,Drop,3220040121.0,Drop,3220060121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505106,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,24,12,0,1320060121,path_grd_mid_small_055,path_grd_close_elite1_801,7.0,path_grd_close_small_010,,path_grd_close_elite1_801,0.0,path_grd_mid_small_073,6.0,,,,,,,,,,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Drop,2220010121.0,Dash,2220010121.0,Dash,1220050121.0,Drop,1320060221.0,Drop,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Drop,1320060121.0,Drop,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505107,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,18,33,0,3310050121,path_grd_close_small_001,path_fly_mid_elite1_802,7.0,path_grd_close_small_051,,path_fly_mid_elite1_802,0.0,path_grd_close_small_042,,path_grd_mid_special_025,,,,,,,,,3220030121,Jump,3220030121.0,Jump,3220030121.0,Dash,2220040121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3310050221.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,2220010121.0,Dash,1210010121.0,Dash,1210010121.0,Dash,3210030121.0,Drop,3310050121.0,Drop,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,3120010121.0,Jump,3120010121.0,Jump,3120010121.0,Drop,3120010121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505108,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,12,21,0,2320030121,path_grd_mid_small_002,path_grd_close_small_067,6.0,path_grd_mid_small_011,6.0,path_grd_mid_elite1_802,0.0,path_grd_close_small_048,,,,,,,,,,,3220050121,Drop,3220050121.0,Drop,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,2220050121.0,Drop,1320030221.0,Drop,3220060121.0,Jump,3220060121.0,Jump,3220060121.0,Jump,3220060121.0,Jump,3220060121.0,Jump,3220060121.0,Jump,3220020121.0,Drop,2320030121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
