stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6431019,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_004_oc,point_fly_arkcity_004_oc,sbg_arkcity_004,ArcCity,Day,ibg_arkcity_001,24,33,0,2310050121,path_grd_mid_small_005,path_fly_close_elite2_804,5.0,path_grd_mid_small_011,10.0,path_fly_close_small_049,,path_fly_mid_elite1_802,0.0,path_fly_close_elite2_807,10.0,path_grd_mid_small_046,,path_fly_mid_small_036,8.0,,,,,1220010121,Dash,1220010121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,2210010121,Dash,1210010121,Dash,2310040221,Drop,2310050221,Drop,2220010121,Drop,2220010121,Drop,1220010121,Drop,1220010121,Drop,1210030121,Drop,1210010121,Drop,1210010121,Drop,3210030121,Dash,2210010121,Dash,1210010121,Dash,3210030121,Drop,2310050121,Drop,1210030121.0,Dash,1210010121.0,Dash,2310040221.0,Drop,2310040221.0,Drop,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,1210030121.0,Drop,1210010121.0,Drop,1210030121.0,Drop,1210010121.0,Drop,,,,,,,,,,,,,,,,
6431020,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_003_oc,point_fly_arkcity_003_oc,sbg_arkcity_003,ArcCity,Day,ibg_arkcity_001,24,30,0,3320080121,path_grd_close_small_060,path_fly_mid_small_027,6.0,path_grd_mid_elite2_808,8.0,path_fly_close_small_041,10.0,path_grd_mid_elite2_808,0.0,path_fly_close_small_007,10.0,path_fly_mid_small_005,,path_grd_close_small_054,,,,,,1220020121,Jump,1220050121.0,Jump,1220020121.0,Jump,1220050121.0,Jump,3210040121,Drop,3210040121,Drop,3210030121,Dash,3210050121,Drop,2220010121,Dash,1220020121,Dash,3320050221,Drop,3320080221,Drop,3210040121,Drop,1210030121,Drop,1210030121,Drop,3210050121,Drop,2220010121,Dash,1220050121,Dash,3320050221,Drop,3320080121,Drop,3210040121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,3210050121.0,Dash,1210030121.0,Dash,3210050121.0,Dash,3210040121.0,Dash,1210030121.0,Dash,2220010121.0,Drop,1220050121.0,Drop,2220010121.0,Drop,3320050221.0,Drop,,,,,,,,,,,,,,,,
6432001,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_004_oc,point_fly_arkcity_004_oc,sbg_arkcity_004,ArcCity,Day,ibg_arkcity_001,0,45,0,2310040131,path_grd_mid_small_002,path_grd_mid_small_070,,path_fly_mid_small_042,,path_grd_mid_small_043,,path_fly_mid_elite1_802,0.0,path_grd_mid_small_061,,path_grd_mid_small_043,,,,,,,,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,3220020131.0,Drop,3220050131,Dash,3220050131,Dash,3220050131,Dash,3320040231,Dash,1210030131,Drop,1210030131,Drop,1210030131,Drop,2310040231,Drop,3220050131,Dash,3220020131,Dash,3220050131,Dash,3220020131,Dash,1210030131,Drop,1210030131,Drop,1210040131,Drop,2310040131,Drop,3220020131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3320040231.0,Dash,3220020131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3320040231.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6432002,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_003_oc,point_fly_arkcity_003_oc,sbg_arkcity_003,ArcCity,Day,ibg_arkcity_001,18,30,0,3320080131,path_grd_mid_small_043,path_grd_close_elite2_804,5.0,path_grd_mid_small_049,12.0,path_grd_mid_small_070,8.0,path_grd_close_elite2_804,0.0,path_grd_mid_small_012,10.0,path_grd_mid_small_068,8.0,,,,,,,2220020131,Dash,3220040131.0,Dash,2220020131.0,Dash,3220040131.0,Dash,3220040131,Dash,3220040131,Dash,2320010231,Jump,2320010231,Jump,2220020131,Drop,2220020131,Drop,2220020131,Drop,3320080231,Drop,3220040131,Dash,3220040131,Dash,3220040131,Dash,3220080131,Drop,3220040131,Jump,3220040131,Jump,3320010231,Dash,3320010231,Dash,2220020131.0,Drop,2220020131.0,Drop,2220020131.0,Drop,3320080131.0,Drop,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,2320010231.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6432003,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_001_oc,point_fly_arkcity_001_oc,sbg_arkcity_001,ArcCity,Day,ibg_arkcity_001,18,33,0,3310040131,path_fly_mid_small_018,path_fly_close_small_049,4.0,path_fly_mid_elite2_808,9.0,path_fly_close_small_035,,path_fly_mid_elite2_805,0.0,path_fly_mid_elite1_802,8.0,path_fly_close_small_049,,,,,,,,2210010131,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,1210030131,Drop,1210030131,Drop,1210030131,Drop,3310040231,Drop,2210010131,Drop,2210010131,Drop,1310030231,Drop,1310030231,Drop,2210010131,Dash,1210030131,Dash,1210030131,Dash,1210030131,Dash,2210010131,Dash,1210030131,Dash,1310030231,Drop,3310040131,Drop,3210030131.0,Normal,2210010131.0,Drop,2210010131.0,Drop,1310030231.0,Drop,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,3210030131.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,
6432004,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_005_oc,point_fly_arkcity_005_oc,sbg_arkcity_005,ArcCity,Day,ibg_arkcity_001,33,24,0,2310050131,path_grd_close_small_042,path_grd_mid_elite2_805,,path_grd_close_small_048,7.0,path_fly_close_small_038,10.0,path_fly_close_elite2_807,0.0,path_fly_mid_elite1_802,10.0,path_grd_close_small_048,6.0,path_grd_mid_small_043,12.0,,,,,3220030131,Dash,1220050131.0,Dash,3220030131.0,Dash,1220050131.0,Dash,3220030131,Drop,2220040131,Drop,1320040231,Dash,1320040231,Dash,1220040131,Drop,1220040131,Drop,1220040131,Drop,1220050131,Drop,2210020131,Dash,2210020131,Dash,2210020131,Dash,3210030131,Dash,2110010131,Dash,2110010131,Dash,3310050231,Dash,3310050231,Dash,2110010131.0,Jump,2110010131.0,Jump,3210030131.0,Dash,2310050131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,1220050131.0,Drop,1220040131.0,Dash,1220050131.0,Dash,1220040131.0,Dash,1220050131.0,Dash,,,,,,,,,,,,,,,,
6432005,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_002_oc,point_fly_arkcity_002_oc,sbg_arkcity_002,ArcCity,Day,ibg_arkcity_001,0,48,0,2310040131,path_fly_mid_small_018,path_fly_mid_elite1_802,,path_fly_mid_small_042,8.0,path_fly_mid_small_036,,path_fly_mid_elite2_805,0.0,path_fly_mid_small_050,8.0,path_fly_mid_small_036,,,,,,,,2210020131,Dash,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2210020131,Drop,2210020131,Drop,2210040131,Drop,2310040231,Drop,2210040131,Drop,2210040131,Drop,2210040131,Drop,2310040231,Drop,2210020131,Dash,2210020131,Dash,2210040131,Dash,2210040131,Dash,2210020131,Dash,2210020131,Dash,2310040231,Drop,2310040131,Drop,2210040131.0,Dash,2210040131.0,Dash,2210040131.0,Dash,1210040131.0,Normal,2210020131.0,Drop,2210020131.0,Drop,2210040131.0,Drop,2210040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6432006,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_003_oc,point_fly_arkcity_003_oc,sbg_arkcity_003,ArcCity,Day,ibg_arkcity_001,30,36,0,3320080131,path_grd_mid_special_025,path_grd_close_elite1_801,8.0,path_grd_mid_small_012,7.0,path_fly_close_small_038,12.0,path_grd_close_elite2_807,0.0,path_grd_mid_elite1_802,,path_fly_mid_small_030,10.0,path_grd_close_small_013,8.0,,,,,1120010131,Jump,1120010131.0,Jump,2220010131.0,Drop,1320030231.0,Drop,2220010131,Jump,2220010131,Jump,3220080131,Drop,3320080231,Drop,1220060131,Drop,1220060131,Drop,1220060131,Drop,3320080231,Drop,2210020131,Dash,2210020131,Dash,2210020131,Dash,2210020131,Dash,1220060131,Jump,1220060131,Jump,1320030231,Drop,3320080231,Drop,2220010131.0,Jump,2220010131.0,Jump,3220080131.0,Drop,3320080131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,1220060131.0,Drop,1220060131.0,Drop,1220060131.0,Drop,3220080131.0,Drop,,,,,,,,,,,,,,,,
6432007,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_004_oc,point_fly_arkcity_004_oc,sbg_arkcity_004,ArcCity,Day,ibg_arkcity_001,0,60,6,1320060131,path_grd_mid_small_043,path_fly_mid_elite2_808,,path_fly_far_small_054,6.0,path_grd_mid_special_025,14.0,path_fly_mid_elite1_802,0.0,path_grd_mid_elite1_802,10.0,path_fly_mid_small_024,5.0,path_grd_mid_small_043,,,,,,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,1210030131,Dash,1210030131,Dash,3310010231,Dash,3310010231,Dash,1210030131,Dash,1210030131,Dash,1210030131,Dash,1210030131,Dash,2120010131,Dash,2120010131,Dash,1220060131,Drop,2220040131,Drop,1210030131,Dash,1210030131,Dash,3210030131,Drop,1310040231,Drop,1220060131.0,Jump,1220060131.0,Jump,2220040131.0,Drop,1320060131.0,Drop,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1220060131.0,Dash,2220040131.0,Dash,1220060131.0,Dash,2220040131.0,Dash,,,,,,,,,,,,,,,,
6432008,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_005_oc,point_fly_arkcity_005_oc,sbg_arkcity_005,ArcCity,Day,ibg_arkcity_001,42,30,0,1320060131,path_fly_mid_special_047,path_grd_close_elite2_804,10.0,path_grd_mid_small_070,6.0,path_fly_close_small_029,10.0,path_grd_mid_elite2_808,0.0,path_grd_close_special_024,10.0,path_grd_close_small_042,6.0,path_grd_close_small_048,5.0,,,,,1110010131,Dash,1110010131.0,Dash,1210020131.0,Drop,3210030131.0,Drop,1220060131,Dash,1220060131,Dash,1320060231,Jump,1320060231,Jump,1220060131,Dash,1220060131,Dash,1220060131,Dash,1220050131,Drop,3210040131,Drop,3210040131,Drop,3210040131,Drop,3210040131,Drop,1220060131,Dash,1220060131,Dash,1320060231,Drop,1320060131,Drop,1120010131.0,Jump,1120010131.0,Jump,2220040131.0,Drop,1320060231.0,Drop,1220060131.0,Dash,1220050131.0,Dash,1220060131.0,Dash,1220050131.0,Dash,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,,,,,,,,,,,,,,,,
6432009,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_001_oc,point_fly_arkcity_001_oc,sbg_arkcity_001,ArcCity,Day,ibg_arkcity_001,24,24,0,1320040131,path_grd_mid_small_005,path_grd_mid_small_070,,path_fly_close_elite1_801,,path_fly_close_small_029,0.0,path_grd_close_elite2_807,,path_grd_mid_small_040,5.0,path_fly_mid_small_039,10.0,,,,,,,3220010131,Dash,3220010131.0,Dash,3220010131.0,Dash,2220040131.0,Dash,2220010131,Dash,2220010131,Dash,2220010131,Dash,1320060231,Drop,2210020131,Dash,2210020131,Dash,2210040131,Drop,1310040231,Drop,2210020131,Dash,2210020131,Dash,2210040131,Drop,1310040231,Drop,3220010131,Jump,3220010131,Jump,1320060231,Drop,1320040131,Drop,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,2210020131.0,Dash,2210040131.0,Dash,2210020131.0,Dash,2210040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6432010,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_002_oc,point_fly_arkcity_002_oc,sbg_arkcity_002,ArcCity,Day,ibg_arkcity_001,0,48,21,3320020131,path_grd_mid_elite1_802,path_grd_far_small_059,6.0,path_fly_mid_special_047,9.0,path_grd_far_small_044,12.0,path_fly_mid_elite2_808,0.0,path_grd_far_elite1_803,8.0,path_grd_mid_special_065,,,,,,,,3220060131,Dash,3220060131.0,Dash,3220070131.0,Drop,3320030231.0,Dash,3220060131,Dash,3220060131,Dash,3220060131,Dash,1320010231,Dash,2110010131,Dash,2110010131,Dash,1210010131,Drop,1210010131,Drop,3220070131,Dash,3220060131,Dash,3220070131,Dash,3220060131,Dash,1210010131,Dash,1210010131,Dash,3310030231,Dash,3310030231,Dash,3220060131.0,Jump,3220060131.0,Jump,3220070131.0,Drop,3320020131.0,Drop,3220060131.0,Dash,3220060131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6432011,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_001_oc,point_fly_arkcity_001_oc,sbg_arkcity_001,ArcCity,Day,ibg_arkcity_001,30,27,0,2320050131,path_fly_mid_small_036,path_grd_close_elite2_804,,path_fly_close_small_049,,path_fly_mid_small_030,10.0,path_fly_mid_elite1_802,0.0,path_grd_close_elite2_807,10.0,path_fly_mid_small_008,8.0,path_fly_close_small_004,10.0,,,,,1210030131,Dash,1210030131.0,Dash,2210040131.0,Dash,2210040131.0,Dash,3220040131,Dash,3220040131,Dash,2320050231,Jump,2320050231,Jump,1210030131,Dash,1210030131,Dash,1210030131,Dash,2210040131,Dash,2210040131,Drop,2210040131,Drop,2210040131,Drop,1210040131,Drop,1210030131,Jump,1210030131,Jump,2210040131,Drop,1310040231,Drop,3220040131.0,Dash,3220040131.0,Dash,1320030231.0,Drop,2320050131.0,Drop,1210030131.0,Dash,2210040131.0,Dash,1210030131.0,Dash,2210040131.0,Dash,1210030131.0,Dash,2210040131.0,Dash,1210030131.0,Dash,2210040131.0,Dash,,,,,,,,,,,,,,,,
6432012,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_005_oc,point_fly_arkcity_005_oc,sbg_arkcity_005,ArcCity,Day,ibg_arkcity_001,9,48,0,3320020131,path_grd_mid_small_043,path_fly_mid_small_036,,path_grd_mid_elite1_802,3.0,path_fly_mid_small_042,12.0,path_fly_close_elite1_801,0.0,path_grd_mid_elite2_808,10.0,path_fly_mid_small_039,6.0,path_grd_mid_small_043,10.0,,,,,2220030131,Dash,3220070131.0,Dash,2220030131.0,Dash,1320010231.0,Dash,3210020131,Dash,3210020131,Dash,2210040131,Dash,2210040131,Dash,2220030131,Jump,2220030131,Jump,3220070131,Drop,3320020231,Drop,2210040131,Drop,2210040131,Drop,2210040131,Drop,1210040131,Drop,3210020131,Dash,3210020131,Dash,2210040131,Drop,2310050231,Drop,2220030131.0,Dash,3220070131.0,Dash,1320030231.0,Drop,3320020131.0,Drop,3210020131.0,Dash,3210020131.0,Dash,2210040131.0,Dash,2210040131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,,,,,,,,,,,,,,,,
6432013,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_002_oc,point_fly_arkcity_002_oc,sbg_arkcity_002,ArcCity,Day,ibg_arkcity_001,18,30,0,2320060131,path_grd_close_small_054,path_grd_mid_elite1_802,,path_fly_close_small_049,5.0,path_grd_mid_small_043,12.0,path_grd_mid_elite1_802,0.0,path_grd_close_small_067,10.0,path_grd_mid_small_068,5.0,,,,,,,1220040131,Drop,1220040131.0,Drop,1220040131.0,Drop,3320040231.0,Drop,1220040131,Dash,1220040131,Dash,2220050131,Drop,2320060231,Drop,3210010131,Dash,3210010131,Dash,3210010131,Dash,1210040131,Dash,1220040131,Dash,1220040131,Dash,3220020131,Dash,3220020131,Dash,1220040131,Dash,1220040131,Dash,3320040231,Drop,2320060131,Drop,1220040131.0,Dash,1220040131.0,Dash,3220020131.0,Drop,3320050231.0,Drop,1220040131.0,Jump,1220040131.0,Jump,1220040131.0,Dash,2320020231.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6432014,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_004_oc,point_fly_arkcity_004_oc,sbg_arkcity_004,ArcCity,Day,ibg_arkcity_001,0,60,6,2320070131,path_grd_mid_elite1_802,path_fly_mid_special_047,,path_grd_far_small_044,6.0,path_grd_mid_small_040,9.0,path_fly_mid_elite2_808,0.0,path_grd_mid_small_043,10.0,path_grd_mid_elite2_808,4.0,path_grd_mid_small_049,8.0,,,,,3220030131,Dash,3220030131.0,Dash,3220070131.0,Drop,1320020231.0,Drop,2110010131,Dash,2110010131,Dash,2210010131,Drop,2310010231,Drop,3220070131,Dash,2220040131,Dash,3220070131,Dash,2220040131,Dash,3220030131,Dash,3220030131,Dash,3220070131,Dash,2220040131,Dash,2210010131,Dash,2210010131,Dash,2310010231,Dash,2310010231,Dash,3220070131.0,Dash,2220040131.0,Dash,3220070131.0,Dash,2220040131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,1320030231.0,Drop,2320070131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,,,,,,,,,,,,,,,,
6432015,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_003_oc,point_fly_arkcity_003_oc,sbg_arkcity_003,ArcCity,Day,ibg_arkcity_001,42,0,15,3320020131,path_grd_close_elite1_801,path_grd_far_small_044,,path_grd_close_small_013,8.0,path_fly_close_small_029,8.0,path_grd_close_elite1_801,0.0,path_grd_far_elite2_809,6.0,path_grd_close_small_048,5.0,path_fly_close_small_035,8.0,,,,,1220060131,Dash,1220060131.0,Dash,2320030231.0,Drop,2220040131.0,Drop,3220070131,Dash,2220040131,Dash,3220070131,Dash,1320010231,Dash,1220060131,Dash,1220060131,Dash,1220060131,Dash,2220040131,Dash,3210010131,Drop,3210010131,Drop,3210010131,Drop,3210010131,Drop,1220060131,Jump,1220060131,Jump,2320030231,Drop,2220040131,Drop,1220060131.0,Dash,3220070131.0,Dash,2320030231.0,Drop,3320020131.0,Drop,1220060131.0,Jump,1220060131.0,Jump,1220060131.0,Jump,1220060131.0,Jump,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,,,,,,,,,,,,,,,,
6432016,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_001_oc,point_fly_arkcity_001_oc,sbg_arkcity_001,ArcCity,Day,ibg_arkcity_001,39,18,0,2320060131,path_grd_close_small_001,path_grd_mid_elite1_802,5.0,path_grd_close_small_072,10.0,path_grd_close_small_042,,path_grd_mid_elite1_802,0.0,path_grd_close_elite2_804,10.0,path_grd_close_small_036,,path_grd_close_small_039,9.0,,,,,1220040131,Jump,1220040131.0,Jump,1220040131.0,Jump,1220040131.0,Jump,1220040131,Dash,3220060131,Dash,3220020131,Drop,2320060231,Drop,3220020131,Drop,1220040131,Drop,1220040131,Drop,3320040231,Dash,3220060131,Dash,1220040131,Dash,3220060131,Dash,1220040131,Dash,1220040131,Dash,3220060131,Dash,3220020131,Drop,2320060131,Drop,3220060131.0,Drop,1220040131.0,Drop,3320040231.0,Drop,3320040231.0,Dash,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220020131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220020131.0,Dash,,,,,,,,,,,,,,,,
6432017,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_005_oc,point_fly_arkcity_005_oc,sbg_arkcity_005,ArcCity,Day,ibg_arkcity_001,60,30,0,3310040131,path_grd_close_small_010,path_fly_mid_special_047,,path_grd_close_elite1_801,10.0,path_fly_close_special_044,8.0,path_fly_mid_special_047,0.0,path_grd_close_elite1_801,10.0,path_grd_close_small_069,8.0,path_fly_close_special_044,10.0,,,,,2220010131,Dash,2220010131.0,Dash,2220040131.0,Dash,2220040131.0,Dash,1210030131,Dash,1110010131,Dash,3210030131,Drop,3310040231,Drop,3220060131,Dash,2220010131,Dash,2220040131,Drop,1320030231,Drop,1210030131,Dash,1210010131,Dash,1110010131,Drop,3210030131,Drop,1210030131,Dash,1210010131,Dash,3210030131,Drop,3310040131,Drop,3220060131.0,Dash,2220010131.0,Dash,2220040131.0,Drop,1320030231.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220040131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210010131.0,Dash,3210030131.0,Drop,,,,,,,,,,,,,,,,
6432018,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_002_oc,point_fly_arkcity_002_oc,sbg_arkcity_002,ArcCity,Day,ibg_arkcity_001,27,27,0,1320060131,path_grd_close_small_007,path_grd_mid_elite1_802,5.0,path_grd_close_small_014,10.0,path_grd_mid_small_043,,path_grd_close_elite2_804,0.0,path_grd_mid_small_034,10.0,path_grd_close_small_039,,path_grd_mid_small_037,,,,,,2220020131,Jump,2220040131.0,Jump,2220020131.0,Jump,2220040131.0,Jump,3220060131,Dash,2220020131,Dash,2220040131,Drop,1320060231,Drop,2220020131,Drop,3220060131,Drop,2220020131,Drop,1320060231,Drop,2220020131,Drop,3220060131,Drop,3220060131,Drop,2220020131,Drop,2220020131,Dash,3220060131,Dash,2220040131,Drop,1320060231,Drop,2220040131.0,Drop,2220020131.0,Drop,2220020131.0,Drop,1320060131.0,Drop,2220020131.0,Drop,3220060131.0,Drop,2220020131.0,Drop,1320060231.0,Drop,2220020131.0,Drop,3220060131.0,Drop,2220020131.0,Drop,3220060131.0,Drop,,,,,,,,,,,,,,,,
6432019,wave_simulationroom_004,Campaign,90,7,True,False,point_grd_arkcity_004_oc,point_fly_arkcity_004_oc,sbg_arkcity_004,ArcCity,Day,ibg_arkcity_001,24,33,0,2310050131,path_grd_mid_small_005,path_fly_close_elite2_804,5.0,path_grd_mid_small_011,10.0,path_fly_close_small_049,,path_fly_mid_elite1_802,0.0,path_fly_close_elite2_807,10.0,path_grd_mid_small_046,,path_fly_mid_small_036,8.0,,,,,1220010131,Dash,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,2210010131,Dash,1210010131,Dash,2310040231,Drop,2310050231,Drop,2220010131,Drop,2220010131,Drop,1220010131,Drop,1220010131,Drop,1210030131,Drop,1210010131,Drop,1210010131,Drop,3210030131,Dash,2210010131,Dash,1210010131,Dash,3210030131,Drop,2310050131,Drop,1210030131.0,Dash,1210010131.0,Dash,2310040231.0,Drop,2310040231.0,Drop,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,1210030131.0,Drop,1210010131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,,,,,,,,,,,,,,,,
