stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/2/private_monster_count,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/3/private_monster_count,wave_data/5/private_monster_count,wave_data/6/private_monster_count,wave_data/7/private_monster_count,mod_value,wave_data/1/private_monster_count,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count
7007003,wave_campaign_hard_002,Campaign,90,7,True,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Night,ibg_iceland_001,1310020141.0,path_fly_close_special_044,2110010141,Drop,2110010141.0,Drop,2210030141.0,Drop,2210030141.0,Drop,path_grd_mid_elite2_805,2220030141.0,Dash,2220030141.0,Dash,2320050241.0,Drop,2320050241.0,Drop,path_fly_mid_small_053,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,1210040141.0,Dash,path_fly_close_small_029,2210020141.0,Jump,2210020141.0,Jump,2210020141.0,Jump,2210020141.0,Jump,path_fly_mid_elite1_802,0.0,2210020141.0,Dash,2210020141.0,Dash,3210030141.0,Drop,1310020141.0,Drop,path_grd_close_elite1_801,2220030141.0,Jump,2220030141.0,Jump,2220040141.0,Drop,3320040241.0,Drop,36,24,0,,path_fly_close_small_029,2210020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,,,,,,,,,,,10.0,5.0,,,10.0,,,,,,,,,,,,,,,,,,,,
7007004,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Night,ibg_iceland_001,3320070141.0,path_grd_mid_special_025,3120010141,Drop,3120010141.0,Drop,3120010141.0,Drop,3120010141.0,Drop,path_grd_close_small_067,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,2320020241.0,Drop,path_grd_mid_special_065,1120010141.0,Dash,1120010141.0,Dash,1120010141.0,Dash,1120010141.0,Dash,path_grd_mid_special_025,1120010141.0,Drop,1120010141.0,Drop,2220040141.0,Drop,3320070141.0,Drop,path_grd_mid_small_046,13.0,1220040141.0,Drop,1220040141.0,Drop,1220040141.0,Drop,1220040141.0,Drop,path_fly_mid_special_047,2110010141.0,Dash,2110010141.0,Dash,2110010141.0,Dash,2110010141.0,Dash,6,66,0,,,,,,,,,,,,,,,,,,,,0.0,6.0,,,,12.0,,,,,,,,,,,,,,,,,,,,
7007005,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Night,ibg_iceland_001,3320060141.0,path_grd_close_small_007,2120010141,Drop,2120010141.0,Drop,2120010141.0,Drop,3320060241.0,Drop,path_fly_mid_small_036,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,path_fly_close_special_044,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,3210030141.0,Drop,path_grd_mid_elite1_802,2120010141.0,Dash,2120010141.0,Dash,1220050141.0,Drop,3320060141.0,Drop,path_fly_close_special_046,6.0,2110010141.0,Dash,2110010141.0,Dash,3210040141.0,Dash,3210030141.0,Dash,path_fly_mid_small_036,3210040141.0,Dash,3210040141.0,Dash,3210040141.0,Dash,3210040141.0,Dash,36,21,0,6.0,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,6.0,,,,,,,,,,,,,,,,,,,,
7007006,wave_campaign_hard_002,Campaign,90,7,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Night,ibg_iceland_001,1320030141.0,path_grd_close_small_001,3220050141,Dash,3220050141.0,Dash,3220050141.0,Drop,3220020141.0,Drop,path_grd_mid_special_065,1220020141.0,Dash,1220020141.0,Dash,3220050141.0,Drop,3320040241.0,Drop,path_grd_close_small_042,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,path_grd_mid_special_025,3220050141.0,Jump,3220050141.0,Jump,2220010141.0,Drop,3220020141.0,Drop,path_grd_close_elite2_807,0.0,2220010141.0,Jump,2220010141.0,Jump,2320020241.0,Drop,1320030141.0,Drop,path_grd_mid_special_065,1220020141.0,Dash,1220020141.0,Dash,2220010141.0,Drop,3220020141.0,Drop,0,77,10,,path_grd_close_small_048,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,path_grd_mid_special_065,1220020141.0,Jump,1220020141.0,Jump,2220010141.0,Drop,3220020141.0,Drop,12.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,
7007007,wave_campaign_hard_002,Defense,90,7,True,True,point_grd_iceland_001_rightclear,point_fly_iceland_001_rightclear,sbg_iceland_001_rightclear,IceLand,Night,ibg_iceland_defense_001,,path_grd_close_small_039,3220050141,Normal,3220050141.0,Normal,3220020141.0,Normal,2220050141.0,Normal,path_grd_mid_small_075,3220010141.0,Jump,3220010141.0,Jump,3220010141.0,Jump,3220020141.0,Jump,path_grd_close_special_064,3120010141.0,Jump,3120010141.0,Jump,3220050141.0,Dash,3220050141.0,Dash,path_grd_mid_elite1_802,3220020141.0,Jump,3220020141.0,Jump,2220040141.0,Drop,1320060241.0,Drop,path_grd_mid_small_076,16.0,3220010141.0,Dash,3220010141.0,Dash,3220010141.0,Dash,3220020141.0,Dash,path_grd_close_small_048,3220050141.0,Drop,2220050141.0,Drop,3220050141.0,Drop,2220050141.0,Drop,27,45,0,,path_fly_mid_special_047,3110010141.0,Jump,3110010141.0,Jump,3210030141.0,Dash,3210030141.0,Dash,path_grd_mid_elite1_802,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Normal,1320060141.0,Normal,16.0,,9.0,22.0,20,12.0,,,,,,,,,,,,,,,,,,,,
7007008,wave_campaign_hard_002,Defense,90,20,True,True,point_grd_iceland_001_rightclear,point_fly_iceland_001_rightclear,sbg_iceland_001_rightclear,IceLand,Night,ibg_iceland_defense_001,,path_grd_close_special_064,1120010141,Dash,1120010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,path_fly_mid_special_016,1110010141.0,Drop,1110010141.0,Drop,1210020141.0,Normal,1210020141.0,Normal,path_grd_mid_special_025,3120010141.0,Drop,3120010141.0,Drop,3220060141.0,Drop,2220050141.0,Drop,path_fly_mid_special_047,2110010141.0,Dash,2110010141.0,Dash,1210020141.0,Normal,1310020241.0,Normal,path_grd_close_special_024,,3120010141.0,Dash,3120010141.0,Dash,3220060141.0,Dash,2220050141.0,Dash,path_grd_far_special_066,1120010141.0,Drop,1120010141.0,Drop,1120010141.0,Drop,1120010141.0,Drop,45,51,15,,path_grd_mid_small_075,2220010141.0,Jump,3220060141.0,Jump,2220010141.0,Jump,3220060141.0,Jump,path_grd_close_special_024,2120010141.0,Jump,2120010141.0,Jump,3220060141.0,Normal,2320010141.0,Normal,9.0,,14.0,,20,20.0,,,,,,,,,,,,,,,,,,,,
7007009,wave_campaign_hard_002,Defense,90,7,True,True,point_grd_iceland_001_rightclear,point_fly_iceland_001_rightclear,sbg_iceland_001_rightclear,IceLand,Night,ibg_iceland_defense_001,,path_grd_mid_elite3_811,3220020141,Normal,3320040141.0,Normal,3320040141.0,Normal,3320040141.0,Normal,path_fly_mid_small_008,2210020141.0,Dash,2210020141.0,Dash,1210040141.0,Dash,2310030241.0,Dash,path_grd_mid_elite1_802,3220020141.0,Drop,3220020141.0,Drop,2220050141.0,Drop,2320040241.0,Normal,path_fly_close_elite1_801,2210020141.0,Dash,2210020141.0,Dash,1210040141.0,Jump,2310030241.0,Drop,path_grd_close_elite2_804,6.0,3220020141.0,Normal,3220020141.0,Normal,3320040141.0,Jump,3320040141.0,Jump,path_grd_mid_small_040,3220020141.0,Drop,2220050141.0,Drop,3220020141.0,Drop,2320040241.0,Normal,18,30,0,10.0,,,,,,,,,,,,,,,,,,,10.0,14.0,,,20,10.0,,,,,,,,,,,,,,,,,,,,
7007010,wave_campaign_hard_002,BaseDefense,60,6,True,True,point_grd_iceland_007_midclear,point_fly_iceland_007,sbg_iceland_007_midclear,IceLand,Night,ibg_iceland_basedefense_001,,path_grd_close_small_036,2220020141,Dash,2220020141.0,Dash,2220020141.0,Dash,2220050141.0,Dash,path_grd_mid_small_040,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,3220020141.0,Dash,path_grd_mid_small_052,2220020141.0,Dash,1220040141.0,Jump,2220020141.0,Dash,1220040141.0,Jump,path_grd_mid_elite1_802,1220040141.0,Jump,1220040141.0,Jump,3220020141.0,Drop,2320060241.0,Drop,path_grd_mid_small_070,,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,3220020141.0,Jump,path_grd_mid_special_065,2120010141.0,Dash,2120010141.0,Dash,2220020141.0,Drop,3220020141.0,Drop,6,57,0,,path_grd_mid_small_075,2220020141.0,Jump,3220020141.0,Jump,2220020141.0,Jump,3220020141.0,Jump,path_fly_mid_elite2_805,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Drop,1310010141.0,Drop,3.0,8.0,5.0,7.0,normal,,,,,,,,,,,,,,,,,,,,,
7007011,wave_campaign_hard_002,BaseDefense,60,6,True,True,point_grd_iceland_007_midclear,point_fly_iceland_007,sbg_iceland_007_midclear,IceLand,Night,ibg_iceland_basedefense_001,,path_grd_mid_small_002,3220030141,Drop,3220030141.0,Drop,3220070141.0,Dash,3220070141.0,Dash,path_grd_far_small_071,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,2220040141.0,Dash,path_grd_mid_small_052,3220030141.0,Jump,3220070141.0,Jump,3220030141.0,Jump,3220070141.0,Jump,path_grd_mid_special_025,1120010141.0,Jump,1120010141.0,Jump,3220030141.0,Drop,1320010241.0,Drop,path_fly_mid_small_053,10.0,2210020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,3210030141.0,Drop,path_grd_mid_small_073,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,3220070141.0,Dash,0,45,15,,path_grd_mid_small_076,3220030141.0,Dash,3220070141.0,Dash,3220030141.0,Dash,3220070141.0,Dash,path_grd_far_elite1_803,3220070141.0,Dash,3220070141.0,Dash,2220040141.0,Drop,3320020141.0,Drop,3.0,9.0,5.0,7.0,normal,,,,,,,,,,,,,,,,,,,,,
7007012,wave_campaign_hard_002,BaseDefense,60,7,True,True,point_grd_iceland_007_midclear,point_fly_iceland_007,sbg_iceland_007_midclear,IceLand,Night,ibg_iceland_basedefense_001,,path_grd_mid_small_068,2220030141,Dash,2220030141.0,Dash,2220030141.0,Drop,3320030241.0,Drop,path_grd_far_small_053,3220060141.0,Dash,2220050141.0,Dash,3220060141.0,Dash,2220050141.0,Dash,path_grd_mid_special_065,1120010141.0,Dash,1120010141.0,Dash,2220030141.0,Drop,2220050141.0,Drop,path_grd_mid_elite2_808,2220030141.0,Dash,2220030141.0,Dash,3320010241.0,Drop,3320070141.0,Drop,path_fly_far_small_006,,1210010141.0,Dash,1210010141.0,Dash,1210010141.0,Dash,2310030241.0,Drop,path_grd_far_small_044,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,0,45,18,5.0,path_grd_mid_small_075,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,2220050141.0,Dash,path_grd_mid_elite1_802,2220030141.0,Jump,2220030141.0,Jump,2220030141.0,Drop,3320030141.0,Drop,2.0,,5.0,,normal,4.0,,,,,,,,,,,,,,,,,,,,
7007013,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Night,ibg_iceland_001,3320070141.0,path_grd_mid_small_002,2220030141,Jump,2220030141.0,Jump,2220030141.0,Dash,2220040141.0,Dash,path_grd_far_elite1_803,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,3320070241.0,Dash,path_grd_mid_small_052,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,path_grd_mid_elite1_802,2220030141.0,Dash,2220030141.0,Dash,3220020141.0,Drop,3320070141.0,Drop,path_grd_far_small_044,,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,,,,,,,,,,0,21,15,4.0,,,,,,,,,,,,,,,,,,,0.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,
7007014,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Night,ibg_iceland_001,3320010141.0,path_fly_far_small_019,3210010141,Drop,3210010141.0,Drop,2210010141.0,Dash,2210010141.0,Dash,path_fly_mid_elite1_802,3210010141.0,Drop,3210010141.0,Drop,1210040141.0,Drop,1310020241.0,Drop,path_grd_mid_small_058,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,path_grd_mid_elite1_802,3220040141.0,Jump,3220040141.0,Jump,2220040141.0,Drop,3320010141.0,Drop,path_fly_far_small_040,,2210010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,,,,,,,,,,0,24,12,4.0,,,,,,,,,,,,,,,,,,,0.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,
7007015,wave_campaign_hard_002,Campaign,90,7,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Night,ibg_iceland_001,1320060141.0,path_fly_mid_special_047,1110010141,Dash,1110010141.0,Dash,1210020141.0,Drop,3210030141.0,Drop,path_grd_close_elite2_804,3220040141.0,Jump,3220040141.0,Jump,2320050241.0,Drop,2320050241.0,Drop,path_grd_mid_small_070,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,1220050141.0,Dash,path_fly_close_small_029,1210020141.0,Drop,1210020141.0,Drop,1210020141.0,Drop,1210020141.0,Drop,path_grd_close_elite2_804,0.0,3220040141.0,Dash,3220040141.0,Dash,1320060241.0,Dash,1320060241.0,Dash,path_grd_mid_elite1_802,3220040141.0,Dash,3220040141.0,Dash,2220040141.0,Drop,1320060141.0,Drop,6,53,1,,path_grd_close_small_042,3220040141.0,Dash,3220040141.0,Dash,1220050141.0,Drop,1220050141.0,Drop,,,,,,,,,,12.0,8.0,8.0,,,12.0,,,,,,,,,,,,,,,,,,,,
7007016,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Night,ibg_iceland_001,3310010141.0,path_grd_mid_small_037,3220060141,Dash,3220060141.0,Dash,3220060141.0,Dash,1320040241.0,Dash,path_grd_far_small_041,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,2220050141.0,Dash,path_fly_far_small_031,1210010141.0,Drop,1210010141.0,Drop,1210010141.0,Drop,1210010141.0,Drop,path_fly_mid_elite2_805,1210010141.0,Jump,1210010141.0,Jump,1210040141.0,Drop,3310010141.0,Drop,path_grd_far_small_044,,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,,,,,,,,,,0,15,18,4.0,,,,,,,,,,,,,,,,,,,0.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,
7007017,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Night,ibg_iceland_001,3320040141.0,path_grd_close_small_042,1220010141,Dash,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,path_grd_mid_elite1_802,2220030141.0,Jump,2220030141.0,Jump,3220020141.0,Jump,3320010241.0,Jump,path_grd_close_special_064,2120010141.0,Dash,2120010141.0,Dash,2220030141.0,Jump,3220020141.0,Jump,path_grd_mid_special_025,2220030141.0,Jump,2220030141.0,Jump,2220040141.0,Drop,3320040141.0,Drop,path_grd_close_small_042,8.0,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,path_grd_mid_small_012,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,27,30,0,10.0,,,,,,,,,,,,,,,,,,,0.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,
7007018,wave_campaign_hard_002,Campaign,90,7,True,False,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Night,ibg_iceland_001,2320060141.0,path_grd_mid_small_043,3220030141,Dash,3220030141.0,Dash,3220030141.0,Dash,2220050141.0,Dash,path_grd_close_elite2_807,3220030141.0,Dash,3220030141.0,Dash,2320020241.0,Drop,3320040241.0,Drop,path_grd_mid_small_070,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,3220020141.0,Dash,path_grd_close_small_039,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,3220020141.0,Dash,path_grd_mid_elite2_805,0.0,3220020141.0,Dash,2220050141.0,Dash,3320040241.0,Drop,2320060141.0,Drop,path_fly_mid_small_005,3210020141.0,Dash,3210020141.0,Dash,3210020141.0,Dash,2210030141.0,Normal,15,39,0,,path_grd_mid_small_043,3220030141.0,Dash,3220030141.0,Dash,3220020141.0,Dash,3220020141.0,Dash,path_grd_mid_small_043,3220020141.0,Dash,3220020141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,10.0,10.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,
7007019,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Night,ibg_iceland_001,2320030141.0,path_grd_mid_small_034,3220050141,Dash,3220060141.0,Jump,3220060141.0,Jump,3220060141.0,Jump,path_grd_close_small_067,3220060141.0,Dash,3220060141.0,Dash,2220050141.0,Drop,1320060241.0,Drop,path_grd_mid_small_011,3220060141.0,Jump,3220060141.0,Jump,3220060141.0,Jump,3220060141.0,Jump,path_grd_mid_elite1_802,3220050141.0,Jump,3220050141.0,Jump,3220060141.0,Drop,2320030141.0,Drop,path_grd_mid_special_025,5.0,3220050141.0,Dash,3220050141.0,Dash,3220060141.0,Dash,3220020141.0,Jump,,,,,,,,,,6,36,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,
7007020,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Night,ibg_iceland_001,3320030141.0,path_grd_close_small_048,2220030141,Jump,2220030141.0,Jump,2220030141.0,Jump,2320050241.0,Jump,path_grd_mid_small_070,2220030141.0,Drop,2220030141.0,Drop,2220030141.0,Drop,2220040141.0,Drop,path_fly_close_small_020,3210010141.0,Drop,3210010141.0,Drop,3210010141.0,Drop,3210010141.0,Drop,path_grd_close_elite1_801,3120010141.0,Dash,3120010141.0,Dash,2220040141.0,Drop,3320030141.0,Drop,path_grd_close_special_064,,2120010141.0,Dash,2120010141.0,Dash,1220050141.0,Drop,1220050141.0,Dash,path_grd_mid_small_043,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,6,41,1,6.0,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,6.0,,,,,,,,,,,,,,,,,,,,
7007021,wave_campaign_hard_002,Campaign,90,7,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Night,ibg_iceland_001,1320030141.0,path_grd_mid_small_052,3220030141,Dash,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,path_fly_mid_elite2_808,2210020141.0,Dash,2210020141.0,Dash,2310010241.0,Dash,2310010241.0,Dash,path_fly_far_small_051,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,3210030141.0,Dash,path_grd_close_special_024,3120010141.0,Jump,3120010141.0,Jump,3220030141.0,Drop,2220040141.0,Drop,path_grd_far_elite2_806,0.0,3220030141.0,Dash,3220030141.0,Dash,2320070241.0,Dash,2320070241.0,Dash,path_grd_mid_small_049,3220030141.0,Drop,3220030141.0,Drop,3220030141.0,Drop,1320030141.0,Drop,30,27,9,10.0,path_fly_close_special_046,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Drop,3210030141.0,Drop,,,,,,,,,,,10.0,8.0,,,3.0,,,,,,,,,,,,,,,,,,,,
7007022,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Night,ibg_iceland_001,3320050141.0,path_grd_close_small_067,3220030141,Dash,3220030141.0,Dash,1220050141.0,Dash,2320020241.0,Dash,path_grd_mid_small_012,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,2220040141.0,Dash,path_grd_mid_small_046,1220050141.0,Drop,1220050141.0,Drop,1220050141.0,Drop,1220050141.0,Drop,path_grd_close_elite1_801,2120010141.0,Drop,2120010141.0,Drop,2220040141.0,Drop,3320050141.0,Drop,path_grd_mid_small_043,7.0,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,path_grd_mid_special_065,2120010141.0,Dash,2120010141.0,Dash,1220050141.0,Drop,1220050141.0,Drop,15,33,0,6.0,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,4.0,,,,,,,,,,,,,,,,,,,,
7007023,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Night,ibg_iceland_001,3320010141.0,path_grd_close_small_001,3220050141,Drop,3220050141.0,Drop,3120010141.0,Dash,3120010141.0,Dash,path_grd_close_small_013,3220040141.0,Jump,3220040141.0,Jump,3220040141.0,Jump,2320010241.0,Jump,path_fly_mid_small_050,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,1210040141.0,Dash,path_grd_close_elite1_801,3220050141.0,Dash,3220050141.0,Dash,3220040141.0,Drop,3320010141.0,Drop,path_grd_mid_small_043,7.0,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,,,,,,,,,,21,12,0,3.0,,,,,,,,,,,,,,,,,,,0.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,
7007024,wave_campaign_hard_002,Campaign,90,7,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Night,ibg_iceland_001,2320030141.0,path_grd_close_elite1_801,1220010141,Dash,1220010141.0,Dash,3220020141.0,Jump,2320030241.0,Jump,path_grd_mid_small_055,1220010141.0,Drop,1220010141.0,Drop,1220010141.0,Drop,2320030241.0,Drop,path_fly_close_small_029,1210020141.0,Drop,1210020141.0,Drop,1210020141.0,Drop,3210030141.0,Drop,path_grd_mid_small_070,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,3220020141.0,Dash,path_grd_close_elite2_804,0.0,1220010141.0,Jump,1220010141.0,Jump,2320030241.0,Drop,2320030241.0,Drop,path_grd_mid_special_025,1220010141.0,Jump,1220010141.0,Jump,3220020141.0,Drop,2320030141.0,Drop,24,33,0,,path_fly_mid_small_053,1210020141.0,Drop,1210020141.0,Drop,1210020141.0,Drop,3210030141.0,Drop,,,,,,,,,,9.0,5.0,10.0,,,10.0,,,,,,,,,,,,,,,,,,,,
