stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,mod_value,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/9/private_monster_count
6011034,wave_campaign_normal_005,Defense,90,9,True,True,point_grd_desert_002_rightclear,point_fly_desert_002_rightclear,sbg_desert_002_rightclear,Desert,Day,ibg_desert_defense_001,,path_fly_far_small_006,1210010131,Dash,1210010131.0,Dash,1210010131.0,Dash,1210010131.0,Dash,path_grd_mid_special_025,12.0,3120010131.0,Drop,3120010131.0,Drop,3220060131.0,Dash,2220050131.0,Dash,path_grd_close_small_039,16.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220050131.0,Dash,path_grd_close_elite1_801,4.0,2220010131.0,Jump,2220010131.0,Jump,3220020131.0,Drop,2320030231.0,Drop,path_fly_close_small_004,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,21,30,21,10.0,path_grd_far_special_063,,3120010131.0,Dash,3120010131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,path_grd_mid_small_075,14.0,2220010131.0,Jump,2220050131.0,Jump,2220010131.0,Jump,2220050131.0,Jump,path_grd_mid_elite1_802,,2220010131.0,Jump,2220010131.0,Jump,2220050131.0,Drop,2320030131.0,Drop,20,,,,,,,,,,,,,,,,,,,,
6011035,wave_campaign_normal_005,Defense,90,10,True,True,point_grd_desert_002_rightclear,point_fly_desert_002_rightclear,sbg_desert_002_rightclear,Desert,Day,ibg_desert_defense_001,,path_fly_close_elite1_801,1210020131,Normal,1210020131.0,Normal,1210030131.0,Normal,1310010231.0,Normal,path_grd_mid_small_040,12.0,3220050131.0,Dash,3220050131.0,Dash,3220020131.0,Normal,2320040231.0,Normal,path_grd_mid_small_040,7.0,1210020131.0,Normal,1210020131.0,Normal,1210020131.0,Normal,2310030231.0,Dash,path_fly_mid_special_016,12.0,1110010131.0,Drop,1110010131.0,Drop,1210020131.0,Normal,2210030131.0,Dash,path_grd_mid_elite2_805,3220050131.0,Drop,3220050131.0,Drop,3320040131.0,Drop,2320040231.0,Normal,24,57,0,,path_fly_mid_small_008,12.0,1210020131.0,Normal,1210020131.0,Normal,1210020131.0,Normal,2310030231.0,Dash,path_fly_close_special_044,,1110010131.0,Drop,1110010131.0,Drop,1210020131.0,Normal,2210030131.0,Dash,path_grd_mid_small_075,,3220020131.0,Drop,3220020131.0,Drop,3220020131.0,Drop,3220020131.0,Drop,20,path_fly_mid_elite2_808,12.0,1210020131.0,Normal,1210020131.0,Normal,2310030231.0,Dash,1310010231.0,Dash,,,,,,,,,,
6011036,wave_campaign_normal_005,Campaign,180,6,False,False,point_grd_desert_002,point_fly_desert_002,sbg_desert_002_rightclear,Desert,Day,ibg_desert_001,2420010141.0,path_grd_mid_centurion_902,2420010141,Normal,,,,,,,path_grd_close_small_036,,2120010141.0,Drop,2220020141.0,Drop,2120010141.0,Drop,2220020141.0,Drop,path_grd_mid_small_075,,3120010141.0,Jump,3220060141.0,Jump,3120010141.0,Jump,3220060141.0,Jump,path_fly_mid_elite1_802,4.0,2110010141.0,Drop,2110010141.0,Drop,3210030141.0,Drop,1310040241.0,Drop,path_grd_mid_small_049,2120010141.0,Drop,3220050141.0,Jump,2120010141.0,Jump,3220050141.0,Drop,7,33,0,4.0,path_grd_mid_small_076,,2220020141.0,Drop,2220020141.0,Drop,2120010141.0,Drop,2120010141.0,Drop,path_grd_mid_small_058,,3120010141.0,Dash,3120010141.0,Dash,3120010141.0,Dash,1320030241.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6011037,wave_campaign_normal_005,Campaign,180,6,False,False,point_grd_desert_004_midclear,point_fly_desert_004,sbg_desert_004_midclear,Desert,Day,ibg_desert_001,2420020141.0,path_grd_mid_centurion_901,2420020141,Normal,,,,,,,path_grd_close_small_014,,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,path_grd_mid_small_043,,3220050141.0,Drop,3220050141.0,Drop,3120010141.0,Drop,3120010141.0,Drop,path_grd_close_elite1_801,4.0,3120010141.0,Dash,3120010141.0,Dash,3120010141.0,Dash,2320020241.0,Jump,path_fly_mid_small_042,2210010141.0,Drop,2210010141.0,Drop,3210010141.0,Drop,2210010141.0,Drop,16,18,9,4.0,path_grd_mid_small_075,,2220010141.0,Dash,2220010141.0,Dash,2120010141.0,Dash,2120010141.0,Dash,path_grd_far_elite1_803,4.0,2120010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,1310030241.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012001,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_greathole_001,point_fly_greathole_001,sbg_greathole_001,GreatHole,Day,ibg_greathole_001,3310010131.0,path_fly_mid_special_047,2110010131,Dash,2110010131.0,Dash,2110010131.0,Dash,1310020231.0,Drop,path_fly_mid_small_036,12.0,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,path_grd_mid_special_025,,3120010131.0,Drop,3120010131.0,Drop,3120010131.0,Drop,3120010131.0,Drop,path_fly_mid_special_016,0.0,2110010131.0,Drop,2110010131.0,Drop,3210030131.0,Drop,3310010131.0,Drop,path_fly_mid_small_042,3210010131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,15,57,0,13.0,path_fly_close_special_044,6.0,2110010131.0,Drop,2110010131.0,Drop,2110010131.0,Drop,2110010131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012002,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_greathole_005,point_fly_greathole_005,sbg_greathole_005,GreatHole,Day,ibg_greathole_001,3320070131.0,path_grd_mid_small_002,1220010131,Dash,1220010131.0,Dash,1120010131.0,Drop,1120010131.0,Drop,path_grd_mid_small_011,6.0,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,3320060231.0,Drop,path_fly_mid_small_024,3.0,3210010131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,path_grd_mid_elite1_802,0.0,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Drop,3320070131.0,Drop,path_grd_close_small_072,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,3220020131.0,Dash,6,27,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012003,wave_campaign_normal_005,Campaign,90,7,True,False,point_grd_greathole_003,point_fly_greathole_003,sbg_greathole_003,GreatHole,Day,ibg_greathole_001,3320070131.0,path_grd_close_small_007,3220050131,Drop,3220050131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,path_grd_mid_elite2_805,,3220050131.0,Dash,3220050131.0,Dash,2320010231.0,Dash,2320010231.0,Dash,path_fly_mid_special_016,8.0,3110010131.0,Drop,3110010131.0,Drop,3110010131.0,Drop,3210030131.0,Drop,path_grd_close_small_013,12.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,path_grd_mid_elite2_808,2220030131.0,Dash,2220030131.0,Dash,2320020231.0,Drop,3320070131.0,Drop,18,48,0,0.0,path_fly_close_small_029,,3210010131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,3210030131.0,Drop,path_grd_mid_special_065,5.0,2220030131.0,Dash,2220030131.0,Dash,3220050131.0,Drop,2220040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012004,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_greathole_004,point_fly_greathole_004,sbg_greathole_004,GreatHole,Day,ibg_greathole_001,1320030131.0,path_grd_mid_elite1_802,2220030131,Dash,2220030131.0,Dash,2220040131.0,Drop,1320030231.0,Jump,path_grd_far_small_044,7.0,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,path_fly_mid_small_053,4.0,2210010131.0,Jump,2210010131.0,Jump,2210010131.0,Jump,1210040131.0,Jump,path_grd_far_elite1_803,0.0,2220030131.0,Jump,2220030131.0,Jump,2220040131.0,Drop,1320030131.0,Drop,path_grd_mid_small_011,3220030131.0,Jump,3220030131.0,Jump,3220030131.0,Jump,3220030131.0,Dash,0,21,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012005,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_greathole_003,point_fly_greathole_003,sbg_greathole_003,GreatHole,Day,ibg_greathole_001,3320060131.0,path_grd_far_small_003,3220070131,Drop,3220070131.0,Drop,3220010131.0,Dash,3220010131.0,Dash,path_grd_mid_elite1_802,6.0,3220010131.0,Jump,3220010131.0,Jump,3220020131.0,Drop,1320010231.0,Drop,path_grd_far_small_044,,3220070131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,path_grd_mid_small_055,0.0,3220010131.0,Drop,3220010131.0,Drop,2220040131.0,Drop,3320060131.0,Drop,path_grd_far_small_062,3220070131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,0,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012006,wave_campaign_normal_005,Campaign,90,7,True,False,point_grd_greathole_001,point_fly_greathole_001,sbg_greathole_001,GreatHole,Day,ibg_greathole_001,1320040131.0,path_grd_mid_small_043,3220010131,Jump,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,path_grd_close_small_054,,1220030131.0,Drop,1220030131.0,Drop,1220030131.0,Drop,2320030231.0,Drop,path_fly_mid_elite1_802,10.0,1210030131.0,Jump,1210030131.0,Jump,3210030131.0,Drop,3310010231.0,Drop,path_grd_mid_special_065,,1120010131.0,Jump,1120010131.0,Jump,1220030131.0,Drop,2220040131.0,Drop,path_grd_close_elite2_807,3220010131.0,Jump,3220010131.0,Jump,2320030231.0,Drop,1320040131.0,Drop,21,45,0,0.0,path_grd_mid_special_025,,3220010131.0,Jump,3220010131.0,Jump,1120010131.0,Drop,1120010131.0,Drop,path_fly_close_small_038,5.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012007,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_greathole_002,point_fly_greathole_002,sbg_greathole_002,GreatHole,Day,ibg_greathole_001,2320010131.0,path_fly_close_small_007,1210030131,Drop,1210030131.0,Drop,3210010131.0,Drop,3210010131.0,Normal,path_grd_mid_special_025,,2120010131.0,Drop,2120010131.0,Random,2120010131.0,Random,2320020231.0,Drop,path_fly_mid_small_008,,3210020131.0,Dash,3210020131.0,Dash,3210030131.0,Dash,3210030131.0,Dash,path_grd_mid_small_052,,3220070131.0,Drop,3220070131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,path_fly_close_small_023,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,12,27,6,,path_grd_far_small_003,0.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2320010131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012008,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_greathole_005,point_fly_greathole_005,sbg_greathole_005,GreatHole,Day,ibg_greathole_001,2320010131.0,path_fly_close_small_007,1210030131,Drop,1210030131.0,Drop,3210010131.0,Drop,3210010131.0,Normal,path_grd_mid_special_025,,2120010131.0,Drop,2120010131.0,Random,2120010131.0,Random,2320020231.0,Drop,path_fly_mid_small_008,,3210020131.0,Dash,3210020131.0,Dash,3210030131.0,Dash,3210030131.0,Dash,path_grd_mid_small_052,,3220070131.0,Drop,3220070131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,path_fly_close_small_023,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,12,27,6,,path_grd_far_small_003,0.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2320010131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012009,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_greathole_005,point_fly_greathole_005,sbg_greathole_005,GreatHole,Day,ibg_greathole_001,1310010131.0,path_grd_close_special_024,2120010131,Jump,2120010131.0,Jump,2120010131.0,Drop,2220050131.0,Drop,path_fly_mid_elite1_802,12.0,1210020131.0,Drop,1210020131.0,Drop,3210040131.0,Drop,3310020231.0,Drop,path_fly_close_special_046,,2110010131.0,Dash,2110010131.0,Dash,2110010131.0,Dash,2110010131.0,Dash,path_fly_mid_special_016,0.0,3110010131.0,Drop,3110010131.0,Drop,3210030131.0,Drop,1310010131.0,Drop,path_grd_close_special_024,3120010131.0,Jump,3120010131.0,Jump,2220020131.0,Jump,2220050131.0,Dash,45,39,0,13.0,path_grd_mid_special_065,6.0,2120010131.0,Dash,2120010131.0,Dash,2120010131.0,Dash,2120010131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012010,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_greathole_001,point_fly_greathole_001,sbg_greathole_001,GreatHole,Day,ibg_greathole_001,1310020131.0,path_fly_mid_small_002,2210010131,Drop,2210010131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,path_grd_close_elite1_801,6.0,3220040131.0,Dash,3220040131.0,Dash,2220050131.0,Dash,2320010231.0,Dash,path_fly_close_small_029,4.0,3210010131.0,Drop,3210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,path_fly_close_elite1_801,0.0,2210010131.0,Dash,2210010131.0,Dash,3210030131.0,Drop,1310020131.0,Drop,path_grd_mid_small_052,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012011,wave_campaign_normal_005,Campaign,90,7,True,False,point_grd_greathole_001,point_fly_greathole_001,sbg_greathole_001,GreatHole,Day,ibg_greathole_001,3320040131.0,path_grd_far_small_044,2220030131,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,path_grd_mid_elite2_805,,3220060131.0,Dash,3220060131.0,Dash,3320060231.0,Dash,3320060231.0,Dash,path_grd_mid_special_065,8.0,3120010131.0,Dash,3120010131.0,Dash,2220030131.0,Drop,2220030131.0,Drop,path_grd_far_small_044,12.0,2220030131.0,Dash,3220060131.0,Dash,2220030131.0,Dash,3220060131.0,Dash,path_grd_close_elite2_804,2220030131.0,Dash,2220030131.0,Dash,3320060231.0,Dash,3320060231.0,Dash,9,48,12,0.0,path_grd_mid_elite1_802,10.0,3220060131.0,Jump,3220060131.0,Jump,2220040131.0,Drop,3320040131.0,Drop,path_grd_mid_special_065,6.0,2220030131.0,Dash,2220030131.0,Dash,3220060131.0,Drop,3220060131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012012,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_greathole_002,point_fly_greathole_002,sbg_greathole_002,GreatHole,Day,ibg_greathole_001,2320060131.0,path_grd_close_small_010,2220010131,Jump,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,path_grd_mid_elite1_802,6.0,2220010131.0,Dash,2220010131.0,Dash,2220050131.0,Jump,1320040231.0,Jump,path_fly_close_small_029,4.0,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,1210040131.0,Dash,path_grd_close_elite1_801,0.0,2220010131.0,Dash,2220010131.0,Dash,2220050131.0,Drop,2320060131.0,Drop,path_grd_mid_small_070,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220050131.0,Dash,21,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012013,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_greathole_003,point_fly_greathole_003,sbg_greathole_003,GreatHole,Day,ibg_greathole_001,3320030131.0,path_grd_mid_special_025,1120010131,Drop,1120010131.0,Drop,2220050131.0,Drop,2320050231.0,Drop,path_fly_mid_small_030,12.0,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,1210040131.0,Dash,path_grd_close_small_013,7.0,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,path_grd_mid_elite1_802,0.0,3220030131.0,Dash,3220030131.0,Dash,3220060131.0,Drop,3320030131.0,Drop,path_grd_mid_special_025,3120010131.0,Dash,3120010131.0,Dash,1220050131.0,Drop,2220040131.0,Dash,6,51,0,,path_grd_mid_small_043,3.0,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012014,wave_campaign_normal_005,Campaign,90,7,True,False,point_grd_greathole_004,point_fly_greathole_004,sbg_greathole_004,GreatHole,Day,ibg_greathole_001,2320060131.0,path_grd_mid_small_052,1220020131,Dash,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,path_grd_close_elite2_807,,1220020131.0,Dash,3220020131.0,Dash,2320060231.0,Drop,2320060231.0,Drop,path_grd_mid_small_049,8.0,1220020131.0,Drop,1220020131.0,Drop,1220020131.0,Drop,2220050131.0,Drop,path_fly_mid_small_030,,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,1210040131.0,Drop,path_grd_mid_elite2_808,1220020131.0,Dash,3220020131.0,Drop,3320040231.0,Drop,2320060131.0,Drop,9,39,0,0.0,path_fly_mid_small_053,5.0,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,1210040131.0,Drop,path_grd_mid_small_052,10.0,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,3220020131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012015,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_greathole_004,point_fly_greathole_004,sbg_greathole_004,GreatHole,Day,ibg_greathole_001,3320040131.0,path_grd_close_small_042,1220010131,Dash,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,path_grd_mid_elite1_802,6.0,2220030131.0,Jump,2220030131.0,Jump,3220020131.0,Jump,3320010231.0,Jump,path_grd_close_special_064,10.0,2120010131.0,Dash,2120010131.0,Dash,2220030131.0,Jump,3220020131.0,Jump,path_grd_mid_special_025,0.0,2220030131.0,Jump,2220030131.0,Jump,2220040131.0,Drop,3320040131.0,Drop,path_grd_close_small_042,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,27,30,0,8.0,path_grd_mid_small_012,,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012016,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_greathole_005,point_fly_greathole_005,sbg_greathole_005,GreatHole,Day,ibg_greathole_001,3320070131.0,path_grd_mid_small_002,2220030131,Jump,2220030131.0,Jump,2220030131.0,Dash,2220040131.0,Dash,path_grd_far_elite1_803,6.0,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,3320070231.0,Dash,path_grd_mid_small_052,4.0,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,path_grd_mid_elite1_802,0.0,2220030131.0,Dash,2220030131.0,Dash,3220020131.0,Drop,3320070131.0,Drop,path_grd_far_small_044,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,0,21,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012017,wave_campaign_normal_005,Campaign,90,7,True,False,point_grd_greathole_002,point_fly_greathole_002,sbg_greathole_002,GreatHole,Day,ibg_greathole_001,3320030131.0,path_grd_far_small_044,3220060131,Dash,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,path_fly_close_elite2_807,,2210010131.0,Dash,2210010131.0,Dash,2310020231.0,Dash,2310020231.0,Dash,path_grd_mid_small_070,,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,path_fly_mid_small_039,11.0,1210010131.0,Dash,1210010131.0,Dash,1210010131.0,Dash,1210010131.0,Dash,path_fly_mid_elite2_808,2210010131.0,Dash,2210010131.0,Dash,2310020231.0,Dash,2310020231.0,Dash,9,33,6,0.0,path_grd_mid_small_055,10.0,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Drop,3320030131.0,Drop,path_grd_mid_small_070,8.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012018,wave_campaign_normal_005,Defense,90,7,True,True,point_grd_greathole_005_rightclear,point_fly_greathole_005_rightclear,sbg_greathole_005_rightclear,GreatHole,Day,ibg_greathole_defense_001,,path_grd_close_small_036,2220010131,Normal,2220010131.0,Normal,2220010131.0,Normal,2220010131.0,Normal,path_grd_mid_small_075,12.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220020131.0,Drop,path_grd_close_special_064,,1120010131.0,Dash,1120010131.0,Dash,2220010131.0,Drop,2220050131.0,Dash,path_grd_mid_special_025,16.0,1120010131.0,Jump,1120010131.0,Jump,2220010131.0,Drop,2320050231.0,Drop,path_grd_mid_small_075,3220030131.0,Dash,3220020131.0,Dash,3220030131.0,Dash,3220020131.0,Dash,30,48,0,16.0,path_grd_mid_small_040,,2220010131.0,Drop,2220010131.0,Drop,3220020131.0,Drop,3220020131.0,Drop,path_grd_mid_special_025,9.0,1120010131.0,Dash,1120010131.0,Dash,2220010131.0,Drop,2220050131.0,Drop,path_grd_close_elite1_801,19.0,3220030131.0,Jump,3220030131.0,Jump,3220020131.0,Normal,3320010131.0,Normal,20,,,,,,,,,,,,,,,,,,,,
6012019,wave_campaign_normal_005,Defense,90,9,True,True,point_grd_greathole_005_rightclear,point_fly_greathole_005_rightclear,sbg_greathole_005_rightclear,GreatHole,Day,ibg_greathole_defense_001,,path_fly_mid_small_005,1210020131,Normal,1210020131.0,Normal,1210020131.0,Normal,1210020131.0,Normal,path_fly_far_small_051,12.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210040131.0,Drop,path_grd_mid_small_037,10.0,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,3220020131.0,Jump,path_fly_mid_elite1_802,4.0,1210020131.0,Normal,1210020131.0,Normal,1210040131.0,Normal,1310020231.0,Normal,path_grd_mid_small_061,2220010131.0,Jump,2220010131.0,Jump,3220020131.0,Dash,3220020131.0,Dash,0,42,12,10.0,path_fly_far_small_054,,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210040131.0,Dash,path_grd_mid_small_076,9.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,path_fly_mid_elite1_802,,1210020131.0,Normal,1210020131.0,Normal,1210040131.0,Normal,1310020131.0,Normal,20,,,,,,,,,,,,,,,,,,,,
