stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,mod_value,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/5/private_monster_count,wave_data/1/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6220985,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,2310070131.0,path_fly_mid_small_018,3210010131,Dash,3210010131.0,Dash,3210040131.0,Dash,3210010131.0,Dash,path_fly_mid_elite2_808,1210010131.0,Dash,3210010131.0,Dash,2310040231.0,Drop,2310070231.0,Drop,path_grd_close_small_039,,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,path_fly_mid_small_005,9.0,3210010131.0,Dash,3210040131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,path_fly_mid_elite2_808,0.0,1210010131.0,Dash,3210010131.0,Dash,2310040231.0,Drop,2310040231.0,Drop,path_fly_mid_elite1_802,3210010131.0,Dash,3210010131.0,Dash,3210040131.0,Dash,2310070131.0,Drop,12,45,0,,path_grd_close_small_042,,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,path_grd_mid_small_043,9.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,10.0,5.0,,,,,,,,,,,,,,,,,,,,
6220986,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,1310010131.0,path_grd_mid_small_055,3220030131,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,path_fly_mid_elite1_802,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010231.0,Dash,path_grd_mid_small_043,8.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,path_fly_mid_elite1_802,0.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010131.0,Dash,path_grd_mid_small_034,10.0,3220080131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,path_grd_mid_small_046,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,0,42,0,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,
6220987,wave_tower_elysion_011,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,,path_fly_mid_small_005,1210020131,Normal,1210020131.0,Normal,1210020131.0,Normal,1210020131.0,Normal,path_grd_mid_small_043,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,path_fly_mid_small_024,10.0,2210010131.0,Drop,2210010131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,path_grd_mid_elite1_802,2.0,3220030131.0,Dash,3220030131.0,Dash,1220060131.0,Normal,2320030231.0,Drop,path_fly_mid_small_027,12.0,2210010131.0,Drop,2210010131.0,Drop,3210040131.0,Drop,3210050131.0,Drop,path_grd_mid_small_040,1220060131.0,Normal,1220060131.0,Normal,1220060131.0,Normal,1220060131.0,Normal,0,63,0,20,path_grd_mid_small_076,10.0,1220060131.0,Normal,1220060131.0,Normal,1220050131.0,Dash,1220050131.0,Dash,path_fly_mid_elite2_805,,1210020131.0,Normal,1210020131.0,Normal,3210050131.0,Drop,2320030231.0,Drop,10.0,8.0,path_fly_mid_elite1_802,15.0,2210010131.0,Dash,2210010131.0,Dash,3210040131.0,Drop,1310020231.0,Normal,,,,,,,,,,
6220988,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,3320020131.0,path_grd_mid_small_002,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_grd_mid_elite1_802,3220050131.0,Dash,3220050131.0,Dash,3220070131.0,Drop,3320050231.0,Drop,path_grd_far_small_044,8.0,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,path_grd_far_elite2_809,0.0,1120010131.0,Drop,3220050131.0,Drop,3320050231.0,Drop,3320020131.0,Drop,path_grd_mid_small_043,8.0,3220050131.0,Drop,3220070131.0,Drop,3220050131.0,Drop,3220070131.0,Drop,path_grd_far_small_044,3220070131.0,Drop,3220050131.0,Drop,3220070131.0,Drop,3220050131.0,Drop,0,21,21,,,,,,,,,,,,,,,,,,,,,,8.0,5.0,,,,,,,,,,,,,,,,,,,,
6220989,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,3320080131.0,path_grd_mid_small_034,1320030231,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,path_grd_mid_elite1_802,3220030131.0,Drop,3220030131.0,Drop,1220050131.0,Drop,3320080231.0,Drop,path_fly_mid_elite2_808,10.0,1210020131.0,Dash,3210020131.0,Dash,1210060131.0,Drop,1210060131.0,Drop,path_grd_mid_elite2_808,0.0,1220050131.0,Dash,3220030131.0,Dash,1320030231.0,Drop,3320080131.0,Drop,path_fly_mid_elite2_808,,1210020131.0,Dash,3210020131.0,Dash,1210060131.0,Drop,1210060131.0,Drop,path_fly_mid_small_027,1210060131.0,Drop,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,0,48,0,,,,,,,,,,,,,,,,,,,,,,8.0,5.0,,,,,,,,,,,,,,,,,,,,
6220990,wave_tower_elysion_011,Campaign,180,5,False,False,point_grd_gluttony_01,point_fly_gluttony_01,sbg_swamplandjunglebbg009,SwamplandJungle,Day,ibg_swamplandjungle_001,1510090131.0,b_fly_gluttony_01,1510090131,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220991,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,2310060151.0,path_grd_mid_small_005,1220040151,Dash,1220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,path_fly_mid_special_016,1110010151.0,Drop,1110010151.0,Drop,2210010151.0,Drop,2310060251.0,Drop,path_fly_far_small_031,,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,1210040151.0,Drop,path_fly_mid_elite2_805,0.0,1210010151.0,Jump,1210010151.0,Jump,1210010151.0,Drop,2310060151.0,Drop,path_grd_far_small_044,,3220060151.0,Dash,2220040151.0,Dash,3220060151.0,Dash,2220040151.0,Dash,path_fly_far_special_048,3110010151.0,Jump,3110010151.0,Jump,3110010151.0,Jump,1210010151.0,Jump,0,30,27,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,,,,,,,,,,,,,,,,,,,,
6220992,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,3320020151.0,path_grd_close_small_051,2220020151,Dash,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,path_grd_mid_elite1_802,3120010151.0,Jump,3120010151.0,Jump,3220070151.0,Drop,3320020251.0,Drop,path_grd_mid_small_043,4.0,3220010151.0,Dash,3220070151.0,Drop,3220010151.0,Dash,3220070151.0,Drop,path_grd_close_small_069,,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,2220040151.0,Jump,path_grd_mid_elite1_802,0.0,1220040151.0,Dash,1220040151.0,Dash,3220070151.0,Drop,3320020151.0,Drop,path_grd_close_small_069,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Dash,18,24,0,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,,,,,,,,,,,,,,,,,,,,
6220993,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,1320060151.0,path_grd_mid_small_055,2220010151,Drop,2220010151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,path_grd_mid_elite3_814,2220020151.0,Dash,3320010251.0,Dash,2220040151.0,Dash,1320060251.0,Dash,path_grd_mid_small_011,8.0,2220010151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,path_grd_mid_elite3_814,0.0,2220020151.0,Dash,3320010251.0,Dash,2220040151.0,Drop,1320060151.0,Drop,path_grd_mid_small_043,8.0,2220010151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,,,,,,,,,,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220994,wave_tower_elysion_011,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,,path_grd_close_small_036,1220060151,Normal,1220060151.0,Normal,1220060151.0,Normal,1220060151.0,Normal,path_grd_mid_small_005,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,3220020151.0,Jump,path_fly_mid_elite1_802,,2110010151.0,Drop,2110010151.0,Drop,1210060151.0,Dash,3210030151.0,Dash,path_fly_close_small_026,4.0,2310060251.0,Drop,2210020151.0,Drop,2210020151.0,Drop,3210030151.0,Drop,path_grd_mid_elite1_802,12.0,2110010151.0,Drop,2110010151.0,Drop,1210060151.0,Dash,3210030151.0,Dash,path_grd_mid_small_037,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,3220020151.0,Dash,12,51,0,20,path_grd_mid_small_076,10.0,1220060151.0,Normal,3220020151.0,Dash,1220060151.0,Normal,2220050151.0,Dash,path_fly_mid_elite2_805,,2210020151.0,Dash,2210020151.0,Dash,2310060251.0,Drop,1210060151.0,Drop,10.0,8.0,path_grd_mid_small_043,15.0,1220060151.0,Normal,1220060151.0,Normal,1220060151.0,Normal,2320010251.0,Drop,,,,,,,,,,
6220995,wave_tower_elysion_011,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,,path_grd_far_small_044,3220070151,Dash,2220080151.0,Dash,2220040151.0,Drop,3320020251.0,Drop,path_grd_mid_elite1_802,1220040151.0,Jump,1220040151.0,Jump,3220070151.0,Drop,3320050251.0,Drop,path_grd_mid_small_052,5.0,1220040151.0,Dash,3220070151.0,Dash,1220040151.0,Dash,2220080151.0,Dash,path_grd_mid_small_049,1.0,1220040151.0,Jump,3220020151.0,Jump,3220020151.0,Jump,3320040251.0,Drop,path_grd_mid_elite2_808,7.0,1220040151.0,Jump,1220040151.0,Jump,1320030251.0,Drop,3320020251.0,Drop,path_grd_far_small_071,3220070151.0,Dash,2220080151.0,Dash,3220070151.0,Dash,2220040151.0,Dash,0,45,12,normal,path_grd_mid_small_075,6.0,1220040151.0,Jump,1220040151.0,Jump,2220080151.0,Jump,2220040151.0,Jump,path_fly_mid_elite1_802,,3220070151.0,Drop,1220040151.0,Drop,2220040151.0,Drop,3320020151.0,Drop,5.0,5.0,,,,,,,,,,,,,,,,,,,,
6220996,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,3320060151.0,path_grd_mid_small_002,2220030151,Jump,3220060151.0,Jump,2220030151.0,Jump,3220060151.0,Jump,path_grd_mid_elite2_805,2220030151.0,Drop,3220060151.0,Drop,3320060251.0,Drop,3320060251.0,Drop,path_grd_mid_small_012,8.0,2220030151.0,Drop,2220030151.0,Drop,3220060151.0,Drop,3220060151.0,Drop,path_grd_mid_elite2_805,0.0,2220030151.0,Drop,3220060151.0,Drop,3320060251.0,Drop,3320060151.0,Drop,path_grd_mid_special_025,7.0,2220030151.0,Drop,3120010151.0,Drop,3220060151.0,Drop,3220060151.0,Drop,,,,,,,,,,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220997,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,3310040151.0,path_grd_mid_small_049,1220020151,Dash,1220020151.0,Dash,1220020151.0,Dash,1220020151.0,Dash,path_fly_mid_elite1_802,1210020151.0,Drop,1210020151.0,Drop,3210030151.0,Drop,3310040251.0,Drop,path_grd_mid_small_046,10.0,1220020151.0,Drop,1220020151.0,Drop,1220020151.0,Drop,1220020151.0,Drop,path_grd_mid_small_034,0.0,1220020151.0,Jump,1220020151.0,Jump,1220020151.0,Jump,1320030251.0,Drop,path_fly_far_elite1_803,7.0,1210020151.0,Drop,1210020151.0,Drop,1210010151.0,Drop,3310040151.0,Drop,path_grd_mid_small_008,1220020151.0,Dash,1220020151.0,Dash,1220020151.0,Dash,1220020151.0,Dash,0,33,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220998,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,1320030151.0,path_fly_mid_small_018,1210030151,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,path_grd_mid_elite2_805,2220010151.0,Dash,2120010151.0,Dash,3320010251.0,Dash,1320030251.0,Drop,path_fly_mid_special_016,10.0,1210030151.0,Dash,2110010151.0,Dash,1210030151.0,Dash,3210030151.0,Dash,path_grd_mid_elite2_808,0.0,2220010151.0,Dash,2220010151.0,Dash,3320010251.0,Drop,1320030151.0,Drop,path_fly_close_special_046,10.0,1210030151.0,Dash,2110010151.0,Dash,1210030151.0,Dash,3210030151.0,Dash,path_grd_mid_elite2_805,2220010151.0,Dash,2120010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,15,54,0,,path_fly_mid_small_002,8.0,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,
6220999,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,2310010151.0,path_grd_mid_small_070,2220010151,Drop,3220050151.0,Drop,3220050151.0,Drop,2220040151.0,Normal,path_fly_mid_elite2_808,3210020151.0,Dash,3210020151.0,Dash,2310060251.0,Drop,2310010251.0,Drop,path_fly_mid_small_005,10.0,3210020151.0,Dash,1210030151.0,Dash,3210020151.0,Dash,1210030151.0,Dash,path_grd_mid_small_040,,3220050151.0,Drop,2220010151.0,Drop,3220050151.0,Drop,2220010151.0,Drop,path_fly_far_elite2_806,0.0,3210020151.0,Dash,1210030151.0,Dash,2310060251.0,Drop,2310010151.0,Drop,path_grd_close_small_069,2220010151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,2220040151.0,Dash,6,39,9,,path_fly_mid_small_033,8.0,3210020151.0,Dash,1210030151.0,Dash,3210020151.0,Dash,2310060251.0,Dash,path_fly_mid_small_024,,1210030151.0,Dash,1210030151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,8.0,5.0,,,,,,,,,,,,,,,,,,,,
6221000,wave_tower_elysion_011,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_001,3420060151.0,path_grd_mid_centurion_901,3420060151,Normal,,,,,,,path_grd_mid_small_012,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Dash,path_fly_close_elite1_801,4.0,1110010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,2310040251.0,Drop,path_grd_mid_small_049,4.0,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,3220080151.0,Drop,path_grd_mid_small_049,10.0,3220030151.0,Jump,1120010151.0,Jump,1120010151.0,Jump,3220030151.0,Jump,path_fly_mid_small_036,3210020151.0,Dash,3110010151.0,Dash,3210030151.0,Dash,3110010151.0,Dash,24,31,0,,path_grd_mid_small_075,9.0,2220020151.0,Jump,3220020151.0,Jump,3220020151.0,Jump,2320020251.0,Jump,path_grd_close_special_024,10.0,3120010151.0,Drop,3120010151.0,Drop,2220040151.0,Drop,2220040151.0,Drop,3.0,,,,,,,,,,,,,,,,,,,,,
6221001,wave_tower_elysion_011,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,,path_grd_mid_small_070,3220050111,Dash,3220050111.0,Dash,3220050111.0,Dash,2220040111.0,Normal,path_fly_far_small_022,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,path_grd_mid_small_070,10.0,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,2220040111.0,Normal,path_fly_mid_elite1_802,4.0,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,2310070211.0,Drop,path_grd_far_small_071,10.0,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,2220040111.0,Normal,path_grd_mid_small_040,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,0,33,21,20,path_grd_mid_small_075,,3220050111.0,Dash,3220050111.0,Dash,2220040111.0,Normal,2220040111.0,Normal,path_fly_far_elite2_809,,2210020111.0,Drop,2210020111.0,Drop,2310070211.0,Drop,2310070211.0,Drop,8.0,,,,,,,,,,,,,,,,,,,,,
6221002,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,2320020111.0,path_grd_mid_small_002,1220040111,Jump,1220040111.0,Jump,1220040111.0,Jump,1220040111.0,Jump,path_grd_mid_elite1_802,1220040111.0,Dash,1220040111.0,Dash,3220060111.0,Drop,2320070211.0,Drop,path_grd_mid_small_049,10.0,1220040111.0,Drop,3220060111.0,Drop,3220060111.0,Drop,3220060111.0,Drop,path_grd_mid_elite2_805,0.0,1220040111.0,Drop,3220060111.0,Drop,2320070211.0,Drop,2320020111.0,Drop,path_grd_close_small_004,8.0,1220040111.0,Dash,3220060111.0,Dash,1220040111.0,Dash,3220060111.0,Dash,path_grd_mid_small_005,1220040111.0,Dash,3220060111.0,Dash,1220040111.0,Dash,3220060111.0,Dash,6,36,0,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,,,,,,,,,,,,,,,,,,,,
6221003,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,2310020111.0,path_grd_mid_small_002,1220060111,Dash,1220060111.0,Dash,1220060111.0,Dash,1220060111.0,Dash,path_fly_mid_elite1_802,2210020111.0,Dash,2210020111.0,Dash,2210040111.0,Drop,2310020211.0,Drop,path_fly_mid_small_039,7.0,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,path_fly_mid_small_039,0.0,2210020111.0,Drop,2210020111.0,Drop,2210040111.0,Drop,2210040111.0,Drop,path_fly_mid_elite1_802,8.0,2210020111.0,Dash,2210020111.0,Dash,2210040111.0,Drop,2310020111.0,Drop,path_grd_mid_small_043,1220060111.0,Dash,1220060111.0,Dash,1220060111.0,Dash,1220060111.0,Dash,0,42,0,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,
6221004,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,2310060111.0,path_fly_mid_small_018,2210020111,Dash,1210010111.0,Dash,2210020111.0,Dash,1210010111.0,Dash,path_fly_mid_elite2_808,2210020111.0,Dash,1210010111.0,Dash,1210060111.0,Dash,2310060211.0,Drop,path_fly_mid_small_050,8.0,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,1210060111.0,Dash,path_fly_mid_small_050,0.0,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,1210060111.0,Dash,path_fly_mid_elite2_808,,2210020111.0,Dash,1210010111.0,Dash,2310060111.0,Dash,1210060111.0,Drop,path_fly_mid_small_002,2210020111.0,Dash,1210010111.0,Dash,2210020111.0,Dash,1210010111.0,Dash,0,42,0,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,
6221005,wave_tower_elysion_011,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,1320020111.0,path_grd_mid_small_043,3220030111,Dash,3220030111.0,Dash,3220030111.0,Dash,3220030111.0,Dash,path_grd_mid_elite2_808,3220030111.0,Dash,3220030111.0,Dash,3320050211.0,Drop,1320020211.0,Drop,path_grd_close_small_042,8.0,2220010111.0,Dash,3220030111.0,Dash,2220010111.0,Dash,1220050111.0,Dash,path_grd_mid_small_011,,3220030111.0,Drop,3220030111.0,Drop,1220050111.0,Drop,3220030111.0,Drop,path_grd_mid_elite2_808,0.0,3220030111.0,Dash,3220030111.0,Dash,3320050211.0,Drop,1320020111.0,Drop,path_grd_mid_small_043,2220010111.0,Dash,3220030111.0,Dash,2220010111.0,Dash,1220050111.0,Dash,6,51,0,,path_grd_mid_elite1_802,,2220010111.0,Dash,3220030111.0,Dash,3220030111.0,Dash,2320020211.0,Drop,path_grd_mid_small_012,,3220030111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,1220050111.0,Drop,10.0,,,,,,,,,,,,,,,,,,,,,
6221006,wave_tower_elysion_011,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,2320010111.0,path_grd_mid_small_002,3220040111,Dash,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,path_fly_mid_small_050,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,3210030111.0,Dash,path_grd_mid_elite1_802,8.0,3220040111.0,Drop,3220040111.0,Drop,3220060111.0,Drop,2320010211.0,Drop,path_grd_mid_elite2_808,0.0,3220040111.0,Dash,3220060111.0,Dash,1320030211.0,Drop,2320010111.0,Drop,path_fly_mid_small_050,10.0,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,3210030111.0,Dash,path_grd_mid_small_043,3220040111.0,Drop,3220060111.0,Drop,3220040111.0,Drop,3220060111.0,Drop,0,42,0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,
