stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,mod_value,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7021035,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_desert_003,point_fly_desert_003,sbg_desert_003,Desert,Night,ibg_desert_001,1320030121,path_grd_close_small_001,1220060121,Dash,1220060121,Dash,1220060121,Drop,2220040121,Drop,path_grd_mid_special_065,,3220060121,Dash,3220060121,Dash,1220060121,Drop,1320030221,Drop,path_grd_close_small_042,,2220010121,Dash,2220010121,Dash,2220010121,Dash,2220010121,Dash,path_grd_mid_special_025,12,1220060121,Jump,1220060121,Jump,2220010121,Drop,2220040121,Drop,path_grd_close_elite2_807,0,2220010121,Jump,2220010121,Jump,2320020221,Drop,1320030121,Drop,path_grd_mid_special_065,9,3220060121,Dash,3220060121,Dash,2220010121,Drop,2220040121,Drop,path_grd_close_small_048,1220060121,Drop,1220060121,Drop,1220060121,Drop,1220060121,Drop,27,53,7,,9,path_grd_mid_special_065,10,3220060121,Jump,3220060121,Jump,2220010121,Drop,2220040121,Drop,,,,,,,,,,,,,,,,,,,,
7021036,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_desert_005,point_fly_desert_005,sbg_desert_005,Desert,Night,ibg_desert_001,2320050121,path_grd_close_elite1_801,1220060121,Dash,1220060121,Dash,2220040121,Drop,2320030221,Drop,path_grd_mid_small_055,5,1220060121,Drop,1220060121,Drop,1220060121,Drop,2320030221,Drop,path_fly_close_special_046,10,2110010121,Dash,2110010121,Dash,3210040121,Drop,3210030121,Drop,path_grd_mid_small_037,,1220060121,Dash,1220060121,Dash,1220060121,Dash,3220020121,Dash,path_grd_close_elite3_813,0,1220060121,Drop,2320030221,Drop,2320030221,Drop,2320050121,Drop,path_grd_mid_small_043,,1220060121,Dash,2220040121,Dash,1220060121,Dash,2220040121,Dash,path_grd_mid_small_070,1220060121,Dash,1220060121,Dash,1220060121,Dash,2220040121,Normal,33,24,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7021037,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_desert_002,point_fly_desert_002,sbg_desert_002,Desert,Night,ibg_desert_001,2310040121,path_grd_close_small_042,3220030121,Dash,2220050121,Dash,3220030121,Dash,3220080121,Dash,path_fly_close_elite2_804,,2210040121,Dash,3210010121,Dash,1310040221,Drop,1310030221,Drop,path_fly_mid_special_016,5,3210010121,Dash,2210040121,Dash,3210010121,Drop,1210040121,Drop,path_fly_mid_small_039,0,2210040121,Dash,2210040121,Dash,2310020221,Dash,2310020221,Dash,path_fly_far_elite1_803,7,3210010121,Dash,3210010121,Dash,2210040121,Drop,2310040121,Drop,path_grd_close_small_042,5,3220030121,Dash,3220030121,Dash,3220030121,Dash,3220080121,Dash,path_fly_mid_small_030,3210010121,Drop,2210040121,Drop,3210010121,Drop,2210040121,Drop,21,27,9,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7021038,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_desert_002,point_fly_desert_002,sbg_desert_002,Desert,Night,ibg_desert_001,1320030121,path_grd_far_small_056,3220070121,Dash,3220070121,Dash,3220070121,Dash,3320020221,Drop,path_grd_mid_elite1_802,,1220060121,Dash,1220060121,Dash,3220050121,Drop,2320010221,Drop,path_grd_close_small_048,,3220050121,Drop,3220050121,Drop,3220050121,Drop,3220020121,Drop,path_fly_close_small_029,10,3210020121,Jump,3210020121,Jump,3210020121,Jump,3210020121,Jump,path_grd_far_elite1_803,0,3220050121,Dash,3220050121,Dash,3220070121,Drop,3320020221,Drop,path_grd_close_elite2_807,10,1220060121,Jump,3220050121,Dash,1320030121,Drop,2320010221,Drop,path_grd_far_small_044,3220070121,Dash,3220070121,Dash,3220070121,Dash,3220070121,Dash,36,9,21,,6,path_grd_close_special_024,14,3120010121,Jump,3120010121,Jump,1220060121,Drop,1220060121,Drop,,,,,,,,,,,,,,,,,,,,
7021039,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_desert_003,point_fly_desert_003,sbg_desert_003,Desert,Night,ibg_desert_001,2310050121,path_grd_close_special_024,3120010121,Jump,3120010121,Jump,2220020121,Drop,2220020121,Drop,path_fly_close_elite1_801,12,1210030121,Dash,1210030121,Dash,1210010121,Drop,2310050221,Drop,path_grd_close_small_042,9,2220020121,Dash,2220040121,Dash,2220020121,Dash,1320060221,Dash,path_fly_mid_small_030,14,1210030121,Drop,1210030121,Drop,1210030121,Drop,1210030121,Drop,path_grd_close_elite1_801,0,3120010121,Dash,3120010121,Dash,1320060221,Drop,1320060221,Drop,path_fly_close_small_029,,1210030121,Jump,1210030121,Jump,1210030121,Jump,2310050121,Drop,path_grd_mid_small_052,2220020121,Dash,2220020121,Dash,2220020121,Dash,2220020121,Dash,45,12,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7021040,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_desert_004,point_fly_desert_004,sbg_desert_004,Desert,Night,ibg_desert_001,1320060121,path_fly_close_small_026,1210020121,Dash,1210020121,Dash,1210020121,Drop,2310040121,Drop,path_grd_mid_elite2_805,,2220010121,Dash,2220010121,Dash,2320050221,Dash,2320050221,Dash,path_fly_close_small_049,,1210020121,Dash,1210020121,Dash,1210020121,Dash,3210030121,Dash,path_grd_mid_small_043,12,1220010121,Dash,1220010121,Dash,1220050121,Dash,1220050121,Dash,path_grd_mid_small_049,0,1220050121,Drop,1220050121,Drop,1220050121,Drop,1220050121,Drop,path_grd_close_elite2_807,5,2220010121,Dash,2220010121,Dash,1320030221,Drop,1320060121,Drop,path_grd_mid_special_025,1220010121,Dash,1220010121,Dash,1220050121,Drop,2220040121,Drop,21,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7021041,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_desert_005,point_fly_desert_005,sbg_desert_005,Desert,Night,ibg_desert_001,1320030121,path_grd_mid_small_049,1220010121,Drop,1220010121,Drop,1220010121,Drop,3220080121,Drop,path_grd_close_elite2_804,0,1220050121,Jump,1220050121,Jump,1320030221,Drop,1320030221,Drop,path_fly_close_special_046,4,1110010121,Dash,1110010121,Dash,3210040121,Drop,3210040121,Drop,path_grd_mid_small_043,5,1220010121,Dash,1220050121,Dash,1220010121,Dash,3220080121,Dash,path_grd_close_small_042,,1220050121,Dash,1220010121,Dash,1220050121,Dash,1220010121,Dash,path_grd_mid_elite1_802,0,1220010121,Dash,1220010121,Dash,1220050121,Drop,1320030121,Drop,path_grd_close_elite2_804,1220050121,Jump,1220010121,Jump,3320060221,Drop,3320060221,Drop,45,27,0,,,path_grd_mid_small_043,5,1220050121,Dash,1220050121,Dash,1220050121,Dash,1220050121,Dash,path_grd_close_small_010,4,1220050121,Jump,1220050121,Jump,1220050121,Jump,1220050121,Jump,,,,,,,,,,
7021042,wave_campaign_hard_008,Campaign,180,2,false,false,point_grd_motherwhale_001,point_fly_motherwhale_001,sbg_desertbba001_001,Desertmbg001,Night,ibg_desert_001,1510010121,b_fly_motherwhale_01,1510010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7021043,wave_campaign_hard_008,Campaign,180,6,false,false,point_grd_desert_002,point_fly_desert_002,sbg_desert_002_rightclear,Desert,Night,ibg_desert_001,3421010111,path_grd_mid_centurion_902,3421010111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7021044,wave_campaign_hard_008,Campaign,180,6,false,false,point_grd_desert_004_midclear,point_fly_desert_004,sbg_desert_004_midclear,Desert,Night,ibg_desert_001,1421030141,path_grd_mid_centurion_901,1421030141,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022001,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Night,ibg_arkcityday_001,3320070111,path_fly_far_elite1_803,1210010111,Dash,1210010111,Dash,3210030111,Drop,3310030211,Drop,path_grd_mid_elite1_802,5,2220030111,Dash,2220030111,Dash,2220040111,Drop,3320070211,Drop,path_fly_mid_small_039,11,1210010111,Dash,1210010111,Dash,1210010111,Dash,1210010111,Dash,path_fly_mid_special_016,,2110010111,Drop,2110010111,Drop,2210010111,Drop,2210010111,Drop,path_fly_mid_elite1_802,0,1210010111,Jump,1210010111,Jump,3310030211,Drop,3210030111,Drop,path_grd_far_elite1_803,10,2220030111,Dash,2220030111,Dash,2220040111,Dash,3320070111,Drop,path_fly_mid_small_039,2210010111,Dash,2210010111,Dash,2210010111,Dash,2210010111,Dash,0,42,21,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022002,wave_campaign_hard_008,Campaign,90,5,true,false,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Night,ibg_arkcityday_001,2310050111,path_grd_mid_small_070,1220010111,Dash,1220010111,Dash,1220010111,Jump,2220050111,Jump,path_fly_mid_elite2_808,7,1210010111,Dash,2210040111,Dash,1210010111,Dash,3210030111,Dash,path_grd_mid_small_058,7,3220030111,Dash,3220030111,Dash,3220030111,Dash,2220040111,Dash,path_fly_mid_elite1_802,0,2210020111,Dash,2210020111,Dash,1210010111,Drop,2310050111,Drop,path_grd_mid_small_040,6,2220020111,Dash,3220060111,Jump,2220020111,Dash,3220060111,Jump,,,,,,,,,,,,,,,,,,,,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022003,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Night,ibg_arkcityday_001,2310050111,path_grd_close_small_042,3220030111,Dash,1220050111,Dash,3220030111,Dash,1220050111,Dash,path_grd_mid_elite2_805,,3220030111,Drop,2220040111,Drop,2310040211,Dash,2310040211,Dash,path_grd_close_small_048,7,1220040111,Drop,1220040111,Drop,1220040111,Drop,1220050111,Drop,path_fly_close_small_038,10,2210020111,Dash,2210020111,Dash,2210020111,Dash,3210030111,Dash,path_fly_close_elite2_807,0,2110010111,Dash,2110010111,Dash,3310010211,Dash,3310010211,Dash,path_fly_mid_elite1_802,10,2110010111,Jump,2110010111,Jump,3210030111,Dash,2310050111,Drop,path_grd_close_small_048,3220030111,Drop,3220030111,Drop,3220030111,Drop,1220050111,Drop,26,31,0,,6,path_grd_mid_small_043,12,1220040111,Dash,1220050111,Dash,1220040111,Dash,1220050111,Dash,,,,,,,,,,,,,,,,,,,,
7022004,wave_campaign_hard_008,Campaign,90,5,true,false,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Night,ibg_arkcityday_001,3320020111,path_grd_mid_small_055,1220060111,Drop,1220060111,Drop,1220060111,Drop,2220040111,Drop,path_grd_far_elite1_803,7,1220060111,Dash,1220060111,Dash,3220070111,Dash,1320010211,Dash,path_fly_mid_small_030,,1210020111,Dash,1210020111,Dash,3210020111,Dash,3210020111,Dash,path_grd_far_elite1_803,0,3220040111,Dash,3220040111,Dash,2220040111,Drop,3320020111,Drop,path_grd_mid_small_043,6,1220060111,Jump,1220060111,Jump,1220060111,Jump,3220020111,Dash,,,,,,,,,,,,,,,,,,,,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022005,wave_campaign_hard_008,Campaign,90,5,true,false,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Night,ibg_arkcityday_001,2320030111,path_grd_close_elite1_801,1220040111,Jump,1220040111,Jump,1220050111,Drop,2320030211,Drop,path_grd_close_small_013,7,1220040111,Dash,3220080111,Dash,1220040111,Dash,3220080111,Dash,path_grd_mid_small_049,6,1220040111,Drop,1220050111,Drop,1220040111,Drop,2220040111,Drop,path_fly_close_small_041,7,1110010111,Drop,1110010111,Drop,3210040111,Drop,3210040111,Drop,path_grd_mid_small_055,0,1220040111,Drop,1220040111,Drop,3220020111,Drop,2320030111,Drop,path_grd_close_small_042,4,1220050111,Dash,1220050111,Dash,1220050111,Dash,3220080111,Dash,path_fly_mid_small_030,3210040111,Drop,3210040111,Drop,3210040111,Drop,3210040111,Drop,27,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022006,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Night,ibg_arkcityday_001,1320030111,path_grd_close_small_001,1220060111,Dash,1220060111,Dash,1220060111,Drop,2220040111,Drop,path_grd_mid_special_065,,3220060111,Dash,3220060111,Dash,1220060111,Drop,1320030211,Drop,path_grd_close_small_042,,2220010111,Dash,2220010111,Dash,2220010111,Dash,2220010111,Dash,path_grd_mid_special_025,12,1220060111,Jump,1220060111,Jump,2220010111,Drop,2220040111,Drop,path_grd_close_elite2_807,0,2220010111,Jump,2220010111,Jump,2320020211,Drop,1320030111,Drop,path_grd_mid_special_065,9,3220060111,Dash,3220060111,Dash,2220010111,Drop,2220040111,Drop,path_grd_close_small_048,1220060111,Drop,1220060111,Drop,1220060111,Drop,1220060111,Drop,17,70,0,,9,path_grd_mid_special_065,10,3220060111,Jump,3220060111,Jump,2220010111,Drop,2220040111,Drop,,,,,,,,,,,,,,,,,,,,
7022007,wave_campaign_hard_008,Defense,90,7,true,true,point_grd_arkcityday_001_rightclear,point_fly_arkcityday_001_rightclear,sbg_arkcityday_001_rightclear,ArkCityDay,Night,ibg_arkcityday_defense_001,,path_grd_mid_special_025,3120010111,Jump,3120010111,Jump,3220050111,Dash,3220080111,Dash,path_grd_close_small_048,12,1220050111,Drop,1220050111,Drop,1220050111,Drop,1220050111,Drop,path_grd_mid_small_037,10,3220050111,Jump,3220050111,Jump,3220050111,Jump,3220080111,Jump,path_fly_mid_elite1_802,2,2210020111,Drop,2210020111,Drop,3210030111,Drop,1310040211,Drop,path_grd_close_small_036,10,1220050111,Dash,1220050111,Dash,1220050111,Dash,2220040111,Dash,path_grd_mid_small_043,,3220050111,Dash,3220050111,Dash,3220050111,Dash,3220050111,Dash,path_fly_close_small_032,3210040111,Drop,3210040111,Drop,3210040111,Drop,3210040111,Drop,18,30,21,20,5,path_grd_mid_small_040,,3220050111,Dash,3220050111,Dash,3220050111,Dash,2220040111,Dash,path_fly_mid_elite1_802,,2210020111,Dash,2210020111,Dash,3210030111,Normal,2310020111,Normal,,,,,,,,,,
7022008,wave_campaign_hard_008,Defense,90,9,true,true,point_grd_arkcityday_001_rightclear,point_fly_arkcityday_001_rightclear,sbg_arkcityday_001_rightclear,ArkCityDay,Night,ibg_arkcityday_defense_001,,path_grd_mid_elite3_811,3220050111,Dash,3320040111,Normal,3320040111,Normal,3320040111,Normal,path_fly_mid_small_008,12,2210020111,Dash,2210020111,Dash,1210040111,Dash,2310030211,Dash,path_grd_mid_elite1_802,,3220020111,Jump,3220020111,Jump,2220050111,Drop,2320040211,Normal,path_fly_close_elite1_801,,2210020111,Dash,2210020111,Dash,1210040111,Jump,2310030211,Drop,path_grd_close_elite2_804,,3220020111,Normal,3220020111,Normal,3320040111,Jump,3320040111,Jump,path_grd_mid_small_040,,3220020111,Drop,2220050111,Drop,3220020111,Drop,2320040211,Normal,,,,,,,,,,18,18,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022009,wave_campaign_hard_008,BaseDefense,60,10,true,true,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Night,ibg_arkcityday_basedefense_001,,path_grd_mid_special_025,2120010111,Jump,2120010111,Jump,2120010111,Drop,2220040111,Drop,path_grd_close_small_042,,2220010111,Dash,2220010111,Dash,2220010111,Dash,2220010111,Dash,path_grd_mid_special_065,12,3120010111,Dash,3120010111,Dash,3120010111,Dash,3220080111,Drop,path_grd_close_elite1_801,3,2220010111,Dash,2220010111,Dash,2220040111,Drop,3320060211,Drop,path_grd_far_special_066,,3120010111,Dash,3120010111,Dash,3120010111,Drop,2220040111,Drop,path_fly_close_special_044,,1110010111,Drop,1110010111,Drop,1210020111,Drop,1210040111,Drop,path_grd_mid_small_070,2220010111,Dash,2220010111,Dash,2220010111,Dash,3220080111,Dash,30,51,15,normal,,path_grd_mid_small_076,,2220010111,Jump,2220010111,Jump,2220010111,Jump,3220080111,Jump,path_grd_mid_elite1_802,7,2220010111,Dash,2220010111,Dash,3220020111,Drop,1320040111,Drop,,,,,,,,,,
7022010,wave_campaign_hard_008,Campaign,90,5,true,false,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Night,ibg_arkcityday_001,2320050111,path_grd_close_small_048,1220040111,Drop,1220040111,Drop,1220040111,Drop,2320050211,Drop,path_grd_close_small_069,,1220040111,Dash,1220040111,Dash,1220040111,Dash,1220050111,Drop,path_fly_mid_small_039,4,3210040111,Dash,3210040111,Dash,3210040111,Dash,3210040111,Dash,path_grd_close_elite1_801,0,3120010111,Dash,3120010111,Dash,1220050111,Drop,2320010211,Drop,path_grd_close_special_064,6,2120010111,Dash,2120010111,Dash,1220050111,Drop,2320050111,Drop,path_grd_close_small_042,3,1220050111,Dash,1220050111,Dash,1220050111,Dash,1220050111,Dash,,,,,,,,,,42,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022011,wave_campaign_hard_008,Campaign,90,5,true,false,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Night,ibg_arkcityday_001,2320030111,path_grd_close_elite1_801,1220040111,Jump,1220040111,Jump,1220050111,Drop,2320030211,Drop,path_grd_close_small_013,7,1220040111,Dash,1220050111,Dash,1220040111,Dash,1220050111,Dash,path_grd_mid_small_049,6,1220040111,Drop,1220050111,Drop,1220040111,Drop,2220040111,Drop,path_fly_close_small_041,7,1110010111,Drop,1110010111,Drop,3210040111,Drop,3210040111,Drop,path_grd_mid_small_055,0,1220040111,Drop,1220040111,Drop,3220020111,Drop,2320030111,Drop,path_grd_close_small_042,4,1220050111,Dash,1220050111,Dash,1220050111,Dash,1220050111,Dash,path_fly_mid_small_030,3210040111,Drop,3210040111,Drop,3210040111,Drop,3210040111,Drop,27,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022012,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Night,ibg_arkcityday_001,2310040111,path_grd_close_small_045,2220010111,Dash,2220010111,Dash,2220020111,Dash,2220020111,Dash,path_fly_mid_small_050,,1210020111,Dash,1210020111,Dash,1210020111,Dash,3210030111,Drop,path_grd_mid_elite2_805,,2220020111,Dash,2220020111,Dash,2320050211,Jump,2320050211,Jump,path_fly_mid_small_036,10,1210030111,Dash,1210030111,Dash,1210030111,Dash,1210030111,Dash,path_fly_mid_elite2_808,0,1210030111,Dash,1210030111,Dash,1310030211,Dash,1310030211,Dash,path_fly_mid_elite2_805,10,1210020111,Dash,1210020111,Dash,1310040211,Drop,2310040111,Drop,path_grd_close_small_042,2220010111,Jump,2220050111,Jump,2220010111,Jump,3220080111,Jump,18,27,12,,,path_fly_close_small_049,,1210020111,Dash,1210020111,Dash,1210020111,Dash,3210030111,Drop,,,,,,,,,,,,,,,,,,,,
7022013,wave_campaign_hard_008,Campaign,90,5,true,false,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Night,ibg_arkcityday_001,3320010111,path_grd_mid_special_025,1120010111,Jump,1120010111,Jump,3220050111,Drop,2320050211,Drop,path_fly_close_small_029,7,3210010111,Dash,3210010111,Dash,3210010111,Dash,3210030111,Dash,path_grd_mid_small_058,7,3220040111,Dash,3220040111,Dash,3220040111,Dash,3220040111,Dash,path_grd_mid_elite1_802,0,3220050111,Dash,3220050111,Dash,2220040111,Drop,2320050211,Drop,path_grd_close_small_045,6,3220040111,Jump,3220040111,Jump,3220040111,Jump,3320010111,Dash,,,,,,,,,,,,,,,,,,,,12,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022014,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Night,ibg_arkcityday_001,3320030111,path_grd_mid_small_002,3220050111,Dash,3220050111,Dash,3220040111,Dash,3220040111,Dash,path_fly_close_small_017,5,3210040111,Drop,3210040111,Drop,3210040111,Drop,3210040111,Drop,path_fly_mid_small_027,10,3210010111,Drop,3210010111,Drop,3210030111,Drop,3310030211,Drop,path_grd_close_elite3_813,,1220050111,Drop,1220050111,Drop,1220050111,Drop,1220050111,Drop,path_grd_mid_elite1_802,0,1220050111,Dash,3220050111,Dash,3220040111,Dash,3320030111,Drop,path_fly_mid_small_036,10,3210040111,Dash,3210040111,Dash,3210040111,Dash,3210040111,Dash,path_grd_close_small_042,3220050111,Dash,3220050111,Dash,3220040111,Dash,3220040111,Dash,15,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022015,wave_campaign_hard_008,Campaign,90,7,true,false,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Night,ibg_arkcityday_001,1320060111,path_grd_close_small_067,1220010111,Dash,1220010111,Dash,2220040111,Drop,2320020211,Drop,path_grd_mid_elite2_805,,2220010111,Dash,2220010111,Dash,2320050211,Dash,2320050211,Dash,path_fly_close_small_049,,1210020111,Dash,1210020111,Dash,1210020111,Dash,3210030111,Dash,path_grd_mid_small_043,12,1220010111,Dash,1220010111,Dash,1220050111,Dash,3220080111,Dash,path_grd_mid_small_049,0,1220050111,Drop,1220050111,Drop,1220050111,Drop,1220050111,Drop,path_grd_close_elite2_807,5,2220010111,Dash,2220010111,Dash,1320030211,Drop,1320060111,Drop,path_grd_mid_special_025,1220010111,Dash,1220010111,Dash,3220080111,Drop,2220040111,Drop,21,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022016,wave_campaign_hard_008,Campaign,90,5,true,false,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Night,ibg_arkcityday_001,3320010111,path_grd_mid_special_025,1120010111,Jump,1120010111,Jump,3220050111,Drop,2320050211,Drop,path_fly_close_small_029,7,3210010111,Dash,3210010111,Dash,3210010111,Dash,3210030111,Dash,path_grd_mid_small_058,7,3220040111,Dash,3220040111,Dash,3220040111,Dash,3220040111,Dash,path_grd_mid_elite1_802,0,3220050111,Dash,3220050111,Dash,2220040111,Drop,2320050211,Drop,path_grd_close_small_045,6,3220040111,Jump,3220040111,Jump,3220040111,Jump,3320010111,Dash,,,,,,,,,,,,,,,,,,,,12,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
