stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,mod_value,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6015032,wave_campaign_normal_006,BaseDefense,60,6,True,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_basedefense_001,,path_grd_close_small_048,3220050111,Drop,3220050111.0,Drop,3220020111.0,Dash,3220020111.0,Dash,path_grd_mid_small_043,,3220050111.0,Jump,3220050111.0,Jump,3220050111.0,Jump,3220050111.0,Jump,path_grd_mid_small_040,,3220050111.0,Dash,3220020111.0,Dash,3220050111.0,Dash,3220020111.0,Dash,path_grd_mid_elite1_802,3.0,3220050111.0,Dash,3220050111.0,Dash,3220020111.0,Jump,2320030211.0,Jump,path_grd_close_small_069,,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,3220020111.0,Dash,12,42,0,path_fly_mid_small_030,10.0,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,1210040111.0,Drop,path_grd_mid_small_075,5.0,3220050111.0,Jump,3220050111.0,Jump,3220050111.0,Jump,3220020111.0,Jump,path_grd_mid_elite1_802,7.0,3220050111.0,Dash,3220050111.0,Dash,3220020111.0,Drop,2320030111.0,Drop,,,,,,,,,,,normal,,,,,,,,,,
6015033,wave_campaign_normal_006,BaseDefense,60,7,True,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_basedefense_001,,path_grd_mid_elite2_805,1220040111,Dash,1220040111.0,Dash,3320060211.0,Drop,3320060211.0,Drop,path_grd_close_small_042,4.0,1220050111.0,Dash,2220040111.0,Dash,1220050111.0,Dash,2220040111.0,Dash,path_grd_mid_special_025,5.0,1120010111.0,Jump,1120010111.0,Jump,1220050111.0,Drop,1220050111.0,Drop,path_fly_mid_elite2_808,2.0,3210020111.0,Dash,3210020111.0,Dash,3310020211.0,Dash,3310020211.0,Dash,path_grd_mid_elite1_802,8.0,1120010111.0,Jump,1120010111.0,Jump,1220050111.0,Drop,3320060111.0,Drop,12,63,0,path_grd_close_small_042,,1220050111.0,Jump,1220050111.0,Jump,1220050111.0,Jump,1220050111.0,Jump,path_grd_mid_small_076,5.0,1220040111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,2220040111.0,Dash,path_grd_mid_special_025,,1120010111.0,Dash,1120010111.0,Dash,1220050111.0,Drop,3320060111.0,Drop,,,,,,,,,,,normal,,,,,,,,,,
6015034,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,2320020111.0,path_grd_mid_small_068,3220050111,Dash,3220050111.0,Dash,3220070111.0,Drop,3320050211.0,Drop,path_grd_mid_small_043,7.0,3220070111.0,Dash,3220070111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,path_grd_close_small_048,,3220050111.0,Drop,3220050111.0,Drop,3220050111.0,Drop,3220050111.0,Drop,path_grd_mid_elite1_802,0.0,3220050111.0,Dash,3220050111.0,Dash,3220070111.0,Drop,2320020111.0,Drop,path_grd_mid_small_049,11.0,3220050111.0,Drop,3220070111.0,Drop,3220050111.0,Drop,3220070111.0,Drop,6,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015035,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,2320030111.0,path_grd_far_small_003,1220030111,Drop,1220030111.0,Drop,3220070111.0,Jump,3220070111.0,Jump,path_grd_mid_small_070,7.0,1220030111.0,Dash,1220030111.0,Dash,1220030111.0,Dash,2320030211.0,Drop,path_fly_mid_small_053,7.0,1210020111.0,Drop,1210020111.0,Drop,1210020111.0,Drop,3210030111.0,Drop,path_grd_mid_elite1_802,0.0,1220030111.0,Dash,1220030111.0,Dash,3220070111.0,Drop,2320030111.0,Drop,path_grd_far_small_074,7.0,1220030111.0,Drop,1220030111.0,Drop,3220070111.0,Drop,2220040111.0,Dash,0,21,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015036,wave_campaign_normal_006,Campaign,90,7,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,2320030111.0,path_grd_close_elite1_801,1220010111,Dash,1220010111.0,Dash,3220020111.0,Jump,2320030211.0,Jump,path_grd_mid_small_055,10.0,1220010111.0,Drop,1220010111.0,Drop,1220010111.0,Drop,2320030211.0,Drop,path_fly_close_small_029,,1210020111.0,Drop,1210020111.0,Drop,1210020111.0,Drop,3210030111.0,Drop,path_grd_mid_small_070,9.0,1220010111.0,Dash,1220010111.0,Dash,1220010111.0,Dash,3220020111.0,Dash,path_grd_close_elite2_804,0.0,1220010111.0,Jump,1220010111.0,Jump,2320030211.0,Drop,2320030211.0,Drop,24,33,0,path_grd_mid_special_025,5.0,1220010111.0,Jump,1220010111.0,Jump,3220020111.0,Drop,2320030111.0,Drop,path_fly_mid_small_053,10.0,1210020111.0,Drop,1210020111.0,Drop,1210020111.0,Drop,3210030111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015037,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,1310020111.0,path_fly_mid_small_036,3210020111,Dash,3210020111.0,Dash,3210020111.0,Dash,3210020111.0,Dash,path_grd_close_elite1_801,6.0,3220040111.0,Dash,3220040111.0,Dash,2220040111.0,Drop,3320010211.0,Drop,path_grd_mid_small_058,,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,2220040111.0,Dash,path_fly_close_elite1_801,0.0,3210020111.0,Dash,3210020111.0,Dash,1210040111.0,Drop,1310020111.0,Drop,path_grd_close_special_064,6.0,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Drop,2220040111.0,Drop,33,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015038,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,3320050111.0,path_grd_close_small_067,3220030111,Dash,3220030111.0,Dash,3220030111.0,Drop,2320020211.0,Drop,path_grd_mid_small_012,,3220030111.0,Dash,3220030111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,path_grd_mid_small_046,4.0,1220050111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,path_grd_close_elite1_801,0.0,2120010111.0,Jump,2120010111.0,Jump,2220040111.0,Drop,3320050111.0,Drop,path_grd_mid_small_043,6.0,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,30,18,0,path_grd_close_special_064,3.0,2120010111.0,Dash,2120010111.0,Dash,1220050111.0,Drop,1220050111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015039,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,3320020111.0,path_fly_mid_small_030,1210010111,Drop,1210010111.0,Drop,1210010111.0,Drop,3210030111.0,Drop,path_grd_mid_elite2_805,5.0,2220020111.0,Dash,2220020111.0,Dash,3320020211.0,Drop,3320020211.0,Drop,path_grd_far_special_066,4.0,2220020111.0,Dash,3220070111.0,Dash,3220060111.0,Drop,3220060111.0,Drop,path_fly_mid_small_039,10.0,1210010111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,path_grd_mid_elite2_808,0.0,3220070111.0,Dash,3220070111.0,Dash,2320020211.0,Drop,3320020111.0,Drop,0,36,21,path_fly_mid_small_050,,1210010111.0,Dash,1210010111.0,Dash,1210010111.0,Dash,3210030111.0,Dash,path_grd_far_small_044,,3220060111.0,Dash,3220060111.0,Dash,3220070111.0,Dash,3220070111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015040,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,1320060111.0,path_grd_mid_small_055,2220010111,Drop,2220010111.0,Drop,2220010111.0,Drop,2220040111.0,Drop,path_grd_close_elite1_801,7.0,2220010111.0,Dash,2220010111.0,Dash,1220050111.0,Drop,1320060211.0,Drop,path_grd_close_small_010,,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220040111.0,Dash,path_grd_close_elite1_801,0.0,2220010111.0,Dash,2220010111.0,Dash,2220040111.0,Drop,1320060111.0,Drop,path_grd_mid_small_073,6.0,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220040111.0,Dash,24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015041,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,1320060111.0,path_grd_far_small_059,3220040111,Dash,3220040111.0,Dash,3220040111.0,Dash,2220040111.0,Dash,path_grd_mid_elite1_802,7.0,3220040111.0,Drop,3220040111.0,Drop,1220050111.0,Dash,1320060211.0,Dash,path_fly_mid_small_005,,3210020111.0,Dash,3210020111.0,Dash,3210020111.0,Dash,3210030111.0,Dash,path_grd_mid_elite1_802,0.0,3220040111.0,Dash,3220040111.0,Dash,2220040111.0,Drop,1320060111.0,Drop,path_grd_far_small_074,6.0,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,2220040111.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015042,wave_campaign_normal_006,Campaign,180,6,False,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,1420020151.0,path_grd_mid_centurion_902,1420020151,Normal,,,,,,,path_fly_close_small_035,,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,path_grd_close_small_042,8.0,2120010151.0,Jump,2120010151.0,Jump,3220050151.0,Dash,3220050151.0,Drop,path_grd_mid_elite2_805,4.0,1120010151.0,Drop,1120010151.0,Drop,1120010151.0,Drop,2320020251.0,Drop,path_fly_close_small_001,,3210020151.0,Dash,2110010151.0,Dash,2110010151.0,Dash,3210020151.0,Dash,19,30,0,path_grd_mid_small_055,,1120010151.0,Jump,1120010151.0,Jump,2120010151.0,Jump,2120010151.0,Jump,path_grd_mid_special_065,4.0,3120010151.0,Drop,3120010151.0,Dash,3120010151.0,Dash,3320060251.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015043,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_cityforest_001,point_fly_cityforest_001,sbg_cityforest_001,CityForestUnder,Day,ibg_cityforest_001,3320010111.0,path_fly_far_small_019,3210010111,Drop,3210010111.0,Drop,2210010111.0,Dash,2210010111.0,Dash,path_fly_mid_elite1_802,6.0,3210010111.0,Drop,3210010111.0,Drop,3210030111.0,Dash,1310020211.0,Dash,path_grd_mid_small_058,,3220040111.0,Drop,3220040111.0,Drop,3220040111.0,Drop,2220040111.0,Drop,path_grd_mid_elite1_802,0.0,3220040111.0,Jump,3220040111.0,Jump,2220040111.0,Drop,3320010111.0,Drop,path_fly_far_small_040,6.0,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015044,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_cityforest_003,point_fly_cityforest_003,sbg_cityforest_003,CityForestUnder,Day,ibg_cityforest_001,1310010111.0,path_grd_close_small_010,3220040111,Jump,3220040111.0,Jump,3220040111.0,Jump,3220040111.0,Jump,path_grd_mid_small_052,,3220030111.0,Jump,3220030111.0,Jump,2220050111.0,Jump,2320060211.0,Jump,path_fly_close_small_029,7.0,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,1210040111.0,Drop,path_fly_close_elite1_801,0.0,2210020111.0,Jump,2210020111.0,Jump,2210020111.0,Drop,1310010111.0,Drop,path_grd_mid_small_040,10.0,3220040111.0,Jump,3220040111.0,Jump,3220040111.0,Jump,2220050111.0,Drop,21,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015045,wave_campaign_normal_006,Campaign,90,7,True,False,point_grd_cityforest_002,point_fly_cityforest_002,sbg_cityforest_002,CityForestUnder,Day,ibg_cityforest_001,3320020111.0,path_fly_mid_small_030,1210010111,Drop,1210010111.0,Drop,1210010111.0,Drop,3210030111.0,Drop,path_grd_mid_elite2_805,5.0,2220020111.0,Jump,2220020111.0,Jump,3320020211.0,Drop,3320020211.0,Drop,path_grd_far_special_066,4.0,2220020111.0,Jump,3220070111.0,Jump,3220060111.0,Drop,3220060111.0,Drop,path_fly_mid_small_039,10.0,1210010111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,path_grd_mid_elite2_808,0.0,3220070111.0,Jump,3220070111.0,Jump,2320020211.0,Drop,3320020111.0,Drop,0,13,44,path_fly_mid_small_050,,1210010111.0,Jump,1210010111.0,Jump,1210010111.0,Jump,3210030111.0,Jump,path_grd_far_small_044,,3220060111.0,Jump,3220060111.0,Jump,3220070111.0,Jump,3220070111.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015046,wave_campaign_normal_006,Campaign,180,6,False,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,1420040131.0,path_grd_mid_centurion_902,1420040131,Normal,,,,,,,path_fly_mid_small_002,,3210010131.0,Jump,3210010131.0,Jump,3210010131.0,Jump,3210030131.0,Dash,path_fly_mid_special_016,4.0,2110010131.0,Drop,2110010131.0,Drop,3110010131.0,Drop,2210010131.0,Drop,path_grd_mid_small_049,4.0,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,3320030231.0,Drop,path_grd_mid_small_076,,1220010131.0,Jump,1220030131.0,Jump,1220030131.0,Jump,2220040131.0,Jump,7,39,0,path_grd_close_small_001,8.0,2120010131.0,Normal,2120010131.0,Normal,2220030131.0,Normal,2220030131.0,Normal,path_fly_mid_small_024,,1210030131.0,Dash,1210030131.0,Dash,3110010131.0,Dash,1310030231.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015047,wave_campaign_normal_006,Campaign,180,6,False,False,point_grd_cityforest_003,point_fly_cityforest_003,sbg_cityforest_003,CityForestUnder,Day,ibg_cityforest_001,3410020131.0,path_fly_mid_centurion_902,3410020131,Normal,,,,,,,path_grd_mid_small_052,,2220030131.0,Drop,2220030131.0,Drop,2220020131.0,Drop,2220020131.0,Drop,path_fly_mid_special_047,5.0,3110010131.0,Dash,3110010131.0,Dash,1110010131.0,Dash,1110010131.0,Dash,path_fly_mid_small_042,,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,1310020231.0,Drop,path_grd_mid_small_076,,2220020131.0,Drop,2220020131.0,Drop,1120010131.0,Drop,1120010131.0,Drop,0,41,5,path_grd_mid_small_046,4.0,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,path_fly_mid_small_024,8.0,3110010131.0,Jump,3110010131.0,Jump,2210020131.0,Jump,1310040231.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016001,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Day,ibg_iceland_001,2320030111.0,path_grd_close_small_048,3220010111,Drop,3220010111.0,Drop,3220010111.0,Drop,2320030211.0,Drop,path_grd_mid_small_070,7.0,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,3220070111.0,Dash,path_fly_close_small_029,7.0,3210020111.0,Drop,3210020111.0,Drop,3210020111.0,Drop,3210020111.0,Drop,path_grd_close_elite1_801,0.0,3220010111.0,Jump,3220010111.0,Jump,2220010111.0,Drop,2320030111.0,Drop,path_grd_mid_small_043,8.0,3220010111.0,Dash,3220010111.0,Dash,3220070111.0,Dash,3220070111.0,Dash,21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016002,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Day,ibg_iceland_001,3320060111.0,path_grd_close_small_007,2220020111,Drop,2220020111.0,Drop,1220050111.0,Drop,1320030211.0,Drop,path_fly_mid_small_036,4.0,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,path_fly_close_special_044,6.0,3210040111.0,Drop,3210040111.0,Drop,3210010111.0,Drop,3210030111.0,Drop,path_grd_mid_elite1_802,0.0,2120010111.0,Dash,2120010111.0,Dash,1220050111.0,Drop,3320060111.0,Drop,path_fly_close_special_046,6.0,2110010111.0,Dash,2110010111.0,Dash,3210040111.0,Drop,3210040111.0,Drop,36,21,0,path_fly_close_small_035,3.0,3210040111.0,Dash,3210040111.0,Dash,3210040111.0,Dash,3210040111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016003,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Day,ibg_iceland_001,1310020111.0,path_fly_close_special_044,2110010111,Drop,2110010111.0,Drop,2210030111.0,Drop,2210030111.0,Drop,path_grd_mid_elite2_805,10.0,2220030111.0,Dash,2220030111.0,Dash,2320050211.0,Drop,2320050211.0,Drop,path_fly_mid_small_053,,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,1210040111.0,Dash,path_fly_close_small_029,,2210020111.0,Jump,2210020111.0,Jump,2210020111.0,Jump,2210020111.0,Jump,path_fly_mid_elite1_802,0.0,2210020111.0,Dash,2210020111.0,Dash,3210030111.0,Drop,1310020111.0,Drop,36,24,0,path_grd_close_elite1_801,10.0,2220030111.0,Jump,2220030111.0,Jump,2220040111.0,Drop,3320040211.0,Drop,path_fly_close_small_029,5.0,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016004,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Day,ibg_iceland_001,2320050111.0,path_grd_mid_special_025,1120010111,Jump,1120010111.0,Jump,3220050111.0,Drop,2320050211.0,Drop,path_fly_mid_small_030,10.0,1210020111.0,Drop,1210020111.0,Drop,1210020111.0,Drop,3210040111.0,Drop,path_grd_close_small_013,4.0,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,path_grd_mid_elite1_802,0.0,3220050111.0,Dash,3220050111.0,Dash,1220050111.0,Drop,2320050111.0,Drop,path_grd_mid_special_025,6.0,3120010111.0,Dash,3120010111.0,Dash,1220050111.0,Drop,2220040111.0,Dash,6,51,0,path_grd_mid_small_043,3.0,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016005,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Day,ibg_iceland_001,3320070111.0,path_grd_mid_small_002,2220030111,Jump,2220030111.0,Jump,2220030111.0,Dash,2220040111.0,Dash,path_grd_mid_elite1_802,7.0,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,3320070211.0,Dash,path_grd_far_small_053,,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,path_grd_mid_elite1_802,0.0,2220030111.0,Dash,2220030111.0,Dash,2220040111.0,Drop,3320070111.0,Drop,path_grd_far_small_044,,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,0,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016006,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,2320020111.0,path_grd_close_small_067,3220060111,Dash,3220060111.0,Dash,2220050111.0,Drop,2320020211.0,Drop,path_grd_mid_small_070,7.0,3220030111.0,Dash,3220030111.0,Dash,3220030111.0,Dash,3220020111.0,Dash,path_grd_mid_special_065,,2120010111.0,Dash,2120010111.0,Dash,3220060111.0,Drop,3220060111.0,Drop,path_grd_close_elite1_801,0.0,3220060111.0,Dash,3220060111.0,Dash,3220020111.0,Drop,2320020111.0,Drop,path_grd_mid_small_073,7.0,3220060111.0,Dash,3220060111.0,Dash,3220060111.0,Dash,2220050111.0,Dash,15,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016007,wave_campaign_normal_006,Campaign,90,5,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Day,ibg_iceland_001,1310030111.0,path_fly_far_elite1_803,1210010111,Dash,1210010111.0,Dash,3210030111.0,Drop,3310030211.0,Drop,path_grd_mid_elite1_802,5.0,2220030111.0,Dash,2220030111.0,Dash,2220040111.0,Drop,3320070211.0,Drop,path_fly_mid_small_039,11.0,1210010111.0,Dash,1210010111.0,Dash,1210010111.0,Dash,1210010111.0,Dash,path_fly_mid_special_016,,2110010111.0,Drop,2110010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,path_fly_mid_elite2_805,0.0,1210010111.0,Jump,1210010111.0,Jump,3310020211.0,Drop,1310030111.0,Drop,0,45,15,path_grd_far_small_071,10.0,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220040111.0,Dash,path_fly_mid_small_039,8.0,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
