stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,mod_value,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6031031,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Day,ibg_cityforestundercrystal_001,3310040131.0,path_grd_mid_small_011,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,path_fly_mid_small_050,5.0,2210010131.0,Dash,2210010131.0,Dash,2210050131.0,Drop,3310040231.0,Drop,path_fly_mid_elite1_802,12.0,2210010131.0,Dash,2210010131.0,Dash,2210050131.0,Drop,2310040231.0,Drop,path_grd_mid_small_011,6.0,3220050131.0,Dash,3220050131.0,Dash,2220070131.0,Dash,2220070131.0,Dash,path_fly_far_elite2_809,2210010131.0,Dash,2210010131.0,Dash,2310040231.0,Drop,3310040131.0,Drop,6,39,9,0.0,path_grd_close_small_042,10.0,2220070131.0,Dash,3220050131.0,Dash,2220070131.0,Dash,3220050131.0,Dash,path_fly_mid_small_027,,2310040231.0,Drop,2210010131.0,Dash,2210050131.0,Dash,2210010131.0,Dash,path_fly_mid_small_036,2210050131.0,Drop,2210050131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,,8.0,,,,,,,,,,,,,,,,,,,,
6031032,wave_campaign_normal_014,Campaign,90,5,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Day,ibg_cityforestundercrystal_001,1320060131.0,path_grd_mid_small_055,2220010131,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,path_grd_mid_elite3_814,,2220020131.0,Dash,3320010231.0,Dash,2220040131.0,Dash,1320060231.0,Dash,path_grd_mid_small_011,8.0,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,path_grd_mid_elite3_814,0.0,2220020131.0,Dash,3320010231.0,Dash,2220040131.0,Drop,1320060131.0,Drop,path_grd_mid_small_043,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,0,36,0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031033,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Day,ibg_cityforestundercrystal_001,2320060131.0,path_grd_mid_small_008,3220030131,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,path_grd_mid_elite1_802,6.0,3220030131.0,Dash,3220030131.0,Dash,3220060131.0,Dash,2320060231.0,Drop,path_grd_mid_small_058,10.0,3220060131.0,Drop,3220020131.0,Drop,3220060131.0,Drop,3220020131.0,Drop,path_grd_mid_elite1_802,0.0,3220030131.0,Dash,3220030131.0,Dash,3220060131.0,Dash,2320060131.0,Drop,path_fly_mid_elite1_802,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,2310050231.0,Drop,0,45,0,8.0,path_grd_mid_small_049,8.0,3220030131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031034,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Day,ibg_cityforestundercrystal_001,2310050131.0,path_fly_mid_small_050,1210030131,Dash,1210030131.0,Dash,1210030131.0,Dash,1210040131.0,Normal,path_fly_mid_elite2_805,5.0,1210030131.0,Dash,1210030131.0,Dash,1310020231.0,Drop,1310010231.0,Drop,path_fly_mid_small_008,10.0,1210030131.0,Dash,2210040131.0,Dash,1210030131.0,Dash,2210040131.0,Dash,path_fly_mid_small_005,,1210030131.0,Dash,2210040131.0,Dash,1210030131.0,Dash,2210040131.0,Dash,path_fly_mid_elite2_805,1210030131.0,Dash,1210030131.0,Dash,1310010231.0,Drop,2310050131.0,Drop,0,54,0,0.0,path_fly_mid_small_036,10.0,1210030131.0,Dash,1210030131.0,Dash,2210040131.0,Dash,2210040131.0,Dash,path_fly_mid_small_021,8.0,2210040131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,2210040131.0,Drop,path_fly_mid_small_036,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,,,,,,,,,,,,,,,,,,,,,,
6031035,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Day,ibg_cityforestundercrystal_001,2320020131.0,path_grd_mid_small_068,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,2320020231.0,Drop,path_grd_mid_small_008,,1220050131.0,Drop,1220060131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,path_grd_mid_small_061,,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,path_grd_close_elite1_801,0.0,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,2320020131.0,Drop,path_grd_mid_small_037,1220050131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,9,30,0,6.0,path_grd_mid_small_040,5.0,1220060131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031036,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Day,ibg_cityforestundercrystal_001,1310020131.0,path_fly_mid_small_018,2210010131,Drop,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,path_fly_mid_elite1_802,5.0,2210010131.0,Dash,2210010131.0,Dash,3210040131.0,Dash,1310020231.0,Dash,path_fly_mid_small_027,8.0,3210050131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,path_fly_mid_small_036,0.0,2210010131.0,Drop,3210040131.0,Drop,3210050131.0,Drop,2210010131.0,Drop,path_fly_mid_elite1_802,2210010131.0,Dash,2210010131.0,Dash,3210040131.0,Drop,1310020131.0,Drop,0,42,0,7.0,path_fly_mid_small_024,,3210040131.0,Drop,2210010131.0,Drop,3210050131.0,Drop,2210010131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031037,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Day,ibg_cityforestundercrystal_001,2310040131.0,path_fly_mid_small_050,3210010131,Jump,3210010131.0,Jump,3210010131.0,Jump,3210030131.0,Normal,path_fly_mid_elite2_808,5.0,3210010131.0,Dash,3210010131.0,Dash,2310060231.0,Drop,2310040231.0,Drop,path_fly_mid_small_036,10.0,1210030131.0,Drop,1210030131.0,Drop,2210050131.0,Drop,2210050131.0,Drop,path_fly_mid_small_036,8.0,1210030131.0,Drop,1210030131.0,Drop,2210050131.0,Drop,2210050131.0,Drop,path_fly_mid_elite2_805,3210010131.0,Dash,1210030131.0,Dash,2310060231.0,Drop,2310040131.0,Drop,6,48,0,0.0,path_fly_mid_small_050,8.0,3210010131.0,Drop,1210030131.0,Drop,2210050131.0,Drop,3210030131.0,Dash,path_fly_close_small_035,,2210050131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,2210050131.0,Drop,path_fly_mid_small_027,2310060231.0,Drop,1210030131.0,Dash,2210050131.0,Dash,1210030131.0,Dash,,,,,,,,,,,,,,,,,,,,,,
6031038,wave_campaign_normal_014,Defense,90,7,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Day,ibg_cityforestundercrystal_001_rightclear,,path_grd_mid_special_025,3120010131,Jump,3120010131.0,Jump,3220050131.0,Dash,2220040131.0,Dash,path_grd_close_small_048,12.0,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,path_grd_mid_small_037,10.0,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,path_fly_mid_elite1_802,2.0,2210020131.0,Drop,2210020131.0,Drop,3210030131.0,Drop,1310040231.0,Drop,path_grd_close_small_036,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,2220040131.0,Dash,18,51,0,12.0,path_grd_mid_small_043,10.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_fly_close_small_032,5.0,3210050131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210050131.0,Drop,path_grd_mid_small_040,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,20,,path_fly_mid_elite2_805,2210020131.0,Dash,2210020131.0,Dash,2310020231.0,Dash,2310020231.0,Normal,15.0,,,,,,,,,,
6031039,wave_campaign_normal_014,Defense,90,8,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Day,ibg_cityforestundercrystal_001_rightclear,,path_grd_mid_elite2_808,2220010131,Dash,2220010131.0,Dash,2320020231.0,Drop,3320030231.0,Normal,path_grd_mid_small_040,9.0,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Normal,3220020131.0,Jump,path_grd_far_small_044,,2220010131.0,Dash,3220060131.0,Dash,2220010131.0,Dash,3220060131.0,Dash,path_fly_mid_special_016,,2210020131.0,Drop,3110010131.0,Drop,2210020131.0,Dash,2310030231.0,Dash,path_grd_mid_elite2_808,2220010131.0,Dash,3220060131.0,Dash,2320020131.0,Drop,3320030231.0,Dash,0,48,6,3.0,path_fly_mid_elite1_802,,2210020131.0,Jump,2210020131.0,Jump,1210010131.0,Drop,2310030231.0,Drop,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,
6031040,wave_campaign_normal_014,BaseDefense,60,6,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Day,ibg_cityforestundercrystal_002_midclear,,path_grd_mid_small_046,2220020131,Drop,2220020131.0,Drop,2220020131.0,Drop,2220020131.0,Drop,path_fly_mid_small_050,,3210040131.0,Drop,3210050131.0,Drop,3210040131.0,Drop,3210030131.0,Normal,path_grd_mid_small_070,,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2220040131.0,Dash,path_grd_mid_elite2_808,3.0,2220020131.0,Drop,2220040131.0,Drop,3320040231.0,Drop,1320040231.0,Drop,path_fly_mid_small_050,3210040131.0,Drop,3210050131.0,Drop,3210040131.0,Drop,3210030131.0,Normal,0,69,0,10.0,path_grd_mid_small_043,10.0,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,path_grd_mid_small_075,4.0,2220010131.0,Drop,2220010131.0,Drop,2220040131.0,Normal,2220010131.0,Drop,path_grd_mid_elite1_802,2220010131.0,Drop,1220050131.0,Drop,2220040131.0,Drop,2220010131.0,Drop,normal,,path_fly_mid_small_050,3210040131.0,Drop,3210050131.0,Drop,3210040131.0,Drop,3210030131.0,Normal,8.0,path_grd_mid_elite2_808,10.0,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,1320040231.0,Drop
6031041,wave_campaign_normal_014,BaseDefense,60,7,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Day,ibg_cityforestundercrystal_002_midclear,,path_grd_close_small_067,3220040131,Dash,3220040131.0,Dash,2220050131.0,Drop,2320020231.0,Drop,path_grd_mid_elite1_802,,2220010131.0,Jump,2220010131.0,Jump,2220050131.0,Drop,3320050231.0,Drop,path_grd_mid_special_025,6.0,3220040131.0,Jump,3220040131.0,Jump,2220010131.0,Drop,2220050131.0,Drop,path_grd_mid_elite1_802,1.0,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Drop,2320020231.0,Drop,path_fly_mid_elite2_805,2220010131.0,Drop,2220010131.0,Drop,3320050231.0,Drop,2210030131.0,Drop,6,63,0,,path_grd_mid_small_052,5.0,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,path_grd_mid_small_075,6.0,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,path_grd_mid_elite1_802,2220010131.0,Jump,2220010131.0,Jump,2220050131.0,Drop,3320050131.0,Drop,normal,,,,,,,,,,,,,,,,,,,,,
6031042,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Day,ibg_cityforestundercrystal_001,2320010131.0,path_grd_mid_small_002,3220040131,Jump,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Jump,path_grd_mid_small_012,5.0,3220040131.0,Dash,2220010131.0,Dash,3220040131.0,Dash,2320010231.0,Dash,path_grd_mid_small_034,10.0,3320080231.0,Drop,2220010131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,path_grd_mid_elite2_805,0.0,3220040131.0,Drop,2220010131.0,Drop,3320080231.0,Drop,2320010131.0,Drop,path_fly_mid_small_008,3220040131.0,Jump,3220040131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,0,39,0,8.0,path_grd_mid_small_037,,3220040131.0,Jump,2220010131.0,Jump,3220040131.0,Jump,2220010131.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031043,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Day,ibg_cityforestundercrystal_001,3320020131.0,path_grd_mid_small_002,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_grd_mid_elite1_802,5.0,3220050131.0,Dash,3220050131.0,Dash,3220070131.0,Drop,3320050231.0,Drop,path_grd_far_small_044,8.0,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,path_grd_far_elite2_809,0.0,1120010131.0,Drop,3220050131.0,Drop,3320050231.0,Drop,3320020131.0,Drop,path_grd_mid_small_043,3220050131.0,Drop,3220070131.0,Drop,3220050131.0,Drop,3220070131.0,Drop,0,21,21,8.0,path_grd_far_small_044,8.0,3220070131.0,Drop,3220050131.0,Drop,3220070131.0,Drop,3220050131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031044,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Day,ibg_cityforestundercrystal_001,2320030131.0,path_fly_mid_small_050,1210020131,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,path_grd_mid_elite2_805,,1220040131.0,Drop,1220040131.0,Drop,2320030231.0,Drop,2320030231.0,Drop,path_grd_mid_small_043,,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,path_fly_mid_elite1_802,0.0,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,2310050231.0,Drop,path_grd_mid_small_008,2320030231.0,Drop,1220040131.0,Dash,3220060131.0,Dash,2320030131.0,Drop,6,42,0,10.0,path_fly_close_small_035,8.0,1210020131.0,Drop,1210020131.0,Drop,1210020131.0,Drop,1210020131.0,Drop,path_grd_mid_small_043,,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031045,wave_campaign_normal_014,BaseDefense,60,6,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Day,ibg_cityforestundercrystal_002_midclear,,path_grd_far_small_041,3220060131,Dash,3220060131.0,Dash,3220060131.0,Dash,2220050131.0,Dash,path_grd_mid_small_037,7.0,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,2220050131.0,Dash,path_grd_mid_small_046,5.0,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,path_grd_mid_elite1_802,3.0,3220060131.0,Jump,3220060131.0,Jump,2220050131.0,Drop,3320030231.0,Drop,path_fly_far_small_031,3220060131.0,Jump,3220060131.0,Jump,1210010131.0,Drop,3310030231.0,Drop,0,34,29,10.0,path_grd_mid_special_065,6.0,1120010131.0,Jump,1120010131.0,Jump,3220060131.0,Drop,2220050131.0,Drop,path_grd_mid_small_076,8.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220050131.0,Dash,path_grd_far_elite1_803,3220060131.0,Jump,3220060131.0,Jump,2220050131.0,Drop,3320030231.0,Drop,normal,7.0,,,,,,,,,,,,,,,,,,,,
6031046,wave_campaign_normal_014,Defense,90,7,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Day,ibg_cityforestundercrystal_001_rightclear,,path_grd_mid_small_037,3220040131,Dash,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,path_grd_mid_small_037,,1220060131.0,Normal,3220080131.0,Dash,1220060131.0,Normal,3220040131.0,Dash,path_fly_mid_small_024,10.0,1210020131.0,Normal,1210020131.0,Normal,2210010131.0,Dash,2210010131.0,Dash,path_grd_mid_elite1_802,3.0,1220060131.0,Normal,1220060131.0,Normal,3220080131.0,Drop,2320010231.0,Drop,path_fly_mid_small_050,2210010131.0,Dash,1210020131.0,Normal,1210020131.0,Normal,1210040131.0,Normal,0,54,0,10.0,path_grd_mid_small_040,8.0,3220040131.0,Drop,1220060131.0,Normal,1220060131.0,Normal,3220080131.0,Drop,path_grd_mid_small_075,10.0,1220060131.0,Normal,1220060131.0,Normal,1220060131.0,Normal,3220080131.0,Drop,path_grd_mid_elite1_802,1220060131.0,Normal,1220060131.0,Normal,3220080131.0,Drop,2320010231.0,Drop,20,10.0,,,,,,,,,,,,,,,,,,,,
6031047,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Day,ibg_cityforestundercrystal_001,1320060131.0,path_fly_mid_small_018,1210030131,Jump,1210030131.0,Jump,1210030131.0,Jump,1210030131.0,Jump,path_grd_mid_elite1_802,5.0,1220040131.0,Dash,1220040131.0,Dash,2220040131.0,Drop,3320080231.0,Drop,path_grd_mid_small_034,10.0,1320060231.0,Drop,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,path_fly_mid_small_036,,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,path_fly_mid_small_027,2210030131.0,Dash,1220040131.0,Drop,3320080231.0,Drop,2220040131.0,Drop,0,54,0,0.0,path_grd_mid_elite2_805,4.0,1220040131.0,Dash,1220040131.0,Dash,1320060231.0,Drop,1320060131.0,Drop,path_fly_mid_small_002,8.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_grd_mid_small_008,1220040131.0,Drop,1220040131.0,Drop,1220040131.0,Drop,1220040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,
6031048,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Day,ibg_cityforestundercrystal_001,2310040131.0,path_grd_mid_small_002,3220010131,Jump,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,path_fly_mid_elite1_802,6.0,3210010131.0,Dash,3210010131.0,Dash,1210040131.0,Drop,2310040231.0,Drop,path_fly_mid_small_005,8.0,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,path_fly_mid_elite2_805,0.0,3210010131.0,Dash,3210010131.0,Dash,2310060231.0,Drop,2310040131.0,Drop,path_grd_mid_small_043,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,0,42,0,10.0,path_fly_mid_small_024,,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031049,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Day,ibg_cityforestundercrystal_001,2320060131.0,path_grd_mid_small_068,1220020131,Drop,1220020131.0,Drop,1220020131.0,Drop,1220020131.0,Drop,path_grd_mid_elite2_808,,1220020131.0,Dash,1220020131.0,Dash,2320060231.0,Drop,3320040231.0,Drop,path_grd_close_small_007,8.0,1220020131.0,Dash,3220020131.0,Dash,1220020131.0,Dash,3220020131.0,Dash,path_grd_mid_small_008,,3220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,3220020131.0,Dash,path_grd_mid_elite3_814,1220020131.0,Dash,3320040231.0,Dash,3320040231.0,Drop,3320040231.0,Drop,15,36,0,0.0,path_grd_close_elite1_801,10.0,1220020131.0,Drop,3220020131.0,Drop,1220020131.0,Drop,2320060131.0,Drop,path_grd_mid_small_070,,3220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,2220050131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031050,wave_campaign_normal_014,Campaign,180,7,False,False,point_grd_crystalchaimber,point_fly_crystalchaimber,sbg_cityforestundercrystalxbg001_001,CityForestUnder,Day,ibg_cityforestundercrystal_001,4520010121.0,b_g_crystalchaimber,4520010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031051,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Day,ibg_cityforestundercrystal_001,1320060131.0,path_grd_mid_small_002,3220030131,Dash,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,path_grd_mid_elite2_805,,3220030131.0,Dash,2220040131.0,Dash,1320060231.0,Drop,1320060231.0,Drop,path_grd_mid_small_070,8.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,2220040131.0,Dash,path_grd_mid_elite2_805,0.0,3220030131.0,Dash,2220040131.0,Dash,1320060231.0,Drop,1320060131.0,Drop,path_grd_mid_small_070,3220030131.0,Drop,1320060231.0,Drop,3220030131.0,Drop,2220040131.0,Dash,0,42,0,8.0,path_grd_mid_small_043,,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
