stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,mod_value,wave_data/2/private_monster_count,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6220885,wave_tower_elysion_010,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,,path_grd_close_special_024,3120010131,Jump,3220050131.0,Jump,3220070131.0,Drop,2320030231.0,Drop,path_grd_mid_small_070,10.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,path_grd_far_small_050,1220010131.0,Dash,1220010131.0,Dash,3220070131.0,Dash,3220070131.0,Drop,path_grd_far_elite2_809,2.0,2220020131.0,Jump,3220050131.0,Jump,2320030231.0,Drop,3320020231.0,Drop,path_grd_mid_small_070,10.0,1220010131.0,Drop,1220010131.0,Drop,3220070131.0,Drop,2220040131.0,Dash,15,24,24,path_grd_mid_small_012,6.0,3220050131.0,Dash,3220050131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,normal,5.0,path_grd_mid_small_076,1220010131.0,Dash,1220010131.0,Dash,2220040131.0,Dash,2220040131.0,Dash,path_grd_far_elite1_803,,3220050131.0,Dash,3220070131.0,Dash,2220040131.0,Drop,3320020131.0,Drop,,,,,,,,,,7.0,,,,,,,,,,,
6220886,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,3310040131.0,path_grd_mid_small_043,2220020131,Jump,2220020131.0,Jump,2220020131.0,Jump,2220020131.0,Jump,path_fly_far_elite1_803,5.0,1210030131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,3310040231.0,Drop,path_grd_mid_small_034,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2320030231.0,Dash,path_fly_far_elite1_803,0.0,1210030131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,3310040131.0,Drop,path_grd_mid_small_034,10.0,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2320030231.0,Dash,0,24,18,path_fly_mid_small_024,,1210030131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220887,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,3310040131.0,path_grd_mid_small_049,1220020131,Dash,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,path_fly_mid_elite1_802,,1210020131.0,Drop,1210020131.0,Drop,3210030131.0,Drop,3310040231.0,Drop,path_grd_mid_small_046,1220020131.0,Drop,1220020131.0,Drop,1220020131.0,Drop,1220020131.0,Drop,path_grd_mid_small_034,0.0,1220020131.0,Jump,1220020131.0,Jump,1220020131.0,Jump,1320030231.0,Drop,path_fly_far_elite1_803,7.0,1210020131.0,Drop,1210020131.0,Drop,1210010131.0,Drop,3310040131.0,Drop,0,33,9,path_grd_mid_small_008,,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220888,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,2320060131.0,path_grd_mid_small_008,3220030131,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,path_grd_mid_elite1_802,6.0,3220030131.0,Dash,3220030131.0,Dash,3220060131.0,Dash,2320060231.0,Drop,path_grd_mid_small_058,3220060131.0,Drop,3220020131.0,Drop,3220060131.0,Drop,3220020131.0,Drop,path_grd_mid_elite1_802,0.0,3220030131.0,Dash,3220030131.0,Dash,3220060131.0,Dash,2320060131.0,Drop,path_fly_mid_elite1_802,8.0,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,2310050231.0,Drop,0,45,0,path_grd_mid_small_049,8.0,3220030131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220889,wave_tower_elysion_010,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,,path_fly_close_elite1_801,1210030131,Dash,1210030131.0,Dash,3210030131.0,Drop,2310010231.0,Drop,path_fly_mid_small_005,12.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_grd_mid_special_025,3120010131.0,Jump,3120010131.0,Jump,3220050131.0,Dash,2220040131.0,Dash,path_grd_far_small_044,14.0,3220050131.0,Dash,3220070131.0,Dash,3220050131.0,Dash,3220070131.0,Dash,path_grd_mid_elite2_808,3.0,3220050131.0,Dash,3220070131.0,Drop,1320030231.0,Drop,2320070131.0,Normal,9,54,12,path_fly_mid_elite1_802,,2110010131.0,Jump,2110010131.0,Jump,1210030131.0,Drop,2310030231.0,Drop,20,,path_grd_far_small_041,3220070131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,2220040131.0,Dash,path_grd_mid_small_076,10.0,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,2320040231.0,Normal,path_fly_mid_elite2_808,1210030131.0,Dash,1210030131.0,Dash,2310010231.0,Dash,2310010231.0,Drop,,12.0,,,,,,,,,,
6220890,wave_tower_elysion_010,Campaign,180,5,False,False,point_grd_blacksmith_01,point_fly_blacksmith_01,sbg_cityforestunderbbg003_001,CityForestUnder,Day,ibg_cityforestunder_001,1520030111.0,b_grd_blacksmith_01,1520030111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220891,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,2310060151.0,path_grd_mid_small_005,1220040151,Dash,1220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,path_fly_mid_special_016,7.0,1110010151.0,Drop,1110010151.0,Drop,2210010151.0,Drop,2310060251.0,Drop,path_fly_far_small_031,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,1210040151.0,Drop,path_fly_mid_elite2_805,0.0,1210010151.0,Jump,1210010151.0,Jump,1210010151.0,Drop,2310060151.0,Drop,path_grd_far_small_044,,3220060151.0,Dash,2220040151.0,Dash,3220060151.0,Dash,2220040151.0,Dash,0,30,27,path_fly_far_special_048,8.0,3110010151.0,Jump,3110010151.0,Jump,3110010151.0,Jump,1210010151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220892,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,3310050151.0,path_grd_close_small_001,3220030151,Jump,3220030151.0,Jump,3220030151.0,Dash,2220040151.0,Dash,path_fly_mid_elite1_802,7.0,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3310050251.0,Dash,path_grd_close_small_051,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,2220010151.0,Dash,path_fly_mid_elite1_802,0.0,1210010151.0,Dash,1210010151.0,Dash,3210030151.0,Drop,3310050151.0,Drop,path_grd_close_small_042,,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Dash,18,33,0,path_grd_mid_special_025,,3120010151.0,Jump,3120010151.0,Jump,3120010151.0,Drop,3120010151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220893,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,2310040151.0,path_grd_mid_small_052,2220010151,Dash,2220010151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,path_fly_mid_elite1_802,6.0,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,1310010251.0,Drop,path_fly_mid_small_050,1210010151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,1210040151.0,Dash,path_fly_mid_elite1_802,0.0,1210020151.0,Dash,1210020151.0,Dash,1210040151.0,Drop,2310040151.0,Drop,path_grd_mid_special_025,6.0,3120010151.0,Dash,3120010151.0,Dash,3220060151.0,Drop,3220020151.0,Drop,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220894,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,2310020151.0,path_grd_mid_small_002,1220060151,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,path_fly_mid_elite1_802,,2210020151.0,Dash,2210020151.0,Dash,2210040151.0,Drop,2310020251.0,Drop,path_fly_mid_small_039,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,path_fly_mid_small_039,0.0,2210020151.0,Drop,2210020151.0,Drop,2210040151.0,Drop,2210040151.0,Drop,path_fly_mid_elite1_802,8.0,2210020151.0,Dash,2210020151.0,Dash,2210040151.0,Drop,2310020151.0,Drop,0,42,0,path_grd_mid_small_043,8.0,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220895,wave_tower_elysion_010,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,,path_fly_mid_elite1_802,2210020151,Normal,2210020151.0,Normal,2210020151.0,Normal,2310060251.0,Drop,path_fly_mid_small_008,12.0,1210030151.0,Normal,2210040151.0,Dash,1210030151.0,Normal,2210040151.0,Dash,path_grd_mid_elite2_805,2220010151.0,Normal,2220010151.0,Normal,2220010151.0,Normal,2220010151.0,Normal,path_fly_close_small_004,,2210040151.0,Dash,1210030151.0,Dash,2210040151.0,Dash,1210030151.0,Dash,path_fly_mid_elite2_805,3.0,2210020151.0,Normal,2210040151.0,Dash,3310020251.0,Drop,2310060151.0,Drop,6,60,0,path_grd_mid_small_037,12.0,2220010151.0,Normal,2220010151.0,Normal,2220010151.0,Normal,2220010151.0,Normal,20,10.0,path_fly_mid_small_005,2210040151.0,Dash,1210030151.0,Normal,2210040151.0,Dash,1210030151.0,Normal,path_grd_mid_small_076,10.0,2220010151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,path_fly_mid_elite2_808,2210020151.0,Normal,2210040151.0,Dash,3310020251.0,Drop,2310060251.0,Drop,,,,,,,,,,,,
6220896,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,3320020151.0,path_grd_far_elite1_803,3120010151,Jump,3220030151.0,Jump,3220070151.0,Drop,3320020251.0,Drop,path_grd_mid_small_012,9.0,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,2220040151.0,Dash,path_fly_mid_small_027,3210020151.0,Jump,3210020151.0,Jump,3210020151.0,Jump,1210040151.0,Jump,path_fly_mid_small_036,,1210010151.0,Dash,1210010151.0,Dash,1210020151.0,Drop,1210020151.0,Drop,path_grd_close_small_051,0.0,3220030151.0,Jump,3220030151.0,Jump,3220030151.0,Jump,1320040251.0,Jump,12,18,18,path_grd_far_elite1_803,4.0,3120010151.0,Jump,3120010151.0,Jump,3220070151.0,Drop,3320020151.0,Drop,,7.0,path_fly_close_small_038,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,
6220897,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,1310020151.0,path_fly_close_special_044,2110010151,Drop,2110010151.0,Drop,2210020151.0,Drop,2210030151.0,Drop,path_grd_mid_elite2_805,10.0,2220030151.0,Dash,2220030151.0,Dash,2320050251.0,Drop,2320050251.0,Drop,path_fly_mid_small_053,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,1210040151.0,Dash,path_fly_close_small_029,,2210020151.0,Jump,2210020151.0,Jump,2210020151.0,Jump,2210020151.0,Jump,path_grd_close_elite1_801,0.0,2220030151.0,Jump,2220030151.0,Jump,2220040151.0,Drop,3320040251.0,Drop,36,24,0,path_fly_mid_elite1_802,10.0,2210020151.0,Jump,2210020151.0,Jump,3210030151.0,Drop,1310020151.0,Drop,,,path_fly_close_small_029,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,
6220898,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,3320050151.0,path_grd_close_small_051,3220050151,Dash,3220050151.0,Dash,3220050151.0,Jump,2220040151.0,Jump,path_grd_mid_small_068,7.0,2220010151.0,Dash,2220020151.0,Dash,3220020151.0,Dash,2320020251.0,Drop,path_fly_far_small_003,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210040151.0,Dash,path_fly_close_elite1_801,0.0,2210020151.0,Jump,2210020151.0,Jump,2210020151.0,Drop,2310050251.0,Drop,path_grd_close_small_067,10.0,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,3320050151.0,Dash,21,6,6,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220899,wave_tower_elysion_010,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,,path_grd_mid_elite2_805,2220010151,Jump,2220010151.0,Jump,1320060251.0,Drop,1320060251.0,Drop,path_grd_far_small_038,5.0,1220060151.0,Jump,1220060151.0,Jump,1220060151.0,Jump,2220040151.0,Jump,path_grd_mid_special_025,1220060151.0,Jump,1220060151.0,Jump,2220010151.0,Drop,2220010151.0,Drop,path_fly_mid_elite1_802,3.0,2220010151.0,Drop,2220010151.0,Drop,3210030151.0,Drop,1310040251.0,Drop,path_grd_mid_elite1_802,10.0,2220010151.0,Jump,2220040151.0,Jump,1320060251.0,Drop,1320060151.0,Drop,0,57,12,path_grd_far_small_044,,1220060151.0,Jump,1220060151.0,Jump,1220060151.0,Jump,1220060151.0,Jump,normal,6.0,path_grd_mid_small_075,2220010151.0,Jump,2220040151.0,Jump,2220010151.0,Jump,2220040151.0,Jump,path_grd_mid_elite1_802,,1220060151.0,Jump,1220060151.0,Jump,1320060251.0,Drop,2220040151.0,Drop,,,,,,,,,,8.0,,,,,,,,,,,
6220900,wave_tower_elysion_010,Campaign,180,7,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_001,3421040151.0,path_grd_mid_centurion_902,3421040151,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220901,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,2320060111.0,path_grd_mid_small_049,3220050111,Drop,3220050111.0,Drop,3220050111.0,Drop,3220050111.0,Drop,path_fly_mid_special_016,7.0,2210020111.0,Jump,2110010111.0,Jump,2110010111.0,Jump,1310010211.0,Jump,path_grd_close_small_051,1220040111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,path_fly_mid_small_050,0.0,1210020111.0,Jump,1210040111.0,Jump,1210020111.0,Dash,1210040111.0,Drop,path_grd_close_elite1_801,7.0,3220030111.0,Jump,3220030111.0,Jump,3220030111.0,Dash,2320060111.0,Drop,21,27,0,path_grd_close_small_001,,3220040111.0,Jump,3220040111.0,Jump,3220040111.0,Jump,3220040111.0,Jump,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220902,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,3320070111.0,path_grd_close_small_001,1220020111,Drop,1220020111.0,Drop,1220020111.0,Dash,1220020111.0,Dash,path_grd_mid_elite1_802,7.0,1120010111.0,Jump,1120010111.0,Jump,2220030111.0,Drop,3320070211.0,Drop,path_fly_mid_small_053,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,3210030111.0,Dash,path_grd_mid_special_065,0.0,1120010111.0,Dash,1120010111.0,Dash,2220030111.0,Drop,3320070111.0,Drop,path_fly_mid_special_016,11.0,1110010111.0,Drop,1110010111.0,Drop,2210020111.0,Drop,3210030111.0,Drop,6,45,0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220903,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,2320050111.0,path_grd_mid_small_002,3220050111,Drop,3220050111.0,Drop,3220050111.0,Dash,2220040111.0,Dash,path_grd_mid_special_065,6.0,3120010111.0,Drop,3120010111.0,Drop,3220050111.0,Drop,2320050211.0,Drop,path_grd_far_small_009,3220070111.0,Jump,3220070111.0,Jump,1220030111.0,Jump,2220040111.0,Jump,path_grd_mid_elite1_802,0.0,3220040111.0,Jump,3220040111.0,Jump,2220040111.0,Drop,2320050111.0,Drop,path_grd_far_small_050,,3220070111.0,Drop,1220030111.0,Drop,3220070111.0,Drop,1220030111.0,Drop,0,30,12,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220904,wave_tower_elysion_010,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,3320040111.0,path_grd_far_small_053,1220060111,Dash,1220060111.0,Dash,1220060111.0,Dash,3220020111.0,Dash,path_grd_mid_elite1_802,6.0,3220050111.0,Jump,3220050111.0,Jump,2220050111.0,Drop,3320040211.0,Drop,path_fly_mid_small_050,2210010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,1210040111.0,Drop,path_grd_mid_elite2_808,0.0,3220050111.0,Jump,3220050111.0,Jump,3320040211.0,Drop,3320040111.0,Drop,path_fly_mid_special_016,6.0,2210010111.0,Drop,2110010111.0,Drop,2210010111.0,Drop,1210040111.0,Drop,0,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220905,wave_tower_elysion_010,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,,path_grd_mid_elite1_802,3220050111,Dash,2220010111.0,Dash,3220050111.0,Dash,1320030211.0,Drop,path_grd_mid_special_025,6.0,3220050111.0,Dash,3220060111.0,Dash,2220010111.0,Dash,2220050111.0,Dash,path_grd_mid_small_052,2220010111.0,Dash,2220010111.0,Dash,3220060111.0,Dash,3220060111.0,Dash,path_grd_far_elite1_803,2.0,3220060111.0,Dash,2220010111.0,Dash,2220050111.0,Drop,1320030211.0,Drop,path_fly_mid_elite1_802,10.0,3220050111.0,Drop,3220060111.0,Drop,2220010111.0,Drop,1310010211.0,Drop,0,66,9,path_grd_mid_small_070,5.0,3220060111.0,Drop,3220060111.0,Drop,2220010111.0,Drop,2220050111.0,Dash,normal,,path_grd_mid_small_075,2220010111.0,Drop,2220010111.0,Drop,2220050111.0,Drop,2220010111.0,Drop,path_fly_mid_special_047,,3220050111.0,Drop,2220010111.0,Drop,2220050111.0,Drop,1310010111.0,Drop,,,,,,,,,,7.0,,,,,,,,,,,
6220906,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,2310040111.0,path_grd_mid_small_043,1220010111,Drop,3220020111.0,Drop,1220010111.0,Drop,3220020111.0,Drop,path_fly_mid_elite1_802,,2210020111.0,Drop,2210020111.0,Drop,1210040111.0,Drop,2310040211.0,Drop,path_grd_mid_small_058,1220010111.0,Drop,3220020111.0,Drop,1220010111.0,Drop,3320040211.0,Drop,path_fly_mid_elite2_808,0.0,2210020111.0,Dash,2210020111.0,Dash,2310040211.0,Dash,2310040111.0,Dash,path_grd_mid_small_070,,3220020111.0,Drop,3220020111.0,Drop,3220020111.0,Drop,2220050111.0,Normal,0,45,0,path_grd_mid_elite1_802,,1220010111.0,Dash,1220010111.0,Dash,3220020111.0,Dash,3320040211.0,Drop,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220907,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,1320010111.0,path_grd_mid_small_046,1220040111,Drop,1220040111.0,Drop,1220040111.0,Drop,3220080111.0,Drop,path_grd_mid_elite1_802,,1220040111.0,Drop,1220040111.0,Drop,2220040111.0,Drop,1320010211.0,Drop,path_grd_far_small_044,3220070111.0,Jump,1220040111.0,Jump,3220070111.0,Jump,1220040111.0,Jump,path_grd_far_elite2_809,0.0,1220040111.0,Drop,1220040111.0,Drop,3220080111.0,Drop,1320010111.0,Drop,path_grd_far_small_044,,3220070111.0,Jump,1220040111.0,Jump,3220070111.0,Jump,1220040111.0,Jump,0,21,21,path_grd_mid_small_070,8.0,1220040111.0,Drop,1220040111.0,Drop,3220080111.0,Drop,2220040111.0,Drop,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220908,wave_tower_elysion_010,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,1320020111.0,path_grd_mid_small_070,3220040111,Dash,3220040111.0,Dash,3220040111.0,Dash,2220040111.0,Normal,path_fly_mid_elite1_802,6.0,2210010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,3310040211.0,Drop,path_grd_mid_small_034,3220040111.0,Drop,3220040111.0,Drop,3220040111.0,Drop,1320020211.0,Drop,path_fly_mid_small_050,0.0,2210010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,3310040211.0,Drop,path_grd_mid_elite2_808,,3220040111.0,Drop,3220040111.0,Drop,1320030211.0,Drop,1320020111.0,Drop,0,42,0,path_grd_mid_small_070,,3220040111.0,Drop,3220040111.0,Drop,3220040111.0,Drop,2220040111.0,Drop,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
