id,group,step,stage_name,stage_contents_type,stage_id,is_repeat_clear,is_guide_field_change,map_change_guide_localkey,npc_change_guide_localkey
100720106,1007201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720106,True,,,
100720107,1007201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720107,False,,,
100720108,1007201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720108,False,,,
100720109,1007201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720109,True,,,
100720110,1007201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720110,False,,,
100720111,1007201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720111,True,,,
100720112,1007201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720112,False,,,
101610101,1016101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610101,False,,,
101610102,1016101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610102,True,,,
101610103,1016101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610103,False,,,
101610104,1016101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610104,True,,,
101610105,1016101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610105,False,,,
101610106,1016101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610106,True,,,
101610107,1016101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610107,False,,,
101610108,1016101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610108,False,,,
101610109,1016101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610109,True,,,
101610110,1016101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610110,False,,,
101610111,1016101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610111,True,,,
101610112,1016101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101610112,False,,,
101620101,1016201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620101,False,,,
101620102,1016201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620102,True,,,
101620103,1016201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620103,False,,,
101620104,1016201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620104,True,,,
101620105,1016201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620105,False,,,
101620106,1016201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620106,True,,,
101620107,1016201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620107,False,,,
101620108,1016201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620108,False,,,
101620109,1016201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620109,True,,,
101620110,1016201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620110,False,,,
101620111,1016201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620111,True,,,
101620112,1016201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101620112,False,,,
102810101,1028101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102810101,False,,,
102810102,1028101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102810102,True,,,
102810103,1028101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102810103,False,,,
102810104,1028101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102810104,True,,,
102810105,1028101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102810105,False,,,
102810106,1028101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102810106,False,,,
102810107,1028101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102810107,True,,,
102810108,1028101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102810108,False,,,
102810109,1028101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102810109,True,,,
102810110,1028101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102810110,False,,,
102810111,1028101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102810111,True,,,
102810112,1028101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102810112,False,,,
102820101,1028201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102820101,False,,,
102820102,1028201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102820102,True,,,
102820103,1028201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102820103,False,,,
102820104,1028201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102820104,True,,,
102820105,1028201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102820105,False,,,
102820106,1028201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102820106,False,,,
102820107,1028201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102820107,True,,,
102820108,1028201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102820108,False,,,
102820109,1028201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102820109,True,,,
102820110,1028201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102820110,False,,,
102820111,1028201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102820111,True,,,
102820112,1028201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102820112,False,,,
103110101,1031101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110101,False,True,,Locale_Event:RedAsh_NpcChange_01
103110102,1031101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110102,True,,,
103110103,1031101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110103,False,,,
103110104,1031101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110104,True,,,
103110105,1031101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110105,False,True,Locale_Event:RedAsh_FieldChange_01,Locale_Event:RedAsh_NpcChange_02
103110106,1031101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110106,False,True,,Locale_Event:RedAsh_NpcChange_03
103110107,1031101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110107,True,,,
103110108,1031101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110108,False,True,,Locale_Event:RedAsh_NpcChange_04
103110109,1031101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110109,True,,,
103110110,1031101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110110,False,True,Locale_Event:RedAsh_FieldChange_02,Locale_Event:RedAsh_NpcChange_05
103110111,1031101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110111,True,,,
103110112,1031101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103110112,False,True,Locale_Event:RedAsh_FieldChange_03,Locale_Event:RedAsh_NpcChange_06
103210101,1032101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210101,False,True,,Locale_Event:RedAsh_NpcChange_07
103210102,1032101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210102,True,,,
103210103,1032101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210103,False,,,
103210104,1032101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210104,True,,,
103210105,1032101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210105,False,True,Locale_Event:RedAsh_FieldChange_04,
103210106,1032101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210106,False,True,,Locale_Event:RedAsh_NpcChange_08
103210107,1032101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210107,True,,,
103210108,1032101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210108,False,True,,Locale_Event:RedAsh_NpcChange_09
103210109,1032101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210109,True,,,
103210110,1032101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210110,False,True,Locale_Event:RedAsh_FieldChange_05,Locale_Event:RedAsh_NpcChange_10
103210111,1032101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210111,True,,,
103210112,1032101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103210112,False,True,Locale_Event:RedAsh_FieldChange_06,Locale_Event:RedAsh_NpcChange_11
103220101,1032201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220101,False,,,
103220102,1032201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220102,True,True,Locale_Event:RedAsh_FieldChange_07,Locale_Event:RedAsh_NpcChange_12
103220103,1032201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220103,False,True,Locale_Event:RedAsh_FieldChange_08,Locale_Event:RedAsh_NpcChange_13
103220104,1032201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220104,True,,,
103220105,1032201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220105,False,True,Locale_Event:RedAsh_FieldChange_09,Locale_Event:RedAsh_NpcChange_14
103220106,1032201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220106,False,,,
103220107,1032201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220107,True,True,Locale_Event:RedAsh_FieldChange_10,Locale_Event:RedAsh_NpcChange_15
103220108,1032201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220108,False,True,Locale_Event:RedAsh_FieldChange_11,Locale_Event:RedAsh_NpcChange_16
103220109,1032201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220109,True,,,
103220110,1032201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220110,False,True,Locale_Event:RedAsh_FieldChange_12,
103220111,1032201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220111,True,,,
103220112,1032201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103220112,False,True,Locale_Event:RedAsh_FieldChange_13,Locale_Event:RedAsh_NpcChange_17
100510101,1005101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510101,False,,,
100510102,1005101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510102,True,,,
100510103,1005101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510103,False,,,
100510104,1005101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510104,True,,,
100510105,1005101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510105,False,,,
100510106,1005101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510106,True,,,
100510107,1005101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510107,False,,,
100510108,1005101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510108,False,,,
100510109,1005101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510109,True,,,
100510110,1005101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510110,False,,,
100510111,1005101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510111,True,,,
100510112,1005101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100510112,False,,,
100520101,1005201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520101,False,,,
100520102,1005201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520102,True,,,
100520103,1005201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520103,False,,,
100520104,1005201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520104,True,,,
100520105,1005201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520105,False,,,
100520106,1005201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520106,True,,,
100520107,1005201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520107,False,,,
100520108,1005201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520108,False,,,
100520109,1005201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520109,True,,,
100520110,1005201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520110,False,,,
100520111,1005201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520111,True,,,
100520112,1005201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100520112,False,,,
100210101,1002101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100210101,False,,,
100210102,1002101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100210102,True,,,
100210103,1002101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100210103,False,,,
100210104,1002101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100210104,True,,,
100210105,1002101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100210105,False,,,
100210106,1002101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100210106,True,,,
100210107,1002101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100210107,False,,,
100210108,1002101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100210108,False,,,
100210109,1002101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100210109,True,,,
100210110,1002101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100210110,False,,,
100210111,1002101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100210111,True,,,
100210112,1002101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100210112,False,,,
100220101,1002201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100220101,False,,,
100220102,1002201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100220102,True,,,
100220103,1002201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100220103,False,,,
100220104,1002201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100220104,True,,,
100220105,1002201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100220105,False,,,
100220106,1002201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100220106,True,,,
100220107,1002201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100220107,False,,,
100220108,1002201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100220108,False,,,
100220109,1002201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100220109,True,,,
100220110,1002201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100220110,False,,,
100220111,1002201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100220111,True,,,
100220112,1002201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100220112,False,,,
102310101,1023101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310101,False,,,
102310102,1023101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310102,True,,,
102310103,1023101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310103,False,,,
102310104,1023101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310104,True,,,
102310105,1023101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310105,False,,,
102310106,1023101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310106,True,,,
102310107,1023101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310107,False,,,
102310108,1023101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310108,False,,,
102310109,1023101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310109,True,,,
102310110,1023101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310110,False,,,
102310111,1023101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310111,True,,,
102310112,1023101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102310112,False,,,
102320101,1023201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320101,False,,,
102320102,1023201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320102,True,,,
102320103,1023201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320103,False,,,
102320104,1023201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320104,True,,,
102320105,1023201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320105,False,,,
102320106,1023201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320106,True,,,
102320107,1023201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320107,False,,,
102320108,1023201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320108,False,,,
102320109,1023201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320109,True,,,
102320110,1023201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320110,False,,,
102320111,1023201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320111,True,,,
102320112,1023201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102320112,False,,,
102910101,1029101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102910101,False,,,
102910102,1029101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102910102,True,,,
102910103,1029101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102910103,False,,,
102910104,1029101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102910104,True,,,
102910105,1029101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102910105,False,,,
102910106,1029101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102910106,False,,,
102910107,1029101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102910107,True,,,
102910108,1029101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102910108,False,,,
102910109,1029101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102910109,True,,,
102910110,1029101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102910110,False,,,
102910111,1029101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102910111,True,,,
102910112,1029101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102910112,False,,,
102920101,1029201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102920101,False,,,
102920102,1029201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102920102,True,,,
102920103,1029201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102920103,False,,,
102920104,1029201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102920104,True,,,
102920105,1029201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102920105,False,,,
102920106,1029201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102920106,False,,,
102920107,1029201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102920107,True,,,
102920108,1029201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102920108,False,,,
102920109,1029201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102920109,True,,,
102920110,1029201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102920110,False,,,
102920111,1029201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102920111,True,,,
102920112,1029201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102920112,False,,,
102010101,1020101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010101,False,,,
102010102,1020101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010102,True,,,
102010103,1020101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010103,False,True,,Locale_Event:BluewaterIsland_NpcChange_01
102010104,1020101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010104,True,,,
102010105,1020101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010105,False,,,
102010106,1020101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010106,False,True,,Locale_Event:BluewaterIsland_NpcChange_02
102010107,1020101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010107,True,,,
102010108,1020101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010108,False,,,
102010109,1020101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010109,True,,,
102010110,1020101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010110,False,,,
102010111,1020101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010111,True,,,
102010112,1020101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102010112,False,True,,Locale_Event:BluewaterIsland_NpcChange_03
102110101,1021101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110101,False,True,,Locale_Event:BluewaterIsland_NpcChange_04
102110102,1021101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110102,True,,,
102110103,1021101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110103,False,,,
102110104,1021101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110104,True,,,
102110105,1021101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110105,False,,,
102110106,1021101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110106,False,,,
102110107,1021101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110107,True,,,
102110108,1021101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110108,False,,,
102110109,1021101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110109,True,,,
102110110,1021101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110110,False,True,,Locale_Event:BluewaterIsland_NpcChange_05
102110111,1021101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110111,True,,,
102110112,1021101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102110112,False,,,
102120101,1021201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120101,False,,,
102120102,1021201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120102,True,,,
102120103,1021201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120103,False,,,
102120104,1021201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120104,True,,,
102120105,1021201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120105,False,,,
102120106,1021201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120106,False,,,
102120107,1021201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120107,True,,,
102120108,1021201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120108,False,,,
102120109,1021201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120109,True,,,
102120110,1021201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120110,False,,,
102120111,1021201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120111,True,,,
102120112,1021201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102120112,False,,,
102410101,1024101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410101,False,,,
102410102,1024101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410102,True,,,
102410103,1024101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410103,False,,,
102410104,1024101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410104,True,,,
102410105,1024101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410105,False,True,Locale_Event:SeaYouAgain_FieldChange_01,
102410106,1024101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410106,False,True,,Locale_Event:SeaYouAgain_NpcChange_01
102410107,1024101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410107,True,,,
102410108,1024101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410108,False,,,
102410109,1024101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410109,True,,,
102410110,1024101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410110,False,True,,Locale_Event:SeaYouAgain_NpcChange_02
102410111,1024101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410111,True,,,
102410112,1024101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102410112,False,True,Locale_Event:SeaYouAgain_FieldChange_02,
102510101,1025101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510101,False,,,
102510102,1025101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510102,True,,,
102510103,1025101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510103,False,True,,Locale_Event:SeaYouAgain_NpcChange_03
102510104,1025101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510104,True,,,
102510105,1025101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510105,False,,,
102510106,1025101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102510106,False,True,,Locale_Event:SeaYouAgain_NpcChange_04
