id,reaction_type,special_lobby_change_step,camera_shake,attractive_level_min,attractive_level_max,resource_id,costume_index,eventlobby_id,animation_clip,speech_localkey,rection_voice,probability
534,Touch,0,0,10,0,111,0,0,expression_0,Locale_Character:111_speech_06,c111_Lobby_Touch_Love_3,-1717986918
535,Stay,0,0,1,9,111,0,0,expression_0,Locale_Character:111_stay_01,c111_Lobby_Stay_1,0
536,Stay,0,0,10,0,111,0,0,expression_0,Locale_Character:111_stay_02,c111_Lobby_Stay_Love_1,0
537,Touch,0,0,1,9,112,0,0,expression_0,Locale_Character:112_speech_01,c112_Lobby_Touch_1,858993459
538,Touch,0,0,1,9,112,0,0,expression_0,Locale_Character:112_speech_02,c112_Lobby_Touch_2,858993459
539,Touch,0,0,1,9,112,0,0,expression_0,Locale_Character:112_speech_03,c112_Lobby_Touch_3,-1717986918
540,Touch,0,0,10,0,112,0,0,expression_0,Locale_Character:112_speech_04,c112_Lobby_Touch_Love_1,858993459
541,Touch,0,0,10,0,112,0,0,expression_0,Locale_Character:112_speech_05,c112_Lobby_Touch_Love_2,858993459
542,Touch,0,0,10,0,112,0,0,expression_0,Locale_Character:112_speech_06,c112_Lobby_Touch_Love_3,-1717986918
543,Stay,0,0,1,9,112,0,0,expression_0,Locale_Character:112_stay_01,c112_Lobby_Stay_1,0
544,Stay,0,0,10,0,112,0,0,expression_0,Locale_Character:112_stay_02,c112_Lobby_Stay_Love_1,0
545,Touch,0,0,1,9,311,0,0,expression_0,Locale_Character:311_speech_01,c311_Lobby_Touch_1,858993459
546,Touch,0,0,1,9,311,0,0,expression_0,Locale_Character:311_speech_02,c311_Lobby_Touch_2,858993459
547,Touch,0,0,1,9,311,0,0,expression_0,Locale_Character:311_speech_03,c311_Lobby_Touch_3,-1717986918
548,Touch,0,0,10,0,311,0,0,expression_0,Locale_Character:311_speech_04,c311_Lobby_Touch_Love_1,858993459
549,Touch,0,0,10,0,311,0,0,expression_0,Locale_Character:311_speech_05,c311_Lobby_Touch_Love_2,858993459
550,Touch,0,0,10,0,311,0,0,expression_0,Locale_Character:311_speech_06,c311_Lobby_Touch_Love_3,-1717986918
551,Stay,0,0,1,9,311,0,0,expression_0,Locale_Character:311_stay_01,c311_Lobby_Stay_1,0
552,Stay,0,0,10,0,311,0,0,expression_0,Locale_Character:311_stay_02,c311_Lobby_Stay_Love_1,0
553,Touch,0,0,1,9,312,0,0,expression_0,Locale_Character:312_speech_01,c312_Lobby_Touch_1,858993459
554,Touch,0,0,1,9,312,0,0,expression_0,Locale_Character:312_speech_02,c312_Lobby_Touch_2,858993459
555,Touch,0,0,1,9,312,0,0,expression_0,Locale_Character:312_speech_03,c312_Lobby_Touch_3,-1717986918
556,Touch,0,0,10,0,312,0,0,expression_0,Locale_Character:312_speech_04,c312_Lobby_Touch_Love_1,858993459
557,Touch,0,0,10,0,312,0,0,expression_0,Locale_Character:312_speech_05,c312_Lobby_Touch_Love_2,858993459
558,Touch,0,0,10,0,312,0,0,expression_0,Locale_Character:312_speech_06,c312_Lobby_Touch_Love_3,-1717986918
559,Stay,0,0,1,9,312,0,0,expression_0,Locale_Character:312_stay_01,c312_Lobby_Stay_1,0
560,Stay,0,0,10,0,312,0,0,expression_0,Locale_Character:312_stay_02,c312_Lobby_Stay_Love_1,0
561,Touch,0,0,1,9,800,0,0,expression_0,Locale_Character:800_speech_01,c800_Lobby_Touch_1,858993459
562,Touch,0,0,1,9,800,0,0,expression_0,Locale_Character:800_speech_02,c800_Lobby_Touch_2,858993459
563,Touch,0,0,1,9,800,0,0,expression_0,Locale_Character:800_speech_03,c800_Lobby_Touch_3,-1717986918
564,Touch,0,0,10,0,800,0,0,expression_0,Locale_Character:800_speech_04,c800_Lobby_Touch_Love_1,858993459
565,Touch,0,0,10,0,800,0,0,expression_0,Locale_Character:800_speech_05,c800_Lobby_Touch_Love_2,858993459
566,Touch,0,0,10,0,800,0,0,expression_0,Locale_Character:800_speech_06,c800_Lobby_Touch_Love_3,-1717986918
567,Stay,0,0,1,9,800,0,0,expression_0,Locale_Character:800_stay_01,c800_Lobby_Stay_1,0
568,Stay,0,0,10,0,800,0,0,expression_0,Locale_Character:800_stay_02,c800_Lobby_Stay_Love_1,0
569,Touch,0,0,1,9,801,0,0,expression_0,Locale_Character:801_speech_01,c801_Lobby_Touch_1,858993459
570,Touch,0,0,1,9,801,0,0,expression_0,Locale_Character:801_speech_02,c801_Lobby_Touch_2,858993459
571,Touch,0,0,1,9,801,0,0,expression_0,Locale_Character:801_speech_03,c801_Lobby_Touch_3,-1717986918
572,Touch,0,0,10,0,801,0,0,expression_0,Locale_Character:801_speech_04,c801_Lobby_Touch_Love_1,858993459
573,Touch,0,0,10,0,801,0,0,expression_0,Locale_Character:801_speech_05,c801_Lobby_Touch_Love_2,858993459
574,Touch,0,0,10,0,801,0,0,expression_0,Locale_Character:801_speech_06,c801_Lobby_Touch_Love_3,-1717986918
575,Stay,0,0,1,9,801,0,0,expression_0,Locale_Character:801_stay_01,c801_Lobby_Stay_1,0
576,Stay,0,0,10,0,801,0,0,expression_0,Locale_Character:801_stay_02,c801_Lobby_Stay_Love_1,0
577,Touch,0,0,1,9,802,0,0,expression_0,Locale_Character:802_speech_01,c802_Lobby_Touch_1,858993459
578,Touch,0,0,1,9,802,0,0,expression_0,Locale_Character:802_speech_02,c802_Lobby_Touch_2,858993459
579,Touch,0,0,1,9,802,0,0,expression_0,Locale_Character:802_speech_03,c802_Lobby_Touch_3,-1717986918
580,Touch,0,0,10,0,802,0,0,expression_0,Locale_Character:802_speech_04,c802_Lobby_Touch_Love_1,858993459
581,Touch,0,0,10,0,802,0,0,expression_0,Locale_Character:802_speech_05,c802_Lobby_Touch_Love_2,858993459
582,Touch,0,0,10,0,802,0,0,expression_0,Locale_Character:802_speech_06,c802_Lobby_Touch_Love_3,-1717986918
583,Stay,0,0,1,9,802,0,0,expression_0,Locale_Character:802_stay_01,c802_Lobby_Stay_1,0
584,Stay,0,0,10,0,802,0,0,expression_0,Locale_Character:802_stay_02,c802_Lobby_Stay_Love_1,0
585,Touch,0,0,1,9,381,0,0,expression_0,Locale_Character:381_speech_01,c381_Lobby_Touch_1,858993459
586,Touch,0,0,1,9,381,0,0,expression_0,Locale_Character:381_speech_02,c381_Lobby_Touch_2,858993459
587,Touch,0,0,1,9,381,0,0,expression_0,Locale_Character:381_speech_03,c381_Lobby_Touch_3,-1717986918
588,Touch,0,0,10,0,381,0,0,expression_0,Locale_Character:381_speech_04,c381_Lobby_Touch_Love_1,858993459
589,Touch,0,0,10,0,381,0,0,expression_0,Locale_Character:381_speech_05,c381_Lobby_Touch_Love_2,858993459
590,Touch,0,0,10,0,381,0,0,expression_0,Locale_Character:381_speech_06,c381_Lobby_Touch_Love_3,-1717986918
591,Stay,0,0,1,9,381,0,0,expression_0,Locale_Character:381_stay_01,c381_Lobby_Stay_1,0
592,Stay,0,0,10,0,381,0,0,expression_0,Locale_Character:381_stay_02,c381_Lobby_Stay_Love_1,0
593,Touch,0,0,1,9,40,0,0,expression_0,Locale_Character:40_speech_01,c040_Lobby_Touch_1,858993459
594,Touch,0,0,1,9,40,0,0,expression_0,Locale_Character:40_speech_02,c040_Lobby_Touch_2,858993459
595,Touch,0,0,1,9,40,0,0,expression_0,Locale_Character:40_speech_03,c040_Lobby_Touch_3,-1717986918
596,Touch,0,0,10,0,40,0,0,expression_0,Locale_Character:40_speech_04,c040_Lobby_Touch_Love_1,858993459
597,Touch,0,0,10,0,40,0,0,expression_0,Locale_Character:40_speech_05,c040_Lobby_Touch_Love_2,858993459
598,Touch,0,0,10,0,40,0,0,expression_0,Locale_Character:40_speech_06,c040_Lobby_Touch_Love_3,-1717986918
599,Stay,0,0,1,9,40,0,0,expression_0,Locale_Character:40_stay_01,c040_Lobby_Stay_1,0
600,Stay,0,0,10,0,40,0,0,expression_0,Locale_Character:40_stay_02,c040_Lobby_Stay_Love_1,0
601,Touch,0,0,1,9,282,0,0,expression_0,Locale_Character:282_speech_01,c282_Lobby_Touch_1,858993459
602,Touch,0,0,1,9,282,0,0,expression_0,Locale_Character:282_speech_02,c282_Lobby_Touch_2,858993459
603,Touch,0,0,1,9,282,0,0,expression_0,Locale_Character:282_speech_03,c282_Lobby_Touch_3,-1717986918
604,Touch,0,0,10,0,282,0,0,expression_0,Locale_Character:282_speech_04,c282_Lobby_Touch_Love_1,858993459
605,Touch,0,0,10,0,282,0,0,expression_0,Locale_Character:282_speech_05,c282_Lobby_Touch_Love_2,858993459
606,Touch,0,0,10,0,282,0,0,expression_0,Locale_Character:282_speech_06,c282_Lobby_Touch_Love_3,-1717986918
607,Stay,0,0,1,9,282,0,0,expression_0,Locale_Character:282_stay_01,c282_Lobby_Stay_1,0
608,Stay,0,0,10,0,282,0,0,expression_0,Locale_Character:282_stay_02,c282_Lobby_Stay_Love_1,0
609,Touch,0,0,1,10,907,0,0,expression_0,Locale_Character:907_speech_01,c907_Lobby_Touch_1,-1717986918
610,Touch,0,0,1,10,907,0,0,expression_0,Locale_Character:907_speech_02,c907_Lobby_Touch_2,-1717986918
611,Touch,0,0,1,10,907,0,0,expression_0,Locale_Character:907_speech_03,c907_Lobby_Touch_3,-1717986918
612,Touch,0,0,1,10,907,0,0,expression_0,Locale_Character:907_speech_04,c907_Lobby_Touch_Love_1,-1717986918
613,Touch,0,0,1,10,907,0,0,expression_0,Locale_Character:907_speech_05,c907_Lobby_Touch_Love_2,-1717986918
614,Touch,0,0,1,10,907,0,0,expression_0,Locale_Character:907_speech_06,c907_Lobby_Touch_Love_3,-1717986918
615,Stay,0,0,1,10,907,0,0,expression_0,Locale_Character:907_stay_01,c907_Lobby_Stay_1,0
616,Stay,0,0,1,10,907,0,0,expression_0,Locale_Character:907_stay_02,c907_Lobby_Stay_Love_1,0
617,Touch,0,0,1,9,233,0,0,expression_0,Locale_Character:233_speech_01,c233_Lobby_Touch_1,858993459
618,Touch,0,0,1,9,233,0,0,expression_0,Locale_Character:233_speech_02,c233_Lobby_Touch_2,858993459
619,Touch,0,0,1,9,233,0,0,expression_0,Locale_Character:233_speech_03,c233_Lobby_Touch_3,-1717986918
620,Touch,0,0,10,0,233,0,0,expression_0,Locale_Character:233_speech_04,c233_Lobby_Touch_Love_1,858993459
621,Touch,0,0,10,0,233,0,0,expression_0,Locale_Character:233_speech_05,c233_Lobby_Touch_Love_2,858993459
622,Touch,0,0,10,0,233,0,0,expression_0,Locale_Character:233_speech_06,c233_Lobby_Touch_Love_3,-1717986918
623,Stay,0,0,1,9,233,0,0,expression_0,Locale_Character:233_stay_01,c233_Lobby_Stay_1,0
624,Stay,0,0,10,0,233,0,0,expression_0,Locale_Character:233_stay_02,c233_Lobby_Stay_Love_1,0
625,Touch,0,0,1,9,270,0,0,expression_0,Locale_Character:270_speech_01,c270_Lobby_Touch_1,858993459
626,Touch,0,0,1,9,270,0,0,expression_0,Locale_Character:270_speech_02,c270_Lobby_Touch_2,858993459
627,Touch,0,0,1,9,270,0,0,expression_0,Locale_Character:270_speech_03,c270_Lobby_Touch_3,-1717986918
628,Touch,0,0,10,0,270,0,0,expression_0,Locale_Character:270_speech_04,c270_Lobby_Touch_Love_1,858993459
629,Touch,0,0,10,0,270,0,0,expression_0,Locale_Character:270_speech_05,c270_Lobby_Touch_Love_2,858993459
630,Touch,0,0,10,0,270,0,0,expression_0,Locale_Character:270_speech_06,c270_Lobby_Touch_Love_3,-1717986918
631,Stay,0,0,1,9,270,0,0,expression_0,Locale_Character:270_stay_01,c270_Lobby_Stay_1,0
632,Stay,0,0,10,0,270,0,0,expression_0,Locale_Character:270_stay_02,c270_Lobby_Stay_Love_1,0
633,Touch,0,0,1,9,271,0,0,expression_0,Locale_Character:271_speech_01,c271_Lobby_Touch_1,858993459
634,Touch,0,0,1,9,271,0,0,expression_0,Locale_Character:271_speech_02,c271_Lobby_Touch_2,858993459
635,Touch,0,0,1,9,271,0,0,expression_0,Locale_Character:271_speech_03,c271_Lobby_Touch_3,-1717986918
636,Touch,0,0,10,0,271,0,0,expression_0,Locale_Character:271_speech_04,c271_Lobby_Touch_Love_1,858993459
637,Touch,0,0,10,0,271,0,0,expression_0,Locale_Character:271_speech_05,c271_Lobby_Touch_Love_2,858993459
638,Touch,0,0,10,0,271,0,0,expression_0,Locale_Character:271_speech_06,c271_Lobby_Touch_Love_3,-1717986918
639,Stay,0,0,1,9,271,0,0,expression_0,Locale_Character:271_stay_01,c271_Lobby_Stay_1,0
640,Stay,0,0,10,0,271,0,0,expression_0,Locale_Character:271_stay_02,c271_Lobby_Stay_Love_1,0
641,Touch,0,0,1,9,280,0,0,expression_0,Locale_Character:280_speech_01,c280_Lobby_Touch_1,858993459
642,Touch,0,0,1,9,280,0,0,expression_0,Locale_Character:280_speech_02,c280_Lobby_Touch_2,858993459
643,Touch,0,0,1,9,280,0,0,expression_0,Locale_Character:280_speech_03,c280_Lobby_Touch_3,-1717986918
644,Touch,0,0,10,0,280,0,0,expression_0,Locale_Character:280_speech_04,c280_Lobby_Touch_Love_1,858993459
645,Touch,0,0,10,0,280,0,0,expression_0,Locale_Character:280_speech_05,c280_Lobby_Touch_Love_2,858993459
646,Touch,0,0,10,0,280,0,0,expression_0,Locale_Character:280_speech_06,c280_Lobby_Touch_Love_3,-1717986918
647,Stay,0,0,1,9,280,0,0,expression_0,Locale_Character:280_stay_01,c280_Lobby_Stay_1,0
648,Stay,0,0,10,0,280,0,0,expression_0,Locale_Character:280_stay_02,c280_Lobby_Stay_Love_1,0
649,Touch,0,0,1,9,14,0,0,expression_0,Locale_Character:14_speech_01,c014_Lobby_Touch_1,858993459
650,Touch,0,0,1,9,14,0,0,expression_0,Locale_Character:14_speech_02,c014_Lobby_Touch_2,858993459
651,Touch,0,0,1,9,14,0,0,expression_0,Locale_Character:14_speech_03,c014_Lobby_Touch_3,-1717986918
652,Touch,0,0,10,0,14,0,0,expression_0,Locale_Character:14_speech_04,c014_Lobby_Touch_Love_1,858993459
653,Touch,0,0,10,0,14,0,0,expression_0,Locale_Character:14_speech_05,c014_Lobby_Touch_Love_2,858993459
654,Touch,0,0,10,0,14,0,0,expression_0,Locale_Character:14_speech_06,c014_Lobby_Touch_Love_3,-1717986918
655,Stay,0,0,1,9,14,0,0,expression_0,Locale_Character:14_stay_01,c014_Lobby_Stay_1,0
656,Stay,0,0,10,0,14,0,0,expression_0,Locale_Character:14_stay_02,c014_Lobby_Stay_Love_1,0
657,Touch,0,0,1,9,132,0,0,expression_0,Locale_Character:132_speech_01,c132_Lobby_Touch_1,858993459
658,Touch,0,0,1,9,132,0,0,expression_0,Locale_Character:132_speech_02,c132_Lobby_Touch_2,858993459
659,Touch,0,0,1,9,132,0,0,expression_0,Locale_Character:132_speech_03,c132_Lobby_Touch_3,-1717986918
660,Touch,0,0,10,0,132,0,0,expression_0,Locale_Character:132_speech_04,c132_Lobby_Touch_Love_1,858993459
661,Touch,0,0,10,0,132,0,0,expression_0,Locale_Character:132_speech_05,c132_Lobby_Touch_Love_2,858993459
662,Touch,0,0,10,0,132,0,0,expression_0,Locale_Character:132_speech_06,c132_Lobby_Touch_Love_3,-1717986918
663,Stay,0,0,1,9,132,0,0,expression_0,Locale_Character:132_stay_01,c132_Lobby_Stay_1,0
664,Stay,0,0,10,0,132,0,0,expression_0,Locale_Character:132_stay_02,c132_Lobby_Stay_Love_1,0
665,Touch,0,0,1,9,380,0,0,expression_0,Locale_Character:380_speech_01,c380_Lobby_Touch_1,858993459
666,Touch,0,0,1,9,380,0,0,expression_0,Locale_Character:380_speech_02,c380_Lobby_Touch_2,858993459
667,Touch,0,0,1,9,380,0,0,expression_0,Locale_Character:380_speech_03,c380_Lobby_Touch_3,-1717986918
668,Touch,0,0,10,0,380,0,0,expression_0,Locale_Character:380_speech_04,c380_Lobby_Touch_Love_1,858993459
669,Touch,0,0,10,0,380,0,0,expression_0,Locale_Character:380_speech_05,c380_Lobby_Touch_Love_2,858993459
670,Touch,0,0,10,0,380,0,0,expression_0,Locale_Character:380_speech_06,c380_Lobby_Touch_Love_3,-1717986918
671,Stay,0,0,1,9,380,0,0,expression_0,Locale_Character:380_stay_01,c380_Lobby_Stay_1,0
672,Stay,0,0,10,0,380,0,0,expression_0,Locale_Character:380_stay_02,c380_Lobby_Stay_Love_1,0
673,Touch,0,0,1,9,350,0,0,expression_0,Locale_Character:350_speech_01,c350_Lobby_Touch_1,858993459
674,Touch,0,0,1,9,350,0,0,expression_0,Locale_Character:350_speech_02,c350_Lobby_Touch_2,858993459
675,Touch,0,0,1,9,350,0,0,expression_0,Locale_Character:350_speech_03,c350_Lobby_Touch_3,-1717986918
676,Touch,0,0,10,0,350,0,0,expression_0,Locale_Character:350_speech_04,c350_Lobby_Touch_Love_1,858993459
677,Touch,0,0,10,0,350,0,0,expression_0,Locale_Character:350_speech_05,c350_Lobby_Touch_Love_2,858993459
678,Touch,0,0,10,0,350,0,0,expression_0,Locale_Character:350_speech_06,c350_Lobby_Touch_Love_3,-1717986918
679,Stay,0,0,1,9,350,0,0,expression_0,Locale_Character:350_stay_01,c350_Lobby_Stay_1,0
680,Stay,0,0,10,0,350,0,0,expression_0,Locale_Character:350_stay_02,c350_Lobby_Stay_Love_1,0
681,Touch,0,0,1,9,351,0,0,expression_0,Locale_Character:351_speech_01,c351_Lobby_Touch_1,858993459
682,Touch,0,0,1,9,351,0,0,expression_0,Locale_Character:351_speech_02,c351_Lobby_Touch_2,858993459
683,Touch,0,0,1,9,351,0,0,expression_0,Locale_Character:351_speech_03,c351_Lobby_Touch_3,-1717986918
684,Touch,0,0,10,0,351,0,0,expression_0,Locale_Character:351_speech_04,c351_Lobby_Touch_Love_1,858993459
685,Touch,0,0,10,0,351,0,0,expression_0,Locale_Character:351_speech_05,c351_Lobby_Touch_Love_2,858993459
686,Touch,0,0,10,0,351,0,0,expression_0,Locale_Character:351_speech_06,c351_Lobby_Touch_Love_3,-1717986918
687,Stay,0,0,1,9,351,0,0,expression_0,Locale_Character:351_stay_01,c351_Lobby_Stay_1,0
688,Stay,0,0,10,0,351,0,0,expression_0,Locale_Character:351_stay_02,c351_Lobby_Stay_Love_1,0
689,Touch,0,0,1,9,15,0,0,expression_0,Locale_Character:15_speech_01,c015_Lobby_Touch_1,858993459
690,Touch,0,0,1,9,15,0,0,expression_0,Locale_Character:15_speech_02,c015_Lobby_Touch_2,858993459
691,Touch,0,0,1,9,15,0,0,expression_0,Locale_Character:15_speech_03,c015_Lobby_Touch_3,-1717986918
692,Touch,0,0,10,0,15,0,0,expression_0,Locale_Character:15_speech_04,c015_Lobby_Touch_Love_1,858993459
693,Touch,0,0,10,0,15,0,0,expression_0,Locale_Character:15_speech_05,c015_Lobby_Touch_Love_2,858993459
694,Touch,0,0,10,0,15,0,0,expression_0,Locale_Character:15_speech_06,c015_Lobby_Touch_Love_3,-1717986918
695,Stay,0,0,1,9,15,0,0,expression_0,Locale_Character:15_stay_01,c015_Lobby_Stay_1,0
696,Stay,0,0,10,0,15,0,0,expression_0,Locale_Character:15_stay_02,c015_Lobby_Stay_Love_1,0
697,Touch,0,0,1,9,353,0,0,expression_0,Locale_Character:353_speech_01,c353_Lobby_Touch_1,858993459
698,Touch,0,0,1,9,353,0,0,expression_0,Locale_Character:353_speech_02,c353_Lobby_Touch_2,858993459
699,Touch,0,0,1,9,353,0,0,expression_0,Locale_Character:353_speech_03,c353_Lobby_Touch_3,-1717986918
700,Touch,0,0,10,0,353,0,0,expression_0,Locale_Character:353_speech_04,c353_Lobby_Touch_Love_1,858993459
701,Touch,0,0,10,0,353,0,0,expression_0,Locale_Character:353_speech_05,c353_Lobby_Touch_Love_2,858993459
702,Touch,0,0,10,0,353,0,0,expression_0,Locale_Character:353_speech_06,c353_Lobby_Touch_Love_3,-1717986918
703,Stay,0,0,1,9,353,0,0,expression_0,Locale_Character:353_stay_01,c353_Lobby_Stay_1,0
704,Stay,0,0,10,0,353,0,0,expression_0,Locale_Character:353_stay_02,c353_Lobby_Stay_Love_1,0
705,Touch,0,0,1,9,810,0,0,expression_0,Locale_Character:810_speech_01,c810_Lobby_Touch_1,858993459
706,Touch,0,0,1,9,810,0,0,expression_0,Locale_Character:810_speech_02,c810_Lobby_Touch_2,858993459
707,Touch,0,0,1,9,810,0,0,expression_0,Locale_Character:810_speech_03,c810_Lobby_Touch_3,-1717986918
708,Touch,0,0,10,0,810,0,0,expression_0,Locale_Character:810_speech_04,c810_Lobby_Touch_Love_1,858993459
709,Touch,0,0,10,0,810,0,0,expression_0,Locale_Character:810_speech_05,c810_Lobby_Touch_Love_2,858993459
710,Touch,0,0,10,0,810,0,0,expression_0,Locale_Character:810_speech_06,c810_Lobby_Touch_Love_3,-1717986918
711,Stay,0,0,1,9,810,0,0,expression_0,Locale_Character:810_stay_01,c810_Lobby_Stay_1,0
712,Stay,0,0,10,0,810,0,0,expression_0,Locale_Character:810_stay_02,c810_Lobby_Stay_Love_1,0
713,Touch,0,0,1,9,811,0,0,expression_0,Locale_Character:811_speech_01,c811_Lobby_Touch_1,858993459
714,Touch,0,0,1,9,811,0,0,expression_0,Locale_Character:811_speech_02,c811_Lobby_Touch_2,858993459
715,Touch,0,0,1,9,811,0,0,expression_0,Locale_Character:811_speech_03,c811_Lobby_Touch_3,-1717986918
716,Touch,0,0,10,0,811,0,0,expression_0,Locale_Character:811_speech_04,c811_Lobby_Touch_Love_1,858993459
717,Touch,0,0,10,0,811,0,0,expression_0,Locale_Character:811_speech_05,c811_Lobby_Touch_Love_2,858993459
718,Touch,0,0,10,0,811,0,0,expression_0,Locale_Character:811_speech_06,c811_Lobby_Touch_Love_3,-1717986918
719,Stay,0,0,1,9,811,0,0,expression_0,Locale_Character:811_stay_01,c811_Lobby_Stay_1,0
720,Stay,0,0,10,0,811,0,0,expression_0,Locale_Character:811_stay_02,c811_Lobby_Stay_Love_1,0
721,Touch,0,0,1,9,812,0,0,expression_0,Locale_Character:812_speech_01,c812_Lobby_Touch_1,858993459
722,Touch,0,0,1,9,812,0,0,expression_0,Locale_Character:812_speech_02,c812_Lobby_Touch_2,858993459
723,Touch,0,0,1,9,812,0,0,expression_0,Locale_Character:812_speech_03,c812_Lobby_Touch_3,-1717986918
724,Touch,0,0,10,0,812,0,0,expression_0,Locale_Character:812_speech_04,c812_Lobby_Touch_Love_1,858993459
725,Touch,0,0,10,0,812,0,0,expression_0,Locale_Character:812_speech_05,c812_Lobby_Touch_Love_2,858993459
726,Touch,0,0,10,0,812,0,0,expression_0,Locale_Character:812_speech_06,c812_Lobby_Touch_Love_3,-1717986918
727,Stay,0,0,1,9,812,0,0,expression_0,Locale_Character:812_stay_01,c812_Lobby_Stay_1,0
728,Stay,0,0,10,0,812,0,0,expression_0,Locale_Character:812_stay_02,c812_Lobby_Stay_Love_1,0
729,Touch,0,0,1,9,321,0,0,expression_0,Locale_Character:321_speech_01,c321_Lobby_Touch_1,858993459
730,Touch,0,0,1,9,321,0,0,expression_0,Locale_Character:321_speech_02,c321_Lobby_Touch_2,858993459
731,Touch,0,0,1,9,321,0,0,expression_0,Locale_Character:321_speech_03,c321_Lobby_Touch_3,-1717986918
732,Touch,0,0,10,0,321,0,0,expression_0,Locale_Character:321_speech_04,c321_Lobby_Touch_Love_1,858993459
733,Touch,0,0,10,0,321,0,0,expression_0,Locale_Character:321_speech_05,c321_Lobby_Touch_Love_2,858993459
734,Touch,0,0,10,0,321,0,0,expression_0,Locale_Character:321_speech_06,c321_Lobby_Touch_Love_3,-1717986918
735,Stay,0,0,1,9,321,0,0,expression_0,Locale_Character:321_stay_01,c321_Lobby_Stay_1,0
736,Stay,0,0,10,0,321,0,0,expression_0,Locale_Character:321_stay_02,c321_Lobby_Stay_Love_1,0
737,Touch,0,0,1,9,450,0,0,expression_0,Locale_Character:450_speech_01,c450_Lobby_Touch_1,858993459
738,Touch,0,0,1,9,450,0,0,expression_0,Locale_Character:450_speech_02,c450_Lobby_Touch_2,858993459
739,Touch,0,0,1,9,450,0,0,expression_0,Locale_Character:450_speech_03,c450_Lobby_Touch_3,-1717986918
740,Touch,0,0,10,0,450,0,0,expression_0,Locale_Character:450_speech_04,c450_Lobby_Touch_Love_1,858993459
741,Touch,0,0,10,0,450,0,0,expression_0,Locale_Character:450_speech_05,c450_Lobby_Touch_Love_2,858993459
742,Touch,0,0,10,0,450,0,0,expression_0,Locale_Character:450_speech_06,c450_Lobby_Touch_Love_3,-1717986918
743,Stay,0,0,1,9,450,0,0,expression_0,Locale_Character:450_stay_01,c450_Lobby_Stay_1,0
744,Stay,0,0,10,0,450,0,0,expression_0,Locale_Character:450_stay_02,c450_Lobby_Stay_Love_1,0
745,Touch,0,0,1,9,451,0,0,expression_0,Locale_Character:451_speech_01,c451_Lobby_Touch_1,858993459
746,Touch,0,0,1,9,451,0,0,expression_0,Locale_Character:451_speech_02,c451_Lobby_Touch_2,858993459
747,Touch,0,0,1,9,451,0,0,expression_0,Locale_Character:451_speech_03,c451_Lobby_Touch_3,-1717986918
748,Touch,0,0,10,0,451,0,0,expression_0,Locale_Character:451_speech_04,c451_Lobby_Touch_Love_1,858993459
749,Touch,0,0,10,0,451,0,0,expression_0,Locale_Character:451_speech_05,c451_Lobby_Touch_Love_2,858993459
750,Touch,0,0,10,0,451,0,0,expression_0,Locale_Character:451_speech_06,c451_Lobby_Touch_Love_3,-1717986918
751,Stay,0,0,1,9,451,0,0,expression_0,Locale_Character:451_stay_01,c451_Lobby_Stay_1,0
752,Stay,0,0,10,0,451,0,0,expression_0,Locale_Character:451_stay_02,c451_Lobby_Stay_Love_1,0
753,Touch,0,0,1,9,33,0,0,expression_0,Locale_Character:33_speech_01,c033_Lobby_Touch_1,858993459
754,Touch,0,0,1,9,33,0,0,expression_0,Locale_Character:33_speech_02,c033_Lobby_Touch_2,858993459
755,Touch,0,0,1,9,33,0,0,expression_0,Locale_Character:33_speech_03,c033_Lobby_Touch_3,-1717986918
756,Touch,0,0,10,0,33,0,0,expression_0,Locale_Character:33_speech_04,c033_Lobby_Touch_Love_1,858993459
757,Touch,0,0,10,0,33,0,0,expression_0,Locale_Character:33_speech_05,c033_Lobby_Touch_Love_2,858993459
758,Touch,0,0,10,0,33,0,0,expression_0,Locale_Character:33_speech_06,c033_Lobby_Touch_Love_3,-1717986918
759,Stay,0,0,1,9,33,0,0,expression_0,Locale_Character:33_stay_01,c033_Lobby_Stay_1,0
760,Stay,0,0,10,0,33,0,0,expression_0,Locale_Character:33_stay_02,c033_Lobby_Stay_Love_1,0
761,Touch,0,0,1,9,470,0,0,expression_0,Locale_Character:470_speech_01,c470_Lobby_Touch_1,858993459
762,Touch,0,0,1,9,470,0,0,expression_0,Locale_Character:470_speech_02,c470_Lobby_Touch_2,858993459
763,Touch,0,0,1,9,470,0,0,expression_0,Locale_Character:470_speech_03,c470_Lobby_Touch_3,-1717986918
764,Touch,0,0,10,0,470,0,0,expression_0,Locale_Character:470_speech_04,c470_Lobby_Touch_Love_1,858993459
765,Touch,0,0,10,0,470,0,0,expression_0,Locale_Character:470_speech_05,c470_Lobby_Touch_Love_2,858993459
766,Touch,0,0,10,0,470,0,0,expression_0,Locale_Character:470_speech_06,c470_Lobby_Touch_Love_3,-1717986918
767,Stay,0,0,1,9,470,0,0,expression_0,Locale_Character:470_stay_01,c470_Lobby_Stay_1,0
768,Stay,0,0,10,0,470,0,0,expression_0,Locale_Character:470_stay_02,c470_Lobby_Stay_Love_1,0
769,Touch,0,0,1,9,224,0,0,expression_0,Locale_Character:224_speech_01,c224_Lobby_Touch_1,858993459
770,Touch,0,0,1,9,224,0,0,expression_0,Locale_Character:224_speech_02,c224_Lobby_Touch_2,858993459
