id,group,object_id,spawn_rate
20411,204,11,23
20412,204,12,30
20413,204,13,30
20414,204,14,30
20421,204,21,23
20422,204,22,30
20423,204,23,30
20424,204,24,30
20431,204,31,23
20432,204,32,30
20433,204,33,30
20434,204,34,30
20441,204,41,23
20442,204,42,30
20443,204,43,30
20444,204,44,30
20451,204,51,23
20452,204,52,30
20453,204,53,30
20454,204,54,30
20461,204,61,23
20462,204,62,30
20463,204,63,30
20464,204,64,30
20471,204,71,23
20472,204,72,30
20473,204,73,30
20474,204,74,30
20481,204,81,23
20482,204,82,30
20483,204,83,30
20484,204,84,30
20501,205,1,25
20502,205,2,30
20503,205,3,30
20504,205,4,30
20511,205,11,25
20512,205,12,30
20513,205,13,30
20514,205,14,30
20521,205,21,25
20522,205,22,30
20523,205,23,30
20524,205,24,30
20531,205,31,25
20532,205,32,30
20533,205,33,30
20534,205,34,30
20541,205,41,25
20542,205,42,30
20543,205,43,30
20544,205,44,30
20551,205,51,25
20552,205,52,30
20553,205,53,30
20554,205,54,30
20561,205,61,25
20562,205,62,30
20563,205,63,30
20564,205,64,30
20571,205,71,25
20572,205,72,30
20573,205,73,30
20574,205,74,30
20581,205,81,25
20582,205,82,30
20583,205,83,30
20584,205,84,30
20601,206,1,27
20602,206,2,30
20603,206,3,30
20604,206,4,30
20611,206,11,27
20612,206,12,30
20613,206,13,30
20614,206,14,30
20621,206,21,27
20622,206,22,30
20623,206,23,30
20624,206,24,30
20631,206,31,27
20632,206,32,30
20633,206,33,30
20634,206,34,30
20641,206,41,27
20642,206,42,30
20643,206,43,30
20644,206,44,30
20651,206,51,27
20652,206,52,30
20653,206,53,30
20654,206,54,30
20661,206,61,27
20662,206,62,30
20663,206,63,30
20664,206,64,30
20671,206,71,27
20672,206,72,30
20673,206,73,30
20674,206,74,30
20681,206,81,27
20682,206,82,30
20683,206,83,30
20684,206,84,30
20701,207,1,28
20702,207,2,30
20703,207,3,30
20704,207,4,30
20711,207,11,28
20712,207,12,30
20713,207,13,30
20714,207,14,30
20721,207,21,28
20722,207,22,30
20723,207,23,30
20724,207,24,30
20731,207,31,28
20732,207,32,30
20733,207,33,30
20734,207,34,30
20741,207,41,28
20742,207,42,30
20743,207,43,30
20744,207,44,30
20751,207,51,28
20752,207,52,30
20753,207,53,30
20754,207,54,30
20761,207,61,28
20762,207,62,30
20763,207,63,30
20764,207,64,30
20771,207,71,28
20772,207,72,30
20773,207,73,30
20774,207,74,30
20781,207,81,28
20782,207,82,30
20783,207,83,30
20784,207,84,30
20801,208,1,30
20802,208,2,30
20803,208,3,30
20804,208,4,30
20811,208,11,30
20812,208,12,30
20813,208,13,30
20814,208,14,30
20821,208,21,30
20822,208,22,30
20823,208,23,30
20824,208,24,30
20831,208,31,30
20832,208,32,30
20833,208,33,30
20834,208,34,30
20841,208,41,30
20842,208,42,30
20843,208,43,30
20844,208,44,30
20851,208,51,30
20852,208,52,30
20853,208,53,30
20854,208,54,30
20861,208,61,30
20862,208,62,30
20863,208,63,30
20864,208,64,30
20871,208,71,30
20872,208,72,30
20873,208,73,30
20874,208,74,30
20881,208,81,30
20882,208,82,30
20883,208,83,30
20884,208,84,30
20901,209,1,31
20902,209,2,30
20903,209,3,30
20904,209,4,30
20911,209,11,31
20912,209,12,30
20913,209,13,30
20914,209,14,30
20921,209,21,31
20922,209,22,30
20923,209,23,30
20924,209,24,30
20931,209,31,31
20932,209,32,30
20933,209,33,30
20934,209,34,30
20941,209,41,31
20942,209,42,30
20943,209,43,30
20944,209,44,30
20951,209,51,31
20952,209,52,30
20953,209,53,30
20954,209,54,30
20961,209,61,31
20962,209,62,30
20963,209,63,30
20964,209,64,30
20971,209,71,31
20972,209,72,30
20973,209,73,30
20974,209,74,30
20981,209,81,31
20982,209,82,30
20983,209,83,30
20984,209,84,30
21001,210,1,32
21002,210,2,30
21003,210,3,30
21004,210,4,30
21011,210,11,32
21012,210,12,30
21013,210,13,30
21014,210,14,30
21021,210,21,32
21022,210,22,30
21023,210,23,30
21024,210,24,30
21031,210,31,32
21032,210,32,30
21033,210,33,30
21034,210,34,30
21041,210,41,32
21042,210,42,30
21043,210,43,30
21044,210,44,30
21051,210,51,32
21052,210,52,30
21053,210,53,30
21054,210,54,30
21061,210,61,32
21062,210,62,30
21063,210,63,30
21064,210,64,30
21071,210,71,32
21072,210,72,30
21073,210,73,30
21074,210,74,30
21081,210,81,32
21082,210,82,30
21083,210,83,30
21084,210,84,30
21101,211,1,33
21102,211,2,30
21103,211,3,30
21104,211,4,30
21111,211,11,33
21112,211,12,30
21113,211,13,30
21114,211,14,30
21121,211,21,33
21122,211,22,30
21123,211,23,30
21124,211,24,30
21131,211,31,33
21132,211,32,30
21133,211,33,30
21134,211,34,30
21141,211,41,33
21142,211,42,30
21143,211,43,30
21144,211,44,30
21151,211,51,33
21152,211,52,30
21153,211,53,30
21154,211,54,30
21161,211,61,33
21162,211,62,30
21163,211,63,30
21164,211,64,30
21171,211,71,33
21172,211,72,30
21173,211,73,30
21174,211,74,30
21181,211,81,33
21182,211,82,30
21183,211,83,30
21184,211,84,30
21201,212,1,34
21202,212,2,30
21203,212,3,30
21204,212,4,30
21211,212,11,34
21212,212,12,30
21213,212,13,30
21214,212,14,30
21221,212,21,34
21222,212,22,30
21223,212,23,30
21224,212,24,30
21231,212,31,34
21232,212,32,30
21233,212,33,30
21234,212,34,30
21241,212,41,34
21242,212,42,30
21243,212,43,30
21244,212,44,30
21251,212,51,34
21252,212,52,30
21253,212,53,30
21254,212,54,30
21261,212,61,34
21262,212,62,30
21263,212,63,30
21264,212,64,30
21271,212,71,34
21272,212,72,30
21273,212,73,30
21274,212,74,30
21281,212,81,34
21282,212,82,30
21283,212,83,30
21284,212,84,30
21301,213,1,35
21302,213,2,30
21303,213,3,30
21304,213,4,30
21311,213,11,35
21312,213,12,30
21313,213,13,30
21314,213,14,30
21321,213,21,35
21322,213,22,30
21323,213,23,30
21324,213,24,30
21331,213,31,35
21332,213,32,30
21333,213,33,30
21334,213,34,30
21341,213,41,35
21342,213,42,30
21343,213,43,30
21344,213,44,30
21351,213,51,35
21352,213,52,30
21353,213,53,30
21354,213,54,30
21361,213,61,35
21362,213,62,30
21363,213,63,30
21364,213,64,30
21371,213,71,35
21372,213,72,30
21373,213,73,30
21374,213,74,30
21381,213,81,35
21382,213,82,30
21383,213,83,30
21384,213,84,30
21401,214,1,36
21402,214,2,30
21403,214,3,30
21404,214,4,30
21411,214,11,36
21412,214,12,30
21413,214,13,30
21414,214,14,30
21421,214,21,36
21422,214,22,30
21423,214,23,30
21424,214,24,30
21431,214,31,36
21432,214,32,30
21433,214,33,30
21434,214,34,30
21441,214,41,36
21442,214,42,30
21443,214,43,30
21444,214,44,30
21451,214,51,36
21452,214,52,30
21453,214,53,30
21454,214,54,30
21461,214,61,36
21462,214,62,30
21463,214,63,30
21464,214,64,30
21471,214,71,36
21472,214,72,30
21473,214,73,30
21474,214,74,30
21481,214,81,36
21482,214,82,30
21483,214,83,30
21484,214,84,30
21501,215,1,36
21502,215,2,30
21503,215,3,30
21504,215,4,30
21511,215,11,36
21512,215,12,30
21513,215,13,30
21514,215,14,30
21521,215,21,36
21522,215,22,30
21523,215,23,30
21524,215,24,30
21531,215,31,36
21532,215,32,30
21533,215,33,30
21534,215,34,30
21541,215,41,36
21542,215,42,30
21543,215,43,30
21544,215,44,30
21551,215,51,36
21552,215,52,30
21553,215,53,30
21554,215,54,30
21561,215,61,36
21562,215,62,30
21563,215,63,30
21564,215,64,30
21571,215,71,36
21572,215,72,30
21573,215,73,30
21574,215,74,30
21581,215,81,36
21582,215,82,30
21583,215,83,30
21584,215,84,30
21601,216,1,37
21602,216,2,30
21603,216,3,30
21604,216,4,30
21611,216,11,37
21612,216,12,30
21613,216,13,30
21614,216,14,30
21621,216,21,37
21622,216,22,30
21623,216,23,30
21624,216,24,30
21631,216,31,37
21632,216,32,30
21633,216,33,30
21634,216,34,30
21641,216,41,37
21642,216,42,30
21643,216,43,30
21644,216,44,30
21651,216,51,37
21652,216,52,30
21653,216,53,30
21654,216,54,30
21661,216,61,37
21662,216,62,30
21663,216,63,30
21664,216,64,30
21671,216,71,37
21672,216,72,30
21673,216,73,30
21674,216,74,30
21681,216,81,37
21682,216,82,30
21683,216,83,30
21684,216,84,30
21701,217,1,38
21702,217,2,30
21703,217,3,30
21704,217,4,30
21711,217,11,38
21712,217,12,30
21713,217,13,30
21714,217,14,30
21721,217,21,38
21722,217,22,30
21723,217,23,30
21724,217,24,30
21731,217,31,38
21732,217,32,30
21733,217,33,30
21734,217,34,30
21741,217,41,38
21742,217,42,30
21743,217,43,30
21744,217,44,30
21751,217,51,38
21752,217,52,30
21753,217,53,30
21754,217,54,30
21761,217,61,38
21762,217,62,30
21763,217,63,30
21764,217,64,30
21771,217,71,38
21772,217,72,30
21773,217,73,30
21774,217,74,30
21781,217,81,38
21782,217,82,30
21783,217,83,30
21784,217,84,30
21801,218,1,39
21802,218,2,30
21803,218,3,30
21804,218,4,30
21811,218,11,39
21812,218,12,30
21813,218,13,30
21814,218,14,30
21821,218,21,39
21822,218,22,30
21823,218,23,30
21824,218,24,30
21831,218,31,39
21832,218,32,30
21833,218,33,30
21834,218,34,30
21841,218,41,39
21842,218,42,30
21843,218,43,30
21844,218,44,30
21851,218,51,39
21852,218,52,30
21853,218,53,30
21854,218,54,30
21861,218,61,39
21862,218,62,30
21863,218,63,30
21864,218,64,30
21871,218,71,39
21872,218,72,30
21873,218,73,30
21874,218,74,30
21881,218,81,39
21882,218,82,30
21883,218,83,30
21884,218,84,30
21901,219,1,39
21902,219,2,30
21903,219,3,30
21904,219,4,30
21911,219,11,39
21912,219,12,30
21913,219,13,30
21914,219,14,30
21921,219,21,39
21922,219,22,30
21923,219,23,30
21924,219,24,30
21931,219,31,39
21932,219,32,30
21933,219,33,30
21934,219,34,30
21941,219,41,39
21942,219,42,30
21943,219,43,30
21944,219,44,30
21951,219,51,39
21952,219,52,30
21953,219,53,30
21954,219,54,30
21961,219,61,39
21962,219,62,30
21963,219,63,30
21964,219,64,30
21971,219,71,39
21972,219,72,30
21973,219,73,30
21974,219,74,30
21981,219,81,39
21982,219,82,30
21983,219,83,30
21984,219,84,30
22001,220,1,40
22002,220,2,30
22003,220,3,30
22004,220,4,30
22011,220,11,40
22012,220,12,30
22013,220,13,30
22014,220,14,30
22021,220,21,40
22022,220,22,30
22023,220,23,30
22024,220,24,30
22031,220,31,40
22032,220,32,30
22033,220,33,30
22034,220,34,30
22041,220,41,40
22042,220,42,30
22043,220,43,30
22044,220,44,30
22051,220,51,40
22052,220,52,30
22053,220,53,30
22054,220,54,30
22061,220,61,40
22062,220,62,30
22063,220,63,30
22064,220,64,30
22071,220,71,40
22072,220,72,30
22073,220,73,30
22074,220,74,30
22081,220,81,40
22082,220,82,30
22083,220,83,30
22084,220,84,30
22101,221,1,40
22102,221,2,30
22103,221,3,30
22104,221,4,30
22111,221,11,40
22112,221,12,30
22113,221,13,30
22114,221,14,30
22121,221,21,40
22122,221,22,30
22123,221,23,30
22124,221,24,30
22131,221,31,40
22132,221,32,30
22133,221,33,30
22134,221,34,30
22141,221,41,40
22142,221,42,30
22143,221,43,30
22144,221,44,30
22151,221,51,40
22152,221,52,30
22153,221,53,30
22154,221,54,30
22161,221,61,40
22162,221,62,30
22163,221,63,30
22164,221,64,30
22171,221,71,40
22172,221,72,30
22173,221,73,30
22174,221,74,30
22181,221,81,40
22182,221,82,30
22183,221,83,30
22184,221,84,30
22201,222,1,41
22202,222,2,30
22203,222,3,30
22204,222,4,30
22211,222,11,41
22212,222,12,30
22213,222,13,30
22214,222,14,30
22221,222,21,41
22222,222,22,30
22223,222,23,30
22224,222,24,30
22231,222,31,41
22232,222,32,30
22233,222,33,30
22234,222,34,30
22241,222,41,41
22242,222,42,30
22243,222,43,30
22244,222,44,30
22251,222,51,41
22252,222,52,30
22253,222,53,30
22254,222,54,30
22261,222,61,41
22262,222,62,30
22263,222,63,30
22264,222,64,30
22271,222,71,41
22272,222,72,30
22273,222,73,30
22274,222,74,30
22281,222,81,41
22282,222,82,30
22283,222,83,30
22284,222,84,30
22301,223,1,41
22302,223,2,30
22303,223,3,30
22304,223,4,30
22311,223,11,41
22312,223,12,30
22313,223,13,30
22314,223,14,30
22321,223,21,41
22322,223,22,30
22323,223,23,30
22324,223,24,30
22331,223,31,41
22332,223,32,30
22333,223,33,30
22334,223,34,30
22341,223,41,41
22342,223,42,30
22343,223,43,30
22344,223,44,30
22351,223,51,41
22352,223,52,30
22353,223,53,30
22354,223,54,30
22361,223,61,41
22362,223,62,30
22363,223,63,30
22364,223,64,30
22371,223,71,41
22372,223,72,30
22373,223,73,30
22374,223,74,30
22381,223,81,41
22382,223,82,30
22383,223,83,30
22384,223,84,30
22401,224,1,42
22402,224,2,30
22403,224,3,30
22404,224,4,30
22411,224,11,42
22412,224,12,30
22413,224,13,30
22414,224,14,30
22421,224,21,42
22422,224,22,30
22423,224,23,30
22424,224,24,30
22431,224,31,42
22432,224,32,30
22433,224,33,30
22434,224,34,30
22441,224,41,42
22442,224,42,30
22443,224,43,30
22444,224,44,30
22451,224,51,42
22452,224,52,30
22453,224,53,30
22454,224,54,30
22461,224,61,42
22462,224,62,30
22463,224,63,30
22464,224,64,30
22471,224,71,42
22472,224,72,30
22473,224,73,30
22474,224,74,30
22481,224,81,42
22482,224,82,30
22483,224,83,30
22484,224,84,30
22501,225,1,42
22502,225,2,30
22503,225,3,30
22504,225,4,30
22511,225,11,42
22512,225,12,30
22513,225,13,30
22514,225,14,30
22521,225,21,42
22522,225,22,30
22523,225,23,30
22524,225,24,30
22531,225,31,42
22532,225,32,30
22533,225,33,30
22534,225,34,30
22541,225,41,42
22542,225,42,30
22543,225,43,30
22544,225,44,30
22551,225,51,42
22552,225,52,30
22553,225,53,30
22554,225,54,30
22561,225,61,42
22562,225,62,30
22563,225,63,30
22564,225,64,30
22571,225,71,42
22572,225,72,30
22573,225,73,30
22574,225,74,30
22581,225,81,42
22582,225,82,30
22583,225,83,30
22584,225,84,30
22601,226,1,43
22602,226,2,30
22603,226,3,30
22604,226,4,30
22611,226,11,43
22612,226,12,30
22613,226,13,30
22614,226,14,30
22621,226,21,43
22622,226,22,30
22623,226,23,30
22624,226,24,30
22631,226,31,43
22632,226,32,30
22633,226,33,30
22634,226,34,30
22641,226,41,43
22642,226,42,30
22643,226,43,30
22644,226,44,30
22651,226,51,43
22652,226,52,30
22653,226,53,30
22654,226,54,30
22661,226,61,43
22662,226,62,30
22663,226,63,30
22664,226,64,30
22671,226,71,43
22672,226,72,30
22673,226,73,30
22674,226,74,30
22681,226,81,43
22682,226,82,30
22683,226,83,30
22684,226,84,30
22701,227,1,43
22702,227,2,30
22703,227,3,30
22704,227,4,30
22711,227,11,43
22712,227,12,30
22713,227,13,30
22714,227,14,30
22721,227,21,43
22722,227,22,30
22723,227,23,30
22724,227,24,30
22731,227,31,43
22732,227,32,30
22733,227,33,30
22734,227,34,30
22741,227,41,43
22742,227,42,30
22743,227,43,30
22744,227,44,30
22751,227,51,43
22752,227,52,30
22753,227,53,30
22754,227,54,30
22761,227,61,43
22762,227,62,30
22763,227,63,30
22764,227,64,30
22771,227,71,43
22772,227,72,30
22773,227,73,30
22774,227,74,30
22781,227,81,43
22782,227,82,30
22783,227,83,30
22784,227,84,30
22801,228,1,44
22802,228,2,30
22803,228,3,30
22804,228,4,30
22811,228,11,44
22812,228,12,30
22813,228,13,30
22814,228,14,30
22821,228,21,44
22822,228,22,30
22823,228,23,30
22824,228,24,30
22831,228,31,44
22832,228,32,30
22833,228,33,30
22834,228,34,30
22841,228,41,44
22842,228,42,30
22843,228,43,30
22844,228,44,30
22851,228,51,44
22852,228,52,30
22853,228,53,30
22854,228,54,30
22861,228,61,44
22862,228,62,30
22863,228,63,30
22864,228,64,30
22871,228,71,44
22872,228,72,30
22873,228,73,30
22874,228,74,30
22881,228,81,44
22882,228,82,30
22883,228,83,30
22884,228,84,30
22901,229,1,44
22902,229,2,30
22903,229,3,30
22904,229,4,30
22911,229,11,44
22912,229,12,30
22913,229,13,30
22914,229,14,30
22921,229,21,44
22922,229,22,30
22923,229,23,30
22924,229,24,30
22931,229,31,44
22932,229,32,30
22933,229,33,30
22934,229,34,30
22941,229,41,44
22942,229,42,30
22943,229,43,30
22944,229,44,30
22951,229,51,44
22952,229,52,30
22953,229,53,30
22954,229,54,30
22961,229,61,44
22962,229,62,30
22963,229,63,30
22964,229,64,30
22971,229,71,44
22972,229,72,30
22973,229,73,30
22974,229,74,30
22981,229,81,44
22982,229,82,30
22983,229,83,30
22984,229,84,30
23001,230,1,45
23002,230,2,30
23003,230,3,30
23004,230,4,30
23011,230,11,45
23012,230,12,30
23013,230,13,30
23014,230,14,30
23021,230,21,45
23022,230,22,30
23023,230,23,30
23024,230,24,30
23031,230,31,45
23032,230,32,30
23033,230,33,30
23034,230,34,30
23041,230,41,45
23042,230,42,30
23043,230,43,30
23044,230,44,30
23051,230,51,45
23052,230,52,30
23053,230,53,30
23054,230,54,30
23061,230,61,45
23062,230,62,30
23063,230,63,30
23064,230,64,30
23071,230,71,45
23072,230,72,30
23073,230,73,30
23074,230,74,30
23081,230,81,45
23082,230,82,30
23083,230,83,30
23084,230,84,30
23101,231,1,45
23102,231,2,30
23103,231,3,30
23104,231,4,30
23111,231,11,45
23112,231,12,30
23113,231,13,30
23114,231,14,30
23121,231,21,45
23122,231,22,30
23123,231,23,30
23124,231,24,30
23131,231,31,45
23132,231,32,30
23133,231,33,30
23134,231,34,30
23141,231,41,45
23142,231,42,30
23143,231,43,30
23144,231,44,30
23151,231,51,45
23152,231,52,30
23153,231,53,30
23154,231,54,30
23161,231,61,45
23162,231,62,30
23163,231,63,30
23164,231,64,30
23171,231,71,45
23172,231,72,30
23173,231,73,30
23174,231,74,30
23181,231,81,45
23182,231,82,30
23183,231,83,30
23184,231,84,30
23201,232,1,45
23202,232,2,30
23203,232,3,30
23204,232,4,30
23211,232,11,45
23212,232,12,30
23213,232,13,30
23214,232,14,30
23221,232,21,45
23222,232,22,30
23223,232,23,30
23224,232,24,30
23231,232,31,45
23232,232,32,30
23233,232,33,30
23234,232,34,30
23241,232,41,45
23242,232,42,30
23243,232,43,30
23244,232,44,30
23251,232,51,45
23252,232,52,30
23253,232,53,30
23254,232,54,30
23261,232,61,45
23262,232,62,30
23263,232,63,30
23264,232,64,30
23271,232,71,45
23272,232,72,30
23273,232,73,30
23274,232,74,30
23281,232,81,45
23282,232,82,30
23283,232,83,30
23284,232,84,30
23301,233,1,46
23302,233,2,30
23303,233,3,30
23304,233,4,30
23311,233,11,46
23312,233,12,30
23313,233,13,30
23314,233,14,30
23321,233,21,46
23322,233,22,30
23323,233,23,30
23324,233,24,30
23331,233,31,46
23332,233,32,30
23333,233,33,30
23334,233,34,30
23341,233,41,46
23342,233,42,30
23343,233,43,30
23344,233,44,30
23351,233,51,46
23352,233,52,30
23353,233,53,30
23354,233,54,30
23361,233,61,46
23362,233,62,30
23363,233,63,30
23364,233,64,30
23371,233,71,46
23372,233,72,30
23373,233,73,30
23374,233,74,30
23381,233,81,46
23382,233,82,30
23383,233,83,30
23384,233,84,30
23401,234,1,46
23402,234,2,30
23403,234,3,30
23404,234,4,30
23411,234,11,46
23412,234,12,30
23413,234,13,30
23414,234,14,30
23421,234,21,46
23422,234,22,30
23423,234,23,30
23424,234,24,30
23431,234,31,46
23432,234,32,30
23433,234,33,30
23434,234,34,30
23441,234,41,46
23442,234,42,30
23443,234,43,30
23444,234,44,30
23451,234,51,46
23452,234,52,30
23453,234,53,30
23454,234,54,30
23461,234,61,46
23462,234,62,30
23463,234,63,30
23464,234,64,30
23471,234,71,46
23472,234,72,30
23473,234,73,30
23474,234,74,30
23481,234,81,46
23482,234,82,30
23483,234,83,30
23484,234,84,30
23501,235,1,47
23502,235,2,30
23503,235,3,30
23504,235,4,30
23511,235,11,47
23512,235,12,30
23513,235,13,30
23514,235,14,30
23521,235,21,47
23522,235,22,30
23523,235,23,30
23524,235,24,30
23531,235,31,47
23532,235,32,30
23533,235,33,30
23534,235,34,30
23541,235,41,47
23542,235,42,30
23543,235,43,30
23544,235,44,30
23551,235,51,47
23552,235,52,30
23553,235,53,30
23554,235,54,30
23561,235,61,47
23562,235,62,30
23563,235,63,30
23564,235,64,30
23571,235,71,47
23572,235,72,30
23573,235,73,30
23574,235,74,30
23581,235,81,47
23582,235,82,30
23583,235,83,30
23584,235,84,30
23601,236,1,47
23602,236,2,30
23603,236,3,30
23604,236,4,30
23611,236,11,47
23612,236,12,30
23613,236,13,30
23614,236,14,30
23621,236,21,47
23622,236,22,30
23623,236,23,30
23624,236,24,30
23631,236,31,47
23632,236,32,30
23633,236,33,30
23634,236,34,30
23641,236,41,47
23642,236,42,30
23643,236,43,30
23644,236,44,30
23651,236,51,47
23652,236,52,30
23653,236,53,30
23654,236,54,30
23661,236,61,47
23662,236,62,30
23663,236,63,30
23664,236,64,30
23671,236,71,47
23672,236,72,30
23673,236,73,30
23674,236,74,30
23681,236,81,47
23682,236,82,30
23683,236,83,30
23684,236,84,30
23701,237,1,47
23702,237,2,30
23703,237,3,30
23704,237,4,30
23711,237,11,47
23712,237,12,30
23713,237,13,30
23714,237,14,30
23721,237,21,47
23722,237,22,30
23723,237,23,30
23724,237,24,30
23731,237,31,47
23732,237,32,30
23733,237,33,30
23734,237,34,30
23741,237,41,47
23742,237,42,30
23743,237,43,30
23744,237,44,30
23751,237,51,47
23752,237,52,30
23753,237,53,30
23754,237,54,30
23761,237,61,47
23762,237,62,30
23763,237,63,30
23764,237,64,30
23771,237,71,47
23772,237,72,30
23773,237,73,30
23774,237,74,30
23781,237,81,47
23782,237,82,30
23783,237,83,30
23784,237,84,30
23801,238,1,48
23802,238,2,30
23803,238,3,30
23804,238,4,30
23811,238,11,48
23812,238,12,30
23813,238,13,30
23814,238,14,30
23821,238,21,48
23822,238,22,30
23823,238,23,30
23824,238,24,30
23831,238,31,48
23832,238,32,30
23833,238,33,30
23834,238,34,30
23841,238,41,48
23842,238,42,30
23843,238,43,30
23844,238,44,30
23851,238,51,48
23852,238,52,30
23853,238,53,30
23854,238,54,30
23861,238,61,48
23862,238,62,30
23863,238,63,30
23864,238,64,30
23871,238,71,48
23872,238,72,30
23873,238,73,30
23874,238,74,30
23881,238,81,48
23882,238,82,30
23883,238,83,30
23884,238,84,30
23901,239,1,48
23902,239,2,30
23903,239,3,30
23904,239,4,30
23911,239,11,48
23912,239,12,30
23913,239,13,30
23914,239,14,30
23921,239,21,48
23922,239,22,30
23923,239,23,30
23924,239,24,30
23931,239,31,48
23932,239,32,30
23933,239,33,30
23934,239,34,30
23941,239,41,48
23942,239,42,30
23943,239,43,30
23944,239,44,30
23951,239,51,48
23952,239,52,30
23953,239,53,30
23954,239,54,30
23961,239,61,48
23962,239,62,30
23963,239,63,30
23964,239,64,30
23971,239,71,48
23972,239,72,30
23973,239,73,30
23974,239,74,30
23981,239,81,48
23982,239,82,30
23983,239,83,30
23984,239,84,30
24001,240,1,48
24002,240,2,30
24003,240,3,30
24004,240,4,30
24011,240,11,48
24012,240,12,30
24013,240,13,30
24014,240,14,30
24021,240,21,48
24022,240,22,30
24023,240,23,30
24024,240,24,30
24031,240,31,48
24032,240,32,30
24033,240,33,30
24034,240,34,30
24041,240,41,48
24042,240,42,30
24043,240,43,30
24044,240,44,30
24051,240,51,48
24052,240,52,30
24053,240,53,30
24054,240,54,30
24061,240,61,48
24062,240,62,30
24063,240,63,30
24064,240,64,30
24071,240,71,48
24072,240,72,30
24073,240,73,30
24074,240,74,30
24081,240,81,48
24082,240,82,30
24083,240,83,30
24084,240,84,30
