id,event_type,scaling_type,difficulty_condition_type,difficulty_condition_value,chapter_condition_type,chapter_condition_value,weight,spot_autocontrol,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_id,use_oc_mode,use_season_id,battle_event_group
511100121,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422006,True,2,
511100122,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422007,True,2,
511100123,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422008,True,2,
511100124,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422009,True,2,
511100125,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422010,True,2,
511100126,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422011,True,2,
511100127,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422012,True,2,
511100128,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422013,True,2,
511100129,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422014,True,2,
511100130,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422015,True,2,
511100131,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422016,True,2,
511100132,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422017,True,2,
511100133,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422018,True,2,
511100134,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422019,True,2,
511100135,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422020,True,2,
511100136,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423001,True,2,
511100137,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423002,True,2,
511100138,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423003,True,2,
511100139,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423004,True,2,
511100140,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423005,True,2,
511100141,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423006,True,2,
511100142,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423007,True,2,
511100143,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423008,True,2,
511100144,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423009,True,2,
511100145,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423010,True,2,
511100146,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423011,True,2,
511100147,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423012,True,2,
511100148,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423013,True,2,
511100149,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423014,True,2,
511100150,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423015,True,2,
511100151,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423016,True,2,
511100152,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423017,True,2,
511100153,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423018,True,2,
511100154,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423019,True,2,
511100155,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423020,True,2,
511100156,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424001,True,2,
511100157,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424002,True,2,
511100158,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424003,True,2,
511100159,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424004,True,2,
511100160,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424005,True,2,
511100161,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424006,True,2,
511100162,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424007,True,2,
511100163,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424008,True,2,
511100164,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424009,True,2,
511100165,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424010,True,2,
511100166,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424011,True,2,
511100167,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424012,True,2,
511100168,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424013,True,2,
511100169,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424014,True,2,
511100170,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424015,True,2,
511100171,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424016,True,2,
511100172,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424017,True,2,
511100173,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424018,True,2,
511100174,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424019,True,2,
511100175,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424020,True,2,
611100076,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430001,True,2,
611100077,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430002,True,2,
611100078,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430003,True,2,
611100079,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430004,True,2,
611100080,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430005,True,2,
611100081,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430006,True,2,
611100082,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430007,True,2,
611100083,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430008,True,2,
611100084,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430009,True,2,
611100085,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430010,True,2,
611100086,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430011,True,2,
611100087,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430012,True,2,
611100088,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430013,True,2,
611100089,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430014,True,2,
611100090,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430015,True,2,
611100091,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430016,True,2,
611100092,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430017,True,2,
611100093,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430018,True,2,
611100094,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430019,True,2,
611100095,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430020,True,2,
611100096,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431001,True,2,
611100097,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431002,True,2,
611100098,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431003,True,2,
611100099,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431004,True,2,
611100100,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431005,True,2,
611100101,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431006,True,2,
611100102,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431007,True,2,
611100103,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431008,True,2,
611100104,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431009,True,2,
611100105,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431010,True,2,
611100106,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431011,True,2,
611100107,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431012,True,2,
611100108,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431013,True,2,
611100109,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431014,True,2,
611100110,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431015,True,2,
611100111,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431016,True,2,
611100112,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431017,True,2,
611100113,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431018,True,2,
611100114,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431019,True,2,
611100115,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431020,True,2,
611100116,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432001,True,2,
611100117,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432002,True,2,
611100118,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432003,True,2,
611100119,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432004,True,2,
611100120,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432005,True,2,
611100121,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432006,True,2,
611100122,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432007,True,2,
611100123,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432008,True,2,
611100124,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432009,True,2,
611100125,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432010,True,2,
611100126,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432011,True,2,
611100127,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432012,True,2,
611100128,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432013,True,2,
611100129,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432014,True,2,
611100130,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432015,True,2,
611100131,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432016,True,2,
611100132,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432017,True,2,
611100133,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432018,True,2,
611100134,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432019,True,2,
611100135,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432020,True,2,
611100136,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433001,True,2,
611100137,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433002,True,2,
611100138,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433003,True,2,
611100139,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433004,True,2,
611100140,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433005,True,2,
611100141,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433006,True,2,
611100142,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433007,True,2,
611100143,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433008,True,2,
611100144,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433009,True,2,
611100145,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433010,True,2,
611100146,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433011,True,2,
611100147,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433012,True,2,
611100148,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433013,True,2,
611100149,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433014,True,2,
611100150,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433015,True,2,
611100151,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433016,True,2,
611100152,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433017,True,2,
611100153,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433018,True,2,
611100154,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433019,True,2,
611100155,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433020,True,2,
611100156,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434001,True,2,
611100157,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434002,True,2,
611100158,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434003,True,2,
611100159,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434004,True,2,
611100160,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434005,True,2,
611100161,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434006,True,2,
611100162,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434007,True,2,
611100163,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434008,True,2,
611100164,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434009,True,2,
611100165,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434010,True,2,
611100166,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434011,True,2,
611100167,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434012,True,2,
611100168,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434013,True,2,
611100169,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434014,True,2,
611100170,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434015,True,2,
611100171,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434016,True,2,
611100172,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434017,True,2,
611100173,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434018,True,2,
611100174,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434019,True,2,
611100175,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434020,True,2,
711100016,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490616,True,2,
711100017,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490617,True,2,
711100018,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490618,True,2,
711100019,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490619,True,2,
711100020,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490620,True,2,
812100006,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6450002,True,2,
812100007,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6451002,True,2,
812100008,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6452002,True,2,
812100009,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6453002,True,2,
812100010,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6454002,True,2,
511200016,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421001,True,2,102.0
511200017,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421002,True,2,102.0
511200018,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421003,True,2,102.0
511200019,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421004,True,2,102.0
511200020,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421005,True,2,102.0
511200021,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421006,True,2,102.0
511200022,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421007,True,2,102.0
511200023,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421008,True,2,102.0
511200024,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421009,True,2,102.0
511200025,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421010,True,2,102.0
511200026,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421011,True,2,102.0
511200027,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421012,True,2,102.0
511200028,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421013,True,2,102.0
511200029,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421014,True,2,102.0
511200030,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421015,True,2,102.0
511200031,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421016,True,2,102.0
511200032,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421017,True,2,102.0
511200033,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421018,True,2,102.0
511200034,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421019,True,2,102.0
511200035,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421020,True,2,102.0
611200016,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431001,True,2,102.0
611200017,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431002,True,2,102.0
611200018,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431003,True,2,102.0
611200019,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431004,True,2,102.0
611200020,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431005,True,2,102.0
611200021,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431006,True,2,102.0
611200022,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431007,True,2,102.0
611200023,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431008,True,2,102.0
611200024,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431009,True,2,102.0
611200025,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431010,True,2,102.0
611200026,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431011,True,2,102.0
611200027,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431012,True,2,102.0
611200028,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431013,True,2,102.0
611200029,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431014,True,2,102.0
611200030,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431015,True,2,102.0
611200031,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431016,True,2,102.0
611200032,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431017,True,2,102.0
611200033,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431018,True,2,102.0
611200034,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431019,True,2,102.0
611200035,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431020,True,2,102.0
711200004,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490617,True,2,102.0
812200002,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6451002,True,2,102.0
511100176,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420001,True,3,
511100177,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420002,True,3,
511100178,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420003,True,3,
511100179,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420004,True,3,
511100180,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420005,True,3,
511100181,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420006,True,3,
511100182,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420007,True,3,
511100183,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420008,True,3,
511100184,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420009,True,3,
511100185,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420010,True,3,
511100186,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420011,True,3,
511100187,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420012,True,3,
511100188,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420013,True,3,
511100189,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420014,True,3,
511100190,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420015,True,3,
511100191,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420016,True,3,
511100192,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420017,True,3,
511100193,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420018,True,3,
511100194,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420019,True,3,
511100195,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420020,True,3,
511100196,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421001,True,3,
511100197,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421002,True,3,
511100198,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421003,True,3,
511100199,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421004,True,3,
511100200,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421005,True,3,
511100201,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421006,True,3,
511100202,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421007,True,3,
511100203,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421008,True,3,
511100204,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421009,True,3,
511100205,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421010,True,3,
511100206,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421011,True,3,
511100207,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421012,True,3,
511100208,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421013,True,3,
511100209,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421014,True,3,
511100210,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421015,True,3,
511100211,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421016,True,3,
511100212,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421017,True,3,
511100213,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421018,True,3,
511100214,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421019,True,3,
511100215,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421020,True,3,
511100216,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422001,True,3,
511100217,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422002,True,3,
511100218,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422003,True,3,
511100219,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422004,True,3,
511100220,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422005,True,3,
511100221,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422006,True,3,
511100222,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422007,True,3,
511100223,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422008,True,3,
511100224,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422009,True,3,
511100225,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422010,True,3,
511100226,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422011,True,3,
511100227,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422012,True,3,
511100228,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422013,True,3,
511100229,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422014,True,3,
511100230,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422015,True,3,
511100231,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422016,True,3,
511100232,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422017,True,3,
