id,group,is_main,order,step,trigger,condition_id,condition_value,print_value,name_localkey,description_localkey,reward_point_value,reward_id,is_stack
24010501,2401,False,4,1,EventBBQTycoonDailyRewardCheck,80603,1,False,Locale_Trigger:trigger_name_MinigameClear,Locale_Trigger:trigger_desc_EventBBQTycoonDailyRewardCheck,20,0,True
24010601,2401,False,3,1,SendFriendShipPoint,0,1,False,Locale_Trigger:trigger_name_SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,20,0,True
24010701,2401,False,5,1,CharacterCounsel,0,1,False,Locale_Trigger:trigger_name_CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterCounsel,20,0,True
24010801,2401,False,6,1,OutpostBattleReward,0,1,False,Locale_Trigger:trigger_name_OutpostBattleReward,Locale_Trigger:trigger_desc_OutpostBattleReward,20,0,True
24030001,2403,True,0,1,MissionClearEvent,2403,12,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8114001,True
24030002,2403,True,0,2,MissionClearEvent,2403,24,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8114002,True
24030003,2403,True,0,3,MissionClearEvent,2403,36,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8114003,True
24030101,2403,False,1,1,EventStageClear,102410101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_1,0,8114004,True
24030102,2403,False,2,1,EventStageClear,102410102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_2,0,8114005,True
24030103,2403,False,3,1,EventStageClear,102410103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_3,0,8114006,True
24030104,2403,False,4,1,EventStageClear,102410104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_4,0,8114007,True
24030105,2403,False,5,1,EventStageClear,102410105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_5,0,8114008,True
24030106,2403,False,6,1,EventStageClear,102410106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_6,0,8114009,True
24030107,2403,False,7,1,EventStageClear,102410107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_7,0,8114010,True
24030108,2403,False,8,1,EventStageClear,102410108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_8,0,8114011,True
24030109,2403,False,9,1,EventStageClear,102410109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_9,0,8114012,True
24030110,2403,False,10,1,EventStageClear,102410110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_10,0,8114013,True
24030111,2403,False,11,1,EventStageClear,102410111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_11,0,8114014,True
24030112,2403,False,12,1,EventStageClear,102410112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_12,0,8114015,True
24030113,2403,False,13,1,EventStageClear,102510101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_1,0,8114016,True
24030114,2403,False,14,1,EventStageClear,102510102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_2,0,8114017,True
24030115,2403,False,15,1,EventStageClear,102510103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_3,0,8114018,True
24030116,2403,False,16,1,EventStageClear,102510104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_4,0,8114019,True
24030117,2403,False,17,1,EventStageClear,102510105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_5,0,8114020,True
24030118,2403,False,18,1,EventStageClear,102510106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_6,0,8114021,True
24030119,2403,False,19,1,EventStageClear,102510107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_7,0,8114022,True
24030120,2403,False,20,1,EventStageClear,102510108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_8,0,8114023,True
24030121,2403,False,21,1,EventStageClear,102510109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_9,0,8114024,True
24030122,2403,False,22,1,EventStageClear,102510110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_10,0,8114025,True
24030123,2403,False,23,1,EventStageClear,102510111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_11,0,8114026,True
24030124,2403,False,24,1,EventStageClear,102510112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_12,0,8114027,True
24030125,2403,False,25,1,EventStageClear,102520101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_1,0,8114028,True
24030126,2403,False,26,1,EventStageClear,102520102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_2,0,8114029,True
24030127,2403,False,27,1,EventStageClear,102520103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_3,0,8114030,True
24030128,2403,False,28,1,EventStageClear,102520104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_4,0,8114031,True
24030129,2403,False,29,1,EventStageClear,102520105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_5,0,8114032,True
24030130,2403,False,30,1,EventStageClear,102520106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_6,0,8114033,True
24030131,2403,False,31,1,EventStageClear,102520107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_7,0,8114034,True
24030132,2403,False,32,1,EventStageClear,102520108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_8,0,8114035,True
24030133,2403,False,33,1,EventStageClear,102520109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_9,0,8114036,True
24030134,2403,False,34,1,EventStageClear,102520110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_10,0,8114037,True
24030135,2403,False,35,1,EventStageClear,102520111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_11,0,8114038,True
24030136,2403,False,36,1,EventStageClear,102520112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_12,0,8114039,True
24030137,2403,False,37,1,EventBBQTycoonHighScore,80603,6000,False,Locale_Trigger:trigger_name_MinigameClear,Locale_Trigger:trigger_desc_EventBBQTycoonHighScore,0,8114056,True
24030138,2403,False,38,1,EventBBQTycoonHighScore,80603,9000,False,Locale_Trigger:trigger_name_MinigameClear,Locale_Trigger:trigger_desc_EventBBQTycoonHighScore,0,8114057,True
24030139,2403,False,39,1,EventBBQTycoonHighScore,80603,12000,False,Locale_Trigger:trigger_name_MinigameClear,Locale_Trigger:trigger_desc_EventBBQTycoonHighScore,0,8114058,True
26010001,2601,False,0,1,PointRewardEvent,2601,20,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8115051,True
26010002,2601,False,0,2,PointRewardEvent,2601,40,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8115052,True
26010003,2601,False,0,3,PointRewardEvent,2601,60,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8115053,True
26010004,2601,False,0,4,PointRewardEvent,2601,80,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8115054,True
26010005,2601,False,0,5,PointRewardEvent,2601,100,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8115055,True
26010101,2601,False,1,1,EventDungeonStageClear,40026,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventDungeonStageClear_02,20,0,True
26010201,2601,False,2,1,EventDungeonStageClear,40027,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventDungeonStageClear_03,20,0,True
26010301,2601,False,8,1,EquipItemLevelCount,0,1,False,Locale_Trigger:trigger_name_EquipmentLevelExp,Locale_Trigger:trigger_desc_EquipItemLevelCount,20,0,True
26010401,2601,False,7,1,ObtainEventCurrencyMaterial,7060026,50,True,Locale_Trigger:trigger_name_ObtainItem,Locale_Trigger:trigger_desc_ObtainEventCurrencyMaterialCE002,20,0,True
26010501,2601,False,4,1,EventMiniGameCe002PlayCheck,80703,1,False,Locale_Trigger:trigger_name_MinigameClear,Locale_Trigger:trigger_desc_EventMiniGameCe002PlayCheck,20,0,True
26010601,2601,False,3,1,SendFriendShipPoint,0,1,False,Locale_Trigger:trigger_name_SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,20,0,True
26010701,2601,False,5,1,CharacterCounsel,0,1,False,Locale_Trigger:trigger_name_CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterCounsel,20,0,True
26010801,2601,False,6,1,OutpostBattleReward,0,1,False,Locale_Trigger:trigger_name_OutpostBattleReward,Locale_Trigger:trigger_desc_OutpostBattleReward,20,0,True
26030001,2603,True,0,1,MissionClearEvent,2603,15,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8115001,True
26030002,2603,True,0,2,MissionClearEvent,2603,31,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8115002,True
26030003,2603,True,0,3,MissionClearEvent,2603,47,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8115003,True
26030101,2603,False,3,1,EventStageClear,102610101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_1,0,8115004,True
26030102,2603,False,4,1,EventStageClear,102610102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_2,0,8115005,True
26030103,2603,False,5,1,EventStageClear,102610103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_3,0,8115006,True
26030104,2603,False,6,1,EventStageClear,102610104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_4,0,8115007,True
26030105,2603,False,7,1,EventStageClear,102610105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_5,0,8115008,True
26030106,2603,False,8,1,EventStageClear,102610106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_A_1,0,8115009,True
26030107,2603,False,9,1,EventStageClear,102610107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_6,0,8115010,True
26030108,2603,False,10,1,EventStageClear,102610108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_7,0,8115011,True
26030109,2603,False,11,1,EventStageClear,102610109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_8,0,8115012,True
26030110,2603,False,12,1,EventStageClear,102610110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_A_2,0,8115013,True
26030111,2603,False,13,1,EventStageClear,102610111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_9,0,8115014,True
26030112,2603,False,14,1,EventStageClear,102610112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_10,0,8115015,True
26030113,2603,False,15,1,EventStageClear,102610113,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_A_3,0,8115016,True
26030114,2603,False,16,1,EventStageClear,102610114,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_11,0,8115017,True
26030115,2603,False,17,1,EventStageClear,102610115,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_12,0,8115018,True
26030116,2603,False,18,1,EventStageClear,102710101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_1,0,8115019,True
26030117,2603,False,19,1,EventStageClear,102710102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_A_4,0,8115020,True
26030118,2603,False,20,1,EventStageClear,102710103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_2,0,8115021,True
26030119,2603,False,21,1,EventStageClear,102710104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_3,0,8115022,True
26030120,2603,False,22,1,EventStageClear,102710105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_4,0,8115023,True
26030121,2603,False,23,1,EventStageClear,102710106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_5,0,8115024,True
26030122,2603,False,24,1,EventStageClear,102710107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_A_5,0,8115025,True
26030123,2603,False,25,1,EventStageClear,102710108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_6,0,8115026,True
26030124,2603,False,26,1,EventStageClear,102710109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_7,0,8115027,True
26030125,2603,False,27,1,EventStageClear,102710110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_8,0,8115028,True
26030126,2603,False,28,1,EventStageClear,102710111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_A_6,0,8115029,True
26030127,2603,False,29,1,EventStageClear,102710112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_9,0,8115030,True
26030128,2603,False,30,1,EventStageClear,102710113,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_10,0,8115031,True
26030129,2603,False,31,1,EventStageClear,102710114,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_A_7,0,8115032,True
26030130,2603,False,32,1,EventStageClear,102710115,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_11,0,8115033,True
26030131,2603,False,33,1,EventStageClear,102710116,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_12,0,8115034,True
26030132,2603,False,34,1,EventStageClear,102720101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_1,0,8115035,True
26030133,2603,False,35,1,EventStageClear,102720102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_2,0,8115036,True
26030134,2603,False,36,1,EventStageClear,102720103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_3,0,8115037,True
26030135,2603,False,37,1,EventStageClear,102720104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_4,0,8115038,True
26030136,2603,False,38,1,EventStageClear,102720105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_5,0,8115039,True
26030137,2603,False,39,1,EventStageClear,102720106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_6,0,8115040,True
26030138,2603,False,40,1,EventStageClear,102720107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_7,0,8115041,True
26030139,2603,False,41,1,EventStageClear,102720108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_8,0,8115042,True
26030140,2603,False,42,1,EventStageClear,102720109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_9,0,8115043,True
26030141,2603,False,43,1,EventStageClear,102720110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_10,0,8115044,True
26030142,2603,False,44,1,EventStageClear,102720111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_11,0,8115045,True
26030143,2603,False,45,1,EventStageClear,102720112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_12,0,8115046,True
26030144,2603,False,46,1,EventStageClear,102720113,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_13,0,8115047,True
26030145,2603,False,47,1,EventStageClear,102720114,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_14,0,8115048,True
26030146,2603,False,48,1,EventStageClear,102720115,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_15,0,8115049,True
26030147,2603,False,49,1,EventStageClear,102720116,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_16,0,8115050,True
26030148,2603,False,1,1,ObtainCharacter,5094,1,False,Locale_Trigger:trigger_name_ObtainCharacter,Locale_Trigger:trigger_desc_ObtainCharacter_ce_02_01,0,8115056,True
26030149,2603,False,2,1,ObtainCharacter,5095,1,False,Locale_Trigger:trigger_name_ObtainCharacter,Locale_Trigger:trigger_desc_ObtainCharacter_ce_02_02,0,8115057,True
28030001,2803,True,0,1,MissionClearEvent,2803,12,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8116001,True
28030002,2803,True,0,2,MissionClearEvent,2803,24,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8116002,True
28030101,2803,False,1,1,EventStageClear,102810101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_1,0,8116003,True
28030102,2803,False,2,1,EventStageClear,102810102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_2,0,8116004,True
28030103,2803,False,3,1,EventStageClear,102810103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_3,0,8116005,True
28030104,2803,False,4,1,EventStageClear,102810104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_4,0,8116006,True
28030105,2803,False,5,1,EventStageClear,102810105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_5,0,8116007,True
28030106,2803,False,6,1,EventStageClear,102810106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_6,0,8116008,True
28030107,2803,False,7,1,EventStageClear,102810107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_7,0,8116009,True
28030108,2803,False,8,1,EventStageClear,102810108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_8,0,8116010,True
28030109,2803,False,9,1,EventStageClear,102810109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_9,0,8116011,True
28030110,2803,False,10,1,EventStageClear,102810110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_10,0,8116012,True
28030111,2803,False,11,1,EventStageClear,102810111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_11,0,8116013,True
28030112,2803,False,12,1,EventStageClear,102810112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_12,0,8116014,True
28030113,2803,False,13,1,EventStageClear,102820101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_1,0,8116015,True
28030114,2803,False,14,1,EventStageClear,102820102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_2,0,8116016,True
28030115,2803,False,15,1,EventStageClear,102820103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_3,0,8116017,True
28030116,2803,False,16,1,EventStageClear,102820104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_4,0,8116018,True
28030117,2803,False,17,1,EventStageClear,102820105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_5,0,8116019,True
28030118,2803,False,18,1,EventStageClear,102820106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_6,0,8116020,True
28030119,2803,False,19,1,EventStageClear,102820107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_7,0,8116021,True
28030120,2803,False,20,1,EventStageClear,102820108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_8,0,8116022,True
28030121,2803,False,21,1,EventStageClear,102820109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_9,0,8116023,True
28030122,2803,False,22,1,EventStageClear,102820110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_10,0,8116024,True
28030123,2803,False,23,1,EventStageClear,102820111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_11,0,8116025,True
28030124,2803,False,24,1,EventStageClear,102820112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_12,0,8116026,True
29030001,2903,True,0,1,MissionClearEvent,2903,12,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8117001,True
29030002,2903,True,0,2,MissionClearEvent,2903,24,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8117002,True
29030101,2903,False,1,1,EventStageClear,102910101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_1,0,8117003,True
29030102,2903,False,2,1,EventStageClear,102910102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_2,0,8117004,True
29030103,2903,False,3,1,EventStageClear,102910103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_3,0,8117005,True
29030104,2903,False,4,1,EventStageClear,102910104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_4,0,8117006,True
29030105,2903,False,5,1,EventStageClear,102910105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_5,0,8117007,True
29030106,2903,False,6,1,EventStageClear,102910106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_6,0,8117008,True
29030107,2903,False,7,1,EventStageClear,102910107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_7,0,8117009,True
29030108,2903,False,8,1,EventStageClear,102910108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_8,0,8117010,True
29030109,2903,False,9,1,EventStageClear,102910109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_9,0,8117011,True
29030110,2903,False,10,1,EventStageClear,102910110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_10,0,8117012,True
29030111,2903,False,11,1,EventStageClear,102910111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_11,0,8117013,True
29030112,2903,False,12,1,EventStageClear,102910112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_12,0,8117014,True
29030113,2903,False,13,1,EventStageClear,102920101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_1,0,8117015,True
29030114,2903,False,14,1,EventStageClear,102920102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_2,0,8117016,True
29030115,2903,False,15,1,EventStageClear,102920103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_3,0,8117017,True
29030116,2903,False,16,1,EventStageClear,102920104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_4,0,8117018,True
