id,short_name,ticket_item_type,ticket_item_id,ticket_item_count,monster_stage_lv,dynamic_object_stage_lv,spot_autocontrol,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_id,first_clear_reward_id,clear_reward_id,enter_scenario,exit_scenario,fixed_play_character_id,character_lv,quick_battle_type,quick_battle_try_max_count,open_condition_list/0/open_condition_type,open_condition_list/0/open_condition_value,open_condition_list/1/open_condition_type,open_condition_list/1/open_condition_value
100720112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,108,94,True,32900,40000,False,6500624,0,0,0,event_maidinvalentine_epilogue,0,0,None,1,EventDungeonStageClear,100720111,None,0
101610101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,10,8,True,2100,40000,False,6501201,0,0,event_BunnyX777_01_s,event_BunnyX777_01_e,0,0,None,1,None,0,None,0
101610102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,18,14,True,3500,40000,False,6501202,0,0,0,0,0,0,None,1,EventDungeonStageClear,101610101,None,0
101610103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,22,18,True,3900,40000,False,6501203,0,0,event_BunnyX777_02_s,event_BunnyX777_02_e,0,0,None,1,EventDungeonStageClear,101610102,None,0
101610104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,28,26,True,5000,40000,False,6501204,0,0,0,0,0,0,None,1,EventDungeonStageClear,101610103,None,0
101610105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,34,30,True,5600,40000,False,6501205,0,0,event_BunnyX777_03_s,event_BunnyX777_03_e,0,0,None,1,EventDungeonStageClear,101610104,None,0
101610106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,40,36,True,6100,40000,False,6501206,0,0,0,0,0,0,None,1,EventDungeonStageClear,101610105,None,0
101610107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,44,42,True,8300,40000,False,6501207,0,0,event_BunnyX777_intermission_01,0,0,0,None,1,EventDungeonStageClear,101610106,None,0
101610108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,50,46,True,9500,40000,False,6501208,0,0,event_BunnyX777_04_s,event_BunnyX777_04_e,0,0,None,1,EventDungeonStageClear,101610107,None,0
101610109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,54,50,True,10700,40000,False,6501209,0,0,0,0,0,0,None,1,EventDungeonStageClear,101610108,None,0
101610110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,58,54,True,11800,40000,False,6501210,0,0,event_BunnyX777_05_s,event_BunnyX777_05_e,0,0,None,1,EventDungeonStageClear,101610109,None,0
101610111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,62,56,True,12900,40000,False,6501211,0,0,0,0,0,0,None,1,EventDungeonStageClear,101610110,None,0
101610112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,68,58,True,14800,40000,False,6501212,0,6110112,event_BunnyX777_06_s,event_BunnyX777_06_e,0,0,None,1,EventDungeonStageClear,101610111,None,0
101620101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,72,60,True,15800,40000,False,6501213,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,101610112,None,0
101620102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,74,62,True,16300,40000,False,6501214,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,101620101,None,0
101620103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,76,64,True,16700,40000,False,6501215,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,101620102,None,0
101620104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,78,66,True,17200,40000,False,6501216,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,101620103,None,0
101620105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,80,70,True,17600,40000,False,6501217,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,101620104,None,0
101620106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,82,74,True,18300,40000,False,6501218,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,101620105,None,0
101620107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,84,78,True,20200,40000,False,6501219,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,101620106,None,0
101620108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,88,80,True,21500,40000,False,6501220,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,101620107,None,0
101620109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,92,82,True,23400,40000,False,6501221,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,101620108,None,0
101620110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,96,86,True,25400,40000,False,6501222,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,101620109,None,0
101620111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,102,90,True,27900,40000,False,6501223,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,101620110,None,0
101620112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,108,94,True,32900,40000,False,6501224,0,0,0,event_BunnyX777_epilogue,0,0,None,1,EventDungeonStageClear,101620111,None,0
102810101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,10,8,True,2100,40000,False,6501901,0,0,event_schooloflock_01_s,event_schooloflock_01_e,0,0,None,1,None,0,None,0
102810102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,18,14,True,3500,40000,False,6501902,0,0,0,0,0,0,None,1,EventDungeonStageClear,102810101,None,0
102810103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,22,18,True,3900,40000,False,6501903,0,0,event_schooloflock_02_s,event_schooloflock_02_e,0,0,None,1,EventDungeonStageClear,102810102,None,0
102810104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,28,26,True,5000,40000,False,6501904,0,0,0,0,0,0,None,1,EventDungeonStageClear,102810103,None,0
102810105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,34,30,True,5600,40000,False,6501905,0,0,event_schooloflock_03_s,event_schooloflock_03_e,0,0,None,1,EventDungeonStageClear,102810104,None,0
102810106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,40,36,True,6100,40000,False,6501906,0,0,event_schooloflock_intermission_01,0,0,0,None,1,EventDungeonStageClear,102810105,None,0
102810107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,44,42,True,8300,40000,False,6501907,0,0,0,0,0,0,None,1,EventDungeonStageClear,102810106,None,0
102810108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,50,46,True,9500,40000,False,6501908,0,0,event_schooloflock_04_s,event_schooloflock_04_e,0,0,None,1,EventDungeonStageClear,102810107,None,0
102810109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,54,50,True,10700,40000,False,6501909,0,0,0,0,0,0,None,1,EventDungeonStageClear,102810108,None,0
102810110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,58,54,True,11800,40000,False,6501910,0,0,event_schooloflock_05_s,event_schooloflock_05_e,0,0,None,1,EventDungeonStageClear,102810109,None,0
102810111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,62,56,True,12900,40000,False,6501911,0,0,0,0,0,0,None,1,EventDungeonStageClear,102810110,None,0
102810112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,68,58,True,14800,40000,False,6501912,0,6130112,event_schooloflock_06_s,event_schooloflock_06_e,0,0,None,1,EventDungeonStageClear,102810111,None,0
102820101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,72,60,True,15800,40000,False,6501913,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,102810112,None,0
102820102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,74,62,True,16300,40000,False,6501914,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,102820101,None,0
102820103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,76,64,True,16700,40000,False,6501915,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,102820102,None,0
102820104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,78,66,True,17200,40000,False,6501916,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,102820103,None,0
102820105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,80,70,True,17600,40000,False,6501917,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,102820104,None,0
102820106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,82,74,True,18300,40000,False,6501918,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,102820105,None,0
102820107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,84,78,True,20200,40000,False,6501919,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,102820106,None,0
102820108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,88,80,True,21500,40000,False,6501920,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,102820107,None,0
102820109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,92,82,True,23400,40000,False,6501921,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,102820108,None,0
102820110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,96,86,True,25400,40000,False,6501922,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,102820109,None,0
102820111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,102,90,True,27900,40000,False,6501923,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,102820110,None,0
102820112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,108,94,True,32900,40000,False,6501924,0,0,0,event_schooloflock_epilogue,0,0,None,1,EventDungeonStageClear,102820111,None,0
103110101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,10,8,True,2100,40000,False,6502201,0,6122101,event_redash1_01_s,event_redash1_01_e,0,0,None,1,None,0,None,0
103110102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,14,14,True,3000,40000,False,6502202,0,6122102,0,0,0,0,None,1,EventDungeonStageClear,103110101,None,0
103110103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,22,18,True,3900,40000,False,6502203,0,6122103,event_redash1_02_s,event_redash1_02_e,0,0,None,1,EventDungeonStageClear,103110102,None,0
103110104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,28,26,True,4800,40000,False,6502204,0,6122104,0,0,0,0,None,1,EventDungeonStageClear,103110103,None,0
103110105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,34,30,True,5500,40000,False,6502205,0,6122105,event_redash1_03_s,event_redash1_03_e,0,0,None,1,EventDungeonStageClear,103110104,None,0
103110106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,40,36,True,6200,40000,False,6502206,0,6122106,event_redash1_intermission_01,0,0,0,None,1,EventDungeonStageClear,103110105,None,0
103110107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,42,42,True,7200,40000,False,6502207,0,6122107,0,0,0,0,None,1,EventDungeonStageClear,103110106,None,0
103110108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,47,46,True,8800,40000,False,6502208,0,6122108,event_redash1_04_s,event_redash1_04_e,0,0,None,1,EventDungeonStageClear,103110107,None,0
103110109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,53,50,True,10100,40000,False,6502209,0,6122109,0,0,0,0,None,1,EventDungeonStageClear,103110108,None,0
103110110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,58,54,True,11500,40000,False,6502210,0,6122110,event_redash1_05_s,event_redash1_05_e,0,0,None,1,EventDungeonStageClear,103110109,None,0
103110111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,62,56,True,12900,40000,False,6502211,0,0,0,0,0,0,None,1,EventDungeonStageClear,103110110,None,0
103110112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,68,58,True,14800,40000,False,6502212,0,6122112,event_redash1_06_s,event_redash1_06_e,0,0,None,1,EventDungeonStageClear,103110111,None,0
103210101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,10,8,True,2100,40000,False,6502213,0,6123101,event_redash2_01_s,event_redash2_01_e,0,0,None,1,None,0,None,0
103210102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,14,14,True,3000,40000,False,6502214,0,6123102,0,0,0,0,None,1,EventDungeonStageClear,103210101,None,0
103210103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,22,18,True,3900,40000,False,6502215,0,6123103,event_redash2_02_s,event_redash2_02_e,0,0,None,1,EventDungeonStageClear,103210102,None,0
103210104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,28,26,True,4800,40000,False,6502216,0,6123104,0,0,0,0,None,1,EventDungeonStageClear,103210103,None,0
103210105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,34,30,True,5500,40000,False,6502217,0,6123105,event_redash2_03_s,event_redash2_03_e,0,0,None,1,EventDungeonStageClear,103210104,None,0
103210106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,40,36,True,6200,40000,False,6502218,0,6123106,event_redash2_intermission_01,0,0,0,None,1,EventDungeonStageClear,103210105,None,0
103210107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,42,42,True,7200,40000,False,6502219,0,0,0,0,0,0,None,1,EventDungeonStageClear,103210106,None,0
103210108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,47,46,True,8800,40000,False,6502220,0,6123108,event_redash2_04_s,event_redash2_04_e,0,0,None,1,EventDungeonStageClear,103210107,None,0
103210109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,53,50,True,10100,40000,False,6502221,0,0,0,0,0,0,None,1,EventDungeonStageClear,103210108,None,0
103210110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,58,54,True,11500,40000,False,6502222,0,6123110,event_redash2_05_s,event_redash2_05_e,0,0,None,1,EventDungeonStageClear,103210109,None,0
103210111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,62,56,True,12900,40000,False,6502223,0,6123111,0,0,0,0,None,1,EventDungeonStageClear,103210110,None,0
103210112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,68,58,True,14800,40000,False,6502224,0,6123112,event_redash2_06_s,event_redash2_06_e,0,0,None,1,EventDungeonStageClear,103210111,None,0
103220101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,72,60,True,15800,40000,False,6502225,0,6123201,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,103210112,None,0
103220102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,74,62,True,16300,40000,False,6502226,0,6123202,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,103220101,None,0
103220103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,76,64,True,16700,40000,False,6502227,0,6123203,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,103220102,None,0
103220104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,78,66,True,17200,40000,False,6502228,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,103220103,None,0
103220105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,80,70,True,17600,40000,False,6502229,0,6123205,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,103220104,None,0
103220106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,82,74,True,18300,40000,False,6502230,0,6123206,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,103220105,None,0
103220107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,84,78,True,20200,40000,False,6502231,0,6123207,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,103220106,None,0
103220108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,88,80,True,21500,40000,False,6502232,0,6123208,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,103220107,None,0
103220109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,92,82,True,23400,40000,False,6502233,0,6123209,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,103220108,None,0
103220110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,96,86,True,25400,40000,False,6502234,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,103220109,None,0
103220111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,102,90,True,27900,40000,False,6502235,0,6123211,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,103220110,None,0
103220112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,108,94,True,32900,40000,False,6502236,0,6123212,0,event_redash2_epilogue,0,0,None,1,EventDungeonStageClear,103220111,None,0
100510101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,9,6,True,2000,40000,False,6500401,0,0,event_brandnewyear_01_s,event_brandnewyear_01_e,0,0,None,1,None,0,None,0
100510102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,12,8,True,2600,40000,False,6500402,0,0,0,0,0,0,None,1,EventDungeonStageClear,100510101,None,0
100510103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,19,14,True,3700,40000,False,6500403,0,0,event_brandnewyear_02_s,event_brandnewyear_02_e,0,0,None,1,EventDungeonStageClear,100510102,None,0
100510104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,26,20,True,4700,40000,False,6500404,0,0,0,0,0,0,None,1,EventDungeonStageClear,100510103,None,0
100510105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,33,27,True,5500,40000,False,6500405,0,0,event_brandnewyear_03_s,event_brandnewyear_03_e,0,0,None,1,EventDungeonStageClear,100510104,None,0
100510106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,39,30,True,6000,40000,False,6500406,0,0,0,0,0,0,None,1,EventDungeonStageClear,100510105,None,0
100510107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,43,38,True,8100,40000,False,6500407,0,0,event_brandnewyear_intermission_01,0,0,0,None,1,EventDungeonStageClear,100510106,None,0
100510108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,46,42,True,8800,40000,False,6500408,0,0,event_brandnewyear_04_s,event_brandnewyear_04_e,0,0,None,1,EventDungeonStageClear,100510107,None,0
100510109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,52,42,True,9900,40000,False,6500409,0,0,0,0,0,0,None,1,EventDungeonStageClear,100510108,None,0
100510110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,56,46,True,11200,40000,False,6500410,0,0,event_brandnewyear_05_s,event_brandnewyear_05_e,0,0,None,1,EventDungeonStageClear,100510109,None,0
100510111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,62,50,True,12900,40000,False,6500411,0,0,0,0,0,0,None,1,EventDungeonStageClear,100510110,None,0
100510112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,68,56,True,14800,40000,False,6500412,0,6080112,event_brandnewyear_06_s,event_brandnewyear_06_e,0,0,None,1,EventDungeonStageClear,100510111,None,0
100520101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,72,60,True,15800,40000,False,6500413,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,100510112,None,0
100520102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,76,68,True,16700,40000,False,6500414,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,100520101,None,0
100520103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,80,70,True,17600,40000,False,6500415,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,100520102,None,0
100520104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,82,72,True,18300,40000,False,6500416,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,100520103,None,0
100520105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,84,72,True,20200,40000,False,6500417,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,100520104,None,0
100520106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,88,80,True,21500,40000,False,6500418,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,100520105,None,0
100520107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,90,80,True,22300,40000,False,6500419,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,100520106,None,0
100520108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,96,90,True,25400,40000,False,6500420,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,100520107,None,0
100520109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,98,90,True,26200,40000,False,6500421,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,100520108,None,0
100520110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,102,90,True,27900,40000,False,6500422,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,100520109,None,0
100520111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,104,98,True,30700,40000,False,6500423,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,100520110,None,0
100520112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,108,98,True,32900,40000,False,6500424,0,0,0,event_brandnewyear_epilogue,0,0,None,1,EventDungeonStageClear,100520111,None,0
100210101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,9,6,True,2000,40000,False,6500201,0,0,event_hightechtoy_01_s,event_hightechtoy_01_e,0,0,None,1,None,0,None,0
100210102,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,Item,0,0,12,8,True,2600,40000,False,6500202,0,0,0,0,0,0,None,1,EventDungeonStageClear,100210101,None,0
100210103,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,Item,0,0,19,14,True,3700,40000,False,6500203,0,0,event_hightechtoy_02_s,event_hightechtoy_02_e,0,0,None,1,EventDungeonStageClear,100210102,None,0
100210104,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,Item,0,0,26,20,True,4700,40000,False,6500204,0,0,0,0,0,0,None,1,EventDungeonStageClear,100210103,None,0
100210105,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,Item,0,0,33,27,True,5500,40000,False,6500205,0,0,event_hightechtoy_03_s,event_hightechtoy_03_e,0,0,None,1,EventDungeonStageClear,100210104,None,0
100210106,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,Item,0,0,39,30,True,6000,40000,False,6500206,0,0,0,0,0,0,None,1,EventDungeonStageClear,100210105,None,0
100210107,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,Item,0,0,43,38,True,8100,40000,False,6500207,0,0,event_hightechtoy_intermission_01,0,0,0,None,1,EventDungeonStageClear,100210106,None,0
100210108,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,Item,0,0,46,42,True,8800,40000,False,6500208,0,0,event_hightechtoy_04_s,event_hightechtoy_04_e,0,0,None,1,EventDungeonStageClear,100210107,None,0
100210109,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,Item,0,0,52,42,True,9900,40000,False,6500209,0,0,0,0,0,0,None,1,EventDungeonStageClear,100210108,None,0
100210110,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,Item,0,0,56,46,True,11200,40000,False,6500210,0,0,event_hightechtoy_05_s,event_hightechtoy_05_e,0,0,None,1,EventDungeonStageClear,100210109,None,0
100210111,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,Item,0,0,62,50,True,12900,40000,False,6500211,0,0,0,0,0,0,None,1,EventDungeonStageClear,100210110,None,0
100210112,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,Item,0,0,68,56,True,14800,40000,False,6500212,0,6030112,event_hightechtoy_06_s,event_hightechtoy_06_e,0,0,None,1,EventDungeonStageClear,100210111,None,0
100220101,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,Item,0,0,72,60,True,15800,40000,False,6500213,0,0,0,0,0,0,StandardBattlePower,1,EventDungeonStageClear,100210112,None,0
