id,group_id,spawn_monster_id,random_spawn,spawn_point,boss_spawn,monster_spawn_time,monster_hp_ratio,monster_atk_ratio,monster_def_ratio,monster_move_speed_ratio
585,26,10301,False,1,False,2350,750,150,115,100
586,26,10621,False,3,False,2150,750,150,115,100
587,26,10501,False,5,False,2350,750,150,115,100
588,26,10301,False,7,False,2150,750,150,115,100
589,26,10501,False,10,False,2350,750,150,115,100
590,26,10701,False,2,False,2850,750,150,115,100
591,26,10301,False,4,False,3050,750,150,115,100
592,26,10701,False,6,False,2850,750,150,115,100
593,26,10621,False,9,False,3050,750,150,115,100
594,26,10501,False,1,False,3550,750,150,115,100
595,26,10621,False,5,False,3750,750,150,115,100
596,26,10501,False,8,False,3550,750,150,115,100
597,26,10301,False,10,False,3750,750,150,115,100
598,26,10301,False,2,False,4450,750,150,115,100
599,26,10701,False,4,False,4250,750,150,115,100
600,26,10301,False,7,False,4450,750,150,115,100
601,26,10301,False,9,False,4250,750,150,115,100
602,27,10301,False,2,False,50,800,150,120,100
603,27,10301,False,4,False,250,800,150,120,100
604,27,10701,False,6,False,50,800,150,120,100
605,27,10301,False,9,False,200,800,150,120,100
606,27,10501,False,3,False,750,800,150,120,100
607,27,10301,False,5,False,950,800,150,120,100
608,27,10501,False,8,False,750,800,150,120,100
609,27,10301,False,10,False,950,800,150,120,100
610,27,10301,False,2,False,1450,800,150,120,100
611,27,10301,False,4,False,1650,800,150,120,100
612,27,10621,False,6,False,1450,800,150,120,100
613,27,10701,False,9,False,1650,800,150,120,100
614,27,10301,False,1,False,2350,800,150,120,100
615,27,10621,False,3,False,2150,800,150,120,100
616,27,10501,False,5,False,2350,800,150,120,100
617,27,10301,False,7,False,2150,800,150,120,100
618,27,10501,False,10,False,2350,800,150,120,100
619,27,10701,False,2,False,2850,800,150,120,100
620,27,10301,False,4,False,3050,800,150,120,100
621,27,10701,False,6,False,2850,800,150,120,100
622,27,10621,False,9,False,3050,800,150,120,100
623,27,10501,False,1,False,3550,800,150,120,100
624,27,10621,False,5,False,3750,800,150,120,100
625,27,10501,False,8,False,3550,800,150,120,100
626,27,10301,False,10,False,3750,800,150,120,100
627,27,10301,False,2,False,4450,800,150,120,100
628,27,10701,False,4,False,4250,800,150,120,100
629,27,10301,False,7,False,4450,800,150,120,100
630,27,10301,False,9,False,4250,800,150,120,100
631,28,10301,False,2,False,50,850,150,125,100
632,28,10301,False,4,False,250,850,150,125,100
633,28,10701,False,6,False,50,850,150,125,100
634,28,10301,False,9,False,200,850,150,125,100
635,28,10501,False,3,False,750,850,150,125,100
636,28,10301,False,5,False,950,850,150,125,100
637,28,10501,False,8,False,750,850,150,125,100
638,28,10301,False,10,False,950,850,150,125,100
639,28,10301,False,2,False,1450,850,150,125,100
640,28,10301,False,4,False,1650,850,150,125,100
641,28,10621,False,6,False,1450,850,150,125,100
642,28,10701,False,9,False,1650,850,150,125,100
643,28,10301,False,1,False,2350,850,150,125,100
644,28,10621,False,3,False,2150,850,150,125,100
645,28,10501,False,5,False,2350,850,150,125,100
646,28,10301,False,7,False,2150,850,150,125,100
647,28,10501,False,10,False,2350,850,150,125,100
648,28,10701,False,2,False,2850,850,150,125,100
649,28,10301,False,4,False,3050,850,150,125,100
650,28,10701,False,6,False,2850,850,150,125,100
651,28,10621,False,9,False,3050,850,150,125,100
652,28,10501,False,1,False,3550,850,150,125,100
653,28,10621,False,5,False,3750,850,150,125,100
654,28,10501,False,8,False,3550,850,150,125,100
655,28,10301,False,10,False,3750,850,150,125,100
656,28,10301,False,2,False,4450,850,150,125,100
657,28,10701,False,4,False,4250,850,150,125,100
658,28,10301,False,7,False,4450,850,150,125,100
659,28,10301,False,9,False,4250,850,150,125,100
660,29,10301,False,2,False,50,950,150,130,100
661,29,10301,False,4,False,250,950,150,130,100
662,29,10701,False,6,False,50,950,150,130,100
663,29,10301,False,9,False,200,950,150,130,100
664,29,10501,False,3,False,750,950,150,130,100
665,29,10301,False,5,False,950,950,150,130,100
666,29,10501,False,8,False,750,950,150,130,100
667,29,10301,False,10,False,950,950,150,130,100
668,29,10301,False,2,False,1450,950,150,130,100
669,29,10301,False,4,False,1650,950,150,130,100
670,29,10621,False,6,False,1450,950,150,130,100
671,29,10701,False,9,False,1650,950,150,130,100
672,29,10301,False,1,False,2350,950,150,130,100
673,29,10621,False,3,False,2150,950,150,130,100
674,29,10501,False,5,False,2350,950,150,130,100
675,29,10301,False,7,False,2150,950,150,130,100
676,29,10501,False,10,False,2350,950,150,130,100
677,29,10701,False,2,False,2850,950,150,130,100
678,29,10301,False,4,False,3050,950,150,130,100
679,29,10701,False,6,False,2850,950,150,130,100
680,29,10621,False,9,False,3050,950,150,130,100
681,29,10501,False,1,False,3550,950,150,130,100
682,29,10621,False,5,False,3750,950,150,130,100
683,29,10501,False,8,False,3550,950,150,130,100
684,29,10301,False,10,False,3750,950,150,130,100
685,29,10301,False,2,False,4450,950,150,130,100
686,29,10701,False,4,False,4250,950,150,130,100
687,29,10301,False,7,False,4450,950,150,130,100
688,29,10301,False,9,False,4250,950,150,130,100
689,30,10301,False,2,False,50,1050,150,150,100
690,30,10301,False,4,False,250,1050,150,150,100
691,30,10701,False,6,False,50,1050,150,150,100
692,30,10301,False,9,False,200,1050,150,150,100
693,30,10501,False,3,False,750,1050,150,150,100
694,30,10301,False,5,False,950,1050,150,150,100
695,30,10501,False,8,False,750,1050,150,150,100
696,30,10301,False,10,False,950,1050,150,150,100
697,30,10301,False,2,False,1450,1050,150,150,100
698,30,10301,False,4,False,1650,1050,150,150,100
699,30,10621,False,6,False,1450,1050,150,150,100
700,30,10701,False,9,False,1650,1050,150,150,100
701,30,10301,False,1,False,2350,1050,150,150,100
702,30,10621,False,3,False,2150,1050,150,150,100
703,30,10501,False,5,False,2350,1050,150,150,100
704,30,10301,False,7,False,2150,1050,150,150,100
705,30,10501,False,10,False,2350,1050,150,150,100
706,30,10701,False,2,False,2850,1050,150,150,100
707,30,30301,False,4,False,3050,1050,150,150,100
708,30,20211,False,7,False,2850,1050,150,150,100
709,30,10701,False,9,False,3050,1050,150,150,100
710,30,10501,False,1,False,3550,1050,150,150,100
711,30,10621,False,5,False,3750,1050,150,150,100
712,30,10501,False,8,False,3550,1050,150,150,100
713,30,10301,False,10,False,3750,1050,150,150,100
714,30,10301,False,2,False,4450,1050,150,150,100
715,30,10701,False,4,False,4250,1050,150,150,100
716,30,10301,False,7,False,4450,1050,150,150,100
717,30,10301,False,9,True,4250,1050,150,150,100
718,31,10301,True,2,False,50,1200,200,200,110
719,31,10301,True,4,False,250,1200,200,200,110
720,31,10701,True,6,False,50,1200,200,200,110
721,31,10301,True,9,False,200,1200,200,200,110
722,31,10501,True,3,False,750,1200,200,200,110
723,31,10301,True,5,False,950,1200,200,200,110
724,31,10501,True,8,False,750,1200,200,200,110
725,31,10301,True,10,False,950,1200,200,200,110
726,31,10301,True,2,False,1450,1200,200,200,110
727,31,10301,True,4,False,1650,1200,200,200,110
728,31,10611,True,6,False,1450,1200,200,200,110
729,31,10701,True,9,False,1650,1200,200,200,110
730,31,10301,True,1,False,2350,1200,200,200,110
731,31,10611,True,3,False,2150,1200,200,200,110
732,31,10501,True,5,False,2350,1200,200,200,110
733,31,10301,True,7,False,2150,1200,200,200,110
734,31,10501,True,10,False,2350,1200,200,200,110
735,31,10701,True,2,False,2850,1200,200,200,110
736,31,10301,True,4,False,3050,1200,200,200,110
737,31,10701,True,6,False,2850,1200,200,200,110
738,31,10611,True,9,False,3050,1200,200,200,110
739,31,10501,True,1,False,3550,1200,200,200,110
740,31,10611,True,5,False,3750,1200,200,200,110
741,31,10501,True,8,False,3550,1200,200,200,110
742,31,10301,True,10,False,3750,1200,200,200,110
743,31,10301,True,2,False,4450,1200,200,200,110
744,31,10701,True,4,False,4250,1200,200,200,110
745,31,10301,True,7,False,4450,1200,200,200,110
746,31,10301,True,9,False,4250,1200,200,200,110
747,32,10301,True,2,False,50,1400,200,200,110
748,32,10301,True,4,False,250,1400,200,200,110
749,32,10701,True,6,False,50,1400,200,200,110
750,32,10301,True,9,False,200,1400,200,200,110
751,32,10501,True,3,False,750,1400,200,200,110
752,32,10301,True,5,False,950,1400,200,200,110
753,32,10501,True,8,False,750,1400,200,200,110
754,32,10301,True,10,False,950,1400,200,200,110
755,32,10301,True,2,False,1450,1400,200,200,110
756,32,10301,True,4,False,1650,1400,200,200,110
757,32,10611,True,6,False,1450,1400,200,200,110
758,32,10701,True,9,False,1650,1400,200,200,110
759,32,10301,True,1,False,2350,1400,200,200,110
760,32,10611,True,3,False,2150,1400,200,200,110
761,32,10501,True,5,False,2350,1400,200,200,110
762,32,10301,True,7,False,2150,1400,200,200,110
763,32,10501,True,10,False,2350,1400,200,200,110
764,32,10701,True,2,False,2850,1400,200,200,110
765,32,10301,True,4,False,3050,1400,200,200,110
766,32,10701,True,6,False,2850,1400,200,200,110
767,32,10611,True,9,False,3050,1400,200,200,110
768,32,10501,True,1,False,3550,1400,200,200,110
769,32,10611,True,5,False,3750,1400,200,200,110
770,32,10501,True,8,False,3550,1400,200,200,110
771,32,10301,True,10,False,3750,1400,200,200,110
772,32,10301,True,2,False,4450,1400,200,200,110
773,32,10701,True,4,False,4250,1400,200,200,110
774,32,10301,True,7,False,4450,1400,200,200,110
775,32,10301,True,9,False,4250,1400,200,200,110
776,33,10301,True,2,False,50,1600,200,200,110
777,33,10301,True,4,False,250,1600,200,200,110
778,33,10701,True,6,False,50,1600,200,200,110
779,33,10301,True,9,False,200,1600,200,200,110
780,33,10501,True,3,False,750,1600,200,200,110
781,33,10301,True,5,False,950,1600,200,200,110
782,33,10501,True,8,False,750,1600,200,200,110
783,33,10301,True,10,False,950,1600,200,200,110
784,33,10301,True,2,False,1450,1600,200,200,110
785,33,10301,True,4,False,1650,1600,200,200,110
786,33,10611,True,6,False,1450,1600,200,200,110
787,33,10701,True,9,False,1650,1600,200,200,110
788,33,10301,True,1,False,2350,1600,200,200,110
789,33,10611,True,3,False,2150,1600,200,200,110
790,33,10501,True,5,False,2350,1600,200,200,110
791,33,10301,True,7,False,2150,1600,200,200,110
792,33,10501,True,10,False,2350,1600,200,200,110
793,33,10701,True,2,False,2850,1600,200,200,110
794,33,10301,True,4,False,3050,1600,200,200,110
795,33,10701,True,6,False,2850,1600,200,200,110
796,33,10611,True,9,False,3050,1600,200,200,110
797,33,10501,True,1,False,3550,1600,200,200,110
798,33,10611,True,5,False,3750,1600,200,200,110
799,33,10501,True,8,False,3550,1600,200,200,110
800,33,10301,True,10,False,3750,1600,200,200,110
801,33,10301,True,2,False,4450,1600,200,200,110
802,33,10701,True,4,False,4250,1600,200,200,110
803,33,10301,True,7,False,4450,1600,200,200,110
804,33,10301,True,9,False,4250,1600,200,200,110
805,34,10301,True,2,False,50,1800,200,200,110
806,34,10301,True,4,False,250,1800,200,200,110
807,34,10701,True,6,False,50,1800,200,200,110
808,34,10301,True,9,False,200,1800,200,200,110
809,34,10501,True,3,False,750,1800,200,200,110
810,34,10301,True,5,False,950,1800,200,200,110
811,34,10501,True,8,False,750,1800,200,200,110
812,34,10301,True,10,False,950,1800,200,200,110
813,34,10301,True,2,False,1450,1800,200,200,110
814,34,10301,True,4,False,1650,1800,200,200,110
815,34,10611,True,6,False,1450,1800,200,200,110
816,34,10701,True,9,False,1650,1800,200,200,110
817,34,10301,True,1,False,2350,1800,200,200,110
818,34,10611,True,3,False,2150,1800,200,200,110
819,34,10501,True,5,False,2350,1800,200,200,110
820,34,10301,True,7,False,2150,1800,200,200,110
821,34,10501,True,10,False,2350,1800,200,200,110
822,34,10701,True,2,False,2850,1800,200,200,110
823,34,10301,True,4,False,3050,1800,200,200,110
824,34,10701,True,6,False,2850,1800,200,200,110
825,34,10611,True,9,False,3050,1800,200,200,110
826,34,10501,True,1,False,3550,1800,200,200,110
827,34,10611,True,5,False,3750,1800,200,200,110
828,34,10501,True,8,False,3550,1800,200,200,110
829,34,10301,True,10,False,3750,1800,200,200,110
830,34,10301,True,2,False,4450,1800,200,200,110
831,34,10701,True,4,False,4250,1800,200,200,110
832,34,10301,True,7,False,4450,1800,200,200,110
833,34,10301,True,9,False,4250,1800,200,200,110
834,35,10301,True,2,False,50,2000,200,200,110
835,35,10301,True,4,False,250,2000,200,200,110
836,35,10701,True,6,False,50,2000,200,200,110
837,35,10301,True,9,False,200,2000,200,200,110
838,35,10501,True,3,False,750,2000,200,200,110
839,35,10301,True,5,False,950,2000,200,200,110
840,35,10501,True,8,False,750,2000,200,200,110
841,35,10301,True,10,False,950,2000,200,200,110
842,35,10301,True,2,False,1450,2000,200,200,110
843,35,10301,True,4,False,1650,2000,200,200,110
844,35,10611,True,6,False,1450,2000,200,200,110
845,35,10701,True,9,False,1650,2000,200,200,110
846,35,10301,True,1,False,2350,2000,200,200,110
847,35,10611,True,3,False,2150,2000,200,200,110
848,35,10501,True,5,False,2350,2000,200,200,110
849,35,10301,True,7,False,2150,2000,200,200,110
850,35,10501,True,10,False,2350,2000,200,200,110
851,35,10701,True,2,False,2850,2000,200,200,110
852,35,10701,True,4,False,3050,2000,200,200,110
853,35,20201,True,6,False,2850,2000,200,200,110
854,35,10611,True,9,False,3050,2000,200,200,110
855,35,10501,True,1,False,3550,2000,200,200,110
856,35,10611,True,5,False,3750,2000,200,200,110
857,35,10501,True,8,False,3550,2000,200,200,110
858,35,10301,True,10,False,3750,2000,200,200,110
859,35,10301,True,2,False,4450,2000,200,200,110
860,35,10701,True,4,False,4250,2000,200,200,110
861,35,10301,True,7,False,4450,2000,200,200,110
862,35,10301,True,9,False,4250,2000,200,200,110
863,36,10301,True,2,False,50,2200,200,200,110
864,36,10301,True,4,False,250,2200,200,200,110
865,36,10701,True,6,False,50,2200,200,200,110
866,36,10301,True,9,False,200,2200,200,200,110
867,36,10501,True,3,False,750,2200,200,200,110
868,36,10301,True,5,False,950,2200,200,200,110
869,36,10501,True,8,False,750,2200,200,200,110
870,36,10301,True,10,False,950,2200,200,200,110
871,36,10301,True,2,False,1450,2200,200,200,110
872,36,10301,True,4,False,1650,2200,200,200,110
873,36,10621,True,6,False,1450,2200,200,200,110
874,36,10701,True,9,False,1650,2200,200,200,110
875,36,10301,True,1,False,2350,2200,200,200,110
876,36,10621,True,3,False,2150,2200,200,200,110
877,36,10501,True,5,False,2350,2200,200,200,110
878,36,10301,True,7,False,2150,2200,200,200,110
879,36,10501,True,10,False,2350,2200,200,200,110
880,36,10701,True,2,False,2850,2200,200,200,110
881,36,10301,True,4,False,3050,2200,200,200,110
882,36,10701,True,6,False,2850,2200,200,200,110
883,36,10621,True,9,False,3050,2200,200,200,110
884,36,10501,True,1,False,3550,2200,200,200,110
885,36,10621,True,5,False,3750,2200,200,200,110
886,36,10501,True,8,False,3550,2200,200,200,110
887,36,10301,True,10,False,3750,2200,200,200,110
888,36,10301,True,2,False,4450,2200,200,200,110
889,36,10701,True,4,False,4250,2200,200,200,110
890,36,10301,True,7,False,4450,2200,200,200,110
891,36,10301,True,9,False,4250,2200,200,200,110
892,37,10301,True,2,False,50,2400,200,200,110
893,37,10301,True,4,False,250,2400,200,200,110
894,37,10701,True,6,False,50,2400,200,200,110
895,37,10301,True,9,False,200,2400,200,200,110
896,37,10501,True,3,False,750,2400,200,200,110
897,37,10301,True,5,False,950,2400,200,200,110
898,37,10501,True,8,False,750,2400,200,200,110
899,37,10301,True,10,False,950,2400,200,200,110
900,37,10301,True,2,False,1450,2400,200,200,110
901,37,10301,True,4,False,1650,2400,200,200,110
902,37,10621,True,6,False,1450,2400,200,200,110
903,37,10701,True,9,False,1650,2400,200,200,110
904,37,10301,True,1,False,2350,2400,200,200,110
905,37,10621,True,3,False,2150,2400,200,200,110
906,37,10501,True,5,False,2350,2400,200,200,110
907,37,10301,True,7,False,2150,2400,200,200,110
908,37,10501,True,10,False,2350,2400,200,200,110
909,37,10701,True,2,False,2850,2400,200,200,110
910,37,10301,True,4,False,3050,2400,200,200,110
911,37,10701,True,6,False,2850,2400,200,200,110
912,37,10621,True,9,False,3050,2400,200,200,110
913,37,10501,True,1,False,3550,2400,200,200,110
914,37,10621,True,5,False,3750,2400,200,200,110
915,37,10501,True,8,False,3550,2400,200,200,110
916,37,10301,True,10,False,3750,2400,200,200,110
917,37,10301,True,2,False,4450,2400,200,200,110
918,37,10701,True,4,False,4250,2400,200,200,110
919,37,10301,True,7,False,4450,2400,200,200,110
920,37,10301,True,9,False,4250,2400,200,200,110
921,38,10301,True,2,False,50,2600,200,200,110
922,38,10301,True,4,False,250,2600,200,200,110
923,38,10701,True,6,False,50,2600,200,200,110
924,38,10301,True,9,False,200,2600,200,200,110
925,38,10501,True,3,False,750,2600,200,200,110
926,38,10301,True,5,False,950,2600,200,200,110
927,38,10501,True,8,False,750,2600,200,200,110
928,38,10301,True,10,False,950,2600,200,200,110
929,38,10301,True,2,False,1450,2600,200,200,110
930,38,10301,True,4,False,1650,2600,200,200,110
931,38,10621,True,6,False,1450,2600,200,200,110
932,38,10701,True,9,False,1650,2600,200,200,110
933,38,10301,True,1,False,2350,2600,200,200,110
934,38,10621,True,3,False,2150,2600,200,200,110
935,38,10501,True,5,False,2350,2600,200,200,110
936,38,10301,True,7,False,2150,2600,200,200,110
937,38,10501,True,10,False,2350,2600,200,200,110
938,38,10701,True,2,False,2850,2600,200,200,110
939,38,10301,True,4,False,3050,2600,200,200,110
940,38,10701,True,6,False,2850,2600,200,200,110
941,38,10621,True,9,False,3050,2600,200,200,110
942,38,10501,True,1,False,3550,2600,200,200,110
943,38,10621,True,5,False,3750,2600,200,200,110
944,38,10501,True,8,False,3550,2600,200,200,110
945,38,10301,True,10,False,3750,2600,200,200,110
946,38,10301,True,2,False,4450,2600,200,200,110
947,38,10701,True,4,False,4250,2600,200,200,110
948,38,10301,True,7,False,4450,2600,200,200,110
949,38,10301,True,9,False,4250,2600,200,200,110
950,39,10301,True,2,False,50,2800,200,200,110
951,39,10301,True,4,False,250,2800,200,200,110
952,39,10701,True,6,False,50,2800,200,200,110
953,39,10301,True,9,False,200,2800,200,200,110
954,39,10501,True,3,False,750,2800,200,200,110
955,39,10301,True,5,False,950,2800,200,200,110
956,39,10501,True,8,False,750,2800,200,200,110
957,39,10301,True,10,False,950,2800,200,200,110
958,39,10301,True,2,False,1450,2800,200,200,110
959,39,10301,True,4,False,1650,2800,200,200,110
960,39,10621,True,6,False,1450,2800,200,200,110
961,39,10701,True,9,False,1650,2800,200,200,110
962,39,10301,True,1,False,2350,2800,200,200,110
963,39,10621,True,3,False,2150,2800,200,200,110
964,39,10501,True,5,False,2350,2800,200,200,110
965,39,10301,True,7,False,2150,2800,200,200,110
966,39,10501,True,10,False,2350,2800,200,200,110
967,39,10701,True,2,False,2850,2800,200,200,110
968,39,10301,True,4,False,3050,2800,200,200,110
969,39,10701,True,6,False,2850,2800,200,200,110
970,39,10621,True,9,False,3050,2800,200,200,110
971,39,10501,True,1,False,3550,2800,200,200,110
972,39,10621,True,5,False,3750,2800,200,200,110
973,39,10501,True,8,False,3550,2800,200,200,110
974,39,10301,True,10,False,3750,2800,200,200,110
975,39,10301,True,2,False,4450,2800,200,200,110
976,39,10701,True,4,False,4250,2800,200,200,110
977,39,10301,True,7,False,4450,2800,200,200,110
978,39,10301,True,9,False,4250,2800,200,200,110
979,40,10301,True,2,False,50,3000,200,200,110
980,40,10301,True,4,False,250,3000,200,200,110
981,40,10701,True,6,False,50,3000,200,200,110
982,40,10301,True,9,False,200,3000,200,200,110
983,40,10501,True,3,False,750,3000,200,200,110
984,40,10301,True,5,False,950,3000,200,200,110
985,40,10501,True,8,False,750,3000,200,200,110
986,40,10301,True,10,False,950,3000,200,200,110
987,40,10301,True,2,False,1450,3000,200,200,110
988,40,10301,True,4,False,1650,3000,200,200,110
989,40,10621,True,6,False,1450,3000,200,200,110
990,40,10701,True,9,False,1650,3000,200,200,110
991,40,10301,True,1,False,2350,3000,200,200,110
992,40,10621,True,3,False,2150,3000,200,200,110
993,40,10501,True,5,False,2350,3000,200,200,110
994,40,10301,True,7,False,2150,3000,200,200,110
995,40,10501,True,10,False,2350,3000,200,200,110
996,40,10701,True,2,False,2850,3000,200,200,110
997,40,30301,True,4,False,3050,3000,200,200,110
998,40,20211,True,7,False,2850,3000,200,200,110
999,40,10701,True,9,False,3050,3000,200,200,110
1000,40,10501,True,1,False,3550,3000,200,200,110
1001,40,10621,True,5,False,3750,3000,200,200,110
1002,40,10501,True,8,False,3550,3000,200,200,110
1003,40,10301,True,10,False,3750,3000,200,200,110
1004,40,10301,True,2,False,4450,3000,200,200,110
1005,40,10701,True,4,False,4250,3000,200,200,110
1006,40,10301,True,7,False,4450,3000,200,200,110
1007,40,10301,True,9,True,4250,3000,200,200,110
1008,41,10301,True,2,False,50,3200,300,300,110
1009,41,10301,True,4,False,250,3200,300,300,110
1010,41,10701,True,6,False,50,3200,300,300,110
1011,41,10301,True,9,False,200,3200,300,300,110
1012,41,10501,True,3,False,750,3200,300,300,110
1013,41,10301,True,5,False,950,3200,300,300,110
1014,41,10501,True,8,False,750,3200,300,300,110
1015,41,10301,True,10,False,950,3200,300,300,110
1016,41,10301,True,2,False,1450,3200,300,300,110
1017,41,10301,True,4,False,1650,3200,300,300,110
1018,41,10611,True,6,False,1450,3200,300,300,110
1019,41,10701,True,9,False,1650,3200,300,300,110
1020,41,10301,True,1,False,2350,3200,300,300,110
1021,41,10611,True,3,False,2150,3200,300,300,110
1022,41,10501,True,5,False,2350,3200,300,300,110
1023,41,10301,True,7,False,2150,3200,300,300,110
1024,41,10501,True,10,False,2350,3200,300,300,110
1025,41,10701,True,2,False,2850,3200,300,300,110
1026,41,10301,True,4,False,3050,3200,300,300,110
1027,41,10701,True,6,False,2850,3200,300,300,110
1028,41,10611,True,9,False,3050,3200,300,300,110
1029,41,10501,True,1,False,3550,3200,300,300,110
1030,41,10611,True,5,False,3750,3200,300,300,110
1031,41,10501,True,8,False,3550,3200,300,300,110
1032,41,10301,True,10,False,3750,3200,300,300,110
1033,41,10301,True,2,False,4450,3200,300,300,110
1034,41,10701,True,4,False,4250,3200,300,300,110
1035,41,10301,True,7,False,4450,3200,300,300,110
1036,41,10301,True,9,False,4250,3200,300,300,110
1037,42,10301,True,2,False,50,3400,300,300,110
1038,42,10301,True,4,False,250,3400,300,300,110
1039,42,10701,True,6,False,50,3400,300,300,110
1040,42,10301,True,9,False,200,3400,300,300,110
1041,42,10501,True,3,False,750,3400,300,300,110
1042,42,10301,True,5,False,950,3400,300,300,110
1043,42,10501,True,8,False,750,3400,300,300,110
1044,42,10301,True,10,False,950,3400,300,300,110
1045,42,10301,True,2,False,1450,3400,300,300,110
1046,42,10301,True,4,False,1650,3400,300,300,110
1047,42,10611,True,6,False,1450,3400,300,300,110
1048,42,10701,True,9,False,1650,3400,300,300,110
1049,42,10301,True,1,False,2350,3400,300,300,110
1050,42,10611,True,3,False,2150,3400,300,300,110
1051,42,10501,True,5,False,2350,3400,300,300,110
1052,42,10301,True,7,False,2150,3400,300,300,110
1053,42,10501,True,10,False,2350,3400,300,300,110
1054,42,10701,True,2,False,2850,3400,300,300,110
1055,42,10301,True,4,False,3050,3400,300,300,110
1056,42,10701,True,6,False,2850,3400,300,300,110
1057,42,10611,True,9,False,3050,3400,300,300,110
1058,42,10501,True,1,False,3550,3400,300,300,110
1059,42,10611,True,5,False,3750,3400,300,300,110
1060,42,10501,True,8,False,3550,3400,300,300,110
1061,42,10301,True,10,False,3750,3400,300,300,110
1062,42,10301,True,2,False,4450,3400,300,300,110
1063,42,10701,True,4,False,4250,3400,300,300,110
1064,42,10301,True,7,False,4450,3400,300,300,110
1065,42,10301,True,9,False,4250,3400,300,300,110
1066,43,10301,True,2,False,50,3600,300,300,110
1067,43,10301,True,4,False,250,3600,300,300,110
1068,43,10701,True,6,False,50,3600,300,300,110
1069,43,10301,True,9,False,200,3600,300,300,110
1070,43,10501,True,3,False,750,3600,300,300,110
1071,43,10301,True,5,False,950,3600,300,300,110
1072,43,10501,True,8,False,750,3600,300,300,110
1073,43,10301,True,10,False,950,3600,300,300,110
1074,43,10301,True,2,False,1450,3600,300,300,110
1075,43,10301,True,4,False,1650,3600,300,300,110
1076,43,10611,True,6,False,1450,3600,300,300,110
1077,43,10701,True,9,False,1650,3600,300,300,110
1078,43,10301,True,1,False,2350,3600,300,300,110
1079,43,10611,True,3,False,2150,3600,300,300,110
1080,43,10501,True,5,False,2350,3600,300,300,110
1081,43,10301,True,7,False,2150,3600,300,300,110
1082,43,10501,True,10,False,2350,3600,300,300,110
1083,43,10701,True,2,False,2850,3600,300,300,110
1084,43,10301,True,4,False,3050,3600,300,300,110
1085,43,10701,True,6,False,2850,3600,300,300,110
1086,43,10611,True,9,False,3050,3600,300,300,110
1087,43,10501,True,1,False,3550,3600,300,300,110
1088,43,10611,True,5,False,3750,3600,300,300,110
1089,43,10501,True,8,False,3550,3600,300,300,110
1090,43,10301,True,10,False,3750,3600,300,300,110
1091,43,10301,True,2,False,4450,3600,300,300,110
1092,43,10701,True,4,False,4250,3600,300,300,110
1093,43,10301,True,7,False,4450,3600,300,300,110
1094,43,10301,True,9,False,4250,3600,300,300,110
1095,44,10301,True,2,False,50,3800,300,300,110
1096,44,10301,True,4,False,250,3800,300,300,110
1097,44,10701,True,6,False,50,3800,300,300,110
1098,44,10301,True,9,False,200,3800,300,300,110
1099,44,10501,True,3,False,750,3800,300,300,110
1100,44,10301,True,5,False,950,3800,300,300,110
1101,44,10501,True,8,False,750,3800,300,300,110
1102,44,10301,True,10,False,950,3800,300,300,110
1103,44,10301,True,2,False,1450,3800,300,300,110
1104,44,10301,True,4,False,1650,3800,300,300,110
1105,44,10611,True,6,False,1450,3800,300,300,110
1106,44,10701,True,9,False,1650,3800,300,300,110
1107,44,10301,True,1,False,2350,3800,300,300,110
1108,44,10611,True,3,False,2150,3800,300,300,110
1109,44,10501,True,5,False,2350,3800,300,300,110
1110,44,10301,True,7,False,2150,3800,300,300,110
1111,44,10501,True,10,False,2350,3800,300,300,110
1112,44,10701,True,2,False,2850,3800,300,300,110
1113,44,10301,True,4,False,3050,3800,300,300,110
1114,44,10701,True,6,False,2850,3800,300,300,110
1115,44,10611,True,9,False,3050,3800,300,300,110
1116,44,10501,True,1,False,3550,3800,300,300,110
1117,44,10611,True,5,False,3750,3800,300,300,110
1118,44,10501,True,8,False,3550,3800,300,300,110
1119,44,10301,True,10,False,3750,3800,300,300,110
1120,44,10301,True,2,False,4450,3800,300,300,110
1121,44,10701,True,4,False,4250,3800,300,300,110
1122,44,10301,True,7,False,4450,3800,300,300,110
1123,44,10301,True,9,False,4250,3800,300,300,110
1124,45,10301,True,2,False,50,4000,300,300,110
1125,45,10301,True,4,False,250,4000,300,300,110
1126,45,10701,True,6,False,50,4000,300,300,110
1127,45,10301,True,9,False,200,4000,300,300,110
1128,45,10501,True,3,False,750,4000,300,300,110
1129,45,10301,True,5,False,950,4000,300,300,110
1130,45,10501,True,8,False,750,4000,300,300,110
1131,45,10301,True,10,False,950,4000,300,300,110
1132,45,10301,True,2,False,1450,4000,300,300,110
1133,45,10301,True,4,False,1650,4000,300,300,110
1134,45,10611,True,6,False,1450,4000,300,300,110
1135,45,10701,True,9,False,1650,4000,300,300,110
1136,45,10301,True,1,False,2350,4000,300,300,110
1137,45,10611,True,3,False,2150,4000,300,300,110
1138,45,10501,True,5,False,2350,4000,300,300,110
1139,45,10301,True,7,False,2150,4000,300,300,110
1140,45,10501,True,10,False,2350,4000,300,300,110
1141,45,10701,True,2,False,2850,4000,300,300,110
1142,45,10701,True,4,False,3050,4000,300,300,110
1143,45,20201,True,6,False,2850,4000,300,300,110
1144,45,10611,True,9,False,3050,4000,300,300,110
1145,45,10501,True,1,False,3550,4000,300,300,110
