id,group_id,main_target,grade,weight,bubble_type,name_localkey,description_localkey,resource_id,function_type,parameter_localkey/0,parameter_localkey/1,sub_target/0,sub_target/1,sub_target/2,sub_target/3,buff_value/0/function_value_level,buff_value/0/battle_power_level,buff_value/1/function_value_level,buff_value/1/battle_power_level,buff_value/2/function_value_level,buff_value/2/battle_power_level,buff_value/3/function_value_level,buff_value/3/battle_power_level,buff_value/4/function_value_level,buff_value/4/battle_power_level
1040308,10403,Attack,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,ELYSION,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040309,10403,Attack,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,ELYSION,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040310,10403,Attack,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,ELYSION,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040311,10403,Attack,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,ELYSION,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040312,10403,Attack,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,ELYSION,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040401,10404,Attack,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,TETRA,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040402,10404,Attack,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,TETRA,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040403,10404,Attack,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,TETRA,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040404,10404,Attack,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,TETRA,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040405,10404,Attack,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,TETRA,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040406,10404,Attack,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,TETRA,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040407,10404,Attack,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,TETRA,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040408,10404,Attack,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,TETRA,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040409,10404,Attack,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,TETRA,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040410,10404,Attack,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,TETRA,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040411,10404,Attack,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,TETRA,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040412,10404,Attack,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,TETRA,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040501,10405,Attack,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,PILGRIM,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040502,10405,Attack,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,PILGRIM,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040503,10405,Attack,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,PILGRIM,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040504,10405,Attack,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,PILGRIM,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040505,10405,Attack,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,PILGRIM,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040506,10405,Attack,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,PILGRIM,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040507,10405,Attack,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,PILGRIM,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040508,10405,Attack,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,PILGRIM,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040509,10405,Attack,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,PILGRIM,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040510,10405,Attack,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,PILGRIM,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040511,10405,Attack,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,PILGRIM,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040512,10405,Attack,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,PILGRIM,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040601,10406,Attack,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Attacker,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040602,10406,Attack,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Attacker,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040603,10406,Attack,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Attacker,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040604,10406,Attack,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Attacker,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040605,10406,Attack,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Attacker,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040606,10406,Attack,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Attacker,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040607,10406,Attack,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Attacker,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040608,10406,Attack,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Attacker,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040609,10406,Attack,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Attacker,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040610,10406,Attack,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Attacker,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040611,10406,Attack,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Attacker,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040612,10406,Attack,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Attacker,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040701,10407,Attack,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Defender,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040702,10407,Attack,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Defender,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040703,10407,Attack,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Defender,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040704,10407,Attack,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Defender,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040705,10407,Attack,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Defender,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040706,10407,Attack,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Defender,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040707,10407,Attack,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Defender,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040708,10407,Attack,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Defender,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040709,10407,Attack,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Defender,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040710,10407,Attack,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Defender,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040711,10407,Attack,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Defender,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040712,10407,Attack,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Defender,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040801,10408,Attack,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Supporter,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040802,10408,Attack,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Supporter,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040803,10408,Attack,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Supporter,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040804,10408,Attack,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Supporter,,,,6020411,192,6020412,384,6020413,576,6020414,768,6020415,960
1040805,10408,Attack,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Supporter,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040806,10408,Attack,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Supporter,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040807,10408,Attack,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Supporter,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040808,10408,Attack,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Supporter,,,,6020421,384,6020422,576,6020423,768,6020424,960,6020425,1152
1040809,10408,Attack,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Supporter,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040810,10408,Attack,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Supporter,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040811,10408,Attack,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Supporter,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1040812,10408,Attack,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_NAME,Locale_Skill:SIMULATIONROOM_BUFF_ImpactInducer_DESC,ImpactInducer,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_CriticalDamage,,Supporter,,,,6020431,576,6020432,768,6020433,960,6020434,1152,6020435,1344
1050101,10501,Attack,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,MISSILIS,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050102,10501,Attack,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,MISSILIS,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050103,10501,Attack,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,MISSILIS,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050104,10501,Attack,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,MISSILIS,,,,6020511,192,6020512,384,6020513,576,6020514,768,6020515,960
1050105,10501,Attack,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,MISSILIS,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050106,10501,Attack,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,MISSILIS,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050107,10501,Attack,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,MISSILIS,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
1050108,10501,Attack,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_NAME,Locale_Skill:SIMULATIONROOM_BUFF_AutoFocusEyeball_DESC,AutoFocusEyeball,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Atk,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Hp,MISSILIS,,,,6020521,384,6020522,576,6020523,768,6020524,960,6020525,1152
