id,group_id,level,function_battlepower,name_localkey,description_localkey,buff,buff_remove,function_type,function_standard,function_value_type,function_value,full_count,is_cancel,delay_type,delay_value,duration_type,duration_value,limit_value,function_target,timing_trigger_type,timing_trigger_standard,timing_trigger_value,status_trigger_type,status_trigger_standard,status_trigger_value,status_trigger2_type,status_trigger2_standard,status_trigger2_value,keeping_type,buff_icon,element_reaction_icon,shot_fx_list_type,fx_prefab_01,fx_target_01,fx_socket_point_01,fx_prefab_02,fx_target_02,fx_socket_point_02,fx_prefab_03,fx_target_03,fx_socket_point_03,fx_prefab_full,fx_target_full,fx_socket_point_full,fx_prefab_01_arena,fx_target_01_arena,fx_socket_point_01_arena,fx_prefab_02_arena,fx_target_02_arena,fx_socket_point_02_arena,fx_prefab_03_arena,fx_target_03_arena,fx_socket_point_03_arena,connected_function/0/name,connected_function/0/value,connected_function/1/name,connected_function/1/value,connected_function/2/name,connected_function/2/value,connected_function/3/name,connected_function/3/value,connected_function/4/name,connected_function/4/value
111110303,1111103,3,0,Locale_Skill:11111_name,Locale_Skill:statatk_per_dec_des,DeBuff,Clear,StatAtk,FunctionTarget,Percent,-590,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_debuff_statatk,,None,,None,None,,None,None,,None,None,,None,None,fx_function_a_debuff_statatk,Target,Bottom,,None,None,,None,None,,,,,,,,,,
111110403,1111103,4,0,Locale_Skill:11111_name,Locale_Skill:statatk_per_dec_des,DeBuff,Clear,StatAtk,FunctionTarget,Percent,-636,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_debuff_statatk,,None,,None,None,,None,None,,None,None,,None,None,fx_function_a_debuff_statatk,Target,Bottom,,None,None,,None,None,,,,,,,,,,
111110503,1111103,5,0,Locale_Skill:11111_name,Locale_Skill:statatk_per_dec_des,DeBuff,Clear,StatAtk,FunctionTarget,Percent,-681,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_debuff_statatk,,None,,None,None,,None,None,,None,None,,None,None,fx_function_a_debuff_statatk,Target,Bottom,,None,None,,None,None,,,,,,,,,,
111110603,1111103,6,0,Locale_Skill:11111_name,Locale_Skill:statatk_per_dec_des,DeBuff,Clear,StatAtk,FunctionTarget,Percent,-727,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_debuff_statatk,,None,,None,None,,None,None,,None,None,,None,None,fx_function_a_debuff_statatk,Target,Bottom,,None,None,,None,None,,,,,,,,,,
111110703,1111103,7,0,Locale_Skill:11111_name,Locale_Skill:statatk_per_dec_des,DeBuff,Clear,StatAtk,FunctionTarget,Percent,-772,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_debuff_statatk,,None,,None,None,,None,None,,None,None,,None,None,fx_function_a_debuff_statatk,Target,Bottom,,None,None,,None,None,,,,,,,,,,
111110803,1111103,8,0,Locale_Skill:11111_name,Locale_Skill:statatk_per_dec_des,DeBuff,Clear,StatAtk,FunctionTarget,Percent,-818,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_debuff_statatk,,None,,None,None,,None,None,,None,None,,None,None,fx_function_a_debuff_statatk,Target,Bottom,,None,None,,None,None,,,,,,,,,,
111110903,1111103,9,0,Locale_Skill:11111_name,Locale_Skill:statatk_per_dec_des,DeBuff,Clear,StatAtk,FunctionTarget,Percent,-863,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_debuff_statatk,,None,,None,None,,None,None,,None,None,,None,None,fx_function_a_debuff_statatk,Target,Bottom,,None,None,,None,None,,,,,,,,,,
111111003,1111103,10,0,Locale_Skill:11111_name,Locale_Skill:statatk_per_dec_des,DeBuff,Clear,StatAtk,FunctionTarget,Percent,-909,1,False,None,0,TimeSec,1000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_debuff_statatk,,None,,None,None,,None,None,,None,None,,None,None,fx_function_a_debuff_statatk,Target,Bottom,,None,None,,None,None,,,,,,,,,,
211120101,2111201,1,0,Locale_Skill:21112_name,,Etc,Etc,UseCharacterSkillId,User,Integer,1111201,1,False,None,0,TimeSec,0,1,Self,OnStart,None,0,None,None,0,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
211120201,2111201,2,0,Locale_Skill:21112_name,,Etc,Etc,UseCharacterSkillId,User,Integer,1111202,1,False,None,0,TimeSec,0,1,Self,OnStart,None,0,None,None,0,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
211120301,2111201,3,0,Locale_Skill:21112_name,,Etc,Etc,UseCharacterSkillId,User,Integer,1111203,1,False,None,0,TimeSec,0,1,Self,OnStart,None,0,None,None,0,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
211120401,2111201,4,0,Locale_Skill:21112_name,,Etc,Etc,UseCharacterSkillId,User,Integer,1111204,1,False,None,0,TimeSec,0,1,Self,OnStart,None,0,None,None,0,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
211120501,2111201,5,0,Locale_Skill:21112_name,,Etc,Etc,UseCharacterSkillId,User,Integer,1111205,1,False,None,0,TimeSec,0,1,Self,OnStart,None,0,None,None,0,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
211120601,2111201,6,0,Locale_Skill:21112_name,,Etc,Etc,UseCharacterSkillId,User,Integer,1111206,1,False,None,0,TimeSec,0,1,Self,OnStart,None,0,None,None,0,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
211120701,2111201,7,0,Locale_Skill:21112_name,,Etc,Etc,UseCharacterSkillId,User,Integer,1111207,1,False,None,0,TimeSec,0,1,Self,OnStart,None,0,None,None,0,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
211120801,2111201,8,0,Locale_Skill:21112_name,,Etc,Etc,UseCharacterSkillId,User,Integer,1111208,1,False,None,0,TimeSec,0,1,Self,OnStart,None,0,None,None,0,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
211120901,2111201,9,0,Locale_Skill:21112_name,,Etc,Etc,UseCharacterSkillId,User,Integer,1111209,1,False,None,0,TimeSec,0,1,Self,OnStart,None,0,None,None,0,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
211121001,2111201,10,0,Locale_Skill:21112_name,,Etc,Etc,UseCharacterSkillId,User,Integer,1111210,1,False,None,0,TimeSec,0,1,Self,OnStart,None,0,None,None,0,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
111120102,1111202,1,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,455,1,False,None,0,TimeSec,12000,0,Target,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,fx_c111_sk2_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,connected_function,111120104.0,,,,,,,,
111120202,1111202,2,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,496,1,False,None,0,TimeSec,12000,0,Target,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,fx_c111_sk2_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,connected_function,111120104.0,,,,,,,,
111120302,1111202,3,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,537,1,False,None,0,TimeSec,12000,0,Target,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,fx_c111_sk2_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,connected_function,111120104.0,,,,,,,,
111120402,1111202,4,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,579,1,False,None,0,TimeSec,12000,0,Target,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,fx_c111_sk2_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,connected_function,111120104.0,,,,,,,,
111120502,1111202,5,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,620,1,False,None,0,TimeSec,12000,0,Target,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,fx_c111_sk2_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,connected_function,111120104.0,,,,,,,,
111120602,1111202,6,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,661,1,False,None,0,TimeSec,12000,0,Target,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,fx_c111_sk2_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,connected_function,111120104.0,,,,,,,,
111120702,1111202,7,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,703,1,False,None,0,TimeSec,12000,0,Target,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,fx_c111_sk2_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,connected_function,111120104.0,,,,,,,,
111120802,1111202,8,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,744,1,False,None,0,TimeSec,12000,0,Target,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,fx_c111_sk2_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,connected_function,111120104.0,,,,,,,,
111120902,1111202,9,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,785,1,False,None,0,TimeSec,12000,0,Target,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,fx_c111_sk2_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,connected_function,111120104.0,,,,,,,,
111121002,1111202,10,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,827,1,False,None,0,TimeSec,12000,0,Target,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,fx_c111_sk2_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,connected_function,111120104.0,,,,,,,,
111120103,1111203,1,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,User,Percent,455,1,False,None,0,TimeSec,12000,0,Self,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,User,Center,fx_c111_sk2_buff,User,Center,,None,None,,None,None,fx_function_a_buff_statdef,User,Bottom,,None,None,,None,None,connected_function,111120105.0,,,,,,,,
111120203,1111203,2,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,User,Percent,496,1,False,None,0,TimeSec,12000,0,Self,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,User,Center,fx_c111_sk2_buff,User,Center,,None,None,,None,None,fx_function_a_buff_statdef,User,Bottom,,None,None,,None,None,connected_function,111120105.0,,,,,,,,
111120303,1111203,3,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,User,Percent,537,1,False,None,0,TimeSec,12000,0,Self,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,User,Center,fx_c111_sk2_buff,User,Center,,None,None,,None,None,fx_function_a_buff_statdef,User,Bottom,,None,None,,None,None,connected_function,111120105.0,,,,,,,,
111120403,1111203,4,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,User,Percent,579,1,False,None,0,TimeSec,12000,0,Self,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,User,Center,fx_c111_sk2_buff,User,Center,,None,None,,None,None,fx_function_a_buff_statdef,User,Bottom,,None,None,,None,None,connected_function,111120105.0,,,,,,,,
111120503,1111203,5,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,User,Percent,620,1,False,None,0,TimeSec,12000,0,Self,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,User,Center,fx_c111_sk2_buff,User,Center,,None,None,,None,None,fx_function_a_buff_statdef,User,Bottom,,None,None,,None,None,connected_function,111120105.0,,,,,,,,
111120603,1111203,6,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,User,Percent,661,1,False,None,0,TimeSec,12000,0,Self,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,User,Center,fx_c111_sk2_buff,User,Center,,None,None,,None,None,fx_function_a_buff_statdef,User,Bottom,,None,None,,None,None,connected_function,111120105.0,,,,,,,,
111120703,1111203,7,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,User,Percent,703,1,False,None,0,TimeSec,12000,0,Self,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,User,Center,fx_c111_sk2_buff,User,Center,,None,None,,None,None,fx_function_a_buff_statdef,User,Bottom,,None,None,,None,None,connected_function,111120105.0,,,,,,,,
111120803,1111203,8,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,User,Percent,744,1,False,None,0,TimeSec,12000,0,Self,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,User,Center,fx_c111_sk2_buff,User,Center,,None,None,,None,None,fx_function_a_buff_statdef,User,Bottom,,None,None,,None,None,connected_function,111120105.0,,,,,,,,
111120903,1111203,9,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,User,Percent,785,1,False,None,0,TimeSec,12000,0,Self,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,User,Center,fx_c111_sk2_buff,User,Center,,None,None,,None,None,fx_function_a_buff_statdef,User,Bottom,,None,None,,None,None,connected_function,111120105.0,,,,,,,,
111121003,1111203,10,0,Locale_Skill:11112_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,User,Percent,827,1,False,None,0,TimeSec,12000,0,Self,OnStart,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,User,Center,fx_c111_sk2_buff,User,Center,,None,None,,None,None,fx_function_a_buff_statdef,User,Bottom,,None,None,,None,None,connected_function,111120105.0,,,,,,,,
111120104,1111204,1,0,Locale_Skill:11112_name,Locale_Skill:damageshare_per_add_des,Buff,Clear,DamageShare,FunctionTarget,Percent,5000,1,False,None,0,TimeSec,12000,0,Target,None,None,0,None,None,0,None,None,0,On,icn_buff_damageshare,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
111120105,1111205,1,0,Locale_Skill:11112_name,Locale_Skill:damageshare_per_add_des,Buff,Clear,DamageShare,User,Percent,5000,1,False,None,0,TimeSec,12000,0,Self,None,None,0,None,None,0,None,None,0,On,icn_buff_damageshare,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
111130101,1111301,1,0,Locale_Skill:11113_name,Locale_Skill:singleburstdamage_per_add_des_1,Buff,Clear,SingleBurstDamage,FunctionTarget,Percent,2140,1,False,None,0,TimeSec,1500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_singleburstdamage,,None,fx_function_c_atkup,User,Center,fx_c111_ult_buff,User,World,,None,None,,None,None,fx_c111_ult_buff_arena,User,World,,None,None,,None,None,,,,,,,,,,
111130201,1111301,2,0,Locale_Skill:11113_name,Locale_Skill:singleburstdamage_per_add_des_1,Buff,Clear,SingleBurstDamage,FunctionTarget,Percent,2335,1,False,None,0,TimeSec,1500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_singleburstdamage,,None,fx_function_c_atkup,User,Center,fx_c111_ult_buff,User,World,,None,None,,None,None,fx_c111_ult_buff_arena,User,World,,None,None,,None,None,,,,,,,,,,
111130301,1111301,3,0,Locale_Skill:11113_name,Locale_Skill:singleburstdamage_per_add_des_1,Buff,Clear,SingleBurstDamage,FunctionTarget,Percent,2529,1,False,None,0,TimeSec,1500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_singleburstdamage,,None,fx_function_c_atkup,User,Center,fx_c111_ult_buff,User,World,,None,None,,None,None,fx_c111_ult_buff_arena,User,World,,None,None,,None,None,,,,,,,,,,
111130401,1111301,4,0,Locale_Skill:11113_name,Locale_Skill:singleburstdamage_per_add_des_1,Buff,Clear,SingleBurstDamage,FunctionTarget,Percent,2724,1,False,None,0,TimeSec,1500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_singleburstdamage,,None,fx_function_c_atkup,User,Center,fx_c111_ult_buff,User,World,,None,None,,None,None,fx_c111_ult_buff_arena,User,World,,None,None,,None,None,,,,,,,,,,
111130501,1111301,5,0,Locale_Skill:11113_name,Locale_Skill:singleburstdamage_per_add_des_1,Buff,Clear,SingleBurstDamage,FunctionTarget,Percent,2918,1,False,None,0,TimeSec,1500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_singleburstdamage,,None,fx_function_c_atkup,User,Center,fx_c111_ult_buff,User,World,,None,None,,None,None,fx_c111_ult_buff_arena,User,World,,None,None,,None,None,,,,,,,,,,
111130601,1111301,6,0,Locale_Skill:11113_name,Locale_Skill:singleburstdamage_per_add_des_1,Buff,Clear,SingleBurstDamage,FunctionTarget,Percent,3113,1,False,None,0,TimeSec,1500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_singleburstdamage,,None,fx_function_c_atkup,User,Center,fx_c111_ult_buff,User,World,,None,None,,None,None,fx_c111_ult_buff_arena,User,World,,None,None,,None,None,,,,,,,,,,
111130701,1111301,7,0,Locale_Skill:11113_name,Locale_Skill:singleburstdamage_per_add_des_1,Buff,Clear,SingleBurstDamage,FunctionTarget,Percent,3308,1,False,None,0,TimeSec,1500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_singleburstdamage,,None,fx_function_c_atkup,User,Center,fx_c111_ult_buff,User,World,,None,None,,None,None,fx_c111_ult_buff_arena,User,World,,None,None,,None,None,,,,,,,,,,
111130801,1111301,8,0,Locale_Skill:11113_name,Locale_Skill:singleburstdamage_per_add_des_1,Buff,Clear,SingleBurstDamage,FunctionTarget,Percent,3502,1,False,None,0,TimeSec,1500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_singleburstdamage,,None,fx_function_c_atkup,User,Center,fx_c111_ult_buff,User,World,,None,None,,None,None,fx_c111_ult_buff_arena,User,World,,None,None,,None,None,,,,,,,,,,
111130901,1111301,9,0,Locale_Skill:11113_name,Locale_Skill:singleburstdamage_per_add_des_1,Buff,Clear,SingleBurstDamage,FunctionTarget,Percent,3697,1,False,None,0,TimeSec,1500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_singleburstdamage,,None,fx_function_c_atkup,User,Center,fx_c111_ult_buff,User,World,,None,None,,None,None,fx_c111_ult_buff_arena,User,World,,None,None,,None,None,,,,,,,,,,
111131001,1111301,10,0,Locale_Skill:11113_name,Locale_Skill:singleburstdamage_per_add_des_1,Buff,Clear,SingleBurstDamage,FunctionTarget,Percent,3891,1,False,None,0,TimeSec,1500,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_singleburstdamage,,None,fx_function_c_atkup,User,Center,fx_c111_ult_buff,User,World,,None,None,,None,None,fx_c111_ult_buff_arena,User,World,,None,None,,None,None,,,,,,,,,,
111130102,1111302,1,0,Locale_Skill:11113_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,808,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,,,,,,,,,,
111130202,1111302,2,0,Locale_Skill:11113_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,881,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,,,,,,,,,,
111130302,1111302,3,0,Locale_Skill:11113_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,955,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,,,,,,,,,,
111130402,1111302,4,0,Locale_Skill:11113_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,1028,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,,,,,,,,,,
111130502,1111302,5,0,Locale_Skill:11113_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,1102,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,,,,,,,,,,
111130602,1111302,6,0,Locale_Skill:11113_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,1175,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,,,,,,,,,,
111130702,1111302,7,0,Locale_Skill:11113_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,1248,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,,,,,,,,,,
111130802,1111302,8,0,Locale_Skill:11113_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,1322,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,,,,,,,,,,
111130902,1111302,9,0,Locale_Skill:11113_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,1395,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,,,,,,,,,,
111131002,1111302,10,0,Locale_Skill:11113_name,Locale_Skill:statdef_per_add_des,Buff,Clear,StatDef,FunctionTarget,Percent,1469,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,icn_buff_statdef,,None,fx_function_c_defup,Target,Center,,None,None,,None,None,,None,None,fx_function_a_buff_statdef,Target,Bottom,,None,None,,None,None,,,,,,,,,,
211210101,2112101,1,0,Locale_Skill:21121_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,FunctionTarget,Percent,1299,1,False,None,0,TimeSec,1000,0,AllCharacter,OnSpawnTarget,None,2,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_function_c_atkup,Target,Center,fx_c112_sk1_buff,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
211210201,2112101,2,0,Locale_Skill:21121_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,FunctionTarget,Percent,1443,1,False,None,0,TimeSec,1000,0,AllCharacter,OnSpawnTarget,None,2,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_function_c_atkup,Target,Center,fx_c112_sk1_buff,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
211210301,2112101,3,0,Locale_Skill:21121_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,FunctionTarget,Percent,1588,1,False,None,0,TimeSec,1000,0,AllCharacter,OnSpawnTarget,None,2,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_function_c_atkup,Target,Center,fx_c112_sk1_buff,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
211210401,2112101,4,0,Locale_Skill:21121_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,FunctionTarget,Percent,1732,1,False,None,0,TimeSec,1000,0,AllCharacter,OnSpawnTarget,None,2,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_function_c_atkup,Target,Center,fx_c112_sk1_buff,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
211210501,2112101,5,0,Locale_Skill:21121_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,FunctionTarget,Percent,1876,1,False,None,0,TimeSec,1000,0,AllCharacter,OnSpawnTarget,None,2,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_function_c_atkup,Target,Center,fx_c112_sk1_buff,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
211210601,2112101,6,0,Locale_Skill:21121_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,FunctionTarget,Percent,2021,1,False,None,0,TimeSec,1000,0,AllCharacter,OnSpawnTarget,None,2,None,None,0,None,None,0,On,icn_buff_statatk,,None,fx_function_c_atkup,Target,Center,fx_c112_sk1_buff,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
