id,seed_group,ebm_summon_group_data/0/summon_position,ebm_summon_group_data/0/summon_monster,ebm_summon_group_data/0/monster_level_add,ebm_summon_group_data/1/summon_position,ebm_summon_group_data/1/summon_monster,ebm_summon_group_data/1/monster_level_add,ebm_summon_group_data/2/summon_position,ebm_summon_group_data/2/summon_monster,ebm_summon_group_data/2/monster_level_add
407401,4074,2,1021,0,4.0,1021.0,0.0,,,
407402,4074,2,1022,0,4.0,1022.0,0.0,,,
407403,4074,2,1023,0,4.0,1023.0,0.0,,,
407501,4075,1,1011,0,3.0,1031.0,0.0,5.0,1011.0,0.0
407502,4075,1,1012,0,3.0,1032.0,0.0,5.0,1012.0,0.0
407503,4075,1,1013,0,3.0,1033.0,0.0,5.0,1013.0,0.0
407601,4076,2,1021,0,4.0,1021.0,0.0,,,
407602,4076,2,1022,0,4.0,1022.0,0.0,,,
407603,4076,2,1023,0,4.0,1023.0,0.0,,,
407701,4077,3,1011,0,,,,,,
407702,4077,3,1012,0,,,,,,
407703,4077,3,1013,0,,,,,,
407801,4078,1,1021,0,5.0,1021.0,0.0,,,
407802,4078,1,1022,0,5.0,1022.0,0.0,,,
407803,4078,1,1023,0,5.0,1023.0,0.0,,,
407901,4079,2,1012,0,4.0,1012.0,0.0,,,
407902,4079,3,1032,0,,,,,,
407903,4079,1,1023,0,3.0,1012.0,0.0,5.0,1023.0,0.0
407904,4079,2,1022,0,4.0,1022.0,0.0,,,
407905,4079,1,1012,0,3.0,1032.0,0.0,5.0,1012.0,0.0
407906,4079,2,1022,0,4.0,1022.0,0.0,,,
407907,4079,3,1012,0,,,,,,
407908,4079,1,1022,0,5.0,1022.0,0.0,,,
408101,4081,2,1011,0,4.0,1011.0,0.0,,,
408102,4081,1,1011,0,5.0,1011.0,0.0,,,
408103,4081,2,1012,0,4.0,1012.0,0.0,,,
408104,4081,1,1012,0,5.0,1012.0,0.0,,,
408105,4081,2,1013,0,4.0,1013.0,0.0,,,
408106,4081,1,1013,0,5.0,1013.0,0.0,,,
408107,4081,1,1011,0,3.0,1012.0,0.0,5.0,1011.0,0.0
408108,4081,1,1011,0,3.0,1013.0,0.0,5.0,1011.0,0.0
408109,4081,1,1012,0,3.0,1011.0,0.0,5.0,1012.0,0.0
408110,4081,1,1012,0,3.0,1013.0,0.0,5.0,1012.0,0.0
408111,4081,1,1013,0,3.0,1011.0,0.0,5.0,1013.0,0.0
408112,4081,1,1013,0,3.0,1012.0,0.0,5.0,1013.0,0.0
408113,4081,3,1021,0,,,,,,
408114,4081,2,1021,0,4.0,1021.0,0.0,,,
408115,4081,3,1022,0,,,,,,
408116,4081,2,1022,0,4.0,1022.0,0.0,,,
408117,4081,3,1023,0,,,,,,
408118,4081,2,1023,0,4.0,1023.0,0.0,,,
501101,5011,2,1011,0,4.0,1011.0,0.0,,,
501102,5011,1,1011,0,5.0,1011.0,0.0,,,
501103,5011,1,1011,0,3.0,1011.0,0.0,5.0,1011.0,0.0
501104,5011,1,1011,0,3.0,1012.0,0.0,5.0,1011.0,0.0
501105,5011,1,1011,0,3.0,1013.0,0.0,5.0,1011.0,0.0
501106,5011,2,1012,0,4.0,1012.0,0.0,,,
501107,5011,1,1012,0,5.0,1012.0,0.0,,,
501108,5011,1,1012,0,3.0,1012.0,0.0,5.0,1012.0,0.0
501109,5011,1,1012,0,3.0,1013.0,0.0,5.0,1012.0,0.0
501110,5011,1,1012,0,3.0,1011.0,0.0,5.0,1012.0,0.0
501111,5011,2,1013,0,4.0,1013.0,0.0,,,
501112,5011,1,1013,0,5.0,1013.0,0.0,,,
501113,5011,1,1013,0,3.0,1013.0,0.0,5.0,1013.0,0.0
501114,5011,1,1013,0,3.0,1011.0,0.0,5.0,1013.0,0.0
501115,5011,1,1013,0,3.0,1012.0,0.0,5.0,1013.0,0.0
502101,5021,3,1021,0,,,,,,
502102,5021,2,1021,0,4.0,1021.0,0.0,,,
502103,5021,1,1011,0,3.0,1021.0,0.0,5.0,1011.0,0.0
502104,5021,1,1012,0,3.0,1021.0,0.0,5.0,1012.0,0.0
502105,5021,1,1013,0,3.0,1021.0,0.0,5.0,1013.0,0.0
502106,5021,1,1022,0,3.0,1021.0,0.0,5.0,1022.0,0.0
502107,5021,1,1023,0,3.0,1021.0,0.0,5.0,1023.0,0.0
502108,5021,1,1021,0,3.0,1011.0,0.0,5.0,1021.0,0.0
502109,5021,1,1021,0,3.0,1012.0,0.0,5.0,1021.0,0.0
502110,5021,1,1021,0,3.0,1013.0,0.0,5.0,1021.0,0.0
502111,5021,3,1022,0,,,,,,
502112,5021,2,1022,0,4.0,1022.0,0.0,,,
502113,5021,1,1011,0,3.0,1022.0,0.0,5.0,1011.0,0.0
502114,5021,1,1012,0,3.0,1022.0,0.0,5.0,1012.0,0.0
502115,5021,1,1013,0,3.0,1022.0,0.0,5.0,1013.0,0.0
502116,5021,1,1023,0,3.0,1022.0,0.0,5.0,1023.0,0.0
502117,5021,1,1021,0,3.0,1022.0,0.0,5.0,1021.0,0.0
502118,5021,1,1022,0,3.0,1011.0,0.0,5.0,1022.0,0.0
502119,5021,1,1022,0,3.0,1012.0,0.0,5.0,1022.0,0.0
502120,5021,1,1022,0,3.0,1013.0,0.0,5.0,1022.0,0.0
502121,5021,3,1023,0,,,,,,
502122,5021,2,1023,0,4.0,1023.0,0.0,,,
502123,5021,1,1011,0,3.0,1023.0,0.0,5.0,1011.0,0.0
502124,5021,1,1012,0,3.0,1023.0,0.0,5.0,1012.0,0.0
502125,5021,1,1013,0,3.0,1023.0,0.0,5.0,1013.0,0.0
502126,5021,1,1021,0,3.0,1023.0,0.0,5.0,1021.0,0.0
502127,5021,1,1022,0,3.0,1023.0,0.0,5.0,1022.0,0.0
502128,5021,1,1023,0,3.0,1011.0,0.0,5.0,1023.0,0.0
502129,5021,1,1023,0,3.0,1012.0,0.0,5.0,1023.0,0.0
502130,5021,1,1023,0,3.0,1013.0,0.0,5.0,1023.0,0.0
503101,5031,3,1031,0,,,,,,
503102,5031,1,1011,0,3.0,1031.0,0.0,5.0,1011.0,0.0
503103,5031,1,1012,0,3.0,1031.0,0.0,5.0,1012.0,0.0
503104,5031,1,1013,0,3.0,1031.0,0.0,5.0,1013.0,0.0
503105,5031,1,1031,0,3.0,1011.0,0.0,5.0,1031.0,0.0
503106,5031,1,1031,0,3.0,1012.0,0.0,5.0,1031.0,0.0
503107,5031,1,1031,0,3.0,1013.0,0.0,5.0,1031.0,0.0
503108,5031,1,1031,0,5.0,1032.0,0.0,,,
503109,5031,1,1031,0,5.0,1033.0,0.0,,,
503110,5031,3,1032,0,,,,,,
503111,5031,1,1011,0,3.0,1032.0,0.0,5.0,1011.0,0.0
503112,5031,1,1012,0,3.0,1032.0,0.0,5.0,1012.0,0.0
503113,5031,1,1013,0,3.0,1032.0,0.0,5.0,1013.0,0.0
503114,5031,1,1032,0,3.0,1011.0,0.0,5.0,1032.0,0.0
503115,5031,1,1032,0,3.0,1012.0,0.0,5.0,1032.0,0.0
503116,5031,1,1032,0,3.0,1013.0,0.0,5.0,1032.0,0.0
503117,5031,1,1032,0,5.0,1033.0,0.0,,,
503118,5031,1,1032,0,5.0,1031.0,0.0,,,
503119,5031,3,1033,0,,,,,,
503120,5031,1,1011,0,3.0,1033.0,0.0,5.0,1011.0,0.0
503121,5031,1,1012,0,3.0,1033.0,0.0,5.0,1012.0,0.0
503122,5031,1,1013,0,3.0,1033.0,0.0,5.0,1013.0,0.0
503123,5031,1,1033,0,3.0,1011.0,0.0,5.0,1033.0,0.0
503124,5031,1,1033,0,3.0,1012.0,0.0,5.0,1033.0,0.0
503125,5031,1,1033,0,3.0,1013.0,0.0,5.0,1033.0,0.0
503126,5031,1,1033,0,5.0,1031.0,0.0,,,
503127,5031,1,1033,0,5.0,1032.0,0.0,,,
590101,5901,2,1011,0,4.0,1011.0,0.0,,,
590102,5901,2,1011,0,4.0,1011.0,0.0,,,
590103,5901,1,1011,0,3.0,1023.0,0.0,5.0,1011.0,0.0
590104,5901,2,1021,0,4.0,1021.0,0.0,,,
590105,5901,1,1011,0,3.0,1031.0,0.0,5.0,1011.0,0.0
590106,5901,2,1011,0,4.0,1011.0,0.0,,,
590107,5901,3,1011,0,,,,,,
590108,5901,1,1021,0,5.0,1021.0,0.0,,,
590201,5902,2,1012,0,4.0,1012.0,0.0,,,
590202,5902,2,1012,0,4.0,1012.0,0.0,,,
590203,5902,1,1012,0,3.0,1021.0,0.0,5.0,1012.0,0.0
590204,5902,2,1022,0,4.0,1022.0,0.0,,,
590205,5902,1,1012,0,3.0,1032.0,0.0,5.0,1012.0,0.0
590206,5902,2,1012,0,4.0,1012.0,0.0,,,
590207,5902,3,1012,0,,,,,,
590208,5902,1,1022,0,5.0,1022.0,0.0,,,
590301,5903,2,1013,0,4.0,1013.0,0.0,,,
590302,5903,2,1013,0,4.0,1013.0,0.0,,,
590303,5903,1,1013,0,3.0,1022.0,0.0,5.0,1013.0,0.0
590304,5903,2,1023,0,4.0,1023.0,0.0,,,
590305,5903,1,1013,0,3.0,1033.0,0.0,5.0,1013.0,0.0
590306,5903,2,1013,0,4.0,1013.0,0.0,,,
590307,5903,3,1013,0,,,,,,
590308,5903,1,1023,0,5.0,1023.0,0.0,,,
590401,5904,2,1011,0,4.0,1011.0,0.0,,,
590402,5904,1,1011,0,5.0,1011.0,0.0,,,
590403,5904,1,1011,0,3.0,1011.0,0.0,5.0,1011.0,0.0
590404,5904,1,1011,0,3.0,1012.0,0.0,5.0,1011.0,0.0
590405,5904,1,1011,0,3.0,1013.0,0.0,5.0,1011.0,0.0
590406,5904,2,1012,0,4.0,1012.0,0.0,,,
590407,5904,1,1012,0,5.0,1012.0,0.0,,,
590408,5904,1,1012,0,3.0,1012.0,0.0,5.0,1012.0,0.0
590409,5904,1,1012,0,3.0,1013.0,0.0,5.0,1012.0,0.0
590410,5904,1,1012,0,3.0,1011.0,0.0,5.0,1012.0,0.0
590411,5904,2,1013,0,4.0,1013.0,0.0,,,
590412,5904,1,1013,0,5.0,1013.0,0.0,,,
590413,5904,1,1013,0,3.0,1013.0,0.0,5.0,1013.0,0.0
590414,5904,1,1013,0,3.0,1011.0,0.0,5.0,1013.0,0.0
590415,5904,1,1013,0,3.0,1012.0,0.0,5.0,1013.0,0.0
590416,5904,3,1021,0,,,,,,
590417,5904,2,1021,0,4.0,1021.0,0.0,,,
590418,5904,1,1011,0,3.0,1021.0,0.0,5.0,1011.0,0.0
590419,5904,1,1012,0,3.0,1021.0,0.0,5.0,1012.0,0.0
590420,5904,1,1013,0,3.0,1021.0,0.0,5.0,1013.0,0.0
590421,5904,1,1022,0,3.0,1021.0,0.0,5.0,1022.0,0.0
590422,5904,1,1023,0,3.0,1021.0,0.0,5.0,1023.0,0.0
590423,5904,1,1021,0,3.0,1011.0,0.0,5.0,1021.0,0.0
590424,5904,1,1021,0,3.0,1012.0,0.0,5.0,1021.0,0.0
590425,5904,1,1021,0,3.0,1013.0,0.0,5.0,1021.0,0.0
590426,5904,3,1022,0,,,,,,
590427,5904,2,1022,0,4.0,1022.0,0.0,,,
590428,5904,1,1011,0,3.0,1022.0,0.0,5.0,1011.0,0.0
590429,5904,1,1012,0,3.0,1022.0,0.0,5.0,1012.0,0.0
590430,5904,1,1013,0,3.0,1022.0,0.0,5.0,1013.0,0.0
590431,5904,1,1023,0,3.0,1022.0,0.0,5.0,1023.0,0.0
590432,5904,1,1021,0,3.0,1022.0,0.0,5.0,1021.0,0.0
590433,5904,1,1022,0,3.0,1011.0,0.0,5.0,1022.0,0.0
590434,5904,1,1022,0,3.0,1012.0,0.0,5.0,1022.0,0.0
590435,5904,1,1022,0,3.0,1013.0,0.0,5.0,1022.0,0.0
590436,5904,3,1023,0,,,,,,
590437,5904,2,1023,0,4.0,1023.0,0.0,,,
590438,5904,1,1011,0,3.0,1023.0,0.0,5.0,1011.0,0.0
590439,5904,1,1012,0,3.0,1023.0,0.0,5.0,1012.0,0.0
590440,5904,1,1013,0,3.0,1023.0,0.0,5.0,1013.0,0.0
590441,5904,1,1021,0,3.0,1023.0,0.0,5.0,1021.0,0.0
590442,5904,1,1022,0,3.0,1023.0,0.0,5.0,1022.0,0.0
590443,5904,1,1023,0,3.0,1011.0,0.0,5.0,1023.0,0.0
590444,5904,1,1023,0,3.0,1012.0,0.0,5.0,1023.0,0.0
590445,5904,1,1023,0,3.0,1013.0,0.0,5.0,1023.0,0.0
590446,5904,3,1031,0,,,,,,
590447,5904,1,1011,0,3.0,1031.0,0.0,5.0,1011.0,0.0
590448,5904,1,1012,0,3.0,1031.0,0.0,5.0,1012.0,0.0
590449,5904,1,1013,0,3.0,1031.0,0.0,5.0,1013.0,0.0
590450,5904,1,1031,0,3.0,1011.0,0.0,5.0,1031.0,0.0
590451,5904,1,1031,0,3.0,1012.0,0.0,5.0,1031.0,0.0
590452,5904,1,1031,0,3.0,1013.0,0.0,5.0,1031.0,0.0
590453,5904,1,1031,0,5.0,1032.0,0.0,,,
590454,5904,1,1031,0,5.0,1033.0,0.0,,,
590455,5904,3,1032,0,,,,,,
590456,5904,1,1011,0,3.0,1032.0,0.0,5.0,1011.0,0.0
590457,5904,1,1012,0,3.0,1032.0,0.0,5.0,1012.0,0.0
590458,5904,1,1013,0,3.0,1032.0,0.0,5.0,1013.0,0.0
590459,5904,1,1032,0,3.0,1011.0,0.0,5.0,1032.0,0.0
590460,5904,1,1032,0,3.0,1012.0,0.0,5.0,1032.0,0.0
590461,5904,1,1032,0,3.0,1013.0,0.0,5.0,1032.0,0.0
590462,5904,1,1032,0,5.0,1033.0,0.0,,,
590463,5904,1,1032,0,5.0,1031.0,0.0,,,
590464,5904,3,1033,0,,,,,,
590465,5904,1,1011,0,3.0,1033.0,0.0,5.0,1011.0,0.0
590466,5904,1,1012,0,3.0,1033.0,0.0,5.0,1012.0,0.0
590467,5904,1,1013,0,3.0,1033.0,0.0,5.0,1013.0,0.0
590468,5904,1,1033,0,3.0,1011.0,0.0,5.0,1033.0,0.0
590469,5904,1,1033,0,3.0,1012.0,0.0,5.0,1033.0,0.0
590470,5904,1,1033,0,3.0,1013.0,0.0,5.0,1033.0,0.0
590471,5904,1,1033,0,5.0,1031.0,0.0,,,
590472,5904,1,1033,0,5.0,1032.0,0.0,,,
