id,dispatch_type,dispatch_group,select_type,select_order,dispatch_grade_id,dispatch_name,dispatch_description,slot_max,reward_id,time_min,dispatch_slot_array/0/dispatch_slot_type,dispatch_slot_array/0/rare,dispatch_slot_array/0/slot_value,dispatch_slot_array/1/dispatch_slot_type,dispatch_slot_array/1/rare,dispatch_slot_array/1/slot_value,dispatch_slot_array/2/dispatch_slot_type,dispatch_slot_array/2/rare,dispatch_slot_array/2/slot_value
185,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3110005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
186,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3110005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
187,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3110005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
188,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3110005,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
189,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3110005,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
190,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3120005,150,ALL,SSR,0,ALL,SSR,0,ALL,SR,0
191,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3120005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
192,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3120005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
193,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3120005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
194,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3120005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
195,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3120005,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
196,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3120005,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
197,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3130005,150,ALL,SSR,0,ALL,SSR,0,ALL,SR,0
198,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3130005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
199,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3130005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
200,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3130005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
201,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3140005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
202,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3140005,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
203,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3140005,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
204,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,ALL,SSR,0,ALL,SSR,0,ALL,SR,0
205,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
206,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
207,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
208,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
209,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
210,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
211,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,ALL,SSR,0,ALL,SSR,0,ALL,SR,0
212,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
213,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SR,0
214,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
215,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3170005,150,TETRA,SSR,0,ALL,SSR,0,ALL,SR,0
216,Dispatch,50001,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3150003,120,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
217,Dispatch,50001,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3150007,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SR,0
30001,DispatchCollection,61200,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3180001,60,ELYSION,SSR,0,ALL,SR,0,None,None,0
30002,DispatchCollection,61200,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3180001,60,TETRA,SSR,0,ALL,SR,0,None,None,0
30003,DispatchCollection,61200,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3180001,60,MISSILIS,SSR,0,ALL,SR,0,None,None,0
30004,DispatchCollection,61200,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3180001,60,ALL,SSR,0,ALL,SR,0,None,None,0
30005,DispatchCollection,61300,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3180002,90,ELYSION,SSR,0,ALL,SSR,0,None,None,0
30006,DispatchCollection,61300,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3180002,90,TETRA,SSR,0,ALL,SSR,0,None,None,0
30007,DispatchCollection,61300,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3180002,90,MISSILIS,SSR,0,ALL,SSR,0,None,None,0
30008,DispatchCollection,61300,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3180002,90,ALL,SSR,0,ALL,SSR,0,None,None,0
30009,DispatchCollection,62300,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3180101,90,ELYSION,SSR,0,ALL,SSR,0,None,None,0
30010,DispatchCollection,62300,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3180101,90,TETRA,SSR,0,ALL,SSR,0,None,None,0
30011,DispatchCollection,62300,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3180101,90,MISSILIS,SSR,0,ALL,SSR,0,None,None,0
30012,DispatchCollection,62300,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3180101,90,ALL,SSR,0,ALL,SSR,0,None,None,0
30013,DispatchCollection,62400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180102,120,ELYSION,SSR,0,ALL,SSR,0,ALL,SSR,0
30014,DispatchCollection,62400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180102,120,TETRA,SSR,0,ALL,SSR,0,ALL,SSR,0
30015,DispatchCollection,62400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180102,120,MISSILIS,SSR,0,ALL,SSR,0,ALL,SSR,0
30016,DispatchCollection,62400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180102,120,ALL,SSR,0,ALL,SSR,0,ALL,SSR,0
30017,DispatchCollection,62500,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3180103,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SSR,0
30018,DispatchCollection,62500,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3180103,150,TETRA,SSR,0,ALL,SSR,0,ALL,SSR,0
30019,DispatchCollection,62500,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3180103,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SSR,0
30020,DispatchCollection,62500,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3180103,150,ALL,SSR,0,ALL,SSR,0,ALL,SSR,0
30021,DispatchCollection,63400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180201,120,ELYSION,SSR,0,ALL,SSR,0,ALL,SSR,0
30022,DispatchCollection,63400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180201,120,TETRA,SSR,0,ALL,SSR,0,ALL,SSR,0
30023,DispatchCollection,63400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180201,120,MISSILIS,SSR,0,ALL,SSR,0,ALL,SSR,0
30024,DispatchCollection,63400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180201,120,ALL,SSR,0,ALL,SSR,0,ALL,SSR,0
30025,DispatchCollection,63500,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3180202,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SSR,0
30026,DispatchCollection,63500,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3180202,150,TETRA,SSR,0,ALL,SSR,0,ALL,SSR,0
30027,DispatchCollection,63500,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3180202,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SSR,0
30028,DispatchCollection,63500,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3180202,150,ALL,SSR,0,ALL,SSR,0,ALL,SSR,0
30029,DispatchCollection,64300,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3180301,90,ELYSION,SSR,0,ALL,SSR,0,None,None,0
30030,DispatchCollection,64300,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3180301,90,TETRA,SSR,0,ALL,SSR,0,None,None,0
30031,DispatchCollection,64300,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3180301,90,MISSILIS,SSR,0,ALL,SSR,0,None,None,0
30032,DispatchCollection,64300,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3180301,90,ALL,SSR,0,ALL,SSR,0,None,None,0
30033,DispatchCollection,64400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180302,120,ELYSION,SSR,0,ALL,SSR,0,ALL,SSR,0
30034,DispatchCollection,64400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180302,120,TETRA,SSR,0,ALL,SSR,0,ALL,SSR,0
30035,DispatchCollection,64400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180302,120,MISSILIS,SSR,0,ALL,SSR,0,ALL,SSR,0
30036,DispatchCollection,64400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180302,120,ALL,SSR,0,ALL,SSR,0,ALL,SSR,0
30037,DispatchCollection,65400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180401,120,ELYSION,SSR,0,ALL,SSR,0,ALL,SSR,0
30038,DispatchCollection,65400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180401,120,TETRA,SSR,0,ALL,SSR,0,ALL,SSR,0
30039,DispatchCollection,65400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180401,120,MISSILIS,SSR,0,ALL,SSR,0,ALL,SSR,0
30040,DispatchCollection,65400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180401,120,ALL,SSR,0,ALL,SSR,0,ALL,SSR,0
30041,DispatchCollection,65500,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3180402,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SSR,0
30042,DispatchCollection,65500,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3180402,150,TETRA,SSR,0,ALL,SSR,0,ALL,SSR,0
30043,DispatchCollection,65500,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3180402,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SSR,0
30044,DispatchCollection,65500,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3180402,150,ALL,SSR,0,ALL,SSR,0,ALL,SSR,0
30045,DispatchCollection,66200,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3180501,60,ELYSION,SSR,0,ALL,SR,0,None,None,0
30046,DispatchCollection,66200,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3180501,60,TETRA,SSR,0,ALL,SR,0,None,None,0
30047,DispatchCollection,66200,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3180501,60,MISSILIS,SSR,0,ALL,SR,0,None,None,0
30048,DispatchCollection,66200,None,0,2,,Locale_Dispatch2:dispatch_description_2001,2,3180501,60,ALL,SSR,0,ALL,SR,0,None,None,0
30049,DispatchCollection,66300,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3180502,90,ELYSION,SSR,0,ALL,SSR,0,None,None,0
30050,DispatchCollection,66300,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3180502,90,TETRA,SSR,0,ALL,SSR,0,None,None,0
30051,DispatchCollection,66300,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3180502,90,MISSILIS,SSR,0,ALL,SSR,0,None,None,0
30052,DispatchCollection,66300,None,0,3,,Locale_Dispatch2:dispatch_description_3001,2,3180502,90,ALL,SSR,0,ALL,SSR,0,None,None,0
30053,DispatchCollection,66400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180503,120,ELYSION,SSR,0,ALL,SSR,0,ALL,SSR,0
30054,DispatchCollection,66400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180503,120,TETRA,SSR,0,ALL,SSR,0,ALL,SSR,0
30055,DispatchCollection,66400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180503,120,MISSILIS,SSR,0,ALL,SSR,0,ALL,SSR,0
30056,DispatchCollection,66400,None,0,4,,Locale_Dispatch2:dispatch_description_4001,3,3180503,120,ALL,SSR,0,ALL,SSR,0,ALL,SSR,0
30057,DispatchCollection,66500,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3180504,150,ELYSION,SSR,0,ALL,SSR,0,ALL,SSR,0
30058,DispatchCollection,66500,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3180504,150,TETRA,SSR,0,ALL,SSR,0,ALL,SSR,0
30059,DispatchCollection,66500,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3180504,150,MISSILIS,SSR,0,ALL,SSR,0,ALL,SSR,0
30060,DispatchCollection,66500,None,0,5,,Locale_Dispatch2:dispatch_description_5001,3,3180504,150,ALL,SSR,0,ALL,SSR,0,ALL,SSR,0
40001,DispatchFavorite,71000,Select,1,5,,Locale_Dispatch2:dispatch_description_5001,3,3180601,150,ALL,SSR,0,ALL,SSR,0,ALL,SSR,0
40002,DispatchFavorite,71000,Select,12,5,,Locale_Dispatch2:dispatch_description_5001,1,3180602,150,CHARACTER,SSR,5020,None,None,0,None,None,0
40003,DispatchFavorite,71000,Select,13,5,,Locale_Dispatch2:dispatch_description_5001,1,3180603,150,CHARACTER,SSR,5010,None,None,0,None,None,0
40004,DispatchFavorite,71000,Select,14,5,,Locale_Dispatch2:dispatch_description_5001,1,3180604,150,CHARACTER,SSR,5003,None,None,0,None,None,0
40005,DispatchFavorite,71000,Select,15,5,,Locale_Dispatch2:dispatch_description_5001,1,3180605,150,CHARACTER,SSR,1010,None,None,0,None,None,0
40006,DispatchFavorite,71000,Select,11,5,,Locale_Dispatch2:dispatch_description_5001,1,3180606,150,CHARACTER,SSR,1022,None,None,0,None,None,0
40007,DispatchFavorite,71000,Select,7,5,,Locale_Dispatch2:dispatch_description_5001,1,3180607,150,CHARACTER,SSR,5017,None,None,0,None,None,0
40008,DispatchFavorite,71000,Select,8,5,,Locale_Dispatch2:dispatch_description_5001,1,3180608,150,CHARACTER,SSR,5066,None,None,0,None,None,0
40009,DispatchFavorite,71000,Select,9,5,,Locale_Dispatch2:dispatch_description_5001,1,3180609,150,CHARACTER,SSR,5024,None,None,0,None,None,0
40010,DispatchFavorite,71000,Select,10,5,,Locale_Dispatch2:dispatch_description_5001,1,3180610,150,CHARACTER,SSR,5028,None,None,0,None,None,0
40011,DispatchFavorite,71000,Select,2,5,,Locale_Dispatch2:dispatch_description_5001,1,3180611,150,CHARACTER,SSR,5016,None,None,0,None,None,0
40012,DispatchFavorite,71000,Select,3,5,,Locale_Dispatch2:dispatch_description_5001,1,3180612,150,CHARACTER,SSR,5081,None,None,0,None,None,0
40013,DispatchFavorite,71000,Select,4,5,,Locale_Dispatch2:dispatch_description_5001,1,3180613,150,CHARACTER,SSR,5014,None,None,0,None,None,0
40014,DispatchFavorite,71000,Select,5,5,,Locale_Dispatch2:dispatch_description_5001,1,3180614,150,CHARACTER,SSR,5111,None,None,0,None,None,0
