id,user_exp,character_exp,rewards/0/reward_percent,rewards/0/percent_display_type,rewards/0/reward_type,rewards/0/reward_id,rewards/0/reward_value,rewards/1/reward_percent,rewards/1/percent_display_type,rewards/1/reward_type,rewards/1/reward_id,rewards/1/reward_value,rewards/2/reward_percent,rewards/2/percent_display_type,rewards/2/reward_type,rewards/2/reward_id,rewards/2/reward_value,rewards/3/reward_percent,rewards/3/percent_display_type,rewards/3/reward_type,rewards/3/reward_id,rewards/3/reward_value,rewards/4/reward_percent,rewards/4/percent_display_type,rewards/4/reward_type,rewards/4/reward_id,rewards/4/reward_value,rewards/5/reward_percent,rewards/5/percent_display_type,rewards/5/reward_type,rewards/5/reward_id,rewards/5/reward_value,rewards/6/reward_percent,rewards/6/percent_display_type,rewards/6/reward_type,rewards/6/reward_id,rewards/6/reward_value,rewards/7/reward_percent,rewards/7/percent_display_type,rewards/7/reward_type,rewards/7/reward_id,rewards/7/reward_value,rewards/8/reward_percent,rewards/8/percent_display_type,rewards/8/reward_type,rewards/8/reward_id,rewards/8/reward_value
1100179,2878,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,8600.0,1000000.0,None,Currency,1000.0,269600.0,,,,,,,,,,,,,,,
1100180,2895,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,8600.0,1000000.0,None,Currency,1000.0,269600.0,,,,,,,,,,,,,,,
1100181,2913,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,8600.0,1000000.0,None,Currency,1000.0,269600.0,,,,,,,,,,,,,,,
1100182,2930,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,8600.0,1000000.0,None,Currency,1000.0,269600.0,,,,,,,,,,,,,,,
1100183,2948,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,8700.0,1000000.0,None,Currency,1000.0,273000.0,,,,,,,,,,,,,,,
1100184,2966,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,8700.0,1000000.0,None,Currency,1000.0,273000.0,,,,,,,,,,,,,,,
1100185,2983,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,8700.0,1000000.0,None,Currency,1000.0,273000.0,,,,,,,,,,,,,,,
1100186,3001,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,8700.0,1000000.0,None,Currency,1000.0,273000.0,,,,,,,,,,,,,,,
1100187,3018,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,8700.0,1000000.0,None,Currency,1000.0,273000.0,,,,,,,,,,,,,,,
1100188,3036,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,8700.0,1000000.0,None,Currency,1000.0,273000.0,,,,,,,,,,,,,,,
1100189,3054,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,8700.0,1000000.0,None,Currency,1000.0,276400.0,,,,,,,,,,,,,,,
1100190,3071,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,8700.0,1000000.0,None,Currency,1000.0,276400.0,,,,,,,,,,,,,,,
1100191,3089,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,8700.0,1000000.0,None,Currency,1000.0,276400.0,1000000.0,None,Currency,3000.0,750.0,,,,,,,,,,
1100192,3107,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,9600.0,1000000.0,None,Currency,1000.0,276400.0,,,,,,,,,,,,,,,
1100193,3125,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,9700.0,1000000.0,None,Currency,1000.0,279800.0,,,,,,,,,,,,,,,
1100194,3142,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,9700.0,1000000.0,None,Currency,1000.0,279800.0,,,,,,,,,,,,,,,
1100195,3160,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,9700.0,1000000.0,None,Currency,1000.0,279800.0,,,,,,,,,,,,,,,
1100196,3178,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,9700.0,1000000.0,None,Currency,1000.0,279800.0,,,,,,,,,,,,,,,
1100197,3196,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,9700.0,1000000.0,None,Currency,1000.0,279800.0,,,,,,,,,,,,,,,
1100198,3213,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,9700.0,1000000.0,None,Currency,1000.0,279800.0,,,,,,,,,,,,,,,
1100199,3231,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,9800.0,1000000.0,None,Currency,1000.0,285000.0,,,,,,,,,,,,,,,
1100200,3249,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,9800.0,1000000.0,None,Currency,1000.0,285000.0,,,,,,,,,,,,,,,
1100201,3267,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,9800.0,1000000.0,None,Currency,1000.0,285000.0,,,,,,,,,,,,,,,
1100202,3285,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,9800.0,1000000.0,None,Currency,1000.0,285000.0,,,,,,,,,,,,,,,
1100203,3302,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,9800.0,1000000.0,None,Currency,1000.0,285000.0,,,,,,,,,,,,,,,
1100204,3320,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,9900.0,1000000.0,None,Currency,1000.0,290100.0,,,,,,,,,,,,,,,
1100205,3338,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,9900.0,1000000.0,None,Currency,1000.0,290100.0,,,,,,,,,,,,,,,
1100206,3356,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,9900.0,1000000.0,None,Currency,1000.0,290100.0,,,,,,,,,,,,,,,
1100207,3374,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,9900.0,1000000.0,None,Currency,1000.0,290100.0,,,,,,,,,,,,,,,
1100208,3392,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,10000.0,1000000.0,None,Currency,1000.0,293700.0,,,,,,,,,,,,,,,
1100209,3410,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,10000.0,1000000.0,None,Currency,1000.0,293700.0,,,,,,,,,,,,,,,
1100210,3428,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,10000.0,1000000.0,None,Currency,1000.0,293700.0,,,,,,,,,,,,,,,
1100211,3446,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,10000.0,1000000.0,None,Currency,1000.0,293700.0,,,,,,,,,,,,,,,
1100212,3464,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,10000.0,1000000.0,None,Currency,1000.0,293700.0,,,,,,,,,,,,,,,
1100213,3482,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,10100.0,1000000.0,None,Currency,1000.0,298900.0,,,,,,,,,,,,,,,
1100214,3500,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,10100.0,1000000.0,None,Currency,1000.0,298900.0,,,,,,,,,,,,,,,
1100215,3518,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,10100.0,1000000.0,None,Currency,1000.0,298900.0,,,,,,,,,,,,,,,
1100216,3536,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,10100.0,1000000.0,None,Currency,1000.0,298900.0,,,,,,,,,,,,,,,
1100217,3554,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,10100.0,1000000.0,None,Currency,1000.0,298900.0,,,,,,,,,,,,,,,
1100218,3572,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,10100.0,1000000.0,None,Currency,1000.0,298900.0,1000000.0,None,Currency,3000.0,750.0,,,,,,,,,,
1100219,3590,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11200.0,1000000.0,None,Currency,1000.0,304200.0,,,,,,,,,,,,,,,
1100220,3608,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11200.0,1000000.0,None,Currency,1000.0,304200.0,,,,,,,,,,,,,,,
1100221,3626,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11200.0,1000000.0,None,Currency,1000.0,304200.0,,,,,,,,,,,,,,,
1100222,3644,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11200.0,1000000.0,None,Currency,1000.0,304200.0,,,,,,,,,,,,,,,
1100223,3662,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11200.0,1000000.0,None,Currency,1000.0,304200.0,,,,,,,,,,,,,,,
1100224,3680,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11300.0,1000000.0,None,Currency,1000.0,309500.0,,,,,,,,,,,,,,,
1100225,3699,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11300.0,1000000.0,None,Currency,1000.0,309500.0,,,,,,,,,,,,,,,
1100226,3717,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11300.0,1000000.0,None,Currency,1000.0,309500.0,,,,,,,,,,,,,,,
1100227,3735,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11300.0,1000000.0,None,Currency,1000.0,309500.0,,,,,,,,,,,,,,,
1100228,3753,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11300.0,1000000.0,None,Currency,1000.0,309500.0,,,,,,,,,,,,,,,
1100229,3771,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11500.0,1000000.0,None,Currency,1000.0,314900.0,,,,,,,,,,,,,,,
1100230,3789,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11500.0,1000000.0,None,Currency,1000.0,314900.0,,,,,,,,,,,,,,,
1100231,3808,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11500.0,1000000.0,None,Currency,1000.0,314900.0,,,,,,,,,,,,,,,
1100232,3826,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11500.0,1000000.0,None,Currency,1000.0,314900.0,,,,,,,,,,,,,,,
1100233,3844,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11500.0,1000000.0,None,Currency,1000.0,318500.0,,,,,,,,,,,,,,,
1100234,3862,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11500.0,1000000.0,None,Currency,1000.0,318500.0,,,,,,,,,,,,,,,
1100235,3881,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11500.0,1000000.0,None,Currency,1000.0,318500.0,,,,,,,,,,,,,,,
1100236,3899,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11500.0,1000000.0,None,Currency,1000.0,318500.0,,,,,,,,,,,,,,,
1100237,3917,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11500.0,1000000.0,None,Currency,1000.0,318500.0,,,,,,,,,,,,,,,
1100238,3935,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11700.0,1000000.0,None,Currency,1000.0,323900.0,,,,,,,,,,,,,,,
1100239,3954,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11700.0,1000000.0,None,Currency,1000.0,323900.0,,,,,,,,,,,,,,,
1100240,3972,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11700.0,1000000.0,None,Currency,1000.0,323900.0,,,,,,,,,,,,,,,
1100241,3990,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11700.0,1000000.0,None,Currency,1000.0,323900.0,,,,,,,,,,,,,,,
1100242,4009,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11700.0,1000000.0,None,Currency,1000.0,323900.0,,,,,,,,,,,,,,,
1100243,4027,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11700.0,1000000.0,None,Currency,1000.0,323900.0,,,,,,,,,,,,,,,
1100244,4045,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11800.0,1000000.0,None,Currency,1000.0,329400.0,,,,,,,,,,,,,,,
1100245,4064,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,11800.0,1000000.0,None,Currency,1000.0,329400.0,1000000.0,None,Currency,3000.0,750.0,,,,,,,,,,
1100246,4082,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,12800.0,1000000.0,None,Currency,1000.0,329400.0,,,,,,,,,,,,,,,
1100247,4100,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,12800.0,1000000.0,None,Currency,1000.0,329400.0,,,,,,,,,,,,,,,
1100248,4119,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,12800.0,1000000.0,None,Currency,1000.0,329400.0,,,,,,,,,,,,,,,
1100249,4137,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13000.0,1000000.0,None,Currency,1000.0,334900.0,,,,,,,,,,,,,,,
1100250,4156,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13000.0,1000000.0,None,Currency,1000.0,334900.0,,,,,,,,,,,,,,,
1100251,4174,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13000.0,1000000.0,None,Currency,1000.0,334900.0,,,,,,,,,,,,,,,
1100252,4193,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13000.0,1000000.0,None,Currency,1000.0,334900.0,,,,,,,,,,,,,,,
1100253,4211,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13100.0,1000000.0,None,Currency,1000.0,338600.0,,,,,,,,,,,,,,,
1100254,4229,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13100.0,1000000.0,None,Currency,1000.0,338600.0,,,,,,,,,,,,,,,
1100255,4248,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13100.0,1000000.0,None,Currency,1000.0,338600.0,,,,,,,,,,,,,,,
1100256,4266,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13100.0,1000000.0,None,Currency,1000.0,338600.0,,,,,,,,,,,,,,,
1100257,4285,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13100.0,1000000.0,None,Currency,1000.0,338600.0,,,,,,,,,,,,,,,
1100258,4303,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13100.0,1000000.0,None,Currency,1000.0,338600.0,,,,,,,,,,,,,,,
1100259,4322,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13200.0,1000000.0,None,Currency,1000.0,344100.0,,,,,,,,,,,,,,,
1100260,4340,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13200.0,1000000.0,None,Currency,1000.0,344100.0,,,,,,,,,,,,,,,
1100261,4359,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13200.0,1000000.0,None,Currency,1000.0,344100.0,,,,,,,,,,,,,,,
1100262,4378,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13200.0,1000000.0,None,Currency,1000.0,344100.0,,,,,,,,,,,,,,,
1100263,4396,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13200.0,1000000.0,None,Currency,1000.0,344100.0,,,,,,,,,,,,,,,
1100264,4415,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13300.0,1000000.0,None,Currency,1000.0,349700.0,,,,,,,,,,,,,,,
1100265,4433,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13300.0,1000000.0,None,Currency,1000.0,349700.0,,,,,,,,,,,,,,,
1100266,4452,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13300.0,1000000.0,None,Currency,1000.0,349700.0,,,,,,,,,,,,,,,
1100267,4471,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13300.0,1000000.0,None,Currency,1000.0,349700.0,,,,,,,,,,,,,,,
1100268,4489,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13400.0,1000000.0,None,Currency,1000.0,353400.0,,,,,,,,,,,,,,,
1100269,4508,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13400.0,1000000.0,None,Currency,1000.0,353400.0,,,,,,,,,,,,,,,
1100270,4526,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13400.0,1000000.0,None,Currency,1000.0,353400.0,,,,,,,,,,,,,,,
1100271,4545,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13400.0,1000000.0,None,Currency,1000.0,353400.0,,,,,,,,,,,,,,,
1100272,4564,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13400.0,1000000.0,None,Currency,1000.0,353400.0,,,,,,,,,,,,,,,
1100273,4582,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,13400.0,1000000.0,None,Currency,1000.0,353400.0,1000000.0,None,Currency,3000.0,750.0,,,,,,,,,,
1100274,4601,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,14600.0,1000000.0,None,Currency,1000.0,359000.0,,,,,,,,,,,,,,,
1100275,4620,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,14600.0,1000000.0,None,Currency,1000.0,359000.0,,,,,,,,,,,,,,,
1100276,4638,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,14600.0,1000000.0,None,Currency,1000.0,359000.0,,,,,,,,,,,,,,,
1100277,4657,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,14600.0,1000000.0,None,Currency,1000.0,359000.0,,,,,,,,,,,,,,,
1100278,4676,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,14600.0,1000000.0,None,Currency,1000.0,359000.0,,,,,,,,,,,,,,,
1100279,4695,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,14800.0,1000000.0,None,Currency,1000.0,364700.0,,,,,,,,,,,,,,,
1100280,4713,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,14800.0,1000000.0,None,Currency,1000.0,364700.0,,,,,,,,,,,,,,,
1100281,4732,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,14800.0,1000000.0,None,Currency,1000.0,364700.0,,,,,,,,,,,,,,,
1100282,4751,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,14800.0,1000000.0,None,Currency,1000.0,364700.0,,,,,,,,,,,,,,,
1100283,4770,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,14900.0,1000000.0,None,Currency,1000.0,368500.0,,,,,,,,,,,,,,,
1100284,4788,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,14900.0,1000000.0,None,Currency,1000.0,368500.0,,,,,,,,,,,,,,,
1100285,4807,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,14900.0,1000000.0,None,Currency,1000.0,368500.0,,,,,,,,,,,,,,,
1100286,4826,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,14900.0,1000000.0,None,Currency,1000.0,368500.0,,,,,,,,,,,,,,,
1100287,4845,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,14900.0,1000000.0,None,Currency,1000.0,368500.0,,,,,,,,,,,,,,,
1100288,4864,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,14900.0,1000000.0,None,Currency,1000.0,368500.0,,,,,,,,,,,,,,,
1100289,4882,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,15100.0,1000000.0,None,Currency,1000.0,374200.0,,,,,,,,,,,,,,,
1100290,4901,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,15100.0,1000000.0,None,Currency,1000.0,374200.0,,,,,,,,,,,,,,,
1100291,4920,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,15100.0,1000000.0,None,Currency,1000.0,374200.0,,,,,,,,,,,,,,,
1100292,4939,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,15100.0,1000000.0,None,Currency,1000.0,374200.0,,,,,,,,,,,,,,,
1100293,4958,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,15200.0,1000000.0,None,Currency,1000.0,378000.0,,,,,,,,,,,,,,,
1100294,4977,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,15200.0,1000000.0,None,Currency,1000.0,378000.0,,,,,,,,,,,,,,,
1100295,4996,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,15200.0,1000000.0,None,Currency,1000.0,378000.0,,,,,,,,,,,,,,,
1100296,5015,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,15200.0,1000000.0,None,Currency,1000.0,378000.0,,,,,,,,,,,,,,,
1100297,5033,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,15200.0,1000000.0,None,Currency,1000.0,378000.0,,,,,,,,,,,,,,,
1100298,5052,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,15200.0,1000000.0,None,Currency,1000.0,378000.0,,,,,,,,,,,,,,,
1100299,5071,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,15300.0,1000000.0,None,Currency,1000.0,383800.0,,,,,,,,,,,,,,,
1100300,5090,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,15300.0,1000000.0,None,Currency,1000.0,383800.0,,,,,,,,,,,,,,,
1100301,5109,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,15300.0,1000000.0,None,Currency,1000.0,383800.0,,,,,,,,,,,,,,,
1100302,5128,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,15300.0,1000000.0,None,Currency,1000.0,383800.0,1000000.0,None,Currency,3000.0,750.0,,,,,,,,,,
1100303,5147,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16500.0,1000000.0,None,Currency,1000.0,387700.0,,,,,,,,,,,,,,,
1100304,5166,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16500.0,1000000.0,None,Currency,1000.0,387700.0,,,,,,,,,,,,,,,
1100305,5185,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16500.0,1000000.0,None,Currency,1000.0,387700.0,,,,,,,,,,,,,,,
1100306,5204,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16500.0,1000000.0,None,Currency,1000.0,387700.0,,,,,,,,,,,,,,,
1100307,5223,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16600.0,1000000.0,None,Currency,1000.0,391500.0,,,,,,,,,,,,,,,
1100308,5242,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16600.0,1000000.0,None,Currency,1000.0,391500.0,,,,,,,,,,,,,,,
1100309,5261,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16600.0,1000000.0,None,Currency,1000.0,391500.0,,,,,,,,,,,,,,,
1100310,5280,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16600.0,1000000.0,None,Currency,1000.0,391500.0,,,,,,,,,,,,,,,
1100311,5299,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16600.0,1000000.0,None,Currency,1000.0,391500.0,,,,,,,,,,,,,,,
1100312,5318,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16600.0,1000000.0,None,Currency,1000.0,391500.0,,,,,,,,,,,,,,,
1100313,5337,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16600.0,1000000.0,None,Currency,1000.0,391500.0,,,,,,,,,,,,,,,
1100314,5356,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16800.0,1000000.0,None,Currency,1000.0,397400.0,,,,,,,,,,,,,,,
1100315,5375,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16800.0,1000000.0,None,Currency,1000.0,397400.0,,,,,,,,,,,,,,,
1100316,5394,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16800.0,1000000.0,None,Currency,1000.0,397400.0,,,,,,,,,,,,,,,
1100317,5414,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16800.0,1000000.0,None,Currency,1000.0,397400.0,,,,,,,,,,,,,,,
1100318,5433,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16800.0,1000000.0,None,Currency,1000.0,397400.0,,,,,,,,,,,,,,,
1100319,5452,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16900.0,1000000.0,None,Currency,1000.0,401300.0,,,,,,,,,,,,,,,
1100320,5471,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16900.0,1000000.0,None,Currency,1000.0,401300.0,,,,,,,,,,,,,,,
1100321,5490,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16900.0,1000000.0,None,Currency,1000.0,401300.0,,,,,,,,,,,,,,,
1100322,5509,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16900.0,1000000.0,None,Currency,1000.0,401300.0,,,,,,,,,,,,,,,
1100323,5528,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,16900.0,1000000.0,None,Currency,1000.0,401300.0,,,,,,,,,,,,,,,
1100324,5547,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,17000.0,1000000.0,None,Currency,1000.0,405200.0,,,,,,,,,,,,,,,
1100325,5567,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,17000.0,1000000.0,None,Currency,1000.0,405200.0,,,,,,,,,,,,,,,
1100326,5586,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,17000.0,1000000.0,None,Currency,1000.0,405200.0,,,,,,,,,,,,,,,
1100327,5605,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,17000.0,1000000.0,None,Currency,1000.0,405200.0,,,,,,,,,,,,,,,
1100328,5624,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,17200.0,1000000.0,None,Currency,1000.0,409200.0,,,,,,,,,,,,,,,
1100329,5643,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,17200.0,1000000.0,None,Currency,1000.0,409200.0,,,,,,,,,,,,,,,
1100330,5663,0,,,,,,,,,,,,,,,,,,,,,1000000.0,None,Currency,2000.0,17200.0,1000000.0,None,Currency,1000.0,409200.0,,,,,,,,,,,,,,,
