id,event_id,event_phase_type,event_phase_group_id,target_type,trigger,condition_id,condition_value,ignore_event_period,is_stack,shortcut_type,shortcut_id,name_localkey,description_localkey,point_value,reward_id,is_main
900020603,90002,Day6,9000206,Alluser,InterceptClear,0,15,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptClear,1,71027,False
900020604,90002,Day6,9000206,Alluser,ShopDisassembleBuy,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_ShopDisassembleBuy,1,71028,False
900020605,90002,Day6,9000206,Alluser,GetFriendShipPoint,0,60,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GetFriendShipPoint,1,71029,False
900020606,90002,Day6,9000206,Alluser,PointRewardDaily,0,600,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71030,False
900020701,90002,Day7,9000207,Alluser,DailyEventClear,9000207,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_7,1,71107,False
900020702,90002,Day7,9000207,Alluser,GachaCharacter,0,20,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,71031,False
900020703,90002,Day7,9000207,Alluser,CharacterSkillLevelUpCount,0,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterSkillLevelUpCount,1,71032,False
900020704,90002,Day7,9000207,Alluser,RookieArenaPlayCount,0,10,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_RookieArenaPlayCount,1,71033,False
900020705,90002,Day7,9000207,Alluser,PointRewardDaily,0,700,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71034,False
900020706,90002,Day7,9000207,Alluser,PointRewardWeekly,0,100,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardWeekly,1,71035,False
900021501,90002,Final,9000215,Alluser,EventPoint,90002,36,False,True,None,0,Locale_Trigger:None,Locale_Trigger:daily_event_description_20803,0,71000,False
900030101,90003,Day1,9000301,Alluser,DailyEventClear,9000301,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_1,1,73010,False
900030102,90003,Day1,9000301,Alluser,ComebackPollComplete,1,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_ComebackPollComplete,1,73011,False
900030103,90003,Day1,9000301,Alluser,GachaCharacter,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,73012,False
900030104,90003,Day1,9000301,Alluser,CharacterLevelUpCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterLevelUp,1,73013,False
900030105,90003,Day1,9000301,Alluser,InterceptClear,0,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptClear,1,73014,False
900030106,90003,Day1,9000301,Alluser,PointRewardDaily,0,100,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,73015,False
900030201,90003,Day2,9000302,Alluser,DailyEventClear,9000302,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_2,1,73020,False
900030202,90003,Day2,9000302,Alluser,SimulationRoomClearWithoutCondition,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,1,73021,False
900030203,90003,Day2,9000302,Alluser,CharacterCounsel,0,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterCounsel,1,73022,False
900030204,90003,Day2,9000302,Alluser,MainShopBuy,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_MainShopBuy,1,73023,False
900030205,90003,Day2,9000302,Alluser,EquipItemLevelUpCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_EquipItemLevelupCount,1,73024,False
900030206,90003,Day2,9000302,Alluser,PointRewardDaily,0,200,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,73025,False
900030301,90003,Day3,9000303,Alluser,DailyEventClear,9000303,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_3,1,73030,False
900030302,90003,Day3,9000303,Alluser,GachaCharacter,0,10,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,73031,False
900030303,90003,Day3,9000303,Alluser,CharacterSkillLevelUpCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterSkillLevelUpCount,1,73032,False
900030304,90003,Day3,9000303,Alluser,SendFriendShipPoint,0,15,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SendFriendShipPoint,1,73033,False
900030305,90003,Day3,9000303,Alluser,RookieArenaPlayCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_RookieArenaPlayCount,1,73034,False
900030306,90003,Day3,9000303,Alluser,PointRewardDaily,0,300,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,73035,False
900030401,90003,Day4,9000304,Alluser,DailyEventClear,9000304,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_4,1,73040,False
900030402,90003,Day4,9000304,Alluser,SimulationRoomClearWithoutCondition,0,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,1,73041,False
900030403,90003,Day4,9000304,Alluser,InterceptClear,0,10,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptClear,1,73042,False
900030404,90003,Day4,9000304,Alluser,GetFriendShipPoint,0,30,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GetFriendShipPoint,1,73043,False
900030405,90003,Day4,9000304,Alluser,PointRewardDaily,0,400,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,73044,False
900030406,90003,Day4,9000304,Alluser,PointRewardWeekly,0,50,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardWeekly,1,73045,False
900030501,90003,Day5,9000305,Alluser,DailyEventClear,9000305,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_5,1,73050,False
900030502,90003,Day5,9000305,Alluser,GachaCharacter,0,15,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,73051,False
900030503,90003,Day5,9000305,Alluser,CharacterSkillLevelUpCount,0,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterSkillLevelUpCount,1,73052,False
900030504,90003,Day5,9000305,Alluser,RookieArenaPlayCount,0,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_RookieArenaPlayCount,1,73053,False
900030505,90003,Day5,9000305,Alluser,SendFriendShipPoint,0,30,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SendFriendShipPoint,1,73054,False
900030506,90003,Day5,9000305,Alluser,PointRewardDaily,0,500,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,73055,False
900030601,90003,Day6,9000306,Alluser,DailyEventClear,9000306,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_6,1,73060,False
900030602,90003,Day6,9000306,Alluser,SimulationRoomClearWithoutCondition,0,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,1,73061,False
900030603,90003,Day6,9000306,Alluser,InterceptClear,0,15,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptClear,1,73062,False
900030604,90003,Day6,9000306,Alluser,ShopDisassembleBuy,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_ShopDisassembleBuy,1,73063,False
900030605,90003,Day6,9000306,Alluser,GetFriendShipPoint,0,60,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GetFriendShipPoint,1,73064,False
900030606,90003,Day6,9000306,Alluser,PointRewardDaily,0,600,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,73065,False
900030701,90003,Day7,9000307,Alluser,DailyEventClear,9000307,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_7,1,73070,False
900030702,90003,Day7,9000307,Alluser,GachaCharacter,0,20,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,73071,False
900030703,90003,Day7,9000307,Alluser,CharacterSkillLevelUpCount,0,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterSkillLevelUpCount,1,73072,False
900030704,90003,Day7,9000307,Alluser,RookieArenaPlayCount,0,10,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_RookieArenaPlayCount,1,73073,False
900030705,90003,Day7,9000307,Alluser,PointRewardDaily,0,700,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,73074,False
900030706,90003,Day7,9000307,Alluser,PointRewardWeekly,0,100,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardWeekly,1,73075,False
900031501,90003,Final,9000315,Alluser,EventPoint,90003,36,False,True,None,0,Locale_Trigger:None,Locale_Trigger:daily_event_description_20803,0,73000,False
900040101,90004,Day1,9000401,Alluser,DailyEventClear,9000401,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_1,1,74011,False
900040102,90004,Day1,9000401,Alluser,ActiveComeBackUserEvent,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_ActiveComeBackUserEvent,1,74012,False
900040103,90004,Day1,9000401,Alluser,EnterEventList,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_EnterEventList,1,74013,False
900040104,90004,Day1,9000401,Alluser,ComebackPollComplete,1,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_ComebackPollComplete,1,74014,False
900040201,90004,Day2,9000402,Alluser,DailyEventClear,9000402,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_2,1,74021,False
900040202,90004,Day2,9000402,Alluser,OutpostBattleReward,0,2,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_OutpostBattleReward,1,74022,False
900040203,90004,Day2,9000402,Alluser,SendDispatch,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SendDispatch,1,74023,False
900040204,90004,Day2,9000402,Alluser,CharacterCounsel,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterCounsel,1,74024,False
900040301,90004,Day3,9000403,Alluser,DailyEventClear,9000403,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_3,1,74031,False
900040302,90004,Day3,9000403,Alluser,EnterEventArchive,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_EnterEventArchive,1,74032,False
900040303,90004,Day3,9000403,Alluser,CharacterLevelUpCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterLevelUp,1,74033,False
900040304,90004,Day3,9000403,Alluser,GachaCharacter,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,74034,False
900040401,90004,Day4,9000404,Alluser,DailyEventClear,9000404,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_4,1,74041,False
900040402,90004,Day4,9000404,Alluser,EnterSideStory,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_EnterSideStory,1,74042,False
900040403,90004,Day4,9000404,Alluser,InterceptClear,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptClear,1,74043,False
900040404,90004,Day4,9000404,Alluser,EquipItemLevelCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_EquipItemLevelCount,1,74044,False
900040501,90004,Day5,9000405,Alluser,DailyEventClear,9000405,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_5,1,74051,False
900040502,90004,Day5,9000405,Alluser,EnterArcadeMenu,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_EnterArcadeMenu,1,74052,False
900040503,90004,Day5,9000405,Alluser,SimulationRoomClearWithoutCondition,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,1,74053,False
900040504,90004,Day5,9000405,Alluser,CharacterSkillLevelUpCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterSkillLevelUpCount,1,74054,False
900041501,90004,Final,9000415,Alluser,EventPoint,90004,16,False,True,None,0,Locale_Trigger:None,Locale_Trigger:daily_event_description_20803,0,74000,False
900990101,90099,Day1,9009901,Alluser,DailyEventClear,9009901,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_1,1,71101,False
900990102,90099,Day1,9009901,Alluser,OutpostBattleReward,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_OutpostBattleReward,1,71001,False
900990103,90099,Day1,9009901,Alluser,GachaCharacter,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,71002,False
900990104,90099,Day1,9009901,Alluser,CharacterLevelUpCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterLevelUp,1,71003,False
900990105,90099,Day1,9009901,Alluser,InterceptClear,0,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptClear,1,71004,False
900990106,90099,Day1,9009901,Alluser,PointRewardDaily,0,100,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71005,False
900990201,90099,Day2,9009902,Alluser,DailyEventClear,9009902,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_2,1,71102,False
900990202,90099,Day2,9009902,Alluser,SimulationRoomClearWithoutCondition,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,1,71006,False
900990203,90099,Day2,9009902,Alluser,CharacterCounsel,0,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterCounsel,1,71007,False
900990204,90099,Day2,9009902,Alluser,MainShopBuy,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_MainShopBuy,1,71008,False
900990205,90099,Day2,9009902,Alluser,EquipItemLevelUpCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_EquipItemLevelupCount,1,71009,False
900990206,90099,Day2,9009902,Alluser,PointRewardDaily,0,200,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71010,False
900990301,90099,Day3,9009903,Alluser,DailyEventClear,9009903,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_3,1,71103,False
900990302,90099,Day3,9009903,Alluser,GachaCharacter,0,10,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,71011,False
900990303,90099,Day3,9009903,Alluser,CharacterSkillLevelUpCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterSkillLevelUpCount,1,71012,False
900990304,90099,Day3,9009903,Alluser,SendFriendShipPoint,0,15,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SendFriendShipPoint,1,71013,False
900990305,90099,Day3,9009903,Alluser,RookieArenaPlayCount,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_RookieArenaPlayCount,1,71014,False
900990306,90099,Day3,9009903,Alluser,PointRewardDaily,0,300,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71015,False
900990401,90099,Day4,9009904,Alluser,DailyEventClear,9009904,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_4,1,71104,False
900990402,90099,Day4,9009904,Alluser,SimulationRoomClearWithoutCondition,0,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,1,71016,False
900990403,90099,Day4,9009904,Alluser,InterceptClear,0,10,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptClear,1,71017,False
900990404,90099,Day4,9009904,Alluser,GetFriendShipPoint,0,30,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GetFriendShipPoint,1,71018,False
900990405,90099,Day4,9009904,Alluser,PointRewardDaily,0,400,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71019,False
900990406,90099,Day4,9009904,Alluser,PointRewardWeekly,0,50,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardWeekly,1,71020,False
900990501,90099,Day5,9009905,Alluser,DailyEventClear,9009905,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_5,1,71105,False
900990502,90099,Day5,9009905,Alluser,GachaCharacter,0,15,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,71021,False
900990503,90099,Day5,9009905,Alluser,CharacterSkillLevelUpCount,0,3,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterSkillLevelUpCount,1,71022,False
900990504,90099,Day5,9009905,Alluser,RookieArenaPlayCount,0,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_RookieArenaPlayCount,1,71023,False
900990505,90099,Day5,9009905,Alluser,SendFriendShipPoint,0,30,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SendFriendShipPoint,1,71024,False
900990506,90099,Day5,9009905,Alluser,PointRewardDaily,0,500,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71025,False
900990601,90099,Day6,9009906,Alluser,DailyEventClear,9009906,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_6,1,71106,False
900990602,90099,Day6,9009906,Alluser,SimulationRoomClearWithoutCondition,0,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SimulationRoomClearWithoutCondition,1,71026,False
900990603,90099,Day6,9009906,Alluser,InterceptClear,0,15,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptClear,1,71027,False
900990604,90099,Day6,9009906,Alluser,ShopDisassembleBuy,0,1,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_ShopDisassembleBuy,1,71028,False
900990605,90099,Day6,9009906,Alluser,GetFriendShipPoint,0,60,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GetFriendShipPoint,1,71029,False
900990606,90099,Day6,9009906,Alluser,PointRewardDaily,0,600,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71030,False
900990701,90099,Day7,9009907,Alluser,DailyEventClear,9009907,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_7,1,71107,False
900990702,90099,Day7,9009907,Alluser,GachaCharacter,0,20,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,71031,False
900990703,90099,Day7,9009907,Alluser,CharacterSkillLevelUpCount,0,5,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterSkillLevelUpCount,1,71032,False
900990704,90099,Day7,9009907,Alluser,RookieArenaPlayCount,0,10,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_RookieArenaPlayCount,1,71033,False
900990705,90099,Day7,9009907,Alluser,PointRewardDaily,0,700,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardDaily,1,71034,False
900990706,90099,Day7,9009907,Alluser,PointRewardWeekly,0,100,False,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_PointRewardWeekly,1,71035,False
900991500,90099,Final,9009915,Alluser,EventPoint,90099,36,False,True,None,0,Locale_Trigger:None,Locale_Trigger:daily_event_description_20803,0,71000,False
200020101,20002,Day1,2000201,Alluser,DailyEventClear,2000201,5,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_1,1,32200,True
200020102,20002,Day1,2000201,Alluser,ChapterClear,12,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_ChapterClear_11,1,32201,False
200020103,20002,Day1,2000201,Alluser,TacticAcademyFinish9_4,0,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_TacticAcademyFinish9_4,1,32202,False
200020104,20002,Day1,2000201,Alluser,AliceAccessAttractiveScenario,61,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_AliceAccessAttractiveScenario_1,1,32203,False
200020105,20002,Day1,2000201,Alluser,RookieArenaPlayCount,0,5,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_RookieArenaPlayCount,1,32204,False
200020106,20002,Day1,2000201,Alluser,GachaCharacter,0,120,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,32205,False
200020201,20002,Day2,2000202,Alluser,DailyEventClear,2000202,5,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_2,1,32206,True
200020202,20002,Day2,2000202,Alluser,HardChapterClear,2,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_HardChapterClear_2,1,32207,False
200020203,20002,Day2,2000202,Alluser,AliceSkill1Level,0,4,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_AliceSkill1Level,1,32208,False
200020204,20002,Day2,2000202,Alluser,LostSectorClear,6,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_LostSectorClear_5,1,32209,False
200020205,20002,Day2,2000202,Alluser,CharacterAttractiveLevelMax,5004,2,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterAttractiveLevelMax_5004,1,32210,False
200020206,20002,Day2,2000202,Alluser,CharacterLevelMax,0,110,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterLevel,1,32211,False
200020301,20002,Day3,2000203,Alluser,DailyEventClear,2000203,5,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_3,1,32212,True
200020302,20002,Day3,2000203,Alluser,ChapterClear,13,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_ChapterClear_12,1,32213,False
200020303,20002,Day3,2000203,Alluser,InterceptNormalClearWithCondition,0,4,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptNormalClearWithCondition_S,1,32214,False
200020304,20002,Day3,2000203,Alluser,UserLevel,0,55,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_UserLevel,1,32215,False
200020305,20002,Day3,2000203,Alluser,CharacterAttractiveLevelMax,5004,3,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterAttractiveLevelMax_5004,1,32216,False
200020306,20002,Day3,2000203,Alluser,GachaCharacter,0,130,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,32217,False
200020401,20002,Day4,2000204,Alluser,DailyEventClear,2000204,5,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_4,1,32218,True
200020402,20002,Day4,2000204,Alluser,SimulationRoomClearCount1Only,10401,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_SimulationRoomClearCount1Only_4A,1,32219,False
200020403,20002,Day4,2000204,Alluser,AliceSkillBurstLevel,0,4,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_AliceSkillBurstLevel,1,32220,False
200020404,20002,Day4,2000204,Alluser,LostSectorClear,7,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_LostSectorClear_6,1,32221,False
200020405,20002,Day4,2000204,Alluser,RookieArenaPlayCount,0,10,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_RookieArenaPlayCount,1,32222,False
200020406,20002,Day4,2000204,Alluser,AliceAccessAttractiveScenario,62,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_AliceAccessAttractiveScenario_2,1,32223,False
200020501,20002,Day5,2000205,Alluser,DailyEventClear,2000205,5,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_5,1,32224,True
200020502,20002,Day5,2000205,Alluser,ChapterClear,14,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_ChapterClear_13,1,32225,False
200020503,20002,Day5,2000205,Alluser,InterceptNormalClearWithCondition,0,6,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptNormalClearWithCondition_S,1,32226,False
200020504,20002,Day5,2000205,Alluser,CharacterLevelMax,0,115,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterLevel,1,32227,False
200020505,20002,Day5,2000205,Alluser,CharacterAttractiveLevelMax,5004,4,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterAttractiveLevelMax_5004,1,32228,False
200020506,20002,Day5,2000205,Alluser,GachaCharacter,0,140,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_GachaCharacter,1,32229,False
200020601,20002,Day6,2000206,Alluser,DailyEventClear,2000206,5,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_6,1,32230,True
200020602,20002,Day6,2000206,Alluser,HardChapterClear,3,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_HardChapterClear_3,1,32231,False
200020603,20002,Day6,2000206,Alluser,AliceSkill1Level,0,7,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_AliceSkill1Level,1,32232,False
200020604,20002,Day6,2000206,Alluser,LostSectorClear,8,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_LostSectorClear_7,1,32233,False
200020605,20002,Day6,2000206,Alluser,CharacterAttractiveLevelMax,5004,5,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterAttractiveLevelMax_5004,1,32234,False
200020606,20002,Day6,2000206,Alluser,TowerBasicClear,10075,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_TowerBasicClear_10075,1,32235,False
200020701,20002,Day7,2000207,Alluser,DailyEventClear,2000207,5,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_DailyEventClear_7,1,32236,True
200020702,20002,Day7,2000207,Alluser,ChapterClear,15,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_ChapterClear_14,1,32237,False
200020703,20002,Day7,2000207,Alluser,InterceptNormalClearWithCondition,0,7,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_InterceptNormalClearWithCondition_S,1,32238,False
200020704,20002,Day7,2000207,Alluser,CharacterLevelMax,0,120,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_CharacterLevel,1,32239,False
200020705,20002,Day7,2000207,Alluser,AliceEquipCollectionItemSR,0,1,True,True,None,0,Locale_Trigger:None,Locale_Trigger:trigger_desc_AliceEquipCollectionItemSR,1,32240,False
