id,main_category_type,order_group_id,name_localkey,description_localkey,main_category_icon_name,sub_category_id,sub_category_name_localkey,package_shop_id,is_hide_if_not_valid,renew_type,start_date,end_date,date_ui_control,shop_type,shop_category,shop_prefab_name
20071,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24030704,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2071,True,NoRenew,462706688,-724072064,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20072,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24030701,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_02_FUNCTION,2072,True,NoRenew,2048983040,906084736,True,InAppShop,CustomPackageShop,package_custom_layout_001
20073,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24020502,Locale_System:INAPP_SHOP_SUB_CATEGORY_TECHNIC_FUNCTION,2073,True,NoRenew,-1966917632,-1361999488,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20074,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24030702,Locale_System:INAPP_SHOP_SUB_CATEGORY_KILLTHELORD_FUNCTION,2074,True,NoRenew,-1382975488,1770815872,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20075,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24041101,Locale_System:INAPP_SHOP_SUB_CATEGORY_ONEMORETIME_FUNCTION,2075,True,NoRenew,2047260672,906084736,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20076,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24032101,Locale_System:INAPP_SHOP_SUB_CATEGORY_CE003_FUNCTION,2076,True,NoRenew,-873889792,-854636160,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20077,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24032102,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2077,True,NoRenew,2078236672,-854636160,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20078,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24032103,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2078,True,NoRenew,-873889792,-854636160,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20079,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24042501,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_02_FUNCTION,2079,True,NoRenew,-1738620928,-347272832,True,InAppShop,CustomPackageShop,package_custom_layout_001
20080,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24042503,Locale_System:INAPP_SHOP_SUB_CATEGORY_LASTKINGDOM_FUNCTION,2080,True,NoRenew,-1738620928,-1719367296,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20081,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24042502,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2081,True,NoRenew,-1738620928,-1719367296,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20082,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24051601,Locale_System:INAPP_SHOP_SUB_CATEGORY_DARKHERO_FUNCTION,2082,True,NoRenew,1182529536,-347272832,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20083,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24053001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_02_FUNCTION,2083,True,NoRenew,-1740343296,-1212003968,True,InAppShop,CustomPackageShop,package_custom_layout_001
20084,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24053004,Locale_System:INAPP_SHOP_SUB_CATEGORY_GOLDENCOIN_FUNCTION,2084,True,NoRenew,-1740343296,1710868864,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20085,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24053002,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2085,True,NoRenew,348774400,-1898051200,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20086,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24053003,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2086,True,NoRenew,-1740343296,1710868864,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20087,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24062001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CLAYMORE_FUNCTION,2087,True,NoRenew,317798400,-823377536,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20088,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24070402,Locale_System:INAPP_SHOP_SUB_CATEGORY_BEAUTYFULLSHOT_FUNCTION,2088,True,NoRenew,826884096,846137728,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20089,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24070403,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2089,True,NoRenew,826884096,846137728,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20090,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24070401,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_02_FUNCTION,2090,True,NoRenew,826884096,-316014208,True,InAppShop,CustomPackageShop,package_custom_layout_001
20091,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24070404,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2091,True,NoRenew,-515956736,1532184960,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20092,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24072502,Locale_System:INAPP_SHOP_SUB_CATEGORY_JUVENILEDAYS_FUNCTION,2092,True,NoRenew,-546932736,-2076735104,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20093,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24072503,Locale_System:INAPP_SHOP_SUB_CATEGORY_COLORLESS_FUNCTION,2093,True,NoRenew,825161728,-316014208,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20094,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24072501,Locale_System:INAPP_SHOP_SUB_CATEGORY_KIT_FUNCTION,2094,True,NoRenew,-546932736,-316014208,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20095,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24082205,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2095,True,NoRenew,1334247424,2039548288,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20096,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24082201,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_03_FUNCTION,2096,True,NoRenew,1334247424,-883324544,True,InAppShop,CustomPackageShop,package_custom_layout_002
20097,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24082202,Locale_System:INAPP_SHOP_SUB_CATEGORY_CE004_01_FUNCTION,2097,True,NoRenew,1334247424,2039548288,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20098,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24082203,Locale_System:INAPP_SHOP_SUB_CATEGORY_CE004_02_FUNCTION,2098,True,NoRenew,-8593408,2039548288,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20099,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24082204,Locale_System:INAPP_SHOP_SUB_CATEGORY_CE004_03_FUNCTION,2099,True,NoRenew,677453824,2039548288,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20100,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24091902,Locale_System:INAPP_SHOP_SUB_CATEGORY_JINXPLAYER_FUNCTION,2100,True,NoRenew,646477824,-883324544,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20101,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24091903,Locale_System:INAPP_SHOP_SUB_CATEGORY_PHANTOM_FUNCTION,2101,True,NoRenew,2018572288,488769920,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20102,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24091904,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2102,True,NoRenew,-187277312,1174817152,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20103,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24091901,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_03_FUNCTION,2103,True,NoRenew,2018572288,-2045476480,True,InAppShop,CustomPackageShop,package_custom_layout_002
20104,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24101701,Locale_System:INAPP_SHOP_SUB_CATEGORY_LIFEAGAIN_FUNCTION,2104,True,NoRenew,-904300544,-2045476480,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20105,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24103102,Locale_System:INAPP_SHOP_SUB_CATEGORY_OLDTALES_FUNCTION,2105,True,NoRenew,-395214848,-375961216,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20106,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24103104,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2106,True,NoRenew,-1738055680,310086016,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20107,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24103103,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2107,True,NoRenew,-395214848,310086016,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20108,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24103101,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_03_FUNCTION,2108,True,NoRenew,-395214848,996133248,True,InAppShop,CustomPackageShop,package_custom_layout_002
20109,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24112101,Locale_System:INAPP_SHOP_SUB_CATEGORY_SECRETGARDEN_FUNCTION,2109,True,NoRenew,-1769031680,996133248,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20110,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24120502,Locale_System:INAPP_SHOP_SUB_CATEGORY_ICEDRAGONSAGA_FUNCTION,2110,True,NoRenew,-396937216,-1230692352,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20111,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24120504,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2111,True,NoRenew,1692180480,-877592192,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20112,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24120503,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2112,True,NoRenew,-396937216,-877592192,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20113,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24120501,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_03_FUNCTION,2113,True,NoRenew,-396937216,-1230692352,True,InAppShop,CustomPackageShop,package_custom_layout_002
20114,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24122603,Locale_System:INAPP_SHOP_SUB_CATEGORY_FOOTSTEPWALKRUN_FUNCTION,2114,True,NoRenew,-867592192,1503496576,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20115,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24122602,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2115,True,NoRenew,-867592192,1503496576,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20116,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24120500,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_03_FUNCTION,2116,True,NoRenew,1661204480,-2105423488,True,InAppShop,CustomPackageShop,package_custom_layout_002
20117,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25011601,Locale_System:INAPP_SHOP_SUB_CATEGORY_WISDOMSPRING_FUNCTION,2117,True,NoRenew,-575621120,-2105423488,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20118,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25013002,Locale_System:INAPP_SHOP_SUB_CATEGORY_ROMANTICVALENTINE_FUNCTION,2118,True,NoRenew,796473344,341344640,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20119,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25013003,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2119,True,NoRenew,-1409376256,638765440,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20120,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25013001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_03_FUNCTION,2120,True,NoRenew,796473344,341344640,True,InAppShop,CustomPackageShop,package_custom_layout_002
20121,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25022002,Locale_System:INAPP_SHOP_SUB_CATEGORY_CE005_FUNCTION,2121,True,NoRenew,1991606272,2010859904,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20122,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25022701,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2122,True,NoRenew,648765440,2010859904,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20123,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25022003,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2123,True,NoRenew,1991606272,2010859904,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20124,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25022001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_03_FUNCTION,2124,True,NoRenew,1991606272,-912012928,True,InAppShop,CustomPackageShop,package_custom_layout_002
20125,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25031301,Locale_System:INAPP_SHOP_SUB_CATEGORY_FORREST_FUNCTION,2125,True,NoRenew,617789440,-912012928,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20126,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25032702,Locale_System:INAPP_SHOP_SUB_CATEGORY_NEWFLAVOR_FUNCTION,2126,True,NoRenew,1989883904,460081536,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20127,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25032701,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_03_FUNCTION,2127,True,NoRenew,1989883904,-2074164864,True,InAppShop,CustomPackageShop,package_custom_layout_002
20128,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25041001,Locale_System:INAPP_SHOP_SUB_CATEGORY_TRUEFLAVOR_FUNCTION,2128,True,NoRenew,-932988928,-2074164864,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20129,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25042402,Locale_System:INAPP_SHOP_SUB_CATEGORY_UNBREAKABLESPHERE_FUNCTION,2129,True,NoRenew,-423903232,-404649600,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20130,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25050101,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2130,True,NoRenew,-1766744064,281397632,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20131,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25042403,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2131,True,NoRenew,-423903232,-404649600,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20132,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25042401,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2132,True,NoRenew,-423903232,-1566801536,True,InAppShop,CustomPackageShop,package_custom_layout_002
20133,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25051501,Locale_System:INAPP_SHOP_SUB_CATEGORY_ARCANEARCHIVE_FUNCTION,2133,True,NoRenew,-1797720064,967444864,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20134,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25052901,Locale_System:INAPP_SHOP_SUB_CATEGORY_LORDFORJUSTICE_FUNCTION,2134,True,NoRenew,-425625600,-1566801536,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20135,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25061202,Locale_System:INAPP_SHOP_SUB_CATEGORY_CE006_FUNCTION,2135,True,NoRenew,83460096,102713728,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20136,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25061901,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2136,True,NoRenew,-1259380736,788760960,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
20137,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25061203,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2137,True,NoRenew,83460096,788760960,True,InAppShop,StepUpPackageShop,package_stepup_layout_001
20138,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25061201,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2138,True,NoRenew,83460096,1474808192,True,InAppShop,CustomPackageShop,package_custom_layout_002
20139,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,25070302,Locale_System:INAPP_SHOP_SUB_CATEGORY_OVERTHEHORIZON_FUNCTION,2139,True,NoRenew,-1290356736,1474808192,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001
