id,speech_group_id,category_group,order,is_teaser,voice_description,condition_attractive_level,speech_id,speech_localkey
8010003,80100,1,103,True,Locale_System:voice_description_lobby_reaction_3,1,c801_Lobby_Touch_3,Locale_Character:c801_Lobby_Touch_3
8010004,80100,1,104,False,Locale_System:voice_description_lobby_reaction_attractive_level_1,10,c801_Lobby_Touch_Love_1,Locale_Character:c801_Lobby_Touch_Love_1
8010005,80100,1,105,False,Locale_System:voice_description_lobby_reaction_attractive_level_2,10,c801_Lobby_Touch_Love_2,Locale_Character:c801_Lobby_Touch_Love_2
8010006,80100,1,106,False,Locale_System:voice_description_lobby_reaction_attractive_level_3,10,c801_Lobby_Touch_Love_3,Locale_Character:c801_Lobby_Touch_Love_3
8010007,80100,1,107,True,Locale_System:voice_description_lobby_stay_1,1,c801_Lobby_Stay_1,Locale_Character:c801_Lobby_Stay_1
8010008,80100,1,108,False,Locale_System:voice_description_lobby_stay_attractive_level_1,10,c801_Lobby_Stay_Love_1,Locale_Character:c801_Lobby_Stay_Love_1
8010009,80100,2,201,True,Locale_System:voice_description_outpost_reaction_1,1,c801_Outpost_Touch_1,Locale_Character:c801_Outpost_Touch_1
8010010,80100,2,202,True,Locale_System:voice_description_outpost_reaction_2,1,c801_Outpost_Touch_2,Locale_Character:c801_Outpost_Touch_2
8010011,80100,2,203,True,Locale_System:voice_description_outpost_reaction_3,1,c801_Outpost_Touch_3,Locale_Character:c801_Outpost_Touch_3
8010012,80100,3,301,False,Locale_System:voice_description_character_obtain_1,1,c801_Gacha_Get_1,Locale_Character:c801_Gacha_Get_1
8010013,80100,3,302,False,Locale_System:voice_description_character_power_up_1,1,c801_Reinforce_1,Locale_Character:c801_Reinforce_1
8010014,80100,3,303,False,Locale_System:voice_description_character_power_up_2,1,c801_Reinforce_2,Locale_Character:c801_Reinforce_2
8010015,80100,3,304,False,Locale_System:voice_description_character_power_up_3,1,c801_Reinforce_3,Locale_Character:c801_Reinforce_3
8010016,80100,3,305,False,Locale_System:voice_description_present_gift_1,1,c801_Gift_1,Locale_Character:c801_Gift_1
8010017,80100,3,306,False,Locale_System:voice_description_present_gift_2,1,c801_Gift_2,Locale_Character:c801_Gift_2
8010018,80100,3,307,False,Locale_System:voice_description_present_gift_3,1,c801_Gift_3,Locale_Character:c801_Gift_3
8010019,80100,3,308,False,Locale_System:voice_description_attractive_level_up_1,1,c801_Attractive_Up_1,Locale_Character:c801_Attractive_Up_1
8010020,80100,3,309,False,Locale_System:voice_description_attractive_level_up_2,1,c801_Attractive_Up_2,Locale_Character:c801_Attractive_Up_2
8010021,80100,3,310,False,Locale_System:voice_description_attractive_level_up_3,1,c801_Attractive_Up_3,Locale_Character:c801_Attractive_Up_3
8010022,80100,4,401,False,Locale_System:voice_description_team_set_1,1,c801_Party_Deploy_1,Locale_Character:c801_Party_Deploy_1
8010023,80100,4,402,False,Locale_System:voice_description_field_touch_1,1,c801_Field_Touch_1,Locale_Character:c801_Field_Touch_1
8010024,80100,4,403,False,Locale_System:voice_description_field_move_1,1,c801_Field_Go_1,Locale_Character:c801_Field_Go_1
8010025,80100,4,404,False,Locale_System:voice_description_field_enter_stage_1,1,c801_Battle_Enter_1,Locale_Character:c801_Battle_Enter_1
8010026,80100,5,501,False,Locale_System:voice_description_start_battle_1,1,c801_Battle_Ready_1,Locale_Character:c801_Battle_Ready_1
8010027,80100,5,502,False,Locale_System:voice_description_start_battle_2,1,c801_Battle_Ready_2,Locale_Character:c801_Battle_Ready_2
8010028,80100,5,503,False,Locale_System:voice_description_start_battle_3,1,c801_Battle_Ready_3,Locale_Character:c801_Battle_Ready_3
8010029,80100,5,504,False,Locale_System:voice_description_reload_1,1,c801_Reload_1,Locale_Character:c801_Reload_1
8010030,80100,5,505,False,Locale_System:voice_description_reload_2,1,c801_Reload_2,Locale_Character:c801_Reload_2
8010031,80100,5,506,False,Locale_System:voice_description_reload_3,1,c801_Reload_3,Locale_Character:c801_Reload_3
8010032,80100,5,507,False,Locale_System:voice_description_ult_ready_1,1,c801_Ult_Skill_Ready_1,Locale_Character:c801_Ult_Skill_Ready_1
8010033,80100,5,508,False,Locale_System:voice_description_ult_use_1,1,c801_Ult_Skill_1,Locale_Character:c801_Ult_Skill_1
8010034,80100,5,509,False,Locale_System:voice_description_enter_fullbust_1,1,c801_FullBurst_1,Locale_Character:c801_FullBurst_1
8010035,80100,5,510,False,Locale_System:voice_description_monster_kill_1,1,c801_Kill_Monster_1,Locale_Character:c801_Kill_Monster_1
8010036,80100,5,511,False,Locale_System:voice_description_monster_kill_2,1,c801_Kill_Monster_2,Locale_Character:c801_Kill_Monster_2
8010037,80100,5,512,False,Locale_System:voice_description_monster_kill_3,1,c801_Kill_Monster_3,Locale_Character:c801_Kill_Monster_3
8010038,80100,5,513,False,Locale_System:voice_description_character_hit_1,1,c801_Damage_1,Locale_Character:c801_Damage_1
8010039,80100,5,514,False,Locale_System:voice_description_character_hit_2,1,c801_Damage_2,Locale_Character:c801_Damage_2
8010040,80100,5,515,False,Locale_System:voice_description_character_hit_3,1,c801_Damage_3,Locale_Character:c801_Damage_3
8010041,80100,5,516,False,Locale_System:voice_description_character_die_1,1,c801_Die_1,Locale_Character:c801_Die_1
8010042,80100,5,517,False,Locale_System:voice_description_battle_win_1,1,c801_Win_1,Locale_Character:c801_Win_1
100001,1000,1,101,True,Locale_System:voice_description_lobby_reaction_1,1,c010_Lobby_Touch_1,Locale_Character:c010_Lobby_Touch_1
100002,1000,1,102,True,Locale_System:voice_description_lobby_reaction_2,1,c010_Lobby_Touch_2,Locale_Character:c010_Lobby_Touch_2
100003,1000,1,103,True,Locale_System:voice_description_lobby_reaction_3,1,c010_Lobby_Touch_3,Locale_Character:c010_Lobby_Touch_3
100004,1000,1,104,False,Locale_System:voice_description_lobby_reaction_attractive_level_1,10,c010_Lobby_Touch_Love_1,Locale_Character:c010_Lobby_Touch_Love_1
100005,1000,1,105,False,Locale_System:voice_description_lobby_reaction_attractive_level_2,10,c010_Lobby_Touch_Love_2,Locale_Character:c010_Lobby_Touch_Love_2
100006,1000,1,106,False,Locale_System:voice_description_lobby_reaction_attractive_level_3,10,c010_Lobby_Touch_Love_3,Locale_Character:c010_Lobby_Touch_Love_3
100007,1000,1,107,True,Locale_System:voice_description_lobby_stay_1,1,c010_Lobby_Stay_1,Locale_Character:c010_Lobby_Stay_1
100008,1000,1,108,False,Locale_System:voice_description_lobby_stay_attractive_level_1,10,c010_Lobby_Stay_Love_1,Locale_Character:c010_Lobby_Stay_Love_1
100009,1000,2,201,True,Locale_System:voice_description_outpost_reaction_1,1,c010_Outpost_Touch_1,Locale_Character:c010_Outpost_Touch_1
100010,1000,2,202,True,Locale_System:voice_description_outpost_reaction_2,1,c010_Outpost_Touch_2,Locale_Character:c010_Outpost_Touch_2
100011,1000,2,203,True,Locale_System:voice_description_outpost_reaction_3,1,c010_Outpost_Touch_3,Locale_Character:c010_Outpost_Touch_3
100012,1000,3,301,False,Locale_System:voice_description_character_obtain_1,1,c010_Gacha_Get_1,Locale_Character:c010_Gacha_Get_1
100013,1000,3,302,False,Locale_System:voice_description_character_power_up_1,1,c010_Reinforce_1,Locale_Character:c010_Reinforce_1
100014,1000,3,303,False,Locale_System:voice_description_character_power_up_2,1,c010_Reinforce_2,Locale_Character:c010_Reinforce_2
100015,1000,3,304,False,Locale_System:voice_description_character_power_up_3,1,c010_Reinforce_3,Locale_Character:c010_Reinforce_3
100016,1000,3,305,False,Locale_System:voice_description_present_gift_1,1,c010_Gift_1,Locale_Character:c010_Gift_1
100017,1000,3,306,False,Locale_System:voice_description_present_gift_2,1,c010_Gift_2,Locale_Character:c010_Gift_2
100018,1000,3,307,False,Locale_System:voice_description_present_gift_3,1,c010_Gift_3,Locale_Character:c010_Gift_3
100019,1000,3,308,False,Locale_System:voice_description_attractive_level_up_1,1,c010_Attractive_Up_1,Locale_Character:c010_Attractive_Up_1
100020,1000,3,309,False,Locale_System:voice_description_attractive_level_up_2,1,c010_Attractive_Up_2,Locale_Character:c010_Attractive_Up_2
100021,1000,3,310,False,Locale_System:voice_description_attractive_level_up_3,1,c010_Attractive_Up_3,Locale_Character:c010_Attractive_Up_3
100022,1000,4,401,False,Locale_System:voice_description_team_set_1,1,c010_Party_Deploy_1,Locale_Character:c010_Party_Deploy_1
100023,1000,4,402,False,Locale_System:voice_description_field_touch_1,1,c010_Field_Touch_1,Locale_Character:c010_Field_Touch_1
100024,1000,4,403,False,Locale_System:voice_description_field_move_1,1,c010_Field_Go_1,Locale_Character:c010_Field_Go_1
100025,1000,4,404,False,Locale_System:voice_description_field_enter_stage_1,1,c010_Battle_Enter_1,Locale_Character:c010_Battle_Enter_1
100026,1000,5,501,False,Locale_System:voice_description_start_battle_1,1,c010_Battle_Ready_1,Locale_Character:c010_Battle_Ready_1
100027,1000,5,502,False,Locale_System:voice_description_start_battle_2,1,c010_Battle_Ready_2,Locale_Character:c010_Battle_Ready_2
100028,1000,5,503,False,Locale_System:voice_description_start_battle_3,1,c010_Battle_Ready_3,Locale_Character:c010_Battle_Ready_3
100029,1000,5,504,False,Locale_System:voice_description_reload_1,1,c010_Reload_1,Locale_Character:c010_Reload_1
100030,1000,5,505,False,Locale_System:voice_description_reload_2,1,c010_Reload_2,Locale_Character:c010_Reload_2
100031,1000,5,506,False,Locale_System:voice_description_reload_3,1,c010_Reload_3,Locale_Character:c010_Reload_3
100032,1000,5,507,False,Locale_System:voice_description_ult_ready_1,1,c010_Ult_Skill_Ready_1,Locale_Character:c010_Ult_Skill_Ready_1
100033,1000,5,508,False,Locale_System:voice_description_ult_use_1,1,c010_Ult_Skill_1,Locale_Character:c010_Ult_Skill_1
100034,1000,5,509,False,Locale_System:voice_description_enter_fullbust_1,1,c010_FullBurst_1,Locale_Character:c010_FullBurst_1
100035,1000,5,510,False,Locale_System:voice_description_monster_kill_1,1,c010_Kill_Monster_1,Locale_Character:c010_Kill_Monster_1
100036,1000,5,511,False,Locale_System:voice_description_monster_kill_2,1,c010_Kill_Monster_2,Locale_Character:c010_Kill_Monster_2
100037,1000,5,512,False,Locale_System:voice_description_monster_kill_3,1,c010_Kill_Monster_3,Locale_Character:c010_Kill_Monster_3
100038,1000,5,513,False,Locale_System:voice_description_character_hit_1,1,c010_Damage_1,Locale_Character:c010_Damage_1
100039,1000,5,514,False,Locale_System:voice_description_character_hit_2,1,c010_Damage_2,Locale_Character:c010_Damage_2
100040,1000,5,515,False,Locale_System:voice_description_character_hit_3,1,c010_Damage_3,Locale_Character:c010_Damage_3
100041,1000,5,516,False,Locale_System:voice_description_character_die_1,1,c010_Die_1,Locale_Character:c010_Die_1
100042,1000,5,517,False,Locale_System:voice_description_battle_win_1,1,c010_Win_1,Locale_Character:c010_Win_1
110001,1100,1,101,True,Locale_System:voice_description_lobby_reaction_1,1,c011_Lobby_Touch_1,Locale_Character:c011_Lobby_Touch_1
110002,1100,1,102,True,Locale_System:voice_description_lobby_reaction_2,1,c011_Lobby_Touch_2,Locale_Character:c011_Lobby_Touch_2
110003,1100,1,103,True,Locale_System:voice_description_lobby_reaction_3,1,c011_Lobby_Touch_3,Locale_Character:c011_Lobby_Touch_3
110004,1100,1,104,False,Locale_System:voice_description_lobby_reaction_attractive_level_1,10,c011_Lobby_Touch_Love_1,Locale_Character:c011_Lobby_Touch_Love_1
110005,1100,1,105,False,Locale_System:voice_description_lobby_reaction_attractive_level_2,10,c011_Lobby_Touch_Love_2,Locale_Character:c011_Lobby_Touch_Love_2
110006,1100,1,106,False,Locale_System:voice_description_lobby_reaction_attractive_level_3,10,c011_Lobby_Touch_Love_3,Locale_Character:c011_Lobby_Touch_Love_3
110007,1100,1,107,True,Locale_System:voice_description_lobby_stay_1,1,c011_Lobby_Stay_1,Locale_Character:c011_Lobby_Stay_1
110008,1100,1,108,False,Locale_System:voice_description_lobby_stay_attractive_level_1,10,c011_Lobby_Stay_Love_1,Locale_Character:c011_Lobby_Stay_Love_1
110009,1100,2,201,True,Locale_System:voice_description_outpost_reaction_1,1,c011_Outpost_Touch_1,Locale_Character:c011_Outpost_Touch_1
110010,1100,2,202,True,Locale_System:voice_description_outpost_reaction_2,1,c011_Outpost_Touch_2,Locale_Character:c011_Outpost_Touch_2
110011,1100,2,203,True,Locale_System:voice_description_outpost_reaction_3,1,c011_Outpost_Touch_3,Locale_Character:c011_Outpost_Touch_3
110012,1100,3,301,False,Locale_System:voice_description_character_obtain_1,1,c011_Gacha_Get_1,Locale_Character:c011_Gacha_Get_1
110013,1100,3,302,False,Locale_System:voice_description_character_power_up_1,1,c011_Reinforce_1,Locale_Character:c011_Reinforce_1
110014,1100,3,303,False,Locale_System:voice_description_character_power_up_2,1,c011_Reinforce_2,Locale_Character:c011_Reinforce_2
110015,1100,3,304,False,Locale_System:voice_description_character_power_up_3,1,c011_Reinforce_3,Locale_Character:c011_Reinforce_3
110016,1100,3,305,False,Locale_System:voice_description_present_gift_1,1,c011_Gift_1,Locale_Character:c011_Gift_1
110017,1100,3,306,False,Locale_System:voice_description_present_gift_2,1,c011_Gift_2,Locale_Character:c011_Gift_2
110018,1100,3,307,False,Locale_System:voice_description_present_gift_3,1,c011_Gift_3,Locale_Character:c011_Gift_3
110019,1100,3,308,False,Locale_System:voice_description_attractive_level_up_1,1,c011_Attractive_Up_1,Locale_Character:c011_Attractive_Up_1
110020,1100,3,309,False,Locale_System:voice_description_attractive_level_up_2,1,c011_Attractive_Up_2,Locale_Character:c011_Attractive_Up_2
110021,1100,3,310,False,Locale_System:voice_description_attractive_level_up_3,1,c011_Attractive_Up_3,Locale_Character:c011_Attractive_Up_3
110022,1100,4,401,False,Locale_System:voice_description_team_set_1,1,c011_Party_Deploy_1,Locale_Character:c011_Party_Deploy_1
110023,1100,4,402,False,Locale_System:voice_description_field_touch_1,1,c011_Field_Touch_1,Locale_Character:c011_Field_Touch_1
110024,1100,4,403,False,Locale_System:voice_description_field_move_1,1,c011_Field_Go_1,Locale_Character:c011_Field_Go_1
110025,1100,4,404,False,Locale_System:voice_description_field_enter_stage_1,1,c011_Battle_Enter_1,Locale_Character:c011_Battle_Enter_1
110026,1100,5,501,False,Locale_System:voice_description_start_battle_1,1,c011_Battle_Ready_1,Locale_Character:c011_Battle_Ready_1
110027,1100,5,502,False,Locale_System:voice_description_start_battle_2,1,c011_Battle_Ready_2,Locale_Character:c011_Battle_Ready_2
110028,1100,5,503,False,Locale_System:voice_description_start_battle_3,1,c011_Battle_Ready_3,Locale_Character:c011_Battle_Ready_3
110029,1100,5,504,False,Locale_System:voice_description_reload_1,1,c011_Reload_1,Locale_Character:c011_Reload_1
110030,1100,5,505,False,Locale_System:voice_description_reload_2,1,c011_Reload_2,Locale_Character:c011_Reload_2
110031,1100,5,506,False,Locale_System:voice_description_reload_3,1,c011_Reload_3,Locale_Character:c011_Reload_3
110032,1100,5,507,False,Locale_System:voice_description_ult_ready_1,1,c011_Ult_Skill_Ready_1,Locale_Character:c011_Ult_Skill_Ready_1
110033,1100,5,508,False,Locale_System:voice_description_ult_use_1,1,c011_Ult_Skill_1,Locale_Character:c011_Ult_Skill_1
110034,1100,5,509,False,Locale_System:voice_description_enter_fullbust_1,1,c011_FullBurst_1,Locale_Character:c011_FullBurst_1
110035,1100,5,510,False,Locale_System:voice_description_monster_kill_1,1,c011_Kill_Monster_1,Locale_Character:c011_Kill_Monster_1
110036,1100,5,511,False,Locale_System:voice_description_monster_kill_2,1,c011_Kill_Monster_2,Locale_Character:c011_Kill_Monster_2
110037,1100,5,512,False,Locale_System:voice_description_monster_kill_3,1,c011_Kill_Monster_3,Locale_Character:c011_Kill_Monster_3
110038,1100,5,513,False,Locale_System:voice_description_character_hit_1,1,c011_Damage_1,Locale_Character:c011_Damage_1
110039,1100,5,514,False,Locale_System:voice_description_character_hit_2,1,c011_Damage_2,Locale_Character:c011_Damage_2
110040,1100,5,515,False,Locale_System:voice_description_character_hit_3,1,c011_Damage_3,Locale_Character:c011_Damage_3
110041,1100,5,516,False,Locale_System:voice_description_character_die_1,1,c011_Die_1,Locale_Character:c011_Die_1
110042,1100,5,517,False,Locale_System:voice_description_battle_win_1,1,c011_Win_1,Locale_Character:c011_Win_1
200001,2000,1,101,True,Locale_System:voice_description_lobby_reaction_1,1,c020_Lobby_Touch_1,Locale_Character:c020_Lobby_Touch_1
200002,2000,1,102,True,Locale_System:voice_description_lobby_reaction_2,1,c020_Lobby_Touch_2,Locale_Character:c020_Lobby_Touch_2
200003,2000,1,103,True,Locale_System:voice_description_lobby_reaction_3,1,c020_Lobby_Touch_3,Locale_Character:c020_Lobby_Touch_3
200004,2000,1,104,False,Locale_System:voice_description_lobby_reaction_attractive_level_1,10,c020_Lobby_Touch_Love_1,Locale_Character:c020_Lobby_Touch_Love_1
200005,2000,1,105,False,Locale_System:voice_description_lobby_reaction_attractive_level_2,10,c020_Lobby_Touch_Love_2,Locale_Character:c020_Lobby_Touch_Love_2
200006,2000,1,106,False,Locale_System:voice_description_lobby_reaction_attractive_level_3,10,c020_Lobby_Touch_Love_3,Locale_Character:c020_Lobby_Touch_Love_3
200007,2000,1,107,True,Locale_System:voice_description_lobby_stay_1,1,c020_Lobby_Stay_1,Locale_Character:c020_Lobby_Stay_1
200008,2000,1,108,False,Locale_System:voice_description_lobby_stay_attractive_level_1,10,c020_Lobby_Stay_Love_1,Locale_Character:c020_Lobby_Stay_Love_1
200009,2000,2,201,True,Locale_System:voice_description_outpost_reaction_1,1,c020_Outpost_Touch_1,Locale_Character:c020_Outpost_Touch_1
200010,2000,2,202,True,Locale_System:voice_description_outpost_reaction_2,1,c020_Outpost_Touch_2,Locale_Character:c020_Outpost_Touch_2
200011,2000,2,203,True,Locale_System:voice_description_outpost_reaction_3,1,c020_Outpost_Touch_3,Locale_Character:c020_Outpost_Touch_3
200012,2000,3,301,False,Locale_System:voice_description_character_obtain_1,1,c020_Gacha_Get_1,Locale_Character:c020_Gacha_Get_1
200013,2000,3,302,False,Locale_System:voice_description_character_power_up_1,1,c020_Reinforce_1,Locale_Character:c020_Reinforce_1
200014,2000,3,303,False,Locale_System:voice_description_character_power_up_2,1,c020_Reinforce_2,Locale_Character:c020_Reinforce_2
200015,2000,3,304,False,Locale_System:voice_description_character_power_up_3,1,c020_Reinforce_3,Locale_Character:c020_Reinforce_3
200016,2000,3,305,False,Locale_System:voice_description_present_gift_1,1,c020_Gift_1,Locale_Character:c020_Gift_1
200017,2000,3,306,False,Locale_System:voice_description_present_gift_2,1,c020_Gift_2,Locale_Character:c020_Gift_2
200018,2000,3,307,False,Locale_System:voice_description_present_gift_3,1,c020_Gift_3,Locale_Character:c020_Gift_3
200019,2000,3,308,False,Locale_System:voice_description_attractive_level_up_1,1,c020_Attractive_Up_1,Locale_Character:c020_Attractive_Up_1
200020,2000,3,309,False,Locale_System:voice_description_attractive_level_up_2,1,c020_Attractive_Up_2,Locale_Character:c020_Attractive_Up_2
200021,2000,3,310,False,Locale_System:voice_description_attractive_level_up_3,1,c020_Attractive_Up_3,Locale_Character:c020_Attractive_Up_3
200022,2000,4,401,False,Locale_System:voice_description_team_set_1,1,c020_Party_Deploy_1,Locale_Character:c020_Party_Deploy_1
200023,2000,4,402,False,Locale_System:voice_description_field_touch_1,1,c020_Field_Touch_1,Locale_Character:c020_Field_Touch_1
200024,2000,4,403,False,Locale_System:voice_description_field_move_1,1,c020_Field_Go_1,Locale_Character:c020_Field_Go_1
200025,2000,4,404,False,Locale_System:voice_description_field_enter_stage_1,1,c020_Battle_Enter_1,Locale_Character:c020_Battle_Enter_1
200026,2000,5,501,False,Locale_System:voice_description_start_battle_1,1,c020_Battle_Ready_1,Locale_Character:c020_Battle_Ready_1
200027,2000,5,502,False,Locale_System:voice_description_start_battle_2,1,c020_Battle_Ready_2,Locale_Character:c020_Battle_Ready_2
200028,2000,5,503,False,Locale_System:voice_description_start_battle_3,1,c020_Battle_Ready_3,Locale_Character:c020_Battle_Ready_3
200029,2000,5,504,False,Locale_System:voice_description_reload_1,1,c020_Reload_1,Locale_Character:c020_Reload_1
200030,2000,5,505,False,Locale_System:voice_description_reload_2,1,c020_Reload_2,Locale_Character:c020_Reload_2
200031,2000,5,506,False,Locale_System:voice_description_reload_3,1,c020_Reload_3,Locale_Character:c020_Reload_3
200032,2000,5,507,False,Locale_System:voice_description_ult_ready_1,1,c020_Ult_Skill_Ready_1,Locale_Character:c020_Ult_Skill_Ready_1
200033,2000,5,508,False,Locale_System:voice_description_ult_use_1,1,c020_Ult_Skill_1,Locale_Character:c020_Ult_Skill_1
200034,2000,5,509,False,Locale_System:voice_description_enter_fullbust_1,1,c020_FullBurst_1,Locale_Character:c020_FullBurst_1
200035,2000,5,510,False,Locale_System:voice_description_monster_kill_1,1,c020_Kill_Monster_1,Locale_Character:c020_Kill_Monster_1
200036,2000,5,511,False,Locale_System:voice_description_monster_kill_2,1,c020_Kill_Monster_2,Locale_Character:c020_Kill_Monster_2
200037,2000,5,512,False,Locale_System:voice_description_monster_kill_3,1,c020_Kill_Monster_3,Locale_Character:c020_Kill_Monster_3
200038,2000,5,513,False,Locale_System:voice_description_character_hit_1,1,c020_Damage_1,Locale_Character:c020_Damage_1
200039,2000,5,514,False,Locale_System:voice_description_character_hit_2,1,c020_Damage_2,Locale_Character:c020_Damage_2
200040,2000,5,515,False,Locale_System:voice_description_character_hit_3,1,c020_Damage_3,Locale_Character:c020_Damage_3
200041,2000,5,516,False,Locale_System:voice_description_character_die_1,1,c020_Die_1,Locale_Character:c020_Die_1
200042,2000,5,517,False,Locale_System:voice_description_battle_win_1,1,c020_Win_1,Locale_Character:c020_Win_1
120001,1200,1,101,True,Locale_System:voice_description_lobby_reaction_1,1,c012_Lobby_Touch_1,Locale_Character:c012_Lobby_Touch_1
120002,1200,1,102,True,Locale_System:voice_description_lobby_reaction_2,1,c012_Lobby_Touch_2,Locale_Character:c012_Lobby_Touch_2
120003,1200,1,103,True,Locale_System:voice_description_lobby_reaction_3,1,c012_Lobby_Touch_3,Locale_Character:c012_Lobby_Touch_3
120004,1200,1,104,False,Locale_System:voice_description_lobby_reaction_attractive_level_1,10,c012_Lobby_Touch_Love_1,Locale_Character:c012_Lobby_Touch_Love_1
120005,1200,1,105,False,Locale_System:voice_description_lobby_reaction_attractive_level_2,10,c012_Lobby_Touch_Love_2,Locale_Character:c012_Lobby_Touch_Love_2
120006,1200,1,106,False,Locale_System:voice_description_lobby_reaction_attractive_level_3,10,c012_Lobby_Touch_Love_3,Locale_Character:c012_Lobby_Touch_Love_3
120007,1200,1,107,True,Locale_System:voice_description_lobby_stay_1,1,c012_Lobby_Stay_1,Locale_Character:c012_Lobby_Stay_1
120008,1200,1,108,False,Locale_System:voice_description_lobby_stay_attractive_level_1,10,c012_Lobby_Stay_Love_1,Locale_Character:c012_Lobby_Stay_Love_1
120009,1200,2,201,True,Locale_System:voice_description_outpost_reaction_1,1,c012_Outpost_Touch_1,Locale_Character:c012_Outpost_Touch_1
120010,1200,2,202,True,Locale_System:voice_description_outpost_reaction_2,1,c012_Outpost_Touch_2,Locale_Character:c012_Outpost_Touch_2
120011,1200,2,203,True,Locale_System:voice_description_outpost_reaction_3,1,c012_Outpost_Touch_3,Locale_Character:c012_Outpost_Touch_3
120012,1200,3,301,False,Locale_System:voice_description_character_obtain_1,1,c012_Gacha_Get_1,Locale_Character:c012_Gacha_Get_1
120013,1200,3,302,False,Locale_System:voice_description_character_power_up_1,1,c012_Reinforce_1,Locale_Character:c012_Reinforce_1
120014,1200,3,303,False,Locale_System:voice_description_character_power_up_2,1,c012_Reinforce_2,Locale_Character:c012_Reinforce_2
120015,1200,3,304,False,Locale_System:voice_description_character_power_up_3,1,c012_Reinforce_3,Locale_Character:c012_Reinforce_3
120016,1200,3,305,False,Locale_System:voice_description_present_gift_1,1,c012_Gift_1,Locale_Character:c012_Gift_1
120017,1200,3,306,False,Locale_System:voice_description_present_gift_2,1,c012_Gift_2,Locale_Character:c012_Gift_2
120018,1200,3,307,False,Locale_System:voice_description_present_gift_3,1,c012_Gift_3,Locale_Character:c012_Gift_3
120019,1200,3,308,False,Locale_System:voice_description_attractive_level_up_1,1,c012_Attractive_Up_1,Locale_Character:c012_Attractive_Up_1
120020,1200,3,309,False,Locale_System:voice_description_attractive_level_up_2,1,c012_Attractive_Up_2,Locale_Character:c012_Attractive_Up_2
120021,1200,3,310,False,Locale_System:voice_description_attractive_level_up_3,1,c012_Attractive_Up_3,Locale_Character:c012_Attractive_Up_3
120022,1200,4,401,False,Locale_System:voice_description_team_set_1,1,c012_Party_Deploy_1,Locale_Character:c012_Party_Deploy_1
120023,1200,4,402,False,Locale_System:voice_description_field_touch_1,1,c012_Field_Touch_1,Locale_Character:c012_Field_Touch_1
120024,1200,4,403,False,Locale_System:voice_description_field_move_1,1,c012_Field_Go_1,Locale_Character:c012_Field_Go_1
120025,1200,4,404,False,Locale_System:voice_description_field_enter_stage_1,1,c012_Battle_Enter_1,Locale_Character:c012_Battle_Enter_1
120026,1200,5,501,False,Locale_System:voice_description_start_battle_1,1,c012_Battle_Ready_1,Locale_Character:c012_Battle_Ready_1
120027,1200,5,502,False,Locale_System:voice_description_start_battle_2,1,c012_Battle_Ready_2,Locale_Character:c012_Battle_Ready_2
120028,1200,5,503,False,Locale_System:voice_description_start_battle_3,1,c012_Battle_Ready_3,Locale_Character:c012_Battle_Ready_3
120029,1200,5,504,False,Locale_System:voice_description_reload_1,1,c012_Reload_1,Locale_Character:c012_Reload_1
120030,1200,5,505,False,Locale_System:voice_description_reload_2,1,c012_Reload_2,Locale_Character:c012_Reload_2
120031,1200,5,506,False,Locale_System:voice_description_reload_3,1,c012_Reload_3,Locale_Character:c012_Reload_3
120032,1200,5,507,False,Locale_System:voice_description_ult_ready_1,1,c012_Ult_Skill_Ready_1,Locale_Character:c012_Ult_Skill_Ready_1
120033,1200,5,508,False,Locale_System:voice_description_ult_use_1,1,c012_Ult_Skill_1,Locale_Character:c012_Ult_Skill_1
120034,1200,5,509,False,Locale_System:voice_description_enter_fullbust_1,1,c012_FullBurst_1,Locale_Character:c012_FullBurst_1
120035,1200,5,510,False,Locale_System:voice_description_monster_kill_1,1,c012_Kill_Monster_1,Locale_Character:c012_Kill_Monster_1
120036,1200,5,511,False,Locale_System:voice_description_monster_kill_2,1,c012_Kill_Monster_2,Locale_Character:c012_Kill_Monster_2
120037,1200,5,512,False,Locale_System:voice_description_monster_kill_3,1,c012_Kill_Monster_3,Locale_Character:c012_Kill_Monster_3
120038,1200,5,513,False,Locale_System:voice_description_character_hit_1,1,c012_Damage_1,Locale_Character:c012_Damage_1
120039,1200,5,514,False,Locale_System:voice_description_character_hit_2,1,c012_Damage_2,Locale_Character:c012_Damage_2
120040,1200,5,515,False,Locale_System:voice_description_character_hit_3,1,c012_Damage_3,Locale_Character:c012_Damage_3
120041,1200,5,516,False,Locale_System:voice_description_character_die_1,1,c012_Die_1,Locale_Character:c012_Die_1
120042,1200,5,517,False,Locale_System:voice_description_battle_win_1,1,c012_Win_1,Locale_Character:c012_Win_1
1610001,16100,1,101,True,Locale_System:voice_description_lobby_reaction_1,1,c161_Lobby_Touch_1,Locale_Character:c161_Lobby_Touch_1
1610002,16100,1,102,True,Locale_System:voice_description_lobby_reaction_2,1,c161_Lobby_Touch_2,Locale_Character:c161_Lobby_Touch_2
1610003,16100,1,103,True,Locale_System:voice_description_lobby_reaction_3,1,c161_Lobby_Touch_3,Locale_Character:c161_Lobby_Touch_3
1610004,16100,1,104,False,Locale_System:voice_description_lobby_reaction_attractive_level_1,10,c161_Lobby_Touch_Love_1,Locale_Character:c161_Lobby_Touch_Love_1
