id,product_type,product_id,item_type,midas_product_id_proximabeta,midas_product_id_gamamobi,is_free,cost
10205301,CustomPackageShop,205301,Item,com.proximabeta.nikke.custompack_05_30000,com.gamamobi.nikke.custompack_05_30000,False,19.99
10205302,CustomPackageShop,205302,Item,com.proximabeta.nikke.custompack_05_85000,com.gamamobi.nikke.custompack_05_85000,False,54.99
10205303,CustomPackageShop,205303,Item,com.proximabeta.nikke.custompack_05_149000,com.gamamobi.nikke.custompack_05_149000,False,99.99
10205501,CustomPackageShop,205501,Item,com.proximabeta.nikke.custompack_06_30000,com.gamamobi.nikke.custompack_06_30000,False,19.99
10205502,CustomPackageShop,205502,Item,com.proximabeta.nikke.custompack_06_85000,com.gamamobi.nikke.custompack_06_85000,False,54.99
10205503,CustomPackageShop,205503,Item,com.proximabeta.nikke.custompack_06_149000,com.gamamobi.nikke.custompack_06_149000,False,99.99
10205701,StepUpPackageShop,205701,Item,com.proximabeta.nikke.stepup06_01,com.gamamobi.nikke.stepup06_01,True,0
10205702,StepUpPackageShop,205702,Item,com.proximabeta.nikke.stepup06_02,com.gamamobi.nikke.stepup06_02,False,4.99
10205703,StepUpPackageShop,205703,Item,com.proximabeta.nikke.stepup06_03,com.gamamobi.nikke.stepup06_03,False,19.99
10205704,StepUpPackageShop,205704,Item,com.proximabeta.nikke.stepup06_04,com.gamamobi.nikke.stepup06_04,False,29.99
10205705,StepUpPackageShop,205705,Item,com.proximabeta.nikke.stepup06_05,com.gamamobi.nikke.stepup06_05,False,54.99
10206001,StepUpPackageShop,206001,Item,com.proximabeta.nikke.stepup07_01,com.gamamobi.nikke.stepup07_01,True,0
10206002,StepUpPackageShop,206002,Item,com.proximabeta.nikke.stepup07_02,com.gamamobi.nikke.stepup07_02,False,4.99
10206003,StepUpPackageShop,206003,Item,com.proximabeta.nikke.stepup07_03,com.gamamobi.nikke.stepup07_03,False,19.99
10206004,StepUpPackageShop,206004,Item,com.proximabeta.nikke.stepup07_04,com.gamamobi.nikke.stepup07_04,False,29.99
10206005,StepUpPackageShop,206005,Item,com.proximabeta.nikke.stepup07_05,com.gamamobi.nikke.stepup07_05,False,54.99
10206101,CustomPackageShop,206101,Item,com.proximabeta.nikke.custompack_07_30000,com.gamamobi.nikke.custompack_07_30000,False,19.99
10206102,CustomPackageShop,206102,Item,com.proximabeta.nikke.custompack_07_85000,com.gamamobi.nikke.custompack_07_85000,False,54.99
10206103,CustomPackageShop,206103,Item,com.proximabeta.nikke.custompack_07_149000,com.gamamobi.nikke.custompack_07_149000,False,99.99
10206401,PackageShop,206401,Item,com.proximabeta.nikke.newyear24_01,com.gamamobi.nikke.newyear24_01,False,19.99
10206402,PackageShop,206402,Item,com.proximabeta.nikke.newyear24_02,com.gamamobi.nikke.newyear24_02,False,54.99
10206403,PackageShop,206403,Item,com.proximabeta.nikke.newyear24_03,com.gamamobi.nikke.newyear24_03,False,99.99
10206701,CustomPackageShop,206701,Item,com.proximabeta.nikke.custompack_08_30000,com.gamamobi.nikke.custompack_08_30000,False,19.99
10206702,CustomPackageShop,206702,Item,com.proximabeta.nikke.custompack_08_85000,com.gamamobi.nikke.custompack_08_85000,False,54.99
10206703,CustomPackageShop,206703,Item,com.proximabeta.nikke.custompack_08_149000,com.gamamobi.nikke.custompack_08_149000,False,99.99
10207101,StepUpPackageShop,207101,Item,com.proximabeta.nikke.stepupfree_01,com.gamamobi.nikke.stepupfree_01,True,0
10207102,StepUpPackageShop,207102,Item,com.proximabeta.nikke.stepupfree_02,com.gamamobi.nikke.stepupfree_02,True,4.99
10207103,StepUpPackageShop,207103,Item,com.proximabeta.nikke.stepupfree_03,com.gamamobi.nikke.stepupfree_03,True,19.99
10207104,StepUpPackageShop,207104,Item,com.proximabeta.nikke.stepupfree_04,com.gamamobi.nikke.stepupfree_04,True,29.99
10207105,StepUpPackageShop,207105,Item,com.proximabeta.nikke.stepupfree_05,com.gamamobi.nikke.stepupfree_05,True,54.99
10207201,CustomPackageShop,207201,Item,com.proximabeta.nikke.custompack_09_30000,com.gamamobi.nikke.custompack_09_30000,False,19.99
10207202,CustomPackageShop,207202,Item,com.proximabeta.nikke.custompack_09_85000,com.gamamobi.nikke.custompack_09_85000,False,54.99
10207203,CustomPackageShop,207203,Item,com.proximabeta.nikke.custompack_09_149000,com.gamamobi.nikke.custompack_09_149000,False,99.99
10207801,StepUpPackageShop,207801,Item,com.proximabeta.nikke.stepup08_01,com.gamamobi.nikke.stepup08_01,True,0
10207802,StepUpPackageShop,207802,Item,com.proximabeta.nikke.stepup08_02,com.gamamobi.nikke.stepup08_02,False,4.99
10207803,StepUpPackageShop,207803,Item,com.proximabeta.nikke.stepup08_03,com.gamamobi.nikke.stepup08_03,False,19.99
10207804,StepUpPackageShop,207804,Item,com.proximabeta.nikke.stepup08_04,com.gamamobi.nikke.stepup08_04,False,29.99
10207805,StepUpPackageShop,207805,Item,com.proximabeta.nikke.stepup08_05,com.gamamobi.nikke.stepup08_05,False,54.99
10207901,CustomPackageShop,207901,Item,com.proximabeta.nikke.custompack_10_30000,com.gamamobi.nikke.custompack_10_30000,False,19.99
10207902,CustomPackageShop,207902,Item,com.proximabeta.nikke.custompack_10_85000,com.gamamobi.nikke.custompack_10_85000,False,54.99
10207903,CustomPackageShop,207903,Item,com.proximabeta.nikke.custompack_10_149000,com.gamamobi.nikke.custompack_10_149000,False,99.99
10208101,StepUpPackageShop,208101,Item,com.proximabeta.nikke.stepup09_01,com.gamamobi.nikke.stepup09_01,True,0
10208102,StepUpPackageShop,208102,Item,com.proximabeta.nikke.stepup09_02,com.gamamobi.nikke.stepup09_02,False,4.99
10208103,StepUpPackageShop,208103,Item,com.proximabeta.nikke.stepup09_03,com.gamamobi.nikke.stepup09_03,False,19.99
10208104,StepUpPackageShop,208104,Item,com.proximabeta.nikke.stepup09_04,com.gamamobi.nikke.stepup09_04,False,29.99
10208105,StepUpPackageShop,208105,Item,com.proximabeta.nikke.stepup09_05,com.gamamobi.nikke.stepup09_05,False,54.99
10208301,CustomPackageShop,208301,Item,com.proximabeta.nikke.custompack_11_30000,com.gamamobi.nikke.custompack_11_30000,False,19.99
10208302,CustomPackageShop,208302,Item,com.proximabeta.nikke.custompack_11_85000,com.gamamobi.nikke.custompack_11_85000,False,54.99
10208303,CustomPackageShop,208303,Item,com.proximabeta.nikke.custompack_11_149000,com.gamamobi.nikke.custompack_11_149000,False,99.99
10208601,StepUpPackageShop,208601,Item,com.proximabeta.nikke.stepup10_01,com.gamamobi.nikke.stepup10_01,True,0
10208602,StepUpPackageShop,208602,Item,com.proximabeta.nikke.stepup10_02,com.gamamobi.nikke.stepup10_02,False,4.99
10208603,StepUpPackageShop,208603,Item,com.proximabeta.nikke.stepup10_03,com.gamamobi.nikke.stepup10_03,False,19.99
10208604,StepUpPackageShop,208604,Item,com.proximabeta.nikke.stepup10_04,com.gamamobi.nikke.stepup10_04,False,29.99
10208605,StepUpPackageShop,208605,Item,com.proximabeta.nikke.stepup10_05,com.gamamobi.nikke.stepup10_05,False,54.99
10209001,CustomPackageShop,209001,Item,com.proximabeta.nikke.custompack_12_30000,com.gamamobi.nikke.custompack_12_30000,False,19.99
10209002,CustomPackageShop,209002,Item,com.proximabeta.nikke.custompack_12_85000,com.gamamobi.nikke.custompack_12_85000,False,54.99
10209003,CustomPackageShop,209003,Item,com.proximabeta.nikke.custompack_12_149000,com.gamamobi.nikke.custompack_12_149000,False,99.99
10208901,StepUpPackageShop,208901,Item,com.proximabeta.nikke.stepup11_01,com.gamamobi.nikke.stepup11_01,True,0
10208902,StepUpPackageShop,208902,Item,com.proximabeta.nikke.stepup11_02,com.gamamobi.nikke.stepup11_02,False,4.99
10208903,StepUpPackageShop,208903,Item,com.proximabeta.nikke.stepup11_03,com.gamamobi.nikke.stepup11_03,False,19.99
10208904,StepUpPackageShop,208904,Item,com.proximabeta.nikke.stepup11_04,com.gamamobi.nikke.stepup11_04,False,29.99
10208905,StepUpPackageShop,208905,Item,com.proximabeta.nikke.stepup11_05,com.gamamobi.nikke.stepup11_05,False,54.99
10209601,CustomPackageShop,209601,Item,com.proximabeta.nikke.custompack_13_30000,com.gamamobi.nikke.custompack_13_30000,False,19.99
10209602,CustomPackageShop,209602,Item,com.proximabeta.nikke.custompack_13_85000,com.gamamobi.nikke.custompack_13_85000,False,54.99
10209603,CustomPackageShop,209603,Item,com.proximabeta.nikke.custompack_13_149000,com.gamamobi.nikke.custompack_13_149000,False,99.99
10209501,StepUpPackageShop,209501,Item,com.proximabeta.nikke.stepup12_01,com.gamamobi.nikke.stepup12_01,True,0
10209502,StepUpPackageShop,209502,Item,com.proximabeta.nikke.stepup12_02,com.gamamobi.nikke.stepup12_02,False,4.99
10209503,StepUpPackageShop,209503,Item,com.proximabeta.nikke.stepup12_03,com.gamamobi.nikke.stepup12_03,False,19.99
10209504,StepUpPackageShop,209504,Item,com.proximabeta.nikke.stepup12_04,com.gamamobi.nikke.stepup12_04,False,29.99
10209505,StepUpPackageShop,209505,Item,com.proximabeta.nikke.stepup12_05,com.gamamobi.nikke.stepup12_05,False,54.99
10210301,CustomPackageShop,210301,Item,com.proximabeta.nikke.custompack_14_30000,com.gamamobi.nikke.custompack_14_30000,False,19.99
10210302,CustomPackageShop,210302,Item,com.proximabeta.nikke.custompack_14_85000,com.gamamobi.nikke.custompack_14_85000,False,54.99
10210303,CustomPackageShop,210303,Item,com.proximabeta.nikke.custompack_14_149000,com.gamamobi.nikke.custompack_14_149000,False,99.99
10210701,StepUpPackageShop,210701,Item,com.proximabeta.nikke.stepup13_01,com.gamamobi.nikke.stepup13_01,True,0
10210702,StepUpPackageShop,210702,Item,com.proximabeta.nikke.stepup13_02,com.gamamobi.nikke.stepup13_02,False,4.99
10210703,StepUpPackageShop,210703,Item,com.proximabeta.nikke.stepup13_03,com.gamamobi.nikke.stepup13_03,False,19.99
10210704,StepUpPackageShop,210704,Item,com.proximabeta.nikke.stepup13_04,com.gamamobi.nikke.stepup13_04,False,29.99
10210705,StepUpPackageShop,210705,Item,com.proximabeta.nikke.stepup13_05,com.gamamobi.nikke.stepup13_05,False,54.99
10210801,CustomPackageShop,210801,Item,com.proximabeta.nikke.custompack_15_30000,com.gamamobi.nikke.custompack_15_30000,False,19.99
10210802,CustomPackageShop,210802,Item,com.proximabeta.nikke.custompack_15_85000,com.gamamobi.nikke.custompack_15_85000,False,54.99
10210803,CustomPackageShop,210803,Item,com.proximabeta.nikke.custompack_15_149000,com.gamamobi.nikke.custompack_15_149000,False,99.99
10211201,StepUpPackageShop,211201,Item,com.proximabeta.nikke.stepup14_01,com.gamamobi.nikke.stepup14_01,True,0
10211202,StepUpPackageShop,211202,Item,com.proximabeta.nikke.stepup14_02,com.gamamobi.nikke.stepup14_02,False,4.99
10211203,StepUpPackageShop,211203,Item,com.proximabeta.nikke.stepup14_03,com.gamamobi.nikke.stepup14_03,False,19.99
10211204,StepUpPackageShop,211204,Item,com.proximabeta.nikke.stepup14_04,com.gamamobi.nikke.stepup14_04,False,29.99
10211205,StepUpPackageShop,211205,Item,com.proximabeta.nikke.stepup14_05,com.gamamobi.nikke.stepup14_05,False,54.99
10211501,StepUpPackageShop,211501,Item,com.proximabeta.nikke.stepup15_01,com.gamamobi.nikke.stepup15_01,True,0
10211502,StepUpPackageShop,211502,Item,com.proximabeta.nikke.stepup15_02,com.gamamobi.nikke.stepup15_02,False,4.99
10211503,StepUpPackageShop,211503,Item,com.proximabeta.nikke.stepup15_03,com.gamamobi.nikke.stepup15_03,False,19.99
10211504,StepUpPackageShop,211504,Item,com.proximabeta.nikke.stepup15_04,com.gamamobi.nikke.stepup15_04,False,29.99
10211505,StepUpPackageShop,211505,Item,com.proximabeta.nikke.stepup15_05,com.gamamobi.nikke.stepup15_05,False,54.99
10212301,StepUpPackageShop,212301,Item,com.proximabeta.nikke.stepup16_01,com.gamamobi.nikke.stepup16_01,True,0
10212302,StepUpPackageShop,212302,Item,com.proximabeta.nikke.stepup16_02,com.gamamobi.nikke.stepup16_02,False,4.99
10212303,StepUpPackageShop,212303,Item,com.proximabeta.nikke.stepup16_03,com.gamamobi.nikke.stepup16_03,False,19.99
10212304,StepUpPackageShop,212304,Item,com.proximabeta.nikke.stepup16_04,com.gamamobi.nikke.stepup16_04,False,29.99
10212305,StepUpPackageShop,212305,Item,com.proximabeta.nikke.stepup16_05,com.gamamobi.nikke.stepup16_05,False,54.99
10211301,CustomPackageShop,211301,Item,com.proximabeta.nikke.custompack_16_30000,com.gamamobi.nikke.custompack_16_30000,False,19.99
10211302,CustomPackageShop,211302,Item,com.proximabeta.nikke.custompack_16_85000,com.gamamobi.nikke.custompack_16_85000,False,54.99
10211303,CustomPackageShop,211303,Item,com.proximabeta.nikke.custompack_16_149000,com.gamamobi.nikke.custompack_16_149000,False,99.99
10211601,CustomPackageShop,211601,Item,com.proximabeta.nikke.custompack_17_30000,com.gamamobi.nikke.custompack_17_30000,False,19.99
10211602,CustomPackageShop,211602,Item,com.proximabeta.nikke.custompack_17_85000,com.gamamobi.nikke.custompack_17_85000,False,54.99
10211603,CustomPackageShop,211603,Item,com.proximabeta.nikke.custompack_17_149000,com.gamamobi.nikke.custompack_17_149000,False,99.99
10212001,CustomPackageShop,212001,Item,com.proximabeta.nikke.custompack_18_30000,com.gamamobi.nikke.custompack_18_30000,False,19.99
10212002,CustomPackageShop,212002,Item,com.proximabeta.nikke.custompack_18_85000,com.gamamobi.nikke.custompack_18_85000,False,54.99
10212003,CustomPackageShop,212003,Item,com.proximabeta.nikke.custompack_18_149000,com.gamamobi.nikke.custompack_18_149000,False,99.99
10212401,CustomPackageShop,212401,Item,com.proximabeta.nikke.custompack_19_30000,com.gamamobi.nikke.custompack_19_30000,False,19.99
10212402,CustomPackageShop,212402,Item,com.proximabeta.nikke.custompack_19_85000,com.gamamobi.nikke.custompack_19_85000,False,54.99
10212403,CustomPackageShop,212403,Item,com.proximabeta.nikke.custompack_19_149000,com.gamamobi.nikke.custompack_19_149000,False,99.99
10212701,CustomPackageShop,212701,Item,com.proximabeta.nikke.custompack_20_30000,com.gamamobi.nikke.custompack_20_30000,False,19.99
10212702,CustomPackageShop,212702,Item,com.proximabeta.nikke.custompack_20_85000,com.gamamobi.nikke.custompack_20_85000,False,54.99
10212703,CustomPackageShop,212703,Item,com.proximabeta.nikke.custompack_20_149000,com.gamamobi.nikke.custompack_20_149000,False,99.99
10213101,StepUpPackageShop,213101,Item,com.proximabeta.nikke.stepup17_01,com.gamamobi.nikke.stepup17_01,True,0
10213102,StepUpPackageShop,213102,Item,com.proximabeta.nikke.stepup17_02,com.gamamobi.nikke.stepup17_02,False,4.99
10213103,StepUpPackageShop,213103,Item,com.proximabeta.nikke.stepup17_03,com.gamamobi.nikke.stepup17_03,True,0
10213104,StepUpPackageShop,213104,Item,com.proximabeta.nikke.stepup17_04,com.gamamobi.nikke.stepup17_04,False,19.99
10213105,StepUpPackageShop,213105,Item,com.proximabeta.nikke.stepup17_05,com.gamamobi.nikke.stepup17_05,True,0
10213106,StepUpPackageShop,213106,Item,com.proximabeta.nikke.stepup17_06,com.gamamobi.nikke.stepup17_06,False,19.99
10213107,StepUpPackageShop,213107,Item,com.proximabeta.nikke.stepup17_07,com.gamamobi.nikke.stepup17_07,True,0
10213108,StepUpPackageShop,213108,Item,com.proximabeta.nikke.stepup17_08,com.gamamobi.nikke.stepup17_08,True,0
10213109,StepUpPackageShop,213109,Item,com.proximabeta.nikke.stepup17_09,com.gamamobi.nikke.stepup17_09,False,29.99
10213110,StepUpPackageShop,213110,Item,com.proximabeta.nikke.stepup17_10,com.gamamobi.nikke.stepup17_10,True,0
10213111,StepUpPackageShop,213111,Item,com.proximabeta.nikke.stepup17_11,com.gamamobi.nikke.stepup17_11,True,0
10213112,StepUpPackageShop,213112,Item,com.proximabeta.nikke.stepup17_12,com.gamamobi.nikke.stepup17_12,False,54.99
10213113,StepUpPackageShop,213113,Item,com.proximabeta.nikke.stepup17_13,com.gamamobi.nikke.stepup17_13,True,0
10213201,CustomPackageShop,213201,Item,com.proximabeta.nikke.custompack_21_30000,com.gamamobi.nikke.custompack_21_30000,False,19.99
10213202,CustomPackageShop,213202,Item,com.proximabeta.nikke.custompack_21_85000,com.gamamobi.nikke.custompack_21_85000,False,54.99
10213203,CustomPackageShop,213203,Item,com.proximabeta.nikke.custompack_21_149000,com.gamamobi.nikke.custompack_21_149000,False,99.99
10213701,StepUpPackageShop,213701,Item,com.proximabeta.nikke.stepup18_01,com.gamamobi.nikke.stepup18_01,True,0
10213702,StepUpPackageShop,213702,Item,com.proximabeta.nikke.stepup18_02,com.gamamobi.nikke.stepup18_02,False,4.99
10213703,StepUpPackageShop,213703,Item,com.proximabeta.nikke.stepup18_03,com.gamamobi.nikke.stepup18_03,True,0
10213704,StepUpPackageShop,213704,Item,com.proximabeta.nikke.stepup18_04,com.gamamobi.nikke.stepup18_04,False,19.99
10213705,StepUpPackageShop,213705,Item,com.proximabeta.nikke.stepup18_05,com.gamamobi.nikke.stepup18_05,True,0
10213706,StepUpPackageShop,213706,Item,com.proximabeta.nikke.stepup18_06,com.gamamobi.nikke.stepup18_06,False,19.99
10213707,StepUpPackageShop,213707,Item,com.proximabeta.nikke.stepup18_07,com.gamamobi.nikke.stepup18_07,True,0
10213708,StepUpPackageShop,213708,Item,com.proximabeta.nikke.stepup18_08,com.gamamobi.nikke.stepup18_08,True,0
10213709,StepUpPackageShop,213709,Item,com.proximabeta.nikke.stepup18_09,com.gamamobi.nikke.stepup18_09,False,29.99
10213710,StepUpPackageShop,213710,Item,com.proximabeta.nikke.stepup18_10,com.gamamobi.nikke.stepup18_10,True,0
10213711,StepUpPackageShop,213711,Item,com.proximabeta.nikke.stepup18_11,com.gamamobi.nikke.stepup18_11,True,0
10213712,StepUpPackageShop,213712,Item,com.proximabeta.nikke.stepup18_12,com.gamamobi.nikke.stepup18_12,False,54.99
10213713,StepUpPackageShop,213713,Item,com.proximabeta.nikke.stepup18_13,com.gamamobi.nikke.stepup18_13,True,0
10213801,CustomPackageShop,213801,Item,com.proximabeta.nikke.custompack_22_30000,com.gamamobi.nikke.custompack_22_30000,False,19.99
10213802,CustomPackageShop,213802,Item,com.proximabeta.nikke.custompack_22_85000,com.gamamobi.nikke.custompack_22_85000,False,54.99
10213803,CustomPackageShop,213803,Item,com.proximabeta.nikke.custompack_22_149000,com.gamamobi.nikke.custompack_22_149000,False,99.99
10214401,StepUpPackageShop,214401,Item,com.proximabeta.nikke.stepup19_01,com.gamamobi.nikke.stepup19_01,True,0
10214402,StepUpPackageShop,214402,Item,com.proximabeta.nikke.stepup19_02,com.gamamobi.nikke.stepup19_02,False,4.99
10214403,StepUpPackageShop,214403,Item,com.proximabeta.nikke.stepup19_03,com.gamamobi.nikke.stepup19_03,True,0
10214404,StepUpPackageShop,214404,Item,com.proximabeta.nikke.stepup19_04,com.gamamobi.nikke.stepup19_04,False,19.99
10214405,StepUpPackageShop,214405,Item,com.proximabeta.nikke.stepup19_05,com.gamamobi.nikke.stepup19_05,True,0
10214406,StepUpPackageShop,214406,Item,com.proximabeta.nikke.stepup19_06,com.gamamobi.nikke.stepup19_06,False,19.99
10214407,StepUpPackageShop,214407,Item,com.proximabeta.nikke.stepup19_07,com.gamamobi.nikke.stepup19_07,True,0
10214408,StepUpPackageShop,214408,Item,com.proximabeta.nikke.stepup19_08,com.gamamobi.nikke.stepup19_08,True,0
10214409,StepUpPackageShop,214409,Item,com.proximabeta.nikke.stepup19_09,com.gamamobi.nikke.stepup19_09,False,29.99
10214410,StepUpPackageShop,214410,Item,com.proximabeta.nikke.stepup19_10,com.gamamobi.nikke.stepup19_10,True,0
10214411,StepUpPackageShop,214411,Item,com.proximabeta.nikke.stepup19_11,com.gamamobi.nikke.stepup19_11,True,0
10214412,StepUpPackageShop,214412,Item,com.proximabeta.nikke.stepup19_12,com.gamamobi.nikke.stepup19_12,False,54.99
10214413,StepUpPackageShop,214413,Item,com.proximabeta.nikke.stepup19_13,com.gamamobi.nikke.stepup19_13,True,0
10214501,CustomPackageShop,214501,Item,com.proximabeta.nikke.custompack_23_30000,com.gamamobi.nikke.custompack_23_30000,False,19.99
10214502,CustomPackageShop,214502,Item,com.proximabeta.nikke.custompack_23_85000,com.gamamobi.nikke.custompack_23_85000,False,54.99
10214503,CustomPackageShop,214503,Item,com.proximabeta.nikke.custompack_23_149000,com.gamamobi.nikke.custompack_23_149000,False,99.99
10214801,StepUpPackageShop,214801,Item,com.proximabeta.nikke.stepup20_01,com.gamamobi.nikke.stepup20_01,True,0
10214802,StepUpPackageShop,214802,Item,com.proximabeta.nikke.stepup20_02,com.gamamobi.nikke.stepup20_02,False,4.99
10214803,StepUpPackageShop,214803,Item,com.proximabeta.nikke.stepup20_03,com.gamamobi.nikke.stepup20_03,True,0
10214804,StepUpPackageShop,214804,Item,com.proximabeta.nikke.stepup20_04,com.gamamobi.nikke.stepup20_04,False,19.99
10214805,StepUpPackageShop,214805,Item,com.proximabeta.nikke.stepup20_05,com.gamamobi.nikke.stepup20_05,True,0
10214806,StepUpPackageShop,214806,Item,com.proximabeta.nikke.stepup20_06,com.gamamobi.nikke.stepup20_06,False,19.99
10214807,StepUpPackageShop,214807,Item,com.proximabeta.nikke.stepup20_07,com.gamamobi.nikke.stepup20_07,True,0
10214808,StepUpPackageShop,214808,Item,com.proximabeta.nikke.stepup20_08,com.gamamobi.nikke.stepup20_08,True,0
10214809,StepUpPackageShop,214809,Item,com.proximabeta.nikke.stepup20_09,com.gamamobi.nikke.stepup20_09,False,29.99
10214810,StepUpPackageShop,214810,Item,com.proximabeta.nikke.stepup20_10,com.gamamobi.nikke.stepup20_10,True,0
10214811,StepUpPackageShop,214811,Item,com.proximabeta.nikke.stepup20_11,com.gamamobi.nikke.stepup20_11,True,0
10214812,StepUpPackageShop,214812,Item,com.proximabeta.nikke.stepup20_12,com.gamamobi.nikke.stepup20_12,False,54.99
10214813,StepUpPackageShop,214813,Item,com.proximabeta.nikke.stepup20_13,com.gamamobi.nikke.stepup20_13,True,0
10214901,CustomPackageShop,214901,Item,com.proximabeta.nikke.custompack_24_30000,com.gamamobi.nikke.custompack_24_30000,False,19.99
10214902,CustomPackageShop,214902,Item,com.proximabeta.nikke.custompack_24_85000,com.gamamobi.nikke.custompack_24_85000,False,54.99
10214903,CustomPackageShop,214903,Item,com.proximabeta.nikke.custompack_24_149000,com.gamamobi.nikke.custompack_24_149000,False,99.99
10215301,StepUpPackageShop,215301,Item,com.proximabeta.nikke.stepup21_01,com.gamamobi.nikke.stepup21_01,True,0
10215302,StepUpPackageShop,215302,Item,com.proximabeta.nikke.stepup21_02,com.gamamobi.nikke.stepup21_02,False,4.99
10215303,StepUpPackageShop,215303,Item,com.proximabeta.nikke.stepup21_03,com.gamamobi.nikke.stepup21_03,True,0
10215304,StepUpPackageShop,215304,Item,com.proximabeta.nikke.stepup21_04,com.gamamobi.nikke.stepup21_04,False,19.99
10215305,StepUpPackageShop,215305,Item,com.proximabeta.nikke.stepup21_05,com.gamamobi.nikke.stepup21_05,True,0
10215306,StepUpPackageShop,215306,Item,com.proximabeta.nikke.stepup21_06,com.gamamobi.nikke.stepup21_06,False,19.99
10215307,StepUpPackageShop,215307,Item,com.proximabeta.nikke.stepup21_07,com.gamamobi.nikke.stepup21_07,True,0
10215308,StepUpPackageShop,215308,Item,com.proximabeta.nikke.stepup21_08,com.gamamobi.nikke.stepup21_08,True,0
10215309,StepUpPackageShop,215309,Item,com.proximabeta.nikke.stepup21_09,com.gamamobi.nikke.stepup21_09,False,29.99
10215310,StepUpPackageShop,215310,Item,com.proximabeta.nikke.stepup21_10,com.gamamobi.nikke.stepup21_10,True,0
10215311,StepUpPackageShop,215311,Item,com.proximabeta.nikke.stepup21_11,com.gamamobi.nikke.stepup21_11,True,0
10215312,StepUpPackageShop,215312,Item,com.proximabeta.nikke.stepup21_12,com.gamamobi.nikke.stepup21_12,False,54.99
10215313,StepUpPackageShop,215313,Item,com.proximabeta.nikke.stepup21_13,com.gamamobi.nikke.stepup21_13,True,0
12101010,PackageShop,2101010,Item,com.proximabeta.nikke.event_repeat_01_01,com.gamamobi.nikke.event_repeat_01_01,False,19.99
12101020,PackageShop,2101020,Item,com.proximabeta.nikke.event_repeat_01_02,com.gamamobi.nikke.event_repeat_01_02,False,54.99
12101030,PackageShop,2101030,Item,com.proximabeta.nikke.event_repeat_01_03,com.gamamobi.nikke.event_repeat_01_03,False,99.99
12201011,PackageShop,2201011,Item,com.proximabeta.nikke.pickup_repeat_01_01_1,com.gamamobi.nikke.pickup_repeat_01_01_1,False,54.99
12201012,PackageShop,2201012,Item,com.proximabeta.nikke.pickup_repeat_01_01_2,com.gamamobi.nikke.pickup_repeat_01_01_2,False,54.99
12201013,PackageShop,2201013,Item,com.proximabeta.nikke.pickup_repeat_01_01_3,com.gamamobi.nikke.pickup_repeat_01_01_3,False,54.99
12201014,PackageShop,2201014,Item,com.proximabeta.nikke.pickup_repeat_01_01_4,com.gamamobi.nikke.pickup_repeat_01_01_4,False,54.99
12201015,PackageShop,2201015,Item,com.proximabeta.nikke.pickup_repeat_01_01_5,com.gamamobi.nikke.pickup_repeat_01_01_5,False,54.99
12201021,PackageShop,2201021,Item,com.proximabeta.nikke.pickup_repeat_01_02_1,com.gamamobi.nikke.pickup_repeat_01_02_1,False,99.99
12201022,PackageShop,2201022,Item,com.proximabeta.nikke.pickup_repeat_01_02_2,com.gamamobi.nikke.pickup_repeat_01_02_2,False,99.99
12201023,PackageShop,2201023,Item,com.proximabeta.nikke.pickup_repeat_01_02_3,com.gamamobi.nikke.pickup_repeat_01_02_3,False,99.99
12201024,PackageShop,2201024,Item,com.proximabeta.nikke.pickup_repeat_01_02_4,com.gamamobi.nikke.pickup_repeat_01_02_4,False,99.99
12201025,PackageShop,2201025,Item,com.proximabeta.nikke.pickup_repeat_01_02_5,com.gamamobi.nikke.pickup_repeat_01_02_5,False,99.99
12201030,PackageShop,2201030,Item,com.proximabeta.nikke.pickup_repeat_01_03,com.gamamobi.nikke.pickup_repeat_01_03,False,9.99
12201040,PackageShop,2201040,Item,com.proximabeta.nikke.pickup_repeat_01_04,com.gamamobi.nikke.pickup_repeat_01_04,False,19.99
12201051,PackageShop,2201051,Item,com.proximabeta.nikke.pickup_repeat_01_05_1,com.gamamobi.nikke.pickup_repeat_01_05_1,False,54.99
12201052,PackageShop,2201052,Item,com.proximabeta.nikke.pickup_repeat_01_05_2,com.gamamobi.nikke.pickup_repeat_01_05_2,False,54.99
12201053,PackageShop,2201053,Item,com.proximabeta.nikke.pickup_repeat_01_05_3,com.gamamobi.nikke.pickup_repeat_01_05_3,False,54.99
12201054,PackageShop,2201054,Item,com.proximabeta.nikke.pickup_repeat_01_05_4,com.gamamobi.nikke.pickup_repeat_01_05_4,False,54.99
12201055,PackageShop,2201055,Item,com.proximabeta.nikke.pickup_repeat_01_05_5,com.gamamobi.nikke.pickup_repeat_01_05_5,False,54.99
12201060,PackageShop,2201060,Item,com.proximabeta.nikke.pickup_repeat_01_06,com.gamamobi.nikke.pickup_repeat_01_06,False,29.99
12201070,PackageShop,2201070,Item,com.proximabeta.nikke.pickup_repeat_01_07,com.gamamobi.nikke.pickup_repeat_01_07,False,54.99
12201081,PackageShop,2201081,Item,com.proximabeta.nikke.pickup_repeat_01_08_1,com.gamamobi.nikke.pickup_repeat_01_08_1,False,19.99
12201082,PackageShop,2201082,Item,com.proximabeta.nikke.pickup_repeat_01_08_2,com.gamamobi.nikke.pickup_repeat_01_08_2,False,19.99
12201083,PackageShop,2201083,Item,com.proximabeta.nikke.pickup_repeat_01_08_3,com.gamamobi.nikke.pickup_repeat_01_08_3,False,19.99
