id,group_id,order,reward_type,reward_id,reward_value_min,reward_value_max,ratio
1210123,1210100,211,Equipment_Random_03,3330401,1,1,2500
1210124,1210100,212,Equipment_Random_03,3430401,1,1,2500
1210125,1210100,301,Item,3110401,1,1,4167
1210126,1210100,302,Item,3210401,1,1,4167
1210127,1210100,303,Item,3310401,1,1,4167
1210128,1210100,304,Item,3410401,1,1,4167
1210129,1210100,305,Item,3120401,1,1,4167
1210130,1210100,306,Item,3220401,1,1,4167
1210131,1210100,307,Item,3320401,1,1,4167
1210132,1210100,308,Item,3420401,1,1,4167
1210133,1210100,309,Item,3130401,1,1,4167
1210134,1210100,310,Item,3230401,1,1,4167
1210135,1210100,311,Item,3330401,1,1,4167
1210136,1210100,312,Item,3430401,1,1,4167
1210201,1210200,101,Item,3110501,1,1,2500
1210202,1210200,102,Item,3210501,1,1,2500
1210203,1210200,103,Item,3310501,1,1,2500
1210204,1210200,104,Item,3410501,1,1,2500
1210205,1210200,105,Item,3120501,1,1,2500
1210206,1210200,106,Item,3220501,1,1,2500
1210207,1210200,107,Item,3320501,1,1,2500
1210208,1210200,108,Item,3420501,1,1,2500
1210209,1210200,109,Item,3130501,1,1,2500
1210210,1210200,110,Item,3230501,1,1,2500
1210211,1210200,111,Item,3330501,1,1,2500
1210212,1210200,112,Item,3430501,1,1,2500
1210213,1210200,201,Equipment_Random_03,3110401,1,1,2500
1210214,1210200,202,Equipment_Random_03,3210401,1,1,2500
1210215,1210200,203,Equipment_Random_03,3310401,1,1,2500
1210216,1210200,204,Equipment_Random_03,3410401,1,1,2500
1210217,1210200,205,Equipment_Random_03,3120401,1,1,2500
1210218,1210200,206,Equipment_Random_03,3220401,1,1,2500
1210219,1210200,207,Equipment_Random_03,3320401,1,1,2500
1210220,1210200,208,Equipment_Random_03,3420401,1,1,2500
1210221,1210200,209,Equipment_Random_03,3130401,1,1,2500
1210222,1210200,210,Equipment_Random_03,3230401,1,1,2500
1210223,1210200,211,Equipment_Random_03,3330401,1,1,2500
1210224,1210200,212,Equipment_Random_03,3430401,1,1,2500
1210225,1210200,301,Item,3110401,1,1,3333
1210226,1210200,302,Item,3210401,1,1,3333
1210227,1210200,303,Item,3310401,1,1,3333
1210228,1210200,304,Item,3410401,1,1,3333
1210229,1210200,305,Item,3120401,1,1,3333
1210230,1210200,306,Item,3220401,1,1,3333
1210231,1210200,307,Item,3320401,1,1,3333
1210232,1210200,308,Item,3420401,1,1,3333
1210233,1210200,309,Item,3130401,1,1,3333
1210234,1210200,310,Item,3230401,1,1,3333
1210235,1210200,311,Item,3330401,1,1,3333
1210236,1210200,312,Item,3430401,1,1,3333
1210301,1210300,101,Item,3110601,1,1,833
1210302,1210300,102,Item,3210601,1,1,833
1210303,1210300,103,Item,3310601,1,1,833
1210304,1210300,104,Item,3410601,1,1,833
1210305,1210300,105,Item,3120601,1,1,833
1210306,1210300,106,Item,3220601,1,1,833
1210307,1210300,107,Item,3320601,1,1,833
1210308,1210300,108,Item,3420601,1,1,833
1210309,1210300,109,Item,3130601,1,1,833
1210310,1210300,110,Item,3230601,1,1,833
1210311,1210300,111,Item,3330601,1,1,833
1210312,1210300,112,Item,3430601,1,1,833
1210313,1210300,201,Item,3110501,1,1,3333
1210314,1210300,202,Item,3210501,1,1,3333
1210315,1210300,203,Item,3310501,1,1,3333
1210316,1210300,204,Item,3410501,1,1,3333
1210317,1210300,205,Item,3120501,1,1,3333
1210318,1210300,206,Item,3220501,1,1,3333
1210319,1210300,207,Item,3320501,1,1,3333
1210320,1210300,208,Item,3420501,1,1,3333
1210321,1210300,209,Item,3130501,1,1,3333
1210322,1210300,210,Item,3230501,1,1,3333
1210323,1210300,211,Item,3330501,1,1,3333
1210324,1210300,212,Item,3430501,1,1,3333
1210325,1210300,301,Item,3110401,1,1,4167
1210326,1210300,302,Item,3210401,1,1,4167
1210327,1210300,303,Item,3310401,1,1,4167
1210328,1210300,304,Item,3410401,1,1,4167
1210329,1210300,305,Item,3120401,1,1,4167
1210330,1210300,306,Item,3220401,1,1,4167
1210331,1210300,307,Item,3320401,1,1,4167
1210332,1210300,308,Item,3420401,1,1,4167
1210333,1210300,309,Item,3130401,1,1,4167
1210334,1210300,310,Item,3230401,1,1,4167
1210335,1210300,311,Item,3330401,1,1,4167
1210336,1210300,312,Item,3430401,1,1,4167
1210401,1210400,101,Item,3110601,1,1,2083
1210402,1210400,102,Item,3210601,1,1,2083
1210403,1210400,103,Item,3310601,1,1,2083
1210404,1210400,104,Item,3410601,1,1,2083
1210405,1210400,105,Item,3120601,1,1,2083
1210406,1210400,106,Item,3220601,1,1,2083
1210407,1210400,107,Item,3320601,1,1,2083
1210408,1210400,108,Item,3420601,1,1,2083
1210409,1210400,109,Item,3130601,1,1,2083
1210410,1210400,110,Item,3230601,1,1,2083
1210411,1210400,111,Item,3330601,1,1,2083
1210412,1210400,112,Item,3430601,1,1,2083
1210413,1210400,201,Item,3110501,1,1,6250
1210414,1210400,202,Item,3210501,1,1,6250
1210415,1210400,203,Item,3310501,1,1,6250
1210416,1210400,204,Item,3410501,1,1,6250
1210417,1210400,205,Item,3120501,1,1,6250
1210418,1210400,206,Item,3220501,1,1,6250
1210419,1210400,207,Item,3320501,1,1,6250
1210420,1210400,208,Item,3420501,1,1,6250
1210421,1210400,209,Item,3130501,1,1,6250
1210422,1210400,210,Item,3230501,1,1,6250
1210423,1210400,211,Item,3330501,1,1,6250
1210424,1210400,212,Item,3430501,1,1,6250
1210501,1210500,101,Item,3110601,1,1,2917
1210502,1210500,102,Item,3210601,1,1,2917
1210503,1210500,103,Item,3310601,1,1,2917
1210504,1210500,104,Item,3410601,1,1,2917
1210505,1210500,105,Item,3120601,1,1,2917
1210506,1210500,106,Item,3220601,1,1,2917
1210507,1210500,107,Item,3320601,1,1,2917
1210508,1210500,108,Item,3420601,1,1,2917
1210509,1210500,109,Item,3130601,1,1,2917
1210510,1210500,110,Item,3230601,1,1,2917
1210511,1210500,111,Item,3330601,1,1,2917
1210512,1210500,112,Item,3430601,1,1,2917
1210513,1210500,201,Equipment_Random_03,3110501,1,1,2500
1210514,1210500,202,Equipment_Random_03,3210501,1,1,2500
1210515,1210500,203,Equipment_Random_03,3310501,1,1,2500
1210516,1210500,204,Equipment_Random_03,3410501,1,1,2500
1210517,1210500,205,Equipment_Random_03,3120501,1,1,2500
1210518,1210500,206,Equipment_Random_03,3220501,1,1,2500
1210519,1210500,207,Equipment_Random_03,3320501,1,1,2500
1210520,1210500,208,Equipment_Random_03,3420501,1,1,2500
1210521,1210500,209,Equipment_Random_03,3130501,1,1,2500
1210522,1210500,210,Equipment_Random_03,3230501,1,1,2500
1210523,1210500,211,Equipment_Random_03,3330501,1,1,2500
1210524,1210500,212,Equipment_Random_03,3430501,1,1,2500
1210525,1210500,301,Item,3110501,1,1,2917
1210526,1210500,302,Item,3210501,1,1,2917
1210527,1210500,303,Item,3310501,1,1,2917
1210528,1210500,304,Item,3410501,1,1,2917
1210529,1210500,305,Item,3120501,1,1,2917
1210530,1210500,306,Item,3220501,1,1,2917
1210531,1210500,307,Item,3320501,1,1,2917
1210532,1210500,308,Item,3420501,1,1,2917
1210533,1210500,309,Item,3130501,1,1,2917
1210534,1210500,310,Item,3230501,1,1,2917
1210535,1210500,311,Item,3330501,1,1,2917
1210536,1210500,312,Item,3430501,1,1,2917
1210601,1210600,101,Item,3110701,1,1,833
1210602,1210600,102,Item,3210701,1,1,833
1210603,1210600,103,Item,3310701,1,1,833
1210604,1210600,104,Item,3410701,1,1,833
1210605,1210600,105,Item,3120701,1,1,833
1210606,1210600,106,Item,3220701,1,1,833
1210607,1210600,107,Item,3320701,1,1,833
1210608,1210600,108,Item,3420701,1,1,833
1210609,1210600,109,Item,3130701,1,1,833
1210610,1210600,110,Item,3230701,1,1,833
1210611,1210600,111,Item,3330701,1,1,833
1210612,1210600,112,Item,3430701,1,1,833
1210613,1210600,201,Item,3110601,1,1,3333
1210614,1210600,202,Item,3210601,1,1,3333
1210615,1210600,203,Item,3310601,1,1,3333
1210616,1210600,204,Item,3410601,1,1,3333
1210617,1210600,205,Item,3120601,1,1,3333
1210618,1210600,206,Item,3220601,1,1,3333
1210619,1210600,207,Item,3320601,1,1,3333
1210620,1210600,208,Item,3420601,1,1,3333
1210621,1210600,209,Item,3130601,1,1,3333
1210622,1210600,210,Item,3230601,1,1,3333
1210623,1210600,211,Item,3330601,1,1,3333
1210624,1210600,212,Item,3430601,1,1,3333
1210625,1210600,301,Equipment_Random_03,3110501,1,1,2500
1210626,1210600,302,Equipment_Random_03,3210501,1,1,2500
1210627,1210600,303,Equipment_Random_03,3310501,1,1,2500
1210628,1210600,304,Equipment_Random_03,3410501,1,1,2500
1210629,1210600,305,Equipment_Random_03,3120501,1,1,2500
1210630,1210600,306,Equipment_Random_03,3220501,1,1,2500
1210631,1210600,307,Equipment_Random_03,3320501,1,1,2500
1210632,1210600,308,Equipment_Random_03,3420501,1,1,2500
1210633,1210600,309,Equipment_Random_03,3130501,1,1,2500
1210634,1210600,310,Equipment_Random_03,3230501,1,1,2500
1210635,1210600,311,Equipment_Random_03,3330501,1,1,2500
1210636,1210600,312,Equipment_Random_03,3430501,1,1,2500
1210637,1210600,401,Item,3110501,1,1,1667
1210638,1210600,402,Item,3210501,1,1,1667
1210639,1210600,403,Item,3310501,1,1,1667
1210640,1210600,404,Item,3410501,1,1,1667
1210641,1210600,405,Item,3120501,1,1,1667
1210642,1210600,406,Item,3220501,1,1,1667
1210643,1210600,407,Item,3320501,1,1,1667
1210644,1210600,408,Item,3420501,1,1,1667
1210645,1210600,409,Item,3130501,1,1,1667
1210646,1210600,410,Item,3230501,1,1,1667
1210647,1210600,411,Item,3330501,1,1,1667
1210648,1210600,412,Item,3430501,1,1,1667
1210701,1210700,101,Item,3110701,1,1,1667
1210702,1210700,102,Item,3210701,1,1,1667
1210703,1210700,103,Item,3310701,1,1,1667
1210704,1210700,104,Item,3410701,1,1,1667
1210705,1210700,105,Item,3120701,1,1,1667
1210706,1210700,106,Item,3220701,1,1,1667
1210707,1210700,107,Item,3320701,1,1,1667
1210708,1210700,108,Item,3420701,1,1,1667
1210709,1210700,109,Item,3130701,1,1,1667
1210710,1210700,110,Item,3230701,1,1,1667
1210711,1210700,111,Item,3330701,1,1,1667
1210712,1210700,112,Item,3430701,1,1,1667
1210713,1210700,201,Item,3110601,1,1,4167
1210714,1210700,202,Item,3210601,1,1,4167
1210715,1210700,203,Item,3310601,1,1,4167
1210716,1210700,204,Item,3410601,1,1,4167
1210717,1210700,205,Item,3120601,1,1,4167
1210718,1210700,206,Item,3220601,1,1,4167
1210719,1210700,207,Item,3320601,1,1,4167
1210720,1210700,208,Item,3420601,1,1,4167
1210721,1210700,209,Item,3130601,1,1,4167
1210722,1210700,210,Item,3230601,1,1,4167
1210723,1210700,211,Item,3330601,1,1,4167
1210724,1210700,212,Item,3430601,1,1,4167
1210725,1210700,301,Equipment_Random_03,3110501,1,1,2500
1210726,1210700,302,Equipment_Random_03,3210501,1,1,2500
1210727,1210700,303,Equipment_Random_03,3310501,1,1,2500
1210728,1210700,304,Equipment_Random_03,3410501,1,1,2500
1210729,1210700,305,Equipment_Random_03,3120501,1,1,2500
1210730,1210700,306,Equipment_Random_03,3220501,1,1,2500
1210731,1210700,307,Equipment_Random_03,3320501,1,1,2500
1210732,1210700,308,Equipment_Random_03,3420501,1,1,2500
1210733,1210700,309,Equipment_Random_03,3130501,1,1,2500
1210734,1210700,310,Equipment_Random_03,3230501,1,1,2500
1210735,1210700,311,Equipment_Random_03,3330501,1,1,2500
1210736,1210700,312,Equipment_Random_03,3430501,1,1,2500
1210801,1210800,101,Item,3110701,1,1,2500
1210802,1210800,102,Item,3210701,1,1,2500
1210803,1210800,103,Item,3310701,1,1,2500
1210804,1210800,104,Item,3410701,1,1,2500
1210805,1210800,105,Item,3120701,1,1,2500
1210806,1210800,106,Item,3220701,1,1,2500
1210807,1210800,107,Item,3320701,1,1,2500
1210808,1210800,108,Item,3420701,1,1,2500
1210809,1210800,109,Item,3130701,1,1,2500
1210810,1210800,110,Item,3230701,1,1,2500
1210811,1210800,111,Item,3330701,1,1,2500
1210812,1210800,112,Item,3430701,1,1,2500
1210813,1210800,201,Equipment_Random_03,3110601,1,1,2500
1210814,1210800,202,Equipment_Random_03,3210601,1,1,2500
1210815,1210800,203,Equipment_Random_03,3310601,1,1,2500
1210816,1210800,204,Equipment_Random_03,3410601,1,1,2500
1210817,1210800,205,Equipment_Random_03,3120601,1,1,2500
1210818,1210800,206,Equipment_Random_03,3220601,1,1,2500
1210819,1210800,207,Equipment_Random_03,3320601,1,1,2500
1210820,1210800,208,Equipment_Random_03,3420601,1,1,2500
1210821,1210800,209,Equipment_Random_03,3130601,1,1,2500
1210822,1210800,210,Equipment_Random_03,3230601,1,1,2500
1210823,1210800,211,Equipment_Random_03,3330601,1,1,2500
1210824,1210800,212,Equipment_Random_03,3430601,1,1,2500
1210825,1210800,301,Item,3110601,1,1,3333
1210826,1210800,302,Item,3210601,1,1,3333
1210827,1210800,303,Item,3310601,1,1,3333
1210828,1210800,304,Item,3410601,1,1,3333
1210829,1210800,305,Item,3120601,1,1,3333
1210830,1210800,306,Item,3220601,1,1,3333
1210831,1210800,307,Item,3320601,1,1,3333
1210832,1210800,308,Item,3420601,1,1,3333
1210833,1210800,309,Item,3130601,1,1,3333
1210834,1210800,310,Item,3230601,1,1,3333
1210835,1210800,311,Item,3330601,1,1,3333
1210836,1210800,312,Item,3430601,1,1,3333
1210901,1210900,101,Item,3110701,1,1,4167
1210902,1210900,102,Item,3210701,1,1,4167
1210903,1210900,103,Item,3310701,1,1,4167
1210904,1210900,104,Item,3410701,1,1,4167
1210905,1210900,105,Item,3120701,1,1,4167
1210906,1210900,106,Item,3220701,1,1,4167
1210907,1210900,107,Item,3320701,1,1,4167
1210908,1210900,108,Item,3420701,1,1,4167
1210909,1210900,109,Item,3130701,1,1,4167
1210910,1210900,110,Item,3230701,1,1,4167
1210911,1210900,111,Item,3330701,1,1,4167
1210912,1210900,112,Item,3430701,1,1,4167
1210913,1210900,201,Equipment_Random_03,3110601,1,1,2500
1210914,1210900,202,Equipment_Random_03,3210601,1,1,2500
1210915,1210900,203,Equipment_Random_03,3310601,1,1,2500
1210916,1210900,204,Equipment_Random_03,3410601,1,1,2500
1210917,1210900,205,Equipment_Random_03,3120601,1,1,2500
1210918,1210900,206,Equipment_Random_03,3220601,1,1,2500
1210919,1210900,207,Equipment_Random_03,3320601,1,1,2500
1210920,1210900,208,Equipment_Random_03,3420601,1,1,2500
1210921,1210900,209,Equipment_Random_03,3130601,1,1,2500
1210922,1210900,210,Equipment_Random_03,3230601,1,1,2500
1210923,1210900,211,Equipment_Random_03,3330601,1,1,2500
1210924,1210900,212,Equipment_Random_03,3430601,1,1,2500
1210925,1210900,301,Item,3110601,1,1,1667
1210926,1210900,302,Item,3210601,1,1,1667
1210927,1210900,303,Item,3310601,1,1,1667
1210928,1210900,304,Item,3410601,1,1,1667
1210929,1210900,305,Item,3120601,1,1,1667
1210930,1210900,306,Item,3220601,1,1,1667
1210931,1210900,307,Item,3320601,1,1,1667
1210932,1210900,308,Item,3420601,1,1,1667
1210933,1210900,309,Item,3130601,1,1,1667
1210934,1210900,310,Item,3230601,1,1,1667
1210935,1210900,311,Item,3330601,1,1,1667
1210936,1210900,312,Item,3430601,1,1,1667
1220501,1220500,0,Equipment_Random_03,3110601,1,1,1563
1220502,1220500,0,Equipment_Random_03,3210601,1,1,1563
1220503,1220500,0,Equipment_Random_03,3310601,1,1,1563
1220504,1220500,0,Equipment_Random_03,3410601,1,1,1563
1220505,1220500,0,Equipment_Random_03,3120601,1,1,1563
1220506,1220500,0,Equipment_Random_03,3220601,1,1,1563
1220507,1220500,0,Equipment_Random_03,3320601,1,1,1563
1220508,1220500,0,Equipment_Random_03,3420601,1,1,1563
1220509,1220500,0,Equipment_Random_03,3130601,1,1,1563
1220510,1220500,0,Equipment_Random_03,3230601,1,1,1563
1220511,1220500,0,Equipment_Random_03,3330601,1,1,1563
1220512,1220500,0,Equipment_Random_03,3430601,1,1,1563
1220601,1220600,0,Equipment_Random_03,3110701,1,1,521
1220602,1220600,0,Equipment_Random_03,3210701,1,1,521
1220603,1220600,0,Equipment_Random_03,3310701,1,1,521
1220604,1220600,0,Equipment_Random_03,3410701,1,1,521
1220605,1220600,0,Equipment_Random_03,3120701,1,1,521
1220606,1220600,0,Equipment_Random_03,3220701,1,1,521
1220607,1220600,0,Equipment_Random_03,3320701,1,1,521
1220608,1220600,0,Equipment_Random_03,3420701,1,1,521
1220609,1220600,0,Equipment_Random_03,3130701,1,1,521
1220610,1220600,0,Equipment_Random_03,3230701,1,1,521
1220611,1220600,0,Equipment_Random_03,3330701,1,1,521
1220612,1220600,0,Equipment_Random_03,3430701,1,1,521
1220613,1220600,0,Equipment_Random_03,3110601,1,1,1563
1220614,1220600,0,Equipment_Random_03,3210601,1,1,1563
1220615,1220600,0,Equipment_Random_03,3310601,1,1,1563
1220616,1220600,0,Equipment_Random_03,3410601,1,1,1563
1220617,1220600,0,Equipment_Random_03,3120601,1,1,1563
1220618,1220600,0,Equipment_Random_03,3220601,1,1,1563
1220619,1220600,0,Equipment_Random_03,3320601,1,1,1563
1220620,1220600,0,Equipment_Random_03,3420601,1,1,1563
1220621,1220600,0,Equipment_Random_03,3130601,1,1,1563
1220622,1220600,0,Equipment_Random_03,3230601,1,1,1563
1220623,1220600,0,Equipment_Random_03,3330601,1,1,1563
1220624,1220600,0,Equipment_Random_03,3430601,1,1,1563
1220701,1220700,0,Equipment_Random_03,3110701,1,1,1042
1220702,1220700,0,Equipment_Random_03,3210701,1,1,1042
1220703,1220700,0,Equipment_Random_03,3310701,1,1,1042
1220704,1220700,0,Equipment_Random_03,3410701,1,1,1042
1220705,1220700,0,Equipment_Random_03,3120701,1,1,1042
1220706,1220700,0,Equipment_Random_03,3220701,1,1,1042
1220707,1220700,0,Equipment_Random_03,3320701,1,1,1042
1220708,1220700,0,Equipment_Random_03,3420701,1,1,1042
1220709,1220700,0,Equipment_Random_03,3130701,1,1,1042
1220710,1220700,0,Equipment_Random_03,3230701,1,1,1042
1220711,1220700,0,Equipment_Random_03,3330701,1,1,1042
1220712,1220700,0,Equipment_Random_03,3430701,1,1,1042
1220713,1220700,0,Equipment_Random_03,3110601,1,1,1563
1220714,1220700,0,Equipment_Random_03,3210601,1,1,1563
1220715,1220700,0,Equipment_Random_03,3310601,1,1,1563
1220716,1220700,0,Equipment_Random_03,3410601,1,1,1563
1220717,1220700,0,Equipment_Random_03,3120601,1,1,1563
1220718,1220700,0,Equipment_Random_03,3220601,1,1,1563
1220719,1220700,0,Equipment_Random_03,3320601,1,1,1563
1220720,1220700,0,Equipment_Random_03,3420601,1,1,1563
1220721,1220700,0,Equipment_Random_03,3130601,1,1,1563
1220722,1220700,0,Equipment_Random_03,3230601,1,1,1563
1220723,1220700,0,Equipment_Random_03,3330601,1,1,1563
1220724,1220700,0,Equipment_Random_03,3430601,1,1,1563
1220801,1220800,0,Equipment_Random_03,3110701,1,1,3125
1220802,1220800,0,Equipment_Random_03,3210701,1,1,3125
1220803,1220800,0,Equipment_Random_03,3310701,1,1,3125
1220804,1220800,0,Equipment_Random_03,3410701,1,1,3125
1220805,1220800,0,Equipment_Random_03,3120701,1,1,3125
1220806,1220800,0,Equipment_Random_03,3220701,1,1,3125
1220807,1220800,0,Equipment_Random_03,3320701,1,1,3125
1220808,1220800,0,Equipment_Random_03,3420701,1,1,3125
1220809,1220800,0,Equipment_Random_03,3130701,1,1,3125
1220810,1220800,0,Equipment_Random_03,3230701,1,1,3125
1220811,1220800,0,Equipment_Random_03,3330701,1,1,3125
1220812,1220800,0,Equipment_Random_03,3430701,1,1,3125
1220901,1220900,0,Equipment_Random_03,3110701,1,1,4167
1220902,1220900,0,Equipment_Random_03,3210701,1,1,4167
1220903,1220900,0,Equipment_Random_03,3310701,1,1,4167
1220904,1220900,0,Equipment_Random_03,3410701,1,1,4167
1220905,1220900,0,Equipment_Random_03,3120701,1,1,4167
1220906,1220900,0,Equipment_Random_03,3220701,1,1,4167
1220907,1220900,0,Equipment_Random_03,3320701,1,1,4167
1220908,1220900,0,Equipment_Random_03,3420701,1,1,4167
1220909,1220900,0,Equipment_Random_03,3130701,1,1,4167
1220910,1220900,0,Equipment_Random_03,3230701,1,1,4167
1220911,1220900,0,Equipment_Random_03,3330701,1,1,4167
1220912,1220900,0,Equipment_Random_03,3430701,1,1,4167
1310101,1310100,101,Item,3110801,1,1,833
1310102,1310100,102,Item,3210801,1,1,833
1310103,1310100,103,Item,3310801,1,1,833
1310104,1310100,104,Item,3410801,1,1,833
1310105,1310100,105,Item,3120801,1,1,833
1310106,1310100,106,Item,3220801,1,1,833
1310107,1310100,107,Item,3320801,1,1,833
1310108,1310100,108,Item,3420801,1,1,833
1310109,1310100,109,Item,3130801,1,1,833
1310110,1310100,110,Item,3230801,1,1,833
1310111,1310100,111,Item,3330801,1,1,833
1310112,1310100,112,Item,3430801,1,1,833
1310113,1310100,201,Equipment_Random_03,3110701,1,1,2500
1310114,1310100,202,Equipment_Random_03,3210701,1,1,2500
1310115,1310100,203,Equipment_Random_03,3310701,1,1,2500
1310116,1310100,204,Equipment_Random_03,3410701,1,1,2500
1310117,1310100,205,Equipment_Random_03,3120701,1,1,2500
1310118,1310100,206,Equipment_Random_03,3220701,1,1,2500
1310119,1310100,207,Equipment_Random_03,3320701,1,1,2500
1310120,1310100,208,Equipment_Random_03,3420701,1,1,2500
1310121,1310100,209,Equipment_Random_03,3130701,1,1,2500
1310122,1310100,210,Equipment_Random_03,3230701,1,1,2500
1310123,1310100,211,Equipment_Random_03,3330701,1,1,2500
1310124,1310100,212,Equipment_Random_03,3430701,1,1,2500
1310125,1310100,301,Item,3110701,1,1,5000
1310126,1310100,302,Item,3210701,1,1,5000
1310127,1310100,303,Item,3310701,1,1,5000
1310128,1310100,304,Item,3410701,1,1,5000
1310129,1310100,305,Item,3120701,1,1,5000
1310130,1310100,306,Item,3220701,1,1,5000
1310131,1310100,307,Item,3320701,1,1,5000
1310132,1310100,308,Item,3420701,1,1,5000
1310133,1310100,309,Item,3130701,1,1,5000
1310134,1310100,310,Item,3230701,1,1,5000
1310135,1310100,311,Item,3330701,1,1,5000
1310136,1310100,312,Item,3430701,1,1,5000
1310201,1310200,101,Item,3110801,1,1,1667
1310202,1310200,102,Item,3210801,1,1,1667
1310203,1310200,103,Item,3310801,1,1,1667
1310204,1310200,104,Item,3410801,1,1,1667
1310205,1310200,105,Item,3120801,1,1,1667
1310206,1310200,106,Item,3220801,1,1,1667
1310207,1310200,107,Item,3320801,1,1,1667
1310208,1310200,108,Item,3420801,1,1,1667
1310209,1310200,109,Item,3130801,1,1,1667
1310210,1310200,110,Item,3230801,1,1,1667
1310211,1310200,111,Item,3330801,1,1,1667
1310212,1310200,112,Item,3430801,1,1,1667
1310213,1310200,201,Equipment_Random_03,3110701,1,1,2500
1310214,1310200,202,Equipment_Random_03,3210701,1,1,2500
1310215,1310200,203,Equipment_Random_03,3310701,1,1,2500
1310216,1310200,204,Equipment_Random_03,3410701,1,1,2500
1310217,1310200,205,Equipment_Random_03,3120701,1,1,2500
1310218,1310200,206,Equipment_Random_03,3220701,1,1,2500
1310219,1310200,207,Equipment_Random_03,3320701,1,1,2500
1310220,1310200,208,Equipment_Random_03,3420701,1,1,2500
1310221,1310200,209,Equipment_Random_03,3130701,1,1,2500
1310222,1310200,210,Equipment_Random_03,3230701,1,1,2500
1310223,1310200,211,Equipment_Random_03,3330701,1,1,2500
1310224,1310200,212,Equipment_Random_03,3430701,1,1,2500
1310225,1310200,301,Item,3110701,1,1,4167
1310226,1310200,302,Item,3210701,1,1,4167
1310227,1310200,303,Item,3310701,1,1,4167
1310228,1310200,304,Item,3410701,1,1,4167
1310229,1310200,305,Item,3120701,1,1,4167
1310230,1310200,306,Item,3220701,1,1,4167
1310231,1310200,307,Item,3320701,1,1,4167
1310232,1310200,308,Item,3420701,1,1,4167
1310233,1310200,309,Item,3130701,1,1,4167
1310234,1310200,310,Item,3230701,1,1,4167
1310235,1310200,311,Item,3330701,1,1,4167
1310236,1310200,312,Item,3430701,1,1,4167
1310301,1310300,101,Item,3110801,1,1,2500
1310302,1310300,102,Item,3210801,1,1,2500
1310303,1310300,103,Item,3310801,1,1,2500
1310304,1310300,104,Item,3410801,1,1,2500
1310305,1310300,105,Item,3120801,1,1,2500
1310306,1310300,106,Item,3220801,1,1,2500
1310307,1310300,107,Item,3320801,1,1,2500
1310308,1310300,108,Item,3420801,1,1,2500
1310309,1310300,109,Item,3130801,1,1,2500
1310310,1310300,110,Item,3230801,1,1,2500
1310311,1310300,111,Item,3330801,1,1,2500
1310312,1310300,112,Item,3430801,1,1,2500
1310313,1310300,201,Equipment_Random_03,3110701,1,1,2500
1310314,1310300,202,Equipment_Random_03,3210701,1,1,2500
1310315,1310300,203,Equipment_Random_03,3310701,1,1,2500
1310316,1310300,204,Equipment_Random_03,3410701,1,1,2500
1310317,1310300,205,Equipment_Random_03,3120701,1,1,2500
1310318,1310300,206,Equipment_Random_03,3220701,1,1,2500
1310319,1310300,207,Equipment_Random_03,3320701,1,1,2500
1310320,1310300,208,Equipment_Random_03,3420701,1,1,2500
1310321,1310300,209,Equipment_Random_03,3130701,1,1,2500
1310322,1310300,210,Equipment_Random_03,3230701,1,1,2500
1310323,1310300,211,Equipment_Random_03,3330701,1,1,2500
1310324,1310300,212,Equipment_Random_03,3430701,1,1,2500
1310325,1310300,301,Item,3110701,1,1,3333
1310326,1310300,302,Item,3210701,1,1,3333
1310327,1310300,303,Item,3310701,1,1,3333
1310328,1310300,304,Item,3410701,1,1,3333
1310329,1310300,305,Item,3120701,1,1,3333
1310330,1310300,306,Item,3220701,1,1,3333
1310331,1310300,307,Item,3320701,1,1,3333
1310332,1310300,308,Item,3420701,1,1,3333
1310333,1310300,309,Item,3130701,1,1,3333
1310334,1310300,310,Item,3230701,1,1,3333
1310335,1310300,311,Item,3330701,1,1,3333
1310336,1310300,312,Item,3430701,1,1,3333
1310401,1310400,101,Item,3110801,1,1,3333
1310402,1310400,102,Item,3210801,1,1,3333
1310403,1310400,103,Item,3310801,1,1,3333
1310404,1310400,104,Item,3410801,1,1,3333
1310405,1310400,105,Item,3120801,1,1,3333
1310406,1310400,106,Item,3220801,1,1,3333
1310407,1310400,107,Item,3320801,1,1,3333
1310408,1310400,108,Item,3420801,1,1,3333
1310409,1310400,109,Item,3130801,1,1,3333
1310410,1310400,110,Item,3230801,1,1,3333
1310411,1310400,111,Item,3330801,1,1,3333
1310412,1310400,112,Item,3430801,1,1,3333
1310413,1310400,201,Equipment_Random_03,3110701,1,1,2500
1310414,1310400,202,Equipment_Random_03,3210701,1,1,2500
1310415,1310400,203,Equipment_Random_03,3310701,1,1,2500
1310416,1310400,204,Equipment_Random_03,3410701,1,1,2500
1310417,1310400,205,Equipment_Random_03,3120701,1,1,2500
1310418,1310400,206,Equipment_Random_03,3220701,1,1,2500
1310419,1310400,207,Equipment_Random_03,3320701,1,1,2500
1310420,1310400,208,Equipment_Random_03,3420701,1,1,2500
1310421,1310400,209,Equipment_Random_03,3130701,1,1,2500
1310422,1310400,210,Equipment_Random_03,3230701,1,1,2500
1310423,1310400,211,Equipment_Random_03,3330701,1,1,2500
1310424,1310400,212,Equipment_Random_03,3430701,1,1,2500
1310425,1310400,301,Item,3110701,1,1,2500
1310426,1310400,302,Item,3210701,1,1,2500
1310427,1310400,303,Item,3310701,1,1,2500
1310428,1310400,304,Item,3410701,1,1,2500
1310429,1310400,305,Item,3120701,1,1,2500
