id,pass_id,condition_type,condition_value,pass_rank,free_reward,premium_reward_1,premium_reward_2,is_highlight
103505,1035,Point,140,5,9110005,9120005,9130005,False
103506,1035,Point,175,6,9110006,9120006,9130006,False
103507,1035,Point,210,7,9110007,9120007,9130007,False
103508,1035,Point,245,8,9110008,9120008,9130008,False
103509,1035,Point,280,9,9110009,9120009,9130009,False
103510,1035,Point,315,10,9110010,9120010,9130010,False
103511,1035,Point,350,11,9110011,9120011,9130011,False
103512,1035,Point,385,12,9110012,9120012,9130012,False
103513,1035,Point,420,13,9110013,9120013,9130013,False
103514,1035,Point,455,14,9110014,9120014,9130014,False
103515,1035,Point,490,15,9110015,9120015,9140034,True
103601,1036,Point,0,1,9110001,9120001,9130001,False
103602,1036,Point,35,2,9110002,9120002,9130002,False
103603,1036,Point,70,3,9110003,9120003,9130003,False
103604,1036,Point,105,4,9110004,9120004,9130004,False
103605,1036,Point,140,5,9110005,9120005,9130005,False
103606,1036,Point,175,6,9110006,9120006,9130006,False
103607,1036,Point,210,7,9110007,9120007,9130007,False
103608,1036,Point,245,8,9110008,9120008,9130008,False
103609,1036,Point,280,9,9110009,9120009,9130009,False
103610,1036,Point,315,10,9110010,9120010,9130010,False
103611,1036,Point,350,11,9110011,9120011,9130011,False
103612,1036,Point,385,12,9110012,9120012,9130012,False
103613,1036,Point,420,13,9110013,9120013,9130013,False
103614,1036,Point,455,14,9110014,9120014,9130014,False
103615,1036,Point,490,15,9110015,9120015,9140035,True
100000101,1000001,Point,0,1,9200101,9200111,9200121,False
100000102,1000001,Point,20,2,9200102,9200112,9200122,False
100000103,1000001,Point,40,3,9200103,9200113,9200123,False
100000104,1000001,Point,60,4,9200104,9200114,9200124,False
100000105,1000001,Point,80,5,9200105,9200115,9200125,False
100000106,1000001,Point,100,6,9200106,9200116,9200126,False
100000107,1000001,Point,120,7,9200107,9200117,9200127,False
100000108,1000001,Point,140,8,9200108,9200118,9200128,False
100000109,1000001,Point,160,9,9200109,9200119,9200129,False
100000110,1000001,Point,180,10,9200110,9200120,9200130,False
100000201,1000002,Point,0,1,9200201,9200211,9200221,False
100000202,1000002,Point,15,2,9200202,9200212,9200222,False
100000203,1000002,Point,30,3,9200203,9200213,9200223,False
100000204,1000002,Point,45,4,9200204,9200214,9200224,False
100000205,1000002,Point,60,5,9200205,9200215,9200225,False
100000206,1000002,Point,75,6,9200206,9200216,9200226,False
100000207,1000002,Point,90,7,9200207,9200217,9200227,False
100000208,1000002,Point,105,8,9200208,9200218,9200228,False
100000209,1000002,Point,120,9,9200209,9200219,9200229,False
100000210,1000002,Point,135,10,9200210,9200220,9200230,False
100000301,1000003,Point,0,1,9200301,9200311,9200321,False
100000302,1000003,Point,20,2,9200302,9200312,9200322,False
100000303,1000003,Point,40,3,9200303,9200313,9200323,False
100000304,1000003,Point,60,4,9200304,9200314,9200324,False
100000305,1000003,Point,80,5,9200305,9200315,9200325,False
100000306,1000003,Point,100,6,9200306,9200316,9200326,False
100000307,1000003,Point,120,7,9200307,9200317,9200327,False
100000308,1000003,Point,140,8,9200308,9200318,9200328,False
100000309,1000003,Point,160,9,9200309,9200319,9200329,False
100000310,1000003,Point,180,10,9200310,9200320,9200330,False
100000401,1000004,Point,0,1,9200401,9200411,9200421,False
100000402,1000004,Point,20,2,9200402,9200412,9200422,False
100000403,1000004,Point,40,3,9200403,9200413,9200423,False
100000404,1000004,Point,60,4,9200404,9200414,9200424,False
100000405,1000004,Point,80,5,9200405,9200415,9200425,False
100000406,1000004,Point,100,6,9200406,9200416,9200426,False
100000407,1000004,Point,120,7,9200407,9200417,9200427,False
100000408,1000004,Point,140,8,9200408,9200418,9200428,False
100000409,1000004,Point,160,9,9200409,9200419,9200429,False
100000410,1000004,Point,180,10,9200410,9200420,9200430,False
100000501,1000005,Point,0,1,9200501,9200511,9200521,False
100000502,1000005,Point,20,2,9200502,9200512,9200522,False
100000503,1000005,Point,40,3,9200503,9200513,9200523,False
100000504,1000005,Point,60,4,9200504,9200514,9200524,False
100000505,1000005,Point,80,5,9200505,9200515,9200525,False
100000506,1000005,Point,100,6,9200506,9200516,9200526,False
100000507,1000005,Point,120,7,9200507,9200517,9200527,False
100000508,1000005,Point,140,8,9200508,9200518,9200528,False
100000509,1000005,Point,160,9,9200509,9200519,9200529,False
100000510,1000005,Point,180,10,9200510,9200520,9200530,False
100000601,1000006,Point,0,1,9200601,9200611,9200621,False
100000602,1000006,Point,20,2,9200602,9200612,9200622,False
100000603,1000006,Point,40,3,9200603,9200613,9200623,False
100000604,1000006,Point,60,4,9200604,9200614,9200624,False
100000605,1000006,Point,80,5,9200605,9200615,9200625,False
100000606,1000006,Point,100,6,9200606,9200616,9200626,False
100000607,1000006,Point,120,7,9200607,9200617,9200627,False
100000608,1000006,Point,140,8,9200608,9200618,9200628,False
100000609,1000006,Point,160,9,9200609,9200619,9200629,False
100000610,1000006,Point,180,10,9200610,9200620,9200630,False
100000701,1000007,Point,0,1,9200701,9200711,9200721,False
100000702,1000007,Point,20,2,9200702,9200712,9200722,False
100000703,1000007,Point,40,3,9200703,9200713,9200723,False
100000704,1000007,Point,60,4,9200704,9200714,9200724,False
100000705,1000007,Point,80,5,9200705,9200715,9200725,False
100000706,1000007,Point,100,6,9200706,9200716,9200726,False
100000707,1000007,Point,120,7,9200707,9200717,9200727,False
100000708,1000007,Point,140,8,9200708,9200718,9200728,False
100000709,1000007,Point,160,9,9200709,9200719,9200729,False
100000710,1000007,Point,180,10,9200710,9200720,9200730,False
100000801,1000008,Point,0,1,9200801,9200811,9200821,False
100000802,1000008,Point,20,2,9200802,9200812,9200822,False
100000803,1000008,Point,40,3,9200803,9200813,9200823,False
100000804,1000008,Point,60,4,9200804,9200814,9200824,False
100000805,1000008,Point,80,5,9200805,9200815,9200825,False
100000806,1000008,Point,100,6,9200806,9200816,9200826,False
100000807,1000008,Point,120,7,9200807,9200817,9200827,False
100000808,1000008,Point,140,8,9200808,9200818,9200828,False
100000809,1000008,Point,160,9,9200809,9200819,9200829,False
100000810,1000008,Point,180,10,9200810,9200820,9200830,False
100000901,1000009,Point,0,1,9200901,9200911,9200921,False
100000902,1000009,Point,20,2,9200902,9200912,9200922,False
100000903,1000009,Point,40,3,9200903,9200913,9200923,False
100000904,1000009,Point,60,4,9200904,9200914,9200924,False
100000905,1000009,Point,80,5,9200905,9200915,9200925,False
100000906,1000009,Point,100,6,9200906,9200916,9200926,False
100000907,1000009,Point,120,7,9200907,9200917,9200927,False
100000908,1000009,Point,140,8,9200908,9200918,9200928,False
100000909,1000009,Point,160,9,9200909,9200919,9200929,False
100000910,1000009,Point,180,10,9200910,9200920,9200930,False
100001001,1000010,Point,0,1,9201001,9201011,9201021,False
100001002,1000010,Point,20,2,9201002,9201012,9201022,False
100001003,1000010,Point,40,3,9201003,9201013,9201023,False
100001004,1000010,Point,60,4,9201004,9201014,9201024,False
100001005,1000010,Point,80,5,9201005,9201015,9201025,False
100001006,1000010,Point,100,6,9201006,9201016,9201026,False
100001007,1000010,Point,120,7,9201007,9201017,9201027,False
100001008,1000010,Point,140,8,9201008,9201018,9201028,False
100001009,1000010,Point,160,9,9201009,9201019,9201029,False
100001010,1000010,Point,180,10,9201010,9201020,9201030,False
100001101,1000011,Point,0,1,9201101,9201111,9201121,False
100001102,1000011,Point,20,2,9201102,9201112,9201122,False
100001103,1000011,Point,40,3,9201103,9201113,9201123,False
100001104,1000011,Point,60,4,9201104,9201114,9201124,False
100001105,1000011,Point,80,5,9201105,9201115,9201125,False
100001106,1000011,Point,100,6,9201106,9201116,9201126,False
100001107,1000011,Point,120,7,9201107,9201117,9201127,False
100001108,1000011,Point,140,8,9201108,9201118,9201128,False
100001109,1000011,Point,160,9,9201109,9201119,9201129,False
100001110,1000011,Point,180,10,9201110,9201120,9201130,False
100001201,1000012,Point,0,1,9201201,9201211,9201221,False
100001202,1000012,Point,20,2,9201202,9201212,9201222,False
100001203,1000012,Point,40,3,9201203,9201213,9201223,False
100001204,1000012,Point,60,4,9201204,9201214,9201224,False
100001205,1000012,Point,80,5,9201205,9201215,9201225,False
100001206,1000012,Point,100,6,9201206,9201216,9201226,False
100001207,1000012,Point,120,7,9201207,9201217,9201227,False
100001208,1000012,Point,140,8,9201208,9201218,9201228,False
100001209,1000012,Point,160,9,9201209,9201219,9201229,False
100001210,1000012,Point,180,10,9201210,9201220,9201230,False
100001301,1000013,Point,0,1,9201301,9201311,9201321,False
100001302,1000013,Point,20,2,9201302,9201312,9201322,False
100001303,1000013,Point,40,3,9201303,9201313,9201323,False
100001304,1000013,Point,60,4,9201304,9201314,9201324,False
100001305,1000013,Point,80,5,9201305,9201315,9201325,False
100001306,1000013,Point,100,6,9201306,9201316,9201326,False
100001307,1000013,Point,120,7,9201307,9201317,9201327,False
100001308,1000013,Point,140,8,9201308,9201318,9201328,False
100001309,1000013,Point,160,9,9201309,9201319,9201329,False
100001310,1000013,Point,180,10,9201310,9201320,9201330,False
100001401,1000014,Point,0,1,9201401,9201411,9201421,False
100001402,1000014,Point,20,2,9201402,9201412,9201422,False
100001403,1000014,Point,40,3,9201403,9201413,9201423,False
100001404,1000014,Point,60,4,9201404,9201414,9201424,False
100001405,1000014,Point,80,5,9201405,9201415,9201425,False
100001406,1000014,Point,100,6,9201406,9201416,9201426,False
100001407,1000014,Point,120,7,9201407,9201417,9201427,False
100001408,1000014,Point,140,8,9201408,9201418,9201428,False
100001409,1000014,Point,160,9,9201409,9201419,9201429,False
100001410,1000014,Point,180,10,9201410,9201420,9201430,False
100001501,1000015,Point,0,1,9201501,9201511,9201521,False
100001502,1000015,Point,20,2,9201502,9201512,9201522,False
100001503,1000015,Point,40,3,9201503,9201513,9201523,False
100001504,1000015,Point,60,4,9201504,9201514,9201524,False
100001505,1000015,Point,80,5,9201505,9201515,9201525,False
100001506,1000015,Point,100,6,9201506,9201516,9201526,False
100001507,1000015,Point,120,7,9201507,9201517,9201527,False
100001508,1000015,Point,140,8,9201508,9201518,9201528,False
100001509,1000015,Point,160,9,9201509,9201519,9201529,False
100001510,1000015,Point,180,10,9201510,9201520,9201530,False
100001601,1000016,Point,0,1,9201601,9201611,9201621,False
100001602,1000016,Point,20,2,9201602,9201612,9201622,False
100001603,1000016,Point,40,3,9201603,9201613,9201623,False
100001604,1000016,Point,60,4,9201604,9201614,9201624,False
100001605,1000016,Point,80,5,9201605,9201615,9201625,False
100001606,1000016,Point,100,6,9201606,9201616,9201626,False
100001607,1000016,Point,120,7,9201607,9201617,9201627,False
100001608,1000016,Point,140,8,9201608,9201618,9201628,False
100001609,1000016,Point,160,9,9201609,9201619,9201629,False
100001610,1000016,Point,180,10,9201610,9201620,9201630,False
100001701,1000017,Point,0,1,9201701,9201711,9201721,False
100001702,1000017,Point,20,2,9201702,9201712,9201722,False
100001703,1000017,Point,40,3,9201703,9201713,9201723,False
100001704,1000017,Point,60,4,9201704,9201714,9201724,False
100001705,1000017,Point,80,5,9201705,9201715,9201725,False
100001706,1000017,Point,100,6,9201706,9201716,9201726,False
100001707,1000017,Point,120,7,9201707,9201717,9201727,False
100001708,1000017,Point,140,8,9201708,9201718,9201728,False
100001709,1000017,Point,160,9,9201709,9201719,9201729,False
100001710,1000017,Point,180,10,9201710,9201720,9201730,False
100001801,1000018,Point,0,1,9201801,9201811,9201821,False
100001802,1000018,Point,20,2,9201802,9201812,9201822,False
100001803,1000018,Point,40,3,9201803,9201813,9201823,False
100001804,1000018,Point,60,4,9201804,9201814,9201824,False
100001805,1000018,Point,80,5,9201805,9201815,9201825,False
100001806,1000018,Point,100,6,9201806,9201816,9201826,False
100001807,1000018,Point,120,7,9201807,9201817,9201827,False
100001808,1000018,Point,140,8,9201808,9201818,9201828,False
100001809,1000018,Point,160,9,9201809,9201819,9201829,False
100001810,1000018,Point,180,10,9201810,9201820,9201830,False
100001901,1000019,Point,0,1,9201901,9201911,9201921,False
100001902,1000019,Point,20,2,9201902,9201912,9201922,False
100001903,1000019,Point,40,3,9201903,9201913,9201923,False
100001904,1000019,Point,60,4,9201904,9201914,9201924,False
100001905,1000019,Point,80,5,9201905,9201915,9201925,False
100001906,1000019,Point,100,6,9201906,9201916,9201926,False
100001907,1000019,Point,120,7,9201907,9201917,9201927,False
100001908,1000019,Point,140,8,9201908,9201918,9201928,False
100001909,1000019,Point,160,9,9201909,9201919,9201929,False
100001910,1000019,Point,180,10,9201910,9201920,9201930,False
100002001,1000020,Point,0,1,9210001,9220001,9230001,False
100002002,1000020,Point,20,2,9210002,9220002,9230002,False
100002003,1000020,Point,40,3,9210003,9220003,9230003,False
100002004,1000020,Point,60,4,9210004,9220004,9230004,False
100002005,1000020,Point,80,5,9210005,9220005,9230005,False
100002006,1000020,Point,100,6,9210006,9220006,9230006,False
100002007,1000020,Point,120,7,9210007,9220007,9230007,False
100002008,1000020,Point,140,8,9210008,9220008,9230008,False
100002009,1000020,Point,160,9,9210009,9220009,9230009,False
100002010,1000020,Point,180,10,9210010,9220010,9240020,False
100002101,1000021,Point,0,1,9210001,9220001,9230001,False
100002102,1000021,Point,20,2,9210002,9220002,9230002,False
100002103,1000021,Point,40,3,9210003,9220003,9230003,False
100002104,1000021,Point,60,4,9210004,9220004,9230004,False
100002105,1000021,Point,80,5,9210005,9220005,9230005,False
100002106,1000021,Point,100,6,9210006,9220006,9230006,False
100002107,1000021,Point,120,7,9210007,9220007,9230007,False
100002108,1000021,Point,140,8,9210008,9220008,9230008,False
100002109,1000021,Point,160,9,9210009,9220009,9230009,False
100002110,1000021,Point,180,10,9210010,9220010,9240021,False
100002201,1000022,Point,0,1,9210001,9220001,9230001,False
100002202,1000022,Point,20,2,9210002,9220002,9230002,False
100002203,1000022,Point,40,3,9210003,9220003,9230003,False
100002204,1000022,Point,60,4,9210004,9220004,9230004,False
100002205,1000022,Point,80,5,9210005,9220005,9230005,False
100002206,1000022,Point,100,6,9210006,9220006,9230006,False
100002207,1000022,Point,120,7,9210007,9220007,9230007,False
100002208,1000022,Point,140,8,9210008,9220008,9230008,False
100002209,1000022,Point,160,9,9210009,9220009,9230009,False
100002210,1000022,Point,180,10,9210010,9220010,9240022,False
100002301,1000023,Point,0,1,9210001,9220001,9230001,False
100002302,1000023,Point,20,2,9210002,9220002,9230002,False
100002303,1000023,Point,40,3,9210003,9220003,9230003,False
100002304,1000023,Point,60,4,9210004,9220004,9230004,False
100002305,1000023,Point,80,5,9210005,9220005,9230005,False
100002306,1000023,Point,100,6,9210006,9220006,9230006,False
100002307,1000023,Point,120,7,9210007,9220007,9230007,False
100002308,1000023,Point,140,8,9210008,9220008,9230008,False
100002309,1000023,Point,160,9,9210009,9220009,9230009,False
100002310,1000023,Point,180,10,9210010,9220010,9240023,False
100002401,1000024,Point,0,1,9201701,9220001,9230001,False
100002402,1000024,Point,20,2,9201702,9220002,9230002,False
100002403,1000024,Point,40,3,9201703,9220003,9230003,False
100002404,1000024,Point,60,4,9201704,9220004,9230004,False
100002405,1000024,Point,80,5,9201705,9220005,9230005,False
100002406,1000024,Point,100,6,9201706,9220006,9230006,False
100002407,1000024,Point,120,7,9201707,9220007,9230007,False
100002408,1000024,Point,140,8,9201708,9220008,9230008,False
100002409,1000024,Point,160,9,9201709,9220009,9230009,False
100002410,1000024,Point,180,10,9202410,9220010,9240024,False
100002501,1000025,Point,0,1,9201901,9220001,9230001,False
100002502,1000025,Point,20,2,9201902,9220002,9230002,False
100002503,1000025,Point,40,3,9201903,9220003,9230003,False
100002504,1000025,Point,60,4,9201904,9220004,9230004,False
100002505,1000025,Point,80,5,9201905,9220005,9230005,False
100002506,1000025,Point,100,6,9201906,9220006,9230006,False
100002507,1000025,Point,120,7,9201907,9220007,9230007,False
100002508,1000025,Point,140,8,9201908,9220008,9230008,False
100002509,1000025,Point,160,9,9201909,9220009,9230009,False
100002510,1000025,Point,180,10,9202510,9220010,9240025,False
100002601,1000026,Point,0,1,9201801,9220001,9230001,False
100002602,1000026,Point,20,2,9201802,9220002,9230002,False
100002603,1000026,Point,40,3,9201803,9220003,9230003,False
100002604,1000026,Point,60,4,9201804,9220004,9230004,False
100002605,1000026,Point,80,5,9201805,9220005,9230005,False
100002606,1000026,Point,100,6,9201806,9220006,9230006,False
100002607,1000026,Point,120,7,9201807,9220007,9230007,False
100002608,1000026,Point,140,8,9201808,9220008,9230008,False
100002609,1000026,Point,160,9,9201809,9220009,9230009,False
100002610,1000026,Point,180,10,9202610,9220010,9240026,False
100002311,1000027,Point,0,1,9210001,9220001,9230001,False
100002312,1000027,Point,20,2,9210002,9220002,9230002,False
100002313,1000027,Point,40,3,9210003,9220003,9230003,False
100002314,1000027,Point,60,4,9210004,9220004,9230004,False
100002315,1000027,Point,80,5,9210005,9220005,9230005,False
100002316,1000027,Point,100,6,9210006,9220006,9230006,False
100002317,1000027,Point,120,7,9210007,9220007,9230007,False
100002318,1000027,Point,140,8,9210008,9220008,9230008,False
100002319,1000027,Point,160,9,9210009,9220009,9230009,False
100002320,1000027,Point,180,10,9210010,9220010,9240027,False
100002801,1000028,Point,0,1,9210001,9220001,9230001,False
100002802,1000028,Point,20,2,9210002,9220002,9230002,False
100002803,1000028,Point,40,3,9210003,9220003,9230003,False
100002804,1000028,Point,60,4,9210004,9220004,9230004,False
100002805,1000028,Point,80,5,9210005,9220005,9230005,False
100002806,1000028,Point,100,6,9210006,9220006,9230006,False
100002807,1000028,Point,120,7,9210007,9220007,9230007,False
100002808,1000028,Point,140,8,9210008,9220008,9230008,False
100002809,1000028,Point,160,9,9210009,9220009,9230009,False
100002810,1000028,Point,180,10,9210010,9220010,9240028,False
100002901,1000029,Point,0,1,9210001,9220001,9230001,False
100002902,1000029,Point,20,2,9210002,9220002,9230002,False
100002903,1000029,Point,40,3,9210003,9220003,9230003,False
100002904,1000029,Point,60,4,9210004,9220004,9230004,False
100002905,1000029,Point,80,5,9210005,9220005,9230005,False
100002906,1000029,Point,100,6,9210006,9220006,9230006,False
100002907,1000029,Point,120,7,9210007,9220007,9230007,False
100002908,1000029,Point,140,8,9210008,9220008,9230008,False
100002909,1000029,Point,160,9,9210009,9220009,9230009,False
100002910,1000029,Point,180,10,9202710,9220010,9240029,False
100003001,1000030,Point,0,1,9210001,9220001,9230001,False
100003002,1000030,Point,20,2,9210002,9220002,9230002,False
100003003,1000030,Point,40,3,9210003,9220003,9230003,False
100003004,1000030,Point,60,4,9210004,9220004,9230004,False
100003005,1000030,Point,80,5,9210005,9220005,9230005,False
100003006,1000030,Point,100,6,9210006,9220006,9230006,False
100003007,1000030,Point,120,7,9210007,9220007,9230007,False
100003008,1000030,Point,140,8,9210008,9220008,9230008,False
100003009,1000030,Point,160,9,9210009,9220009,9230009,False
100003010,1000030,Point,180,10,9202810,9220010,9240030,False
100003101,1000031,Point,0,1,9210001,9220001,9230001,False
100003102,1000031,Point,20,2,9210002,9220002,9230002,False
100003103,1000031,Point,40,3,9210003,9220003,9230003,False
100003104,1000031,Point,60,4,9210004,9220004,9230004,False
100003105,1000031,Point,80,5,9210005,9220005,9230005,False
100003106,1000031,Point,100,6,9210006,9220006,9230006,False
100003107,1000031,Point,120,7,9210007,9220007,9230007,False
100003108,1000031,Point,140,8,9210008,9220008,9230008,False
100003109,1000031,Point,160,9,9210009,9220009,9230009,False
100003110,1000031,Point,180,10,9210010,9220010,9240031,False
100003201,1000032,Point,0,1,9210001,9220001,9230001,False
100003202,1000032,Point,20,2,9210002,9220002,9230002,False
100003203,1000032,Point,40,3,9210003,9220003,9230003,False
100003204,1000032,Point,60,4,9210004,9220004,9230004,False
100003205,1000032,Point,80,5,9210005,9220005,9230005,False
100003206,1000032,Point,100,6,9210006,9220006,9230006,False
100003207,1000032,Point,120,7,9210007,9220007,9230007,False
100003208,1000032,Point,140,8,9210008,9220008,9230008,False
100003209,1000032,Point,160,9,9210009,9220009,9230009,False
100003210,1000032,Point,180,10,9210010,9220010,9240032,False
100003301,1000033,Point,0,1,9210001,9220001,9230001,False
100003302,1000033,Point,20,2,9210002,9220002,9230002,False
100003303,1000033,Point,40,3,9210003,9220003,9230003,False
100003304,1000033,Point,60,4,9210004,9220004,9230004,False
100003305,1000033,Point,80,5,9210005,9220005,9230005,False
100003306,1000033,Point,100,6,9210006,9220006,9230006,False
100003307,1000033,Point,120,7,9210007,9220007,9230007,False
100003308,1000033,Point,140,8,9210008,9220008,9230008,False
100003309,1000033,Point,160,9,9210009,9220009,9230009,False
100003310,1000033,Point,180,10,9210010,9220010,9240033,False
200000101,2000001,Point,0,1,9300101,9300108,9300115,False
200000102,2000001,Point,18,2,9300102,9300109,9300116,False
200000103,2000001,Point,36,3,9300103,9300110,9300117,False
200000104,2000001,Point,54,4,9300104,9300111,9300118,False
200000105,2000001,Point,72,5,9300105,9300112,9300119,False
200000106,2000001,Point,90,6,9300106,9300113,9300120,False
200000107,2000001,Point,108,7,9300107,9300114,9300121,True
200000201,2000002,Point,0,1,9300101,9300108,9300115,False
200000202,2000002,Point,18,2,9300102,9300109,9300116,False
200000203,2000002,Point,36,3,9300103,9300110,9300117,False
200000204,2000002,Point,54,4,9300104,9300111,9300118,False
200000205,2000002,Point,72,5,9300105,9300112,9300119,False
200000206,2000002,Point,90,6,9300106,9300113,9300120,False
200000207,2000002,Point,108,7,9300107,9300114,9300121,True
200000301,2000003,Point,0,1,9300101,9300108,9300115,False
200000302,2000003,Point,18,2,9300102,9300109,9300116,False
200000303,2000003,Point,36,3,9300103,9300110,9300117,False
200000304,2000003,Point,54,4,9300104,9300111,9300118,False
200000305,2000003,Point,72,5,9300105,9300112,9300119,False
200000306,2000003,Point,90,6,9300106,9300113,9300120,False
200000307,2000003,Point,108,7,9300107,9300114,9300121,True
200009901,2000099,Point,0,1,9300101,9300108,9300115,False
200009902,2000099,Point,18,2,9300102,9300109,9300116,False
200009903,2000099,Point,36,3,9300103,9300110,9300117,False
200009904,2000099,Point,54,4,9300104,9300111,9300118,False
200009905,2000099,Point,72,5,9300105,9300112,9300119,False
200009906,2000099,Point,90,6,9300106,9300113,9300120,False
200009907,2000099,Point,108,7,9300107,9300114,9300121,True
