id,group_id,lv,level_hp,level_attack,level_surface_power
41520006,4152,6,8636544,1665,50000
41520007,4152,7,8636544,1665,50000
41520008,4152,8,8636544,1665,50000
41520009,4152,9,8636544,1665,50000
41520010,4152,10,8636544,1665,50000
41520011,4152,11,9189344,1770,53100
41520012,4152,12,9569344,1840,55200
41520013,4152,13,9949344,1910,57300
41520014,4152,14,10329244,1980,59400
41520015,4152,15,10709244,2050,61500
41520016,4152,16,11089244,2120,63600
41520017,4152,17,11469244,2190,65700
41520018,4152,18,11849244,2260,67800
41520019,4152,19,12229244,2330,69900
41520020,4152,20,12609216,2400,72000
41520021,4152,21,13265816,2530,76000
41520022,4152,22,13576716,2600,78000
41520023,4152,23,13887716,2665,80000
41520024,4152,24,14198616,2735,82000
41520025,4152,25,14509616,2800,84000
41520026,4152,26,14820516,2865,86000
41520027,4152,27,15131516,2935,88000
41520028,4152,28,15442416,3000,90000
41520029,4152,29,15753416,3070,92000
41520030,4152,30,16064352,3135,94000
41520031,4152,31,17229688,3350,100600
41520032,4152,32,17704788,3440,103200
41520033,4152,33,18179788,3525,105800
41520034,4152,34,18654788,3615,108400
41520035,4152,35,19129788,3700,111000
41520036,4152,36,19604888,3785,113600
41520037,4152,37,20079888,3875,116200
41520038,4152,38,20554888,3960,118800
41520039,4152,39,21029888,4050,121400
41520040,4152,40,21504960,4135,124000
41520041,4152,41,23241260,4470,134100
41520042,4152,42,23940760,4610,138200
41520043,4152,43,24640260,4745,142300
41520044,4152,44,25339760,4880,146400
41520045,4152,45,26039260,5020,150500
41520046,4152,46,26738760,5155,154600
41520047,4152,47,27438260,5290,158700
41520048,4152,48,28137760,5425,162800
41520049,4152,49,28837160,5565,166900
41520050,4152,50,29536704,5700,171000
41520051,4152,51,32301104,6240,187100
41520052,4152,52,33337404,6440,193200
41520053,4152,53,34373804,6645,199300
41520054,4152,54,35410204,6845,205400
41520055,4152,55,36446504,7050,211500
41520056,4152,56,37482904,7255,217600
41520057,4152,57,38519304,7455,223700
41520058,4152,58,39555604,7660,229800
41520059,4152,59,40592004,7860,235900
41520060,4152,60,41628384,8065,242000
41520061,4152,61,45799356,8870,266100
41520062,4152,62,46861656,9070,272200
41520063,4152,63,47923956,9275,278300
41520064,4152,64,48986256,9480,284400
41520065,4152,65,50048456,9685,290500
41520066,4152,66,51110756,9885,296600
41520067,4152,67,52173056,10090,302700
41520068,4152,68,53235356,10295,308800
41520069,4152,69,54297656,10495,314900
41520070,4152,70,55359936,10700,321000
51120001,5112,1,10000,85,50000
51120002,5112,2,10000,85,50000
51120003,5112,3,10000,85,50000
51120004,5112,4,10000,85,50000
51120005,5112,5,10000,85,50000
51120006,5112,6,10000,85,50000
51120007,5112,7,10000,85,50000
51120008,5112,8,10000,85,50000
51120009,5112,9,10000,85,50000
51120010,5112,10,10000,85,50000
51120011,5112,11,10600,90,53100
51120012,5112,12,11100,90,55200
51120013,5112,13,11500,95,57300
51120014,5112,14,12000,100,59400
51120015,5112,15,12400,105,61500
51120016,5112,16,12800,105,63600
51120017,5112,17,13300,110,65700
51120018,5112,18,13700,115,67800
51120019,5112,19,14200,115,69900
51120020,5112,20,14600,120,72000
51120021,5112,21,18400,125,76000
51120022,5112,22,18900,125,78000
51120023,5112,23,19300,130,80000
51120024,5112,24,19700,135,82000
51120025,5112,25,20200,140,84000
51120026,5112,26,20600,140,86000
51120027,5112,27,21000,145,88000
51120028,5112,28,21500,150,90000
51120029,5112,29,21900,150,92000
51120030,5112,30,22320,155,94000
51120031,5112,31,23980,165,100600
51120032,5112,32,24580,170,103200
51120033,5112,33,25280,175,105800
51120034,5112,34,25880,180,108400
51120035,5112,35,26580,185,111000
51120036,5112,36,27280,185,113600
51120037,5112,37,27880,190,116200
51120038,5112,38,28580,195,118800
51120039,5112,39,29180,200,121400
51120040,5112,40,29880,205,124000
51120041,5112,41,32320,220,134100
51120042,5112,42,33220,230,138200
51120043,5112,43,34220,235,142300
51120044,5112,44,35220,245,146400
51120045,5112,45,36220,250,150500
51120046,5112,46,37120,255,154600
51120047,5112,47,38120,265,158700
51120048,5112,48,39120,270,162800
51120049,5112,49,40020,280,166900
51120050,5112,50,41040,285,171000
51120051,5112,51,44840,310,187100
51120052,5112,52,46340,320,193200
51120053,5112,53,47740,330,199300
51120054,5112,54,49240,340,205400
51120055,5112,55,50640,350,211500
51120056,5112,56,52040,360,217600
51120057,5112,57,53540,370,223700
51120058,5112,58,54940,380,229800
51120059,5112,59,56440,390,235900
51120060,5112,60,57840,400,242000
51120061,5112,61,63660,440,266100
51120062,5112,62,65160,450,272200
51120063,5112,63,66560,460,278300
51120064,5112,64,68060,470,284400
51120065,5112,65,69560,480,290500
51120066,5112,66,71060,490,296600
51120067,5112,67,72460,500,302700
51120068,5112,68,73960,510,308800
51120069,5112,69,75460,520,314900
51120070,5112,70,76920,530,321000
51220001,5122,1,10000,240,50000
51220002,5122,2,10000,240,50000
51220003,5122,3,10000,240,50000
51220004,5122,4,10000,240,50000
51220005,5122,5,10000,240,50000
51220006,5122,6,10000,240,50000
51220007,5122,7,10000,240,50000
51220008,5122,8,10000,240,50000
51220009,5122,9,10000,240,50000
51220010,5122,10,10000,240,50000
51220011,5122,11,12740,255,53100
51220012,5122,12,13340,265,55200
51220013,5122,13,13840,275,57300
51220014,5122,14,14340,285,59400
51220015,5122,15,14840,295,61500
51220016,5122,16,15440,305,63600
51220017,5122,17,15940,315,65700
51220018,5122,18,16440,325,67800
51220019,5122,19,17040,335,69900
51220020,5122,20,17520,345,72000
51220021,5122,21,25440,360,76000
51220022,5122,22,26040,370,78000
51220023,5122,23,26640,380,80000
51220024,5122,24,27240,390,82000
51220025,5122,25,27840,400,84000
51220026,5122,26,28440,410,86000
51220027,5122,27,29040,420,88000
51220028,5122,28,29640,430,90000
51220029,5122,29,30240,440,92000
51220030,5122,30,30800,450,94000
51220031,5122,31,46930,480,100600
51220032,5122,32,48230,490,103200
51220033,5122,33,49530,505,105800
51220034,5122,34,50830,515,108400
51220035,5122,35,52130,530,111000
51220036,5122,36,53430,540,113600
51220037,5122,37,54730,555,116200
51220038,5122,38,55930,565,118800
51220039,5122,39,57230,580,121400
51220040,5122,40,58560,590,124000
51220041,5122,41,63290,640,134100
51220042,5122,42,65190,660,138200
51220043,5122,43,67090,680,142300
51220044,5122,44,68990,700,146400
51220045,5122,45,70890,720,150500
51220046,5122,46,72790,735,154600
51220047,5122,47,74690,755,158700
51220048,5122,48,76590,775,162800
51220049,5122,49,78490,795,166900
51220050,5122,50,80440,815,171000
51220051,5122,51,87940,890,187100
51220052,5122,52,90740,920,193200
51220053,5122,53,93640,945,199300
51220054,5122,54,96440,975,205400
51220055,5122,55,99240,1005,211500
51220056,5122,56,102040,1035,217600
51220057,5122,57,104940,1065,223700
51220058,5122,58,107740,1090,229800
51220059,5122,59,110540,1120,235900
51220060,5122,60,113370,1150,242000
51220061,5122,61,124730,1270,266100
51220062,5122,62,127630,1300,272200
51220063,5122,63,130530,1325,278300
51220064,5122,64,133430,1355,284400
51220065,5122,65,136330,1385,290500
51220066,5122,66,139230,1415,296600
51220067,5122,67,142130,1445,302700
51220068,5122,68,144930,1470,308800
51220069,5122,69,147830,1500,314900
51220070,5122,70,150760,1530,321000
51320001,5132,1,33120,345,50000
51320002,5132,2,33120,345,50000
51320003,5132,3,33120,345,50000
51320004,5132,4,33120,345,50000
51320005,5132,5,33120,345,50000
51320006,5132,6,33120,345,50000
51320007,5132,7,33120,345,50000
51320008,5132,8,33120,345,50000
51320009,5132,9,33120,345,50000
51320010,5132,10,33120,345,50000
51320011,5132,11,35280,370,53100
51320012,5132,12,36680,385,55200
51320013,5132,13,38180,400,57300
51320014,5132,14,39580,415,59400
51320015,5132,15,41080,430,61500
51320016,5132,16,42480,440,63600
51320017,5132,17,43980,455,65700
51320018,5132,18,45480,470,67800
51320019,5132,19,46880,485,69900
51320020,5132,20,48360,500,72000
51320021,5132,21,72260,530,76000
51320022,5132,22,73960,545,78000
51320023,5132,23,75660,555,80000
51320024,5132,24,77360,570,82000
51320025,5132,25,79060,585,84000
51320026,5132,26,80760,600,86000
51320027,5132,27,82460,615,88000
51320028,5132,28,84160,625,90000
51320029,5132,29,85760,640,92000
51320030,5132,30,87500,655,94000
51320031,5132,31,125180,700,100600
51320032,5132,32,128580,715,103200
51320033,5132,33,132080,735,105800
51320034,5132,34,135480,750,108400
51320035,5132,35,138980,770,111000
51320036,5132,36,142380,790,113600
51320037,5132,37,145880,805,116200
51320038,5132,38,149280,825,118800
51320039,5132,39,152780,840,121400
51320040,5132,40,156180,860,124000
51320041,5132,41,168800,935,134100
51320042,5132,42,173900,960,138200
51320043,5132,43,178900,990,142300
51320044,5132,44,184000,1020,146400
51320045,5132,45,189100,1050,150500
51320046,5132,46,194200,1075,154600
51320047,5132,47,199300,1105,158700
51320048,5132,48,204300,1135,162800
51320049,5132,49,209400,1160,166900
51320050,5132,50,214500,1190,171000
51320051,5132,51,234540,1300,187100
51320052,5132,52,242140,1340,193200
51320053,5132,53,249640,1385,199300
51320054,5132,54,257140,1425,205400
51320055,5132,55,264640,1470,211500
51320056,5132,56,272240,1510,217600
51320057,5132,57,279740,1555,223700
51320058,5132,58,287240,1595,229800
51320059,5132,59,294840,1640,235900
51320060,5132,60,302320,1680,242000
51320061,5132,61,332580,1850,266100
51320062,5132,62,340280,1890,272200
51320063,5132,63,347980,1935,278300
51320064,5132,64,355780,1975,284400
51320065,5132,65,363480,2020,290500
51320066,5132,66,371180,2060,296600
51320067,5132,67,378880,2105,302700
51320068,5132,68,386580,2145,308800
51320069,5132,69,394280,2190,314900
51320070,5132,70,402040,2230,321000
51420001,5142,1,1128960,750,50000
51420002,5142,2,1128960,750,50000
51420003,5142,3,1128960,750,50000
51420004,5142,4,1128960,750,50000
51420005,5142,5,1128960,750,50000
51420006,5142,6,1128960,750,50000
51420007,5142,7,1128960,750,50000
51420008,5142,8,1128960,750,50000
51420009,5142,9,1128960,750,50000
51420010,5142,10,1128960,750,50000
51420011,5142,11,3003240,795,53100
51420012,5142,12,3127440,830,55200
51420013,5142,13,3251540,860,57300
51420014,5142,14,3375740,890,59400
51420015,5142,15,3499940,925,61500
51420016,5142,16,3624140,955,63600
51420017,5142,17,3748240,985,65700
51420018,5142,18,3872440,1015,67800
51420019,5142,19,3996640,1050,69900
51420020,5142,20,4120800,1080,72000
51420021,5142,21,4335200,1140,76000
51420022,5142,22,4436800,1170,78000
51420023,5142,23,4538400,1200,80000
51420024,5142,24,4640100,1230,82000
51420025,5142,25,4741700,1260,84000
51420026,5142,26,4843300,1290,86000
51420027,5142,27,4944900,1320,88000
51420028,5142,28,5046500,1350,90000
51420029,5142,29,5148100,1380,92000
51420030,5142,30,5249760,1410,94000
51420031,5142,31,5630560,1510,100600
51420032,5142,32,5785860,1550,103200
51420033,5142,33,5941060,1585,105800
51420034,5142,34,6096260,1625,108400
51420035,5142,35,6251560,1665,111000
51420036,5142,36,6406760,1705,113600
51420037,5142,37,6561960,1745,116200
51420038,5142,38,6717260,1780,118800
51420039,5142,39,6872460,1820,121400
51420040,5142,40,7027680,1860,124000
51420041,5142,41,7595160,2010,134100
51420042,5142,42,7823760,2075,138200
51420043,5142,43,8052460,2135,142300
51420044,5142,44,8281060,2195,146400
51420045,5142,45,8509660,2260,150500
51420046,5142,46,8738260,2320,154600
51420047,5142,47,8966960,2380,158700
51420048,5142,48,9195560,2440,162800
51420049,5142,49,9424160,2505,166900
51420050,5142,50,9652800,2565,171000
51420051,5142,51,10555980,2805,187100
51420052,5142,52,10894680,2900,193200
51420053,5142,53,11233380,2990,199300
51420054,5142,54,11572080,3080,205400
51420055,5142,55,11910680,3175,211500
51420056,5142,56,12249380,3265,217600
51420057,5142,57,12588080,3355,223700
51420058,5142,58,12926780,3445,229800
51420059,5142,59,13265480,3540,235900
51420060,5142,60,13604160,3630,242000
51420061,5142,61,14967040,3990,266100
51420062,5142,62,15314240,4085,272200
51420063,5142,63,15661440,4175,278300
51420064,5142,64,16008540,4265,284400
51420065,5142,65,16355740,4360,290500
51420066,5142,66,16702940,4450,296600
51420067,5142,67,17050140,4540,302700
51420068,5142,68,17397340,4630,308800
51420069,5142,69,17744540,4725,314900
51420070,5142,70,18091680,4815,321000
51520001,5152,1,8636544,1665,50000
51520002,5152,2,8636544,1665,50000
51520003,5152,3,8636544,1665,50000
51520004,5152,4,8636544,1665,50000
51520005,5152,5,8636544,1665,50000
51520006,5152,6,8636544,1665,50000
51520007,5152,7,8636544,1665,50000
51520008,5152,8,8636544,1665,50000
51520009,5152,9,8636544,1665,50000
51520010,5152,10,8636544,1665,50000
51520011,5152,11,9189344,1770,53100
51520012,5152,12,9569344,1840,55200
51520013,5152,13,9949344,1910,57300
51520014,5152,14,10329244,1980,59400
51520015,5152,15,10709244,2050,61500
51520016,5152,16,11089244,2120,63600
51520017,5152,17,11469244,2190,65700
51520018,5152,18,11849244,2260,67800
51520019,5152,19,12229244,2330,69900
51520020,5152,20,12609216,2400,72000
51520021,5152,21,13265816,2530,76000
51520022,5152,22,13576716,2600,78000
51520023,5152,23,13887716,2665,80000
51520024,5152,24,14198616,2735,82000
51520025,5152,25,14509616,2800,84000
51520026,5152,26,14820516,2865,86000
51520027,5152,27,15131516,2935,88000
51520028,5152,28,15442416,3000,90000
51520029,5152,29,15753416,3070,92000
51520030,5152,30,16064352,3135,94000
51520031,5152,31,17229688,3350,100600
51520032,5152,32,17704788,3440,103200
51520033,5152,33,18179788,3525,105800
51520034,5152,34,18654788,3615,108400
51520035,5152,35,19129788,3700,111000
51520036,5152,36,19604888,3785,113600
51520037,5152,37,20079888,3875,116200
51520038,5152,38,20554888,3960,118800
51520039,5152,39,21029888,4050,121400
51520040,5152,40,21504960,4135,124000
51520041,5152,41,23241260,4470,134100
51520042,5152,42,23940760,4610,138200
51520043,5152,43,24640260,4745,142300
51520044,5152,44,25339760,4880,146400
51520045,5152,45,26039260,5020,150500
51520046,5152,46,26738760,5155,154600
51520047,5152,47,27438260,5290,158700
51520048,5152,48,28137760,5425,162800
51520049,5152,49,28837160,5565,166900
51520050,5152,50,29536704,5700,171000
51520051,5152,51,32301104,6240,187100
51520052,5152,52,33337404,6440,193200
51520053,5152,53,34373804,6645,199300
51520054,5152,54,35410204,6845,205400
51520055,5152,55,36446504,7050,211500
51520056,5152,56,37482904,7255,217600
51520057,5152,57,38519304,7455,223700
51520058,5152,58,39555604,7660,229800
51520059,5152,59,40592004,7860,235900
51520060,5152,60,41628384,8065,242000
51520061,5152,61,45799356,8870,266100
51520062,5152,62,46861656,9070,272200
51520063,5152,63,47923956,9275,278300
51520064,5152,64,48986256,9480,284400
51520065,5152,65,50048456,9685,290500
51520066,5152,66,51110756,9885,296600
51520067,5152,67,52173056,10090,302700
51520068,5152,68,53235356,10295,308800
51520069,5152,69,54297656,10495,314900
51520070,5152,70,55359936,10700,321000
51520071,5152,71,58901472,11335,340000
51520072,5152,72,58901472,11335,340000
51520073,5152,73,58901472,11335,340000
51520074,5152,74,58901472,11335,340000
51520075,5152,75,58901472,11335,340000
51520076,5152,76,58901472,11335,340000
51520077,5152,77,58901472,11335,340000
51520078,5152,78,58901472,11335,340000
51520079,5152,79,58901472,11335,340000
51520080,5152,80,58901472,11335,340000
51520081,5152,81,60628608,11735,352000
51520082,5152,82,60628608,11735,352000
51520083,5152,83,60628608,11735,352000
51520084,5152,84,60628608,11735,352000
51520085,5152,85,60628608,11735,352000
51520086,5152,86,60628608,11735,352000
51520087,5152,87,60628608,11735,352000
51520088,5152,88,60628608,11735,352000
51520089,5152,89,60628608,11735,352000
51520090,5152,90,60628608,11735,352000
51520091,5152,91,63651744,12265,368000
51520092,5152,92,63651744,12265,368000
51520093,5152,93,63651744,12265,368000
51520094,5152,94,63651744,12265,368000
51520095,5152,95,63651744,12265,368000
51520096,5152,96,63651744,12265,368000
51520097,5152,97,63651744,12265,368000
51520098,5152,98,63651744,12265,368000
51520099,5152,99,63651744,12265,368000
51520100,5152,100,63651744,12265,368000
51520101,5152,101,67538016,13035,391000
51520102,5152,102,67538016,13035,391000
51520103,5152,103,67538016,13035,391000
51520104,5152,104,67538016,13035,391000
51520105,5152,105,67538016,13035,391000
51520106,5152,106,67538016,13035,391000
51520107,5152,107,67538016,13035,391000
51520108,5152,108,67538016,13035,391000
51520109,5152,109,67538016,13035,391000
51520110,5152,110,67538016,13035,391000
51520111,5152,111,74878560,14465,434000
51520112,5152,112,74878560,14465,434000
51520113,5152,113,74878560,14465,434000
51520114,5152,114,74878560,14465,434000
51520115,5152,115,74878560,14465,434000
51520116,5152,116,74878560,14465,434000
51520117,5152,117,74878560,14465,434000
51520118,5152,118,74878560,14465,434000
51520119,5152,119,74878560,14465,434000
51520120,5152,120,74878560,14465,434000
51520121,5152,121,83083968,16035,481000
51520122,5152,122,83083968,16035,481000
51520123,5152,123,83083968,16035,481000
51520124,5152,124,83083968,16035,481000
51520125,5152,125,83083968,16035,481000
51520126,5152,126,83083968,16035,481000
51520127,5152,127,83083968,16035,481000
51520128,5152,128,83083968,16035,481000
51520129,5152,129,83083968,16035,481000
51520130,5152,130,83083968,16035,481000
11110001,1111,1,8000,106,50000
11110002,1111,2,8000,106,50000
11110003,1111,3,8000,106,50000
11110004,1111,4,8000,106,50000
11110005,1111,5,8000,106,50000
11110006,1111,6,8000,106,50000
11110007,1111,7,8000,106,50000
11110008,1111,8,8000,106,50000
11110009,1111,9,8000,106,50000
11110010,1111,10,8000,106,50000
11110011,1111,11,8160,106,51200
11110012,1111,12,8240,106,51400
11110013,1111,13,8240,106,51600
11110014,1111,14,8320,106,51800
11110015,1111,15,8320,113,52000
11110016,1111,16,8320,113,52200
11110017,1111,17,8400,113,52400
11110018,1111,18,8400,113,52600
11110019,1111,19,8480,113,52800
11110020,1111,20,8480,113,53000
11110021,1111,21,10720,113,55800
11110022,1111,22,10880,119,56600
11110023,1111,23,11040,119,57400
11110024,1111,24,11200,119,58200
11110025,1111,25,11360,125,59000
11110026,1111,26,11520,125,59800
11110027,1111,27,11600,125,60600
11110028,1111,28,11760,125,61400
11110029,1111,29,11920,131,62200
11110030,1111,30,12096,131,63000
11110031,1111,31,13024,138,68000
11110032,1111,32,13264,144,69000
11110033,1111,33,13424,144,70000
11110034,1111,34,13664,144,71000
11110035,1111,35,13824,150,72000
11110036,1111,36,13984,150,73000
11110037,1111,37,14224,150,74000
11110038,1111,38,14384,150,75000
11110039,1111,39,14624,156,76000
11110040,1111,40,14784,156,77000
11110041,1111,41,16256,175,84800
11110042,1111,42,16656,175,86600
11110043,1111,43,16976,181,88400
11110044,1111,44,17296,181,90200
11110045,1111,45,17696,188,92000
11110046,1111,46,18016,194,93800
11110047,1111,47,18336,194,95600
11110048,1111,48,18736,200,97400
11110049,1111,49,19056,200,99200
11110050,1111,50,19392,206,101000
11110051,1111,51,21872,238,114000
11110052,1111,52,22432,244,117000
11110053,1111,53,23072,250,120000
11110054,1111,54,23632,256,123000
11110055,1111,55,24192,263,126000
11110056,1111,56,24752,269,129000
11110057,1111,57,25312,275,132000
11110058,1111,58,25952,281,135000
11110059,1111,59,26512,288,138000
11110060,1111,60,27072,294,141000
11110061,1111,61,31168,338,162400
11110062,1111,62,31808,344,165800
11110063,1111,63,32448,350,169200
11110064,1111,64,33168,356,172600
11110065,1111,65,33808,369,176000
11110066,1111,66,34448,375,179400
11110067,1111,67,35088,381,182800
11110068,1111,68,35728,388,186200
11110069,1111,69,36368,394,189600
11110070,1111,70,37056,400,193000
11210001,1121,1,8000,300,50000
11210002,1121,2,8000,300,50000
11210003,1121,3,8000,300,50000
11210004,1121,4,8000,300,50000
11210005,1121,5,8000,300,50000
11210006,1121,6,8000,300,50000
11210007,1121,7,8000,300,50000
11210008,1121,8,8000,300,50000
11210009,1121,9,8000,300,50000
11210010,1121,10,8000,300,50000
11210011,1121,11,9792,306,51200
11210012,1121,12,9872,306,51400
11210013,1121,13,9872,306,51600
11210014,1121,14,9952,306,51800
11210015,1121,15,9952,313,52000
11210016,1121,16,10032,313,52200
11210017,1121,17,10032,313,52400
11210018,1121,18,10112,313,52600
11210019,1121,19,10112,313,52800
11210020,1121,20,10176,313,53000
11210021,1121,21,14816,331,55800
11210022,1121,22,14976,338,56600
11210023,1121,23,15216,338,57400
11210024,1121,24,15456,344,58200
11210025,1121,25,15616,350,59000
11210026,1121,26,15856,356,59800
11210027,1121,27,16096,363,60600
11210028,1121,28,16256,363,61400
11210029,1121,29,16496,369,62200
11210030,1121,30,16696,375,63000
11210031,1121,31,25616,406,68000
11210032,1121,32,25936,413,69000
11210033,1121,33,26336,419,70000
11210034,1121,34,26736,425,71000
11210035,1121,35,27136,431,72000
11210036,1121,36,27456,431,73000
11210037,1121,37,27856,438,74000
11210038,1121,38,28256,444,75000
11210039,1121,39,28576,450,76000
11210040,1121,40,28976,456,77000
11210041,1121,41,31872,506,84800
11210042,1121,42,32592,513,86600
11210043,1121,43,33232,525,88400
11210044,1121,44,33952,538,90200
11210045,1121,45,34592,550,92000
11210046,1121,46,35312,556,93800
11210047,1121,47,35952,569,95600
11210048,1121,48,36672,581,97400
11210049,1121,49,37312,588,99200
11210050,1121,50,38008,600,101000
11210051,1121,51,42888,681,114000
11210052,1121,52,44008,700,117000
11210053,1121,53,45128,713,120000
11210054,1121,54,46248,731,123000
11210055,1121,55,47448,750,126000
11210056,1121,56,48568,769,129000
11210057,1121,57,49688,788,132000
11210058,1121,58,50808,800,135000
11210059,1121,59,51928,819,138000
11210060,1121,60,53064,838,141000
11210061,1121,61,61112,963,162400
11210062,1121,62,62392,988,165800
11210063,1121,63,63672,1006,169200
11210064,1121,64,64952,1025,172600
11210065,1121,65,66232,1050,176000
11210066,1121,66,67512,1069,179400
11210067,1121,67,68792,1088,182800
11210068,1121,68,70072,1106,186200
11210069,1121,69,71352,1131,189600
11210070,1121,70,72632,1150,193000
11310001,1131,1,26496,431,50000
11310002,1131,2,26496,431,50000
11310003,1131,3,26496,431,50000
11310004,1131,4,26496,431,50000
11310005,1131,5,26496,431,50000
11310006,1131,6,26496,431,50000
11310007,1131,7,26496,431,50000
11310008,1131,8,26496,431,50000
11310009,1131,9,26496,431,50000
11310010,1131,10,26496,431,50000
11310011,1131,11,27104,444,51200
11310012,1131,12,27264,450,51400
11310013,1131,13,27344,450,51600
11310014,1131,14,27424,450,51800
11310015,1131,15,27584,456,52000
11310016,1131,16,27664,456,52200
11310017,1131,17,27744,456,52400
11310018,1131,18,27904,456,52600
11310019,1131,19,27984,463,52800
11310020,1131,20,28080,463,53000
11310021,1131,21,42032,481,55800
11310022,1131,22,42592,488,56600
11310023,1131,23,43232,500,57400
11310024,1131,24,43792,506,58200
11310025,1131,25,44432,513,59000
11310026,1131,26,44992,519,59800
11310027,1131,27,45632,525,60600
11310028,1131,28,46192,538,61400
11310029,1131,29,46832,544,62200
11310030,1131,30,47424,550,63000
11310031,1131,31,68272,588,68000
11310032,1131,32,69232,600,69000
11310033,1131,33,70272,606,70000
11310034,1131,34,71232,619,71000
11310035,1131,35,72272,625,72000
11310036,1131,36,73232,631,73000
11310037,1131,37,74272,644,74000
11310038,1131,38,75232,650,75000
11310039,1131,39,76272,663,76000
11310040,1131,40,77264,669,77000
11310041,1131,41,85136,738,84800
11310042,1131,42,86896,750,86600
11310043,1131,43,88736,769,88400
11310044,1131,44,90496,781,90200
11310045,1131,45,92336,800,92000
11310046,1131,46,94096,813,93800
11310047,1131,47,95936,831,95600
11310048,1131,48,97776,844,97400
11310049,1131,49,99536,863,99200
11310050,1131,50,101360,875,101000
11310051,1131,51,114432,988,114000
11310052,1131,52,117392,1013,117000
11310053,1131,53,120432,1044,120000
11310054,1131,54,123472,1069,123000
11310055,1131,55,126432,1094,126000
11310056,1131,56,129472,1119,129000
11310057,1131,57,132432,1144,132000
11310058,1131,58,135472,1175,135000
11310059,1131,59,138512,1200,138000
11310060,1131,60,141504,1225,141000
11310061,1131,61,162992,1413,162400
11310062,1131,62,166352,1438,165800
11310063,1131,63,169792,1469,169200
11310064,1131,64,173232,1500,172600
11310065,1131,65,176592,1531,176000
11310066,1131,66,180032,1556,179400
11310067,1131,67,183472,1588,182800
11310068,1131,68,186832,1619,186200
11310069,1131,69,190272,1644,189600
11310070,1131,70,193680,1675,193000
11410001,1141,1,903168,938,50000
11410002,1141,2,903168,938,50000
11410003,1141,3,903168,938,50000
11410004,1141,4,903168,938,50000
11410005,1141,5,903168,938,50000
11410006,1141,6,903168,938,50000
11410007,1141,7,903168,938,50000
11410008,1141,8,903168,938,50000
11410009,1141,9,903168,938,50000
11410010,1141,10,903168,938,50000
11410011,1141,11,2312272,963,51200
11410012,1141,12,2321312,963,51400
11410013,1141,13,2330272,969,51600
11410014,1141,14,2339312,969,51800
11410015,1141,15,2348352,975,52000
11410016,1141,16,2357392,981,52200
11410017,1141,17,2366432,981,52400
11410018,1141,18,2375392,988,52600
11410019,1141,19,2384432,988,52800
11410020,1141,20,2393472,994,53000
11410021,1141,21,2519872,1044,55800
11410022,1141,22,2555952,1063,56600
11410023,1141,23,2592112,1075,57400
11410024,1141,24,2628272,1094,58200
11410025,1141,25,2664352,1106,59000
11410026,1141,26,2700512,1119,59800
11410027,1141,27,2736672,1138,60600
11410028,1141,28,2772752,1150,61400
11410029,1141,29,2808912,1169,62200
11410030,1141,30,2845056,1181,63000
11410031,1141,31,3070656,1275,68000
11410032,1141,32,3115856,1294,69000
11410033,1141,33,3160976,1313,70000
11410034,1141,34,3206176,1331,71000
11410035,1141,35,3251296,1350,72000
11410036,1141,36,3296496,1369,73000
11410037,1141,37,3341616,1388,74000
11410038,1141,38,3386816,1406,75000
11410039,1141,39,3431936,1425,76000
11410040,1141,40,3477120,1444,77000
11410041,1141,41,3829504,1588,84800
11410042,1141,42,3910784,1625,86600
11410043,1141,43,3992064,1656,88400
11410044,1141,44,4073424,1694,90200
11410045,1141,45,4154704,1725,92000
11410046,1141,46,4235984,1756,93800
11410047,1141,47,4317264,1794,95600
11410048,1141,48,4398544,1825,97400
11410049,1141,49,4479824,1863,99200
11410050,1141,50,4561152,1894,101000
11410051,1141,51,5148176,2138,114000
11410052,1141,52,5283696,2194,117000
11410053,1141,53,5419136,2250,120000
11410054,1141,54,5554656,2306,123000
11410055,1141,55,5690096,2363,126000
11410056,1141,56,5825616,2419,129000
11410057,1141,57,5961056,2475,132000
11410058,1141,58,6096576,2531,135000
11410059,1141,59,6232016,2588,138000
11410060,1141,60,6367488,2644,141000
11410061,1141,61,7333632,3044,162400
11410062,1141,62,7487152,3106,165800
11410063,1141,63,7640752,3175,169200
11410064,1141,64,7794272,3238,172600
11410065,1141,65,7947872,3300,176000
11410066,1141,66,8101392,3363,179400
11410067,1141,67,8254992,3425,182800
11410068,1141,68,8408512,3494,186200
11410069,1141,69,8562112,3556,189600
11410070,1141,70,8715648,3619,193000
11510001,1151,1,6909235,2081,50000
11510002,1151,2,6909235,2081,50000
11510003,1151,3,6909235,2081,50000
11510004,1151,4,6909235,2081,50000
11510005,1151,5,6909235,2081,50000
11510006,1151,6,6909235,2081,50000
11510007,1151,7,6909235,2081,50000
11510008,1151,8,6909235,2081,50000
11510009,1151,9,6909235,2081,50000
11510010,1151,10,6909235,2081,50000
11510011,1151,11,7075155,2131,51200
11510012,1151,12,7102755,2144,51400
11510013,1151,13,7130435,2150,51600
11510014,1151,14,7158035,2156,51800
11510015,1151,15,7185715,2169,52000
11510016,1151,16,7213395,2175,52200
11510017,1151,17,7240995,2181,52400
11510018,1151,18,7268675,2188,52600
11510019,1151,19,7296275,2200,52800
11510020,1151,20,7323955,2206,53000
11510021,1151,21,7710995,2325,55800
11510022,1151,22,7821475,2363,56600
11510023,1151,23,7932035,2394,57400
