id,world_id,field_id,sector_id,item_type,item_spawn_logic_type,item_value,item_resource,is_use_auto_scale,item_spawn_fx,item_lock_fx,item_gain_fx,interaction_marker_resource,is_resource_disappeared_after_interaction,interaction_range,is_spawned,spawn_condition_monster_kill,spawn_condition_monster_group_kill,is_locked,unlock_condition_monster_kill,unlock_condition_monster_group_kill
15403017,4,4,4001003,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15403018,4,4,4001003,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15403019,4,4,4001003,Coin,Trigger,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,False,0,0
15403020,4,4,4001003,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
16403001,4,4,4001003,Key,Common,24050002,fsbg_io_supplybox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140313
16403002,4,4,4001003,Key,Common,24050003,fsbg_io_supplybox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140337
16403003,4,4,4001003,Key,Common,24050002,fsbg_io_supplybox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140349
16403004,4,4,4001003,Key,Common,24050004,fsbg_io_supplybox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140367
21403001,4,4,4001003,Quest,Common,4030102,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340302
21403002,4,4,4001003,Quest,Common,4030202,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340304
21403003,4,4,4001003,Quest,Common,4030302,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340306
21403004,4,4,4001003,Quest,Common,4030402,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340308
21403005,4,4,4001003,Quest,Common,4030502,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340310
21403006,4,4,4001003,Quest,Common,4030602,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340312
21403007,4,4,4001003,Quest,Common,4030702,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340314
21403008,4,4,4001003,Quest,Common,4030802,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340316
21403009,4,4,4001003,Quest,Common,4030902,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340318
11404001,4,4,4001004,Item,Trigger,24020401,fsbg_io_supplybox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,False,0,0,False,0,0
11404002,4,4,4001004,Item,Trigger,24020402,fsbg_io_supplybox_001_03,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,False,0,0,False,0,0
11404003,4,4,4001004,Item,Trigger,24020403,fsbg_io_supplybox_001_03,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,False,0,0,False,0,0
11404004,4,4,4001004,Item,Common,24020404,fsbg_io_supplybox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140432
11404005,4,4,4001004,Item,Common,24020405,fsbg_io_supplybox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140438
11404006,4,4,4001004,Item,Common,24020406,fsbg_io_supplybox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140445
11404007,4,4,4001004,Item,Common,24020407,fsbg_io_supplybox_001_03,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140461
11404008,4,4,4001004,Item,Common,24020408,fsbg_io_supplybox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,False,0,0
11404009,4,4,4001004,Item,Common,24020409,fsbg_io_supplybox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140471
11404010,4,4,4001004,Item,Trigger,24020410,fsbg_io_supplybox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,False,0,0,False,0,0
12404001,4,4,4001004,Resource,Common,24030401,fsbg_io_resourcebox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12404002,4,4,4001004,Resource,Common,24030402,fsbg_io_resourcebox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12404003,4,4,4001004,Resource,Common,24030403,fsbg_io_resourcebox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12404004,4,4,4001004,Resource,Common,24030404,fsbg_io_resourcebox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12404005,4,4,4001004,Resource,Common,24030405,fsbg_io_resourcebox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12404006,4,4,4001004,Resource,Common,24030406,fsbg_io_resourcebox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12404007,4,4,4001004,Resource,Common,24030407,fsbg_io_resourcebox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12404008,4,4,4001004,Resource,Common,24030408,fsbg_io_resourcebox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12404009,4,4,4001004,Resource,Common,24030409,fsbg_io_resourcebox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12404010,4,4,4001004,Resource,Common,24030410,fsbg_io_resourcebox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12404011,4,4,4001004,Resource,Common,24030411,fsbg_io_resourcebox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12404012,4,4,4001004,Resource,Common,24030412,fsbg_io_resourcebox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12404013,4,4,4001004,Resource,Common,24030413,fsbg_io_resourcebox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12404014,4,4,4001004,Resource,Common,24030414,fsbg_io_resourcebox_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12404015,4,4,4001004,Resource,Common,24030415,fsbg_io_resourcebox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
12404016,4,4,4001004,Resource,Common,24030416,fsbg_io_resourcebox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
13404001,4,4,4001004,OCResource,Common,24040401,fsbg_io_resource_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240401
14404001,4,4,4001004,GateResource,Common,24040402,fsbg_io_resource_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240402
14404002,4,4,4001004,GateResource,Common,24040402,fsbg_io_resource_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240403
13404002,4,4,4001004,OCResource,Common,24040401,fsbg_io_resource_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240404
14404003,4,4,4001004,GateResource,Common,24040402,fsbg_io_resource_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240405
14404004,4,4,4001004,GateResource,Common,24040402,fsbg_io_resource_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240406
13404003,4,4,4001004,OCResource,Common,24040401,fsbg_io_resource_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240407
14404005,4,4,4001004,GateResource,Common,24040402,fsbg_io_resource_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240408
14404006,4,4,4001004,GateResource,Common,24040402,fsbg_io_resource_001_02,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,True,0,240409
15404001,4,4,4001004,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15404002,4,4,4001004,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15404003,4,4,4001004,Coin,Trigger,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,False,0,0
15404004,4,4,4001004,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15404005,4,4,4001004,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15404006,4,4,4001004,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15404007,4,4,4001004,Coin,Trigger,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,False,0,0
15404008,4,4,4001004,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15404009,4,4,4001004,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15404010,4,4,4001004,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15404011,4,4,4001004,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15404012,4,4,4001004,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15404013,4,4,4001004,Coin,Trigger,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,False,0,0
15404014,4,4,4001004,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15404015,4,4,4001004,Coin,Trigger,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,False,0,0
15404016,4,4,4001004,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15404017,4,4,4001004,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15404018,4,4,4001004,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15404019,4,4,4001004,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
15404020,4,4,4001004,Coin,Common,24050001,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,True,0,0,False,0,0
16404001,4,4,4001004,Key,Common,24050003,fsbg_io_supplybox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140406
16404002,4,4,4001004,Key,Common,24050004,fsbg_io_supplybox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140423
16404003,4,4,4001004,Key,Common,24050002,fsbg_io_supplybox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,False,0,0
16404004,4,4,4001004,Key,Common,24050003,fsbg_io_supplybox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,140455
21404001,4,4,4001004,Quest,Common,4040102,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340402
21404002,4,4,4001004,Quest,Common,4040202,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340404
21404003,4,4,4001004,Quest,Common,4040302,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340406
21404004,4,4,4001004,Quest,Common,4040402,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340408
21404005,4,4,4001004,Quest,Common,4040502,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340410
21404006,4,4,4001004,Quest,Common,4040602,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340412
21404007,4,4,4001004,Quest,Common,4040702,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340414
21404008,4,4,4001004,Quest,Common,4040802,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340416
21404009,4,4,4001004,Quest,Common,4040902,fsbg_io_questbox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,True,0,340418
9501001,5,5,5001001,Item,Common,25020001,fsbg_io_supplybox_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,950101
9501002,5,5,5001001,Key,Common,25020002,fsbg_io_supplybox_001_04,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,False,1,True,0,0,True,0,950102
9501003,5,5,5001001,Coin,Trigger,25020003,fsbg_io_ebladust_001_01,True,fx_s_field_item_appear,fx_s_field_item_lock,fx_s_field_item_gain,sprite_btn_floating_interaction_surface_item,True,1,False,0,0,False,0,0
