id,challenge_step,desc,dropsetting/0/droplistid,dropsetting/0/droplistrate,dropsetting/0/dropcount,dropsetting/1/droplistid,dropsetting/1/droplistrate,dropsetting/1/dropcount,dropsetting/2/droplistid,dropsetting/2/droplistrate,dropsetting/2/dropcount,dropsetting/3/droplistid,dropsetting/3/droplistrate,dropsetting/3/dropcount,dropsetting/4/droplistid,dropsetting/4/droplistrate,dropsetting/4/dropcount,dropsetting/5/droplistid,dropsetting/5/droplistrate,dropsetting/5/dropcount,dropsetting/6/droplistid,dropsetting/6/droplistrate,dropsetting/6/dropcount,dropsetting/7/droplistid,dropsetting/7/droplistrate,dropsetting/7/dropcount,dropsetting/8/droplistid,dropsetting/8/droplistrate,dropsetting/8/dropcount,dropsetting/9/droplistid,dropsetting/9/droplistrate,dropsetting/9/dropcount
72,4,7챕터 챌린지3 앨리트,9032,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,4,7챕터 챌린지3 보물 고블린,9033,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,4,7챕터 챌린지3 보스,9034,10000,15,911,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,4,8챕터 챌린지3 쓰레쉬 ~ 일반,9031,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,4,8챕터 챌린지3 쓰레쉬 ~ 일반,9031,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,4,8챕터 챌린지3 앨리트,9032,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,4,8챕터 챌린지3 보물 고블린,9033,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,4,8챕터 챌린지3 보스,9034,10000,15,911,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,1챕터 챌린지4 쓰레쉬 ~ 일반,9041,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,5,1챕터 챌린지4 쓰레쉬 ~ 일반,9041,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,1챕터 챌린지4 앨리트,9042,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,5,1챕터 챌린지4 보물 고블린,9043,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5,1챕터 챌린지4 보스,9044,10000,15,912,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,5,2챕터 챌린지4 쓰레쉬 ~ 일반,9041,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,5,2챕터 챌린지4 쓰레쉬 ~ 일반,9041,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,5,2챕터 챌린지4 앨리트,9042,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,5,2챕터 챌린지4 보물 고블린,9043,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,2챕터 챌린지4 보스,9044,10000,15,912,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,5,3챕터 챌린지4 쓰레쉬 ~ 일반,9041,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,3챕터 챌린지4 쓰레쉬 ~ 일반,9041,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,5,3챕터 챌린지4 앨리트,9042,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,5,3챕터 챌린지4 보물 고블린,9043,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,5,3챕터 챌린지4 보스,9044,10000,15,912,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,5,4챕터 챌린지4 쓰레쉬 ~ 일반,9041,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,5,4챕터 챌린지4 쓰레쉬 ~ 일반,9041,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,5,4챕터 챌린지4 앨리트,9042,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,4챕터 챌린지4 보물 고블린,9043,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,5,4챕터 챌린지4 보스,9044,10000,15,912,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,5,5챕터 챌린지4 쓰레쉬 ~ 일반,9041,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,5,5챕터 챌린지4 쓰레쉬 ~ 일반,9041,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,5,5챕터 챌린지4 앨리트,9042,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,5,5챕터 챌린지4 보물 고블린,9043,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,5,5챕터 챌린지4 보스,9044,10000,15,912,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,5,6챕터 챌린지4 쓰레쉬 ~ 일반,9041,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,5,6챕터 챌린지4 쓰레쉬 ~ 일반,9041,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,5,6챕터 챌린지4 앨리트,9042,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,5,6챕터 챌린지4 보물 고블린,9043,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,5,6챕터 챌린지4 보스,9044,10000,15,912,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,5,7챕터 챌린지4 쓰레쉬 ~ 일반,9041,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,5,7챕터 챌린지4 쓰레쉬 ~ 일반,9041,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,5,7챕터 챌린지4 앨리트,9042,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,5,7챕터 챌린지4 보물 고블린,9043,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,5,7챕터 챌린지4 보스,9044,10000,15,912,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,5,8챕터 챌린지4 쓰레쉬 ~ 일반,9041,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,5,8챕터 챌린지4 쓰레쉬 ~ 일반,9041,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,5,8챕터 챌린지4 앨리트,9042,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,5,8챕터 챌린지4 보물 고블린,9043,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,5,8챕터 챌린지4 보스,9044,10000,15,912,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,1챕터 챌린지5 쓰레쉬 ~ 일반,9051,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,6,1챕터 챌린지5 쓰레쉬 ~ 일반,9051,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,6,1챕터 챌린지5 앨리트,9052,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,6,1챕터 챌린지5 보물 고블린,9053,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,6,1챕터 챌린지5 보스,9054,10000,15,913,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6,2챕터 챌린지5 쓰레쉬 ~ 일반,9051,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,2챕터 챌린지5 쓰레쉬 ~ 일반,9051,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,2챕터 챌린지5 앨리트,9052,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,2챕터 챌린지5 보물 고블린,9053,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6,2챕터 챌린지5 보스,9054,10000,15,913,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,6,3챕터 챌린지5 쓰레쉬 ~ 일반,9051,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,6,3챕터 챌린지5 쓰레쉬 ~ 일반,9051,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,6,3챕터 챌린지5 앨리트,9052,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,6,3챕터 챌린지5 보물 고블린,9053,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,3챕터 챌린지5 보스,9054,10000,15,913,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,6,4챕터 챌린지5 쓰레쉬 ~ 일반,9051,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,6,4챕터 챌린지5 쓰레쉬 ~ 일반,9051,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,6,4챕터 챌린지5 앨리트,9052,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,6,4챕터 챌린지5 보물 고블린,9053,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,6,4챕터 챌린지5 보스,9054,10000,15,913,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,6,5챕터 챌린지5 쓰레쉬 ~ 일반,9051,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,6,5챕터 챌린지5 쓰레쉬 ~ 일반,9051,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,6,5챕터 챌린지5 앨리트,9052,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,6,5챕터 챌린지5 보물 고블린,9053,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,6,5챕터 챌린지5 보스,9054,10000,15,913,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,6,6챕터 챌린지5 쓰레쉬 ~ 일반,9051,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,6,6챕터 챌린지5 쓰레쉬 ~ 일반,9051,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,6,6챕터 챌린지5 앨리트,9052,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,6,6챕터 챌린지5 보물 고블린,9053,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,6,6챕터 챌린지5 보스,9054,10000,15,913,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,6,7챕터 챌린지5 쓰레쉬 ~ 일반,9051,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,6,7챕터 챌린지5 쓰레쉬 ~ 일반,9051,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,6,7챕터 챌린지5 앨리트,9052,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,6,7챕터 챌린지5 보물 고블린,9053,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,6,7챕터 챌린지5 보스,9054,10000,15,913,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,6,8챕터 챌린지5 쓰레쉬 ~ 일반,9051,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,6,8챕터 챌린지5 쓰레쉬 ~ 일반,9051,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,6,8챕터 챌린지5 앨리트,9052,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,6,8챕터 챌린지5 보물 고블린,9053,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,6,8챕터 챌린지5 보스,9054,10000,15,913,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,7,1챕터 챌린지6 쓰레쉬 ~ 일반,9061,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,7,1챕터 챌린지6 쓰레쉬 ~ 일반,9061,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,7,1챕터 챌린지6 앨리트,9062,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,7,1챕터 챌린지6 보물 고블린,9063,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,7,1챕터 챌린지6 보스,9064,10000,15,914,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,7,2챕터 챌린지6 쓰레쉬 ~ 일반,9061,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7,2챕터 챌린지6 쓰레쉬 ~ 일반,9061,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,7,2챕터 챌린지6 앨리트,9062,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,2챕터 챌린지6 보물 고블린,9063,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,2챕터 챌린지6 보스,9064,10000,15,914,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,7,3챕터 챌린지6 쓰레쉬 ~ 일반,9061,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,7,3챕터 챌린지6 쓰레쉬 ~ 일반,9061,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,7,3챕터 챌린지6 앨리트,9062,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,7,3챕터 챌린지6 보물 고블린,9063,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,7,3챕터 챌린지6 보스,9064,10000,15,914,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,7,4챕터 챌린지6 쓰레쉬 ~ 일반,9061,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,7,4챕터 챌린지6 쓰레쉬 ~ 일반,9061,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,7,4챕터 챌린지6 앨리트,9062,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,7,4챕터 챌린지6 보물 고블린,9063,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,7,4챕터 챌린지6 보스,9064,10000,15,914,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,7,5챕터 챌린지6 쓰레쉬 ~ 일반,9061,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,7,5챕터 챌린지6 쓰레쉬 ~ 일반,9061,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,7,5챕터 챌린지6 앨리트,9062,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,7,5챕터 챌린지6 보물 고블린,9063,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,7,5챕터 챌린지6 보스,9064,10000,15,914,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,7,6챕터 챌린지6 쓰레쉬 ~ 일반,9061,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,6챕터 챌린지6 쓰레쉬 ~ 일반,9061,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,7,6챕터 챌린지6 앨리트,9062,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,7,6챕터 챌린지6 보물 고블린,9063,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,7,6챕터 챌린지6 보스,9064,10000,15,914,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,7,7챕터 챌린지6 쓰레쉬 ~ 일반,9061,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,7,7챕터 챌린지6 쓰레쉬 ~ 일반,9061,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,7,7챕터 챌린지6 앨리트,9062,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,7,7챕터 챌린지6 보물 고블린,9063,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,7,7챕터 챌린지6 보스,9064,10000,15,914,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,7,8챕터 챌린지6 쓰레쉬 ~ 일반,9061,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,7,8챕터 챌린지6 쓰레쉬 ~ 일반,9061,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,7,8챕터 챌린지6 앨리트,9062,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,7,8챕터 챌린지6 보물 고블린,9063,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,7,8챕터 챌린지6 보스,9064,10000,15,914,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,8,1챕터 챌린지7 쓰레쉬 ~ 일반,9071,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,8,1챕터 챌린지7 쓰레쉬 ~ 일반,9071,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8,1챕터 챌린지7 앨리트,9072,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,8,1챕터 챌린지7 보물 고블린,9073,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,8,1챕터 챌린지7 보스,9074,10000,15,915,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,8,2챕터 챌린지7 쓰레쉬 ~ 일반,9071,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,8,2챕터 챌린지7 쓰레쉬 ~ 일반,9071,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,8,2챕터 챌린지7 앨리트,9072,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,2챕터 챌린지7 보물 고블린,9073,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,8,2챕터 챌린지7 보스,9074,10000,15,915,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,8,3챕터 챌린지7 쓰레쉬 ~ 일반,9071,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,8,3챕터 챌린지7 쓰레쉬 ~ 일반,9071,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,8,3챕터 챌린지7 앨리트,9072,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,8,3챕터 챌린지7 보물 고블린,9073,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,8,3챕터 챌린지7 보스,9074,10000,15,915,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,8,4챕터 챌린지7 쓰레쉬 ~ 일반,9071,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,8,4챕터 챌린지7 쓰레쉬 ~ 일반,9071,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,8,4챕터 챌린지7 앨리트,9072,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,8,4챕터 챌린지7 보물 고블린,9073,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,8,4챕터 챌린지7 보스,9074,10000,15,915,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,8,5챕터 챌린지7 쓰레쉬 ~ 일반,9071,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,8,5챕터 챌린지7 쓰레쉬 ~ 일반,9071,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,8,5챕터 챌린지7 앨리트,9072,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,8,5챕터 챌린지7 보물 고블린,9073,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,8,5챕터 챌린지7 보스,9074,10000,15,915,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,8,6챕터 챌린지7 쓰레쉬 ~ 일반,9071,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,6챕터 챌린지7 쓰레쉬 ~ 일반,9071,10000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,8,6챕터 챌린지7 앨리트,9072,10000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,8,6챕터 챌린지7 보물 고블린,9073,10000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
