id,preset_group_id,difficulty_type,wave_order,wave,wave_change_step,monster_stage_lv,monster_stage_lv_change_group,dynamic_object_stage_lv,cover_stage_lv,spot_autocontrol,wave_name,wave_description,monster_image_si,monster_image,monster_spine_scale,reward_id
100080206,10008,Normal,2,6304009,6,195,0,172,1,True,Locale_System:bcg001_name,Locale_System:bcg001_description,si_bcg001,full_bcg001,1,3400805
100080207,10008,Normal,2,6304009,7,195,0,172,1,True,Locale_System:bcg001_name,Locale_System:bcg001_description,si_bcg001,full_bcg001,1,3400805
100080208,10008,Normal,2,6304009,8,216,0,172,1,True,Locale_System:bcg001_name,Locale_System:bcg001_description,si_bcg001,full_bcg001,1,3400806
100080209,10008,Normal,2,6304009,9,216,0,172,1,True,Locale_System:bcg001_name,Locale_System:bcg001_description,si_bcg001,full_bcg001,1,3400806
100080210,10008,Normal,2,6304009,10,216,0,172,1,True,Locale_System:bcg001_name,Locale_System:bcg001_description,si_bcg001,full_bcg001,1,3400806
100080301,10008,Normal,3,6304032,1,181,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400802
100080302,10008,Normal,3,6304032,2,182,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400803
100080303,10008,Normal,3,6304032,3,183,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400804
100080304,10008,Normal,3,6304032,4,183,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400805
100080305,10008,Normal,3,6304032,5,184,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400806
100080306,10008,Normal,3,6304032,6,205,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400806
100080307,10008,Normal,3,6304032,7,205,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400806
100080308,10008,Normal,3,6304032,8,226,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400807
100080309,10008,Normal,3,6304032,9,226,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400807
100080310,10008,Normal,3,6304032,10,226,0,172,1,True,Locale_System:ebg001_name,Locale_System:ebg001_description,si_ebg001,full_ebg001,1,3400807
100080401,10008,Normal,4,6304033,1,173,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400801
100080402,10008,Normal,4,6304033,2,174,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400802
100080403,10008,Normal,4,6304033,3,175,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400803
100080404,10008,Normal,4,6304033,4,175,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400803
100080405,10008,Normal,4,6304033,5,176,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400804
100080406,10008,Normal,4,6304033,6,195,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400805
100080407,10008,Normal,4,6304033,7,195,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400805
100080408,10008,Normal,4,6304033,8,216,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400806
100080409,10008,Normal,4,6304033,9,216,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400806
100080410,10008,Normal,4,6304033,10,216,0,172,1,True,Locale_System:mcg004_re_name,Locale_System:mcg004_re_description,si_mcg004_re,full_mcg004_re,1,3400806
100080501,10008,Normal,5,6304005,1,181,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400802
100080502,10008,Normal,5,6304005,2,182,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400803
100080503,10008,Normal,5,6304005,3,183,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400804
100080504,10008,Normal,5,6304005,4,183,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400805
100080505,10008,Normal,5,6304005,5,184,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400806
100080506,10008,Normal,5,6304005,6,205,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400806
100080507,10008,Normal,5,6304005,7,205,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400806
100080508,10008,Normal,5,6304005,8,226,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400807
100080509,10008,Normal,5,6304005,9,226,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400807
100080510,10008,Normal,5,6304005,10,226,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400807
100090101,10009,Normal,1,6304006,1,173,0,172,1,True,Locale_System:eca001_name,Locale_System:eca001_description,si_eca001,full_eca001,1,3400801
100090102,10009,Normal,1,6304006,2,174,0,172,1,True,Locale_System:eca001_name,Locale_System:eca001_description,si_eca001,full_eca001,1,3400802
100090103,10009,Normal,1,6304006,3,175,0,172,1,True,Locale_System:eca001_name,Locale_System:eca001_description,si_eca001,full_eca001,1,3400803
100090104,10009,Normal,1,6304006,4,175,0,172,1,True,Locale_System:eca001_name,Locale_System:eca001_description,si_eca001,full_eca001,1,3400803
100090105,10009,Normal,1,6304006,5,176,0,172,1,True,Locale_System:eca001_name,Locale_System:eca001_description,si_eca001,full_eca001,1,3400804
100090106,10009,Normal,1,6304006,6,195,0,172,1,True,Locale_System:eca001_name,Locale_System:eca001_description,si_eca001,full_eca001,1,3400805
100090107,10009,Normal,1,6304006,7,195,0,172,1,True,Locale_System:eca001_name,Locale_System:eca001_description,si_eca001,full_eca001,1,3400805
100090108,10009,Normal,1,6304006,8,216,0,172,1,True,Locale_System:eca001_name,Locale_System:eca001_description,si_eca001,full_eca001,1,3400806
100090109,10009,Normal,1,6304006,9,216,0,172,1,True,Locale_System:eca001_name,Locale_System:eca001_description,si_eca001,full_eca001,1,3400806
100090110,10009,Normal,1,6304006,10,216,0,172,1,True,Locale_System:eca001_name,Locale_System:eca001_description,si_eca001,full_eca001,1,3400806
100090201,10009,Normal,2,6304029,1,173,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400801
100090202,10009,Normal,2,6304029,2,174,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400802
100090203,10009,Normal,2,6304029,3,175,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400803
100090204,10009,Normal,2,6304029,4,175,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400803
100090205,10009,Normal,2,6304029,5,176,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400804
100090206,10009,Normal,2,6304029,6,195,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400805
100090207,10009,Normal,2,6304029,7,195,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400805
100090208,10009,Normal,2,6304029,8,216,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400806
100090209,10009,Normal,2,6304029,9,216,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400806
100090210,10009,Normal,2,6304029,10,216,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400806
100090301,10009,Normal,3,6304020,1,181,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400802
100090302,10009,Normal,3,6304020,2,182,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400803
100090303,10009,Normal,3,6304020,3,183,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400804
100090304,10009,Normal,3,6304020,4,183,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400805
100090305,10009,Normal,3,6304020,5,184,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400806
100090306,10009,Normal,3,6304020,6,205,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400806
100090307,10009,Normal,3,6304020,7,205,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400806
100090308,10009,Normal,3,6304020,8,226,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400807
100090309,10009,Normal,3,6304020,9,226,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400807
100090310,10009,Normal,3,6304020,10,226,0,172,1,True,Locale_System:mba002_name,Locale_System:mba002_description,si_mba002,full_mba002,1,3400807
100090401,10009,Normal,4,6304035,1,173,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400801
100090402,10009,Normal,4,6304035,2,174,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400802
100090403,10009,Normal,4,6304035,3,175,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400803
100090404,10009,Normal,4,6304035,4,175,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400803
100090405,10009,Normal,4,6304035,5,176,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400804
100090406,10009,Normal,4,6304035,6,195,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400805
100090407,10009,Normal,4,6304035,7,195,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400805
100090408,10009,Normal,4,6304035,8,216,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400806
100090409,10009,Normal,4,6304035,9,216,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400806
100090410,10009,Normal,4,6304035,10,216,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400806
100090501,10009,Normal,5,6304036,1,181,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400802
100090502,10009,Normal,5,6304036,2,182,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400803
100090503,10009,Normal,5,6304036,3,183,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400804
100090504,10009,Normal,5,6304036,4,183,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400805
100090505,10009,Normal,5,6304036,5,184,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400806
100090506,10009,Normal,5,6304036,6,205,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400806
100090507,10009,Normal,5,6304036,7,205,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400806
100090508,10009,Normal,5,6304036,8,226,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400807
100090509,10009,Normal,5,6304036,9,226,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400807
100090510,10009,Normal,5,6304036,10,226,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400807
100100101,10010,Normal,1,6304031,1,173,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400801
100100102,10010,Normal,1,6304031,2,174,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400802
100100103,10010,Normal,1,6304031,3,175,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400803
100100104,10010,Normal,1,6304031,4,175,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400803
100100105,10010,Normal,1,6304031,5,176,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400804
100100106,10010,Normal,1,6304031,6,195,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400805
100100107,10010,Normal,1,6304031,7,195,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400805
100100108,10010,Normal,1,6304031,8,216,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400806
100100109,10010,Normal,1,6304031,9,216,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400806
100100110,10010,Normal,1,6304031,10,216,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400806
100100201,10010,Normal,2,6304037,1,173,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400801
100100202,10010,Normal,2,6304037,2,174,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400802
100100203,10010,Normal,2,6304037,3,175,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400803
100100204,10010,Normal,2,6304037,4,175,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400803
100100205,10010,Normal,2,6304037,5,176,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400804
100100206,10010,Normal,2,6304037,6,195,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400805
100100207,10010,Normal,2,6304037,7,195,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400805
100100208,10010,Normal,2,6304037,8,216,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400806
100100209,10010,Normal,2,6304037,9,216,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400806
100100210,10010,Normal,2,6304037,10,216,0,172,1,True,Locale_System:mca001_name,Locale_System:mca001_description,si_mca001,full_mca001,1,3400806
100100301,10010,Normal,3,6304001,1,181,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400802
100100302,10010,Normal,3,6304001,2,182,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400803
100100303,10010,Normal,3,6304001,3,183,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400804
100100304,10010,Normal,3,6304001,4,183,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400805
100100305,10010,Normal,3,6304001,5,184,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400806
100100306,10010,Normal,3,6304001,6,205,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400806
100100307,10010,Normal,3,6304001,7,205,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400806
100100308,10010,Normal,3,6304001,8,226,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400807
100100309,10010,Normal,3,6304001,9,226,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400807
100100310,10010,Normal,3,6304001,10,226,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400807
100100401,10010,Normal,4,6304038,1,173,0,172,1,True,Locale_System:mcg006_name,Locale_System:mcg006_description,si_mcg006,full_mcg006,1,3400801
100100402,10010,Normal,4,6304038,2,174,0,172,1,True,Locale_System:mcg006_name,Locale_System:mcg006_description,si_mcg006,full_mcg006,1,3400802
100100403,10010,Normal,4,6304038,3,175,0,172,1,True,Locale_System:mcg006_name,Locale_System:mcg006_description,si_mcg006,full_mcg006,1,3400803
100100404,10010,Normal,4,6304038,4,175,0,172,1,True,Locale_System:mcg006_name,Locale_System:mcg006_description,si_mcg006,full_mcg006,1,3400803
100100405,10010,Normal,4,6304038,5,176,0,172,1,True,Locale_System:mcg006_name,Locale_System:mcg006_description,si_mcg006,full_mcg006,1,3400804
100100406,10010,Normal,4,6304038,6,195,0,172,1,True,Locale_System:mcg006_name,Locale_System:mcg006_description,si_mcg006,full_mcg006,1,3400805
100100407,10010,Normal,4,6304038,7,195,0,172,1,True,Locale_System:mcg006_name,Locale_System:mcg006_description,si_mcg006,full_mcg006,1,3400805
100100408,10010,Normal,4,6304038,8,216,0,172,1,True,Locale_System:mcg006_name,Locale_System:mcg006_description,si_mcg006,full_mcg006,1,3400806
100100409,10010,Normal,4,6304038,9,216,0,172,1,True,Locale_System:mcg006_name,Locale_System:mcg006_description,si_mcg006,full_mcg006,1,3400806
100100410,10010,Normal,4,6304038,10,216,0,172,1,True,Locale_System:mcg006_name,Locale_System:mcg006_description,si_mcg006,full_mcg006,1,3400806
100100501,10010,Normal,5,6304014,1,181,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400802
100100502,10010,Normal,5,6304014,2,182,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400803
100100503,10010,Normal,5,6304014,3,183,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400804
100100504,10010,Normal,5,6304014,4,183,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400805
100100505,10010,Normal,5,6304014,5,184,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400806
100100506,10010,Normal,5,6304014,6,205,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400806
100100507,10010,Normal,5,6304014,7,205,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400806
100100508,10010,Normal,5,6304014,8,226,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400807
100100509,10010,Normal,5,6304014,9,226,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400807
100100510,10010,Normal,5,6304014,10,226,0,172,1,True,Locale_System:bbg003_name,Locale_System:bbg003_description,si_bbg003,full_bbg003,1,3400807
100110101,10011,Normal,1,6304039,1,173,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400801
100110102,10011,Normal,1,6304039,2,174,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400802
100110103,10011,Normal,1,6304039,3,175,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400803
100110104,10011,Normal,1,6304039,4,175,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400803
100110105,10011,Normal,1,6304039,5,176,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400804
100110106,10011,Normal,1,6304039,6,195,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400805
100110107,10011,Normal,1,6304039,7,195,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400805
100110108,10011,Normal,1,6304039,8,216,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400806
100110109,10011,Normal,1,6304039,9,216,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400806
100110110,10011,Normal,1,6304039,10,216,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400806
100110201,10011,Normal,2,6304029,1,173,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400801
100110202,10011,Normal,2,6304029,2,174,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400802
100110203,10011,Normal,2,6304029,3,175,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400803
100110204,10011,Normal,2,6304029,4,175,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400803
100110205,10011,Normal,2,6304029,5,176,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400804
100110206,10011,Normal,2,6304029,6,195,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400805
100110207,10011,Normal,2,6304029,7,195,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400805
100110208,10011,Normal,2,6304029,8,216,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400806
100110209,10011,Normal,2,6304029,9,216,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400806
100110210,10011,Normal,2,6304029,10,216,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400806
100110301,10011,Normal,3,6304013,1,181,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400802
100110302,10011,Normal,3,6304013,2,182,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400803
100110303,10011,Normal,3,6304013,3,183,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400804
100110304,10011,Normal,3,6304013,4,183,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400805
100110305,10011,Normal,3,6304013,5,184,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400806
100110306,10011,Normal,3,6304013,6,205,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400806
100110307,10011,Normal,3,6304013,7,205,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400806
100110308,10011,Normal,3,6304013,8,226,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400807
100110309,10011,Normal,3,6304013,9,226,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400807
100110310,10011,Normal,3,6304013,10,226,0,172,1,True,Locale_System:ebg002_name,Locale_System:ebg002_description,si_ebg002,full_ebg002,1,3400807
100110401,10011,Normal,4,6304026,1,173,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400801
100110402,10011,Normal,4,6304026,2,174,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400802
100110403,10011,Normal,4,6304026,3,175,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400803
100110404,10011,Normal,4,6304026,4,175,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400803
100110405,10011,Normal,4,6304026,5,176,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400804
100110406,10011,Normal,4,6304026,6,195,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400805
100110407,10011,Normal,4,6304026,7,195,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400805
100110408,10011,Normal,4,6304026,8,216,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400806
100110409,10011,Normal,4,6304026,9,216,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400806
100110410,10011,Normal,4,6304026,10,216,0,172,1,True,Locale_System:ecg005_re_name,Locale_System:ecg005_re_description,si_ecg005_re,full_ecg005_re,1,3400806
100110501,10011,Normal,5,6304034,1,181,0,172,1,True,Locale_System:bba001_name,Locale_System:bba001_description,si_bba001,full_bba001,1,3400802
100110502,10011,Normal,5,6304034,2,182,0,172,1,True,Locale_System:bba001_name,Locale_System:bba001_description,si_bba001,full_bba001,1,3400803
100110503,10011,Normal,5,6304034,3,183,0,172,1,True,Locale_System:bba001_name,Locale_System:bba001_description,si_bba001,full_bba001,1,3400804
100110504,10011,Normal,5,6304034,4,183,0,172,1,True,Locale_System:bba001_name,Locale_System:bba001_description,si_bba001,full_bba001,1,3400805
100110505,10011,Normal,5,6304034,5,184,0,172,1,True,Locale_System:bba001_name,Locale_System:bba001_description,si_bba001,full_bba001,1,3400806
100110506,10011,Normal,5,6304034,6,205,0,172,1,True,Locale_System:bba001_name,Locale_System:bba001_description,si_bba001,full_bba001,1,3400806
100110507,10011,Normal,5,6304034,7,205,0,172,1,True,Locale_System:bba001_name,Locale_System:bba001_description,si_bba001,full_bba001,1,3400806
