id,group_id,bot_category,slot,character_id,character_level,attractive_level,equipment_array/0/equipment_id,equipment_array/0/equipment_level,equipment_array/1/equipment_id,equipment_array/1/equipment_level,equipment_array/2/equipment_id,equipment_array/2/equipment_level,equipment_array/3/equipment_id,equipment_array/3/equipment_level,harmonycube_id,harmonycube_level,skill_level_1,skill_level_2,skill_level_3,recycle_level_personal,recycle_level_corporation,recycle_level_class,user_level,normal_stage_info,hard_stage_info,tower_info
500314,5003,ChampionArena,14,115001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500315,5003,ChampionArena,15,321001,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500316,5003,ChampionArena,16,324201,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500317,5003,ChampionArena,17,423201,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500318,5003,ChampionArena,18,207001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500319,5003,ChampionArena,19,207101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500320,5003,ChampionArena,20,314101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500321,5003,ChampionArena,21,343101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500322,5003,ChampionArena,22,320201,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500323,5003,ChampionArena,23,209101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500324,5003,ChampionArena,24,116101,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500325,5003,ChampionArena,25,108201,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500401,5004,ChampionArena,1,112001,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500402,5004,ChampionArena,2,116001,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500403,5004,ChampionArena,3,110201,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500404,5004,ChampionArena,4,422001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500405,5004,ChampionArena,5,320101,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500406,5004,ChampionArena,6,321201,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500407,5004,ChampionArena,7,320001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500408,5004,ChampionArena,8,324101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500409,5004,ChampionArena,9,115001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500410,5004,ChampionArena,10,321001,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500411,5004,ChampionArena,11,324201,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500412,5004,ChampionArena,12,423201,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500413,5004,ChampionArena,13,207001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500414,5004,ChampionArena,14,207101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500415,5004,ChampionArena,15,314101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500416,5004,ChampionArena,16,343101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500417,5004,ChampionArena,17,320201,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500418,5004,ChampionArena,18,209101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500419,5004,ChampionArena,19,116101,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500420,5004,ChampionArena,20,108201,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500421,5004,ChampionArena,21,117201,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500422,5004,ChampionArena,22,301201,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500423,5004,ChampionArena,23,317101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500424,5004,ChampionArena,24,218101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500425,5004,ChampionArena,25,343001,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500501,5005,ChampionArena,1,321201,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500502,5005,ChampionArena,2,320001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500503,5005,ChampionArena,3,324101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500504,5005,ChampionArena,4,115001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500505,5005,ChampionArena,5,321001,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500506,5005,ChampionArena,6,324201,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500507,5005,ChampionArena,7,423201,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500508,5005,ChampionArena,8,207001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500509,5005,ChampionArena,9,207101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500510,5005,ChampionArena,10,314101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500511,5005,ChampionArena,11,343101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500512,5005,ChampionArena,12,320201,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500513,5005,ChampionArena,13,209101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500514,5005,ChampionArena,14,116101,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500515,5005,ChampionArena,15,108201,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500516,5005,ChampionArena,16,117201,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500517,5005,ChampionArena,17,301201,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500518,5005,ChampionArena,18,317101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500519,5005,ChampionArena,19,218101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500520,5005,ChampionArena,20,343001,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500521,5005,ChampionArena,21,209201,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500522,5005,ChampionArena,22,343201,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500523,5005,ChampionArena,23,111001,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500524,5005,ChampionArena,24,217001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500525,5005,ChampionArena,25,319001,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500601,5006,ChampionArena,1,324201,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500602,5006,ChampionArena,2,423201,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500603,5006,ChampionArena,3,207001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500604,5006,ChampionArena,4,207101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500605,5006,ChampionArena,5,314101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500606,5006,ChampionArena,6,343101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500607,5006,ChampionArena,7,320201,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500608,5006,ChampionArena,8,209101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500609,5006,ChampionArena,9,116101,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500610,5006,ChampionArena,10,108201,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500611,5006,ChampionArena,11,117201,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500612,5006,ChampionArena,12,301201,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500613,5006,ChampionArena,13,317101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500614,5006,ChampionArena,14,218101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500615,5006,ChampionArena,15,343001,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500616,5006,ChampionArena,16,209201,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500617,5006,ChampionArena,17,343201,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500618,5006,ChampionArena,18,111001,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500619,5006,ChampionArena,19,217001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500620,5006,ChampionArena,20,319001,110,0,3120801,4,3220801,4,3320801,4,3420801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500621,5006,ChampionArena,21,201101,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500622,5006,ChampionArena,22,202201,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500623,5006,ChampionArena,23,314001,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500624,5006,ChampionArena,24,110101,110,0,3110801,4,3210801,4,3310801,4,3410801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
500625,5006,ChampionArena,25,203201,110,0,3130801,4,3230801,4,3330801,4,3430801,4,0,0,7,7,7,0,0,0,1,6011018,7002007,10005
300101,3001,DefaultBot,1,209201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300102,3001,DefaultBot,2,343201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300103,3001,DefaultBot,3,111001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300104,3001,DefaultBot,4,217001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300105,3001,DefaultBot,5,319001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300106,3001,DefaultBot,6,201101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300107,3001,DefaultBot,7,202201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300108,3001,DefaultBot,8,314001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300109,3001,DefaultBot,9,110101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300110,3001,DefaultBot,10,203201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300111,3001,DefaultBot,11,108001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300112,3001,DefaultBot,12,203001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300113,3001,DefaultBot,13,218001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300114,3001,DefaultBot,14,422201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300115,3001,DefaultBot,15,314201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300116,3001,DefaultBot,16,112001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300117,3001,DefaultBot,17,116001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300118,3001,DefaultBot,18,110201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300119,3001,DefaultBot,19,422001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300120,3001,DefaultBot,20,320101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300121,3001,DefaultBot,21,321201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300122,3001,DefaultBot,22,320001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300123,3001,DefaultBot,23,324101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300124,3001,DefaultBot,24,115001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300125,3001,DefaultBot,25,321001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300201,3002,DefaultBot,1,201101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300202,3002,DefaultBot,2,202201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300203,3002,DefaultBot,3,314001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300204,3002,DefaultBot,4,110101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300205,3002,DefaultBot,5,203201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300206,3002,DefaultBot,6,108001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300207,3002,DefaultBot,7,203001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300208,3002,DefaultBot,8,218001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300209,3002,DefaultBot,9,422201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300210,3002,DefaultBot,10,314201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300211,3002,DefaultBot,11,112001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300212,3002,DefaultBot,12,116001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300213,3002,DefaultBot,13,110201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300214,3002,DefaultBot,14,422001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300215,3002,DefaultBot,15,320101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300216,3002,DefaultBot,16,321201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300217,3002,DefaultBot,17,320001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300218,3002,DefaultBot,18,324101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300219,3002,DefaultBot,19,115001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300220,3002,DefaultBot,20,321001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300221,3002,DefaultBot,21,324201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300222,3002,DefaultBot,22,423201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300223,3002,DefaultBot,23,207001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300224,3002,DefaultBot,24,207101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300225,3002,DefaultBot,25,314101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300301,3003,DefaultBot,1,108001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300302,3003,DefaultBot,2,203001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300303,3003,DefaultBot,3,218001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300304,3003,DefaultBot,4,422201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300305,3003,DefaultBot,5,314201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300306,3003,DefaultBot,6,112001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300307,3003,DefaultBot,7,116001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300308,3003,DefaultBot,8,110201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300309,3003,DefaultBot,9,422001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300310,3003,DefaultBot,10,320101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300311,3003,DefaultBot,11,321201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300312,3003,DefaultBot,12,320001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300313,3003,DefaultBot,13,324101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300314,3003,DefaultBot,14,115001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300315,3003,DefaultBot,15,321001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300316,3003,DefaultBot,16,324201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300317,3003,DefaultBot,17,423201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300318,3003,DefaultBot,18,207001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300319,3003,DefaultBot,19,207101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300320,3003,DefaultBot,20,314101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300321,3003,DefaultBot,21,343101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300322,3003,DefaultBot,22,320201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300323,3003,DefaultBot,23,209101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300324,3003,DefaultBot,24,116101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300325,3003,DefaultBot,25,108201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300401,3004,DefaultBot,1,112001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300402,3004,DefaultBot,2,116001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300403,3004,DefaultBot,3,110201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300404,3004,DefaultBot,4,422001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300405,3004,DefaultBot,5,320101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300406,3004,DefaultBot,6,321201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300407,3004,DefaultBot,7,320001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300408,3004,DefaultBot,8,324101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300409,3004,DefaultBot,9,115001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300410,3004,DefaultBot,10,321001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300411,3004,DefaultBot,11,324201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300412,3004,DefaultBot,12,423201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300413,3004,DefaultBot,13,207001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300414,3004,DefaultBot,14,207101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300415,3004,DefaultBot,15,314101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300416,3004,DefaultBot,16,343101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300417,3004,DefaultBot,17,320201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300418,3004,DefaultBot,18,209101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300419,3004,DefaultBot,19,116101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300420,3004,DefaultBot,20,108201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300421,3004,DefaultBot,21,117201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300422,3004,DefaultBot,22,301201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300423,3004,DefaultBot,23,317101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300424,3004,DefaultBot,24,218101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300425,3004,DefaultBot,25,343001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300501,3005,DefaultBot,1,321201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300502,3005,DefaultBot,2,320001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300503,3005,DefaultBot,3,324101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300504,3005,DefaultBot,4,115001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300505,3005,DefaultBot,5,321001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300506,3005,DefaultBot,6,324201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300507,3005,DefaultBot,7,423201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
300508,3005,DefaultBot,8,207001,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6004023,7000001,10005
