id,chapter_id,chapter_mod,group_id,name_localkey,stage_category,stage_type,spot_autocontrol,enter_condition,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,field_monster_id,spot_id,reward_id,enter_scenario_type,enter_scenario,exit_scenario_type,exit_scenario,current_outpost_battle_id,cleared_outpost_battle_id,fixed_play_character_id,character_lv
6020036,21,Normal,0,Locale_Stage:6020036_name,Normal,Main,True,0,193,165,123260,40000,True,12200101,6020036,1000557,,,,,2009,2009,0,
6020037,21,Normal,0,Locale_Stage:6020037_name,Hard,Main,True,0,193,165,124250,40000,False,13200301,6020037,1000558,,,Dialog,d_main_20_07,2009,2009,0,
6020038,21,Normal,0,Locale_Stage:6020038_name,Hard,Main,True,0,193,165,125240,40000,True,23200301,6020038,1000559,,,,,2009,2009,0,
6020039,21,Normal,0,Locale_Stage:6020039_name,Normal,Main,True,0,193,165,125470,40000,True,32200501,6020039,1000560,,,,,2009,2009,0,
6020040,21,Normal,0,Locale_Stage:6020040_name,Normal,Main,True,0,193,165,125710,40000,True,12200101,6020040,1000561,,,,,2009,2009,0,
6020041,21,Normal,0,Locale_Stage:6020041_name,Hard,Main,True,0,194,165,126700,40000,False,23200301,6020041,1000562,Dialog,d_main_20_08_s,Dialog,d_main_20_08_e,2009,2009,0,
6020042,21,Normal,1020001,Locale_Stage:6020042_name,Normal,Sub,True,0,194,165,126720,40000,False,22200301,6020042,50,,,,,2009,2009,0,
6020043,21,Normal,1020001,Locale_Stage:6020043_name,Normal,Sub,True,0,194,165,126730,40000,False,22200301,6020043,50,,,,,2009,2009,0,
6020044,21,Normal,1020001,Locale_Stage:6020044_name,Hard,Sub,True,0,194,165,126750,40000,False,23200301,6020044,50,,,,,2009,2009,0,
6020045,21,Normal,0,Locale_Stage:6020045_name,Normal,Main,True,0,194,165,126990,40000,True,12200101,6020045,1000563,,,,,2009,2009,0,
6020046,21,Normal,0,Locale_Stage:6020046_name,Normal,Main,True,0,194,165,127220,40000,True,22200301,6020046,1000564,,,,,2009,2009,0,
6020047,21,Normal,0,Locale_Stage:6020047_name,Hard,Main,True,0,196,165,128210,40000,False,23200301,6020047,1000565,Dialog,d_main_20_09,,,2009,2009,0,
6020048,21,Normal,0,Locale_Stage:6020048_name,Normal,Main,True,0,196,165,128440,40000,True,32200501,6020048,1000566,,,,,2009,2009,0,
6020049,21,Normal,0,Locale_Stage:6020049_name,Normal,Main,True,0,196,165,128680,40000,True,22200301,6020049,1000567,,,,,2009,2009,0,
6020050,21,Normal,0,Locale_Stage:6020050_name,Boss,Main,True,0,198,165,129870,40000,False,23200301,6020050,1000568,Dialog,d_main_20_10_s,Dialog,d_main_20_10_e,2009,2009,0,
6020051,21,Normal,0,Locale_Stage:6020051_name,Extra,Sub,False,0,235,230,0,40000,False,23200301,6020051,300,,,,,2009,2009,0,200.0
6020052,21,Normal,0,Locale_Stage:6020052_name,Extra,Sub,False,0,235,230,0,40000,False,33200601,6020052,300,,,,,2009,2009,0,200.0
6021001,22,Normal,0,Locale_Stage:6021001_name,Normal,Main,True,240,198,165,129880,40000,False,22200301,6021001,1000569,Dialog,d_main_21_01_s,Dialog,d_main_21_01_e,2009,2009,0,
6021002,22,Normal,0,Locale_Stage:6021002_name,Normal,Main,True,0,198,165,130120,40000,True,12200101,6021002,1000570,,,,,2009,2009,0,
6021003,22,Normal,0,Locale_Stage:6021003_name,Normal,Main,True,0,198,165,130350,40000,True,12200101,6021003,1000571,,,,,2009,2009,0,
6021004,22,Normal,0,Locale_Stage:6021004_name,Normal,Main,True,0,198,165,130590,40000,True,22100201,6021004,1000572,,,,,2009,2009,0,
6021005,22,Normal,0,Locale_Stage:6021005_name,Normal,Main,True,0,198,165,130820,40000,True,22200301,6021005,1000573,,,,,2009,2009,0,
6021006,22,Normal,0,Locale_Stage:6021006_name,Hard,Main,True,0,200,167,131090,40000,False,33200601,6021006,1000574,Dialog,d_main_21_02_s,Dialog,d_main_21_02_e,2009,2009,0,
6021007,22,Normal,0,Locale_Stage:6021007_name,Normal,Main,True,0,200,167,131320,40000,True,12200101,6021007,1000575,,,,,2009,2009,0,
6021008,22,Normal,0,Locale_Stage:6021008_name,Hard,Main,True,0,200,167,131560,40000,True,23200301,6021008,1000576,,,,,2009,2009,0,
6021009,22,Normal,0,Locale_Stage:6021009_name,Normal,Main,True,0,200,167,131790,40000,True,12100201,6021009,1000577,,,,,2009,2009,0,
6021010,22,Normal,0,Locale_Stage:6021010_name,Hard,Main,True,0,202,167,132060,40000,True,13200301,6021010,1000578,,,,,2009,2009,0,
6021011,22,Normal,1021001,Locale_Stage:6021011_name,Normal,Sub,True,0,202,167,132300,40000,False,12200101,6021011,50,Dialog,d_subquest_1311_s,,,2009,2009,0,
6021012,22,Normal,1021001,Locale_Stage:6021012_name,Normal,Sub,True,0,202,167,132530,40000,False,22200301,6021012,50,Dialog,d_subquest_1311_s,,,2009,2009,0,
6021013,22,Normal,1021001,Locale_Stage:6021013_name,Hard,Sub,True,0,202,167,132760,40000,False,13100101,6021013,50,Dialog,d_subquest_1311_s,,,2009,2009,0,
6021014,22,Normal,0,Locale_Stage:6021014_name,Normal,Main,True,0,202,167,133000,40000,True,12100201,6021014,1000579,,,,,2009,2009,0,
6021015,22,Normal,0,Locale_Stage:6021015_name,Normal,Main,True,0,202,167,133230,40000,True,22200301,6021015,1000580,,,,,2009,2009,0,
6021016,22,Normal,0,Locale_Stage:6021016_name,Hard,Main,True,0,204,170,133590,40000,False,13200301,6021016,1000581,Dialog,d_main_21_03_s,Dialog,d_main_21_03_e,2009,2009,0,
6021017,22,Normal,0,Locale_Stage:6021017_name,Normal,Main,True,0,204,170,133830,40000,True,12200101,6021017,1000582,,,,,2009,2009,0,
6021018,22,Normal,0,Locale_Stage:6021018_name,Normal,Main,True,0,204,170,134060,40000,True,22200301,6021018,1000583,,,,,2009,2009,0,
6021019,22,Normal,0,Locale_Stage:6021019_name,Normal,Main,True,0,204,170,134290,40000,True,12200101,6021019,1000584,,,,,2009,2009,0,
6021020,22,Normal,0,Locale_Stage:6021020_name,Normal,Main,True,0,204,170,134530,40000,True,32200501,6021020,1000585,,,,,2009,2009,0,
6021021,22,Normal,0,Locale_Stage:6021021_name,Hard,Main,True,0,204,173,134760,40000,False,23200301,6021021,1000586,Dialog,d_main_21_04_s,Dialog,d_main_21_04_e,2009,2009,0,
6021022,22,Normal,0,Locale_Stage:6021022_name,Normal,Main,True,0,204,173,135000,40000,True,12200101,6021022,1000587,,,,,2009,2009,0,
6021023,22,Normal,0,Locale_Stage:6021023_name,Normal,Main,True,0,204,173,135230,40000,True,32200501,6021023,1000588,,,,,2009,2009,0,
6021024,22,Normal,0,Locale_Stage:6021024_name,Hard,Main,True,0,205,173,135590,40000,False,13200301,6021024,1000589,,,Dialog,d_main_21_05_s,2009,2009,0,
6021025,22,Normal,0,Locale_Stage:6021025_name,Normal,Main,True,0,205,173,135820,40000,True,12200101,6021025,1000590,,,,,2009,2009,0,
6021026,22,Normal,0,Locale_Stage:6021026_name,Normal,Main,True,0,205,173,136060,40000,True,22200301,6021026,1000591,,,,,2009,2009,0,
6021027,22,Normal,0,Locale_Stage:6021027_name,Normal,Main,True,0,205,173,136290,40000,True,22200301,6021027,1000592,,,,,2009,2009,0,
6021028,22,Normal,0,Locale_Stage:6021028_name,Normal,Main,True,0,205,173,136530,40000,True,22200301,6021028,1000593,,,,,2009,2009,0,
6021029,22,Normal,1021002,Locale_Stage:6021029_name,Normal,Sub,True,0,205,173,136760,40000,False,32200501,6021029,50,,,,,2009,2009,0,
6021030,22,Normal,1021002,Locale_Stage:6021030_name,Normal,Sub,True,0,205,173,136990,40000,False,32200501,6021030,50,,,,,2009,2009,0,
6021031,22,Normal,1021002,Locale_Stage:6021031_name,Hard,Sub,True,0,205,173,137230,40000,False,33200601,6021031,50,,,,,2009,2009,0,
6021032,22,Normal,0,Locale_Stage:6021032_name,Normal,Main,True,0,205,173,137460,40000,True,32200401,6021032,1000594,,,,,2009,2009,0,
6021033,22,Normal,0,Locale_Stage:6021033_name,Normal,Main,True,0,205,173,137700,40000,True,32200501,6021033,1000595,,,,,2009,2009,0,
6021034,22,Normal,0,Locale_Stage:6021034_name,Hard,Main,True,0,206,175,138150,40000,False,33200601,6021034,1000596,,,Dialog,d_main_21_06,2009,2009,0,
6021035,22,Normal,0,Locale_Stage:6021035_name,Normal,Main,True,0,206,175,138380,40000,True,22100201,6021035,1000597,,,,,2009,2009,0,
6021036,22,Normal,0,Locale_Stage:6021036_name,Normal,Main,True,0,206,175,138610,40000,True,22100201,6021036,1000598,,,,,2009,2009,0,
6021037,22,Normal,0,Locale_Stage:6021037_name,Hard,Main,True,0,207,175,139060,40000,True,33100101,6021037,1000599,,,,,2009,2009,0,
6021038,22,Normal,0,Locale_Stage:6021038_name,Normal,Main,True,0,207,175,139300,40000,True,12200101,6021038,1000600,,,,,2009,2009,0,
6021039,22,Normal,0,Locale_Stage:6021039_name,Normal,Main,True,0,207,175,139530,40000,True,12100201,6021039,1000601,,,,,2009,2009,0,
6021040,22,Normal,0,Locale_Stage:6021040_name,Hard,Main,True,0,208,175,140070,40000,False,33200601,6021040,1000602,Dialog,d_main_21_07_s,Dialog,d_main_21_07_e,2009,2009,0,
6021041,22,Normal,0,Locale_Stage:6021041_name,Normal,Main,True,0,208,175,140310,40000,True,12200101,6021041,1000603,,,,,2009,2009,0,
6021042,22,Normal,0,Locale_Stage:6021042_name,Normal,Main,True,0,208,175,140540,40000,True,22200301,6021042,1000604,,,,,2009,2009,0,
6021043,22,Normal,0,Locale_Stage:6021043_name,Hard,Main,True,0,209,177,141080,40000,False,23100201,6021043,1000605,Dialog,d_main_21_08_s,Dialog,d_main_21_08_e,2009,2009,0,
6021044,22,Normal,1021003,Locale_Stage:6021044_name,Normal,Sub,True,0,209,177,141310,40000,False,22100201,6021044,50,Dialog,d_subquest_1313_s,,,2009,2009,0,
6021045,22,Normal,1021003,Locale_Stage:6021045_name,Hard,Sub,True,0,209,177,141550,40000,False,13200301,6021045,50,Dialog,d_subquest_1313_s,,,2009,2009,0,
6021046,22,Normal,0,Locale_Stage:6021046_name,Normal,Main,True,0,209,177,141780,40000,True,12200101,6021046,1000606,,,,,2009,2009,0,
6021047,22,Normal,0,Locale_Stage:6021047_name,Hard,Main,True,0,210,177,142320,40000,False,23100201,6021047,1000607,Dialog,d_main_21_09_s,Dialog,d_main_21_09_e,2009,2009,0,
6021048,22,Normal,0,Locale_Stage:6021048_name,Normal,Main,True,0,210,180,142560,40000,True,12200101,6021048,1000608,,,,,2009,2009,0,
6021049,22,Normal,0,Locale_Stage:6021049_name,Normal,Main,True,0,210,180,142790,40000,True,12200101,6021049,1000609,,,,,2009,2009,0,
6021050,22,Normal,0,Locale_Stage:6021050_name,Boss,Main,True,0,211,180,143910,40000,False,13100101,6021050,1000610,Dialog,d_main_21_10_s,Dialog,d_main_21_10_e,2009,2009,0,
6021051,22,Normal,0,Locale_Stage:6021051_name,Extra,Sub,False,0,300,260,0,40000,False,33200601,6021051,300,,,,,2009,2009,0,220.0
6021052,22,Normal,0,Locale_Stage:6021052_name,Extra,Sub,False,0,280,260,0,40000,False,13200301,6021052,300,,,,,2009,2009,0,220.0
6022001,23,Normal,0,Locale_Stage:6022001_name,Hard,Main,True,253,211,186,143910,40000,False,33200601,6022001,1000611,Dialog,d_main_22_01_s,,,2009,2009,0,
6022002,23,Normal,0,Locale_Stage:6022002_name,Normal,Main,True,0,211,186,144140,40000,True,22100201,6022002,1000612,,,,,2009,2009,0,
6022003,23,Normal,0,Locale_Stage:6022003_name,Hard,Main,True,0,211,186,144370,40000,False,23100201,6022003,1000613,Dialog,d_main_22_01_e,,,2009,2009,0,
6022004,23,Normal,0,Locale_Stage:6022004_name,Normal,Main,True,0,211,186,144610,40000,True,32200501,6022004,1000614,,,,,2009,2009,0,
6022005,23,Normal,0,Locale_Stage:6022005_name,Normal,Main,True,0,211,186,144840,40000,True,22200301,6022005,1000615,,,,,2009,2009,0,
6022006,23,Normal,0,Locale_Stage:6022006_name,Hard,Main,True,0,212,187,145290,40000,False,13200301,6022006,1000616,Dialog,d_main_22_02_s,Dialog,d_main_22_02_e,2009,2009,0,
6022007,23,Normal,0,Locale_Stage:6022007_name,Normal,Main,True,0,212,187,145530,40000,True,12100201,6022007,1000617,,,,,2009,2009,0,
6022008,23,Normal,0,Locale_Stage:6022008_name,Normal,Main,True,0,212,187,145760,40000,True,32200501,6022008,1000618,,,,,2009,2009,0,
6022009,23,Normal,0,Locale_Stage:6022009_name,Normal,Main,True,0,212,187,145990,40000,True,32200501,6022009,1000619,,,,,2009,2009,0,
6022010,23,Normal,1022001,Locale_Stage:6022010_name,Normal,Sub,True,0,212,187,146230,40000,False,32200501,6022010,50,,,,,2009,2009,0,
6022011,23,Normal,1022001,Locale_Stage:6022011_name,Normal,Sub,True,0,212,187,146460,40000,False,22200301,6022011,50,,,,,2009,2009,0,
6022012,23,Normal,1022001,Locale_Stage:6022012_name,Hard,Sub,True,0,212,187,146700,40000,False,23200301,6022012,50,,,,,2009,2009,0,
6022013,23,Normal,0,Locale_Stage:6022013_name,Normal,Main,True,0,212,187,146930,40000,True,22200301,6022013,1000620,,,,,2009,2009,0,
6022014,23,Normal,0,Locale_Stage:6022014_name,Normal,Main,True,0,212,187,147160,40000,True,22200301,6022014,1000621,,,,,2009,2009,0,
6022015,23,Normal,0,Locale_Stage:6022015_name,Hard,Main,True,0,213,188,147790,40000,False,23100201,6022015,1000622,Dialog,d_main_22_03,,,2009,2009,0,
6022016,23,Normal,0,Locale_Stage:6022016_name,Normal,Main,True,0,213,188,148030,40000,True,32200501,6022016,1000623,,,,,2009,2009,0,
6022017,23,Normal,0,Locale_Stage:6022017_name,Normal,Main,True,0,213,188,148260,40000,True,32200501,6022017,1000624,,,,,2009,2009,0,
6022018,23,Normal,0,Locale_Stage:6022018_name,Hard,Main,True,0,214,189,149070,40000,False,13200301,6022018,1000625,Dialog,d_main_22_04_s,Dialog,d_main_22_04_e,2009,2009,0,
6022019,23,Normal,0,Locale_Stage:6022019_name,Normal,Main,True,0,214,189,149310,40000,True,32200501,6022019,1000626,,,,,2009,2009,0,
6022020,23,Normal,0,Locale_Stage:6022020_name,Normal,Main,True,0,214,189,149540,40000,True,12100201,6022020,1000627,,,,,2009,2009,0,
6022021,23,Normal,0,Locale_Stage:6022021_name,Hard,Main,True,0,215,190,150440,40000,False,13200301,6022021,1000628,Dialog,d_main_22_05_s,Dialog,d_main_22_05_e,2009,2009,0,
6022022,23,Normal,0,Locale_Stage:6022022_name,Normal,Main,True,0,215,190,150670,40000,True,22200301,6022022,1000629,,,,,2009,2009,0,
6022023,23,Normal,0,Locale_Stage:6022023_name,Normal,Main,True,0,215,190,150910,40000,True,32200501,6022023,1000630,,,,,2009,2009,0,
6022024,23,Normal,0,Locale_Stage:6022024_name,Hard,Main,True,0,216,191,151990,40000,False,13200301,6022024,1000631,Dialog,d_main_22_06,,,2009,2009,0,
6022025,23,Normal,0,Locale_Stage:6022025_name,Normal,Main,True,0,216,191,152220,40000,True,22200301,6022025,1000632,,,,,2009,2009,0,
6022026,23,Normal,0,Locale_Stage:6022026_name,Normal,Main,True,0,216,191,152460,40000,True,22200301,6022026,1000633,,,,,2009,2009,0,
6022027,23,Normal,0,Locale_Stage:6022027_name,Hard,Main,True,0,217,192,153630,40000,False,23200301,6022027,1000634,Dialog,d_main_22_07,,,2009,2009,0,
6022028,23,Normal,0,Locale_Stage:6022028_name,Normal,Main,True,0,217,192,153860,40000,True,32200501,6022028,1000635,,,,,2009,2009,0,
6022029,23,Normal,0,Locale_Stage:6022029_name,Normal,Main,True,0,217,192,154090,40000,True,32200501,6022029,1000636,,,,,2009,2009,0,
6022030,23,Normal,0,Locale_Stage:6022030_name,Hard,Main,True,0,218,193,155350,40000,False,33200601,6022030,1000637,Dialog,d_main_22_08,,,2009,2009,0,
6022031,23,Normal,0,Locale_Stage:6022031_name,Normal,Main,True,0,218,193,155590,40000,True,12200101,6022031,1000638,,,,,2009,2009,0,
6022032,23,Normal,0,Locale_Stage:6022032_name,Normal,Main,True,0,218,193,155820,40000,True,32200401,6022032,1000639,,,,,2009,2009,0,
6022033,23,Normal,0,Locale_Stage:6022033_name,Hard,Main,True,0,219,194,157170,40000,False,33200601,6022033,1000640,Dialog,d_main_22_09,,,2009,2009,0,
6022034,23,Normal,1022002,Locale_Stage:6022034_name,Normal,Sub,True,0,219,194,157410,40000,False,12200101,6022034,50,Dialog,d_subquest_1321_s,,,2009,2009,0,
6022035,23,Normal,1022002,Locale_Stage:6022035_name,Normal,Sub,True,0,219,194,157640,40000,False,22100201,6022035,50,Dialog,d_subquest_1321_s,,,2009,2009,0,
6022036,23,Normal,1022002,Locale_Stage:6022036_name,Hard,Sub,True,0,219,194,157870,40000,False,23200301,6022036,50,Dialog,d_subquest_1321_s,,,2009,2009,0,
6022037,23,Normal,0,Locale_Stage:6022037_name,Normal,Main,True,0,219,194,158110,40000,True,22100201,6022037,1000641,,,,,2009,2009,0,
6022038,23,Normal,0,Locale_Stage:6022038_name,Normal,Main,True,0,219,194,158340,40000,True,22200301,6022038,1000642,,,,,2009,2009,0,
6022039,23,Normal,0,Locale_Stage:6022039_name,Hard,Main,True,0,220,195,159780,40000,False,33200601,6022039,1000643,Dialog,d_main_22_10,,,2009,2009,0,
6022040,23,Normal,0,Locale_Stage:6022040_name,Normal,Main,True,0,220,195,160020,40000,True,22200301,6022040,1000644,,,,,2009,2009,0,
6022041,23,Normal,0,Locale_Stage:6022041_name,Normal,Main,True,0,220,195,160250,40000,True,22100201,6022041,1000645,,,,,2009,2009,0,
6022042,23,Normal,0,Locale_Stage:6022042_name,Hard,Main,True,0,221,196,161780,40000,False,23200301,6022042,1000646,Dialog,d_main_22_11,,,2009,2009,0,
6022043,23,Normal,0,Locale_Stage:6022043_name,Normal,Main,True,0,221,196,162010,40000,True,22200301,6022043,1000647,,,,,2009,2009,0,
6022044,23,Normal,0,Locale_Stage:6022044_name,Hard,Main,True,0,221,196,162250,40000,True,13200301,6022044,1000648,,,,,2009,2009,0,
6022045,23,Normal,0,Locale_Stage:6022045_name,Normal,Main,True,0,221,196,162480,40000,True,12200101,6022045,1000649,,,,,2009,2009,0,
6022046,23,Normal,0,Locale_Stage:6022046_name,Hard,Main,True,0,221,196,162720,40000,True,33200601,6022046,1000650,,,,,2009,2009,0,
6022047,23,Normal,0,Locale_Stage:6022047_name,Normal,Main,True,0,221,196,162950,40000,True,12200101,6022047,1000651,,,,,2009,2009,0,
6022048,23,Normal,0,Locale_Stage:6022048_name,Normal,Main,True,0,221,196,163180,40000,True,12200101,6022048,1000652,,,,,2009,2009,0,
6022049,23,Normal,0,Locale_Stage:6022049_name,Boss,Main,True,0,223,198,166780,40000,False,33100101,6022049,1000653,Dialog,d_main_22_12_s,Dialog,d_main_22_12_e,2009,2009,0,
6022050,23,Normal,1022003,Locale_Stage:6022050_name,Normal,Sub,True,0,223,198,167020,40000,False,32200501,6022050,50,,,,,2009,2009,0,
6022051,23,Normal,1022003,Locale_Stage:6022051_name,Normal,Sub,True,0,223,198,167250,40000,False,22200301,6022051,50,,,,,2009,2009,0,
6022052,23,Normal,1022003,Locale_Stage:6022052_name,Hard,Sub,True,0,223,198,167490,40000,False,13200301,6022052,50,,,,,2009,2009,0,
6022053,23,Normal,0,Locale_Stage:6022053_name,Extra,Sub,False,0,300,250,0,40000,False,23100201,6022053,300,,,,,2009,2009,0,250.0
6022054,23,Normal,0,Locale_Stage:6022054_name,Extra,Sub,False,0,280,250,0,40000,False,33200601,6022054,300,,,,,2009,2009,0,230.0
6023001,24,Normal,0,Locale_Stage:6023001_name,Normal,Main,True,266,223,198,167310,40000,True,32200501,6023001,1000654,,,,,2009,2009,0,
6023002,24,Normal,0,Locale_Stage:6023002_name,Normal,Main,True,266,223,198,167540,40000,True,22200301,6023002,1000655,,,,,2009,2009,0,
6023003,24,Normal,0,Locale_Stage:6023003_name,Hard,Main,True,266,223,198,168440,40000,False,23200301,6023003,1000656,Dialog,d_main_23_01_s,Dialog,d_main_23_01_e,2009,2009,0,
6023004,24,Normal,0,Locale_Stage:6023004_name,Normal,Main,True,0,223,198,168670,40000,True,22200301,6023004,1000657,,,,,2009,2009,0,
6023005,24,Normal,0,Locale_Stage:6023005_name,Normal,Main,True,0,224,199,168910,40000,True,32200501,6023005,1000658,,,,,2009,2009,0,
6023006,24,Normal,0,Locale_Stage:6023006_name,Hard,Main,True,0,224,199,169810,40000,False,23200301,6023006,1000659,Dialog,d_main_23_02_s,Dialog,d_main_23_02_e,2009,2009,0,
6023007,24,Normal,0,Locale_Stage:6023007_name,Normal,Main,True,0,224,199,170040,40000,True,32200501,6023007,1000660,,,,,2009,2009,0,
6023008,24,Normal,0,Locale_Stage:6023008_name,Normal,Main,True,0,224,199,170280,40000,True,22200301,6023008,1000661,,,,,2009,2009,0,
6023009,24,Normal,0,Locale_Stage:6023009_name,Normal,Main,True,0,225,200,170510,40000,True,32200501,6023009,1000662,,,,,2009,2009,0,
6023010,24,Normal,0,Locale_Stage:6023010_name,Normal,Main,True,0,225,200,170740,40000,True,22200301,6023010,1000663,,,,,2009,2009,0,
6023011,24,Normal,0,Locale_Stage:6023011_name,Hard,Main,True,0,225,200,171640,40000,False,23100201,6023011,1000664,Dialog,d_main_23_03_s,Dialog,d_main_23_03_e,2009,2009,0,
6023012,24,Normal,1023001,Locale_Stage:6023012_name,Normal,Sub,True,0,225,200,171880,40000,False,12200101,6023012,50,,,,,2009,2009,0,
6023013,24,Normal,1023001,Locale_Stage:6023013_name,Normal,Sub,True,0,226,201,172110,40000,False,22200301,6023013,50,,,,,2009,2009,0,
6023014,24,Normal,0,Locale_Stage:6023014_name,Normal,Main,True,0,226,201,172350,40000,True,22200301,6023014,1000665,,,,,2009,2009,0,
6023015,24,Normal,0,Locale_Stage:6023015_name,Normal,Main,True,0,226,201,172580,40000,True,12100201,6023015,1000666,,,,,2009,2009,0,
6023016,24,Normal,0,Locale_Stage:6023016_name,Normal,Main,True,0,226,201,172810,40000,True,22200301,6023016,1000667,,,,,2009,2009,0,
6023017,24,Normal,0,Locale_Stage:6023017_name,Normal,Main,True,0,227,202,173050,40000,True,32200501,6023017,1000668,,,,,2009,2009,0,
6023018,24,Normal,0,Locale_Stage:6023018_name,Normal,Main,True,0,227,202,173280,40000,True,22200301,6023018,1000669,,,,,2009,2009,0,
6023019,24,Normal,0,Locale_Stage:6023019_name,Normal,Main,True,0,227,202,173520,40000,True,12100201,6023019,1000670,,,,,2009,2009,0,
6023020,24,Normal,0,Locale_Stage:6023020_name,Hard,Main,True,0,227,202,174510,40000,False,33200601,6023020,1000671,Dialog,d_main_23_04,,,2009,2009,0,
6023021,24,Normal,0,Locale_Stage:6023021_name,Normal,Main,True,0,228,203,174740,40000,True,32200501,6023021,1000672,,,,,2009,2009,0,
6023022,24,Normal,0,Locale_Stage:6023022_name,Hard,Main,True,0,228,203,175730,40000,False,13200301,6023022,1000673,Dialog,d_main_23_05_s,Dialog,d_main_23_05_e,2009,2009,0,
6023023,24,Normal,0,Locale_Stage:6023023_name,Normal,Main,True,0,228,203,175960,40000,True,22200301,6023023,1000674,,,,,2009,2009,0,
6023024,24,Normal,0,Locale_Stage:6023024_name,Normal,Main,True,0,228,203,176200,40000,True,12200101,6023024,1000675,,,,,2009,2009,0,
6023025,24,Normal,0,Locale_Stage:6023025_name,Hard,Main,True,0,228,203,177100,40000,False,23100201,6023025,1000676,Dialog,d_main_23_06_s,Dialog,d_main_23_06_e,2009,2009,0,
6023026,24,Normal,0,Locale_Stage:6023026_name,Normal,Main,True,0,228,203,177330,40000,True,12200101,6023026,1000677,,,,,2009,2009,0,
6023027,24,Normal,0,Locale_Stage:6023027_name,Hard,Main,True,0,228,203,178410,40000,False,33200601,6023027,1000678,Dialog,d_main_23_07_s,Dialog,d_main_23_07_e,2009,2009,0,
6023028,24,Normal,0,Locale_Stage:6023028_name,Normal,Main,True,0,228,203,178650,40000,True,32200501,6023028,1000679,,,,,2009,2009,0,
6023029,24,Normal,0,Locale_Stage:6023029_name,Normal,Main,True,0,229,204,178880,40000,True,22200301,6023029,1000680,,,,,2009,2009,0,
6023030,24,Normal,0,Locale_Stage:6023030_name,Normal,Main,True,0,229,204,179110,40000,True,22200301,6023030,1000681,,,,,2009,2009,0,
6023031,24,Normal,0,Locale_Stage:6023031_name,Normal,Main,True,0,229,204,179350,40000,True,12100201,6023031,1000682,,,,,2009,2009,0,
6023032,24,Normal,1023002,Locale_Stage:6023032_name,Normal,Sub,True,0,229,204,179580,40000,False,32200501,6023032,50,Dialog,d_subquest_1330_s,,,2009,2009,0,
6023033,24,Normal,1023002,Locale_Stage:6023033_name,Normal,Sub,True,0,230,205,179820,40000,False,22200301,6023033,50,Dialog,d_subquest_1330_s,,,2009,2009,0,
6023034,24,Normal,1023002,Locale_Stage:6023034_name,Hard,Sub,True,0,230,205,180050,40000,False,13200301,6023034,50,Dialog,d_subquest_1330_s,,,2009,2009,0,
6023035,24,Normal,0,Locale_Stage:6023035_name,Normal,Main,True,0,230,205,180280,40000,True,22100201,6023035,1000683,,,,,2009,2009,0,
6023036,24,Normal,0,Locale_Stage:6023036_name,Hard,Main,True,0,230,205,181360,40000,False,23200301,6023036,1000684,Dialog,d_main_23_08_s,Dialog,d_main_23_08_e,2009,2009,0,
6023037,24,Normal,0,Locale_Stage:6023037_name,Normal,Main,True,0,231,206,181600,40000,True,22200301,6023037,1000685,,,,,2009,2009,0,
6023038,24,Normal,0,Locale_Stage:6023038_name,Normal,Main,True,0,231,206,181830,40000,True,22100201,6023038,1000686,,,,,2009,2009,0,
6023039,24,Normal,0,Locale_Stage:6023039_name,Hard,Main,True,0,231,206,182910,40000,False,13200301,6023039,1000687,Dialog,d_main_23_09_s,Dialog,d_main_23_09_e,2009,2009,0,
6023040,24,Normal,0,Locale_Stage:6023040_name,Normal,Main,True,0,231,206,183150,40000,True,32200501,6023040,1000688,,,,,2009,2009,0,
6023041,24,Normal,0,Locale_Stage:6023041_name,Normal,Main,True,0,232,207,183380,40000,True,22100201,6023041,1000689,,,,,2009,2009,0,
6023042,24,Normal,1023003,Locale_Stage:6023042_name,Normal,Sub,True,0,232,207,183610,40000,False,12100201,6023042,50,,,,,2009,2009,0,
6023043,24,Normal,1023003,Locale_Stage:6023043_name,Normal,Sub,True,0,232,207,183850,40000,False,12100201,6023043,50,,,,,2009,2009,0,
6023044,24,Normal,1023003,Locale_Stage:6023044_name,Hard,Sub,True,0,233,208,184080,40000,False,13200301,6023044,50,,,,,2009,2009,0,
6023045,24,Normal,0,Locale_Stage:6023045_name,Normal,Main,True,0,233,208,184320,40000,True,22200301,6023045,1000690,,,,,2009,2009,0,
6023046,24,Normal,0,Locale_Stage:6023046_name,Normal,Main,True,0,233,208,184550,40000,True,32200501,6023046,1000691,,,,,2009,2009,0,
6023047,24,Normal,0,Locale_Stage:6023047_name,Hard,Main,True,0,234,209,185630,40000,False,33200601,6023047,1000692,Dialog,d_main_23_10_s,Dialog,d_main_23_10_e,2009,2009,0,
6023048,24,Normal,0,Locale_Stage:6023048_name,Normal,Main,True,0,234,209,185860,40000,True,22200301,6023048,1000693,,,,,2009,2009,0,
6023049,24,Normal,0,Locale_Stage:6023049_name,Normal,Main,True,0,234,209,186120,40000,True,32200501,6023049,1000694,,,,,2009,2009,0,
6023050,24,Normal,0,Locale_Stage:6023050_name,Boss,Main,True,0,240,215,189720,40000,False,33200601,6023050,1000695,Dialog,d_main_23_11_s,Dialog,d_main_23_11_e,2009,2009,0,
